"pci_2015","iri_in_m_2015","fid","oid","featureid","strsegid","networkid","branchid","networknam","branchname","branchuse","from","sectionid","to","category","rank","stsegmtid","surface","area","length","width","assetnhood","cagclass","lane_cnt","objectid","rptclass","slablength","slabwidth","id","constructi","latitude","longitude","polygonid","pointid","strlabel"
"23","285","2287","2287","HAM08183","3302787300933030772980","Cincinnati","Findl2286","Cinti2015","Findlay St","Roadway","Werner St","2287","Baymiller St","2","S","14513","AC","7890","257","32","WEST END","5","3","32290","MINOR",,,"5534","1990-01-01T00:00:00.000","39.1162054681702","-84.529285728605","662","13385","FINDLAY ST"
"91","139","1918","1918","HAM15401","2384126492723847234300","Cincinnati","Migno1917","Cinti2015","Mignon Av","Roadway","Shaffer Av","1918","Kling Av","2","S","8008","AC","23681","816","31","WESTWOOD","5","3","26089","MINOR",,,"10423","1990-01-01T00:00:00.000","39.1466536954684","-84.5951093947248","3315","63131","MIGNON AV"
"91","139","1918","1918","HAM15401","2384126492723847234300","Cincinnati","Migno1917","Cinti2015","Mignon Av","Roadway","Shaffer Av","1918","Kling Av","2","S","8008","AC","23681","816","31","WESTWOOD","5","3","26089","MINOR",,,"10423","1990-01-01T00:00:00.000","39.1466676086651","-84.5951278852132","3315","63132","MIGNON AV"
"91","139","1918","1918","HAM15401","2384126492723847234300","Cincinnati","Migno1917","Cinti2015","Mignon Av","Roadway","Shaffer Av","1918","Kling Av","2","S","8008","AC","23681","816","31","WESTWOOD","5","3","26089","MINOR",,,"10423","1990-01-01T00:00:00.000","39.146683011716","-84.5951446566138","3315","63133","MIGNON AV"
"59","0","4763","4763","HAM26117","3369039347533693363445","Cincinnati","Dorch4762","Cinti2015","Dorchester Av","Roadway","Josephine St","4763","Young St","4","S","3197","AC","7198","247","30","MOUNT AUBURN","4","3","27745","MINOR",,,"4163","1990-01-01T00:00:00.000","39.1178700620568","-84.5072932856159","604","12741","DORCHESTER AV"
"91","139","1918","1918","HAM15401","2384126492723847234300","Cincinnati","Migno1917","Cinti2015","Mignon Av","Roadway","Shaffer Av","1918","Kling Av","2","S","8008","AC","23681","816","31","WESTWOOD","5","3","26089","MINOR",,,"10423","1990-01-01T00:00:00.000","39.1467587391327","-84.5952284753451","3315","63134","MIGNON AV"
"59","0","4763","4763","HAM26117","3369039347533693363445","Cincinnati","Dorch4762","Cinti2015","Dorchester Av","Roadway","Josephine St","4763","Young St","4","S","3197","AC","7198","247","30","MOUNT AUBURN","4","3","27745","MINOR",,,"4163","1990-01-01T00:00:00.000","39.1178037201794","-84.5062425642385","604","12742","DORCHESTER AV"
"91","139","1918","1918","HAM15401","2384126492723847234300","Cincinnati","Migno1917","Cinti2015","Mignon Av","Roadway","Shaffer Av","1918","Kling Av","2","S","8008","AC","23681","816","31","WESTWOOD","5","3","26089","MINOR",,,"10423","1990-01-01T00:00:00.000","39.1470782810151","-84.5955457310557","3315","63135","MIGNON AV"
"91","139","1918","1918","HAM15401","2384126492723847234300","Cincinnati","Migno1917","Cinti2015","Mignon Av","Roadway","Shaffer Av","1918","Kling Av","2","S","8008","AC","23681","816","31","WESTWOOD","5","3","26089","MINOR",,,"10423","1990-01-01T00:00:00.000","39.1471662878737","-84.5956149280738","3315","63136","MIGNON AV"
"91","139","1918","1918","HAM15401","2384126492723847234300","Cincinnati","Migno1917","Cinti2015","Mignon Av","Roadway","Shaffer Av","1918","Kling Av","2","S","8008","AC","23681","816","31","WESTWOOD","5","3","26089","MINOR",,,"10423","1990-01-01T00:00:00.000","39.1476422181602","-84.595959775828","3315","63137","MIGNON AV"
"45","0","7147","7146","HAM26118","3369336344533697103420","Cincinnati","Dorch7146","Cinti2015","Dorchester Av","Roadway","Young St","7147","Alvin St","4","S","3196","AC","9820","334","31","MOUNT AUBURN","4","3","22867","MINOR",,,"4164","1990-01-01T00:00:00.000","39.1178037201794","-84.5062425642385","606","12749","DORCHESTER AV"
"91","139","1918","1918","HAM15401","2384126492723847234300","Cincinnati","Migno1917","Cinti2015","Mignon Av","Roadway","Shaffer Av","1918","Kling Av","2","S","8008","AC","23681","816","31","WESTWOOD","5","3","26089","MINOR",,,"10423","1990-01-01T00:00:00.000","39.1477490237459","-84.5960145433129","3315","63138","MIGNON AV"
"45","0","7147","7146","HAM26118","3369336344533697103420","Cincinnati","Dorch7146","Cinti2015","Dorchester Av","Roadway","Young St","7147","Alvin St","4","S","3196","AC","9820","334","31","MOUNT AUBURN","4","3","22867","MINOR",,,"4164","1990-01-01T00:00:00.000","39.1177524140769","-84.5052918866707","606","12750","DORCHESTER AV"
"45","0","7147","7146","HAM26118","3369336344533697103420","Cincinnati","Dorch7146","Cinti2015","Dorchester Av","Roadway","Young St","7147","Alvin St","4","S","3196","AC","9820","334","31","MOUNT AUBURN","4","3","22867","MINOR",,,"4164","1990-01-01T00:00:00.000","39.1177591885179","-84.504922766608","606","12751","DORCHESTER AV"
"69","196","5854","5854","HAM05715","3391346335133913893764","Cincinnati","Burne5853","Cinti2015","Burnet Av","Roadway","Rockdale Av","5854","Forest Av","4","S","1548","AC","13829","348","41","AVONDALE","4","4","24170","MINOR",,,"2066","1990-01-01T00:00:00.000","39.1462559225121","-84.4998133568549","3327","63244","BURNET AV"
"100",,"9305","9304","HAM21689","3315753084233157750720","Cincinnati","Elm S9304","Cinti2015","Elm St","Roadway","14th St","9305","Adrian Al","4","S","15686","AC","3727","92","41","OVER-THE-RHINE","3","4","37085","MAJOR",,,"4933","1990-01-01T00:00:00.000","39.1104397612478","-84.5186647966061","3407","64998","ELM ST"
"47","0","7451","7450","HAM27889","3369710342033699833429","Cincinnati","Dorch7450","Cinti2015","Dorchester Av","Roadway","Alvin St","7451","Highland Av","4","S","3195","AC","6463","221","30","MOUNT AUBURN","4","3","27495","MINOR",,,"4165","1990-01-01T00:00:00.000","39.1177591885179","-84.504922766608","609","12774","DORCHESTER AV"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1008294813579","-84.672699625682","3359","63887","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1008354336303","-84.6727346166071","3359","63888","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1008412147885","-84.6727696022532","3359","63889","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1008468239319","-84.6728045825923","3359","63890","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.100852175487","-84.6728395561372","3359","63891","RIVER RD"
"47","0","7451","7450","HAM27889","3369710342033699833429","Cincinnati","Dorch7450","Cinti2015","Dorchester Av","Roadway","Alvin St","7451","Highland Av","4","S","3195","AC","6463","221","30","MOUNT AUBURN","4","3","27495","MINOR",,,"4165","1990-01-01T00:00:00.000","39.1178007875248","-84.5039614991227","609","12775","DORCHESTER AV"
"60","210","8149","8148","HAM26449","4264540817345351078434","Cincinnati","Madis8148","Cinti2015","Madison Rd","Roadway","Camberwell Rd","8149","Steel Pl","4","S","7258","AC","22037","502","42","OAKLEY","3","4","45248","MAJOR",,,"9662","1990-01-01T00:00:00.000","39.159736732429","-84.4185311163571","671","13487","MADISON RD"
"60","210","8149","8148","HAM26449","4264540817345351078434","Cincinnati","Madis8148","Cinti2015","Madison Rd","Roadway","Camberwell Rd","8149","Steel Pl","4","S","7258","AC","22037","502","42","OAKLEY","3","4","45248","MAJOR",,,"9662","1990-01-01T00:00:00.000","39.1603467920643","-84.4169248768812","671","13488","MADISON RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1008572703977","-84.672874520604","3359","63892","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1008621932935","-84.6729094797627","3359","63893","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1008669450752","-84.6729444336411","3359","63894","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.100871431032","-84.6729798199092","3359","63895","RIVER RD"
"60","210","8149","8148","HAM26449","4264540817345351078434","Cincinnati","Madis8148","Cinti2015","Madison Rd","Roadway","Camberwell Rd","8149","Steel Pl","4","S","7258","AC","22037","502","42","OAKLEY","3","4","45248","MAJOR",,,"9662","1990-01-01T00:00:00.000","39.1604872553458","-84.4165525845133","671","13489","MADISON RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1008757458743","-84.6730152008965","3359","63896","RIVER RD"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1904169948692","-84.5201677622099","684","13637","DUTCH COLONY DR"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1008798105078","-84.6730501335628","3359","63897","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1008836966689","-84.6730855013165","3359","63898","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1008873243626","-84.6731208610899","3359","63899","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1008907809418","-84.673156215581","3359","63900","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1008939799543","-84.6731915621189","3359","63901","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1008970078523","-84.6732269033739","3359","63902","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.100899769924","-84.6732626770163","3359","63903","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1009023691407","-84.673298005034","3359","63904","RIVER RD"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1903668728174","-84.5203255725619","684","13638","DUTCH COLONY DR"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1009047016303","-84.6733337654106","3359","63905","RIVER RD"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1903593097343","-84.5203606462776","684","13639","DUTCH COLONY DR"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1903520906594","-84.5203957298788","684","13640","DUTCH COLONY DR"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1009068721655","-84.6733690801896","3359","63906","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1009087759519","-84.6734048284826","3359","63907","RIVER RD"
"75","0","6140","6140","HAM00173","3234912002932359789973","Cincinnati","Dutch6139","Cinti2015","Dutch Colony Dr","Roadway","Winton Ridge Ln","6140","Winton Rd","1","S","3340","AC","22916","965","25","WINTON HILLS","5","3","28614","MINOR",,,"4314","1990-01-01T00:00:00.000","39.1903453781022","-84.5204312703372","684","13641","DUTCH COLONY DR"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.1009105169053","-84.6734401299938","3359","63908","RIVER RD"
"77","146","1409","1409","HAM13405","1539566911615325238139","Cincinnati","River1408","Cinti2015","River Rd","Roadway","Hillside Av","1409","Dart St","4","S","10230","AC","151013","3067","51","SAYLER PARK","2","5","2959","MAJOR",,,"12880","1990-01-01T00:00:00.000","39.100912078484","-84.6734758665616","3359","63909","RIVER RD"
