"asset","assetnhood","distance_traveled","heading","id_ham_pvmnt_plygn","latitude","loadts","longitude","odometer","ppolylabel","reasons","reasons_text","speed","streetfrom","streetto","time"
"318","WEST END","0","E","S-HAM27461","39.116317","20210104084009","-84.530247","15163.4","FINDLAY ST","9","Motion Stop","0.0","BAYMILLER ST","PINK AL","20210104084006"
"102","WEST PRICE HILL","0.1","E","S-HAM03361","39.107159","20210104105521","-84.586153","75222","W 8TH ST","10","Motion Start","5.2","SUNSET AV","PLEASURE DR","20210104105518"
"255","CUF","0.2","E","S-HAM20054","39.124837","20210104121700","-84.520359","197595.2","WARNER ST","10","Motion Start","3.8","SCHORR AL","WHEELER ST","20210104121657"
"388","RIVERSIDE","0","N","S-HAM02623","39.083729","20210104145749","-84.583567","31935","INGALLS ST","9","Motion Stop","0.0","RIVER RD","PRINCETON ST","20210104145747"
"401","SOUTH CUMMINSVILLE","1.9","NNE","S-HAM29494","39.154023","20210104082148","-84.542313","55486","SPRING GROVE AV","10","Motion Start","8.1","MILLCREEK RD","SPRING GRVE AV TO I-74 EB EXWY RAMP","20210104082147"
"173","HYDE PARK","0.6","N","I-GJ22393508","39.13649","20210104111143","-84.426873","103928.2","DELTA AV & OBSERVATORY AV","10","Motion Start","9.3",,,"20210104111139"
"24",,"1.5","NEE","S-HAM28847","39.196691","20210104093043","-84.661642","82401.3","HARRISON RD TO I-74 EB EXWY RAMP","11","Standard Event","22.6","HARRISON RD","I-74 EB EXWY RAMP","20210104092819"
"480","EAST PRICE HILL","0","S","S-HAM36761","39.099295","20210104142350","-84.574763","7707.8","ENRIGHT AV","9","Motion Stop","0.0","TERM S OF WILDEY LN","WILDEY LN","20210104142349"
"438","MOUNT ADAMS","0","SEE","S-HAM27769","39.105837","20210104095810","-84.4998","24368.1","OREGON ST","9","Motion Stop","0.0","BAUM ST","MONASTERY ST","20210104095806"
"336","EVANSTON","0.2","S","S-HAM21545","39.13262","20210104131842","-84.478678","22168.3","VICTORY PKWY","9","Motion Stop","0.0","LINCOLN AV","GILPIN AV","20210104131838"
"446","NORTHSIDE","1.2","SE","S-HAM07341","39.157928","20210104085101","-84.538808","23651.3","OLD LUDLOW AV","9","Motion Stop","0.0","WILLIAM P DOOLEY BYPS","HOFFNER ST","20210104085059"
"229","EAST WALNUT HILLS","0.6","SSW","S-HAM05687","39.122979","20210104094829","-84.478651","90242.3","SALUTARIS AV","11","Standard Event","9.9","TERM S OF E MCMILLAN ST","E MCMILLAN ST","20210104094820"
"401","BOND HILL","0.6","E","S-HAM12780","39.177845","20210104085344","-84.478218","55495.9","LAIDLAW AV","11","Standard Event","23.6","CORINTH AV","PADDOCK RD","20210104085335"
"458","WEST PRICE HILL","0.6","SSE","S-HAM03558","39.123804","20210104093554","-84.602919","8302.1","GLENWAY AV","9","Motion Stop","0.0","SIDNEY RD","WEST HIGH ST","20210104093522"
"451","RIVERSIDE","2.8","W","S-HAM06971","39.076555","20210104100022","-84.611249","156014.2","RIVER RD","12","Power On","39.5","ACCESS RD","MAAG ST","20210104095948"
"124","OAKLEY","0.6","NEE","S-HAM19771","39.146079","20210104113730","-84.441711","36655.6","MADISON RD","11","Standard Event","32.9","EDWARDS RD","MICHIGAN AV","20210104113617"
"130","SOUTH FAIRMOUNT","0.6","W","S-HAM02949","39.12768","20210104083751","-84.573753","80040.3","QUEEN CITY AV","11","Standard Event","11.8","TILLIE AV","WYOMING AV","20210104083717"
"228",,"1","SWW",,"39.142494","20210103190035","-84.533781","212990.6",,"10","Motion Start","6.2",,,"20210103190024"
"219","RIVERSIDE","2.1","NW","S-HAM22335","39.093878","20210104070947","-84.649944","149568","RIVER RD","10","Motion Start","4.0","STILLE DR","WOCHER AV","20210104070946"
"276",,"0.3","N",,"39.170978","20210104111324","-84.465095","80494.4",,"9","Motion Stop","0.0",,,"20210104111321"
"130","WEST PRICE HILL","0.3","SW","S-HAM10403","39.124272","20210104084158","-84.581778","80040.9","SUNSET AV","11","Standard Event","34.4","SUNSET LN","SUNSET LN","20210104084045"
"450","LOWER PRICE HILL","2.2","SSW","S-HAM01761","39.10722","20210104072359","-84.552661","20046.9","STATE AV","11","Standard Event","28.7","SOUTH ST","GEST ST","20210104072335"
"100","WEST PRICE HILL","0.2","W","S-HAM02457","39.114417","20210104113729","-84.583936","78996.8","GLENWAY AV","11","Standard Event","30.9","SLIKER AV","WINFIELD AV","20210104113544"
"255","SOUTH FAIRMOUNT","0.5","W","S-HAM40992","39.127158","20210104100134","-84.565292","197580.9","WESTWOOD AV","11","Standard Event","8.7","WHITE ST","QUEEN CITY BYPS","20210104100128"
"458","WESTWOOD","1.2","W","S-HAM02829","39.149034","20210104123346","-84.592209","8328.2","MONTANA AV","11","Standard Event","32.3","MEYER PL","WUNDER AV","20210104123305"
"262","OVER-THE-RHINE","0.6","NEE","S-HAM53037","39.107036","20210104114050","-84.514644","62784","W CENTRAL PKWY","10","Motion Start","3.5","E CENTRAL PKWY","DOERR AL","20210104114047"
"302","CUF","0.1","W","S-HAM19878","39.127617","20210104092024","-84.524824","50178","CASSATT ST","9","Motion Stop","0.0","FLORA ST","RAVINE ST","20210104092023"
"451","WEST PRICE HILL","0","E","S-HAM03359","39.106702","20210104105141","-84.580018","156031.5","W 8TH ST","11","Standard Event","43.4","ACADEMY AV","HARRIS AV","20210104105102"
"63","KENNEDY HEIGHTS","1","NNE","S-HAM11595","39.176607","20210104041931","-84.415823","99241.2","KENNEDY AV","11","Standard Event","14.9","CONGREVE AV","DICKENS AV","20210104041910"
"182","LOWER PRICE HILL","3.2","W","S-HAM08767","39.107588","20210104102042","-84.546701","75450.9","GEST ST","11","Standard Event","28.0","DALTON AV","EVANS ST","20210104102008"
"410",,"1.5","NEE",,"39.168349","20210104042521","-84.516034","88160.6",,"9","Motion Stop","0.0",,,"20210104042518"
"276","ENGLISH WOODS","1.6","NW","S-HAM62388","39.140974","20210104024044","-84.551883","80462.5","WESTWOOD NORTHERN BLVD","11","Standard Event","31.1","WESTWOOD NORTHERN BLVD","U TURN ACCS","20210104023926"
"485","HEIGHTS","0.3","W","S-HAM05508","39.135361","20210104123345","-84.519302","2721","W MARTIN LUTHER KING JR DR","11","Standard Event","21.3","BROOKLINE DR","CLIFTON AV","20210104123209"
"399","SOUTH FAIRMOUNT","0.1","SEE","S-HAM01906","39.12461","20210104101921","-84.557569","36031.6","ESMONDE ST","10","Motion Start","8.7","KEBLER AL","VAN HART ST","20210104101917"
"317",,"0.1","NNE",,"39.148823","20210104074506","-84.547982","38209.5",,"11","Standard Event","12.3",,,"20210104074255"
"320","LOWER PRICE HILL","2.5","W","S-HAM08767","39.107575","20210104131458","-84.54678","77373.8","GEST ST","11","Standard Event","29.2","DALTON AV","EVANS ST","20210104131357"
"484","WEST PRICE HILL","0","S","S-HAM02582","39.113054","20210104102231","-84.599666","7464","OVERLOOK AV","9","Motion Stop","0.0","HIGHRIDGE AV","ZULA AV","20210104102230"
"317","WEST PRICE HILL","1.5","SWW","S-HAM10403","39.125111","20210104075529","-84.58049","38213.4","SUNSET AV","11","Standard Event","29.2","SUNSET LN","SUNSET LN","20210104075354"
"299","MOUNT LOOKOUT","0.4","SW","S-HAM09236","39.127877","20210104083514","-84.427769","32513.3","VANDYKE DR","10","Motion Start","4.4","GRISCHY LN","LOOKOUT CIR","20210104083513"
"448",,"1.6","SW","S-HAM29872","39.185155","20210104112450","-84.602093","20841","NORTH BEND RD TO I-74 WB EXWY RAMP","11","Standard Event","32.6","NORTH BEND RD","I-74 WB EXWY RAMP","20210104112411"
"144","AVONDALE","0.1","W","I-GJ16173473","39.13506","20210104104707","-84.498728","139327.1","E MARTIN LUTHER KING JR DR & HARVEY AV & VERNON PL","10","Motion Start","5.0",,,"20210104104703"
"48","NORTHSIDE","1.6","NNE","S-HAM02429","39.174979","20210104005946","-84.547366","97533.3","ASHTREE DR","11","Standard Event","36.0","FIRTREE CT","MONTEREY CT","20210104005907"
"370","CORRYVILLE","0","N","S-HAM08016","39.133689","20210104071314","-84.506661","40560.5","VAUGHN ST","9","Motion Stop","0.0","E UNIVERSITY AV","E ROCHELLE ST","20210104071313"
"302",,"0.5","NNW","S-HAM24474","39.262991","20210104114618","-84.604213","50198.2","COLERAIN RD","11","Standard Event","29.5","RAEANN DR","STRUBLE RD","20210104114503"
"298","HYDE PARK","0.3","S","S-HAM06436","39.132719","20210104113118","-84.444037","26597.7","EDWARDS RD","11","Standard Event","7.3","GREEN HILLS RD","HAMPSHIRE AV","20210104113115"
"301",,"0","N",,"39.139949","20210104094658","-84.513506","49604.3",,"9","Motion Stop","0.0",,,"20210104094656"
"443","CUF","0.3","NNW","S-HAM27342","39.131463","20210104040246","-84.531274","7144.8","CENTRAL PKWY","11","Standard Event","28.5","HALLMAR AV","MARSHALL AV","20210104040111"
"154","SOUTH FAIRMOUNT","49.3","NE","S-HAM35029","39.128571","20210104064858","-84.570743","81805","QUEEN CITY AV","11","Standard Event","18.2","LICK RUN WY","QUEEN CITY BYPS","20210104064840"
"305",,"1.2","E","S-HAM15557","39.15444","20210104114947","-84.614873","44874.8","HARDING AV","9","Motion Stop","0.0","CARSON AV","MARYDELL PL","20210104114943"
"219","EAST PRICE HILL","0.1","SSW","S-HAM02058","39.109864","20210104092005","-84.558786","149589.9","UNDERWOOD PL","9","Motion Stop","0.0","WARSAW AV","STODDARD PL","20210104092002"
"449","CUF","0","W","S-HAM39253","39.123982","20210104081819","-84.529214","18175.8","FAIRVIEW PL","9","Motion Stop","0.0","TERM E OF FAIRVIEW AV","FAIRVIEW AV","20210104081745"
"387","LOWER PRICE HILL","0","S","S-HAM01678","39.102583","20210104114257","-84.55318","10693.2","NEAVE ST","11","Standard Event","4.3","ST MICHAEL ST","STORRS ST","20210104114252"
"393","NORTH FAIRMOUNT","0.6","E","S-HAM08054","39.13527","20210104143003","-84.547977","33869.7","DENHAM ST","11","Standard Event","11.2","BEEKMAN ST","LINDEN ST","20210104142926"
"399","SOUTH FAIRMOUNT","0.1","NWW","S-HAM35029","39.128796","20210104080407","-84.56833","36026.7","QUEEN CITY AV","10","Motion Start","6.9","LICK RUN WY","QUEEN CITY BYPS","20210104080403"
"380","NORTHSIDE","1.2","SSE","S-HAM29488","39.154592","20210103232925","-84.542417","22670.7","COLERAIN AV","11","Standard Event","19.3","SPRING GRVE AV TO I-74 EB EXWY RAMP","ELMORE ST","20210103232916"
"451","EAST PRICE HILL","0.5","S","I-GJ10903179","39.109907","20210104131043","-84.560717","156048.6","WARSAW AV & GRAND AV","10","Motion Start","10.7",,,"20210104131041"
"300","WEST END","0.2","SSW","S-HAM28125","39.103915","20210104114951","-84.523868","50832.3","MOUND ST","10","Motion Start","4.9","W 9TH ST","RICHMOND ST","20210104114950"
"305","OVER-THE-RHINE","0.6","W","S-HAM21672","39.113063","20210104124719","-84.517336","44887.2","W LIBERTY ST","11","Standard Event","3.1","GOOSE AL","RACE ST","20210104124715"
"161","WEST PRICE HILL","0","SW","S-HAM02468","39.113926","20210104074120","-84.585703","117073.9","GLENWAY AV","9","Motion Stop","0.0","SUNSET AV","MCKEONE AV","20210104074117"
"302","CUF","0","SEE","S-HAM20077","39.12302","20210104102312","-84.524399","50178.7","EMMING ST","10","Motion Start","4.6","VICTOR ST","TERM W OF VICTOR ST","20210104102311"
"465","EAST PRICE HILL","0.6","S","I-GJ11153121","39.104432","20210104130350","-84.558114","8972","BUSHNELL ST & MT HOPE AV","11","Standard Event","20.5",,,"20210104130244"
"446","QUEENSGATE","1.2","NNW","I-GJ13913052","39.097587","20210104122258","-84.526093","23666.8","GEST ST & LINN ST","9","Motion Stop","0.0",,,"20210104122255"
"374","WEST PRICE HILL","0","NE","I-GJ07753218","39.114027","20210104125508","-84.59715","34070.1","LORETTA AV & OLIVIA LN","10","Motion Start","5.3",,,"20210104125505"
"474","MOUNT LOOKOUT","1.1","NWW","S-HAM14451","39.134031","20210104112828","-84.411172","3348","OBSERVATORY CIR","11","Standard Event","21.7","OBSERVATORY AV","PRINCIPIO AV","20210104112655"
"194","LOWER PRICE HILL","1.2","N","S-HAM01671","39.105009","20210104144723","-84.553302","85342.2","STATE AV","9","Motion Stop","0.0","PARDEE AL","W 8TH ST","20210104144702"
"158",,"3.1","SWW","S-HAM52835","39.157294","20210104113944","-84.535366","138683.8","I","11","Standard Event","46.2","W MITCHELL AV TO I-75 SB EXWY RAMP","I-75 SB EXWY TO I-74 WB EXWY RAMP","20210104113829"
"465","WESTWOOD","0","SSE","S-HAM03084","39.1388","20210104090309","-84.578929","8947.7","HARRISON AV","11","Standard Event","23.0","CORA AV","DAUTEL AV","20210104090050"
"449","CUF","0","NWW","S-HAM19895","39.125173","20210104092255","-84.526675","18177","WARNER ST","9","Motion Stop","0.0","RAVINE ST","MURIEL CT","20210104092252"
"367","WEST PRICE HILL","0.6","W","I-GJ08353147","39.107547","20210104020023","-84.590335","31203.4","W 8TH ST & CLANORA DR","9","Motion Stop","0.0",,,"20210104020020"
"92","SOUTH CUMMINSVILLE","0.6","SW","S-HAM21878","39.148972","20210104075236","-84.545076","87973","MILLCREEK RD","9","Motion Stop","0.0","LLEWELLYN ST","GERINGER ST","20210104075233"
"276","WEST PRICE HILL","1.1","N","I-GJ07633106","39.103908","20210104141251","-84.598779","80520.3","PEDRETTI AV & FOLEY RD","10","Motion Start","3.7",,,"20210104141250"
"124","EAST WALNUT HILLS","1.8","W","S-HAM21533","39.129919","20210104104940","-84.47269","36642.3","MADISON RD","11","Standard Event","38.8","CLEINVIEW AV","JOHNSTONE PL","20210104104922"
"250",,"0.5","SSW","S-HAM10384","39.118431","20210104080337","-84.526942","106835.3","LINN ST","11","Standard Event","18.6","BANK ST","BANK ST","20210104080305"
"467",,"0.3","E","S-HAM30334","39.136667","20210104092620","-84.401861","56842.2","RED BANK RD","11","Standard Event","27.2","WOOSTER PIKE","RED BANK TO COLUMBIA EB PKWY RAMP","20210104092415"
"308","LOWER PRICE HILL","0","W","I-GJ11853159","39.107794","20210104093954","-84.549718","31555.7","GEST ST & SUMMER ST","9","Motion Stop","0.0",,,"20210104093952"
"300",,"1.1","SSE","I-GJ11553081","39.100798","20210104095553","-84.553716","50824.6","RIVER EB RD & RIVER RD & RIVER WB RD & STATE AV","9","Motion Stop","0.0",,,"20210104095550"
"484","WEST PRICE HILL","0.1","SSE","S-HAM02472","39.11451","20210104074547","-84.592149","7461.8","GLENWAY AV","9","Motion Stop","0.0","RAPID RUN PIKE","AMETHYST ST","20210104074546"
"292","ROSELAWN","2.2","W","S-HAM19563","39.190847","20210104045438","-84.46745","21043.6","E SEYMOUR AV","11","Standard Event","28.3","GLEN MEADOW LN","SHONA DR","20210104045340"
"320","WEST PRICE HILL","1.2","SE","I-GJ07563266","39.118368","20210104085006","-84.599149","77304.2","CLEVES WARSAW PIKE & GUERLEY RD & GLENWAY AV","11","Standard Event","30.4",,,"20210104084850"
"124","EVANSTON","2","NNE","I-GJ19643468","39.133736","20210104113433","-84.458795","36654.3","MADISON RD & PAUL ST & BEDFORD AV","11","Standard Event","36.9",,,"20210104113345"
"443","SOUTH FAIRMOUNT","0.9","E","S-HAM01902","39.125397","20210104035726","-84.558627","7142.9","WESTWOOD AV","11","Standard Event","35.5","KEBLER AL","VAN HART ST","20210104035724"
"450","SAYLER PARK","0","SW","S-HAM09864","39.106725","20210104093110","-84.687068","20059.5","MERIDIAN ST","10","Motion Start","5.1","GRACELY DR","PRESCOTT ST","20210104093107"
"299","MOUNT LOOKOUT","0.2","W","S-HAM09351","39.135693","20210104081402","-84.422429","32510.8","SUNCREST DR","11","Standard Event","5.7","GRIEST AV","HERSCHEL AV","20210104081225"
"464","LOWER PRICE HILL","1.2","S","S-HAM01678","39.102515","20210104083516","-84.553144","8837.8","NEAVE ST","9","Motion Stop","0.0","ST MICHAEL ST","STORRS ST","20210104083444"
"229",,"0.9","E",,"39.162177","20210104081826","-84.427853","90229.4",,"9","Motion Stop","0.0",,,"20210104081823"
"482",,"1.3","SWW","S-HAM52877","39.214013","20210104112130","-84.687576","8611.6","I-275 & I-74 WB EXWY","11","Standard Event","62.0","I-74 WB TO I-275 & I-74 WB RAMP","I-74 WB TO HAMILTON CLVS RAMP","20210104112011"
"318","WEST END","0.2","N","S-HAM52894","39.112204","20210104120629","-84.531163","15170.4","I-75 NB EXWY","11","Standard Event","36.1","WINCHELL AV TO I-75 NB EXWY RAMP","WINCHELL AV TO I-75 NB EXWY RAMP","20210104120447"
"197","COLLEGE HILL","0.7","E","S-HAM00903","39.203086","20210104130235","-84.549446","82740.9","W NORTH BEND RD","11","Standard Event","31.7","HAMILTON AV","CARY AV","20210104130214"
"388",,"0.1","SW",,"39.270357","20210104165809","-84.596899","31952.6",,"9","Motion Stop","0.0",,,"20210104165806"
"333","ROSELAWN","0","W","S-HAM36767","39.196265","20210104091126","-84.455865","20010.8","BLACKSTONE PL","9","Motion Stop","0.0","BROOKCREST DR","TERM E OF BROOKCREST DR","20210104091123"
"210","WEST PRICE HILL","0.5","S","I-GJ08473123","39.105343","20210104082234","-84.589044","107379.5","FLOWER AV & TRENTON AV","11","Standard Event","3.7",,,"20210104082228"
"215",,"1.8","NNW","S-HAM23667","39.219536","20210104094850","-84.585909","94575.9","COLERAIN RD","10","Motion Start","6.5","LINA PL","W GALBRAITH RD","20210104094848"
"456",,"0.6","N","I-GJ13233500","39.137971","20210104130212","-84.532881","9398.9","CENTRAL PKWY & W MARTIN LUTHER KING JR DR","10","Motion Start","3.1",,,"20210104130202"
"255","WEST END","0.6","N","S-HAM08240","39.113882","20210104133231","-84.535838","197604.2","DALTON AV","9","Motion Stop","0.0","FLINT ST","W LIBERTY ST","20210104133229"
"373","HYDE PARK","0.6","SSW","S-HAM05500","39.126748","20210104090211","-84.444629","46628.3","EDWARDS RD","11","Standard Event","17.4","GRANDIN RD","LOWER GRANDIN RD","20210104090114"
