"recnum","license","quantity","business_number","busaddress","parcelid","locaddress","loccity","locstate","loczip","effectivefrom","effectiveto","entrydate","neighborhood","community_council_neighborhood","latitude","longitude","department_name","revenue_code","total_received","fund_desc","department_code","fund_code","business_name"
"27958","AMUSEMENT GAME DISTRIBUTOR","1","4193","2419  SALUTARIS   CINCINNATI OH 45206",,"2419  SALUTARIS","CINCINNATI","OH","45206","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","EAST WALNUT HILLS","EAST WALNUT HILLS","39.1243717226308","-84.4786828418969",,,,,,,
"27959","AMUSEMENT GAME EXHIBITOR","1","2801","2900  WASSON RD  CINCINNATI OH 45209",,"2900  WASSON RD","CINCINNATI","OH","45209","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","OAKLEY","OAKLEY","39.1445217817925","-84.435432899718",,,,,,,
"27960","AMUSEMENT GAME EXHIBITOR","1","4122","5900  HAMILTON AV  CINCINNATI OH 45224",,"5900  HAMILTON AV","CINCINNATI","OH","45224","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","COLLEGE HILL","COLLEGE HILL","39.1988067426332","-84.5464059349359",,,,,,,
"27961","AMUSEMENT GAME EXHIBITOR","1","4191","7121  VINE ST  CINCINNATI OH 45202",,"7121  VINE ST","CINCINNATI","OH","45202","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","CARTHAGE","CARTHAGE","39.1953279072835","-84.4793947847386",,,,,,,
"27962","AMUSEMENT GAME EXHIBITOR","1","8047","7114  VINE ST  CINCINNATI OH 45202",,"7114  VINE ST","CINCINNATI","OH","45202","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","CARTHAGE","CARTHAGE","39.1949424322694","-84.4792022880701",,,,,,,
"27963","AMUSEMENT GAME EXHIBITOR","1","2650","1121  RACE ST  CINCINNATI OH 45202",,"1121  RACE ST","CINCINNATI","OH","45202","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","OVER-THE-RHINE","OTR","39.1076494197569","-84.5165966778835",,,,,,,
"27964","AMUSEMENT GAME EXHIBITOR","1","4216","603 W PETE ROSE WY  CINCINNATI OH 45203",,"603 W PETE ROSE WY","CINCINNATI","OH","45203","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","DOWNTOWN","DOWNTOWN","39.0951284544461","-84.5218647494561",,,,,,,
"27965","AMUSEMENT GAME EXHIBITOR","1","1959","1933  HARRISON AV  CINCINNATI OH 45247",,"1933  HARRISON AV","CINCINNATI","OH","45247","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","SOUTH FAIRMOUNT","SOUTH FAIRMOUNT","39.130593316615","-84.5618625178731",,,,,,,
"27966","BILLIARDS AND POOL TABLE","1","8047","7114  VINE ST  CINCINNATI OH 45202",,"7114  VINE ST","CINCINNATI","OH","45202","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","CARTHAGE","CARTHAGE","39.1949424322694","-84.4792022880701",,,,,,,
"27967","BILLIARDS AND POOL TABLE","1","2650","1121  RACE ST  CINCINNATI OH 45202",,"1121  RACE ST","CINCINNATI","OH","45202","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","OVER-THE-RHINE","OTR","39.1076494197569","-84.5165966778835",,,,,,,
"27968","BILLIARDS AND POOL TABLE","1","4191","7121  VINE ST  CINCINNATI OH 45202",,"7121  VINE ST","CINCINNATI","OH","45202","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","CARTHAGE","CARTHAGE","39.1953279072835","-84.4793947847386",,,,,,,
"27969","BILLIARDS AND POOL TABLE","1","4192","4579  HAMILTON AV  CINCINNATI OH 45224",,"4579  HAMILTON AV","CINCINNATI","OH","45224","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","NORTHSIDE","NORTHSIDE","39.1727936562498","-84.5432576744965",,,,,,,
"27970","BILLIARDS AND POOL TABLE","1","4122","5900  HAMILTON AV  CINCINNATI OH 45224",,"5900  HAMILTON AV","CINCINNATI","OH","45224","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","COLLEGE HILL","COLLEGE HILL","39.1988067426332","-84.5464059349359",,,,,,,
"27881","AMUSEMENT GAME DISTRIBUTOR","1","3172","3726  KESSEN AV  CINCINNATI OH 45211",,"3726  KESSEN AV","CINCINNATI","OH","45211","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","N/A","N/A","39.1553162509859","-84.6126630767411",,,,,,,
"27880","AMUSEMENT GAME EXHIBITOR","1","4050","2169  QUEEN CITY AV 4 CINCINNATI OH 45238",,"2169  QUEEN CITY AV","CINCINNATI","OH","45238","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","EAST PRICE HILL","SOUTH FAIRMOUNT","39.127360965528","-84.5729416589013",,,,,,,
"27878","AMUSEMENT GAME DISTRIBUTOR","1","3172","3726  KESSEN AV  CINCINNATI OH 45211",,"3726  KESSEN AV","CINCINNATI","OH","45211","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","N/A","N/A","39.1553162509859","-84.6126630767411",,,,,,,
"27875","BILLIARDS AND POOL TABLE","1","1050","7201  VINE ST  CINCINNATI OH 45202",,"7201  VINE ST","CINCINNATI","OH","45202","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","CARTHAGE","CARTHAGE","39.1956248475356","-84.479089798741",,,,,,,
"27874","BILLIARDS AND POOL TABLE","1","3048","4840  SPRING GROVE AV  CINCINNATI OH 45232",,"4840  SPRING GROVE AV","CINCINNATI","OH","45232","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","SPRING GROVE VILLAGE","SPRING GROVE VILLAGE","39.1677693847972","-84.5115913960898",,,,,,,
"27957","CHAUFFEUR","1",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-07-22T00:00:00.000","N/A","N/A",,,,,,,,,
"27956","CHAUFFEUR","2",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-07-22T00:00:00.000","N/A","N/A",,,,,,,,,
"27935","AMUSEMENT GAME EXHIBITOR","1","8046","4544     CINCINNATI OH",,"4544","CINCINNATI","OH",,"2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","N/A","N/A",,,,,,,,,
"27942","GAME ARCADE","1","3988","151 W MCMILLAN ST  CINCINNATI OH 45219",,"151 W MCMILLAN ST","CINCINNATI","OH","45219","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","CUF","CUF - HEIGHTS","39.12750650198","-84.5183212312629",,,,,,,
"27926","AMUSEMENT GAME EXHIBITOR","1","8044","1865     CINCINNATI OH",,"1865","CINCINNATI","OH",,"2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","N/A","N/A",,,,,,,,,
"27923","AMUSEMENT GAME EXHIBITOR","1","1900","277  CALHOUN ST  CINCINNATI OH 45225",,"277  CALHOUN ST","CINCINNATI","OH","45225","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","N/A","N/A",,,,,,,,,
"27920","AMUSEMENT GAME EXHIBITOR","1","3921","4116  GLENWAY AV  CINCINNATI OH 45211",,"4116  GLENWAY AV","CINCINNATI","OH","45211","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","N/A","N/A",,,,,,,,,
"27916","BILLIARDS AND POOL TABLE","1","1900","277  CALHOUN ST  CINCINNATI OH 45225",,"277  CALHOUN ST","CINCINNATI","OH","45225","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-22T00:00:00.000","N/A","N/A",,,,,,,,,
"27400","TICKET SELLER","1","4318",,,,,,,"2004-07-02T00:00:00.000","2005-07-01T00:00:00.000","2004-07-02T00:00:00.000","N/A","N/A",,,,,,,,,
"27385","CHAUFFEUR","2",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-07-02T00:00:00.000","N/A","N/A",,,,,,,,,
"27399","PRIVATE POLICE","1","3723","1819  GARDEN LN  CINCINNATI OH 45237",,"1819  GARDEN LN","CINCINNATI","OH","45237","2004-07-02T00:00:00.000","2005-07-01T00:00:00.000","2004-07-02T00:00:00.000","BOND HILL","BOND HILL","39.1753305986363","-84.4640915832445",,,,,,,
"27396","PEDDLER","1","7951",,,,"CINCINNATI","OH","45209","2004-07-02T00:00:00.000","2005-07-01T00:00:00.000","2004-07-02T00:00:00.000","OAKLEY","OAKLEY",,,,,,,,,
"27342","PEDDLER","1","7937",,,,"CINCINNATI","OH","45237","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-01T00:00:00.000","ROSELAWN","ROSELAWN",,,,,,,,,
"27340","DANCE HALL","1","4124","59  CALDWELL DR  CINCINNATI OH 45240",,,,,,"2004-08-21T00:00:00.000","2004-08-21T00:00:00.000","2004-07-01T00:00:00.000","N/A","N/A","39.2940063418522","-84.5582767785664",,,,,,,
"27338","TICKET SELLER","1","4858",,,,"CINCINNATI","OH","45214","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-07-01T00:00:00.000","N/A","N/A",,,,,,,,,
"25251","TICKET SELLER","1","4767",,,,,,,"2004-04-05T00:00:00.000","2005-04-04T00:00:00.000","2004-04-15T00:00:00.000","N/A","N/A",,,,,,,,,
"25248","CHAUFFEUR","1",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-04-15T00:00:00.000","N/A","N/A",,,,,,,,,
"25276","TAXI-CAB","1","7247","1112  HARRISON AV  CINCINNATI OH 45247",,"1112  HARRISON AV","CINCINNATI","OH","45247","2004-04-15T00:00:00.000","2005-04-14T00:00:00.000","2004-04-15T00:00:00.000","WEST END","WEST END","39.1220234841135","-84.5330106041677",,,,,,,
"25278","TAXI-CAB","1","3200","11938  HAMILTON AV  CINCINNATI OH 45224",,"11938  HAMILTON AV","CINCINNATI","OH","45224","2004-04-15T00:00:00.000","2005-04-14T00:00:00.000","2004-04-15T00:00:00.000","N/A","N/A","39.3011795568198","-84.5622291524547",,,,,,,
"25241","PARKING LOT","1","3278","6201  KELLOGG AV  CINCINNATI OH 45230",,,,,,"2004-04-02T00:00:00.000","2004-09-30T00:00:00.000","2004-04-14T00:00:00.000","N/A","N/A","39.0546841483497","-84.4164963975526",,,,,,,
"25238","PARKING LOT","1","3278","6201  KELLOGG AV  CINCINNATI OH 45230",,,,,,"2004-04-02T00:00:00.000","2004-09-30T00:00:00.000","2004-04-14T00:00:00.000","N/A","N/A","39.0546841483497","-84.4164963975526",,,,,,,
"25240","PARKING LOT","1","3278","6201  KELLOGG AV  CINCINNATI OH 45230",,,,,,"2004-04-02T00:00:00.000","2004-09-30T00:00:00.000","2004-04-14T00:00:00.000","N/A","N/A","39.0546841483497","-84.4164963975526",,,,,,,
"25236","CHAUFFEUR","1",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-04-14T00:00:00.000","N/A","N/A",,,,,,,,,
"25237","PARKING LOT","1","3278","6201  KELLOGG AV  CINCINNATI OH 45230",,,,,,"2004-04-02T00:00:00.000","2004-09-30T00:00:00.000","2004-04-14T00:00:00.000","N/A","N/A","39.0546841483497","-84.4164963975526",,,,,,,
"25239","PARKING LOT","1","3278","6201  KELLOGG AV  CINCINNATI OH 45230",,,,,,"2004-04-02T00:00:00.000","2004-09-30T00:00:00.000","2004-04-14T00:00:00.000","N/A","N/A","39.0546841483497","-84.4164963975526",,,,,,,
"25223","CHAUFFEUR","1",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-04-13T00:00:00.000","N/A","N/A",,,,,,,,,
"25212","ROOMING HOUSE","1","3542","3567  SHAW AV  CINCINNATI OH 45208",,"3567  SHAW AV","CINCINNATI","OH","45208","2004-04-01T00:00:00.000","2005-03-31T00:00:00.000","2004-04-12T00:00:00.000","HYDE PARK","HYDE PARK","39.1419307719151","-84.4402568881574",,,,,,,
"25216","PEDDLER","1","4616",,,,"CINCINNATI","OH","45215","2004-04-13T00:00:00.000","2005-04-12T00:00:00.000","2004-04-12T00:00:00.000","N/A","N/A",,,,,,,,,
"25203","CHAUFFEUR","1",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-04-12T00:00:00.000","N/A","N/A",,,,,,,,,
"26364","MASSAGE PRACTITIONER","1","4238","4970  GLENWAY AV  CINCINNATI OH 45211",,,,,,"2004-06-14T00:00:00.000","2004-07-13T00:00:00.000","2004-06-14T00:00:00.000","N/A","N/A",,,,,,,,,
"26403","ITINERANT VENDOR","1","3753","84  COMMERCIAL RD  HUNTINGTON IN 46750",,,,,,"2004-08-19T00:00:00.000","2004-08-22T00:00:00.000","2004-06-14T00:00:00.000","N/A","N/A",,,,,,,,,
"25213","CHAUFFEUR","1",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-04-12T00:00:00.000","N/A","N/A",,,,,,,,,
"25186","CHAUFFEUR","4",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-04-09T00:00:00.000","N/A","N/A",,,,,,,,,
"25176","PEDDLER","1","7243",,,,"CINCINNATI","OH","45229","2004-04-08T00:00:00.000","2005-04-07T00:00:00.000","2004-04-08T00:00:00.000","NORTH AVONDALE - PADDOCK HILLS","PADDOCK HILLS",,,,,,,,,
"25165","CHAUFFEUR","7",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-04-08T00:00:00.000","N/A","N/A",,,,,,,,,
"25168","PEDDLER","1","7241",,,,"CINCINNATI","OH","45206","2004-04-08T00:00:00.000","2005-04-07T00:00:00.000","2004-04-08T00:00:00.000","WALNUT HILLS","EAST WALNUT HILLS",,,,,,,,,
"25173","PEDDLER","1","7242",,,,"CINCINNATI","OH","45219","2004-04-08T00:00:00.000","2005-04-07T00:00:00.000","2004-04-08T00:00:00.000","CORRYVILLE","CORRYVILLE",,,,,,,,,
"25164","TICKET SELLER","1","4767",,,,,,,"2004-04-05T00:00:00.000","2005-04-04T00:00:00.000","2004-04-07T00:00:00.000","N/A","N/A",,,,,,,,,
"25162","TICKET SELLER","1","4767",,,,,,,"2004-04-07T00:00:00.000","2005-04-04T00:00:00.000","2004-04-07T00:00:00.000","N/A","N/A",,,,,,,,,
"25132","CHAUFFEUR","2",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-04-07T00:00:00.000","N/A","N/A",,,,,,,,,
"25155","MOTOR VEHICLE SALVAGE","1","3371","5252  WOOSTER RD  CINCINNATI OH 45226",,"5252  WOOSTER RD","CINCINNATI","OH","45226","2004-01-01T00:00:00.000","2004-12-31T00:00:00.000","2004-04-07T00:00:00.000","LINWOOD","LINWOOD","39.1295636937521","-84.4060902579139",,,,,,,
"25158","PEDDLER","1","7240",,,,"CINCINNATI","OH","45202","2004-04-07T00:00:00.000","2005-04-06T00:00:00.000","2004-04-07T00:00:00.000","OVER-THE-RHINE","OTR",,,,,,,,,
"25160","TICKET SELLER","1","4855",,,,"CINCINNATI","OH","45230","2004-04-07T00:00:00.000","2005-04-06T00:00:00.000","2004-04-07T00:00:00.000","N/A","N/A",,,,,,,,,
"25124","DANCE HALL","1","1272","1071  CELESTIAL ST  CINCINNATI OH 45202",,"1071  CELESTIAL ST","CINCINNATI","OH","45202","2004-02-16T00:00:00.000","2005-02-15T00:00:00.000","2004-04-06T00:00:00.000","MT. ADAMS","MOUNT ADAMS","39.1065346835297","-84.499925734183",,,,,,,
"25130","PRIVATE POLICE","1","7237","2456  OAKTREE PL  CINCINNATI OH 45238",,"2456  OAKTREE PL","CINCINNATI","OH","45238","2004-03-27T00:00:00.000","2005-03-26T00:00:00.000","2004-04-06T00:00:00.000","WESTWOOD","WESTWOOD","39.1282054409419","-84.5848631995965",,,,,,,
"26198","PEDDLER","1","4616",,,,,,,"2004-06-11T00:00:00.000","2005-04-11T00:00:00.000","2004-06-11T00:00:00.000","N/A","N/A",,,,,,,,,
"26136","CHAUFFEUR","2",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-06-11T00:00:00.000","N/A","N/A",,,,,,,,,
"27301","PEDDLER","1","7923",,,,"CINCINNATI","OH","45229","2004-06-30T00:00:00.000","2005-06-29T00:00:00.000","2004-06-30T00:00:00.000","CORRYVILLE","MOUNT AUBURN",,,,,,,,,
"27334","PEDDLER","1","7936",,,,"CINCINNATI","OH","45231","2004-06-30T00:00:00.000","2005-06-29T00:00:00.000","2004-06-30T00:00:00.000","WINTON HILLS","SPRING GROVE - WINTON HILLS",,,,,,,,,
"27280","PEDDLER","1","7908",,,,"CINCINNATI","OH","45214","2004-06-30T00:00:00.000","2005-06-29T00:00:00.000","2004-06-30T00:00:00.000","OVER-THE-RHINE","OTR",,,,,,,,,
"27204","PEDDLER","1","6342",,,,"CINCINNATI","OH","45238","2004-06-29T00:00:00.000","2005-06-28T00:00:00.000","2004-06-29T00:00:00.000","WEST PRICE HILL","WEST PRICE HILL",,,,,,,,,
"27207","TAXI-CAB","1","4906","1112  HARRISON AV  CINCINNATI OH 45211",,"1112  HARRISON AV","CINCINNATI","OH","45211","2004-01-15T00:00:00.000","2005-01-14T00:00:00.000","2004-06-29T00:00:00.000","WEST END","WEST END","39.1220234841135","-84.5330106041677",,,,,,,
"27209","ANTIQUE DEALER","1","4043","6079  MONTGOMERY RD  CINCINNATI OH 45213",,"6079  MONTGOMERY RD","CINCINNATI","OH","45213","2004-07-20T00:00:00.000","2005-07-19T00:00:00.000","2004-06-29T00:00:00.000","PLEASANT RIDGE","PLEASANT RIDGE","39.1820689219076","-84.4281748186543",,,,,,,
"27211","PEDDLER","1","7876",,,,"CINCINNATI","OH","45213","2004-06-29T00:00:00.000","2005-06-28T00:00:00.000","2004-06-29T00:00:00.000","PLEASANT RIDGE","PLEASANT RIDGE",,,,,,,,,
"27202","PEDDLER","1","7873",,,,,,,"2004-06-29T00:00:00.000","2005-06-28T00:00:00.000","2004-06-29T00:00:00.000","N/A","N/A",,,,,,,,,
"27203","BUDGET SERVICE","1","3735","4424     CINCINNATI OH 45245",,"4424","CINCINNATI","OH","45245","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-06-29T00:00:00.000","N/A","N/A",,,,,,,,,
"27206","TICKET SELLER","1","7874",,,,,,,"2004-06-29T00:00:00.000","2004-09-28T00:00:00.000","2004-06-29T00:00:00.000","N/A","N/A",,,,,,,,,
"27208","TICKET SELLER","1","7875",,,,,,,"2004-06-29T00:00:00.000","2004-09-28T00:00:00.000","2004-06-29T00:00:00.000","N/A","N/A",,,,,,,,,
"26259","BILLIARDS AND POOL TABLE","1","3830","552  OLIVER ST  CINCINNATI OH 45214",,"552  OLIVER ST","CINCINNATI","OH","45214","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-06-11T00:00:00.000","WEST END","WEST END","39.1143202413409","-84.5268795037189",,,,,,,
"26257","AMUSEMENT GAME EXHIBITOR","1","3830","552  OLIVER ST  CINCINNATI OH 45214",,"552  OLIVER ST","CINCINNATI","OH","45214","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-06-11T00:00:00.000","WEST END","WEST END","39.1143202413409","-84.5268795037189",,,,,,,
"26125","ANTIQUE DEALER","1","4092","2029  MADISON RD  CINCINNATI OH 45209",,"2029  MADISON RD","CINCINNATI","OH","45209","2004-07-03T00:00:00.000","2005-07-02T00:00:00.000","2004-06-10T00:00:00.000","EAST WALNUT HILLS","EVANSTON","39.1320168277285","-84.4618027325068",,,,,,,
"26123","CHAUFFEUR","1",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-06-10T00:00:00.000","N/A","N/A",,,,,,,,,
"26118","CHAUFFEUR","2",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-06-10T00:00:00.000","N/A","N/A",,,,,,,,,
"26127","APPLIANCE DEALER","1","3636","5917  CARY AV 1 CINCINNATI OH 45224",,"5917  CARY AV","CINCINNATI","OH","45224","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-06-10T00:00:00.000","COLLEGE HILL","COLLEGE HILL","39.199644313868","-84.550832408299",,,,,,,
"26126","APPLIANCE DEALER","1","3636","5917  CARY AV 1 CINCINNATI OH 45224",,"5917  CARY AV","CINCINNATI","OH","45224","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-06-10T00:00:00.000","COLLEGE HILL","COLLEGE HILL","39.199644313868","-84.550832408299",,,,,,,
"26104","DANCE HALL","1","4932","221 E 12TH ST  CINCINNATI OH 45202",,,,,,"2004-05-26T00:00:00.000","2005-02-15T00:00:00.000","2004-06-09T00:00:00.000","OVER-THE-RHINE","OTR","39.1091570606585","-84.5107622177458",,,,,,,
"26105","PRIVATE POLICE","1","7347","3689  MOONRIDGE LN  CINCINNATI OH 45248",,"3689  MOONRIDGE LN","CINCINNATI","OH","45248","2004-06-10T00:00:00.000","2005-06-09T00:00:00.000","2004-06-09T00:00:00.000","N/A","N/A","39.1567741046929","-84.6368211212816",,,,,,,
"26101","ROOMING HOUSE","1","4709","929  MAIN ST  CINCINNATI OH 45202",,"929  MAIN ST","CINCINNATI","OH","45202","2004-01-01T00:00:00.000","2004-12-31T00:00:00.000","2004-06-09T00:00:00.000","DOWNTOWN","DOWNTOWN","39.1065012519059","-84.5114406490562",,,,,,,
"26090","CHAUFFEUR","1",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-06-09T00:00:00.000","N/A","N/A",,,,,,,,,
"26102","CHAUFFEUR","1",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-06-09T00:00:00.000","N/A","N/A",,,,,,,,,
"26103","APPLIANCE DEALER","1","3633","810  MAIN ST  CINCINNATI OH 45202",,"810  MAIN ST","CINCINNATI","OH","45202","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-06-09T00:00:00.000","DOWNTOWN","DOWNTOWN","39.1052591552069","-84.5105344895344",,,,,,,
"26078","PEDDLER","1","7337",,,,"CINCINNATI","OH","45237","2004-06-08T00:00:00.000","2005-06-07T00:00:00.000","2004-06-08T00:00:00.000","BOND HILL","BOND HILL",,,,,,,,,
"26083","DANCE HALL","1","3115","1752  SEYMOUR AV  CINCINNATI OH 45237",,"1752  SEYMOUR AV","CINCINNATI","OH","45237","2004-02-16T00:00:00.000","2005-02-15T00:00:00.000","2004-06-08T00:00:00.000","ROSELAWN","ROSELAWN","39.1918176870218","-84.4645454360377",,,,,,,
"26085","PEDDLER","1","7339",,,,"CINCINNATI","OH","45206","2004-06-08T00:00:00.000","2005-06-07T00:00:00.000","2004-06-08T00:00:00.000","WALNUT HILLS","WALNUT HILLS",,,,,,,,,
"27084","PEDDLER","1","7838",,,,"CINCINNATI","OH","45215","2004-06-28T00:00:00.000","2005-06-27T00:00:00.000","2004-06-28T00:00:00.000","N/A","N/A",,,,,,,,,
"27085","PEDDLER","1","7839",,,,"CINCINNATI","OH","45231","2004-06-28T00:00:00.000","2005-06-27T00:00:00.000","2004-06-28T00:00:00.000","N/A","N/A",,,,,,,,,
"26089","PEDDLER","1","7342",,,,"CINCINNATI","OH","45213","2004-06-08T00:00:00.000","2005-06-07T00:00:00.000","2004-06-08T00:00:00.000","KENNEDY HEIGHTS","KENNEDY HEIGHTS",,,,,,,,,
"26084","DANCE HALL","1","3115","1752  SEYMOUR AV  CINCINNATI OH 45237",,"1752  SEYMOUR AV","CINCINNATI","OH","45237","2004-02-16T00:00:00.000","2005-02-15T00:00:00.000","2004-06-08T00:00:00.000","ROSELAWN","ROSELAWN","39.1918176870218","-84.4645454360377",,,,,,,
"26080","CHAUFFEUR","1",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-06-08T00:00:00.000","N/A","N/A",,,,,,,,,
"26025","CHAUFFEUR","2",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-06-07T00:00:00.000","N/A","N/A",,,,,,,,,
"26067","PEDDLER","1","7336",,,,"CINCINNATI","OH","45229","2004-06-07T00:00:00.000","2005-06-06T00:00:00.000","2004-06-07T00:00:00.000","EVANSTON","EVANSTON",,,,,,,,,
"26066","PEDDLER","1","3465",,,,"CINCINNATI","OH","45202","2004-06-07T00:00:00.000","2005-06-06T00:00:00.000","2004-06-07T00:00:00.000","CORRYVILLE","CORRYVILLE",,,,,,,,,
"26016","AMUSEMENT GAME DISTRIBUTOR","1","3172","3726  KESSEN AV  CINCINNATI OH 45211",,,,,,"2004-05-19T00:00:00.000","2004-06-30T00:00:00.000","2004-06-04T00:00:00.000","N/A","N/A","39.1553162509859","-84.6126630767411",,,,,,,
"26017","AMUSEMENT GAME DISTRIBUTOR","1","3172","3726  KESSEN AV  CINCINNATI OH 45211",,"3726  KESSEN AV","CINCINNATI","OH","45211","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-06-04T00:00:00.000","N/A","N/A","39.1553162509859","-84.6126630767411",,,,,,,
"26018","AMUSEMENT GAME EXHIBITOR","1","7333","2025  COLERAIN AV  CINCINNATI OH 45223",,"2025  COLERAIN AV","CINCINNATI","OH","45223","2004-07-01T00:00:00.000","2005-06-30T00:00:00.000","2004-06-04T00:00:00.000","WEST END","WEST END","39.1194627318468","-84.5329940504197",,,,,,,
"26011","CHAUFFEUR","1",,,,,,,,"1900-01-01T00:00:00.000","1900-01-01T00:00:00.000","2004-06-04T00:00:00.000","N/A","N/A",,,,,,,,,
"26019","TAXI-CAB","1","7247","1112  HARRISON AV  CINCINNATI OH 45247",,"1112  HARRISON AV","CINCINNATI","OH","45247","2004-01-15T00:00:00.000","2005-01-14T00:00:00.000","2004-06-04T00:00:00.000","WEST END","WEST END","39.1220234841135","-84.5330106041677",,,,,,,
"26015","AMUSEMENT GAME EXHIBITOR","1","7333","2025  COLERAIN AV  CINCINNATI OH 45223",,,,,,"2004-05-19T00:00:00.000","2004-06-30T00:00:00.000","2004-06-04T00:00:00.000","WEST END","WEST END","39.1194627318468","-84.5329940504197",,,,,,,
"26020","TAXI-CAB","1","3440","1800  MONMOUTH ST  NEWPORT KY 41071",,,,,,"2004-01-15T00:00:00.000","2005-01-14T00:00:00.000","2004-06-04T00:00:00.000","N/A","N/A",,,,,,,,,
"27086","TICKET SELLER","1","3376",,,,"CINCINNATI","OH","45227","2004-06-28T00:00:00.000","2005-06-27T00:00:00.000","2004-06-28T00:00:00.000","MADISONVILLE","MADISONVILLE",,,,,,,,,
