"id","name","latitude","longitude","domain","asset_class","nta_code","responsible_agency","operated_by","owner","number","street","city","postcode","borough","bin","bbl","num_floors","connected_to_fiber","wireless_on_roof","fiber_pathways_in_building","landmarked","senior_center_flag","community_cornerstone_center_flag","franchise_agreement","community_board","council_district","census_tract","nta","target_neighborhood_id","target_neighborhood"
"FDNY-100424","R1466","40.59185979","-74.09530179","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI36","Nyc Fire Department","NYCFDNY","City Owned",,"DELAWARE AVE & BEAR ST","Staten Island","10304","Staten Island",,,,,,,,,,,"502","50","9602","Old Town-Dongan Hills-South Beach",,"N"
"FDNY-100425","Q3845","40.74539621","-73.77050383","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN46","Nyc Fire Department","NYCFDNY","City Owned",,"HARDING XWAY N & 206 ST","Queens","11364","Queens",,,,,,,,,,,"411","23","140300","Bayside-Bayside Hills",,"N"
"FDNY-100426","Q4704","40.69083028","-73.78705689","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN01","Nyc Fire Department","NYCFDNY","City Owned",,"MATHIAS AVE & BREWER BLVD","Queens","11433","Queens",,,,,,,,,,,"412","28","26400","South Jamaica","QN-2","Y"
"FDNY-100427","B2006","40.66992633","-73.89148048","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK85","Nyc Fire Department","NYCFDNY","City Owned",,"SUTTER AVE & BRADFORD ST","Brooklyn","11207","Brooklyn",,,,,,,,,,,"305","42","115800","East New York (Pennsylvania Ave)","BK-1","Y"
"FDNY-100428","M0276","40.71741442","-73.98399542","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN28","Nyc Fire Department","NYCFDNY","City Owned",,"RIDGE ST & DELANCEY ST","Manhattan","10002","Manhattan",,,,,,,,,,,"103","1","1402","Lower East Side","MN-1","Y"
"FDNY-100429","R3837","40.54573164","-74.15520078","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI54","Nyc Fire Department","NYCFDNY","City Owned",,"RAMBLEWOOD AVE & OAKDALE ST","Staten Island","10308","Staten Island",,,,,,,,,,,"503","51","15601","Great Kills",,"N"
"FDNY-100430","X2278","40.81737256","-73.9113805","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX34","Nyc Fire Department","NYCFDNY","City Owned",,"ST ANNS AVE & RAE ST","Bronx","10455","Bronx",,,,,,,,,,,"201","17","7500","Melrose South-Mott Haven North","BX-1","Y"
"FDNY-100431","Q8862","40.68144916","-73.80427971","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN76","Nyc Fire Department","NYCFDNY","City Owned",,"115 AVE & VAN WYCK XWAY E SVC RD","Queens","11436","Queens",,,,,,,,,,,"412","28","19200","Baisley Park","QN-2","Y"
"FDNY-100432","B0534","40.68836464","-73.99300452","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK33","Nyc Fire Department","NYCFDNY","City Owned",,"COURT ST & AMITY ST","Brooklyn","11201","Brooklyn",,,,,,,,,,,"306","39","4500","Carroll Gardens-Columbia Street-Red Hook",,"N"
"FDNY-100433","B1183","40.61983254","-74.02956408","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK31","Nyc Fire Department","NYCFDNY","City Owned",,"4 AVE & 90 ST","Brooklyn","11209","Brooklyn",,,,,,,,,,,"310","43","16000","Bay Ridge",,"N"
"FDNY-100434","Q7225","40.72909848","-73.93145411","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN31","Nyc Fire Department","NYCFDNY","City Owned",,"REVIEW AVE 1200' W OF LAUREL HILL BLVD","Queens","11101","Queens",,,,,,,,,,,"402","26","19900","Hunters Point-Sunnyside-West Maspeth",,"N"
"FDNY-100435","B0227","40.71291373","-73.95503639","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK73","Nyc Fire Department","NYCFDNY","City Owned",,"MARCY AVE & HOPE ST","Brooklyn","11211","Brooklyn",,,,,,,,,,,"301","34","51900","North Side-South Side",,"N"
"FDNY-100436","Q4487","40.75882042","-73.81120157","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN52","Nyc Fire Department","NYCFDNY","City Owned",,"CHERRY AVE & MURRAY ST","Queens","11355","Queens",,,,,,,,,,,"407","20","118700","East Flushing",,"N"
"FDNY-100437","Q4663","40.78880206","-73.79617682","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN49","Nyc Fire Department","NYCFDNY","City Owned",,"CRYDERS LA & BURTON ST","Queens","11357","Queens",,,,,,,,,,,"407","19","99100","Whitestone",,"N"
"FDNY-100438","M1034","40.77111454","-73.96353315","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN40","Nyc Fire Department","NYCFDNY","City Owned",,"PARK AVE & E 72 ST","Manhattan","10021","Manhattan",,,,,,,,,,,"108","4","12800","Upper East Side-Carnegie Hill",,"N"
"FDNY-100439","Q5316","40.71033481","-73.76034","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN07","Nyc Fire Department","NYCFDNY","City Owned",,"100 AVE & 199 ST","Queens","11423","Queens",,,,,,,,,,,"412","27","50202","Hollis","QN-2","Y"
"FDNY-100440","R4222","40.53375614","-74.15758078","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI01","Nyc Fire Department","NYCFDNY","City Owned",,"PRESTON AVE & KING ST","Staten Island","10312","Staten Island",,,,,,,,,,,"503","51","15602","Annadale-Huguenot-Prince's Bay-Eltingville",,"N"
"FDNY-100441","Q5905","40.66782116","-73.73310831","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN05","Nyc Fire Department","NYCFDNY","City Owned",,"137 RD & 244 ST","Queens","11422","Queens",,,,,,,,,,,"413","31","63800","Rosedale","QN-2","Y"
"FDNY-100442","Q5516","40.72292938","-73.75345844","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN34","Nyc Fire Department","NYCFDNY","City Owned",,"89 AVE & HOLLIS COURT BLVD","Queens","11427","Queens",,,,,,,,,,,"413","23","54800","Queens Village","QN-2","Y"
"FDNY-100443","X3790","40.89471443","-73.91148298","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX22","Nyc Fire Department","NYCFDNY","City Owned",,"INDEPENDENCE AVE & DODGES LA","Bronx","10471","Bronx",,,,,,,,,,,"208","11","30900","North Riverdale-Fieldston-Riverdale","BX-3","Y"
"FDNY-100444","Q7709","40.76674744","-73.86922791","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN27","Nyc Fire Department","NYCFDNY","City Owned",,"24 AVE & 101 ST","Queens","11369","Queens",,,,,,,,,,,"403","21","35700","East Elmhurst","QN-1","Y"
"FDNY-100445","R4315","40.54093995","-74.21763746","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI32","Nyc Fire Department","NYCFDNY","City Owned",,"BLOOMINGDALE RD & WOODROW RD","Staten Island","10309","Staten Island",,,,,,,,,,,"503","51","20803","Rossville-Woodrow",,"N"
"FDNY-100446","B1470","40.64937636","-74.00228696","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK34","Nyc Fire Department","NYCFDNY","City Owned",,"6 AVE & 40 ST","Brooklyn","11232","Brooklyn",,,,,,,,,,,"307","38","8800","Sunset Park East","BK-1","Y"
"FDNY-100447","X3879","40.90083679","-73.84671668","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX62","Nyc Fire Department","NYCFDNY","City Owned",,"BAYCHESTER AVE & CAMP ST","Bronx","10466","Bronx",,,,,,,,,,,"212","12","44400","Woodlawn-Wakefield","BX-2","Y"
"FDNY-100448","M1314","40.79871853","-73.95953659","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN09","Nyc Fire Department","NYCFDNY","City Owned",,"CENTRAL PARK WEST & W 107 ST","Manhattan","83","Manhattan",,,,,,,,,,,"107","7","19300","Morningside Heights","MN-2","Y"
"FDNY-100449","Q9255","40.74133607","-73.85932262","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN25","Nyc Fire Department","NYCFDNY","City Owned",,"STRONG AVE & 102 ST","Queens","11368","Queens",,,,,,,,,,,"404","21","44301","Corona","QN-1","Y"
"FDNY-100450","Q7069","40.72670899","-73.89865243","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN30","Nyc Fire Department","NYCFDNY","City Owned",,"HULL AVE & 66 ST","Queens","11378","Queens",,,,,,,,,,,"405","30","51100","Maspeth",,"N"
"FDNY-100451","X3927","40.90384463","-73.90038526","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX22","Nyc Fire Department","NYCFDNY","City Owned",,"FIELDSTON RD & W 256 ST","Bronx","10471","Bronx",,,,,,,,,,,"208","11","34500","North Riverdale-Fieldston-Riverdale","BX-3","Y"
"FDNY-100452","Q4710","40.67102557","-73.7692019","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN02","Nyc Fire Department","NYCFDNY","City Owned",,"140 AVE & 171 ST","Queens","11434","Queens",,,,,,,,,,,"412","31","33000","Springfield Gardens North","QN-2","Y"
"FDNY-100453","Q1069","40.59527141","-73.74820535","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN15","Nyc Fire Department","NYCFDNY","City Owned",,"SEAGIRT BLVD & BEACH 14 ST","Queens","11691","Queens",,,,,,,,,,,"414","31","101001","Far Rockaway-Bayswater","QN-3","Y"
"FDNY-100454","B0680","40.68951081","-73.94803898","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK75","Nyc Fire Department","NYCFDNY","City Owned",,"MARCY AVE & CLIFTON PL","Brooklyn","11216","Brooklyn",,,,,,,,,,,"303","36","26300","Bedford","BK-1","Y"
"FDNY-100455","R4298","40.53973253","-74.17417301","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI01","Nyc Fire Department","NYCFDNY","City Owned",,"MOSELY AVE & FABIAN AVE","Staten Island","10312","Staten Island",,,,,,,,,,,"503","51","17005","Annadale-Huguenot-Prince's Bay-Eltingville",,"N"
"FDNY-100456","R0183","40.62445039","-74.10443491","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI35","Nyc Fire Department","NYCFDNY","City Owned",,"BARD AVE & SUNSET HILL DRIVE","Staten Island","10310","Staten Island",,,,,,,,,,,"501","49","12100","New Brighton-Silver Lake","SI-1","Y"
"FDNY-100457","M1353","40.80246979","-73.95868839","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN11","Nyc Fire Department","NYCFDNY","City Owned",,"MANHATTAN AVE & W 112 ST","Manhattan","10026","Manhattan",,,,,,,,,,,"110","9","19702","Central Harlem South","MN-2","Y"
"FDNY-100458","X4793","40.8546611","-73.89505346","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX01","Nyc Fire Department","NYCFDNY","City Owned",,"E/S PARK AVE & E 182 ST","Bronx","10457","Bronx",,,,,,,,,,,"206","15","38500","Claremont-Bathgate","BX-1","Y"
"FDNY-100459","Q7067","40.72542794","-73.90115801","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN30","Nyc Fire Department","NYCFDNY","City Owned",,"HULL AVE & REMSEN PL","Queens","11378","Queens",,,,,,,,,,,"405","30","51700","Maspeth",,"N"
"FDNY-100460","B1404","40.65021429","-74.01576089","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK32","Nyc Fire Department","NYCFDNY","City Owned",,"2 AVE & 48 ST","Brooklyn","11220","Brooklyn",,,,,,,,,,,"307","38","2000","Sunset Park West","BK-1","Y"
"FDNY-100461","B2939","40.62009477","-73.9632679","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK43","Nyc Fire Department","NYCFDNY","City Owned",,"AVENUE L & E 12 ST","Brooklyn","11230","Brooklyn",,,,,,,,,,,"314","44","76800","Midwood","BK-1","Y"
"FDNY-100462","B3378","40.59095287","-73.96651951","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK26","Nyc Fire Department","NYCFDNY","City Owned",,"AVENUE X & E 4 ST","Brooklyn","11223","Brooklyn",,,,,,,,,,,"315","47","37401","Gravesend","BK-2","Y"
"FDNY-100463","B0755","40.6942806","-73.92673532","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK78","Nyc Fire Department","NYCFDNY","City Owned",,"BUSHWICK AVE & STANHOPE ST","Brooklyn","11221","Brooklyn",,,,,,,,,,,"304","34","39300","Bushwick South","BK-1","Y"
"FDNY-100464","M0027","40.70276385","-74.00881509","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN25","Nyc Fire Department","NYCFDNY","City Owned",,"SOUTH ST 250' S OF OLD SLIP","Manhattan","10004","Manhattan",,,,,,,,,,,"101","1","900","Battery Park City-Lower Manhattan",,"N"
"FDNY-100465","R2426","40.5797295","-74.13543806","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI24","Nyc Fire Department","NYCFDNY","City Owned",,"SCHEFFELIN AVE & LOWELL ST/RVFD","Staten Island","10306","Staten Island",,,,,,,,,,,"502","50","27900","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill",,"N"
"FDNY-100466","B0923","40.67564318","-73.94160932","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK61","Nyc Fire Department","NYCFDNY","City Owned",,"KINGSTON AVE & BERGEN ST","Brooklyn","11213","Brooklyn",,,,,,,,,,,"308","36","31100","Crown Heights North",,"N"
"FDNY-100467","M1697","40.83785012","-73.93638317","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN99","Nyc Fire Department","NYCFDNY","City Owned",,"EDGECOMBE AVE & W 166 ST","Manhattan","10032","Manhattan",,,,,,,,,,,"112","10","31100","park-cemetery-etc-Manhattan","MN-2","Y"
"FDNY-100468","X2832","40.8250917","-73.86398149","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX09","Nyc Fire Department","NYCFDNY","City Owned",,"TAYLOR AVE & BRUCKNER BLVD N/B","Bronx","10473","Bronx",,,,,,,,,,,"209","18","4200","Soundview-Castle Hill-Clason Point-Harding Park","BX-1","Y"
"FDNY-100469","Q5301","40.67836455","-73.77947817","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN02","Nyc Fire Department","NYCFDNY","City Owned",,"BAISLEY BLVD & BREWER BLVD","Queens","11434","Queens",,,,,,,,,,,"412","28","33402","Springfield Gardens North","QN-2","Y"
"FDNY-100470","Q6503","40.71392573","-73.80211146","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN35","Nyc Fire Department","NYCFDNY","City Owned",,"164 ST & 84 DR","Queens","11432","Queens",,,,,,,,,,,"408","24","45000","Briarwood-Jamaica Hills","QN-2","Y"
"FDNY-100471","R1279","40.60208382","-74.07794811","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI14","Nyc Fire Department","NYCFDNY","City Owned",,"OVERLOOK TERR & WINDERMERE RD","Staten Island","10305","Staten Island",,,,,,,,,,,"502","50","5000","Grasmere-Arrochar-Ft. Wadsworth",,"N"
"FDNY-100472","M0167","40.72031851","-74.01216823","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN24","Nyc Fire Department","NYCFDNY","City Owned",,"WEST ST & N MOORE ST","Manhattan","10013","Manhattan",,,,,,,,,,,"101","1","3900","SoHo-TriBeCa-Civic Center-Little Italy",,"N"
"FDNY-100473","Q7087","40.73555089","-73.89421608","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN50","Nyc Fire Department","NYCFDNY","City Owned",,"51 AVE & 70 ST","Queens","11377","Queens",,,,,,,,,,,"402","30","48900","Elmhurst-Maspeth",,"N"
"FDNY-100474","Q8893","40.67681275","-73.794044","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN76","Nyc Fire Department","NYCFDNY","City Owned",,"120 AVE & INWOOD ST","Queens","11436","Queens",,,,,,,,,,,"412","28","18402","Baisley Park","QN-2","Y"
"FDNY-100475","Q7756","40.76170492","-73.88174766","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN28","Nyc Fire Department","NYCFDNY","City Owned",,"30 AVE & 87 ST","Queens","11369","Queens",,,,,,,,,,,"403","22","32900","Jackson Heights","QN-1","Y"
"FDNY-100476","X3575","40.87864614","-73.87159658","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX43","Nyc Fire Department","NYCFDNY","City Owned",,"WEBSTER AVE & E GUN HILL RD","Bronx","10467","Bronx",,,,,,,,,,,"207","11","43100","Norwood",,"N"
"FDNY-100477","R0106","40.63802492","-74.09386276","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI22","Nyc Fire Department","NYCFDNY","City Owned",,"LAFAYETTE AVE & ARNOLD ST","Staten Island","10301","Staten Island",,,,,,,,,,,"501","49","7700","West New Brighton-New Brighton-St. George","SI-1","Y"
"FDNY-100478","B2258","40.64030738","-73.90983126","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK50","Nyc Fire Department","NYCFDNY","City Owned",,"GLENWOOD RD & E 87 ST","Brooklyn","11236","Brooklyn",,,,,,,,,,,"318","46","95800","Canarsie","BK-1","Y"
"FDNY-100479","B1217","40.66696331","-73.97821264","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK37","Nyc Fire Department","NYCFDNY","City Owned",,"8 AVE & 7 ST","Brooklyn","11215","Brooklyn",,,,,,,,,,,"306","39","16700","Park Slope-Gowanus",,"N"
"FDNY-100480","B2703","40.63859712","-73.99199028","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK88","Nyc Fire Department","NYCFDNY","City Owned",,"12 AVE & 45 ST","Brooklyn","11219","Brooklyn",,,,,,,,,,,"312","39","22200","Borough Park",,"N"
"FDNY-100481","R0979","40.63681702","-74.15794004","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI12","Nyc Fire Department","NYCFDNY","City Owned",,"UNION AVE & RICHMOND TERR","Staten Island","10303","Staten Island",,,,,,,,,,,"501","49","22300","Mariner's Harbor-Arlington-Port Ivory-Graniteville","SI-1","Y"
"FDNY-100482","Q6657","40.71651727","-73.77424799","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN06","Nyc Fire Department","NYCFDNY","City Owned",,"PALO ALTO AVE & 188 ST","Queens","11432","Queens",,,,,,,,,,,"408","24","47200","Jamaica Estates-Holliswood","QN-2","Y"
"FDNY-100483","R0435","40.61900053","-74.08478224","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI37","Nyc Fire Department","NYCFDNY","City Owned",,"OSGOOD AVE & TARGEE ST","Staten Island","10304","Staten Island",,,,,,,,,,,"501","49","2900","Stapleton-Rosebank","SI-1","Y"
"FDNY-100484","Q7376","40.76080162","-73.93914474","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN68","Nyc Fire Department","NYCFDNY","City Owned",,"36 AVE & 12 ST","Queens","11106","Queens",,,,,,,,,,,"401","26","8500","Queensbridge-Ravenswood-Long Island City","QN-1","Y"
"FDNY-100485","B2595","40.63150351","-74.00295139","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK88","Nyc Fire Department","NYCFDNY","City Owned",,"11 AVE & 60 ST","Brooklyn","11219","Brooklyn",,,,,,,,,,,"312","38","21400","Borough Park",,"N"
"FDNY-100486","Q7132","40.74561268","-73.94618648","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN31","Nyc Fire Department","NYCFDNY","City Owned",,"JACKSON AVE & 46 AVE","Queens","11101","Queens",,,,,,,,,,,"402","26","1900","Hunters Point-Sunnyside-West Maspeth",,"N"
"FDNY-100487","Q4829","40.78145518","-73.80726216","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN49","Nyc Fire Department","NYCFDNY","City Owned",,"CLINTONVILLE ST & 19 AVE","Queens","11357","Queens",,,,,,,,,,,"407","19","102900","Whitestone",,"N"
"FDNY-100488","X3828","40.89110198","-73.83301809","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX03","Nyc Fire Department","NYCFDNY","City Owned",,"HARPER AVE & LUSTRE ST","Bronx","10466","Bronx",,,,,,,,,,,"212","12","45600","Eastchester-Edenwald-Baychester","BX-2","Y"
"FDNY-100489","B4215","40.62425882","-74.02024706","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK31","Nyc Fire Department","NYCFDNY","City Owned",,"79 ST & 7 AVENUE W/S VZ BRIDGE APP","Brooklyn","11209","Brooklyn",,,,,,,,,,,"310","43","14200","Bay Ridge",,"N"
"FDNY-100490","Q7124","40.74618549","-73.9529457","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN31","Nyc Fire Department","NYCFDNY","City Owned",,"46 RD & VERNON BLVD","Queens","11101","Queens",,,,,,,,,,,"402","26","700","Hunters Point-Sunnyside-West Maspeth",,"N"
"FDNY-100491","B1855","40.68611671","-73.86990891","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK83","Nyc Fire Department","NYCFDNY","City Owned",,"RIDGEWOOD AVE & LINCOLN AVE","Brooklyn","11208","Brooklyn",,,,,,,,,,,"305","37","118201","Cypress Hills-City Line","BK-1","Y"
"FDNY-100492","Q2310","40.78613234","-73.8052194999999","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN49","Nyc Fire Department","NYCFDNY","City Owned",,"S/B CI PWAY 1/10 MI S OF F LEWIS BLVD","Queens","11357","Queens",,,,,,,,,,,"407","19","102900","Whitestone",,"N"
"FDNY-100493","B1650","40.67664704","-73.91646486","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK79","Nyc Fire Department","NYCFDNY","City Owned",,"SARATOGA AVE & ATLANTIC AVE","Brooklyn","11233","Brooklyn",,,,,,,,,,,"316","41","30300","Ocean Hill","BK-1","Y"
"FDNY-100494","B0157","40.71459272","-73.93875477","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK90","Nyc Fire Department","NYCFDNY","City Owned",,"METROPOLITAN AVE & OLIVE ST","Brooklyn","11211","Brooklyn",,,,,,,,,,,"301","34","48100","East Williamsburg",,"N"
"FDNY-100495","B2582","40.64195565","-73.98849443","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BK88","Nyc Fire Department","NYCFDNY","City Owned",,"12 AVE & 39 ST","Brooklyn","11218","Brooklyn",,,,,,,,,,,"312","39","23000","Borough Park",,"N"
"FDNY-100496","X2940","40.84473793","-73.89934758","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX01","Nyc Fire Department","NYCFDNY","City Owned",,"WASHINGTON AVE & E 175 ST","Bronx","10457","Bronx",,,,,,,,,,,"206","15","39500","Claremont-Bathgate","BX-1","Y"
"FDNY-100497","Q2935","40.78159908","-73.82453917","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN22","Nyc Fire Department","NYCFDNY","City Owned",,"E SVC RD WHITESTONE XWAY & 20 AVE","Queens","11357","Queens",,,,,,,,,,,"407","19","88901","Flushing",,"N"
"FDNY-100498","R1078","40.60344781","-74.0957818","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI24","Nyc Fire Department","NYCFDNY","City Owned",,"MEDFORD RD & SPRING ST","Staten Island","10301","Staten Island",,,,,,,,,,,"502","50","17700","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill",,"N"
"FDNY-100499","Q5996","40.68269064","-73.75317065","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN08","Nyc Fire Department","NYCFDNY","City Owned",,"RIDGEDALE ST & LUCAS ST","Queens","11413","Queens",,,,,,,,,,,"412","27","35200","St. Albans","QN-2","Y"
"FDNY-100500","Q5695","40.72853909","-73.72940055","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN43","Nyc Fire Department","NYCFDNY","City Owned",,"89  AVE & 238 ST","Queens","11426","Queens",,,,,,,,,,,"413","23","162100","Bellerose","QN-2","Y"
"FDNY-100501","R3887","40.53596707","-74.15704288","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI01","Nyc Fire Department","NYCFDNY","City Owned",,"RICHMOND AVE & HILLTOP RD","Staten Island","10312","Staten Island",,,,,,,,,,,"503","51","15602","Annadale-Huguenot-Prince's Bay-Eltingville",,"N"
"FDNY-100502","X3386","40.87036128","-73.90442003","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX28","Nyc Fire Department","NYCFDNY","City Owned",,"W KINGSBRIDGE RD & KINGSBRIDGE TER","Bronx","10463","Bronx",,,,,,,,,,,"208","14","27300","Van Cortlandt Village","BX-3","Y"
"FDNY-100503","X2983","40.84869243","-73.90328063","PUBLIC SAFETY","IN-SERVICE ALARM BOX","BX41","Nyc Fire Department","NYCFDNY","City Owned",,"E TREMONT AVE & ANTHONY AVE","Bronx","10457","Bronx",,,,,,,,,,,"205","15","23302","Mount Hope","BX-1","Y"
"FDNY-100504","M0402","40.72023424","-73.98447732","PUBLIC SAFETY","IN-SERVICE ALARM BOX","MN27","Nyc Fire Department","NYCFDNY","City Owned",,"CLINTON ST & STANTON ST","Manhattan","10002","Manhattan",,,,,,,,,,,"103","2","3001","Chinatown","MN-1","Y"
"FDNY-100505","R1569","40.6099798","-74.11788101","PUBLIC SAFETY","IN-SERVICE ALARM BOX","SI24","Nyc Fire Department","NYCFDNY","City Owned",,"TODT HILL RD & LORTEL AVE","Staten Island","10314","Staten Island",,,,,,,,,,,"502","49","17700","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill",,"N"
"FDNY-100506","Q7276","40.7449612","-73.93541365","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN31","Nyc Fire Department","NYCFDNY","City Owned",,"THOMSON AVE & 31 ST","Queens","11101","Queens",,,,,,,,,,,"402","26","17900","Hunters Point-Sunnyside-West Maspeth",,"N"
"FDNY-100507","Q2658","40.6932196","-73.86832929","PUBLIC SAFETY","IN-SERVICE ALARM BOX","QN53","Nyc Fire Department","NYCFDNY","City Owned",,"DEXTER CT BTW 85 DR & 86 RD","Queens","11421","Queens",,,,,,,,,,,"409","30","200","Woodhaven","QN-2","Y"
