"file_number","file_name","location_acres","decision_date","allocation_area","planning_area","location_description","use_type_1","number_of_houses_1","use_type_2","number_of_houses_2","use_type_3","number_of_houses_3","coordinates"
"SDP-00-147","VILLAGE OF RIVER HILL","2.71","2000-08-18T00:00:00.000","Columbia","Columbia","TERMINUS OF BRIGHT FLOW MEWS","Single Family Detached","11",,,,,"(39.2112, -76.9292)"
"SDP-06-085","LOWE PROPERTY","0.63","2006-05-15T00:00:00.000","Elkridge","Elkridge","W SIDE ILCHESTER RD 800' S OF WHARFF LN","Single Family Detached","1",,,,,"(39.2337, -76.7737)"
"SDP-02-093","VILLAGE OF HICKORY RIDGE","2.17","2002-07-11T00:00:00.000","Columbia","Columbia","N SIDE QUARTERSTAFF RD OPPOSITE BLUE ARROW CT","Single Family Detached","1",,,,,"(39.1935, -76.875)"
"SDP-06-149","CIDER MILL - PHASE II","27.739","2007-01-10T00:00:00.000","Elkridge","Elkridge","SW SIDE OF LANDING RD 700' EAST OF ILCHESTER RD","Single Family Detached","55",,,,,"(39.2331, -76.768)"
"SDP-14-003","KING PROPERTY, LOT 2","0.32","2014-06-04T00:00:00.000","Established Communities","Columbia","E SIDE FREETOWN RD 300' N OF FAIR OAKS","Single Family Detached","1",,,,,"(39.1905, -76.88)"
"SDP-04-152","ELKRIDGE TOWN CENTER - PH 3","14.57","2007-02-20T00:00:00.000","Elkridge","Elkridge","S SIDE GREENFIELD RD AT WASHINGTON BLVD","APT","0",,,,,"(39.2041, -76.7325)"
"SDP-02-037","BOCK PROPERTY","1.441","2002-02-26T00:00:00.000","Ellicott City","Ellicott City","N SIDE OF HORSESHOE RD 100' E OF ROSECROFT TERR","Single Family Detached","4",,,,,"(39.2296, -76.8042)"
"SDP-04-045","GTW'S WAVERLY WOODS","5.294","2004-01-08T00:00:00.000","Ellicott City","Ellicott City","S SIDE OF DORCHESTER WAY & NW SIDE OF DORCHESTER WAY","Single Family Detached","14",,,,,"(39.314, -76.8821)"
"SDP-17-031","SHIPLEY'S GRANT","6.7168","2017-08-03T00:00:00.000","Established Communities","Elkridge","CHARLES CROSSING AT MAPLE HILL","Single Family Attached","60","SFA-MIHU","7",,,"(39.2157, -76.7968)"
"SDP-03-102","VILLAGE TOWNS","10.81","2005-07-11T00:00:00.000","Elkridge","Elkridge","NE QUADRANT OF OLD WATERLOO RD AT PORT CAPITAL DR","Single Family Attached","102","SFA-MIHU-Received","5","SFA-MIHU","25","(39.1779, -76.7833)"
"SDP-15-079","MILL HAVEN","1.6989","2015-12-16T00:00:00.000","Established Communities","Columbia","SW SIDE OAKLAND MILLS RD N OF SHADOW FALL TER","Single Family Detached","3",,,,,"(39.2161, -76.8394)"
"SDP-13-048","Annapolis Junction Town Center","18.83","2014-03-07T00:00:00.000","MIHU,Route 1,Southeast","Southeast","E SIDE DORSEY RUN RD S OF HENKELS LN","APT-MIHU","32","APT","384",,,"(39.1249, -76.7951)"
"SDP-01-099","GTW'S WAVERLY WOODS","2.209","2001-05-25T00:00:00.000","Ellicott City","Ellicott City","N SIDE OF BIRMINGHAM WAY 800' W OF DORCHESTER WAY","Single Family Attached","39",,,,,"(39.3089, -76.8867)"
"SDP-02-147","BLACKSTONE MANOR","1.27","2002-12-18T00:00:00.000","Elkridge","Elkridge","E SIDE DUCKETTS LN 200' N OF KARA'S WALK_","Single Family Detached","2",,,,,"(39.2043, -76.747)"
"SDP-00-128","VILLAGE OF RIVER HILL","2.93","2000-08-30T00:00:00.000","Columbia","Columbia","TERMINUS OF SHINING STARS LN","Single Family Detached","18",,,,,"(39.2083, -76.9285)"
"SDP-10-038","ROBERTS PROPERTY","0.184","2010-03-10T00:00:00.000","Elkridge","Elkridge","W SIDE OF ABEL ST 300' S OF WASHINGTON BLVD","Single Family Detached","1",,,,,"(39.203, -76.7287)"
"SDP-02-148","EMERSON","3.864","2002-09-06T00:00:00.000","Southeast","Southeast","SW OF GORMAN RD WEST OF I-95","Single Family Detached","17",,,,,"(39.142, -76.8598)"
"SDP-08-113","NORDAU SUBDIVISION","0.32","2011-07-20T00:00:00.000","Southeast","Southeast","W SIDE OF JONES RD 300' NW OF PINE RD","Single Family Detached","1",,,,,"(39.1499, -76.8121)"
"SDP-08-121","SEMON PROPERTY","4.604","2008-11-26T00:00:00.000","Columbia","Columbia","E SIDE TROTTER RD 1500' N OF SOUTH WIND CIRCLE","Single Family Detached","3",,,,,"(39.2143, -76.9186)"
"SDP-06-113","EMERSON","4.325","2007-05-11T00:00:00.000","Southeast","Southeast","WEST SIDE OF IRON LEAF TRAIL S SIDE OF ETERNAL RINGS RD","Single Family Attached","40",,,,,"(39.1346, -76.8477)"
"SDP-06-154","HUNTERS RIDGE","25.655","2007-02-22T00:00:00.000","Elkridge","Elkridge","TERMINUS OF FAIRLEE RD","Single Family Detached","54",,,,,"(39.2095, -76.7106)"
"SDP-06-090","EMERSON TOWNHOUSES","5.462","2007-01-10T00:00:00.000","Southeast","Southeast","E SIDE OF PALACE HALL DR","Single Family Attached","41",,,,,"(39.1379, -76.8555)"
"SDP-14-044","PARKSIDE ESTATES","1.4","2014-08-01T00:00:00.000","Established Communities","Southeast","WHISKEY BOTTOM RD S OF NORTHGATE","Single Family Detached","5",,,,,"(39.1179, -76.8353)"
"SDP-08-041","DANIELS MILL OVERLOOK","0.803","2008-03-13T00:00:00.000","Ellicott City","Ellicott City","S SIDE STONEHOUSE DR 500' SW OF WATERWHEEL CT","Single Family Detached","1",,,,,"(39.3001, -76.8132)"
"SDP-16-059","MAPLE LAWN FARMS","2.33","2016-08-22T00:00:00.000","SE - Growth & Revitalization","Southeast","SOUTH SIDE OF FEDERAL ST","Single Family Detached","12",,,,,"(39.1632, -76.915)"
"SDP-04-055","THE OVERLOOK AT CENTENNIAL PARK","0.46","2003-12-03T00:00:00.000","Ellicott City","Ellicott City","NE SIDE OF OLD ANNAPOLIS RD 250' N OF NATALIES WAY","Single Family Detached","1",,,,,"(39.2523, -76.8518)"
"SDP-04-072","REELEY PROPERTY","0.424","2004-02-02T00:00:00.000","Ellicott City","Ellicott City","N SIDE OF RIDGE RD","Single Family Detached","1",,,,,"(39.2777, -76.8088)"
"SDP-02-086","PATAPSCO PARK ESTATES","1.053","2002-10-28T00:00:00.000","Ellicott City","Ellicott City","N SIDE OF MT HEBRON DR 200' W OF ELIZA DORSEY LN","Single Family Detached","1",,,,,"(39.308, -76.8277)"
"SDP-04-082","MAPLE LAWN FARMS","1.2","2004-03-15T00:00:00.000","Southeast","Southeast","E & W SIDE MIDTOWN RD, S OF LIBERTY ST & DUKE ST","Single Family Detached","8",,,,,"(39.1619, -76.9062)"
"SDP-11-054","Howard Square","9.58","2012-10-24T00:00:00.000","Elkridge","Elkridge","W OF PORT CAPITAL DR N OF US RT 1","Single Family Attached","43","SFA-MIHU","13",,,"(39.1751, -76.7834)"
"SDP-08-065","WALLINGTON OVERLOOK AT EMERSON","1.559","2008-08-04T00:00:00.000","Southeast","Southeast","NW QUADRANT STEPHENS RD & WHISKEY BOTTOM RD","Single Family Detached","4",,,,,"(39.1277, -76.8461)"
"SDP-12-067","CYPRESS SPRINGS - PHASE 2","4.65","2013-01-18T00:00:00.000","Elkridge","Elkridge","S SIDE LAWYERS HILL RD","Single Family Detached","19",,,,,"(39.2155, -76.72)"
"SDP-06-129","NORTH LAUREL PARK","2.24","2006-09-25T00:00:00.000","Southeast","Southeast","SW QUADRANT WASHINGTON ST & BOLTON ST","Single Family Detached","9",,,,,"(39.1139, -76.8471)"
"SDP-08-057","CHERRYTREE PARK","7.994","2008-10-28T00:00:00.000","Senior East","Southeast","W SIDE OF ICE CRYSTAL DR","APT-Age Restricted-MIHU","13","APT-Age Restricted","114",,,"(39.1421, -76.9028)"
"SDP-01-136","HEINZ PROPERTY","1.416","2001-07-19T00:00:00.000","Columbia","Columbia","NE QUADRANT OF OWEN BROWN RD & JERRY'S DR","Single Family Detached","3",,,,,"(39.2014, -76.8755)"
"SDP-14-087","WINCOPIA FARMS","15.8","2015-06-24T00:00:00.000","Established Communities","Southeast","EAST SIDE OF GORMAN RD AT WINCOPIA FARMS WAY","Single Family Detached","59",,,,,"(39.1487, -76.8513)"
"SDP-10-065","NORDAU SUBDIVISION","1.42","2010-07-06T00:00:00.000","Southeast","Southeast","S SIDE OF MISSION RD 1000' E OF GUILFORD RD","Single Family Detached","4",,,,,"(39.1569, -76.8169)"
"SDP-04-080","THE COURTYARDS AT WAVERLY WOODS - EAST PH. III","18.896","2007-07-13T00:00:00.000","Senior East","Ellicott City","SE QUADRANT MARRIOTTSVILLE RD & OLD FREDERICK RD","SFA-Age Restricted","0","APT-Age Restricted","0",,,"(39.3136, -76.8945)"
"SDP-03-100","ARBOR OVERLOOK","1.445","2003-05-05T00:00:00.000","Elkridge","Elkridge","E SIDE OF WATERLOO RD 1400' N OF LARK BROWN RD","Single Family Detached","7",,,,,"(39.1929, -76.7931)"
"SDP-07-100","DUGGAN PROPERTY","0.494","2007-09-12T00:00:00.000","Columbia","Columbia","TERMINUS OF OWEN BROWN RD","Single Family Detached","1",,,,,"(39.2009, -76.8536)"
"SDP-15-066","CENTENNIAL LAKE OVERLOOK","8.019","2015-09-11T00:00:00.000","Established Communities","Ellicott City","WELLFORD DR ","Single Family Detached","47",,,,,"(39.2467, -76.8522)"
"SDP-07-038","ELLICOTT GARDENS - PH. 1 & 2","3.389","2008-04-24T00:00:00.000","MIHU,Senior East","Elkridge","WATERLOO ROAD OPPOSITE BARRINGTON CT","SFA-MIHU-Received","36","SFA-Age Restricted-MIHU-Received","25","APT-MIHU","77","(39.2208, -76.8064)"
"SDP-13-072","MLF-WESTSIDE","1.96","2013-08-01T00:00:00.000","SE - Growth & Revitalization","Southeast","WESTSIDE BLVD","Single Family Attached","24",,,,,"(39.1519, -76.9079)"
"SDP-06-033","WORTHINGTON FIELDS","8.67","2006-03-14T00:00:00.000","Ellicott City","Ellicott City","RIVIERA SUN DR AT ACADEMY RD","Single Family Detached","30",,,,,"(39.2488, -76.7917)"
"SDP-00-067","HOWARD'S RIDGE","7.034","2000-05-19T00:00:00.000","Ellicott City","Ellicott City","E SIDE OF NORTH RIDGE RD 700' N OF US RT 40","Single Family Attached","87",,,,,"(39.2825, -76.8156)"
"SDP-03-055","ROCKBURN VIEW","1.348","2002-12-18T00:00:00.000","Elkridge","Elkridge","EAST SIDE OF BRANDON'S WAY SOUTH SIDE OF MONTGOMERY RD","Single Family Detached","4",,,,,"(39.213, -76.7738)"
"SDP-05-144","HAMMERSMITH PROPERTY","0.507","2006-01-03T00:00:00.000","Southeast","Southeast","SW QUADRANT SCAGGSVILLE RD & HARDING RD","Single Family Detached","0",,,,,"(39.1365, -76.8797)"
"SDP-03-128","EMERSON","3.055","2003-09-12T00:00:00.000","Southeast","Southeast","S SIDE SKYLARK BLVD OPPOSITE ETERNAL SKY DR","Single Family Attached","63",,,,,"(39.1409, -76.859)"
"SDP-07-072","OVERLOOK PRESERVE","0.313","2007-11-19T00:00:00.000","Ellicott City","Ellicott City","E SIDE OF OVERLOOK DR","Single Family Detached","2",,,,,"(39.2607, -76.8076)"
"SDP-05-158","HICKORY GLEN  (JERRY'S DRIVE)","3.697","2007-04-10T00:00:00.000","Columbia","Columbia","TERMINUS OF JERRY'S DR","Single Family Detached","7",,,,,"(39.2066, -76.8774)"
"SDP-07-098","PALMER HILL  & PALMER HILL II","3.25","2008-03-27T00:00:00.000","Ellicott City","Ellicott City","S SIDE OLD FREDERICK RD 300' S OF OAK FOREST DR","Single Family Detached","8",,,,,"(39.3083, -76.7988)"
"SDP-04-085","MARY LANE - PH. 1","4.07","2005-03-04T00:00:00.000","Senior East","Southeast","SE SIDE MARY LN 350' NE OF GUILFORD RD","SFD-Age Restricted-MIHU","2","SFD-Age Restricted","18",,,"(39.1495, -76.8147)"
"SDP-03-110","8050 HARRIET TUBMAN LANE","0.245","2003-10-20T00:00:00.000","Southeast","Columbia","S SIDE HARRIET TUBMAN LN 2200' E OF CARAVAN CT","Single Family Detached","1",,,,,"(39.1862, -76.8809)"
"SDP-13-034","Holiday Hills","0.63","2013-04-11T00:00:00.000","Southeast","Southeast","N SIDE HUNTING LN W OF NEWBERG DR","Single Family Detached","1",,,,,"(39.179, -76.8899)"
"SDP-01-017","RED FOX ESTATE","4.3","2001-01-09T00:00:00.000","Ellicott City","Ellicott City","N SIDE GWYNN PARK DR 300' NW OF OLD ANNAPOLIS RD","Single Family Detached","6",,,,,"(39.2563, -76.8536)"
"SDP-10-034","Villages at Turf Valley - Phase 4","4.73","2015-04-21T00:00:00.000","Ellicott City","Ellicott City","NW SIDE RESORT RD E OF MARRIOTTSVILLE RD","Single Family Detached","10","Single Family Attached","13",,,"(39.3005, -76.8917)"
"SDP-02-151","EMERSON","4.875","2002-08-30T00:00:00.000","Southeast","Southeast","SW OF GORMAN RD WEST OF I-95","Single Family Detached","19",,,,,"(39.1414, -76.8631)"
"SDP-10-062","PRESERVE AT MAPLE HILL","1.872","2010-05-26T00:00:00.000","Southeast","Southeast","W SIDE ALL SAINTS RD OPPOSITE HARVEST WAY","Single Family Detached","6",,,,,"(39.1151, -76.8567)"
"SDP-04-032","JENMAR HOMES AT MAYFIELD","1.724","2004-03-16T00:00:00.000","Elkridge","Elkridge","S SIDE OF MAYFIELD AVE 100' W OF MEADOWRIDGE RD","Single Family Detached","4",,,,,"(39.1937, -76.7779)"
"SDP-05-046","NORTH LAUREL PARK","3.79","2004-12-13T00:00:00.000","Southeast","Southeast","E SIDE OF N LAUREL RD S OF WASHINGTON RD","Single Family Detached","16",,,,,"(39.1135, -76.8457)"
"SDP-01-012","VILLAGE OF RIVER HILL","4.797","2001-03-12T00:00:00.000","Columbia","Columbia","NE SIDE GREAT STAR DR 400' NW OF MOONSAILS LN","Single Family Attached","61",,,,,"(39.2091, -76.9347)"
"SDP-06-134","OTTEN PROPERTY","0.466","2007-03-09T00:00:00.000","Ellicott City","Ellicott City","NORTH SIDE OF RIDGE RD 400' W OF PATAPSCO RIVER RD","Single Family Detached","1",,,,,"(39.278, -76.8104)"
"SDP-05-115","MAPLE LAWN FARMS","2.5","2005-10-18T00:00:00.000","Southeast","Southeast","DUKE ST, MULBERRY ST, ELLINGTON ST, ELMWOOD ST","Single Family Detached","21",,,,,"(39.1599, -76.9073)"
"SDP-03-060","GREER'S SUBDIVISION","0.561","2003-02-07T00:00:00.000","Ellicott City","Ellicott City","EAST SIDE OF MANORDALE RD 400' N OF FOXHILL DR","Single Family Detached","1",,,,,"(39.2669, -76.8207)"
"SDP-04-138","HENLINE PROPERTY","1.471","2004-07-13T00:00:00.000","Ellicott City","Ellicott City","EAST SIDE OF MULLINEAUX LN","Single Family Detached","1",,,,,"(39.2871, -76.865)"
"SDP-03-050","PARTHEMOS PROPERTY II","0.276","2003-01-31T00:00:00.000","Ellicott City","Ellicott City","WEST SIDE OF CHATHAM RD 450' NORTH OF WAYCROSS RD__________________________","Single Family Detached","1",,,,,"(39.2669, -76.8336)"
"SDP-08-013","STOUFFER PROPERTY","0.287","2007-12-12T00:00:00.000","Elkridge","Elkridge","E SIDE HARMAN AVE S OF MONTGOMERY RD","Single Family Detached","1",,,,,"(39.2109, -76.7477)"
"SDP-10-060","RIVERWALK","7.477","2011-06-27T00:00:00.000","Southeast","Southeast","N SIDE GORMAN RD W OF HORSHAM DR","Single Family Attached","50","SFA-MIHU","6",,,"(39.1341, -76.8347)"
"SDP-03-152","ROCKBURN VIEW","1.749","2003-10-09T00:00:00.000","Elkridge","Elkridge","S SIDE OF MONTGOMERY RD E OF ROCKBURN WOODS WAY","Single Family Detached","5",,,,,"(39.2135, -76.7696)"
"SDP-04-106","JAMES HARRIS SUBDIVISION LOT 4","0.488","2005-03-18T00:00:00.000","Elkridge","Elkridge","N SIDE KERGER RD OPPOSITE JAMES AVE","Single Family Detached","1",,,,,"(39.2221, -76.7849)"
"SDP-16-070","HOLIDAY HILLS LOT 118","0.54","2016-09-07T00:00:00.000","Established Communities","Southeast","N SIDE HUNTING LN W OF LONG VIEW RD","Single Family Detached","1",,,,,"(39.1786, -76.8808)"
"SDP-10-050","Beechcrest  Apartments","5.742","2011-09-14T00:00:00.000","Southeast","Southeast","NW SIDE US RT 1 N OF WHISKEY BOTTOM RD","APT","40",,,,,"(39.1187, -76.8314)"
"SDP-02-038","TERRA MARIA","0.22","2002-01-07T00:00:00.000","Ellicott City","Ellicott City","SW QUADRANT OF TERRA MARIA WAY & ST. CHARLES PL","Single Family Detached","1",,,,,"(39.2858, -76.89)"
"SDP-16-014","WEI LU PROPERTY","1.437","2017-03-01T00:00:00.000","Established Communities","Elkridge","W SIDE OF LAWYERS HILL RD","Single Family Detached","3",,,,,"(39.213, -76.7346)"
"SDP-03-025","MIAMI COURT","0.27","2003-03-27T00:00:00.000","Elkridge","Elkridge","TERMINUS OF MIAMI CT","Single Family Detached","2",,,,,"(39.2154, -76.7084)"
"SDP-99-072","SELBORNE HOUSE OF DORSEY HALL","3.519","2001-05-10T00:00:00.000","Ellicott City,Senior East","Ellicott City","TERMINUS OF DORSEY HALL DR","APT-Age Restricted","48",,,,,"(39.2467, -76.8318)"
"SDP-12-066","Price Property","0.42","2012-08-30T00:00:00.000","Ellicott City","Ellicott City","HORSESHOE RD BETWEEN TIYANA CT & SUNSET DR","Single Family Detached","1",,,,,"(39.228, -76.8039)"
"SDP-14-049","MAPLE LAWN FARMS","1.64","2014-05-30T00:00:00.000","SE - Growth & Revitalization","Southeast","MARKET ST AT WESTSIDE BLVD","Single Family Attached","18",,,,,"(39.1517, -76.9079)"
"SDP-06-064","CALVIN BOONE PROPERTY","0.574","2006-05-31T00:00:00.000","Southeast","Southeast","SW SIDE JONES RD NW OF NORDAU CT","Single Family Detached","1",,,,,"(39.1556, -76.8163)"
"SDP-10-099","GUTIERREZ RESIDENCE","0.459","2010-10-12T00:00:00.000","Elkridge","Elkridge","SOUTH OF MONTGOMERY RD., ABOUT 700' W. OF ITS INTERSECTION WITH BELLANCA DR","Single Family Detached","1",,,,,"(39.2131, -76.7683)"
"SDP-10-019","GUILFORD MEADOWS","4.723","2010-02-24T00:00:00.000","Southeast","Southeast","N SIDE SCAGGSVILLE RD 450' NW OF PINEWAY DR","Single Family Detached","6",,,,,"(39.14, -76.8831)"
"SDP-14-001","MAPLE LAWN FARMS ","3.2","2013-11-05T00:00:00.000","Southeast","Southeast","WEST SIDE OF US29 BETWEEN JOHNS HOPKINS ROAD & MD 216","Single Family Detached","21",,,,,"(39.1587, -76.9083)"
"SDP-16-008","CYPRESS SPRINGS - PHASE 3","0.884","2016-05-19T00:00:00.000","Established Communities","Elkridge","TERMINUS OF CYPRESS SPRINGS RD","Single Family Detached","2",,,,,"(39.2154, -76.716)"
"SDP-14-085","SCHAFER PROPERTY, LOTS 2 & 3","1.191","2015-03-06T00:00:00.000","Established Communities","Elkridge","W SIDE HUNT CLUB RD S OF HUNTER RD","Single Family Detached","2",,,,,"(39.2043, -76.74)"
"SDP-06-136","CLARKS GLEN","1.086","2006-09-11T00:00:00.000","Columbia","Columbia","TERMINUS OF BALLYMORE LN","Single Family Detached","3",,,,,"(39.2004, -76.9387)"
"SDP-08-068","ALTA AT REGENCY CREST (ROGERS AVE. SENIOR HOUSING)","6.686","2009-12-17T00:00:00.000","Ellicott City,Senior East","Ellicott City","NORTHEAST CORNER OF ROGERS AVE. AT OAK WEST DRIVE","APT-Age Restricted-MIHU","15","APT-Age Restricted","135",,,"(39.2811, -76.8081)"
"SDP-13-082","CHIU PROPERTY","0.559","2014-03-24T00:00:00.000","Southeast","Southeast","W SIDE SAVAGE-GUILFORD RD OPPOSITE DRUMBEAT PL","Single Family Detached","1",,,,,"(39.1523, -76.8296)"
"SDP-14-027","OXFORD SQUARE - PARCEL K - WOODFIELD","9.031","2014-08-05T00:00:00.000","ELK - Growth & Revitalization","Elkridge","COCA COLA DR & SAINT MARGARETS BLVD","APT-MIHU","38","APT","210",,,"(39.1828, -76.7363)"
"SDP-05-089","WALTER & LAVERNE BROWN PROPERTY","0.704","2005-06-06T00:00:00.000","Elkridge","Elkridge","S SIDE OF MONTGOMERY RD 500' E OF PARKVIEW CT","Single Family Detached","1",,,,,"(39.2109, -76.7613)"
"SDP-06-051","ROSALIND SCOTT","1.002","2009-07-23T00:00:00.000","Columbia","Columbia","S SIDE OF HARRIETT TUBMAN LN","Single Family Detached","1",,,,,"(39.1854, -76.8817)"
"SDP-04-131","MONTJOY","30.06","2004-10-28T00:00:00.000","Ellicott City","Ellicott City","TERMINUS OF EXECUTIVE PARK DR","Single Family Detached","62",,,,,"(39.24, -76.8197)"
"SDP-05-018","EMERSON","1.746","2004-11-12T00:00:00.000","Southeast","Southeast","W SIDE STEPHENS RD S OF GORMAN RD","Single Family Detached","10",,,,,"(39.1353, -76.8463)"
"SDP-17-016","BOOWOODS","0.96","2017-04-06T00:00:00.000","Established Communities","Elkridge","N SIDE KERGER RD OPPOSITE JAMES AVE","Single Family Detached","2",,,,,"(39.2218, -76.7859)"
"SDP-03-004","EMERSON","4.234","2002-10-17T00:00:00.000","Southeast","Southeast","SW OF GORMAN RD WEST OF I-95","Single Family Detached","18",,,,,"(39.1403, -76.861)"
"SDP-17-003","STANDAFER PROPERTY","0.55","2017-08-09T00:00:00.000","Established Communities","Columbia","N SIDE OF OWEN BROWN RD","Single Family Detached","1",,,,,"(39.2013, -76.8535)"
"SDP-15-070","MACALPINE BLOCK B LOT 30","0.56","2015-11-04T00:00:00.000","Established Communities","Ellicott City","E SIDE OF MACALPINE RD","Single Family Detached","1",,,,,"(39.2713, -76.8297)"
"SDP-02-016","STONE LAKE","6.9","2002-05-17T00:00:00.000","Southeast","Southeast","N SIDE OF GORMAN RD OPPOSITE STEPHENS RD","Single Family Attached","37",,,,,"(39.1404, -76.8427)"
"SDP-07-079","HERRMANN PROPERTY","1.05","2007-05-22T00:00:00.000","Elkridge","Elkridge","EAST SIDE OF KERGER RD 200' SOUTH OF DUNTEACHIN DR","Single Family Detached","2",,,,,"(39.2245, -76.7735)"
"SDP-11-052","ORCHARD MEADOWS","9.6672","2012-02-03T00:00:00.000","Ellicott City","Ellicott City","NORTH RIDGE RD N OF CARLS CT","APT-MIHU","15","APT","129",,,"(39.2852, -76.8203)"
"SDP-15-012","RESERVIOR ESTATES","11.36","2014-12-19T00:00:00.000","Established Communities","Southeast","S SIDE SCAGGSVILLE RD E OF ORNDORFF WAY","Single Family Detached","20",,,,,"(39.1415, -76.8899)"
"SDP-15-057","SIMPSON MILL","3.42","2016-05-16T00:00:00.000","Established Communities","Columbia","E SIDE CEDAR LN S OF HARRIET TUBMAN LN","SFA-Age Restricted","22",,,,,"(39.1854, -76.8943)"
"SDP-03-134","WATERLOO ROAD PROPERTY","1.434","2003-08-12T00:00:00.000","Columbia","Columbia","W SIDE OF WATERLOO RD 100' NORTH OF GOLDFINCH CT","Single Family Detached","4",,,,,"(39.2151, -76.8063)"
"SDP-10-008","Delaney Property","0.82","2010-04-16T00:00:00.000","Elkridge","Elkridge","S SIDE OF HUNT CLUB RD","Single Family Detached","1",,,,,"(39.205, -76.7408)"
"SDP-12-080","PECORARO PROPERTY (AUGUSTINE VALLEY)","4.12","2013-01-08T00:00:00.000","Elkridge","Elkridge","SE SIDE OLD WASHINGTON RD","Single Family Detached","20",,,,,"(39.2082, -76.717)"
"SDP-12-068","CRISWOOD MANOR","1.066","2012-11-08T00:00:00.000","Columbia","Columbia","EAST OF TROTTER ROAD, ABOUT 600' SOUTH OF MD 108","Single Family Detached","1",,,,,"(39.2185, -76.9218)"
"SDP-09-012","HASAN PROPERTY","0.51","2009-03-03T00:00:00.000","Ellicott City","Ellicott City","W SIDE OF COVENTRY CT, 800' S OF BALT NAT'L PIKE","Single Family Detached","1",,,,,"(39.2786, -76.8741)"
"SDP-07-020","PROPERTY OF EDNA M. RIDGELY","1.418","2008-01-10T00:00:00.000","Southeast","Southeast","N SIDE HARDING RD 300' E OF PINEWAY DR","Single Family Detached","1",,,,,"(39.1349, -76.8856)"
"SDP-13-036","TROTTER CIRCLE","1.01","2013-07-29T00:00:00.000","Columbia","Columbia","EAST SIDE OF TROTTER RD, N. OF DEPARTED SUNSET LN","Single Family Detached","2",,,,,"(39.2102, -76.9187)"
"SDP-06-044","DORIS JOHNSON PROPERTY","0.67","2006-03-23T00:00:00.000","Columbia","Columbia","TERMINUS OF SYRACUSE CT","Single Family Detached","2",,,,,"(39.2035, -76.9413)"
