"operator_id","operator_name","op_strcity","op_strzip","url","op_country","ticket_revenue","private_contract_revenue","advertising_revenue","public_contract_revenue","federal_funding_revenue","state_funding_revenue","local_funding_revenue","federal_state_local","pub_fund_type_1","pub_fund_source_1","pub_fund_prog_1","pub_fund_type_2","pub_fund_source_2","pub_fund_prog_2","pub_fund_type_3","pub_fund_source_3","pub_fund_prog_3","pub_fund_type_4","pub_fund_source_4","pub_fund_prog_4","pub_fund_type_5","pub_fund_source_5","pub_fund_prog_5","pub_fund_type_6","pub_fund_source_6","pub_fund_prog_6","pub_fund_type_7","pub_fund_source_7","pub_fund_prog_7","pub_fund_type_8","pub_fund_source_8","pub_fund_prog_8","vessel_id","vessel_name","uscg_number","in_service","carries_passengers","carries_vehicles","carries_freight","passenger_capacity","vehicle_capacity","fuel_type","fuel_other","typical_speed","year_built","mainhorsepowerahead","mainhorsepowerastern","hullmaterial","hullshape","propulsiontype","selfpropindicator","registered_breadth","registered_depth","registered_length","registered_net_tons","registered_gross_tons","vessel_ownership","vessel_owned_by","vessel_operation","vessel_operated_by","fuel_mileage","ada_accessible","engine_lifespan","census_year_miles","terminal_id","terminal_name","term_city","term_state","term_country","terminal_coordinates","terminal_coordinates_address","terminal_coordinates_city","terminal_coordinates_state","terminal_coordinates_zip","parking","local_bus","intercity_bus","local_rail","intercity_rail","terminal_ownership","terminal_owned_by","terminal_operation","terminal_operated_by","segment_id","seg_length","average_trip_time","season_start_month","season_start_day","season_end_month","season_end_day","route_rates_regulated","route_rate_regulator","passengers","vehicles","avg_daily_brd_pax","avg_daily_brd_veh","vessel1_id","vessel1_name","vessel2_id","vessel2_name","vessel3_id","vessel3_name","segment_name","seg_terminal1_id","seg_terminal2_id","seg_type","serves_nps","terminal_name1","term_city1","term_state1","term_country1","terminal_coordinates1","terminal_coordinates1_address","terminal_coordinates1_city","terminal_coordinates1_state","terminal_coordinates1_zip","parking1","local_bus1","intercity_bus1","local_rail1","intercity_rail1","terminal_ownership1","terminal_owned_by1","terminal_operation1","terminal_operated_by1","terminal_name2","term_city2","term_state2","term_country2","terminal_coordinates2","terminal_coordinates2_address","terminal_coordinates2_city","terminal_coordinates2_state","terminal_coordinates2_zip","parking2","local_bus2","intercity_bus2","local_rail2","intercity_rail2","terminal_ownership2","terminal_owned_by2","terminal_operation2","terminal_operated_by2","uscg_number1","in_service1","carries_passengers1","carries_vehicles1","carries_freight1","passenger_capacity1","vehicle_capacity1","fuel_type1","fuel_other1","typical_speed1","year_built1","mainhorsepowerahead1","mainhorsepowerastern1","hullmaterial1","hullshape1","propulsiontype1","selfpropindicator1","registered_breadth1","registered_depth1","registered_length1","registered_gross_tons1","registered_net_tons1","vessel_ownership1","vessel_owned_by1","vessel_operation1","vessel_operated_by1","fuel_mileage1","ada_accessible1","engine_lifespan1","census_year_miles1","uscg_number2","in_service2","carries_passengers2","carries_vehicles2","carries_freight2","passenger_capacity2","vehicle_capacity2","fuel_type2","fuel_other2","typical_speed2","year_built2","mainhorsepowerahead2","mainhorsepowerastern2","hullmaterial2","hullshape2","propulsiontype2","selfpropindicator2","registered_breadth2","registered_depth2","registered_length2","registered_gross_tons2","registered_net_tons2","vessel_ownership2","vessel_owned_by2","vessel_operation2","vessel_operated_by2","fuel_mileage2","ada_accessible2","engine_lifespan2","census_year_miles2","uscg_number3","in_service3","carries_passengers3","carries_vehicles3","carries_freight3","passenger_capacity3","vehicle_capacity3","fuel_type3","fuel_other3","typical_speed3","year_built3","mainhorsepowerahead3","mainhorsepowerastern3","hullmaterial3","hullshape3","propulsiontype3","selfpropindicator3","registered_breadth3","registered_depth3","registered_length3","registered_gross_tons3","registered_net_tons3","vessel_ownership3","vessel_owned_by3","vessel_operation3","vessel_operated_by3","fuel_mileage3","ada_accessible3","engine_lifespan3","census_year_miles3","surveyyear"
"215","Washington Island Ferry Line Inc.","Washington Island","54246","http://www.wisferry.com","United States","100",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-89.834513 44.395526)",,,"WI",,,,,,,,,,,"1276","4.5","30","1","1","12","31","1","Office of Commissioner of Railroads","122373","44995","335","123","287","Washington","824","Arni J. Richter","230","Robert Noble","Northport - Detroit Harbor","570","752","1","0","Northport","Northport","WI","United States","POINT (-86.976325 45.291229)",,,,,"1","0","0","0","0","1","Wisconsin Ferry Line Incorporated","1","Wisconsin Ferry Line Incorporated","Detroit Harbor","Washington Island","WI","United States","POINT (-86.936942 45.339088)",,,,,"1","0","0","0","0","1","Wisconsin Ferry Line Incorporated","1","Wisconsin Ferry Line Incorporated","949690","1","1","1","1","100","24","1",,"10","1989","1000","1000","8","5","11","1","37","6.5","95.8","97","66","1","Wisconsin Ferry Line Incorporated","1","Wisconsin Ferry Line Incorporated","20","0","50","14994","1140323","1","1","1","1","100","18","1",,"10","2003","2000","2000","8","5","11","1","36.5","10.9","99.8","92","62","1","Wisconsin Ferry Line Incorporated","1","Wisconsin Ferry Line Incorporated","20","1","50","9783","606532","1","1","1","1","100","21","1",,"10","1979","908","908","8","5","11","1","35.6","5.4","85.9","97","66","1","Wisconsin Ferry Line Incorporated","1","Wisconsin Ferry Line Incorporated","20","0","50","8919","2016"
"24","Cape May - Lewes Ferry","North Cape May","08024","http://www.cmlf.com","United States","99.9","0.1",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"270","M/V Twin Capes","563906","0","0","0","0",,,"1",,"11","1975","4000",,"8","5","11","1","68","5","301.2","1538","2262","0","Delaware River and Bay Authority","0","Cape May-Lewes Ferry",,"1","60","0",,,,,,"POINT (-74.386686 40.104655)",,,"NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"200","Transportation Services of St. John Inc.","Cruz Bay, Saint John","00830","http://seestjohn.com/st-john-virgin-islands-transportation/","United States","99","1","0","0","0","0","0","1","2","General Funds/Subsidy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-64.840836 18.060868)",,,"VI",,,,,,,,,,,"3030","3","0","1","1","12","31","1","Public Service Commission",,,,,"1245","Cruz Bay I","55","Caribe Tide","54","Caribe Cay","Red Hook, Urman Victor Fredericks - Cruz Bay, Loredon Baynes Sr. Dock","495","938","1","0","Red Hook, Urman Victor Fredericks","St. Thomas","VI","Virgin Island","POINT (-64.849038 18.326598)",,,,,"1","1","0","0","0","0","Government of Virgin Islands","0","Government of Virgin Islands","Cruz Bay, Loredon Baynes Sr. Dock","St. John","VI","Virgin Island","POINT (-64.793647 18.327618)",,,,,"1","1","0","0","0","0","Government of Virgin Islands","0","Government of Virgin Islands","1248591","1","1","0","0","200",,"1",,,"2013","2600","2600","1","5","11","1","25.4","9.7","76.4","90","61","0","Government of the Virgin Islands","1",,,"1",,,"935995","1","1","0","0","250",,"1",,,"1988","2040","2040","1","5","11","1","24.1","9","80.6","93","63","1",,"1",,,"1",,,"1031051","1","1","0","0","242",,"1",,,"1995","3500",,"1","5","11","1","24","9.5","88.7","92","62","1",,"1",,,"1",,,"2016"
"87","State of Maine","Rockland","04841-0645","http://www.maine.gov/mdot/msfs/index.htm","United States","51","0","0","0","49","0","0","1","0",,"Highway Fund",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-68.986647 45.252223)",,,"ME",,,,,,,,,,,"435","8.25","50","1","1","12","31","1","Maine State Department of Transportation","1983","781",,,"721","M/V Captain Henry Lee","118","M/V Gov Curtis","731","M/V Everett Libby","Bass Harbor - Frenchboro","212","220","1","0","Bass Harbor","Bass Harbor","ME","United States","POINT (-68.348631 44.234855)",,,,,"1","0","0","0","0","0",,"0",,"Frenchboro","Frenchboro","ME","United States","POINT (-68.362203 44.121431)",,,,,"0","0","0","0","0","0",,"0",,"982982","1","1","1","1","221","17","1",,"11","1992","924","924","8","5","11","1","36","12","127","288","86","1","Maine State Ferry Service","1","Maine State Ferry Service","26.6","1","30","24024","515310","1","1","1","1","221","17","1",,"11","1968","804",,"8","5","11","1","36","10.8","123.2","303","206","1","Maine State Ferry Service","1","Maine State Ferry Service","26.6","1","30",,"280585","1","1","1","1","175","12","1",,"11","1960","364",,"8","5","11","1","28","9.3","104.8","198","134","1","Maine State Ferry Service","1","Maine State Ferry Service","20","1","30","1472","2016"
"34","Fire Island Ferries Inc.","Bay Shore","11706","http://www.fireislandferries.com","United States","97","1","1","1","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,"441","Voyager","961188","1","1","0","0","0",,"1",,"18","1990","1800","1800","1","5","11","1","20","7","79.1","42","62","1",,"1",,"50","1","50","4332",,,,,,"POINT (-75.544286 42.826892)",,,"NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"13","Clackamas County Department of Transportation  and  Development","Oregon City","97045","http://www.clackamas.us/roads/ferry.html","United States",,,,,,,,"1","2","Clackamas County",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-120.156945 44.567912)",,,"OR",,,,,,,,,,,"755","0.13","3","1","1","12","31","1","Clackamas County","1954","26458","5.92","80.18","167","MJ Lee",,,,,"North Locust St. - Southwest Mountain Rd.","435","439","1","0","North Locust St.","Canby","OR","United States","POINT (-122.692764 45.299002)",,,,,"0","0","0","0","0","0","Clackamas County","0","Clackamas County","Southwest Mountain Rd.","Wilsonville","OR","United States","POINT (-122.692879 45.301048)",,,,,"0","0","0","0","0","0","Clackamas County","0","Clackamas County","1046346","1","1","1","0","43","6","4",,"4.3","1997","150","150","8","1","12","1","25","4.7","55","54","43","0","Clackamas County","0","Clackamas County",,"1","40","5228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"75","Lake Champlain Transportation Co.","Burlington","05401","http://www.ferries.com","United States","98.4","1.2",,,"0.4",,,"0","0","Federal Highway Administration","MAP-21 Ferry Boat Formula Program",,,,,,,,,,,,,,,,,,,,,,"411","Vermont","986611","1","1","1","0","225","48","1",,"10","1992","805","805","8","5","11","1","43.5","12.2","187.2","189","279","1",,"1",,"15.6","0","57","2187",,,,,,"POINT (-72.51927 43.622479)",,,"VT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"87","State of Maine","Rockland","04841-0645","http://www.maine.gov/mdot/msfs/index.htm","United States","51","0","0","0","49","0","0","1","0",,"Highway Fund",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-68.986647 45.252223)",,,"ME",,,,,,,,,,,"436","6","40","1","1","12","31","1","Maine State Department of Transportation","34685","15212",,,"721","M/V Captain Henry Lee","118","M/V Gov Curtis","731","M/V Everett Libby","Bass Harbor - Swan's Island","212","239","1","0","Bass Harbor","Bass Harbor","ME","United States","POINT (-68.348631 44.234855)",,,,,"1","0","0","0","0","0",,"0",,"Swan's Island","Swan's Island","ME","United States","POINT (-68.423712 44.181192)",,,,,"1","0","0","0","0","0",,"0",,"982982","1","1","1","1","221","17","1",,"11","1992","924","924","8","5","11","1","36","12","127","288","86","1","Maine State Ferry Service","1","Maine State Ferry Service","26.6","1","30","24024","515310","1","1","1","1","221","17","1",,"11","1968","804",,"8","5","11","1","36","10.8","123.2","303","206","1","Maine State Ferry Service","1","Maine State Ferry Service","26.6","1","30",,"280585","1","1","1","1","175","12","1",,"11","1960","364",,"8","5","11","1","28","9.3","104.8","198","134","1","Maine State Ferry Service","1","Maine State Ferry Service","20","1","30","1472","2016"
"384","Washington State Ferries","Seattle","98121","www.wsdot.wa.gov/ferries","United States","72.7","1.3","0.3","0.1",,"25.6",,"1","0","Department of Homeland Security",,"0","Federal Transit Administration","5307 Urbanized Area Funds (Capital)","0","Federal Transit Administration","5309 Capital Program Funds (Capital)","0","Federal Transit Administration","5337 MAP-21 State of Good Repair (Capital)","0","US Department of Transportation","Other Grant Programs","1","Washington State","Gasoline Taxes (Operating and Capital)","1","Washington State","Motor Vehicle License Tax and Fees (Operating and Capital)","1","Washington State","MultiModal Accounting (Operating)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-120.467672 47.517368)",,,"WA",,,,,,,,,,,"1535","4.1","35","1","1","12","31","1","Washington State Transportation Commission","87495","44057","240","121","354","Issaquah","348","Tillikum","347","Cathlamet","Southworth - Fauntleroy","551","522","1","0","Southworth","Port Orchard","WA","United States","POINT (-122.495819 47.512985)",,,,,"1","1","0","0","0","0","Washington State Ferries","0","Washington State Ferries","Fauntleroy","Seattle","WA","United States","POINT (-122.396582 47.523179)",,,,,"1","1","0","0","0","0","NPS","0","USFS","624022","1","1","1","1","1200","124","1",,"16","1979","5000",,"8","5","11","1","78.8","23.4","301.5","2469","1739","0","Washington State Ferries","1","Washington State Ferries","104","1","60","37737","278437","1","1","1","1","1140","87","1",,"13","1959","2500",,"8","5","9","1","73","23.8","298","2069","1407","0","Washington State Ferries","0","Washington State Ferries","87","1","60","30511","636551","1","1","1","1","1200","144","1",,"16","1981","5000",,"8","5","11","1","78.7","23.4","301.4","2477","1772","0","Washington State Ferries","0","Washington State Ferries","100","1","60","50847","2016"
"156","Plaquemines Parish Ferry Department","Belle Chasse","70037","http://plaqueminesparish.com/ferry/","United States","16",,,,"84",,,"1","0","Federal Transit Administration","Regional Planning Transportation Infrastructure Program (TIP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-92.463284 31.2931)",,,"LA",,,,,,,,,,,"1463","0.48","0","1","1","12","31","0",,,,,,"26","Belle Chasse II",,,,,"W. Pointe a la Hache - E. Pointe a la Hache","208","201","1","0","W. Pointe a la Hache","W. Pointe a la Hache","LA","United States","POINT (-89.797246 29.570067)",,,,,"1","0","0","0","0","0","Plaquemines Parish Government","0","Plaquemines Parish Government","E. Pointe a la Hache","E. Pointe a la Hache","LA","United States","POINT (-89.793786 29.575733)",,,,,"1","0","0","0","0","0","Plaquemines Parish Government","0","Plaquemines Parish Government","273783","1","1","1","0","100","25","1",,,"1957","440",,"8","5","11","1","55","7","137","403","353","0","Plaquemines Parish Government","0","Plaquemines Parish Government",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"125","Black Ball Transport Inc.","Port Angeles","98362","http://www.cohoferry.com","United States","100",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-120.467672 47.517368)",,,"WA",,,,,,,,,,,"239","22.59","90","1","1","12","31","0",,"211423","66389","608","191","71","M/V Coho",,,,,"Victoria Inner Harbor - Black Ball Ferry Line","4","542","3","0","Victoria Inner Harbor","Victoria","BC","Canada","POINT (-123.372279 48.421693)",,,,,"0","1","1","0","0","1",,"1",,"Black Ball Ferry Line","Port Angeles","WA","United States","POINT (-123.430679 48.121885)",,,,,"1","1","1","0","0","1",,"1",,"280243","1","1","1","0","1000","110","1",,"15","1959","4100","4100","8","5","11","1","68","15.9","310.3","5366","3897","1",,"1",,"180","0",,"40391",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"268","Island Packers Corp.","Ventura","93001","http://www.islandpackers.com","United States","99.98",,,"0.02",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"1845","47","140","7","20","10","30","1","National Park Service","353",,"44",,"782","Islander","783","Island Adventure","1199","Island Explorer","Ventura Harbor - Santa Barbara Island","634","897","1","1","Ventura Harbor","Ventura","CA","United States","POINT (-119.264948 34.244502)",,,,,"1","1","0","0","0","0","Ventura Port District","2",,"Santa Barbara Island","Channel Islands NP","CA","United States","POINT (-119.029872 33.481592)",,,,,"0","0","0","0","0","0","National Park Service","2",,"1108768","1","1","0","0","149","0","1",,"20","2001","1400","1400","1","5","11","1","23.5","7","64.7","98","89","1",,"1",,"2","1","20","15115","1143443","1","1","0","0","149","0","1",,"20","2003","1400","1400","1","4","7","1","23.6","8","64.6","98","79","1",,"1",,"2.5","1","20","18642","1245277","1","1","0","0","149","0","1",,"20","2013","1600","1600","1","4","11","1","24.7","6.8","64.4","95","76","1",,"1",,"3","1","20","16627","2016"
"117","Balmy Days Cruises","Boothbay Harbor","04538","http://www.balmydayscruises.com","United States","90","10",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-68.986647 45.252223)",,,"ME",,,,,,,,,,,"463","2.5","25","3","1","11","25","0",,"6750","0",,,"202","Novelty",,,,,"Boothbay Harbor - Squirrel Island","213","237","1","0","Boothbay Harbor","Boothbay","ME","United States","POINT (-69.62846 43.850089)",,,,,"1","0","0","0","0","1",,"1",,"Squirrel Island","Squirrel Island","ME","United States","POINT (-69.633977 43.810731)",,,,,"1","0","0","0","0","1",,"1",,"1030781","1","1","0","0","79",,"1",,"10","1996","220",,"3","4","11","1","15.3","8","46.7","38","30","1",,"1",,"6","0","40","6500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"383","Virginia Department of Transportation","Richmond","23219","http://www.virginiadot.org/travel/ferry.asp","United States","0","0","0","0","0","100","0","1","0","Federal Highway Administration","MAP-21","1","Virigina Department of Transportation","Maintenance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-78.45822 37.542699)",,,"VA",,,,,,,,,,,"731","0.37","4","1","1","12","31","0",,"2838","1683","9.09","5.39","606","Northcumberland",,,,,"Ophelia - Sunnybank","502","512","1","0","Ophelia","Ophelia","VA","United States","POINT (-76.269652 37.890668)",,,,,"0","0","0","0","0","0","Viriginia Department of Transportation","0","Viriginia Department of Transportation","Sunnybank","Reedville","VA","United States","POINT (-76.266813 37.886692)",,,,,"0","0","0","0","0","0","Viriginia Department of Transportation","0","Viriginia Department of Transportation","1217386","1","1","1","0","6","4","1",,"5","2010",,,,,,"2","23","2.3","50","33","26","0","Virginia Department of Transportation","0","Virginia Department of Transportation","1.6","0","20","1892",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"264","Conanicut Marine Services, Inc.","Jamestown","02835","http://www.conanicutmarina.com","United States","90","10",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-71.522488 41.707447)",,,"RI",,,,,,,,,,,"1838","1","10","5","27","9","5","1","Rhode Island Public Utilities Company","7068",,"64",,"836","Katherine","837","The Jamestown",,,"E. Ferry Wharf - Rose Island Lighthouse","659","893","1","0","E. Ferry Wharf","Jamestown","RI","United States","POINT (-71.365644 41.496442)",,,,,"1","1","1","0","0","1",,"1",,"Rose Island Lighthouse","Newport","RI","United States","POINT (-71.341587 41.495202)",,,,,"0","0","0","0","0","0","City of Newport, RI","1","Rose Island Lighthouse Foundation","946227","1","1","0","0","48","0","1",,"13","1989","405","1","3","4","11","1","14","4.7","42","18","14","1",,"1",,"14","1","40","6136","945501","1","1","0","0","34","0","1",,"10","1989","75","75","3","4","11","1","12","5.8","39.5","18","14","1",,"1",,"8","0","40","1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"106","Alaska Marine Highway System","Ketchikan","99901","http://www.dot.state.ak.us/amhs","United States","30.9",,,,"0.5","68.6",,"1","0","Federal Highway Administration","Ferry Boat Program Fund","1","State of Alaska","Alaska Marine Highway System Operation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-147.738891 64.836661)",,,"AK",,,,,,,,,,,"1730","14","90","1","1","12","31","1","Alaska Department of Transportation and public facilities (Alaska DOT&&PF)","3625","1380","68","26","269","Tustumena",,,,,"Kodiak - Ouzinkie","50","879","1","0","Kodiak","Kodiak","AK","United States","POINT (-152.402561 57.786959)",,,,,"1","0","0","0","0","0","City of Kodiak","0","City of Kodiak","Ouzinkie","Ouzinkie","AK","United States","POINT (-152.500371 57.921233)",,,,,"1","0","0","0","0","0","City of Ouzinkie","0","City of Ouzinkie","295172","1","1","1","1","160","34","1",,"13.3","1964","5100",,"8","5","11","1","59.2","17.2","266","2174","898","0","State of Alaska","0","Alaska Marine Highways","151","1","50","51378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"309","The Town of Greenwich CT","Greenwich","06830","http://www.greenwichct.org/Government/Departments/Parks_and_Recreation/Ferry_Service","United States",,,,,,,"100","1","2","Town of Greenwich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-72.651713 41.544654)",,,"CT",,,,,,,,,,,"926","1.8","18","6","13","9","15","1","Town of Greenwich","19292",,"203",,"885","Island Beach","886","Indian Harbor",,,"Arch Street - Little Captian Island","669","670","1","0","Arch Street","Greenwich","CT","United States","POINT (-73.624603 41.018175)",,,,,"1","1","0","1","0","0","Town of Greenwich","0","Town of Greenwich","Little Captian Island","Little Captian Island","CT","United States","POINT (-73.611688 40.990003)",,,,,"0","0","0","0","0","2",,"2",,"287494","1","1","0","0","350","0","1",,"9.5","1961","400",,"8","5","11","1","29.8","6.6","65.6","87","36","0","Town of Greenwich","0","Town of Greenwich","6","1","55",,"236376","1","1","0","0","225","0","1",,"9","1937","200",,"8","5","11","1","25","7.7","59","59","40","0","Town of Greenwich","0","Town of Greenwich","6","1","79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"260","San Francisco Bay Area Water Emergency Transportation Authority (WETA)","San Francisco","94111","http://www.sanfranciscobayferry.com/weta","United States","59",,,,,,"41","1","2","Metropolitan Transportation Commission","Regional Measure 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"1062","21.4","55","1","1","12","31","1","Water Emergency Transportation Authority","30518","0","84","0","178","Mare Island","907","Solano","128","Intintoli","Vallejo - Pier 41","108","91","1","0","Vallejo","Vallejo","CA","United States","POINT (-122.262947 38.099868)",,,,,"1","1","1","0","0","0","City of Vallejo","0","Blue & Gold Fleet (under contract to WETA)","Pier Fourty-one","San Francisco","CA","United States","POINT (-122.412218 37.809479)",,,,,"1","1","1","0","0","0","Port of San Francisco","0","Blue & Gold Fleet (under contract to WETA)","1053103","1","1","0","0","330",,"1",,"35","1997","5360","5360","1","5","18","1","37.7","12.6","125.6","95","64","0","Water Emergency Transit Administration","0","Blue and Gold Fleet (under contract to WETA)","220","1","25","53755","1155022","1","1","0","0","320",,"1",,"35","2004","6300","6300","1","5","18","1","37.7","12.6","125.7","91","62","0","Water Emergency Transportation Authority","0","Blue and Gold Fleet (under contract to WETA)","210","1","25","52047","1050665","1","1","0","0","349",,"1",,"35","1997","5360","5360","1","5","18","1","37.7","12.6","125.6","95","64","0","Water Emergency Transit Administration","0","Blue and Gold Fleet (under contract to WETA)","220","1","25","44549","2016"
"126","Blaine County Road Department","Chinook","59523","http://www.blainecounty-mt.gov","United States","0","0","0","0","0","0","0","1","2","Blaine County","County Property Taxes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-109.430168 47.062617)",,,"MT",,,,,,,,,,,"1866","0.079","6","5","5","10","20","0",,"1790","815","10.7","4.9","369","McClelland/Stafford",,,,,"Stafford Ferry Road - Lloyd Road","891","326","1","0","Stafford Ferry Road","Winifred","MT","United States","POINT (-109.390078 47.737048)",,,,,"1","0","0","0","0","0","Fergus County","0","Fergus County","Lloyd Road","Chinook","MT","United States","POINT (-109.391653 47.737478)",,,,,"1","0","0","0","0","0","Blaine County","0","Blaine County","286615","1","1","1","1","5","2","1",,"2.5","2003",,,,,,"2","25","2","74","30","30","0","Blaine County/Fergus County","0","Blaine County/Fergus County",,"1","50","130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"263","Long Beach Transit","Long Beach","90801","http://www.lbtransit.com","United States","29","1",,"70",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"1764","0.5","9","5","22","11","1","1","California Public Utilities Commission","2601",,"20",,"10","Aqua Bus I","11","Aqua Bus II",,,"Hotel Maya - Aquarium","881","74","1","0","Hotel Maya","Long Beach","CA","United States","POINT (-118.197622 33.756821)",,,,,"1","1","0","0","0","0","City of Long Beach","0","City of Long Beach","Aquarium","Long Beach","CA","United States","POINT (-118.199084 33.762582)",,,,,"1","1","0","0","0","0","City of Long Beach","0","City of Long Beach","1067849","1","1","0","0","37",,"1",,"5","1998","180","180","3","4","11","1","12","5.3","40","17","13","0","Long Beach Transit","1","Catalina Express","2","0","30","1048","1067848","1","1","0","0","37",,"1",,"5","1998","180","180","3","4","11","1","12","5.3","40","17","13","0",,"1","Catalina Express","2","0","30","1048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
