"permitnumber","permittype","companycompany","address","cross_street","start_date","end_date"
"CBP12377","Crane, Boom, Pump Truck"," Philadelphia Sign","625 Massachusetts Ave
Cambridge, MA 
(42.365318, -71.103498)",,"2011-08-26T00:00:00.000","2011-08-26T00:00:00.000"
"CBP12243","Crane, Boom, Pump Truck"," The Glendale Corp","2500 Massachusetts Ave
Cambridge, MA 
(42.399045, -71.132318)",,"2011-05-03T00:00:00.000","2011-05-03T00:00:00.000"
"CBP14150","Crane, Boom, Pump Truck"," Bartlett Tree","21 Foster St
Cambridge, MA 
(42.375757, -71.128705)",,"2014-10-16T00:00:00.000","2014-10-16T00:00:00.000"
"CBP13981","Crane, Boom, Pump Truck"," NAUSET CONSTRUCTION CORP","7 Temple St
Cambridge, MA 
(42.366572, -71.104071)",,"2014-06-30T00:00:00.000","2014-06-30T00:00:00.000"
"CBP12501","Crane, Boom, Pump Truck"," Titan Roofing Inc.","1 Main St
Cambridge, MA 
(42.361976, -71.080099)",,"2011-12-10T00:00:00.000","2011-12-10T00:00:00.000"
"CBP11855","Crane, Boom, Pump Truck"," Shaugnessy AmQuip, LLC","124 Mt Auburn St
Cambridge, MA 
(42.373343, -71.12296)",,"2010-05-18T00:00:00.000","2010-05-18T00:00:00.000"
"CBP13846","Crane, Boom, Pump Truck"," ABT Inc","158 Cushing St
Cambridge, MA 
(42.379131, -71.152415)",,"2014-04-09T00:00:00.000","2014-04-09T00:00:00.000"
"CBP11892","Crane, Boom, Pump Truck"," Tocci Building Corporation","87 New St
Cambridge, MA 
(42.388772, -71.140242)",,"2010-06-07T00:00:00.000","2010-06-07T00:00:00.000"
"CBP11911","Crane, Boom, Pump Truck"," Jason Anthony Corporation","40 Huron Ave
Cambridge, MA 
(42.384933, -71.127399)",,"2010-06-18T00:00:00.000","2010-06-18T00:00:00.000"
"CBP11865","Crane, Boom, Pump Truck"," Excel Building Systems","65 Mt Auburn St
Cambridge, MA 
(42.371836, -71.11818)",,"2010-06-10T00:00:00.000","2010-06-11T00:00:00.000"
"CBP13942","Crane, Boom, Pump Truck"," Lancaster Enterprises Inc.","1 Crawford St
Cambridge, MA 
(42.370978, -71.107297)",,"2014-06-12T00:00:00.000","2014-06-13T00:00:00.000"
"CBP14386","Crane, Boom, Pump Truck"," Gilbane Company","270 Third St
Cambridge, MA 
(42.366043, -71.082162)",,"2015-02-02T00:00:00.000","2015-02-06T00:00:00.000"
"CBP14335","Crane, Boom, Pump Truck"," Gilbane Company","270 Third St
Cambridge, MA 
(42.366043, -71.082162)",,"2015-01-02T00:00:00.000","2015-01-02T00:00:00.000"
"CBP13970","Crane, Boom, Pump Truck"," Callahan","159 First St
Cambridge, MA 
(42.365928, -71.078066)",,"2014-06-20T00:00:00.000","2014-06-20T00:00:00.000"
"CBP12793","Crane, Boom, Pump Truck"," Cliffhangers","150 Cambridge St
Cambridge, MA 
(42.370822, -71.078404)",,"2012-06-19T00:00:00.000","2012-06-21T00:00:00.000"
"CBP14378","Crane, Boom, Pump Truck"," Ostrander Corp.","888 Massachusetts Ave
Cambridge, MA 
(42.367933, -71.107954)",,"2015-01-31T00:00:00.000","2015-01-31T00:00:00.000"
"CBP12717","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2012-05-10T00:00:00.000","2012-05-10T00:00:00.000"
"CBP11927","Crane, Boom, Pump Truck"," New England Finish","350 Massachusetts Ave
Cambridge, MA 
(42.362704, -71.099216)",,"2010-06-29T00:00:00.000","2010-06-29T00:00:00.000"
"CBP12750","Crane, Boom, Pump Truck"," L-R Construction","1 Story St
Cambridge, MA 
(42.374185, -71.122023)",,"2012-05-29T00:00:00.000","2012-05-29T00:00:00.000"
"CBP14198","Crane, Boom, Pump Truck"," Callahan","159 First St
Cambridge, MA 
(42.365928, -71.078066)",,"2014-10-14T00:00:00.000","2014-10-14T00:00:00.000"
"CBP12582","Crane, Boom, Pump Truck"," Skanska","150 Second St
Cambridge, MA 
(42.367021, -71.079455)",,"2012-02-17T00:00:00.000","2012-02-17T00:00:00.000"
"CBP12567","Crane, Boom, Pump Truck"," J.F. White","32 Quincy St
Cambridge, MA 
(42.374191, -71.114586)",,"2012-01-26T00:00:00.000","2012-01-26T00:00:00.000"
"CBP14450","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","270 Third St
Cambridge, MA 
(42.366043, -71.082162)",,"2015-03-27T00:00:00.000","2015-03-27T00:00:00.000"
"CBP13977","Crane, Boom, Pump Truck"," Bond Brothers","13 Appian Way
Cambridge, MA 
(42.375402, -71.12171)",,"2014-06-30T00:00:00.000","2014-06-30T00:00:00.000"
"CBP12795","Crane, Boom, Pump Truck"," Streamline Waterproofing","20 Sidney St
Cambridge, MA 
(42.362305, -71.100242)",,"2012-06-18T00:00:00.000","2012-06-22T00:00:00.000"
"CBP11957","Crane, Boom, Pump Truck"," Doug Beaudet","281 Broadway
Cambridge, MA 
(42.368235, -71.098181)",,"2010-07-20T00:00:00.000","2010-07-20T00:00:00.000"
"CBP12764","Crane, Boom, Pump Truck"," Kenrick Restoration","1430 Massachusetts Ave
Cambridge, MA 
(42.374181, -71.118875)",,"2012-06-26T00:00:00.000","2012-06-28T00:00:00.000"
"CBP11944","Crane, Boom, Pump Truck"," Richmond Group","281 Albany St
Cambridge, MA 
(42.357695, -71.102793)",,"2010-07-12T00:00:00.000","2010-07-12T00:00:00.000"
"CBP14352","Crane, Boom, Pump Truck"," Bay Crane","114 Mt Auburn St
Cambridge, MA 
(42.373093, -71.1223)",,"2015-01-06T00:00:00.000","2015-01-06T00:00:00.000"
"CBP12081","Crane, Boom, Pump Truck"," Sacco's Specialized Moving","65 Winthrop St
Cambridge, MA 
(42.371945, -71.120019)",,"2010-10-23T00:00:00.000","2010-10-23T00:00:00.000"
"CBP14544","Crane, Boom, Pump Truck"," Kelley Services","14 Woodbridge St
Cambridge, MA 
(42.395744, -71.128085)",,"2015-05-08T07:00:00.000","2015-05-09T16:00:00.000"
"CBP11990","Crane, Boom, Pump Truck"," Glancy Crane","48 Brattle St
Cambridge, MA 
(42.374098, -71.121654)",,"2010-08-10T00:00:00.000","2010-08-10T00:00:00.000"
"CBP14269","Crane, Boom, Pump Truck"," Callahan","159 First St
Cambridge, MA 
(42.365928, -71.078066)",,"2014-11-15T00:00:00.000","2014-11-15T00:00:00.000"
"CBP12666","Crane, Boom, Pump Truck"," Marr Rigging","950 Massachusetts Ave
Cambridge, MA 
(42.368823, -71.109891)",,"2012-04-17T00:00:00.000","2012-04-17T00:00:00.000"
"CBP14393","Crane, Boom, Pump Truck"," Glancy Crane","243 Broadway
Cambridge, MA 
(42.367276, -71.09575)",,"2015-02-21T00:00:00.000","2015-02-21T00:00:00.000"
"CBP14567","Crane, Boom, Pump Truck"," W.T. Rich Company, Inc.","100 Putnam Ave
Cambridge, MA 
(42.367102, -71.113498)",,"2015-05-15T07:00:00.000","2015-05-29T16:00:00.000"
"CBP12682","Crane, Boom, Pump Truck"," Glancy Crane","50 Ames St
Cambridge, MA 
(42.361196, -71.088264)",,"2012-04-21T00:00:00.000","2012-04-21T00:00:00.000"
"CBP12060","Crane, Boom, Pump Truck"," Doug Beaudet","281 Broadway
Cambridge, MA 
(42.368235, -71.098181)",,"2010-09-20T00:00:00.000","2010-09-20T00:00:00.000"
"CBP14438","Crane, Boom, Pump Truck"," Barrett Tree Service East, Inc.","107 Pearl St
Cambridge, MA 
(42.362151, -71.105433)",,"2015-04-16T00:00:00.000","2015-04-16T00:00:00.000"
"CBP12269","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","10 Dewolfe St
Cambridge, MA 
(42.370742, -71.116251)",,"2011-06-02T00:00:00.000","2011-06-02T00:00:00.000"
"CBP14384","Crane, Boom, Pump Truck"," Callahan","165 Cambridgepark Dr
Cambridge, MA 
(42.395116, -71.147356)",,"2015-01-23T00:00:00.000","2015-01-23T00:00:00.000"
"CBP14500","Crane, Boom, Pump Truck"," HALLAMORE CORPORATION","1493 Cambridge St
Cambridge, MA 
(42.374237, -71.104477)",,"2015-04-19T09:00:00.000","2015-04-19T16:00:00.000"
"CBP12578","Crane, Boom, Pump Truck"," Gloucester Builders Inc","124 Mt Auburn St
Cambridge, MA 
(42.373343, -71.12296)",,"2012-02-11T00:00:00.000","2012-02-11T00:00:00.000"
"CBP12744","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2012-05-22T00:00:00.000","2012-05-22T00:00:00.000"
"CBP12339","Crane, Boom, Pump Truck"," Philadelphia Sign","627 Massachusetts Ave
Cambridge, MA 
(42.365318, -71.103498)",,"2011-07-25T00:00:00.000","2011-07-27T00:00:00.000"
"CBP14440","Crane, Boom, Pump Truck"," Gilbane Company","270 Third St
Cambridge, MA 
(42.366043, -71.082162)",,"2015-03-23T00:00:00.000","2015-03-27T00:00:00.000"
"CBP14313","Crane, Boom, Pump Truck"," Callahan","165 Cambridgepark Dr
Cambridge, MA 
(42.395116, -71.147356)",,"2014-12-16T00:00:00.000","2014-12-16T00:00:00.000"
"CBP12314","Crane, Boom, Pump Truck"," Glancy Crane","48 Quincy St
Cambridge, MA 
(42.375943, -71.114204)",,"2011-07-29T00:00:00.000","2011-07-29T00:00:00.000"
"CBP12768","Crane, Boom, Pump Truck"," New England Finish","50 Ames St
Cambridge, MA 
(42.361196, -71.088264)",,"2012-06-06T00:00:00.000","2012-06-06T00:00:00.000"
"CBP12063","Crane, Boom, Pump Truck"," Birdmaster","Amherst St
Cambridge, MA 
(42.360537, -71.086008)",,"2010-09-27T00:00:00.000","2010-09-28T00:00:00.000"
"CBP12337","Crane, Boom, Pump Truck"," Bond Brothers","60 Albany St
Cambridge, MA 
(42.361573, -71.094249)",,"2011-08-03T00:00:00.000","2011-08-04T00:00:00.000"
"CBP14118","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","955 Massachusetts Ave
Cambridge, MA 
(42.368925, -71.11)",,"2014-09-20T00:00:00.000","2014-09-20T00:00:00.000"
