"id","geocoded_column","latitude","longitude","applicant_submit_date","issue_date","_of_pool_heaters","_of_heat_pumps","_of_refrigeration_units","_of_radiant_heat_units","_of_steam_generators","_of_fan_coils","_of_temporary_heat_and_l","_of_solar_heat_systems","_of_high_pressure_unit_psi","_of_furnaces","_of_ductless_split_systems","_of_condensers","_of_ventilation_units","_of_boilers","_of__bathroom_exhaust_fans","_of_energy_recovery_systems","_of_cogen_generators","_of__down_draft_exhaust","company_name","permit_type","does_the_proposed_work_include","does_the_proposed_work_include_1","does_the_proposed_work_include_2","building_permit_number","_of_hydro_air_systems","_of_draft_inducers","_of_direct_vent_fireplaces","_of_gas_generators","_of_stove_hoods_commercial","_of_range_hoods_residential","_of_process_piping_feet","_of_evaporative_coils","_of_air_handling_unit_duct","cooling_tower_location","weight_of_cooling_tower_in","total_tonnage_for_cooling","number_of_cooling_tower_units","number_of_cooling_tower_units_1","total_tonnage_for_ac_units","number_of_ac_units_over_25","number_of_ac_units_up_to"
"161645","157 Pleasant St
Cambridge, MA 
(42.359843, -71.113087)","42.3599","-71.1132","2022-02-02T00:00:00.000","2022-02-14T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Works by Jesse DeBenedictis ","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"162824","13 Yerxa Rd
Cambridge, MA 
(42.392248, -71.129142)","42.3923","-71.1294","2022-02-14T00:00:00.000","2022-02-14T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","Cooling Unlimited","New","false",,,"","","","","","","","","","2",,"","","","","","",""
"162822","13 Yerxa Rd
Cambridge, MA 
(42.392248, -71.129142)","42.3923","-71.1294","2022-02-14T00:00:00.000","2022-02-14T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","Cooling Unlimited","New","false",,,"","","","","","","","","","",,"","","","","","",""
"162413","415 Main St
Cambridge, MA 
(42.362652, -71.088708)","42.3629","-71.0891","2022-02-09T00:00:00.000","2022-02-14T00:00:00.000","","","","1","","","","","","","",,"1","",,"","","","Apex Corporation","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"162355","406 Columbia St
Cambridge, MA 
(42.372723, -71.094595)","42.3727","-71.0945","2022-02-02T00:00:00.000","2022-02-14T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","CMS Partners LLC","Renovation","false",,,"","","","","","","","","","1",,"","","","","","",""
"162619","6 Ellery Pl
Cambridge, MA 
(42.37185, -71.110705)","42.372","-71.1107","2022-02-11T00:00:00.000","2022-02-11T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Dan Han","Renovation","true","false","false","","","","","","","1","5","","",,"","","","","","",""
"161317","43 Vassar St
Cambridge, MA 
(42.361772, -71.091614)","42.3621","-71.0914","2022-01-31T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Hall Sheet Metal Works","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"160930","30 Memorial Dr
Cambridge, MA 
(42.360744, -71.082609)","42.3611","-71.0821","2022-01-26T00:00:00.000","2022-02-07T00:00:00.000","","","","","2","","","","","","",,"","",,"","","","J. C. Higgins Corp.","Renovation","false",,,"","","","","","","","506","","",,"","","","","","",""
"160248","43 Cottage St
Cambridge, MA 
(42.363578, -71.107544)","42.3637","-71.1076","2021-03-12T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","","",,"","",,"1","","","Uptack plumbing and heating","New","true","false","false","","2","","","","","1","","","",,"","","","","","",""
"161365","18 Whitney Ave
Cambridge, MA 
(42.359511, -71.112602)","42.3595","-71.1125","2022-01-31T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Pann Home Services ","Replacement","false",,,"","","","","","","","","1","",,"","","","","","",""
"160690","52 Clay St
Cambridge, MA 
(42.395011, -71.134189)","42.3951","-71.1343","2022-01-25T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","ATLANTIC HEATING & AIR CONDITIONING","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"160917","50 Memorial Dr
Cambridge, MA 
(42.360478, -71.083461)","42.3606","-71.0836","2022-01-26T00:00:00.000","2022-02-07T00:00:00.000","","","","","5","","","","","","",,"","",,"","","","J. C. Higgins Corp.","Renovation","false",,,"","","","","","","","435","","",,"","","","","","",""
"159383","131 Magazine St
Cambridge, MA 
(42.358828, -71.111391)","42.3589","-71.1115","2022-01-11T00:00:00.000","2022-02-07T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","SIla Services DBS NETR Inc","New","true","false","false","","","","","","","","","3","",,"","","","","","",""
"161690","130 Brookline St
Cambridge, MA 
(42.360469, -71.10474)","42.3604","-71.1046","2022-02-03T00:00:00.000","2022-02-07T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Fred Williams, Inc.","Renovation","false",,,"","0","0","0","0","0","0","0","0","1",,"","","","","","",""
"154191","400 Main St
Cambridge, MA 
(42.3625, -71.087691)","42.3624","-71.0878","2021-11-18T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","","",,"","",,"","","","BREEN & SULLIVAN MECHANICAL SERVICES, INC.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"160921","70 Memorial Dr
Cambridge, MA 
(42.36012, -71.084522)","42.3603","-71.0844","2022-01-26T00:00:00.000","2022-02-07T00:00:00.000","","","","","2","","","","","","",,"","",,"","","","J. C. Higgins Corp.","Renovation","false",,,"","","","","","","","262","","",,"","","","","","",""
"160931","100 Main St
Cambridge, MA 
(42.361944, -71.08209)","42.3615","-71.0826","2022-01-26T00:00:00.000","2022-02-07T00:00:00.000","","","","","3","","","","","","",,"","",,"","","","J. C. Higgins Corp.","Renovation","false",,,"","","","","","","","282","","2",,"","","","","","",""
"160277","92 Grozier Rd
Cambridge, MA 
(42.380333, -71.142256)","42.3803","-71.1425","2022-01-20T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","","",,"","",,"","","","ATLANTIC HEATING & AIR CONDITIONING","Replacement","true","false","false","","1","","","","","","","","0",,"","","","","","",""
"158748","216 Upland Rd
Cambridge, MA 
(42.386081, -71.127591)","42.386","-71.1275","2022-01-04T00:00:00.000","2022-02-07T00:00:00.000","","2","","","","6","","","","","",,"","",,"","","","M.DelloRusso HVAC","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"161567","49-A Trowbridge St
Cambridge, MA 
(42.372653, -71.111207)","42.3728","-71.1119","2022-02-02T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Atlantic heating & A.C.","Replacement","false",,,"","","","","","","","","1","",,"","","","","","",""
"161005","1611 Cambridge St
Cambridge, MA 
(42.374707, -71.108471)","42.3749","-71.1083","2021-09-16T00:00:00.000","2022-02-07T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Ducts Inc.","Renovation","true","true","false","BLDC-153247-2022","0","0","0","0","0","0","0","0","0",,"","","","","","2","0"
"160469","46 Pleasant St
Cambridge, MA 
(42.363776, -71.108491)","42.3637","-71.1084","2022-01-20T00:00:00.000","2022-02-07T00:00:00.000","","4","","","","7","","","","","1",,"","1",,"5","","","Uptack plumbing and heating","New","true","false","false","","","","","","","1","","","",,"","","","","","",""
"160426","52 Clay St
Cambridge, MA 
(42.395011, -71.134189)","42.3951","-71.1343","2022-01-21T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","","",,"","1",,"","","","Atlantic Heating & Air Conditioning","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"160461","139 Main St
Cambridge, MA 
(42.362113, -71.082302)","42.3622","-71.0823","2022-01-20T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Phoenix Mechanical Contracting, INC","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"160861","29 Reservoir St
Cambridge, MA 
(42.379409, -71.136248)","42.3795","-71.1365","2022-01-26T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","","",,"","",,"","","","iec mechanical","Replacement","true","false","false","","","","","","","","","","5",,"","","","","","",""
"159813","82 Berkshire St
Cambridge, MA 
(42.370474, -71.090775)","42.3705","-71.0907","2021-12-16T00:00:00.000","2022-02-07T00:00:00.000","0","0","0","0","0","0","0","0","0","3","0",,"0","0",,"0","0","0","Pavidis Plumbing & Heating","Renovation","true","false","false","","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"160039","300 Third St
Cambridge, MA 
(42.365613, -71.082467)","42.3655","-71.0823","2022-01-18T00:00:00.000","2022-02-07T00:00:00.000","","2","","","","","","","","","",,"","",,"","","","Environmental Systems Inc.","New","false",,,"","","","","","","","","","",,"","","","","","",""
"160927","30 Wadsworth St
Cambridge, MA 
(42.360918, -71.084276)","42.3611","-71.0838","2022-01-26T00:00:00.000","2022-02-07T00:00:00.000","","","","","3","","","","","","",,"","",,"","","","J. C. Higgins Corp.","Renovation","false",,,"","","","","","","","186","","4",,"","","","","","",""
"161765","19 Eliot St
Cambridge, MA 
(42.371489, -71.121159)","42.3713","-71.122","2022-02-04T00:00:00.000","2022-02-07T00:00:00.000","","","","","","3","","","","","1",,"","",,"","","","mancini sheet metal","Renovation","false",,,"","","","","","","","","0","0",,"","","","","","",""
"158914","145 Broadway
Cambridge, MA 
(42.364668, -71.088978)","42.3648","-71.0888","2022-01-05T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","","",,"","",,"2","","","S&B MECHANICAL,INC","New","false",,,"","","","","","","","50","1","1",,"","","","","","",""
"160069","485 Broadway
Cambridge, MA 
(42.37472, -71.114272)","42.3749","-71.1142","2022-01-18T00:00:00.000","2022-02-07T00:00:00.000","","","","","","7","","","","","",,"","",,"1","","","Peak Mechanical Services ","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"161374","703 Green St
Cambridge, MA 
(42.369294, -71.113588)","42.3695","-71.1141","2022-02-01T00:00:00.000","2022-02-07T00:00:00.000","","","","","","2","","","","","",,"","",,"","","","Central Cooling & Heating, Inc","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"161369","701 Green St
Cambridge, MA 
(42.369293, -71.113573)","42.3695","-71.1141","2022-02-01T00:00:00.000","2022-02-07T00:00:00.000","","","","","","2","","","","","",,"","",,"","","","Central Cooling & Heating, Inc","New","true","false","false","","","","","","","","","1","",,"","","","","","",""
"161270","101 Smith Pl
Cambridge, MA 
(42.392983, -71.150507)","42.393","-71.151","2022-01-31T00:00:00.000","2022-02-07T00:00:00.000","","","","","","10","","","","","5",,"","",,"","","","TG Gallagher","Renovation","true","true","true","BLDC-107682-2021","","","","","","","","","",,"1800","1800","3","0","1800","0","0"
"161007","182 Upland Rd
Cambridge, MA 
(42.386594, -71.126259)","42.3865","-71.1262","2019-04-04T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Cooling Unlimited, Inc.","Renovation","true","false","false","","2","","","","","","","","2",,"","","","","","",""
"160325","100 Cambridgeside Pl
Cambridge, MA 
(42.367005, -71.076013)","42.3691","-71.0771","2022-01-20T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Apex Corporation","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"160627","155 Brookline St
Cambridge, MA 
(42.360233, -71.104982)","42.3601","-71.1053","2022-01-24T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"160878","1 Amherst St
Cambridge, MA 
(42.360969, -71.08475)","42.3611","-71.0848","2022-01-19T00:00:00.000","2022-02-07T00:00:00.000","","","","","2","","","","","","",,"","",,"","","","J. C. Higgins Corp.","Renovation","false",,,"","","","","","","","461","","",,"","","","","","",""
"161466","9 Cottage Park Ave
Cambridge, MA 
(42.399197, -71.13325)","42.3993","-71.1334","2022-02-01T00:00:00.000","2022-02-07T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Winters Home Services","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"161421","3 Hastings Sq
Cambridge, MA 
(42.356523, -71.10959)","42.3567","-71.1096","2022-02-01T00:00:00.000","2022-02-02T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Rebel Builders","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"160630","11 Henry St
Cambridge, MA 
(42.355039, -71.107091)","42.3552","-71.1072","2022-01-24T00:00:00.000","2022-01-31T00:00:00.000","","","","","","","","","","","",,"","",,"","","","F H Hanna","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"159788","82 Magazine St
Cambridge, MA 
(42.361105, -71.108866)","42.361","-71.1085","2022-01-13T00:00:00.000","2022-01-27T00:00:00.000","","1","","","","1","","","","","",,"","",,"","","","EZ Climate HVAC","Replacement","true","false","false","","","","","","","","","","",,"","","","","","",""
"132377","57 Pleasant St
Cambridge, MA 
(42.363311, -71.109036)","42.3634","-71.1091","2021-07-13T00:00:00.000","2022-01-27T00:00:00.000","","","","","","","","","","2","",,"","",,"","","","B & D Heating and AC","New","true","false","false","","","","1","","","1","","","",,"","","","","","",""
"160532","156 Pleasant St
Cambridge, MA 
(42.359831, -71.1131)","42.3598","-71.113","2021-12-12T00:00:00.000","2022-01-26T00:00:00.000","","","","","","","","","","","",,"","",,"","","","iBuildx & B1 Plumbing HVAC Mechanica Co., Inc.","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"160207","950 Cambridge St
Cambridge, MA 
(42.372655, -71.092566)","42.3726","-71.0929","2022-01-19T00:00:00.000","2022-01-20T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Forced Air Systems, Inc.","Replacement","true","true","false","0","0","0","0","0","0","0","0","0","0",,"","","","","","0","1"
"159305","11 Reservoir St
Cambridge, MA 
(42.378737, -71.137095)","42.3789","-71.137","2022-01-10T00:00:00.000","2022-01-14T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Atlantic Heating & Air Conditioning","Replacement","true","false","false","","","","","","","","","","",,"","","","","","",""
"159410","1 Oxford St
Cambridge, MA 
(42.38136, -71.11605)","42.3768","-71.1161","2022-01-11T00:00:00.000","2022-01-14T00:00:00.000","","","","","","14","","","","","",,"","",,"","","","JC Cannistraro","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"159321","202 Richdale Ave
Cambridge, MA 
(42.389501, -71.12845)","42.3894","-71.1285","2022-01-10T00:00:00.000","2022-01-14T00:00:00.000","","","","","","","","","","","",,"","1",,"","","","Atlantic Heating & Air Conditioning","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"159145","9 Rockingham St
Cambridge, MA 
(42.356144, -71.110736)","42.3562","-71.1108","2022-01-07T00:00:00.000","2022-01-14T00:00:00.000","","2","","","","","","","","","",,"","",,"","","","Unique Indoor Comfort","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"159451","145 Concord Ave
Cambridge, MA 
(42.381727, -71.129868)","42.3819","-71.1298","2022-01-11T00:00:00.000","2022-01-14T00:00:00.000","0","1","0","0","0","0","0","0","0","0","0",,"0","0",,"","0","0","Marciano Plumbing ","Renovation","true","false","false","","0","0","0","0","0","0","0","0","2",,"","","","","","",""
"158733","33 Massachusetts Ave
Cambridge, MA 
(42.358934, -71.093502)","42.3583","-71.0928","2022-01-04T00:00:00.000","2022-01-07T00:00:00.000","","","","","","4","","","","","",,"","",,"","","","Fred Williams, Inc.","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"158102","1400 One Kendall Square
Cambridge, MA ","42.3673","-71.0903","2021-12-27T00:00:00.000","2022-01-07T00:00:00.000","","","","","","15","","","","","",,"","",,"","","","Environmental Systems Inc.","Renovation","false",,,"","","","","","","","850","","1",,"","","","","","",""
"157671","30 Acorn Park Dr
Cambridge, MA 
(42.397855, -71.147453)","42.3982","-71.1477","2021-12-21T00:00:00.000","2022-01-07T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Environmental Systems Inc.","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"158920","171 Rindge Ave
Cambridge, MA 
(42.393391, -71.131473)","42.3937","-71.1314","2022-01-05T00:00:00.000","2022-01-07T00:00:00.000","","","","","","","","","","","2",,"","",,"","","","Brian P Schwing","New","false",,,"","","","","","","","","","4",,"","","","","","",""
"158224","97 Henry St
Cambridge, MA 
(42.356351, -71.110401)","42.3564","-71.1103","2021-12-28T00:00:00.000","2022-01-07T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Roman Design Build Restoration LLC","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"156746","325 Binney
Cambridge, MA 
(42.367083, -71.089214)","42.3668","-71.0887","2021-11-22T00:00:00.000","2022-01-05T00:00:00.000","0","50","0","5","0","24","0","0","0","0","0",,"77","8",,"9","0","0","E.M. Duggan ","New","true","true","true","106270-2021","0","0","0","0","0","0","1500","0","0",,"81079","900","1","0","900","0","0"
"158582","3 Craigie St
Cambridge, MA 
(42.379116, -71.126561)","42.3793","-71.1267","2022-01-03T00:00:00.000","2022-01-05T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"158792","11 Old Dee Rd
Cambridge, MA 
(42.376036, -71.144714)","42.376","-71.1446","2022-01-04T00:00:00.000","2022-01-05T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","Endless Energy New England Inc.","Replacement","true","false","false","","","","","","","","","","",,"","","","","","",""
