"the_geom","id","street","street_nam","street_typ","street_id","alias","l_from","l_to","r_from","r_to","zip_left","zip_right","fromnode","tonode","direction","restrictio","label","roadways","majorroad"
"MULTILINESTRING ((-71.09034882134135 42.36880448515514, -71.09045314503717 42.36883781304695, -71.09140763818759 42.3691441539539, -71.09152274527737 42.369181086476544))","Vandine_St_1","Vandine St","Vandine","St","769.0",,"10","16","3","17","02141","02141","1507.0","1481.0","-1","F","Vandine St","F","0"
"MULTILINESTRING ((-71.08794676578192 42.373436252267254, -71.08792824993463 42.373511922474286, -71.0879207955969 42.37354841943934, -71.08791594033794 42.37356088759785, -71.08790862526784 42.37357600869917, -71.08790495798894 42.37358222461686, -71.08789164186689 42.373598229764184, -71.08788437917642 42.373605310905276, -71.0878481368615 42.373635475671186, -71.08783485558492 42.37364612998615, -71.08781797298991 42.37365855504579, -71.08771052872608 42.37373390653712, -71.08763807079174 42.37378441224676))","Warren_St_4","Warren St","Warren","St","787.0",,"-1","-1","48","48","02141","02141","1102.0","1082.0","0","T","Warren St","F","0"
"MULTILINESTRING ((-71.09363411115781 42.36297379777235, -71.09364694924453 42.362847313466126, -71.09371510213732 42.36233523391419, -71.09373266980083 42.36222125186791, -71.09374628534101 42.36215802139958, -71.09378539236924 42.36205481734742, -71.0938681015974 42.36189740696241, -71.09398210159591 42.361730283162494))","Portlan_St_1","Portland St","Portland","St","624.0",,"-1","-1","1","1","02139","02139","1863.0","1934.0","0","F","Portland St","F","2"
"MULTILINESTRING ((-71.0834581327233 42.363842667298485, -71.08359352131124 42.363899274060756, -71.08419618233978 42.36415182457825, -71.08467304273076 42.364353152162394, -71.08478806115836 42.36440167122178))","Potter_St_1","Potter St","Potter","St","627.0",,"-1","-1","-1","-1","02142","02142","1824.0","1789.0","0","F","Potter St","F","0"
"MULTILINESTRING ((-71.08478806115836 42.36440167122178, -71.08498099144953 42.36448079344488, -71.08625457101739 42.36503156417435))","Potter_St_2","Potter St","Potter","St","627.0",,"44","44","-1","-1","02142","02142","1789.0","1749.0","0","F","Potter St","F","0"
"MULTILINESTRING ((-71.12042123234441 42.38466503942274, -71.12039402184257 42.38459187518626, -71.12035618516501 42.38448840883659, -71.12032079732339 42.38437781598229, -71.12031730867618 42.3843608735849, -71.12031619432757 42.38434303348104, -71.12032253287188 42.384286032714726, -71.12032254885345 42.3842833710238, -71.12033112168865 42.38426111750084, -71.12033355424866 42.384256680141775, -71.12033960939712 42.38424687636806))","Potter_Pk_1","Potter Pk","Potter","Pk","626.0",,"2","4","7","1","02138","02138","487.0","511.0","0","F","Potter Pk","F","0"
"MULTILINESTRING ((-71.10399114768414 42.36557424064032, -71.10383405648982 42.36571803826208, -71.10360688099458 42.36592665628281, -71.10326248049196 42.3662408733557, -71.10315970991766 42.3663429827495))","Prospec_St_1","Prospect St","Prospect","St","632.0",,"19","45","10","50","02139","02139","1706.0","1667.0","0","T","Prospect St","F","2"
"MULTILINESTRING ((-71.10315970991766 42.3663429827495, -71.10306904313919 42.366432675700445, -71.10274779036321 42.366884202493296, -71.10245927631203 42.36728949402294, -71.1024035004101 42.367367699569705))","Prospec_St_2","Prospect St","Prospect","St","632.0",,"65","65","62","80","02139","02139","1667.0","1593.0","0","T","Prospect St","F","2"
"MULTILINESTRING ((-71.1024035004101 42.367367699569705, -71.10235503295078 42.36743703953948, -71.10207984192962 42.36782366152619, -71.10181795313798 42.368195209009876, -71.10174279658666 42.36830098000284))","Prospec_St_3","Prospect St","Prospect","St","632.0",,"93","115","96","126","02139","02139","1593.0","1531.0","0","T","Prospect St","F","2"
"MULTILINESTRING ((-71.10174279658666 42.36830098000284, -71.10167611833448 42.368394294748974, -71.10139971791453 42.36878360006216, -71.1011026965442 42.36920312779938, -71.10102145530696 42.36931688991134))","Prospec_St_4","Prospect St","Prospect","St","632.0",,"135","155","130","158","02139","02139","1531.0","1471.0","0","T","Prospect St","F","2"
"MULTILINESTRING ((-71.13196080827352 42.398823981558195, -71.13191611663099 42.39886305116233, -71.13180855761283 42.39895981917956, -71.13085027305067 42.399813882090235, -71.13079105806214 42.39986714630649))","Washbur_Ave_1","Washburn Ave","Washburn","Ave","789.0",,"13","41","16","44","02140","02140","2176.0","31.0","0","T","Washburn Ave","F","0"
"MULTILINESTRING ((-71.13079105806214 42.39986714630649, -71.13073184281362 42.399920437931634, -71.13062067856741 42.400018976893016, -71.13038483964515 42.40025966899832, -71.13027117919168 42.40037334677851, -71.13018777312354 42.40044793657954, -71.12964540674452 42.400891689582515))","Washbur_Ave_2","Washburn Ave","Washburn","Ave","789.0",,"51","67","50","54","02140","02140","31.0","16.0","0","T","Washburn Ave","F","0"
"MULTILINESTRING ((-71.11762794505411 42.3717736718032, -71.11765961444486 42.37170160792723))","Linden_St_1","Linden St","Linden","St","480.0",,"-1","-1","-1","-1","02138","02138","1258.0","1271.0","1","F","Linden St","F","0"
"MULTILINESTRING ((-71.12478164673118 42.37513135857165, -71.12481463656381 42.37504148808954, -71.12490255112036 42.374807431131366, -71.12491838504359 42.37477095917536, -71.12492200133016 42.37476649813077, -71.12492808112604 42.374758505266705, -71.124932923877 42.37475317011787, -71.12494379346406 42.37474253112083, -71.12541494085237 42.3743190370932, -71.12548841112368 42.37429254905564))","Ash_St_2","Ash St","Ash","St","42.0",,"12","24","13","23","02138","02138","985.0","1064.0","-1","F","Ash St","F","0"
"MULTILINESTRING ((-71.14654261818515 42.37689674351388, -71.14706134420656 42.37675133646948))","Aberdee_Way_1","Aberdeen Way","Aberdeen","Way","3.0",,"-1","-1","1","1","02138","02138","862.0","872.0","0","F","Aberdeen Way","F","0"
"MULTILINESTRING ((-71.1370757688641 42.39988982661943, -71.13707400684542 42.39977756184021, -71.13705725112531 42.39871720663645, -71.13705538693326 42.39862275041485))","Harriso_Ave_1","Harrison Ave","Harrison","Ave","369.0",,"3","29","14","26","02140","02140","30.0","62.0","1","T","Harrison Ave","F","0"
"MULTILINESTRING ((-71.13083062169177 42.39474047137603, -71.13082982144003 42.39466830009601, -71.13081727652217 42.39372916093385, -71.13080607264892 42.39358744926338))","Cedar_St_1","Cedar St","Cedar","St","137.0",,"50","60","51","65","02140","02140","149.0","192.0","0","F","Cedar St","F","0"
"MULTILINESTRING ((-71.13530086787185 42.39664365174017, -71.13543193129678 42.39664228339541, -71.1358009840682 42.396638101076384, -71.13588278210152 42.396628563647624, -71.13604158089153 42.396606784268876, -71.13622192256871 42.396598463765635, -71.13633616721886 42.396592568412096))","Theriau_Ct_1","Theriault Ct","Theriault","Ct","742.0",,"2","8","1","5","02140","02140","101.0","104.0","0","F","Theriault Ct","F","0"
"MULTILINESTRING ((-71.13518128370661 42.393622779788224, -71.13611484359936 42.393693459089405, -71.13622777928798 42.39370182881534))","Rindge_Ave_16","Rindge Ave","Rindge","Ave","654.0",,"280","280","277","297","02140","02140","191.0","190.0","0","T","Rindge Ave","F","2"
"MULTILINESTRING ((-71.13526543531864 42.395700873898456, -71.13526968264014 42.39579887760848, -71.13529885725549 42.3965750439763, -71.13530086787185 42.39664365174017))","Jackson_St_2","Jackson St","Jackson","St","433.0",,"82","112","91","115","02140","02140","127.0","101.0","1","F","Jackson St","F","0"
"MULTILINESTRING ((-71.13414781479644 42.393570489774525, -71.13426560455554 42.393577998762254, -71.13478347662905 42.39360905987461, -71.1347894736881 42.39360907890823, -71.13518128370661 42.393622779788224))","Rindge_Ave_15","Rindge Ave","Rindge","Ave","654.0",,"266","266","253","271","02140","02140","194.0","191.0","0","T","Rindge Ave","F","2"
"MULTILINESTRING ((-71.1332218183176 42.39654882263866, -71.13332641186136 42.39654737232261, -71.13415111180842 42.396532188236876, -71.1342581116419 42.39653074472422))","George_St_1","George St","George","St","320.0",,"2","20","1","13","02140","02140","106.0","107.0","0","F","George St","F","0"
"MULTILINESTRING ((-71.11711890873931 42.37288749939674, -71.11718729490674 42.372906441577236, -71.11781709343337 42.37308316855502, -71.11789504854829 42.37310483129542))","Massach_Ave_40","Massachusetts Ave","Massachusetts","Ave","520.0","Mass Ave","1300","1326","-1","-1","02138","02138","1163.0","1143.0","1","F","Massachusetts Ave","F","1"
"MULTILINESTRING ((-71.11789504854829 42.37310483129542, -71.11799823647743 42.373133684927964, -71.11813975696131 42.37317602935708, -71.11824889717384 42.373212037112026, -71.11830169410251 42.373226454051576, -71.11831727343215 42.37323273479084, -71.11848275203498 42.37329121111291, -71.11858101203092 42.373333411509975))","Massach_Ave_41","Massachusetts Ave","Massachusetts","Ave","520.0","Mass Ave","1336","1350","1341","1341","02138","02138","1143.0","1116.0","1","F","Massachusetts Ave","F","1"
"MULTILINESTRING ((-71.11083606469255 42.37319608862648, -71.11091277863923 42.373226642706236, -71.11138266378096 42.37341356583403))","Broadwa_39","Broadway","Broadway",,"106.0",,"448","450","449","449","02138","02138","1128.0","1109.0","0","F","Broadway","F","2"
"MULTILINESTRING ((-71.11138266378096 42.37341356583403, -71.11233567467298 42.37379011265228, -71.1124435476819 42.37383325623789))","Broadwa_40","Broadway","Broadway",,"106.0",,"452","456","-1","-1","02138","02138","1109.0","1085.0","0","F","Broadway","F","2"
"MULTILINESTRING ((-71.10986524189522 42.37044850564508, -71.11036160610699 42.370628388349964))","Dana_Pl_1","Dana Pl","Dana","Pl","205.0",,"1","8","-1","-1","02138","02138","1380.0","1364.0","0","F","Dana Pl","F","0"
"MULTILINESTRING ((-71.11611811239676 42.37107721864615, -71.11616790684572 42.370994513760785, -71.11672388114538 42.37006170829498, -71.11675667460788 42.370005701224045))","DeWolfe_St_5","DeWolfe St","DeWolfe","St","214.0",,"10","20","1","15","02138","02138","1325.0","1415.0","1","F","DeWolfe St","F","0"
"MULTILINESTRING ((-71.11264220373913 42.36984576968274, -71.11271747393728 42.36991819232742, -71.11279519868611 42.36998261048257, -71.11292906174778 42.37009534859207))","Massach_Ave_32","Massachusetts Ave","Massachusetts","Ave","520.0","Mass Ave","1050","1050","1045","1045","02138","02138","1429.0","1405.0","1","F","Massachusetts Ave","F","1"
"MULTILINESTRING ((-71.11292906174778 42.37009534859207, -71.11306059540014 42.37020179477252, -71.11318017882681 42.37029576995046, -71.11327354806804 42.370355767539756))","Massach_Ave_33","Massachusetts Ave","Massachusetts","Ave","520.0","Mass Ave","-1","-1","1063","1081","02138","02138","1405.0","1388.0","1","F","Massachusetts Ave","F","1"
"MULTILINESTRING ((-71.11327354806804 42.370355767539756, -71.11380579933522 42.37075673637543, -71.1138871103965 42.37082204391795))","Massach_Ave_34","Massachusetts Ave","Massachusetts","Ave","520.0","Mass Ave","1100","1120","1105","1105","02138","02138","1388.0","1346.0","1","F","Massachusetts Ave","F","1"
"MULTILINESTRING ((-71.1188916117982 42.3714428414478, -71.11892321457952 42.37138770793945, -71.11915263239356 42.37099820553081))","Holyoke_St_2","Holyoke St","Holyoke","St","407.0",,"50","50","39","39","02138","02138","1294.0","1333.0","1","F","Holyoke St","F","0"
"MULTILINESTRING ((-71.11915263239356 42.37099820553081, -71.11921211447343 42.37089772237229, -71.11924626693435 42.37081853167942, -71.11927199808538 42.370736651350136, -71.11928318985873 42.37067253193515, -71.11928350088108 42.37062086204439))","Holyoke_St_1","Holyoke St","Holyoke","St","407.0",,"-1","-1","-1","-1","02138","02138","1333.0","1367.0","1","F","Holyoke St","F","0"
"MULTILINESTRING ((-71.11886638693696 42.374437419606224, -71.11888257624751 42.37453905878957, -71.11889790363217 42.37458721315056, -71.11904139638304 42.37490487570355, -71.1190590970976 42.37495841627848, -71.11912327925376 42.37507980700349, -71.1191505815277 42.3751306627206))","Massach_Ave_45","Massachusetts Ave","Massachusetts","Ave","520.0","Mass Ave","1446","1456","-1","-1","02138","02138","1046.0","983.0","-1","F","Massachusetts Ave","F","1"
"MULTILINESTRING ((-71.11292906174778 42.37009534859207, -71.11207545760298 42.37134876559031, -71.11200513060881 42.37145368135019))","Trowbri_St_1","Trowbridge St","Trowbridge","St","754.0",,"11","27","10","26","02138","02138","1405.0","1290.0","1","F","Trowbridge St","F","0"
"MULTILINESTRING ((-71.11143151208516 42.37231157347911, -71.11138661447883 42.37237911812542, -71.11090875154486 42.37309922172882, -71.11083606469255 42.37319608862648))","Trowbri_St_4","Trowbridge St","Trowbridge","St","754.0",,"45","55","46","58","02138","02138","1205.0","1128.0","1","F","Trowbridge St","F","0"
"MULTILINESTRING ((-71.11415013064541 42.37103767779423, -71.1142224884401 42.37099958576099, -71.11424531636405 42.370994338812565, -71.11426337510042 42.370994399372066, -71.11428257030065 42.37099621994744, -71.11430536460887 42.37100255287038, -71.11496830241245 42.371256926831954, -71.11549201226578 42.37148319880047, -71.11553158500597 42.371499383908024, -71.11557589917325 42.37152090835184, -71.1156981216417 42.37157746050939))","Arrow_St_1","Arrow St","Arrow","St","39.0",,"2","20","1","23","02138","02138","1327.0","1280.0","1","F","Arrow St","F","0"
"MULTILINESTRING ((-71.11784672169384 42.371756562351, -71.11791596803174 42.371632952325236, -71.11791840574587 42.37162760947813, -71.11815516972658 42.37122389171262, -71.1181647972874 42.37121678907857, -71.1182057269976 42.37120443939854, -71.11878496495382 42.37139882984647, -71.11879814925075 42.371403318939144, -71.1188916117982 42.3714428414478))","Holyoke_Pl_1","Holyoke Pl","Holyoke","Pl","406.0",,"2","10","27","27","02138","02138","1263.0","1294.0","1","F","Holyoke Pl","F","0"
"MULTILINESTRING ((-71.1151816863726 42.37074529469108, -71.11523142291114 42.370666184746085, -71.1155492491167 42.37017630496952, -71.11557955814637 42.370127397083074))","Athens_St_2","Athens St","Athens","St","47.0",,"6","22","7","17","02138","02138","1353.0","1401.0","1","F","Athens St","F","0"
"MULTILINESTRING ((-71.10900676011065 42.364901758028665, -71.10902408063146 42.36501498274068, -71.10919493802706 42.36614447749139, -71.10919605616503 42.36615515575632, -71.10919963293145 42.36616318061861, -71.10920438819295 42.36617211503083, -71.10921151722832 42.366180151962, -71.1092175266429 42.366183739681446, -71.10924266337288 42.36619987794101, -71.11001396367544 42.36659632581959, -71.1101696648704 42.36667613004934))","Kinnair_St_3","Kinnaird St","Kinnaird","St","453.0",,"27","61","32","66","02139","02139","1766.0","1644.0","1","F","Kinnaird St","F","0"
"MULTILINESTRING ((-71.1123174009021 42.36461805848545, -71.1123249540622 42.36475616600258, -71.11232771196174 42.3648978520957, -71.11232633802179 42.36492279114211, -71.11232139657545 42.36494417830208, -71.11222562629213 42.365283325448175, -71.11220595360562 42.36535364473998))","Dodge_St_1","Dodge St","Dodge","St","221.0",,"3","19","2","20","02139","02139","1782.0","1725.0","0","F","Dodge St","F","0"
"MULTILINESTRING ((-71.11381259867667 42.36511581534138, -71.1139339332953 42.365121546186494, -71.11425942303215 42.365137785569814, -71.11435671149958 42.365142584657164))","Hingham_St_1","Hingham St","Hingham","St","396.0",,"2","10","7","11","02138","02138","1750.0","1748.0","0","F","Hingham St","F","0"
"MULTILINESTRING ((-71.1138933453113 42.364484344617956, -71.11406764219458 42.364469782278086, -71.11464466689168 42.3644200460013, -71.11482018982967 42.36440460852457))","Western_Ave_2","Western Ave","Western","Ave","807.0",,"356","356","343","375","02139","02139","1790.0","1792.0","1","F","Western Ave","F","2"
"MULTILINESTRING ((-71.11308311955507 42.36455379114637, -71.11320214573499 42.36454351702176, -71.11374307341156 42.36449720372737, -71.1138933453113 42.364484344617956))","Western_Ave_3","Western Ave","Western","Ave","807.0",,"316","338","317","337","02139","02139","1784.0","1790.0","1","F","Western Ave","F","2"
"MULTILINESTRING ((-71.1123174009021 42.36461805848545, -71.11240513905904 42.364611219581505, -71.11294487829814 42.36456581157902, -71.11308311955507 42.36455379114637))","Western_Ave_4","Western Ave","Western","Ave","807.0",,"280","310","279","305","02139","02139","1782.0","1784.0","1","F","Western Ave","F","2"
"MULTILINESTRING ((-71.11154446009692 42.36468314700403, -71.11163338787992 42.3646754346008, -71.11223084140333 42.36462577940155, -71.1123174009021 42.36461805848545))","Western_Ave_5","Western Ave","Western","Ave","807.0",,"250","272","249","275","02139","02139","1780.0","1782.0","1","F","Western Ave","F","2"
