"nodenumber","intersection","intersectingstreetcount","zip_code","longitude","latitude","neighborhood","election_ward","election_precinct","election_polling_address","representation_district","senate_district","cad_reporting_district","police_sector","police_car_route","police_walking_route","police_neighborhood","police_business_district","street_sweeping_district","census_tract_2010","census_block_group_2010","census_block_2010","census_block_id_2010","commercial_district"
"1332","Cambridge St & Second St","2","02141","-71.0786","42.3709","East Cambridge","1","1","48 Sixth St","26th Middlesex","Middlesex and Suffolk","107","1","1R","1A","1","1","A","352102","2","2005","250173521022005","East Cambridge"
"1333","Holyoke St & South St","2","02138","-71.1192","42.371","Riverside","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","707","4","10R"," ","7","7","E","353900","3","3008","250173539003008",
"1334","Chatham St & Crawford St","2","02139","-71.1073","42.3709","Mid-Cambridge","6","2","8 Dana St","25th Middlesex","Middlesex and Suffolk","603","2","6R","6A","6","6","D","353800","1","1005","250173538001005",
"1335","Lincoln St & Webster Ave","2","02141","-71.0937","42.3709","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","305","1","3R","3C","3","3","A","352600","2","2005","250173526002005",
"1336","Gardner Rd & Prospect St","2","02139","-71.0999","42.3709","The Port","3","2","243 Harvard St","26th Middlesex","Middlesex and Suffolk","406","2","4R","4C","4","3","B","352800","1","1002","250173528001002",
"2144","East St & Monsignor OBrien Hwy","2","02141","-71.076","42.3708","East Cambridge","1","3","15 Lambert St","26th Middlesex","Middlesex and Suffolk","101","1","1R"," ","1","1",,"352101","1","1008","250173521011008","North Point"
"1337","Livermore Pl & Union St","2","02141","-71.0947","42.3708","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","305","1","3R","3C","3","3","A","352800","2","2007","250173528002007",
"1342","Lincoln St & Webster Ave","2","02141","-71.0934","42.3708","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","304","1","3R","3B","3","3","A","352600","2","2004","250173526002004",
"1343","Broadway & Lee St","2","02139","-71.1048","42.3708","Mid-Cambridge","6","1","344 Broadway","26th Middlesex","Middlesex and Suffolk","604","2","6R","6A","6","3","D","353000","2","4003","250173530004003",
"1344","Fifth St & Otis St","2","02141","-71.0833","42.3708","East Cambridge","1","1","48 Sixth St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352200","1","1015","250173522001015",
"1346","Massachusetts Ave & Remington St","2","02138","-71.1139","42.3708","Riverside","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","607","2","6R","6C","6","6","E","353900","1","1000","250173539001000","Harvard Square"
"1347","Dana St & Harvard St","2","02138","-71.1096","42.3708","Mid-Cambridge","6","2","8 Dana St","25th Middlesex","Middlesex and Suffolk","607","2","6R","6C","6","6","D","353800","3","1005","250173538001005",
"1348","Broadway & Fayette St","2","02139","-71.1047","42.3708","Mid-Cambridge","6","1","344 Broadway","26th Middlesex","Middlesex and Suffolk","604","2","6R","6A","6","3","D","353000","2","4003","250173530004003",
"1349","Farrell Way & Inman St","2","02139","-71.1025","42.3708","Mid-Cambridge","6","1","344 Broadway","26th Middlesex","Middlesex and Suffolk","604","2","6R","6A","6","3","B","352900","1","1001","250173529001001",
"1350","Cambridge St & First St","2","02141","-71.0769","42.3706","East Cambridge","1","1","48 Sixth St","26th Middlesex","Middlesex and Suffolk","107","1","1R","1A","1","1","A","352102","2","1000","250173521021000","East Cambridge"
"1352","Berkshire St & Marney St","2","02141","-71.0907","42.3707","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","304","1","3R","3B","3","3","A","352600","1","1010","250173526001010",
"1353","Athens St & Mt Auburn St","2","02138","-71.1152","42.3708","Riverside","4","3","2 Mount Auburn St","25th Middlesex","First Suffolk and Middlesex","707","4","10R"," ","7","7","E","353900","1","1002","250173539001002","Harvard Square"
"1354","Gardner Rd & Murdock St","2","02139","-71.0993","42.3707","The Port","3","2","243 Harvard St","26th Middlesex","Middlesex and Suffolk","406","2","4R","4C","4","3","B","352800","1","1002","250173528001002",
"1356","Lincoln St & Willow St","2","02141","-71.0929","42.3707","Wellington-Harrington","3","1","826 Cambridge St","26th Middlesex","Middlesex and Suffolk","304","1","3R","3B","3","3","A","352600","2","2010","250173526002010",
"1358","Prospect St & St Mary Rd","2","02139","-71.1001","42.3707","The Port","3","2A","243 Harvard St","26th Middlesex","Middlesex and Suffolk","406","2","4R","4C","4","3","B","352900","1","1004","250173529001004",
"1359","Chatham St & Hancock Pk & Hancock St","3","02139","-71.1065","42.3707","Mid-Cambridge","6","1","344 Broadway","26th Middlesex","Middlesex and Suffolk","603","2","6R","6A","6","6","D","353800","1","1005","250173538001005",
"1360","Amory St & King Pl","2","02139","-71.1013","42.3706","Mid-Cambridge","6","1","344 Broadway","26th Middlesex","Middlesex and Suffolk","610","2","6R","6A","6","3","B","352900","1","1005","250173529001005",
"1362","Otis St & Sciarappa St","2","02141","-71.0817","42.3705","East Cambridge","1","1","48 Sixth St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352102","2","2008","250173521022008",
"1363","Fulkerson St & Thorndike St","2","02141","-71.0872","42.3706","East Cambridge","1","2","25 Eighth St","26th Middlesex","Middlesex and Suffolk","106","1","1R"," ","1","1","A","352300","1","1008","250173523001008",
"1365","Broadway & Broadway Ter","2","02139","-71.1042","42.3706","Mid-Cambridge","6","1","344 Broadway","26th Middlesex","Middlesex and Suffolk","603","2","6R","6A","6","6","D","353000","2","4002","250173530004002",
"1367","Holyoke St & Mill St","2","02138","-71.1193","42.3706","Riverside","8","3","58 Plympton St","25th Middlesex","Middlesex and Suffolk","707","4","10R"," ","7","7","E","353900","3","3008","250173539003008",
"1369","Eighth St & Thorndike St","2","02141","-71.0864","42.3705","East Cambridge","1","2","25 Eighth St","26th Middlesex","Middlesex and Suffolk","105","1","1R","1B","1","1","A","352200","1","1013","250173522001013",
"1992","Landsdowne St & Pilgrim St","2","02139","-71.101","42.3603","Cambridgeport","5","1","150 Erie St","8th Suffolk","First Suffolk and Middlesex","502","3","5R","5A","5","4",,"353101","1","1014","250173531011014","Central Square"
"1993","Magazine St & Prince St","2","02139","-71.1098","42.3603","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","2","2008","250173533002008",
"1994","Brookline St & Emily St","2","02139","-71.105","42.3602","Cambridgeport","5","1","150 Erie St","8th Suffolk","First Suffolk and Middlesex","506","3","5R","5A","5","4","C","353200","1","1011","250173532001011","Lower Cambridgeport"
"1995","Massachusetts Ave & Vassar St","2","02142","-71.0949","42.3602","Area 2/MIT","2","2","70 Massachusetts Ave","8th Suffolk","First Suffolk and Middlesex","204","3","5R"," ","2","2","B","353102","2","2011","250173531022011",
"1997","Kenwood St & Magazine Ct","2","02139","-71.1114","42.3602","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","2","2004","250173533002004",
"1998","Pleasant St & Putnam Ave","2","02139","-71.1128","42.3601","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","3","2005","250173533002005",
"1999","Allston St & Arthur Pk","2","02139","-71.1108","42.3601","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","2","2004","250173533002004",
"2001","Ames St & Amherst St","2","02142","-71.0876","42.36","Area 2/MIT","2","3","70 Massachusetts Ave","8th Suffolk","First Suffolk and Middlesex","202","1","1R"," ","2","2","B","353102","2","2011","250173531022011","Kendall Square"
"2000","Memorial Dr & Wadsworth St","2","02142","-71.0839","42.36","Area 2/MIT","2","3","70 Massachusetts Ave","8th Suffolk","First Suffolk and Middlesex","202","1","1R"," ","2","2",,"353102","2","2001","250173531022001",
"2002","Erie St & Pearl St","2","02139","-71.1077","42.3601","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","1","2010","250173533002010",
"2003","Brookline St & Valentine St","2","02139","-71.1053","42.36","Cambridgeport","5","1","150 Erie St","8th Suffolk","First Suffolk and Middlesex","502","3","5R","5A","5","4","C","353200","1","1011","250173532001011","Lower Cambridgeport"
"2004","Arthur Pk & Magazine Ct","2","02139","-71.1111","42.36","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","2","2004","250173533002004",
"2005","Landsdowne St & Pacific St","2","02139","-71.1017","42.3599","Cambridgeport","5","3","40 Granite St","8th Suffolk","First Suffolk and Middlesex","502","3","5R","5A","5","4",,"353101","1","1014","250173531011014","Lower Cambridgeport"
"2006","Sidney St & Tudor St","2","02139","-71.1031","42.3599","Cambridgeport","5","3","40 Granite St","8th Suffolk","First Suffolk and Middlesex","502","3","5R","5A","5","4","C","353200","1","1015","250173532001015","Lower Cambridgeport"
"2008","Allston St & Magazine St","2","02139","-71.1103","42.3598","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","2","2007","250173533002007",
"2009","Putnam Ave & Whitney Ave","2","02139","-71.1123","42.3598","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","3","2005","250173533002005",
"2010","Kenwood St & Putnam Ave","2","02139","-71.1119","42.3596","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","3","2005","250173533002005",
"2011","Bailey Pl & Magazine St","2","02139","-71.1105","42.3596","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","2","2006","250173533002006",
"2012","Brookline St & Glenn Ter","2","02139","-71.1057","42.3596","Cambridgeport","5","1","150 Erie St","8th Suffolk","First Suffolk and Middlesex","506","3","5R","5A","5","4","C","353200","1","1011","250173532001011","Lower Cambridgeport"
"2013","Hamilton St & Pearl St","2","02139","-71.1082","42.3596","Cambridgeport","5","3","40 Granite St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","2","2008","250173533002008",
"2014","Pacific St & Purrington St & Waverly St","3","02139","-71.101","42.3595","Cambridgeport","2","2","70 Massachusetts Ave","8th Suffolk","First Suffolk and Middlesex","502","3","5R","5A","5","4",,"353200","1","1015","250173532001015","Lower Cambridgeport"
"2016","Emily St & Sidney St","2","02139","-71.1036","42.3594","Cambridgeport","5","3","40 Granite St","8th Suffolk","First Suffolk and Middlesex","502","3","5R","5A","5","4","C","353200","1","1015","250173532001015","Lower Cambridgeport"
"2018","Allston Ct & Allston St","2","02139","-71.1095","42.3594","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","2","2008","250173533002008",
"2019","Chestnut St & Pleasant St","2","02139","-71.1136","42.3594","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","3","3003","250173533003003",
"2021","Ames St & Memorial Dr","2","02142","-71.0872","42.3592","Area 2/MIT","2","3","70 Massachusetts Ave","8th Suffolk","First Suffolk and Middlesex","203","1","1R"," ","2","2","B","353102","2","2013","250173531022013",
"2022","Brookline St & Erie St","2","02139","-71.1061","42.3592","Cambridgeport","5","1","150 Erie St","8th Suffolk","First Suffolk and Middlesex","502","3","5R","5A","5","4","C","353200","1","1011","250173532001011","Lower Cambridgeport"
"2023","Magazine St & Putnam Ave","2","02139","-71.1111","42.3591","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","3","2007","250173533002007",
"2025","Chestnut St & Whitney Ave","2","02139","-71.1131","42.3591","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","509","3","5R","5B","5","5","C","353300","3","3003","250173533003003",
"2026","Florence St & Pleasant St","2","02139","-71.114","42.3591","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","509","3","5R","5B","5","5","C","353300","3","3004","250173533003004",
"2155","Ames St & Memorial Dr","2","02142","-71.087","42.359","Area 2/MIT","2","3","70 Massachusetts Ave","8th Suffolk","First Suffolk and Middlesex","203","1","1R"," ","2","2",,"353102","2","2001","250173531022001",
"2028","Albany St & Pacific St","2","02139","-71.1001","42.359","Cambridgeport","2","2","70 Massachusetts Ave","8th Suffolk","First Suffolk and Middlesex","502","3","5R","5A","5","4",,"353200","1","2000","250173532002000","Central Square"
"2029","Allston St & Pearl St","2","02139","-71.1088","42.359","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","2","2008","250173533002008",
"2030","Merriam St & Sidney St","2","02139","-71.1043","42.3589","Cambridgeport","5","3","40 Granite St","8th Suffolk","First Suffolk and Middlesex","502","3","5R","5A","5","4","C","353200","1","1014","250173532001014","Lower Cambridgeport"
"2031","Memorial Dr & Pleasant St","2","02139","-71.1156","42.3588","Cambridgeport","5","3","40 Granite St","8th Suffolk","First Suffolk and Middlesex","510","3","5R","7B","5","5","C","353400","3","2012","250173534002012",
"2032","Newton St & Putnam Ave","2","02139","-71.1102","42.3586","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","3","2007","250173533002007",
"2033","Brookline St & Hamilton St","2","02139","-71.1067","42.3586","Cambridgeport","5","1","150 Erie St","8th Suffolk","First Suffolk and Middlesex","503","3","5R","5B","5","5","C","353200","2","2002","250173532002002","Lower Cambridgeport"
"2034","Erie St & Sidney St","2","02139","-71.1049","42.3584","Cambridgeport","5","3","40 Granite St","8th Suffolk","First Suffolk and Middlesex","503","3","5R","5B","5","5","C","353200","1","1014","250173532001014","Lower Cambridgeport"
"2035","Chestnut St & Magazine St","2","02139","-71.1119","42.3584","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","509","3","5R","5B","5","5","C","353300","3","3003","250173533003003",
"2036","Pearl St & Putnam Ave","2","02139","-71.1096","42.3583","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","2","2007","250173533002007",
"2037","Amherst St & Massachusetts Ave","2","02142","-71.0931","42.3582","Area 2/MIT","2","3","70 Massachusetts Ave","8th Suffolk","First Suffolk and Middlesex","204","3","5R"," ","2","2","B","353102","3","2011","250173531022011",
"2038","Merriam St & Waverly St","2","02139","-71.1031","42.3582","Cambridgeport","5","3","40 Granite St","8th Suffolk","First Suffolk and Middlesex","502","3","5R","5A","5","4",,"353200","1","1014","250173532001014","Lower Cambridgeport"
"2041","Florence St & Gordon Pl","2","02139","-71.113","42.3582","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","509","3","5R","5B","5","5","C","353300","3","3004","250173533003004",
"2042","Allston St & Brookline St","2","02139","-71.1072","42.3581","Cambridgeport","5","3","40 Granite St","8th Suffolk","First Suffolk and Middlesex","503","3","5R","5B","5","5","C","353200","2","2007","250173532002007","Lower Cambridgeport"
"2043","Chestnut St & Newton St","2","02139","-71.111","42.3579","Cambridgeport","5","2","Magazine St","8th Suffolk","First Suffolk and Middlesex","508","3","5R","5B","5","5","C","353300","3","3016","250173533003016",
