"trackingnumber","classification","location","toweddatetime","state","year","make","model","color","towedby","reason"
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T10:41:22.000","MA             ","2021","GMC                      ","YUKON          ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T10:41:14.000","MA             ","2016","HYUN                     ","ELANTR         ","BROWN                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T10:41:04.000","MA             ","2005","HOND                     ","CRV            ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:42:15.000","MA             ","2012","FORD                     ","ESCAPE         ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:42:07.000","MA             ","2012","CHEV                     ","EQUINO         ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:41:58.000","NH             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:41:46.000","MA             ","2016","HOND                     ","CR-V           ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:41:37.000","MA             ","2021","SUBA                     ","CROSSTREK      ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:40:20.000","MA             ","2017","FORD                     ","TRANSIT        ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:40:12.000","MA             ","2013","RAM                      ","TRADES         ","GREEN                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:39:58.000","MA             ","2014","HOND                     ","ACCORD         ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:39:48.000","CT             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:39:39.000","MA             ","2009","VOLK                     ","RABBIT         ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:39:30.000","MA             ","2007","AUDI                     ","A3             ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:39:16.000","MA             ","2006","SUBA                     ","LEGACY         ","BLUE                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:39:10.000","MA             ","2016","MAZD                     ","CX5            ","BLUE                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:28:38.000","NJ             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:28:22.000","MA             ","2004","LEXS                     ","ES             ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:28:13.000","CA             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:27:59.000","MA             ","2016","JEEP                     ","COMPAS         ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:27:46.000","MA             ","2016","MAZD                     ","6              ","BLUE                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:27:38.000","MA             ","2019","MAZD                     ","CX-3           ","WHITE                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:27:33.000","NH             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T09:27:23.000","MA             ","2007","HYUN                     ","SONATA         ","BROWN                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22064701","BLOCKED DRIVE   ","0XX PLYMOUTH ST","2022-07-06T08:53:59.000",,"2019","MAZD                     ","CX-5           ",,"PHILS:CITY               ",
"22064713","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T08:35:53.000","MA             ","2007","FORD                     ","FUSION         ","GRAY                     ","B&B:PRIVATE              ","CAMBRIDGE HOSPITAL/ CC # 102227                   "
"22064700","MV OBSTRUCTING  ","7XX MAIN ST","2022-07-06T08:24:19.000","MA             ","2010","HOND                     ","ACCORD         ","GRAY                     ","B&B:CITY                 ",
"22064666","MV ACCIDENT B1  ","BROADWAY","2022-07-06T05:59:59.000","RI             ","2010","KIA                      ",,"RED                      ","PHILS:CITY               ","ACCIDENT                                          "
"22064666","MV ACCIDENT B1  ","BROADWAY","2022-07-06T05:58:10.000","MA             ","2012","NISS                     ","SENTRA         ","BLUE                     ","PHILS:CITY               ","ACCIDENT                                          "
"22064664","BLOCKED HYDRANT ","0XX LAWN ST","2022-07-06T05:57:44.000","MA             ","2022","INFI                     ","Q50            ","BLACK                    ","B&B:CITY                 ","LAWN ST/ BLK HYDRANT                              "
"22064525","ASSAULT IN PROG ","5XX MASSACHUSETTS AVE","2022-07-05T18:44:55.000","MA             ","2008","RO                       ","MC7415         ","RED                      ","B&B:CITY                 ","564 MASS AVE / ASSAULT                            "
"22064303","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T18:29:19.000","MA             ","2018","KIA                      ","SOUL           ","BLACK                    ","B&B:PRIVATE              ","IN FIRE LANE - CC 102224                          "
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T12:37:11.000","CT             ",,,,,"B&B:CITY                 ",
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T12:36:02.000","MA             ","2010","VOLK                     ","GOLF           ","BLUE                     ","B&B:CITY                 ",
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T12:35:35.000","MA             ","2018","SUBA                     ","IMPREZ         ","BLUE                     ","B&B:CITY                 ",
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T12:35:22.000","NY             ",,,,,"B&B:CITY                 ",
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T12:35:12.000","MA             ","2011","MNNI                     ","COOPER         ","BLUE                     ","B&B:CITY                 ",
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T12:35:04.000","TX             ",,,,,"B&B:CITY                 ",
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T12:34:54.000","MA             ","2008","HOND                     ","FIT            ","BLUE                     ","B&B:CITY                 ",
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T12:31:11.000","MA             ","2004","TOYT                     ","SCION          ","RED                      ","B&B:CITY                 ",
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T11:51:39.000","MA             ","2016","ACUR                     ","MDX            ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T11:09:50.000","MA             ","2021","TOYT                     ","C-HR           ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T11:06:06.000","MA             ","2008","TOYT                     ","COROLL         ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T11:05:56.000","MA             ","2003","BUIC                     ","CENTUR         ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T11:05:47.000","MA             ","2015","TOYT                     ","COROLL         ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T11:03:51.000","MA             ","2021","MAZD                     ","CX-30          ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T11:03:45.000","MA             ","2008","TOYT                     ","COROLL         ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T11:03:38.000","MA             ","2016","NISS                     ","MAXIMA         ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T11:03:31.000","MA             ","2018","HOND                     ","CR-V           ","RED                      ","PHILS:CITY               ","STREET CLEANING                                   "
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T11:03:24.000","MA             ","2012","KIA                      ","OPTIMA         ","RED                      ","PHILS:CITY               ","STREET CLEANING                                   "
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T11:03:04.000","MA             ","2009","HYUN                     ","ACCENT         ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064309","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-05T11:02:54.000","MA             ","2011","TOYT                     ","CAMRY          ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
