"crash_number","date_time","day_of_week","object_1","object_2","street_number","steet_name","cross_street","location","latitude","longitude","coordinates"
"23638","2010-01-01T01:50:00.000","Friday","Auto","Auto",,"Massachusetts Ave","Rindge Ave"," Massachusetts Ave & Rindge Ave Cambridge, MA","42.392614999999999","-71.124874000000005",
"23639","2010-01-01T02:04:00.000","Friday","Taxi","Auto",,"Cambridge St","SCIARAPPA ST"," Cambridge St & SCIARAPPA ST Cambridge, MA","42.371232999999997","-71.081492999999995",
"23640","2010-01-01T03:59:00.000","Friday","Auto","Parked Vehicle","105","Coolidge Ave",,"105 Coolidge Ave Cambridge, MA","42.368662","-71.141390999999999",
"23641","2010-01-01T08:49:00.000","Friday","Auto","Parked Vehicle",,"Western Ave","HOWARD ST"," Western Ave & HOWARD ST Cambridge, MA","42.364749000000003","-71.110774000000006",
"25270","2010-01-01T11:00:00.000","Saturday","Auto","Parked Vehicle","350","MAIN ST",,"350 MAIN ST Cambridge, MA","42.362388000000003","-71.087276000000003",
"23644","2010-01-02T00:00:00.000","Saturday","Auto","Parked Vehicle","91","SHERMAN ST",,"91 SHERMAN ST Cambridge, MA","42.388514999999998","-71.132695999999996",
"23642","2010-01-02T07:31:00.000","Saturday","Truck","Fixed Object",,"MAGAZINE ST","PRINCE ST"," MAGAZINE ST & PRINCE ST Cambridge, MA","42.36027","-71.109808999999998",
"23643","2010-01-02T08:00:00.000","Saturday","Auto","Auto",,"River St","Putnam Ave"," River St & Putnam Ave Cambridge, MA","42.362257","-71.113546999999997",
"23645","2010-01-03T00:00:00.000","Sunday","Auto","Auto","10","Clinton St",,"10 Clinton St Cambridge, MA","42.368200999999999","-71.106099999999998",
"23654","2010-01-03T11:06:00.000","Sunday","Auto","Parked Vehicle","18","Belmont St",,"18 Belmont St Cambridge, MA","42.374830000000003","-71.151090999999994",
"23677","2010-01-03T18:00:00.000","Sunday","Auto","Parked Vehicle","169","Monsignor OBrien Hwy",,"169 Monsignor OBrien Hwy Cambridge, MA","42.371808000000001","-71.077769000000004",
"23647","2010-01-04T08:00:00.000","Monday","Auto","Truck",,"Massachusetts Ave","EVERETT ST"," Massachusetts Ave & EVERETT ST Cambridge, MA","42.380006000000002","-71.119917000000001",
"23650","2010-01-04T10:15:00.000","Monday","Auto","Auto",,"Rogers St","FIRST ST"," Rogers St & FIRST ST Cambridge, MA","42.365878000000002","-71.078034000000002",
"23651","2010-01-04T12:00:00.000","Monday","Auto","Parked Vehicle","1575","Cambridge St",,"1575 Cambridge St Cambridge, MA","42.375042000000001","-71.107168999999999",
"23653","2010-01-04T17:29:00.000","Monday","Auto","Parked Vehicle",,"HENRY ST","PEARL ST"," HENRY ST & PEARL ST Cambridge, MA","42.356803999999997","-71.111153000000002",
"23652","2010-01-04T22:12:00.000","Monday","Auto","Auto","2360","Massachusetts Ave","DUDLEY ST","2360 Massachusetts Ave Cambridge, MA","42.396307","-71.129259000000005",
"23655","2010-01-05T18:30:00.000","Tuesday","Auto","Auto",,"Hampshire St","ELM ST"," Hampshire St & ELM ST Cambridge, MA","42.370480000000001","-71.096879000000001",
"23658","2010-01-06T06:59:00.000","Thursday","Auto","Parked Vehicle",,"Ames St",," Ames St &  Cambridge, MA",,,
"23659","2010-01-06T07:56:00.000","Wednesday","Auto","Parked Vehicle","16","MEAD ST",,"16 MEAD ST Cambridge, MA","42.389890000000001","-71.125086999999994",
"23657","2010-01-07T00:00:00.000","Thursday","Auto","Parked Vehicle","40","GRANITE ST",,"40 GRANITE ST Cambridge, MA","42.355030999999997","-71.111002999999997",
"23661","2010-01-07T08:10:00.000","Thursday","Auto","Fixed Object",,"Wheeler St",," Wheeler St &  Cambridge, MA",,,
"23663","2010-01-07T08:29:00.000","Thursday","Auto","Auto",,"Massachusetts Ave","Shepard St"," Massachusetts Ave & Shepard St Cambridge, MA","42.381853","-71.119722999999993",
"23660","2010-01-07T08:29:00.000","Thursday","Auto","Parked Vehicle","16","MAGNOLIA AVE",,"16 MAGNOLIA AVE Cambridge, MA","42.376936000000001","-71.107629000000003",
"23664","2010-01-07T10:38:00.000","Thursday","Taxi","Truck",,"Peabody St","Massachusetts Ave"," Peabody St & Massachusetts Ave Cambridge, MA","42.374070000000003","-71.118838999999994",
"23686","2010-01-07T15:30:00.000","Thursday","Auto","Parked Vehicle","3","SUFFOLK ST","Columbia St","3 SUFFOLK ST Cambridge, MA","42.366072000000003","-71.098851999999994",
"23674","2010-01-08T07:19:00.000","Friday","Auto","Parked Vehicle",,"Chestnut St","MAGAZINE ST"," Chestnut St & MAGAZINE ST Cambridge, MA","42.358387999999998","-71.111880999999997",
"23665","2010-01-08T10:30:00.000","Friday","Auto","Auto","57","Inman St","Broadway","57 Inman St Cambridge, MA","42.369906","-71.103128999999996",
"23666","2010-01-08T12:14:00.000","Friday","Auto","Auto",,"Western Ave","Franklin St"," Western Ave & Franklin St Cambridge, MA","42.365143000000003","-71.106206",
"23667","2010-01-08T13:28:00.000","Friday","Auto","Truck",,"Cambridge St","Hampshire St"," Cambridge St & Hampshire St Cambridge, MA","42.373728999999997","-71.100836999999999",
"23679","2010-01-08T14:45:00.000","Friday","Auto","Auto","32","Albany St",,"32 Albany St Cambridge, MA","42.362155999999999","-71.092911999999998",
"23668","2010-01-08T17:51:00.000","Friday","Auto","Auto","220","Massachusetts Ave",,"220 Massachusetts Ave Cambridge, MA","42.361241999999997","-71.097061999999994",
"23669","2010-01-08T19:30:00.000","Friday","Auto","Parked Vehicle",,"Shepard St",," Shepard St &  Cambridge, MA",,,
"23683","2010-01-09T11:00:00.000","Wednesday","Auto","Parked Vehicle",,"York St",," York St &  Cambridge, MA",,,
"24695","2010-01-09T12:45:00.000","Saturday","Auto","Auto",,"Massachusetts Ave","SOMERVILLE AVE"," Massachusetts Ave & SOMERVILLE AVE Cambridge, MA","42.388964999999999","-71.119694999999993",
"23675","2010-01-09T18:00:00.000","Saturday","Taxi","Fixed Object","281","Broadway",,"281 Broadway Cambridge, MA","42.368262000000001","-71.098001999999994",
"23676","2010-01-10T08:45:00.000","Sunday","Auto","Bicycle",,"HARVARD ST","QUINCY ST"," HARVARD ST & QUINCY ST Cambridge, MA","42.372304999999997","-71.115146999999993",
"23670","2010-01-10T09:00:00.000","Sunday","Auto","Auto",,"Cambridge St","Cardinal Medeiros Ave"," Cambridge St & Cardinal Medeiros Ave Cambridge, MA","42.372123000000002","-71.088455999999994",
"23785","2010-01-11T09:14:00.000","Thursday","Auto","Auto",,"Broadway","FELTON ST"," Broadway & FELTON ST Cambridge, MA","42.373967","-71.112780000000001",
"23680","2010-01-11T19:30:00.000","Monday","Auto","Parked Vehicle",,"Massachusetts Ave",," Massachusetts Ave &  Cambridge, MA",,,
"23684","2010-01-12T00:00:00.000","Saturday","Auto","Parked Vehicle","24","Walker St",,"24 Walker St Cambridge, MA","42.379902000000001","-71.123853999999994",
"23678","2010-01-12T08:15:00.000","Tuesday","Auto","Auto",,"STANDISH ST","HURON AVE"," STANDISH ST & HURON AVE Cambridge, MA","42.381166","-71.138779999999997",
"23685","2010-01-12T23:55:00.000","Saturday","Auto","Parked Vehicle","122","SPRING ST","Sixth St","122 SPRING ST Cambridge, MA","42.369345000000003","-71.083860000000001",
"23713","2010-01-13T00:00:00.000","Wednesday","Auto","Parked Vehicle","147","Richdale Ave",,"147 Richdale Ave Cambridge, MA","42.389274","-71.126525000000001",
"23681","2010-01-13T02:17:00.000","Wednesday","Auto","Auto",,"Cambridge St","QUINCY ST"," Cambridge St & QUINCY ST Cambridge, MA","42.375473999999997","-71.114321000000004",
"23687","2010-01-13T08:29:00.000","Wednesday","Taxi","Pedestrian",,"PEARL ST","Franklin St"," PEARL ST & Franklin St Cambridge, MA","42.363650999999997","-71.103735",
"23690","2010-01-14T00:00:00.000","Thursday","Auto","Parked Vehicle","1","Bennett St",,"1 Bennett St Cambridge, MA","42.371983","-71.122510000000005",
"23688","2010-01-14T15:30:00.000","Thursday","Auto","Auto",,"Magee St","Putnam Ave"," Magee St & Putnam Ave Cambridge, MA","42.366393000000002","-71.113560000000007",
"23689","2010-01-14T15:30:00.000","Thursday","Auto","Parked Vehicle","65","Winter St",,"65 Winter St Cambridge, MA","42.372763999999997","-71.081451000000001",
"23695","2010-01-15T00:00:00.000","Friday","Auto","Parked Vehicle","3","Cogswell Ave",,"3 Cogswell Ave Cambridge, MA","42.391680999999998","-71.124037000000001",
"23696","2010-01-15T15:00:00.000","Friday","Auto","Auto",,"OXFORD AVE","Wendell St"," OXFORD AVE & Wendell St Cambridge, MA","42.381554000000001","-71.116331000000002",
"23706","2010-01-15T17:10:00.000","Friday","Auto","Auto",,"Alewife Brook Pky","Whittemore Ave"," Alewife Brook Pky & Whittemore Ave Cambridge, MA","42.398907000000001","-71.140972000000005",
"23733","2010-01-16T00:00:00.000","Saturday","Auto","Parked Vehicle","175","HOLWORTHY ST",,"175 HOLWORTHY ST Cambridge, MA","42.379327000000004","-71.151405999999994",
"23692","2010-01-16T15:00:00.000","Saturday","Taxi","Parked Vehicle","14","HOWARD ST",,"14 HOWARD ST Cambridge, MA","42.364052999999998","-71.110552999999996",
"23693","2010-01-16T19:48:00.000","Saturday","Auto","Bicycle",,"Hampshire St","ELM ST"," Hampshire St & ELM ST Cambridge, MA","42.370480000000001","-71.096879000000001",
"23697","2010-01-16T23:49:00.000","Saturday","Auto","Parked Vehicle",,"MAGAZINE ST",," MAGAZINE ST &  Cambridge, MA",,,
"23698","2010-01-17T00:00:00.000","Sunday","Auto","Auto",,"MAGAZINE ST","Upton St"," MAGAZINE ST & Upton St Cambridge, MA","42.362281000000003","-71.107592999999994",
"23694","2010-01-17T00:14:00.000","Sunday","Auto","Parked Vehicle","153","FLORENCE ST","MAGAZINE ST","153 FLORENCE ST Cambridge, MA","42.359073000000002","-71.113890999999995",
"23699","2010-01-17T03:59:00.000","Sunday","Auto","Taxi",,"GARDEN ST","Concord Ave"," GARDEN ST & Concord Ave Cambridge, MA","42.378324999999997","-71.123709000000005",
"23700","2010-01-17T14:00:00.000","Sunday","Auto","Parked Vehicle","274","Windsor St",,"274 Windsor St Cambridge, MA","42.367998","-71.094936000000004",
"23691","2010-01-17T14:19:00.000","Sunday","Auto","Auto",,"Putnam Ave","PLEASANT ST"," Putnam Ave & PLEASANT ST Cambridge, MA","42.360131000000003","-71.112776999999994",
"23701","2010-01-18T02:23:00.000","Monday","Auto","Pedestrian",,"Massachusetts Ave","HANCOCK ST"," Massachusetts Ave & HANCOCK ST Cambridge, MA","42.368380000000002","-71.108783000000003",
"23703","2010-01-18T09:45:00.000","Monday","Truck","Fixed Object","589","MOUNT AUBURN ST","Brattle St","589 MOUNT AUBURN ST Cambridge, MA","42.375281999999999","-71.145695000000003",
"23702","2010-01-18T10:21:00.000","Monday","Auto","Pedestrian",,"Massachusetts Ave","Sidney St"," Massachusetts Ave & Sidney St Cambridge, MA","42.362949999999998","-71.099580000000003",
"23707","2010-01-19T00:00:00.000","Tuesday","Auto","Parked Vehicle",,"MERCER CIR","Sparks St"," MERCER CIR & Sparks St Cambridge, MA",,,
"23704","2010-01-19T08:22:00.000","Tuesday","Auto","Parked Vehicle","620","Vassar St","MEMORIAL DR","620 Vassar St Cambridge, MA","42.354987999999999","-71.105234999999993",
"23705","2010-01-19T12:30:00.000","Tuesday","Auto","Auto",,"Columbia St","Cambridge St"," Columbia St & Cambridge St Cambridge, MA","42.372911999999999","-71.094511999999995",
"23708","2010-01-19T21:30:00.000","Tuesday","Truck","Taxi",,"Binney St",," Binney St &  Cambridge, MA",,,
"23709","2010-01-20T17:48:00.000","Wednesday","Auto","Auto","100","Hampshire St",,"100 Hampshire St Cambridge, MA","42.369078000000002","-71.095393999999999",
"23714","2010-01-21T21:59:00.000","Thursday","Auto","Parked Vehicle","90","Washington Ave",,"90 Washington Ave Cambridge, MA","42.363875","-71.093283",
"23712","2010-01-21T23:29:00.000","Thursday","Auto","Fixed Object",,"Massachusetts Ave","Washburn Ave"," Massachusetts Ave & Washburn Ave Cambridge, MA","42.398823999999998","-71.131961000000004",
"23717","2010-01-22T13:15:00.000","Friday","Auto","Bicycle",,"Vassar St","Massachusetts Ave"," Vassar St & Massachusetts Ave Cambridge, MA","42.360154000000001","-71.094881999999998",
"23720","2010-01-22T15:00:00.000","Friday","Auto","Auto","14","SUMNER RD",,"14 SUMNER RD Cambridge, MA","42.376185","-71.112382999999994",
"23715","2010-01-22T20:19:00.000","Friday","Auto","Auto","20","Sacramento St",,"20 Sacramento St Cambridge, MA","42.382444999999997","-71.117788000000004",
"23724","2010-01-22T23:36:00.000","Friday","Auto","Auto","55","Columbia St",,"55 Columbia St Cambridge, MA","42.364918000000003","-71.099151000000006",
"23716","2010-01-23T19:28:00.000","Saturday","Auto","Auto",,"Dewolfe St","GRANT ST"," Dewolfe St & GRANT ST Cambridge, MA","42.369895","-71.116821999999999",
"23719","2010-01-24T13:18:00.000","Sunday","Auto","Fixed Object",,"HURON AVE","Chilton St"," HURON AVE & Chilton St Cambridge, MA","42.381244000000002","-71.138114000000002",
"23721","2010-01-25T10:44:00.000","Monday","Auto","Parked Vehicle","730","MEMORIAL DR",,"730 MEMORIAL DR Cambridge, MA","42.357376000000002","-71.114491999999998",
"23722","2010-01-25T15:20:00.000","Monday","Auto","Pedestrian",,"KIRKLAND ST",," KIRKLAND ST &  Cambridge, MA",,,
"23755","2010-01-25T16:57:00.000","Monday","Auto","Auto",,"Cambridge St","Windsor St"," Cambridge St & Windsor St Cambridge, MA","42.372750000000003","-71.093288000000001",
"23734","2010-01-25T18:00:00.000","Monday","Auto","Parked Vehicle","186","Alewife Brook Pky",,"186 Alewife Brook Pky Cambridge, MA","42.391032000000003","-71.141350000000003",
"23723","2010-01-25T22:09:00.000","Monday","Auto","Fixed Object","1","Hampshire St",,"1 Hampshire St Cambridge, MA","42.365231999999999","-71.090064999999996",
"23735","2010-01-26T06:30:00.000","Tuesday","Auto","Pedestrian",,"OXFORD AVE","EVERETT ST"," OXFORD AVE & EVERETT ST Cambridge, MA","42.379809999999999","-71.116491999999994",
"23725","2010-01-26T07:11:00.000","Tuesday","Auto","School Bus",,"Massachusetts Ave","Albany St"," Massachusetts Ave & Albany St Cambridge, MA","42.360827999999998","-71.096012000000002",
"23726","2010-01-26T07:38:00.000","Tuesday","Auto","Auto",,"Massachusetts Ave","Landsdowne St"," Massachusetts Ave & Landsdowne St Cambridge, MA","42.361745999999997","-71.097555999999997",
"23727","2010-01-26T08:45:00.000","Tuesday","Auto","Auto",,"Walden St","Wood St"," Walden St & Wood St Cambridge, MA","42.386817000000001","-71.129168000000007",
"23756","2010-01-26T11:39:00.000","Tuesday","Truck","Pedestrian",,"Western Ave","Massachusetts Ave"," Western Ave & Massachusetts Ave Cambridge, MA","42.365574000000002","-71.103990999999994",
"23728","2010-01-26T15:00:00.000","Tuesday","Auto","Parked Vehicle","302","Cambridge St",,"302 Cambridge St Cambridge, MA","42.372861","-71.094549999999998",
"23729","2010-01-26T18:59:00.000","Tuesday","Auto","Pedestrian",,"Binney St","Broadway"," Binney St & Broadway Cambridge, MA","42.364795999999998","-71.089417999999995",
"23730","2010-01-26T20:29:00.000","Tuesday","Auto","Parked Vehicle",,"Third St","Otis St"," Third St & Otis St Cambridge, MA","42.370320999999997","-71.080010000000001",
"23736","2010-01-27T08:19:00.000","Wednesday","Auto","Parked Vehicle","49","White St","Porter Sq","49 White St Cambridge, MA","42.389702999999997","-71.118303999999995",
"23737","2010-01-27T18:18:00.000","Wednesday","Auto","Auto","1","White St",,"1 White St Cambridge, MA","42.389237999999999","-71.119527000000005",
"23738","2010-01-28T15:20:00.000","Thursday","Auto","Fixed Object","105","Windsor St",,"105 Windsor St Cambridge, MA","42.364051000000003","-71.096704000000003",
"23739","2010-01-28T17:10:00.000","Thursday","Auto","Parked Vehicle","73-7","Lawn St",,"73-7 Lawn St Cambridge, MA","42.378298000000001","-71.154921000000002",
"23741","2010-01-29T00:00:00.000","Friday","Auto","Auto","1","Broadway",,"1 Broadway Cambridge, MA","42.362729999999999","-71.084013999999996",
"23742","2010-01-29T13:54:00.000","Friday","Auto","Auto",,"MOUNT AUBURN ST","Putnam Ave"," MOUNT AUBURN ST & Putnam Ave Cambridge, MA","42.370091000000002","-71.113336000000004",
"23740","2010-01-29T21:00:00.000","Friday","Auto","Auto",,"Jackson St","DUDLEY ST"," Jackson St & DUDLEY ST Cambridge, MA","42.395701000000003","-71.135265000000004",
"23928","2010-01-30T00:00:00.000","Saturday","Auto","Parked Vehicle","26","Alpine St",,"26 Alpine St Cambridge, MA","42.384165000000003","-71.137978000000004",
"23744","2010-01-30T10:50:00.000","Saturday","Auto","Auto",,"Raymond St","HURON AVE"," Raymond St & HURON AVE Cambridge, MA","42.385389000000004","-71.126371000000006",
"23743","2010-01-30T12:00:00.000","Saturday","Auto","Auto",,"Broadway","Galileo Galilei Way"," Broadway & Galileo Galilei Way Cambridge, MA","42.364812000000001","-71.089386000000005",
"23747","2010-01-31T11:15:00.000","Sunday","Auto","Auto",,"Concord Ave","Buckingham St"," Concord Ave & Buckingham St Cambridge, MA","42.38111","-71.128816999999998",
"23752","2010-01-31T15:37:00.000","Sunday","Auto","Auto",,"Massachusetts Ave","Waterhouse St"," Massachusetts Ave & Waterhouse St Cambridge, MA","42.377870000000001","-71.120647000000005",
"23745","2010-01-31T16:30:00.000","Sunday","Auto","Auto","58","OXFORD AVE",,"58 OXFORD AVE Cambridge, MA","42.378252000000003","-71.155376000000004",
"23746","2010-01-31T23:15:00.000","Sunday","Auto","Auto",,"MASON ST","GARDEN ST"," MASON ST & GARDEN ST Cambridge, MA","42.376564000000002","-71.122185000000002",
"23748","2010-02-01T07:44:00.000","Monday","Auto","Parked Vehicle",,"SCIARAPPA ST","Otis St"," SCIARAPPA ST & Otis St Cambridge, MA","42.370531999999997","-71.081654999999998",
"23749","2010-02-01T14:25:00.000","Monday","Auto","Pedestrian",,"Broadway","Galileo Galilei Way"," Broadway & Galileo Galilei Way Cambridge, MA","42.364812000000001","-71.089386000000005",
"23750","2010-02-01T17:23:00.000","Monday","Auto","Pedestrian",,"Galileo Galilei Way","Broadway"," Galileo Galilei Way & Broadway Cambridge, MA","42.364801999999997","-71.089412999999993",
"23753","2010-02-01T18:14:00.000","Monday","Auto","Auto",,"SHERMAN ST","Cadbury Rd"," SHERMAN ST & Cadbury Rd Cambridge, MA","42.387115999999999","-71.131619999999998",
"23751","2010-02-02T07:34:00.000","Tuesday","Auto","Auto",,"MAGAZINE ST","Auburn St"," MAGAZINE ST & Auburn St Cambridge, MA","42.363987000000002","-71.105711999999997",
"23754","2010-02-02T09:00:00.000","Tuesday","Auto","Parked Vehicle",,"ESSEX ST","Bishop Allen Dr"," ESSEX ST & Bishop Allen Dr Cambridge, MA","42.365853000000001","-71.102331000000007",
"23759","2010-02-02T18:00:00.000","Wednesday","Auto","Parked Vehicle",,"Lawn St","OXFORD AVE"," Lawn St & OXFORD AVE Cambridge, MA","42.378304","-71.155325000000005",
"23757","2010-02-03T08:00:00.000","Wednesday","Auto","Pedestrian",,"Cambridge St","ELM ST"," Cambridge St & ELM ST Cambridge, MA","42.373016999999997","-71.095346000000006",
"23758","2010-02-03T17:00:00.000","Wednesday","Auto","Parked Vehicle","1220","Cambridge St",,"1220 Cambridge St Cambridge, MA","42.373241","-71.097773000000004",
"23760","2010-02-04T08:15:00.000","Thursday","Auto","Auto",,"ELIOT ST","JFK St"," ELIOT ST & JFK St Cambridge, MA","42.371416000000004","-71.121105",
"23761","2010-02-04T09:00:00.000","Thursday","Taxi","Bus (Other)",,"QUINCY ST","HARVARD ST"," QUINCY ST & HARVARD ST Cambridge, MA","42.372304999999997","-71.115146999999993",
"23762","2010-02-04T15:49:00.000","Thursday","Auto","Pedestrian",,"Windsor St","Cambridge St"," Windsor St & Cambridge St Cambridge, MA","42.372750000000003","-71.093288000000001",
"23763","2010-02-04T18:30:00.000","Thursday","Auto","Auto",,"MAGAZINE ST","Allston St"," MAGAZINE ST & Allston St Cambridge, MA","42.359834999999997","-71.110290000000006",
"23764","2010-02-04T20:06:00.000","Thursday","Auto","Bicycle",,"Broadway","Ware St"," Broadway & Ware St Cambridge, MA","42.373832999999998","-71.112443999999996",
"23767","2010-02-05T05:49:00.000","Friday","Truck","Auto",,"DAVENPORT ST",," DAVENPORT ST &  Cambridge, MA",,,
"23765","2010-02-05T16:09:00.000","Friday","Auto","Truck","168","Hampshire St",,"168 Hampshire St Cambridge, MA","42.372025999999998","-71.098958999999994",
"24343","2010-02-05T18:20:00.000",,"Auto","Truck",,"Broadway","PROSPECT ST"," Broadway & PROSPECT ST Cambridge, MA","42.369317000000002","-71.101021000000003",
"23768","2010-02-06T15:45:00.000","Saturday","Auto","Auto","535","Windsor St",,"535 Windsor St Cambridge, MA","42.368747999999997","-71.094873000000007",
"23766","2010-02-07T14:07:00.000","Sunday","Auto","Fixed Object","575","MEMORIAL DR",,"575 MEMORIAL DR Cambridge, MA","42.354227999999999","-71.105316000000002",
"23769","2010-02-07T18:00:00.000","Sunday","Auto","Auto","20","SUFFOLK ST",,"20 SUFFOLK ST Cambridge, MA","42.366185000000002","-71.099648999999999",
"23770","2010-02-08T08:39:00.000","Monday","Auto","Pedestrian","1","Cambridge Ctr","Broadway","1 Cambridge Ctr Cambridge, MA","42.367719999999998","-71.074383999999995",
"23771","2010-02-08T11:29:00.000","Monday","Auto","Auto",,"GARDEN ST","LINNAEAN ST"," GARDEN ST & LINNAEAN ST Cambridge, MA","42.382061","-71.126735999999994",
"23772","2010-02-08T16:37:00.000","Monday","Truck","Pedestrian","78","MOUNT AUBURN ST",,"78 MOUNT AUBURN ST Cambridge, MA","42.372075000000002","-71.119129000000001",
"23773","2010-02-08T18:10:00.000","Monday","Auto","Parked Vehicle","1","Porter Sq",,"1 Porter Sq Cambridge, MA","42.388578000000003","-71.118688000000006",
"23774","2010-02-09T00:24:00.000","Tuesday","Auto","Auto",,"Massachusetts Ave","Vassar St"," Massachusetts Ave & Vassar St Cambridge, MA","42.360154000000001","-71.094881999999998",
