"county","site_code","lake_name","station","easting","northing","topo_map","mapbook","volume__m3","area_surface","maximum_de","mean_depth","less_than","shoreline","flushing_rate","headwater","assessment","sample_depth","thermoclin","surface_temp","temperature","oxygen","bottom_disc","secchi_disc","turbidity","jtu_turbid","colour","unknown","relative","conductivity","hardness","alkalinity","ph","aluminum","calcium_mg","chloride","copper__mg","iron__mg","manganese","potassium","sodium__mg","sulphate","zinc__mg_l","nitrogen_t","nitrate","ammonia","total_phosphate","ortho_phos","silica__mg","diss_solid","suspended","organic","dissolved_ox","chlorophyl","pheophytin","lab","collector","agency","data_id","notes","alt_name"
"Cape Breton","1","JOHNSON",,"738817","5096920","11K01","43A3","1,396,500","32","10","4.4","22.1","1.5","2","N","1989-05-26T00:00:00.000","0","S",,,,,,,"0.4","14",,,"80","15.3","8.4","7.3",,"4.3","13","0.005","0.04","0.02","0.6","8.1","7.3","0.005",,"0.025","0.025",,"0.005","2.1",,,"3.6",,,,"Environmental Chemistry Division, VG",,"NS Dept. of Fisheries","AL",,"JOHNSON Gerratt Brk."
"Cape Breton","4","SCOTCH",,"703908","5117570","11K01","43A3","581,700","27.9","5","2.1","27.9","1.5",,"Y","1989-05-26T00:00:00.000","0","S",,,,,,,"0.5","5.5",,,"40","9.9","6.8","7.3",,"2.3","4.4","0.005","0.04","0.005","0.4","2.6","3.5","0.005",,"0.025","0.025",,"0.005","0.25",,,"2.4",,,,"Environmental Chemistry Division, VG","Paul LeBlanc","NS Dept. of Fisheries","AL",,"SCOTCH  FJSD64"
"Inverness","129","O'LAW  FIRST",,"657156","5126810","11K07","38A2",,,,,,,,"N","1989-05-26T00:00:00.000","0","S",,,,,,,"0.9","9.4",,,"81","19.8","12","7.4",,"6.1","11","0.01","0.09","0.05","0.6","6.2","5.4","0.005",,"0.12","0.025",,"0.005","3.5",,,"2",,,,"Environmental Chemistry Division, VG","Paul Leblanc","NS Dept. of Fisheries","AL",,"O'LAW  FIRST Margaree R."
"Victoria","985","MACKILLOPS POND",,"679253","5108840","11K02","38C4","119,239","5.7","6","2.1","5.7","2","7.5","Y","1989-05-26T00:00:00.000","0","S",,,,,,,"0.5","5.3",,,"31650","2695.80","84","8.2",,"227","7400","0.01","0.08","0.1","170","4080","1220","0.07",,"0.025","0.05",,"0.00050","1.1",,,"2",,,,"Environmental Chemistry Division, VG","Paul LeBlanc","NS Dept. of Fisheries","AL",,"MACKILLOPS POND  FFSD3"
"Victoria","988","POKER DANS POND",,"678752","5108390","11K02","38C4","35,987","3.2","4","1.1","3.2","1.6","7.5","Y","1989-05-26T00:00:00.000","0","S",,,,,,,"0.7","7.2",,,"31300","2668.30","76","8.4",,"175","8100","0.005","0.07","0.1","170","4290","1100","0.07",,"0.025","0.025",,"0.005","0.25",,,"2.3",,,,"Environmental Chemistry Division, VG","Paul LeBlanc","NS Dept. of Fisheries","AL",,"POKER DANS POND  FFSD3"
"Victoria","37","DALEM",,"698182","5125050","11K01","3800","406,941","30","10","1.6","0","1.1",,"Y","1989-05-26T00:00:00.000","0","S",,,,,,,"1","6.3",,,"63","5.1","1.5","6.3",,"1","15","0.005","0.16","0.16","0.6","8.2","3.4","0.005",,"0.025","0.025",,"0.005","1",,,"2.4",,,,"Environmental Chemistry Division, VG","Paul LeBlanc","NS Dept. of Fisheries","AL",,"DALEM  FJSD93"
"Victoria","987","PATTERSON",,"696527","5123510","11K01","3800","27,284","7.1","2","0.4","7.1","1.3","7.4","Y","1989-05-26T00:00:00.000","0","S",,,,,,,"1","37",,,"26","4.1","1.9","6.2",,"0.95","4.3","0.005","0.21","0.03","0.7","2.3","2.3","0.005",,"0.025","0.025",,"0.005","0.25",,,"8.7",,,,"Environmental Chemistry Division, VG","Paul LeBlanc","NS Dept. of Fisheries","AL",,"PATTERSON  FJSD93"
"Inverness","68","PEMBROOKE",,"653706","5151310","11K07","37A4","1,008,345","42.49","10",,"41.43","2.09","1.2","Y","1989-05-25T00:00:00.000","0","S",,,,,,,"1.1","20",,,"43","10.5","6.6","7.2",,"3.1","6.3","0.01","0.11","0.02","0.6","3.6","3.2","0.005",,"0.025","0.025",,"0.005","1.8",,,"5.4",,,,"Environmental Chemistry Division, VG","Paul Leblanc","NS Dept. of Fisheries","AL",,"PEMBROOKE  FBSD15"
"Inverness","158","PETIT LAC",,"650862","5156890","11K11","37A4","451,400","9.1","16","5","6.3","1.3","0.9","N","1989-05-25T00:00:00.000","0","S",,,,,,"1",,"7.4",,,"340","111","26","7.8",,"39","30","0.01","0.08","0.11","1.5","13","83","0.005",,"0.025","0.025",,"0.005","0.25",,,"4.8",,,,"Environmental Chemistry Division, VG","Paul Leblanc","NS Dept. of Fisheries","AL",,"PETIT LAC  FBSD16"
"Inverness","4","GRAND LAC",,"651604","5158020","11K11","37A4","1,007,000","29.3","8","3.4","23.1","1.5","8.3","N","1989-05-25T00:00:00.000","0","S","19","19","10","10",,,"1","9.1",,,"140","42","20","7.7",,"14","14","0.01","0.05","0.04","0.6","8.6","20","0.005",,"0.14","0.025",,"0.005","4",,,"3.6",,,,"Environmental Chemistry Division, VG","Paul Leblanc","NS Dept. of Fisheries","AL",,"GRAND LAC Factory Brk."
"Inverness","168","MACINTYRE",,"634000","5057020","11F11","34D4","1,605,100","46","9.1","3.5","35.6","1.3","2","N","1989-05-24T00:00:00.000","0","S",,,,,,,"0.9","21",,,"55","12.4","3.6","6.7",,"3.6","8.6","0.01","0.16","0.06","0.5","4.4","7","0.01",,"0.025","0.025",,"0.005","0.84",,,"6",,,,"Environmental Chemistry Division, VG","Paul Leblanc","NS Dept. of Fisheries","AL",,"MACINTYRE River Inhabitants"
"Inverness","107","HORTON",,"625218","5059320","11F11","34C4","1,427,000","47.2","6","3","47.1","1","1.6","Y","1989-05-23T00:00:00.000","0","S",,,,,,,"1.5","28",,,"51","11","5.2","6.8",,"3","8.5","0.01","0.12","0.03","0.6","4.3","5","0.005",,"0.025","0.025",,"0.005","1.4",,,"6.8",,,,"Environmental Chemistry Division, VG","Paul Leblanc","NS Dept. of Fisheries","AL",,"HORTON  FASD8"
"Inverness","73","AINSLIE",,"641102","5109730","11K03","33D3","329,486,637","5,735.80","18","5.7","2,464.60","2.1","0.7","N","1989-05-23T00:00:00.000","0","S",,,,,,,"1","10",,,"100","26.3","15","7.5",,"8.7","14","0.005","0.06","0.03","0.6","8.1","9.1","0.005",,"0.08","0.025",,"0.005","3.2",,,"3.4",,,,"Environmental Chemistry Division, VG","Paul Leblanc","NS Dept. of Fisheries","AL",,"AINSLIE Margaree R."
"Digby","47","BARTLETTS",,"255512","4913810","21B08","04A3","1,089,923","50.4","5","2.2","50.4","1.3",,"N","1988-11-30T00:00:00.000","0","S",,,,,,"1",,"50",,,"61","9.4","3.2","6",,"1.8","12","0.005","0.25","0.16","0.4","7","4.4","0.01",,"0.025","0.025",,"0.005","4.2",,,"12.6",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"BARTLETTS  DASD8"
"Yarmouth","956","WILSON(S)",,"268552","4867980","20P13","05B3","4,686,000","203.9","14.8","2.4","166.5","2.4","238.5","N","1988-11-30T00:00:00.000","0","S","24","21","1","2","1.25",,"2.1",,,,"42","5.6","0.5","4.9",,"1.1","7.6","0.005","0.26","0.07","0.4","4.2","3.1","0.01",,"0.025","0.025",,"0.005",,,,,,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"WILSON(S) Tusket R."
"Queens","113","TEN MILE",,"352481","4892490","21A02","15A5","8,407,200","331.8","3.9","2.5","331.8","3.3","2.2",,"1988-11-29T00:00:00.000","0","S",,,,,,,"2.1","76",,,"40","3.8","0.5","4.8",,"0.7","7.1",,"0.34","0.07","0.3","4.5","2.7","0.01",,"0.025","0.025",,"0.005","3",,,"15.1",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"TEN MILE Mersey R."
"Halifax","188","CHARLES ISLAND",,"521109","4955210","11D15","28C4","48,000","3.4","2","1.4","3.4","1.4","3.4","Y","1988-10-24T00:00:00.000","0","S","13","10","10.4","9.4",,,"0.5","200",,,"83","7.3","0.5","4.5",,"0.78","17","0.01","0.7","0.04","0.2","8.9","3.9","0.01",,"0.025","0.025",,"0.005","0.25",,,"15",,,,"Environmental Chemistry Division, VG","D Hubble","NS Dept. of Fisheries","AL",,"CHARLES ISLAND"
"Digby","140","SWALLOW",,"258213","4897080","21B01","04A5","643,634","45","3","1.4","45","1.3",,"N","1988-08-31T00:00:00.000","0","S","22","21","7","7","2.12",,"0.7","28",,,"42","5.8","1.6","7",,"1","7.7","0.005","0.3","0.02","0.2","4.8","3.5","0.005",,"0.025","0.025",,"0.005","0.98",,,"7",,,,"Environmental Chemistry Division, VG","McGowan Lake Fish Hatchery","NS Dept. of Fisheries","AL",,"SWALLOW Salmon R. (Dig Co)"
"Richmond","8","MACKENZIES",,"668725","5064690","11F10","39B3","2,241,300","36.9","18","6.1","17","1.3","0.6","Y","1988-08-25T00:00:00.000","0","S","20",,"9.2","0",,,"0.8","28",,,"98","32.7","3.3","6.3",,"12","6.4","0.005","0.06","0.01","0.3","3.8","28","0.005",,"0.025","0.025",,"0.005","0.25",,,"8.6",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"MACKENZIES  FHSD6"
"Digby","34","ENGLISH",,"255733","4894180","21B01","04A5","321,575","17.5","6","1.8","17.5","1.5","43.6","N","1988-08-24T00:00:00.000","0","S","21","22","6.6","6.3",,,"0.8","30",,,"52","8.4","3.8","6.7",,"1.7","8.2","0.005","0.47","0.09","0.3","5.2","3.5","0.005",,"0.025","0.025",,"0.005","0.84",,,"6",,,,"Environmental Chemistry Division, VG","McGowan Lake Fish Hatchery","NS Dept. of Fisheries","AL",,"ENGLISH Salmon R. (Dig Co)"
"Richmond","48","VICTORIA",,"643361","5044780","11F11","3400000","310,000","16.9","4","1.8","16.9","1.9",,"Y","1988-08-24T00:00:00.000","0","S","21","19","8.8","7.4","1.6",,"0.9","31",,,"50","8.4","5","6.6",,"1.8","7.3","0.005","0.21","0.04","0.3","4.3","4.8","0.005",,"0.025","0.025",,"0.005","0.25",,,"8.8",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"VICTORIA COASTAL ISLAND"
"Queens","114","BIG SIXTEEN MILE BAY",,"342987","4901520","21A07","90000","9,380,000","483","5","2.1","483","2.1",,"N","1988-08-23T00:00:00.000","0","S","21","20","8","7.5","3.25",,"0.7","24",,,"34","3.8","0.5","7.5",,"0.84","3.2","0.005","0.1","0.02","7","2.2","2","0.01",,"0.025","0.025",,"0.005","0.52",,,"3.9",,,,"Environmental Chemistry Division, VG",,"NS Dept. of Fisheries","AL",,"ROSSIGNOL Mersey R."
"Richmond","47","WHITES",,"643970","5052970","11F11","340000","382,000","20.2","5","1.9","20.2","2.5",,,"1988-08-23T00:00:00.000","0","S","19","14.5","6.2","0.7",,,"1.4","86",,,"64","13.6","7.9","5",,"3.8","8.5","0.005","0.68","0.18","0.6","6.4","4.8","0.005",,"0.025","0.025",,"0.005","0.75",,,"15",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"WHITES  FASD2"
"Halifax","190","MOORE",,"509501","4994610","1.10E+03","27A5","75,000","5.1","2.8","1.5","5.1","1.3",,"Y","1988-08-19T00:00:00.000","0","S","21","21","6.2","6","2.6",,"0.4","6",,,"86","7.7","0.5","5.8",,"1.9","21","0.005","0.07","0.1","0.2","11","2.6","0.005",,"0.025","0.025",,"0.005","0.25",,,"2.8",,,,"Environmental Chemistry Division, VG","K Burke","NS Dept. of Fisheries","AL",,"MOORE Musquodoboit R."
"Colchester","37","ROUND",,"464195","5055810","1.10E+12","22B4","98,000","7.9","2.5","1.2","7.9","1.3",,"N","1988-08-17T00:00:00.000","0","S","21","21","6","6","1.35",,"1","52",,,"29","6.1","3.3","6.5",,"1.7","3","0.005","0.17","0.005","0.2","2.6","1","0.01",,"0.025","0.025",,"0.005","0.25",,,"9.7",,,,"Environmental Chemistry Division, VG","K Burke","NS Dept. of Fisheries","AL",,"ROUND French R."
"Halifax","187","LINDSAY",,"499375","4986490","1.10E+04","240","323,000","16","4","2","16","1.3",,"Y","1988-08-11T00:00:00.000","0","S","25","25","7.8","7.6","2.75",,"0.8","10",,,"33","10","7.6","7",,"2.2","2.4","0.005","0.06","0.005","0.5","1.3","1","0.005",,"0.025","0.025",,"0.005","0.25",,,"4",,,,"Environmental Chemistry Division, VG","K Burke","NS Dept. of Fisheries","AL",,"LINDSAY Musquodoboit R."
"Shelburne","65","TIDNEY MEADOWS",,"336568","4857220","20P14","10D4","179,000","18","1","0.9","18","3.8",,"N","1988-08-10T00:00:00.000","0","S","27","25","5.1","4.9","0.48",,"1.1","108",,,"37","2.3","0.5","4.4",,"0.36","4.3","0.005","0.29","0.04","0.1","2.5","1","0.01",,"0.06","0.025",,"0.005",,,,"16.7",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"TIDNEY MEADOWS Tidney R."
"Halifax","186","SHAW BIG",,"491158","4979440","11D14","2400","2,810,000","78.7","11","3.6","11.3","1.8",,"N","1988-08-09T00:00:00.000","0","S","25","13","7.8","1.8","2.2",,"0.5","25",,,"18.6","3.7","1.2","5.9",,"0.94","2.3","0.005","0.09","0.07","0.1","1.3","2.5","0.005",,"0.025","0.025",,"0.005","0.25",,,"6.6",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"SHAW BIG Musquodoboit R."
"Digby","139","LAC A PECEE",,"252414","4889880","21B01","05A1","782,000","35","4.5","2.2","35","1.4",,"N","1988-08-05T00:00:00.000","0","S","25.5","24.5","7.5","8.1",,,,,,,"42",,,"5.8",,,,,,,,,,,,,,,,,,,,,,,,,"NS Dept. of Fisheries","FI",,"LAC A PECEE Salmon R. (Dig Co)"
"Halifax","185","LAY",,"484638","4973640","11D14","24D2","1,109,000","34","11","3.3","7.2","1.8",,"N","1988-08-05T00:00:00.000","0","S","27","8","6.8","4.5","2",,"0.4","33",,,"25","5.1","2.2","6.1",,"1.2","2.4","0.005","0.16","0.05","0.1","1.9","4","0.005",,"0.025","0.025",,"0.005","1.6",,,"8.1",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"LAY Musquodoboit R."
"Pictou","63","INDIAN",,"562596","5040390","1.10E+10","29B5","240,000","17","2","1.4","16","1.2",,"N","1988-08-03T00:00:00.000","0","S","23","18.5","8.3","3.2","1",,"1.1","77",,,"25","9.4","6.5","6.7",,"2.4","2.9","0.01","0.36","0.1","0.2","2","1","0.01",,"0.025","0.025",,"0.005","1.9",,,"12",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"INDIAN St. Mary's R."
"Colchester","39","DAVIS",,"487514","4999430","1.10E+04","23D5","218,000","23.5","2","0.9","23.5","2.1",,"N","1988-07-29T00:00:00.000","0","S","22","18","8.6","8.6","0.88",,"2.5","48",,,"26","7.1","3.1","6.1",,"1.8","1.9","0.01","0.43","0.05","0.1","1.4","4.2","0.01",,"0.025","0.025",,"0.005","0.75",,,"11.8",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"DAVIS Shubenacadie R."
"Queens","65","MURPHY",,"333604","4906630","21A06","09D4","544,805","23.6","6","2.3","23.6","1.9",,"N","1988-07-28T00:00:00.000","0","S","24","15","6","8",,,"0.8","236",,,"210","9","0.5","4.4",,"1.8","52","0.005","0.33","0.06","2","35","5.5","0.02",,"0.025","0.025",,"0.005","4.7",,,"31.8",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"MURPHY Mersey R."
"Colchester","38","LITTLE DYKE",,"456137","5025920","1.10E+06","23A2","226,022","11.5","4.5","2","11.5","1.4",,"Y","1988-07-27T00:00:00.000","0","S","23","22","8.2","8","2.5",,"1.5","13",,,"25.4","4.4","3.4","5.5",,"1.1","5.8","0.01","0.26","0.06","0.3","1.7","2.3","0.02",,"0.025","0.025",,"0.005","0.25",,,"2",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"LITTLE DYKE Folly R."
"Lunenburg","174","ISLAND",,"374108","4900500","21A07","15C4","2,354,000","104.3","10","2.4","98","2.3",,"Y","1988-07-21T00:00:00.000","0","S","24","12","7.6","5.8",,,"1","11",,,"40.8","5.1","2.9","6.4",,"1.1","7.4","0.01","0.06","0.06","0.4","4.3","3.5","0.02",,"0.025","0.1",,"0.005","0.25",,,"2.5",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"ISLAND Medway R."
"Digby","47","BARTLETTS",,"255512","4913810","21B08","04A3","1,089,923","50.4","5","2.2","50.4","1.3",,"N","1988-07-15T00:00:00.000","0","S","22","21","8","7.4","2.45",,,,,,"45",,,,,,,,,,,,,,,,,,,,,,,,,,,,"NS Dept. of Fisheries","FI",,"BARTLETTS  DASD8"
"Shelburne","64","CANADA HILL BOG",,"328430","4853080","20P14","10C4","75,000","13.4","1.8","0.6","13.4","1.7",,"N","1988-07-11T00:00:00.000","0","S",,,,,,,"1.1","111",,,"43","3.7","0.5","4.4",,"0.69","6.7","0.005","0.24","0.04","0.2","3.5","3.1","0.01",,"0.025","0.025",,"0.005","3.2",,,"16.2",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"CANADA HILL East River (Jordan)"
"Shelburne","63","CANADA HILL",,"328430","4853080","20P14","10C4","2,624,000","176.6","2.8","1.5","176.6","1.3","10.49","N","1988-07-06T00:00:00.000","0","S",,,,,,,"1.5","100",,,"47.3","7.77","0.5","4.5",,"1.3","7.7","0.005","0.06","0.01","0.4","5.6","1","0.01",,"0.025","0.025",,"0.005","3.3",,,"16.1",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"CANADA HILL East River (Jordan)"
"Victoria","1","CHETICAMP",,"681022","5169360","11K10","37D3",,,,,,,,,"1988-06-28T00:00:00.000","0","S","14","13","7.6","7.7",,,,"58",,,"22","2.8","1","5.8","0.14","0.56",,"0.005","0.2","0.04",,,,"0.005",,,,"0.25",,,"35","2","8.3","35","11.4",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"CHETICAMP Cheticamp R."
"Victoria","1","CHETICAMP",,"681022","5169360","11K10","37D3",,,,,,,,,"1988-06-28T00:00:00.000","5.5","B","14","13","7.6","7.7",,,,"62",,,"21","2.7","1","6.1","0.1","0.53",,"0.005","0.21","0.04",,,,"0.02",,,,"0.25",,,"38","1","8.5","38","5",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"CHETICAMP Cheticamp R."
"Victoria","8","WRECK COVE (RESERVOIR)",,"691644","5159290","11K10","370000",,,,,,,,,"1988-06-28T00:00:00.000","0","S","15","12","8","7.6",,,,"42",,,"53","3.2","1.5","6.9","0.13","0.72",,"0.005","0.15","0.03",,,,"0.01",,,,"0.25",,,"28","1","3.6","28","0.1",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"WRECK COVE (RESERVOIR) McLeod Brk."
"Victoria","8","WRECK COVE (RESERVOIR)",,"691644","5159290","11K10","370000",,,,,,,,,"1988-06-28T00:00:00.000","12.8","B","15","12","8","7.6",,,,"40",,,"22","3.3","1.9","6.6","0.16","0.75",,"0.005","0.18","0.03",,,,"0.01",,,,"0.25",,,"31","11","7.4","31","0.1",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"WRECK COVE (RESERVOIR) McLeod Brk."
"Victoria","3","GISBORNE FLOWAGE",,"687343","5159600","11K10","37D4",,,,,,,,,"1988-06-28T00:00:00.000","0","S","15","12","7.8","7.6",,,,"50",,,"21","3.4","1.4","6.8","0.17","0.77",,"0.005","0.15","0.03",,,,"0.01",,,,"0.25",,,"30","2","7.6","30","0.3",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"GISBORNE FLOWAGE Indian Brk."
"Victoria","3","GISBORNE FLOWAGE",,"687343","5159600","11K10","37D4",,,,,,,,,"1988-06-28T00:00:00.000","9.1","B","15","12","7.8","7.6",,,,"57",,,"21","3.4","1.7","6.2","0.14","0.77",,"0.005","0.19","0.03",,,,"0.005",,,,"0.25",,,"36","2","7.8","36","0.05",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"GISBORNE FLOWAGE Indian Brk."
"Victoria","2","MCMILLAN FLOWAGE",,"679641","5154510","11K10","37C4",,,,,,,,,"1988-06-28T00:00:00.000","0","S","15",,"7.9","7.9",,,,"41",,,"25","5.1","3.6","6.4","0.12","1.3",,"0.005","0.14","0.005",,,,"0.005",,,,"0.25",,,"38","4","7.8","38","0.1",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"MCMILLAN FLOWAGE Indian Brk."
"Victoria","2","MCMILLAN FLOWAGE",,"679641","5154510","11K10","37C4",,,,,,,,,"1988-06-28T00:00:00.000","30.5","B","15",,"7.9","7.9",,,,"45",,,"24","5","3.2","6.4","0.18","1.3",,"0.005","0.08","0.005",,,,"0.005",,,,"0.25",,,"37","1.5","7.8","37","0.3",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"MCMILLAN FLOWAGE Indian Brk."
"Halifax","189","HIGGINS",,"487501","4978520","11D14","24D2","4,194,000","61","16.8","6.8","37.4","1.5",,"N","1988-06-24T00:00:00.000","0","S","20","7","11.3","7.7","1.8",,,,,,,,,"5.7",,,,,,,,,,,,,,,,,,,,,,,,,"NS Dept. of Fisheries","FI",,"HIGGINS Musquodoboit R."
"Victoria","1","CHETICAMP",,"681022","5169360","11K10","37D3",,,,,,,,,"1987-08-21T00:00:00.000","0","S",,,"6.9","6.8",,,,"125",,,"25.9","3.7","0.72","5.5","0.18","0.66",,"0.005","0.31","0.03",,,,"0.01","0.28",,,"0.02",,,"28","0.3","9.5","28","0.6",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"CHETICAMP Cheticamp R."
"Victoria","1","CHETICAMP",,"681022","5169360","11K10","37D3",,,,,,,,,"1987-08-21T00:00:00.000","4","B",,,"6.9","6.8",,,,"125",,,"25.7","3.6","0.62","5.5","0.19","0.65",,"0.005","0.31","0.02",,,,"0.01","0.37",,,"0.03",,,"27","0.5","9.6","27","0.73",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"CHETICAMP Cheticamp R."
"Victoria","8","WRECK COVE (RESERVOIR)",,"691644","5159290","11K10","370000",,,,,,,,,"1987-08-21T00:00:00.000","0","S",,,"3.1","7.5",,,,"125",,,"27.1","6","1.8","6.1","0.19","1.4",,"0.005","0.5","0.07",,,,"0.01","0.5",,,"0.01",,,"17","1","8.6","17","0.75",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"WRECK COVE (RESERVOIR) McLeod Brk."
"Victoria","8","WRECK COVE (RESERVOIR)",,"691644","5159290","11K10","370000",,,,,,,,,"1987-08-21T00:00:00.000","17.1","B",,,"3.1","7.5",,,,"150",,,"29.2","6.3","3","5.9","0.36","1.5",,"0.005","2.6","0.55",,,,"0.005","0.39",,,"0.02",,,"31","1","9.6","31","0.4",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"WRECK COVE (RESERVOIR) McLeod Brk."
"Victoria","3","GISBORNE FLOWAGE",,"687343","5159600","11K10","37D4",,,,,,,,,"1987-08-21T00:00:00.000","0","S",,,"7.6","6.6",,,,"87.5",,,"29.8","7.2","2.7","6.3","0.16","1.7",,"0.005","0.39","0.05",,,,"0.005","0.4",,,"0.02",,,"28","0.3","8.7","28","0.83",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"GISBORNE FLOWAGE Indian Brk."
"Victoria","3","GISBORNE FLOWAGE",,"687343","5159600","11K10","37D4",,,,,,,,,"1987-08-21T00:00:00.000","12.8","B",,,"7.6","6.6",,,,"87.5",,,"28.8","6.6","2.4","6.2","0.2","1.6",,"0.005","0.54","0.07",,,,"0.03","0.37",,,"0.02",,,"30","0.5","8.4","30","0.28",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"GISBORNE FLOWAGE Indian Brk."
"Victoria","2","MCMILLAN FLOWAGE",,"679641","5154510","11K10","37C4",,,,,,,,,"1987-08-21T00:00:00.000","0","S",,,"7.5","3.8",,,,"87.5",,,"33.9","8.7","4.2","6.6","0.19","2.2",,"0.005","0.31","0.04",,,,"0.005","0.52",,,"0.005",,,"26","0.8","8","26","0.63",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"MCMILLAN FLOWAGE Indian Brk."
"Victoria","2","MCMILLAN FLOWAGE",,"679641","5154510","11K10","37C4",,,,,,,,,"1987-08-21T00:00:00.000","28","B",,,"7.5","3.8",,,,"125",,,"32","8.5","3.4","6","0.2","2.2",,"0.005","0.98","0.15",,,,"0.01","0.56",,,"0.01",,,"31","0.3","8.4","31","0.37",,"Environmental Chemistry Division, VG",,"NS Power Corp.","AL",,"MCMILLAN FLOWAGE Indian Brk."
"Antigonish","55","LITTLE",,"590784","5052150","11F12","2900000","137,057","7.1","6","1.9","6.7","1.1","7.1","Y","1986-10-06T00:00:00.000","0","S","13.5","12.8","0","9","2.4",,"0.4","20",,,"63",,"9.16","6.3","0.0331","4.12","7.64",,"0.0383","0.0047","0.5","5","5.9",,"0.224","0.005",,"0.001",,,,,,,,,"Environmental Chemistry Division, VG","Barry Sabean","Lands and Forests, NSDOE","AL",,"LITTLE  DSSD1"
"Halifax","903","MUDDY POND",,"451717","4959620","11D13","24A4",,"11.8","3",,"0","0.7",,"N","1983-09-29T00:00:00.000","0","S","17","16","7.9","7.6",,,,,,,,,,"6.6",,,,,,,,,,,,,,,,,,,,,,,,,"unknown","unknown",,"MUDDY P0ND Shubenacadie R."
"Inverness","2","GLEN PONDS",,"652857","5080650","11F14","39A1","122,093","2.1","20","5.8","1.3","1.8","28.7","N","1986-09-30T00:00:00.000","0","S","12.3","7.1","11","3","5",,"0.39","15",,,"201",,"3.2","6.7","0.0718","27.5","10",,"0.0411","0.0053","0.27","6.9",,,"0.08","0.005",,"0.002",,,,,,,,,"Environmental Chemistry Division, VG","Barry Sabean","Lands and Forests, NSDOE","AL",,"GLEN PONDS  FGSD29"
