"the_geom","segmentid","planareaid","councildis","color","startloc","endloc","restlen","offset","insidectyb","landuse","facilityid","condition","globalid"
"MULTILINESTRING ((-122.28122624565191 37.7996015902895, -122.28114436312319 37.79957197310885))","488","1","3","Blue","51.0","77.0","26.0","Left","-1","Com","41747",,"ef5c2249-c282-4283-a65e-ff274dc424b6"
"MULTILINESTRING ((-122.26034297889052 37.81123470198528, -122.26028650762954 37.81126647874491))","172","1","3","Blue","26.0","46.0","20.0","Left","-1","EssFac","41816",,"e92b3a57-03a9-4cc3-af89-f34d254f767b"
"MULTILINESTRING ((-122.2651617804008 37.79954834859235, -122.26513079784253 37.79959746636473))","314","1","2","Blue","17.0","37.0","20.0","Left","-1","Com","41889",,"7eff344d-d2d5-4c68-a743-89d1ea265042"
"MULTILINESTRING ((-122.26233244351465 37.797516204566506, -122.26227034018785 37.797491945469396))","1252","1","2","Blue","31.0","51.0","20.0","Right","-1","EssFac","42067",,"2f47fadc-2c7a-45b5-917a-e2d28225894c"
"MULTILINESTRING ((-122.27884669187549 37.79938060672625, -122.27885657113654 37.799371296241866, -122.27889154000634 37.79934701437729, -122.27890142878535 37.79933208124225))","1227","1","3","Blue","51.0","75.0","24.0","Right","-1","Res","42072",,"055e6a39-04d1-4797-90a1-7a061a5240b2"
"MULTILINESTRING ((-122.2754055501998 37.79785285919899, -122.2753752755984 37.79790225390653))","1231","1","3","Blue","113.0","133.0","20.0","Right","-1","Com","42085",,"c24ff5e3-8818-4ed9-b8c8-23b2a60a1725"
"MULTILINESTRING ((-122.27700951762897 37.797946792323785, -122.27694806373772 37.79792151455549))","475","1","3","Blue","267.0","287.0","20.0","Left","-1","Com","42157",,"169ab7b6-5e1f-4762-9f7e-a58b61680b3d"
"MULTILINESTRING ((-122.27001240683414 37.79948275424119, -122.2699447208755 37.79945507821485))","1057","1","2","Blue","301.29103","279.29103","22.0","Left","-1","Com","42175",,"5150cdff-4e7e-4c92-a82e-dc88004fbda5"
"MULTILINESTRING ((-122.28011121282756 37.799160893465555, -122.2800428733395 37.79913424778205))","480","1","3","Blue","26.0","48.0","22.0","Left","-1","Com","42189",,"81e31463-381e-445d-8216-7e28a67c3b94"
"MULTILINESTRING ((-122.26682328752007 37.79758076481618, -122.26675807614261 37.79755529837508))","295","1","2","Blue","267.0","288.0","21.0","Right","-1","Res","42226",,"2869868f-3ad5-4963-98a5-bcfc1db3dcc9"
"MULTILINESTRING ((-122.2049706480978 37.72700806968124, -122.20494802663661 37.7269959174501, -122.20493126149181 37.72699155681847))","4","10","7","Blue","164.49253","151.49253","13.0","Left","-1","Com","42365",,"e4b5a20a-1635-4f14-8c19-59cb2ae0ace6"
"MULTILINESTRING ((-122.20487868660683 37.72697787977007, -122.20486935892308 37.72697545268411, -122.20483085228871 37.72697340999256))","4","10","7","Blue","194.49253","180.49253","14.0","Left","-1","Com","42366",,"5c481ce9-a5f5-4ec8-b562-50b91cfe275a"
"MULTILINESTRING ((-122.13879895619726 37.76124417780571, -122.13884237029197 37.76128335534773))","185","11","7","Blue","1767.98509","1748.98509","19.0","Right","-1","Res","42784",,"80a92b6b-b067-43e2-82e2-6b54fbffae26"
"MULTILINESTRING ((-122.19863905580326 37.81021810804115, -122.19863492534101 37.81021804046227, -122.1986225515489 37.810221635003344))","293","12","4","Blue","125.0","130.0","5.0","Right","-1","EssFac","42882",,"7434e742-e66b-4fec-bf6d-fdcdb2e2e584"
"MULTILINESTRING ((-122.21068056240858 37.82889931678857, -122.21068383274095 37.82890953999434, -122.21069649638196 37.82895276749464))","230","12","4","Blue","594.64428","574.64428","20.0","Left","-1","Com","42898",,"fdd8896f-56c2-4877-b86a-90625658a144"
"MULTILINESTRING ((-122.28085319817987 37.80577212145835, -122.28079078365488 37.80582356364989))","539","2","3","Blue","302.0","328.0","26.0","Right","-1","Res","42999",,"1a985996-79d7-43ad-abfc-02a7818509c0"
"MULTILINESTRING ((-122.28130764270843 37.80528104404723, -122.2812235561251 37.80529725661871))","84","2","3","Blue","147.0","172.0","25.0","Left","-1","Res","43036",,"59f586df-90be-4f3f-9e9f-2b0e946097ec"
"MULTILINESTRING ((-122.27258504894041 37.81655420788284, -122.27227170712936 37.81650895108643))","1316","2","3","Blue","578.93244","486.93244","92.0","Right","-1","EssFac","43038",,"8b01f7b5-537c-4655-9bd5-c21c774ed055"
"MULTILINESTRING ((-122.2128982103963 37.82912698817676, -122.21294548257406 37.829177821691594))","228","12","4","Blue","415.0","438.0","23.0","Left","-1","Com","43411",,"83635f21-7ebe-4345-b00c-ff4ca036a852"
"MULTILINESTRING ((-122.23159546456574 37.853065504248534, -122.2316031072014 37.853081938468556, -122.23163882543541 37.8531309831618))","219","12","1","Blue","137.79254","110.79254","27.0","Left","-1","EssFac","43425",,"59f15239-e212-4e2a-9d63-88ff8431e15f"
"MULTILINESTRING ((-122.28549603569624 37.798954614228364, -122.28547923477969 37.79900221611413))","17","2","3","Blue","81.0","99.0","18.0","Right","-1","Com","43439",,"4cdba5fe-af45-4f9c-a52d-5226754b2a8d"
"MULTILINESTRING ((-122.2878690449478 37.80364053440632, -122.28780921954584 37.80362673305682))","68","2","3","Blue","95.12114","77.12114","18.0","Left","-1","Com","43498",,"b78213fa-ebec-457d-9bcb-770fdfd11924"
"MULTILINESTRING ((-122.28756478919016 37.80839828821462, -122.28749528630046 37.80838139356975))","526","2","3","Blue","24.0","45.0","21.0","Right","-1","EssFac","43577",,"0bb599d8-4396-4a5f-a56e-7ef114d2aa02"
"MULTILINESTRING ((-122.28276856378126 37.81263827246235, -122.28274978869445 37.812691140389795))","800","2","3","Blue","256.0","276.0","20.0","Right","-1","Res","43641",,"9759a171-0340-4d61-a91a-e9dac34fa63f"
"MULTILINESTRING ((-122.28333137420174 37.80903086577928, -122.28326169433987 37.80901443543407))","311","2","3","Blue","181.92239","160.92239","21.0","Right","-1","EssFac","43687",,"770a466c-4559-42a8-ba8e-5efe66d6b400"
"MULTILINESTRING ((-122.28413158613755 37.81079537026049, -122.28406507374008 37.81078012707844))","485","2","3","Blue","105.26773","85.26773","20.0","Right","-1","Res","43709",,"98bcc8de-c494-44de-907e-8d1f07150824"
"MULTILINESTRING ((-122.27648840810008 37.81223372738676, -122.27644848956815 37.81229772420547))","868","2","3","Blue","41.57539","15.57539","26.0","Left","-1","Res","43726",,"559c82fe-f0c3-4a70-809b-faafa267bca3"
"MULTILINESTRING ((-122.27416360504162 37.8220424400298, -122.2740956621783 37.82203184652952))","966","2","3","Blue","533.54177","513.54177","20.0","Left","-1","Res","43735",,"1aba19ab-8692-4985-8f48-1eeedcd15100"
"MULTILINESTRING ((-122.2760481631584 37.82325465685137, -122.27597868432449 37.82323766571927))","979","2","3","Blue","377.0","398.0","21.0","Left","-1","EssFac","43745",,"7bbc6166-b93e-4c6d-bc68-bd8c8810fc8d"
"MULTILINESTRING ((-122.27310129894082 37.823438901577, -122.2730350850411 37.823422830218064))","717","2","3","Blue","736.72801","716.72801","20.0","Right","-1","EssFac","43766",,"fe3f25b1-d2a2-4548-b845-b75fc5813785"
"MULTILINESTRING ((-122.28762725597555 37.808465162936635, -122.28760840546597 37.80851801396551))","527","2","3","Blue","18.0","38.0","20.0","Left","-1","EssFac","43825",,"744a1b39-1995-4051-8caa-010e9f331a4e"
"MULTILINESTRING ((-122.28432276131282 37.81155923218598, -122.28429856997033 37.81162800894942))","490","2","3","Blue","277.40467","251.40467","26.0","Right","-1","Res","43842",,"599d0eea-e402-4873-9bf3-41107a3f6de9"
"MULTILINESTRING ((-122.2868464822998 37.80793519114697, -122.28683319712314 37.807977849124086))","519","2","3","Blue","462.0","478.0","16.0","Right","-1","EssFac","43868",,"d5f70017-0ebf-46ab-844a-483c3c5690b8"
"MULTILINESTRING ((-122.28393197257711 37.81266611260384, -122.2839120455562 37.81272442598976))","492","2","3","Blue","195.4183","173.4183","22.0","Right","-1","Res","43876",,"bdcc683e-64cb-4887-b555-71f879fa941e"
"MULTILINESTRING ((-122.28465218130965 37.810214097647076, -122.28463317442849 37.8102697640125))","858","2","3","Blue","330.0","351.0","21.0","Left","-1","Res","43965",,"eee264c0-a87e-4d42-b6fc-72a4d0e3d10c"
"MULTILINESTRING ((-122.28453781409758 37.81095677310565, -122.28451910638529 37.81100679799802))","490","2","3","Blue","42.40467","23.40467","19.0","Right","-1","Res","43969",,"ef2ef199-6b39-4857-a0c5-8cde25561f9a"
"MULTILINESTRING ((-122.28276491717199 37.80712225389399, -122.28269514958225 37.807106063377574))","208","2","3","Blue","223.01272","202.01272","21.0","Left","-1","EssFac","43996",,"88f6aa1a-233f-4809-be6d-14421d1a0650"
"MULTILINESTRING ((-122.27652696666685 37.811255214120706, -122.27646829924134 37.8112316270086))","595","2","3","Blue","150.0","169.0","19.0","Left","-1","Res","44032",,"bac5795d-0139-4b16-95b7-3403f050873e"
"MULTILINESTRING ((-122.28485038997057 37.81217586336451, -122.2847837760996 37.81216089877025))","487","2","3","Blue","77.51222","57.51222","20.0","Left","-1","Res","44083",,"691efe84-5d9e-4b13-bc33-fdd864a9763f"
"MULTILINESTRING ((-122.28700723038004 37.81307355339214, -122.28692048374683 37.81305451614918))","495","2","3","Blue","342.82603","316.82603","26.0","Right","-1","Com","44179",,"b3b81403-9110-4e84-9618-8dc89f2c2ff2"
"MULTILINESTRING ((-122.28236100050714 37.8196488164093, -122.28234134377394 37.819701483009965))","1040","2","3","Blue","337.0","357.0","20.0","Left","-1","Com","44249",,"70d448ab-2a0d-42a0-ae3a-23461290ca2f"
"MULTILINESTRING ((-122.28157620236786 37.819165712185395, -122.2815734424498 37.819172933600036, -122.28155786300962 37.819215822826216))","1038","2","3","Blue","249.78592","230.78592","19.0","Right","-1","Res","44264",,"47e5fc04-0292-49f6-8e9b-0f42302f4352"
"MULTILINESTRING ((-122.27600515428243 37.814772266791365, -122.2759649069562 37.81478043011235))","615","2","3","Blue","575.0","587.0","12.0","Right","-1","Res","44305",,"b2b860f1-b741-4d11-9169-957c3a20deb3"
"MULTILINESTRING ((-122.28101092625997 37.81091279519223, -122.28099129984392 37.81096832608508))","566","2","3","Blue","289.0","310.0","21.0","Left","-1","Res","44402",,"25c0cf96-a16c-4d19-b8b6-24290c91ddad"
"MULTILINESTRING ((-122.27999344199308 37.81417313862114, -122.27998348719534 37.81420026760175, -122.27997621037599 37.81422064414805))","639","2","3","Blue","184.0","202.0","18.0","Right","-1","Com","44411",,"97787de1-b392-4c7b-90d3-9b335bc4883b"
"MULTILINESTRING ((-122.27742058117714 37.81001484157477, -122.27735237595611 37.80998796422712))","1272","2","3","Blue","121.0","143.0","22.0","Left","-1","Res","44442",,"6b403958-fed1-4ef7-af24-d543afcc952a"
"MULTILINESTRING ((-122.2777232380249 37.8093068415625, -122.27765498742362 37.80928003897558))","577","2","3","Blue","176.00967","154.00967","22.0","Left","-1","Res","44452",,"ee984260-e9ab-40fe-a43f-7817d397325d"
"MULTILINESTRING ((-122.27788871969886 37.816259656631644, -122.27786921631683 37.8163152156781))","628","2","3","Blue","113.0","134.0","21.0","Left","-1","Com","44491",,"dac29a80-96e1-4cfe-9bb0-a616e784307b"
"MULTILINESTRING ((-122.28042618594961 37.808731640915596, -122.28036368587536 37.80870801536844))","557","2","3","Blue","21.0","41.0","20.0","Left","-1","Res","44509",,"40b8b343-5e91-4fd2-a0ba-2c98404a4b97"
"MULTILINESTRING ((-122.27589336763006 37.81623878462598, -122.27582618011124 37.81625205225552))","623","2","3","Blue","644.0","664.0","20.0","Left","-1","Com","44525",,"8c12897a-e594-4b6f-94b8-c545d16ed9e1"
"MULTILINESTRING ((-122.2764128121284 37.8161320489842, -122.27636591204536 37.81614174279871))","623","2","3","Blue","489.0","503.0","14.0","Left","-1","Com","44535",,"1e416a03-7229-4a4c-b182-9caa402aab5a"
"MULTILINESTRING ((-122.2770348681457 37.810664046116365, -122.27697258175715 37.81064006769612))","592","2","3","Blue","115.0","135.0","20.0","Left","-1","Res","44545",,"b626c689-e6d6-4cbb-bbca-8c4b8364846d"
"MULTILINESTRING ((-122.28010738868268 37.8234968380111, -122.28008408924275 37.823491613979385, -122.28004515416805 37.823480062563675))","1130","2","3","Blue","258.76691","239.76691","19.0","Left","-1","Res","44558",,"16d7feea-2e85-4972-8587-f44670478984"
"MULTILINESTRING ((-122.27744913122535 37.813379320636706, -122.27741904168185 37.81342260914317))","610","2","3","Blue","7.0","25.0","18.0","Right","-1","Res","44651",,"9131f2a1-ba09-4fa7-9901-c731d0e29c2b"
"MULTILINESTRING ((-122.2766317354771 37.8114419528798, -122.27656955352153 37.81141780324673))","698","2","3","Blue","113.8442","93.8442","20.0","Right","-1","Com","44658",,"fcdeab8e-579c-456d-8dec-f0933cb2163c"
"MULTILINESTRING ((-122.27841693505948 37.81214111608069, -122.27835148497509 37.81211601723583))","604","2","3","Blue","271.0","292.0","21.0","Right","-1","Com","44662",,"30195acd-5d13-4956-ad4f-34c1358dda24"
"MULTILINESTRING ((-122.28038002049094 37.81655941728981, -122.28030975003858 37.816544631492825))","734","2","3","Blue","225.0","246.0","21.0","Right","-1","Res","44688",,"b10e9542-f900-4f99-b0f1-59eeff790ce8"
"MULTILINESTRING ((-122.27913634314991 37.823403991308524, -122.27901316342728 37.823376094667864))","781","2","3","Blue","241.46514","204.46514","37.0","Right","-1","EssFac","44751",,"c9c86833-7aec-4e44-bb23-ba6735a5a813"
"MULTILINESTRING ((-122.27883226495307 37.82352362280699, -122.27881228477571 37.82357621339932))","778","2","3","Blue","83.59157","63.59157","20.0","Right","-1","Com","44754",,"c1db24b9-953d-4786-b959-4b3cb3cbc397"
"MULTILINESTRING ((-122.27851273943018 37.82440800351652, -122.27849323094567 37.82446356173005))","778","2","3","Blue","419.59157","398.59157","21.0","Right","-1","Com","44757",,"fb2ba019-c659-4356-9fb3-a95942f5d7a9"
"MULTILINESTRING ((-122.27945735951704 37.82458893467317, -122.27944208857406 37.82463133134677, -122.27944114605744 37.82463381480352))","780","2","3","Blue","389.0","406.0","17.0","Left","-1","Res","44761",,"b26bc7cb-88e2-4434-ae99-b14235c3c71e"
"MULTILINESTRING ((-122.27869956096944 37.82079669755768, -122.27869385957557 37.8208127894362, -122.27868122038059 37.82084680681769))","1047","2","3","Blue","461.56887","442.56887","19.0","Right","-1","Res","44781",,"fe46a4ae-77a8-4d52-ad8b-fdbd13f77302"
"MULTILINESTRING ((-122.28012210597198 37.819932757020666, -122.28010435381626 37.819985847774156))","1042","2","3","Blue","47.53271","27.53271","20.0","Right","-1","Res","44828",,"e19f11e9-a583-4c93-8582-d1796dfc64ed"
"MULTILINESTRING ((-122.2800384187959 37.81710954573735, -122.28002759676819 37.81714036642018, -122.28002088984364 37.817159838576984))","737","2","3","Blue","219.0","238.0","19.0","Right","-1","Res","44831",,"89d989b4-9038-4c20-8d8f-330fff1faa9d"
"MULTILINESTRING ((-122.28151096977541 37.82017023024558, -122.28148663070951 37.820165292557874, -122.28144102374958 37.820154535389705))","1127","2","3","Blue","183.0","204.0","21.0","Right","-1","Com","44883",,"8290f8ec-f24c-4f1f-9a06-d4e2a151017d"
"MULTILINESTRING ((-122.28094477794542 37.82047043162138, -122.28093524110781 37.82049644046943, -122.28092603453604 37.8205204473079))","1044","2","3","Blue","168.15759","149.15759","19.0","Left","-1","Res","44945",,"251875ba-251d-4548-b6cb-b48fbb703394"
"MULTILINESTRING ((-122.27732431336085 37.820969691057485, -122.27717765424165 37.82093702129246))","745","2","3","Blue","56.81221","12.81221","44.0","Left","-1","EssFac","44954",,"548c7a8d-627e-4410-a471-256b17108152"
"MULTILINESTRING ((-122.27402210755837 37.818634111840076, -122.27400838847312 37.81868794933414))","921","2","3","Blue","120.0","140.0","20.0","Right","-1","Res","44973",,"d9facf3e-00c6-4526-905d-596858db6387"
"MULTILINESTRING ((-122.27738356723654 37.82380166964551, -122.27738448974488 37.82380503788285, -122.27742234030265 37.823915681577084))","645","2","3","Blue","81.21849","38.21849","43.0","Left","-1","Com","44996",,"186ef306-6f01-4542-b9ca-00e50ddaca4e"
"MULTILINESTRING ((-122.2772356251295 37.823321497557345, -122.27725188746605 37.82337488731366))","978","2","3","Blue","283.98257","263.98257","20.0","Left","-1","Com","45109",,"9071c6c8-d5ac-4588-840a-c6c5a6aa7b0d"
"MULTILINESTRING ((-122.27184624899725 37.82460566729416, -122.27177991354158 37.82458991336312))","1263","2","3","Blue","124.0","144.0","20.0","Left","-1","Res","45192",,"3b370a6b-d1ee-4c88-825b-0cda35c8593e"
"MULTILINESTRING ((-122.27319241277796 37.82492637731394, -122.27313131822429 37.8249117412261, -122.27312281424294 37.82490969089028))","655","2","3","Blue","581.0","602.0","21.0","Left","-1","Res","45196",,"64a59ffb-94fa-47b2-9ad7-b19263f12a7b"
"MULTILINESTRING ((-122.27426257073533 37.82518388822696, -122.2741963358122 37.82516786918149))","655","2","3","Blue","258.0","278.0","20.0","Left","-1","Res","45198",,"a11973ad-9dc6-4608-bcec-e1717b466dd7"
"MULTILINESTRING ((-122.27562891201038 37.825612349559556, -122.27555700446341 37.825592420812015))","1262","2","3","Blue","763.0","785.0","22.0","Left","-1","Res","45201",,"940519cc-84e0-4ca7-99da-42f85bec4993"
"MULTILINESTRING ((-122.27247425298744 37.81412719713481, -122.27245895097191 37.814194773380066))","890","2","3","Blue","204.1774","179.1774","25.0","Right","-1","EssFac","45231",,"67f66dbf-8589-49d8-bf8c-10b7366a4bbe"
"MULTILINESTRING ((-122.27375000745812 37.814439087790696, -122.27366180045959 37.814424882317994))","891","2","3","Blue","193.0","219.0","26.0","Left","-1","Com","45234",,"02f62acb-31a3-4557-a266-64e8e8e4a9b8"
"MULTILINESTRING ((-122.27345757901797 37.81525158563472, -122.27338303401946 37.81523921120258))","892","2","3","Blue","339.0","361.0","22.0","Right","-1","Res","45244",,"92864178-b5b9-4f04-8dd6-570151f182db"
"MULTILINESTRING ((-122.27245916785498 37.82253228516253, -122.27238646572376 37.82251426796025))","719","2","3","Blue","99.0","121.0","22.0","Right","-1","Res","45289",,"b7eae0c6-1dbe-4323-84b5-0e9b7a5f43e3"
"MULTILINESTRING ((-122.27268840726992 37.81737061378213, -122.27261722684514 37.817358882187435))","950","2","3","Blue","400.0","421.0","21.0","Right","-1","Res","45327",,"f23aa164-c1ff-429e-9ad5-ef4fbae3100e"
"MULTILINESTRING ((-122.27301718815953 37.81742482321017, -122.27299955447906 37.81742189627428, -122.27294940237468 37.81741363016251))","950","2","3","Blue","303.0","323.0","20.0","Right","-1","Res","45328",,"85b81346-d606-44bb-a9d8-8a685d613a1b"
"MULTILINESTRING ((-122.27793949546049 37.822918427161675, -122.27792056478654 37.82297410996229))","765","2","3","Blue","588.0","609.0","21.0","Right","-1","Res","45376",,"6c1b6be2-8a7b-4524-89cb-6315d9cf02ad"
"MULTILINESTRING ((-122.27350893972361 37.81916456464235, -122.27344090447252 37.81915436420347))","946","2","3","Blue","40.0","60.0","20.0","Right","-1","Res","45391",,"691c3c9e-45bf-452d-b8b7-754ac929fb0f"
"MULTILINESTRING ((-122.28053754843761 37.82202940246216, -122.2805182702048 37.82208215671598))","782","2","3","Blue","69.0","89.0","20.0","Right","-1","Res","45393",,"6f4bc0ec-fabd-4a03-be57-b5ca5c19fad1"
"MULTILINESTRING ((-122.2810532172721 37.8205853741742, -122.28103323082024 37.82064082475749))","1126","2","3","Blue","203.56873","182.56873","21.0","Right","-1","Res","45398",,"dda79f52-d879-4946-aaa7-6b1906077429"
"MULTILINESTRING ((-122.28082487888092 37.82122196858535, -122.28080690748516 37.82127216363778))","1126","2","3","Blue","442.56873","423.56873","19.0","Right","-1","Res","45399",,"5b899f97-41d2-417e-b978-6369dc079751"
