"createdatetime","incidentnumber","address","city","lat","lon","calltype","race","gender","age","reason","enforcement","car_search"
"2020-05-18T18:49:10.000","2020-00024269","SACRAMENTO ST / ASHBY AVE","BERKELEY","37.8532810828134","-122.279011568421","1194","Black","Male","18-29","Investigation","Warning","Search"
"2020-05-18T03:00:49.000","2020-00024178","1057 EASTSHORE HWY","ALBANY","37.883929717008","-122.308093078492","T","Hispanic","Male","30-39","Traffic","Warning","No Search"
"2020-05-17T23:45:20.000","2020-00024169","1799 4TH ST","BERKELEY","37.870479282","-122.300466811","1196","Black","Male",">40","Investigation","Warning","No Search"
"2020-05-17T23:31:16.000","2020-00024167","I80 WEST GILMAN OFFRAMP",,"-361","-361","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-05-17T22:46:18.000","2020-00024160","HEARST AVE / WALNUT ST","BERKELEY","37.874007745","-122.267486195","T","White","Male",">40","Traffic","Citation","No Search"
"2020-05-17T22:37:33.000","2020-00024159","MARKET ST / STANFORD AVE","OAKLAND","37.8443572649492","-122.275146757307","T","White","Female",">40","Traffic","Warning","No Search"
"2020-05-17T22:19:20.000","2020-00024155","SACRAMENTO ST / ASHBY AVE","BERKELEY","37.8532810828134","-122.279011568421","T","White","Male",">40","Traffic","Warning","No Search"
"2020-05-17T20:39:23.000","2020-00024138","61ST ST / LOWELL ST","OAKLAND","37.8452345915047","-122.277218353351","T","Black","Female",">40","Traffic","Warning","No Search"
"2020-05-17T03:07:29.000","2020-00024028","ADDISON ST / 6TH ST","BERKELEY","37.8667099161296","-122.297248669605","T","White","Female","30-39","Traffic","Warning","Search"
"2020-05-16T16:33:15.000","2020-00023952","SACRAMENTO ST / JULIA ST","BERKELEY","37.8541775983959","-122.279214930114","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-05-16T12:45:28.000","2020-00023902","PARKER ST / TELEGRAPH AVE","BERKELEY","37.8632583843221","-122.258694849958","1194","Hispanic","Male",">40","Investigation","Citation","No Search"
"2020-05-16T08:24:43.000","2020-00023868","10TH ST / UNIVERSITY AVE","BERKELEY","37.868867198","-122.293297179","T","White","Male","18-29","Traffic","Warning","No Search"
"2020-05-15T22:02:06.000","2020-00023822","BANCROFT WAY / ELLSWORTH ST","BERKELEY","37.8681370317543","-122.263732417082","T","Other","Female","18-29","Traffic","Warning","No Search"
"2020-05-15T21:10:32.000","2020-00023816","SHATT/STU",,"-361","-361","T","Other","Male","30-39","Traffic","Warning","No Search"
"2020-05-15T14:16:47.000","2020-00023759","BLAKE ST / DANA ST","BERKELEY","37.8639362382084","-122.260531615027","1194B","Black","Male",">40","Prob./Parole","Warning","Search"
"2020-05-15T12:20:23.000","2020-00023741","KITTREDGE ST / SHATTUCK AVE","BERKELEY","37.8684892490658","-122.267867518566","T","Black","Female","30-39","Traffic","Warning","No Search"
"2020-05-15T10:19:31.000","2020-00023727","FRONTAGE RD / UNIVERSITY AVE","BERKELEY","37.866444424993","-122.305556166601","1194","Black","Male","18-29","Investigation","Arrest","Search"
"2020-05-15T04:39:33.000","2020-00023701","SAN PABLO AVE / VIRGINIA ST","BERKELEY","37.8734425475424","-122.293530804252","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-05-13T21:55:54.000","2020-00023534","2ND ST / HARRISON ST","BERKELEY","37.8802481463048","-122.306339260656","1194","White","Male","30-39","Investigation","Warning","No Search"
"2020-05-13T09:37:53.000","2020-00023435","SHATTUCK AVE / CHANNING WAY","BERKELEY","37.8657797973319","-122.267576001741","1194","Black","Male",">40","Traffic","Citation","No Search"
"2020-05-11T22:39:25.000","2020-00023257","2222 BANCROFT WAY","BERKELEY","37.867615887","-122.264318504","T","White","Female","18-29","Traffic","Warning","No Search"
"2020-05-11T15:31:15.000","2020-00023204","SHATTUCK AVE / UNIVERSITY AVE","BERKELEY","37.8721514457952","-122.268413920386","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-05-11T15:31:15.000","2020-00023204","SHATTUCK AVE / UNIVERSITY AVE","BERKELEY","37.8721514457952","-122.268413920386","T","White","Female","18-29","Traffic","Warning","No Search"
"2020-05-10T19:18:37.000","2020-00023064","SHATTUCK AVE / KITTREDGE ST","BERKELEY","37.8684892490658","-122.267867518566","1194","White","Male",">40","Prob./Parole","Warning","No Search"
"2020-05-10T15:28:24.000","2020-00023027","DWIGHT WAY / HILLEGASS AVE","BERKELEY","37.8653799176188","-122.256505164312","1194","White","Male","30-39","Investigation","Warning","No Search"
"2020-05-10T04:02:29.000","2020-00022978","6TH ST / HARRISON ST","BERKELEY","37.881145106331","-122.301881890122","1194B","Other","Male","18-29","Investigation","Warning","Search"
"2020-05-09T15:19:41.000","2020-00022895","SAN PABLO AVE / UNIVERSITY AVE","BERKELEY","37.8690965881111","-122.292119433227","1194","Black","Male",">40","Traffic","Warning","No Search"
"2020-05-09T08:41:27.000","2020-00022843",,,"37.8494135490001","-122.298472239","T","Black","Female","30-39","Traffic","Warning","No Search"
"2020-05-09T02:00:48.000","2020-00022829","BANCROFT WAY / 9TH ST","BERKELEY","37.8641582606742","-122.292951200289","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-05-09T01:54:48.000","2020-00022828","6TH ST / ADDISON ST","BERKELEY","37.8667099161296","-122.297248669605","T","Black","Male","30-39","Traffic","Warning","No Search"
"2020-05-08T21:31:52.000","2020-00022811","PAGE ST / 2ND ST","BERKELEY","37.8755413386117","-122.304824659866","1196","Black","Female","30-39","Traffic","Warning","Search"
"2020-05-08T13:42:18.000","2020-00022747","2100 SHATTUCK AVE","BERKELEY","37.870867477","-122.268569575","1194","Black","Female",">40","Investigation","Warning","No Search"
"2020-05-07T12:22:20.000","2020-00022562","10TH ST/UNI",,"-361","-361","T","Black","Male","18-29","Traffic","Warning","No Search"
"2020-05-06T19:38:08.000","2020-00022474","OREGON ST / SHATTUCK AVE","BERKELEY","37.8576299852559","-122.266803270511","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-05-05T20:26:27.000","2020-00022307","2900 BENVENUE AVE","BERKELEY","37.8581611563036","-122.254663739062","1194B","White","Male","30-39","Traffic","Warning","No Search"
"2020-05-05T19:24:54.000","2020-00022298","TELEGRAPH AVE / BANCROFT WAY","BERKELEY","37.8686984359072","-122.259151254562","T","White","Male","18-29","Traffic","Warning","No Search"
"2020-05-05T14:20:35.000","2020-00022251","1998 SHATTUCK AVE","BERKELEY","37.872389621","-122.268728269","1194","Asian","Male","30-39","Investigation","Citation","Search"
"2020-05-03T20:17:48.000","2020-00022001","REGENT ST / DWIGHT WAY","BERKELEY","37.8652095597512","-122.257800413133","T","White","Female",">40","Traffic","Warning","No Search"
"2020-05-03T17:26:24.000","2020-00021973","CENTER ST / MARTIN LUTHER KING JR WAY","BERKELEY","37.869691852","-122.272799135","T","Black","Male",">40","Traffic","Warning","No Search"
"2020-05-03T14:19:59.000","2020-00021950","ASHBY AVE / DEAKIN ST","BERKELEY","37.8558351262391","-122.262406713644","T","Hispanic","Male","18-29","Traffic","Arrest","Search"
"2020-05-02T07:19:53.000","2020-00021777","UNIVERSITY AVE / ACTON ST","BERKELEY","37.8701126448154","-122.284248929276","1194B","Asian","Male",">40","Traffic","Warning","No Search"
"2020-05-01T23:33:49.000","2020-00021754","SAN PABLO AVE / GRAYSON ST","BERKELEY","37.8562061933462","-122.287978197257","T","Hispanic","Male","18-29","Traffic","Warning","No Search"
"2020-05-01T21:06:16.000","2020-00021739","OREGON ST / CALIFORNIA ST","BERKELEY","37.856308457954","-122.277435112077","T","Black","Male",">40","Traffic","Citation","No Search"
"2020-05-01T17:24:32.000","2020-00021709","CENTER ST / OXFORD ST","BERKELEY","37.8705845266079","-122.265883486233","1194","White","Male","18-29","Investigation","Warning","No Search"
"2020-05-01T13:26:39.000","2020-00021673","ASHBY AVE / SAN PABLO AVE","BERKELEY","37.8521406356223","-122.286683357453","1194","Black","Male","18-29","Traffic","Warning","No Search"
"2020-05-01T08:47:38.000","2020-00021638","ADDISON ST / OXFORD ST","BERKELEY","37.871464198811","-122.265973729124","1194","0","0","0","0","0","0"
"2020-04-30T22:03:28.000","2020-00021605","FULTON ST / CHANNING WAY","BERKELEY","37.8660349497811","-122.265622728208","T","Black","Male","18-29","Investigation","Warning","No Search"
"2020-04-30T16:02:40.000","2020-00021546","SHATTUCK AVE / BLAKE ST","BERKELEY","37.8630666412216","-122.267256703215","T","White","Female","30-39","Traffic","Warning","No Search"
