"pin","class","tax_year","nbhd","hd_sf","town_code","type_resd","apts","ext_wall","roof_cnst","rooms","beds","bsmt","bsmt_fin","heat","oheat","air","frpl","attic_type","attic_fnsh","hbath","tp_plan","tp_dsgn","cnst_qlty","renovation","site","gar1_size","gar1_cnst","gar1_att","gar1_area","gar2_size","gar2_cnst","gar2_att","gar2_area","porch","ot_impr","bldg_sf","repair_cnd","multi_code","ncu","pri_est_land","pri_est_bldg","most_recent_sale_date","doc_no","most_recent_sale_price","centroid_x","centroid_y","tractce","total_bldg_sf","multi_ind","addr","modeling_group","fbath","age","use_1","n_units","per_ass","condo_class_factor","multi_family_ind","large_lot","condition_desirability_and_utility","deed_type","o_hare_noise","floodplain","near_major_road","total_units","condo_strata","age_squared","age_decade","age_decade_squared","lot_size_squared","improvement_size_squared","location_factor","garage_indicator","residential_share_of_building","pure_market_sale","pure_market_filter","neigborhood_code_mapping_","square_root_of_lot_size","square_root_of_age","square_root_of_improvement_size","town_and_neighborhood"
"01012050190000","278","2018","12","8100","10","2","0","1","1","8","4","1","3","1","5","1","1","3",,"1","2","0","2",,"2","3","1","1","2","7","0","0","0","3","0","2408","2","2","0","38470","489490",,,,"-88.1242596858545","42.1527977602346","804202",,"0","144 S GLENDALE AVE BARRINGTON","SF","2","41","1",,,,,"0",,,"0","0","0","1",,"1681","4.1","16.81","65610000","5798464","1.7796584798312947","1",,"0","0","12","90","6.4031242374328485","49.07137658554119","1012"
"01012050200000","203","2018","12","8100","10","1","0","1","1","6","3","1","3","1","5","1","1","3",,"0","2","0","2",,"2","3","1","1","2","7","0","0","0","3","267","1656","2","2","0","38470","271580",,,,"-88.1242615900472","42.1526327584282","804202",,"0","148 S GLENDALE AVE BARRINGTON","SF","2","31","1",,,,,"0",,,"0","0","0","1",,"961","3.1","9.610000000000001","65610000","2742336","1.7769637246162862","1",,"0","0","12","90","5.5677643628300215","40.69397989875161","1012"
"01012050230000","234","2018","12","8100","10","4","0","3","1","5","3","1","1","1","5","0","0","3",,"0","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1095","2","2","0","38470","273420",,,,"-88.124749477814","42.1532942115853","804202",,"0","125  KAINER AVE BARRINGTON","SF","1","55","1",,,,,"0",,,"0","0","1","1",,"3025","5.5","30.25","65610000","1199025","1.7966584663760403","1",,"0","0","12","90","7.416198487095663","33.090784215548595","1012"
"01012050240000","278","2018","12","8820","10","2","0","1","1","8","4","1","1","1","5","1","0","3",,"0","2","2","2",,"2","3","1","1","1","7","0","0","0","3","11","2695","2","2","0","41890","544380",,,,"-88.1241422711849","42.152375642652","804202",,"0","730  WARWICK AVE BARRINGTON","SF","3","33","1",,,,,"0",,,"0","0","0","1",,"1089","3.3","10.889999999999999","77792400","7263025","1.7706125108887119","1",,"0","0","12","93.91485505499116","5.744562646538029","51.91338940966964","1012"
"01012050250000","202","2018","12","8190","10","1","0","1","1","4","2","4","3","1","5","0","0","3",,"0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","822","2","2","0","38900","168800",,,,"-88.1243889651713","42.1523755528636","804202",,"0","720  WARWICK AVE BARRINGTON","SF","1","88","1",,,,,"0",,,"0","0","0","1",,"7744","8.8","77.44000000000001","67076100","675684","1.7749844394954208","1",,"0","0","12","90.49861877399013","9.38083151964686","28.6705423736629","1012"
"01012060040000","204","2018","12","10800","10","1","0","1","1","7","4","4","3","1","5","1","1","3",,"1","2","0","2",,"2","3","1","1","2","7","0","0","0","3","0","1970","2","2","0","51300","328790",,,,"-88.1236112359179","42.1533185124504","804202",,"0","129 S GLENDALE AVE BARRINGTON","SF","1","98","1",,,,,"0",,,"0","0","1","1",,"9604","9.8","96.04000000000002","116640000","3880900","1.7767803478241353","1",,"0","0","12","103.92304845413264","9.899494936611665","44.384682042344295","1012"
"01012060050000","204","2018","12","10800","10","1","0","1","1","8","4","1","3","1","5","1","1","3",,"1","2","2","2",,"2","1","1","1","2","7","0","0","0","3","0","2295","2","2","0","51300","390150",,,,"-88.1233103209103","42.1533189016409","804202",,"0","808  HARRIET LN BARRINGTON","SF","2","55","1",,,,,"0",,,"0","0","1","1",,"3025","5.5","30.25","116640000","5267025","1.7714480514301234","1",,"0","0","12","103.92304845413264","7.416198487095663","47.90615826801394","1012"
"01012060060000","234","2018","12","10800","10","4","0","1","1","5","3","3","1","1","5","1","0","3",,"1","2","0","2",,"2","2","1","1","2","7","0","0","0","1","0","1100","2","2","0","51300","279200",,,,"-88.1230137867493","42.1533195219403","804202",,"0","814  HARRIET LN BARRINGTON","SF","1","55","1",,,,,"0",,,"0","0","1","1",,"3025","5.5","30.25","116640000","1210000","1.7662070906370795","1",,"0","0","12","103.92304845413264","7.416198487095663","33.166247903554","1012"
"01012060070000","203","2018","12","10800","10","1","0","1","1","6","3","1","3","1","5","1","0","3",,"1","0","0","2",,"2","3","1","1","2","7","0","0","0","1","0","1323","2","2","0","51300","254590",,,,"-88.1227187356157","42.1533206279108","804202",,"0","820  HARRIET LN BARRINGTON","SF","1","52","1",,,,,"0",,,"0","0","1","1",,"2704","5.2","27.040000000000003","116640000","1750329","1.761010008778451","1",,"0","0","12","103.92304845413264","7.211102550927978","36.373066958946424","1012"
"01012060080000","203","2018","12","10800","10","1","0","1","1","6","4","1","3","1","5","1","0","3",,"1","2","2","2",,"2","3","1","1","2","7","0","0","0","3","0","1422","2","2","0","51300","270200","2017-11-07T00:00:00.000","01731155092","358000","-88.1224270490155","42.1533208514077","804202",,"0","826  HARRIET LN BARRINGTON","SF","2","53","1",,,,,"0",,"W","0","0","1","1",,"2809","5.3","28.09","116640000","2022084","1.7558671657413922","1",,"1","1","12","103.92304845413264","7.280109889280518","37.70941526992961","1012"
"01012060090000","203","2018","12","10800","10","1","0","1","1","6","3","1","3","1","5","1","0","3",,"1","2","2","2",,"2","1","1","1","2","7","0","0","0","3","0","1281","2","2","0","51300","211240",,,,"-88.1221319868293","42.153321848705","804202",,"0","832  HARRIET LN BARRINGTON","SF","1","56","1",,,,,"0",,,"0","0","1","1",,"3136","5.6","31.359999999999996","116640000","1640961","1.7506869553631361","1",,"0","0","12","103.92304845413264","7.483314773547883","35.79106033634656","1012"
"01012060100000","203","2018","12","10805","10","1","0","1","1","6","4","3","3","1","5","0","0","3",,"0","2","0","2",,"2","3","1","1","2","7","0","0","0","3","0","1456","2","2","0","51320","267250",,,,"-88.1218313069915","42.1533220265353","804202",,"0","838  HARRIET LN BARRINGTON","SF","2","55","1",,,,,"0",,,"0","0","1","1",,"3025","5.5","30.25","116748025","2119936","1.7454040263445585","1",,"0","0","12","103.9471019317037","7.416198487095663","38.157568056677825","1012"
"01012060110000","205","2018","12","14760","10","2","0","3","1","8","4","1","1","1","5","0","1","3",,"1","2","0","2",,"2","4","3","2","2","7","0","0","0","2","0","2116","2","2","0","70110","413710",,,,"-88.1235377341679","42.1538829856349","804202",,"0","803 E MAIN ST BARRINGTON","SF","2","87","1",,,,,"0",,,"0","0","1","1",,"7569","8.7","75.68999999999998","217857600","4477456","1.7849024026055045","1",,"0","0","12","121.49074038789952","9.327379053088816","46","1012"
"01012060120000","203","2018","12","11165","10","1","0","2","1","5","2","1","3","1","5","1","0","3",,"0","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","1008","2","2","0","53030","256700",,,,"-88.1234937208899","42.1536112178437","804202",,"0","123 S GLENDALE AVE BARRINGTON","SF","1","57","1",,,,,"0",,,"0","0","1","1",,"3249","5.7","32.49","124657225","1016064","1.779570280800298","0",,"0","0","12","105.66456359631643","7.54983443527075","31.74901573277509","1012"
"01012060140000","278","2018","12","8372","10","2","0","3","1","8","4","3","3","1","5","1","1","3",,"1","1","2","2",,"2","3","1","1","1","7","0","0","0","2","0","2579","2","2","0","39760","470670",,,,"-88.1230863547741","42.1538939609958","804202",,"0","810  BARRINGTON POINT RD BARRINGTON","SF","2","38","1",,,,,"0",,,"0","0","1","1",,"1444","3.8","14.44","70090384","6651241","1.7770569296082017","1",,"0","0","12","91.49863386958299","6.164414002968976","50.78385570237849","1012"
"01012060150000","278","2018","12","8643","10","2","0","3","1","8","4","1","3","1","5","1","2","3",,"1","2","2","2",,"2","3","1","1","2","7","0","0","0","3","0","2521","2","2","0","41050","459580",,,,"-88.1230392948507","42.1536325376552","804202",,"0","805  BARRINGTON POINT RD BARRINGTON","SF","2","37","1",,,,,"0",,,"0","0","1","1",,"1369","3.7","13.690000000000001","74701449","6355441","1.7718579182904002","1",,"0","0","12","92.96773633901172","6.082762530298219","50.20956084253277","1012"
"01012060160000","278","2018","12","6747","10","2","0","3","1","8","4","1","3","1","5","1","1","3",,"1","0","0","2",,"2","3","1","1","2","7","0","0","0","3","0","2579","2","2","0","32040","494390","2018-06-20T00:00:00.000","01817129047","398000","-88.1226635489774","42.1535960265443","804202",,"0","815  BARRINGTON POINT RD BARRINGTON","SF","2","38","1",,,,,"0",,"W","0","0","1","1",,"1444","3.8","14.44","45522009","6651241","1.764597221390619","1",,"1","1","12","82.14012417813842","6.164414002968976","50.78385570237849","1012"
"01012060170000","278","2018","12","8260","10","2","0","3","1","8","4","1","3","1","5","1","1","3",,"1","2","0","2",,"2","3","1","1","2","7","0","0","0","3","0","2579","2","2","0","39230","527100",,,,"-88.1222426860434","42.1535993235796","804202",,"0","825  BARRINGTON POINT RD BARRINGTON","SF","2","38","1",,,,,"0",,,"0","0","1","1",,"1444","3.8","14.44","68227600","6651241","1.7572184673021145","1",,"0","0","12","90.8845421400141","6.164414002968976","50.78385570237849","1012"
"01012060180000","278","2018","12","8599","10","2","0","1","1","8","4","1","1","1","5","1","1","1","3","1","2","2","2",,"2","3","1","1","2","7","0","0","0","3","0","2612","2","2","0","40840","490010",,,,"-88.1218326598938","42.1536449264267","804202",,"0","835  BARRINGTON POINT RD BARRINGTON","SF","2","38","1",,,,,"0",,,"0","0","1","1",,"1444","3.8","14.44","73942801","6822544","1.7507480440820613","1",,"0","0","12","92.73079315955407","6.164414002968976","51.10772935672255","1012"
"01012060190000","278","2018","12","10295","10","2","0","3","1","8","4","1","3","1","5","1","1","3",,"1","2","0","2",,"2","3","1","1","2","7","0","0","0","3","0","2579","2","2","0","48900","518910",,,,"-88.1219291501044","42.1539584531405","804202",,"0","830  BARRINGTON POINT RD BARRINGTON","SF","2","38","1",,,,,"0",,,"0","0","1","1",,"1444","3.8","14.44","105987025","6651241","1.75764380992263","1",,"0","0","12","101.46427942877237","6.164414002968976","50.78385570237849","1012"
"01012060200000","278","2018","12","10010","10","2","0","3","1","9","4","1","3","1","5","1","1","3",,"1","2","0","2",,"2","3","1","1","2","7","0","0","0","3","0","2612","2","2","0","47540","523770",,,,"-88.1224731953517","42.1539576942434","804202",,"0","820  BARRINGTON POINT RD BARRINGTON","SF","2","38","1",,,,,"0",,,"0","0","1","1",,"1444","3.8","14.44","100200100","6822544","1.7672474479476743","1",,"0","0","12","100.0499875062461","6.164414002968976","51.10772935672255","1012"
"01012060210000","241","2018","12","3075","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"14600","0",,,,"-88.1232678832982","42.1538842156875","804202",,"0","810  BARRINGTON POINT RD BARRINGTON","NCHARS","1","10","1",,,"200",,"0",,,"0","0","1","1","1","100","1","1","9455625",,"1.780120256720848",,,"0","0","12","55.452682532047085","3.1622776601683795",,"1012"
"01012070010000","203","2018","12","8631","10","5","0","1","1","7","4","1","3","2","5","0","1","1","1","0","2","0","2",,"2","3","1","2","2","7","0","0","0","1","130","1242","2","2","0","40990","230890","2017-07-05T00:00:00.000","01718649156","280000","-88.1260071723418","42.1519239530135","804202",,"0","201  GEORGE ST BARRINGTON","SF","1","79","1",,,,,"0",,"W","0","0","0","1",,"6241","7.9","62.410000000000004","74494161","1542564","1.7963616286272113","1",,"1","1","12","92.90317540321213","8.888194417315589","35.24202037341219","1012"
"01012070020000","202","2018","12","8505","10","1","0","1","1","4","2","1","3","1","5","0","0","3",,"0","0","0","2",,"2","1","1","2","2","7","0","0","0","3","0","624","2","2","0","40390","186260",,,,"-88.1260087541032","42.1517503214466","804202",,"0","207  GEORGE ST BARRINGTON","SF","1","74","1",,,,,"0",,,"0","0","0","1",,"5476","7.4","54.760000000000005","72335025","389376","1.7935289084036878","1",,"0","0","12","92.22255689363638","8.602325267042627","24.979991993593593","1012"
"01012070030000","204","2018","12","8505","10","1","0","1","1","7","4","3","3","1","5","0","0","3",,"1","0","0","2",,"2","3","1","1","1","7","0","0","0","3","0","1949","2","2","0","40390","334250",,,,"-88.1260110292345","42.1515790926456","804202",,"0","211  GEORGE ST BARRINGTON","SF","2","83","1",,,,,"0",,,"0","0","0","1",,"6889","8.3","68.89000000000001","72335025","3798601","1.7907564172919157","1",,"0","0","12","92.22255689363638","9.1104335791443","44.14748010928823","1012"
"01012070040000","203","2018","12","8505","10","1","0","1","1","6","3","3","3","1","5","1","0","3",,"0","2","2","2",,"2","7","1","2","2","7","0","0","0","3","0","1314","2","2","0","40390","231310",,,,"-88.1260112074617","42.1514098610349","804202",,"0","217  GEORGE ST BARRINGTON","SF","1","84","1",,,,,"0",,,"0","0","0","1",,"7056","8.4","70.56","72335025","1726596","1.787987453646285","1",,"0","0","12","92.22255689363638","9.16515138991168","36.24913792078372","1012"
"01012070050000","203","2018","12","8505","10","1","0","1","1","5","3","1","3","1","5","0","0","3",,"0","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1076","2","2","0","40390","217570",,,,"-88.1260133016254","42.1512364051664","804202",,"0","219  GEORGE ST BARRINGTON","SF","1","42","1",,,,,"0",,,"0","0","1","1",,"1764","4.2","17.64","72335025","1157776","1.7851918529828872","1",,"0","0","12","92.22255689363638","6.48074069840786","32.802438933713454","1012"
"01012070060000","234","2018","12","8505","10","4","0","3","1","5","3","3","1","1","5","0","0","2","3","1","0","0","2",,"2","1","1","1","2","7","0","0","0","3","0","982","2","2","0","40390","252430",,,,"-88.1260151665488","42.1510639581224","804202",,"0","225  GEORGE ST BARRINGTON","SF","1","56","1",,,,,"0",,,"0","0","1","1",,"3136","5.6","31.359999999999996","72335025","964324","1.7824170979972391","1",,"0","0","12","92.22255689363638","7.483314773547883","31.336879231984796","1012"
"01012070070000","234","2018","12","8505","10","4","0","1","1","4","2","3","1","1","5","1","0","3",,"1","0","0","2",,"2","3","1","1","2","7","0","0","0","3","0","994","2","2","0","40390","298780",,,,"-88.1260155069177","42.1508933178597","804202",,"0","231  GEORGE ST BARRINGTON","SF","1","40","1",,,,,"0",,,"0","0","1","1",,"1600","4","16","72335025","988036","1.7796530043837282","1",,"0","0","12","92.22255689363638","6.324555320336759","31.52776554086889","1012"
"01012070080000","234","2018","12","9751","10","4","0","3","1","5","3","3","1","1","5","0","0","3",,"1","2","0","2",,"2","1","1","1","2","7","0","0","0","3","0","1125","2","2","0","46310","280860",,,,"-88.1260182975759","42.1507030051622","804202",,"0","233  GEORGE ST BARRINGTON","SF","1","57","1",,,,,"0",,,"0","0","1","1",,"3249","5.7","32.49","95082001","1265625","1.7766228854228343","1",,"0","0","12","98.7471518576612","7.54983443527075","33.54101966249684","1012"
"01012070130000","278","2018","12","8100","10","2","0","3","1","7","3","3","3","1","5","0","0","3",,"1","2","0","2",,"2","4","2","1","2","7","0","0","0","3","0","2367","2","2","0","38470","446180",,,,"-88.1255070996375","42.1519294206011","804202",,"0","635  WARWICK RD BARRINGTON","SF","2","28","1",,,,,"0",,,"0","0","0","1",,"784","2.8","7.839999999999999","65610000","5602689","1.787526623463907","1",,"0","0","12","90","5.291502622129181","48.65182422068057","1012"
"01012070140000","203","2018","12","8100","10","1","0","2","1","5","2","4","3","1","5","0","0","3",,"0","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","1075","2","2","0","38470","171620",,,,"-88.1255102076321","42.1517669127826","804202",,"0","206  KAINER AVE BARRINGTON","SF","1","58","1",,,,,"0",,,"0","0","0","1",,"3364","5.8","33.64","65610000","1155625","1.784912343118758","0",,"0","0","12","90","7.615773105863909","32.78719262151","1012"
"01012070150000","203","2018","12","8100","10","1","0","3","1","6","3","1","3","2","5","0","1","3",,"1","2","2","2",,"2","3","1","1","2","7","0","0","0","1","0","1595","2","2","0","38470","306720",,,,"-88.1255115595245","42.151607492654","804202",,"0","210  KAINER AVE BARRINGTON","SF","1","56","1",,,,,"0",,,"0","0","0","1",,"3136","5.6","31.359999999999996","65610000","2544025","1.7823247247368952","1",,"0","0","12","90","7.483314773547883","39.93745109543172","1012"
"01012070160000","203","2018","12","8100","10","1","0","1","1","5","3","3","1","1","5","0","1","3",,"0","0","0","2",,"2","1","1","1","2","7","0","0","0","1","0","1170","2","2","0","38470","227120","2017-10-30T00:00:00.000","01730304076","269900","-88.1255131185488","42.1514458791568","804202",,"0","224  KAINER AVE BARRINGTON","SF","1","58","1",,,,,"0",,"W","0","0","0","1",,"3364","5.8","33.64","65610000","1368900","1.7797122109135821","1",,"1","1","12","90","7.615773105863909","34.20526275297414","1012"
"01012070170000","203","2018","12","8100","10","5","0","1","1","6","3","1","3","1","5","1","0","2","1","0","2","2","2",,"2","1","1","1","2","7","0","0","0","3","0","1109","2","2","0","38470","179550","2018-11-07T00:00:00.000","01831104012","241500","-88.1255148642696","42.1512838815392","804202",,"0","228  KAINER AVE BARRINGTON","SF","1","75","1",,,,,"0",,"W","0","0","0","1",,"5625","7.5","56.25","65610000","1229881","1.7771042061203683","1",,"1","1","12","90","8.660254037844387","33.301651610693426","1012"
"03021000821248","299","2019","13","602061","38",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"80","10140",,,,"-87.917552934531","42.149457039264","802402",,"0","40  PRAIRIE PARK DR","FIXED",,"16","1","588","0.000145997080058399","299",,,"GR",,"0","1","1","588","10","256","1.6","2.56","362477447721",,"1.17472630274331",,"1.00002","0","0","13","775.925898523822","4",,"3813"
"01012070180000","204","2018","12","8100","10","1","0","1","1","8","4","1","3","1","5","0","0","3",,"1","0","0","2",,"2","3","1","1","2","7","0","0","0","3","0","2556","2","2","0","38470","517420",,,,"-88.1255163142522","42.1511206609117","804202",,"0","232  KAINER AVE BARRINGTON","SF","2","39","1",,,,,"0",,,"0","0","0","1",,"1521","3.9","15.209999999999999","65610000","6533136","1.774478632776249","1",,"0","0","12","90","6.244997998398398","50.556898639058154","1012"
"01012070190000","203","2018","12","8100","10","1","0","3","1","6","3","3","1","1","5","1","0","3",,"0","2","2","2",,"2","3","1","1","2","7","0","0","0","3","0","1119","2","2","0","38470","200190",,,,"-88.1255190503577","42.1509568244447","804202",,"0","238  KAINER AVE BARRINGTON","SF","2","40","1",,,,,"0",,,"0","0","1","1",,"1600","4","16","65610000","1252161","1.771873563903848","1",,"0","0","12","90","6.324555320336759","33.45145736735546","1012"
