"objectid","name","pin10","pina","pinsa","pinb","pinp","pinu","taxcode","parceltype","longitude","latitude","municipality","politicaltownship","commissionerdistrict","congressionaldistrict","staterepresentativedistrict","statesenatedistrict","tifdistrict","elemschltaxdist","highschltaxdist","unitschltaxdist","chicagoward","censustract_geoid","assessorbldgclass","assessornbhd","the_geom"
"482","01011250310000","0101125031","1","1","125","31","0","10021","1","-88.1340367971634","42.1486068151446","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.1337955381484 42.14851750936334, -88.13426627895582 42.14849783317535, -88.13426624764503 42.14850547279392, -88.13426554806284 42.148681680742854, -88.13379381302302 42.148698709851196, -88.1337955381484 42.14851750936334)))"
"483","01011250320000","0101125032","1","1","125","32","0","10021","1","-88.134036716231","42.148424824601","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13379727805247 42.14833424118935, -88.13426699361123 42.148317989267404, -88.13426664485993 42.148405762578925, -88.13426627895582 42.14849783317535, -88.1337955381484 42.14851750936334, -88.13379727805247 42.14833424118935)))"
"503","01011260010000","0101126001","1","1","126","1","0","10021","1","-88.1333915449392","42.1503770593489","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13323413990449 42.15045526502297, -88.13323391443376 42.15028536222991, -88.13353449750682 42.150277641303425, -88.13353354349965 42.150458753203736, -88.13323413990449 42.15045526502297)))"
"484","01011250330000","0101125033","1","1","125","33","0","10021","1","-88.1340377238935","42.1482405336124","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.1337974045225 42.148320976944504, -88.13379791091953 42.14814563579871, -88.13426772893666 42.14813272297781, -88.13426737962955 42.14822067466, -88.13426699361123 42.148317989267404, -88.13379727805247 42.14833424118935, -88.1337974045225 42.148320976944504)))"
"485","01011250340000","0101125034","1","1","125","34","0","10021","1","-88.1340398824784","42.1480587568735","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13379841881057 42.147970991660586, -88.13426843906629 42.147954319721734, -88.13426772893666 42.14813272297781, -88.13379791091953 42.14814563579871, -88.13379841881057 42.147970991660586)))"
"486","01011250350000","0101125035","1","1","125","35","0","10021","1","-88.134039750504","42.1478798087847","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13379894365065 42.14778977465553, -88.13426915926813 42.14777269966447, -88.13426846971502 42.147945714165516, -88.13426843906629 42.147954319721734, -88.13379841881057 42.147970991660586, -88.13379894365065 42.14778977465553)))"
"487","01011250360000","0101125036","1","1","125","36","0","10021","1","-88.1340401106581","42.1476956202449","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.1337994833475 42.1476023572957, -88.13426989855317 42.14758616351522, -88.13426919612955 42.1477632880289, -88.13426915926813 42.14777269966447, -88.13379894365065 42.14778977465553, -88.1337994833475 42.1476023572957)))"
"488","01011250370000","0101125037","1","1","125","37","0","10021","1","-88.1340406951084","42.1475133989486","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13380000262475 42.14742437629155, -88.1342706041362 42.14740920570782, -88.13426989855317 42.14758616351522, -88.1337994833475 42.1476023572957, -88.13380000262475 42.14742437629155)))"
"489","01011250400000","0101125040","1","1","125","40","0","10021","1","-88.1341545385654","42.1467831232755","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13402618876947 42.14659651848391, -88.13427153093241 42.146588118572545, -88.13427224652463 42.14695322919569, -88.13402454831729 42.14696197626425, -88.13402618876947 42.14659651848391)))"
"490","01011250410000","0101125041","1","1","125","41","0","10021","1","-88.13391976475","42.1467909698408","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13380305768808 42.14660415658268, -88.13402618876947 42.14659651848391, -88.13402454831729 42.14696197626425, -88.13380161065608 42.14696984794678, -88.13380305768808 42.14660415658268)))"
"491","01011250420000","0101125042","1","1","125","42","0","10021","1","-88.1340295852814","42.1496985857543","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","241","12","MULTIPOLYGON (((-88.13378589807104 42.1496319921984, -88.13425938983968 42.149614961373906, -88.13425836658507 42.149752049027676, -88.13378509609396 42.149764052291054, -88.13378589807104 42.1496319921984)))"
"492","01011250430000","0101125043","1","1","125","43","0","10021","1","-88.1340280731757","42.1495687402494","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13378666392914 42.149505266638116, -88.13426031249546 42.14949114760892, -88.13425973127003 42.1495692529119, -88.13425938983968 42.149614961373906, -88.13378589807104 42.1496319921984, -88.13378666392914 42.149505266638116)))"
"493","01011250440000","0101125044","1","1","125","44","0","10021","1","-88.1345194514838","42.148454535206","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","241","12","MULTIPOLYGON (((-88.13426627895582 42.14849783317535, -88.13426664485993 42.148405762578925, -88.13476020416462 42.14838762567952, -88.13476022575512 42.148487794206275, -88.13426624764503 42.14850547279392, -88.13426627895582 42.14849783317535)))"
"494","01011250450000","0101125045","1","1","125","45","0","10021","1","-88.1345192584156","42.1483123584456","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13426699361123 42.148317989267404, -88.13426737962955 42.14822067466, -88.13476015747611 42.14820374931174, -88.13476020416462 42.14838762567952, -88.13426664485993 42.148405762578925, -88.13426699361123 42.148317989267404)))"
"495","01011250460000","0101125046","1","1","125","46","0","10021","1","-88.1346439017461","42.1467665176647","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.1345187851887 42.14657965421846, -88.13475969164104 42.14657140473687, -88.13475996631895 42.14682333612979, -88.13475997651776 42.146936002146255, -88.13451345303308 42.14694471045536, -88.1345187851887 42.14657965421846)))"
"496","01011250470000","0101125047","1","1","125","47","0","10021","1","-88.1343999192693","42.1467735459196","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.13427153093241 42.146588118572545, -88.1345187851887 42.14657965421846, -88.13451345303308 42.14694471045536, -88.13427224652463 42.14695322919569, -88.13427153093241 42.146588118572545)))"
"497","01011250480000","0101125048","1","1","125","48","0","10021","1","-88.134522639551","42.1471766795182","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13427175988859 42.14711797942183, -88.13427182824249 42.14710086916609, -88.13475998866757 42.14708285186705, -88.13476000352286 42.14723856995029, -88.134271223487 42.14725300301788, -88.13427175988859 42.14711797942183)))"
"498","01011250490000","0101125049","1","1","125","49","0","10021","1","-88.1345217554492","42.147026129168","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","202","12","MULTIPOLYGON (((-88.13427230233009 42.14698161532258, -88.13427224652463 42.14695322919569, -88.13451345303308 42.14694471045536, -88.13475997651776 42.146936002146255, -88.13475998866757 42.14708285186705, -88.13427182824249 42.14710086916609, -88.13427230233009 42.14698161532258)))"
"499","01011250500000","0101125050","1","1","125","50","0","10021","1","-88.1340411432109","42.1473528972492","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13380041748933 42.14728023029682, -88.1342711690315 42.14726626533259, -88.1342706041362 42.14740920570782, -88.13380000262475 42.14742437629155, -88.13380041748933 42.14728023029682)))"
"500","01011250510000","0101125051","1","1","125","51","0","10021","1","-88.1340422032112","42.1472071634926","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13380052074336 42.14724529488132, -88.13380096736824 42.14713272022246, -88.13427175988859 42.14711797942183, -88.134271223487 42.14725300301788, -88.1342711690315 42.14726626533259, -88.13380041748933 42.14728023029682, -88.13380052074336 42.14724529488132)))"
"501","01011250520000","0101125052","1","1","125","52","0","10021","1","-88.1340430571281","42.1470513014523","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.13380161065608 42.14696984794678, -88.13402454831729 42.14696197626425, -88.13427224652463 42.14695322919569, -88.13427230233009 42.14698161532258, -88.13427182824249 42.14710086916609, -88.13427175988859 42.14711797942183, -88.13380096736824 42.14713272022246, -88.13380161065608 42.14696984794678)))"
"502","01011250530000","0101125053","1","1","125","53","0","10021","1","-88.1345207812584","42.1476742396753","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13426989855317 42.14758616351522, -88.13476003196827 42.1475692884584, -88.13476004830187 42.147746655704026, -88.13426919612955 42.1477632880289, -88.13426989855317 42.14758616351522)))"
"504","01011260020000","0101126002","1","1","126","2","0","10021","1","-88.1331337122445","42.1503788132927","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","201","12","MULTIPOLYGON (((-88.13302089352871 42.15045278268215, -88.13301876173705 42.150290887375306, -88.13323391443376 42.15028536222991, -88.13323413990449 42.15045526502297, -88.13302089352871 42.15045278268215)))"
"505","01011260030000","0101126003","1","1","126","3","0","10021","1","-88.1332832193887","42.1502225863397","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.1330169509681 42.15015349500196, -88.13353524072494 42.15013717103578, -88.13353449750682 42.150277641303425, -88.13323391443376 42.15028536222991, -88.13301876173705 42.150290887375306, -88.1330169509681 42.15015349500196)))"
"506","01011260080000","0101126008","1","1","126","8","0","10021","1","-88.1329857356441","42.1491238416953","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13244349778489 42.14898051354771, -88.13354132564099 42.148983172073606, -88.13354000696178 42.149233654427704, -88.13244208653715 42.14926590112269, -88.13244349778489 42.14898051354771)))"
"507","01011260090000","0101126009","1","1","126","9","0","10021","1","-88.1329990153798","42.1488564138813","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13244349778489 42.14898051354771, -88.13244482105343 42.14871390735219, -88.13354273276613 42.14871657835837, -88.13354132564099 42.148983172073606, -88.13244349778489 42.14898051354771)))"
"508","01011260100000","0101126010","1","1","126","10","0","10021","1","-88.1330012558634","42.148634701918","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","204","12","MULTIPOLYGON (((-88.13244482105343 42.14871390735219, -88.13244568930106 42.148538143576545, -88.13354366644589 42.1485386831801, -88.13354273276613 42.14871657835837, -88.13244482105343 42.14871390735219)))"
"509","01011260140000","0101126014","1","1","126","14","0","10021","1","-88.1330146703286","42.147434677596","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","278","12","MULTIPOLYGON (((-88.13245117181239 42.14749688269461, -88.13245174494811 42.14739024657846, -88.13245183423335 42.1473491752528, -88.13354957920558 42.14733287362311, -88.13354873060207 42.14751245937473, -88.13245108408051 42.147512968665254, -88.13245117181239 42.14749688269461)))"
"510","01011260150000","0101126015","1","1","126","15","0","10021","1","-88.1330065118752","42.1472492317657","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13245218385268 42.14718755997834, -88.13245226431809 42.147148986485576, -88.1324965678532 42.14714841574165, -88.1330601858131 42.147141181550055, -88.13329315726578 42.14713818866765, -88.13355052520855 42.147132863431, -88.13354957920558 42.14733287362311, -88.13245183423335 42.1473491752528, -88.13245218385268 42.14718755997834)))"
"511","01011260170000","0101126017","1","1","126","17","0","10021","1","-88.1333143079449","42.1468690788102","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","206","12","MULTIPOLYGON (((-88.13306619919182 42.14678142619856, -88.13355230157187 42.14677430672258, -88.13355185908618 42.146850535311174, -88.13355143088853 42.14694098403701, -88.13306341684049 42.14694789641974, -88.13306619919182 42.14678142619856)))"
"512","01011260180000","0101126018","1","1","126","18","0","10021","1","-88.1333183183457","42.1467067536532","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13306876286939 42.14662788115865, -88.1335532398101 42.14661194330315, -88.13355230157187 42.14677430672258, -88.13306619919182 42.14678142619856, -88.13306876286939 42.14662788115865)))"
"513","01011260200000","0101126020","1","1","126","20","0","10021","1","-88.132214337392","42.1502683544984","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","205","12","MULTIPOLYGON (((-88.13210624641118 42.150438408925446, -88.13211150837124 42.15007991550354, -88.13230966196073 42.150082002633525, -88.13230962783982 42.15008579359568, -88.13230624588235 42.15044049861296, -88.13210624641118 42.150438408925446)))"
"514","01011260210000","0101126021","1","1","126","21","0","10021","1","-88.1320210451902","42.1502657550346","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","203","12","MULTIPOLYGON (((-88.13191964761931 42.15043645629608, -88.13192306782703 42.15007792740641, -88.13211150837124 42.15007991550354, -88.13210624641118 42.150438408925446, -88.13191964761931 42.15043645629608)))"
"515","01011260220000","0101126022","1","1","126","22","0","10021","1","-88.1318348525243","42.150264092487","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804202","207","12","MULTIPOLYGON (((-88.13173478937014 42.150434523572365, -88.13173820975337 42.15007597753795, -88.13183446969903 42.150076992509966, -88.13192306782703 42.15007792740641, -88.13191964761931 42.15043645629608, -88.13173478937014 42.150434523572365)))"
