"year","place","newsex","newrace","agegroup","death_n","death_cr","death_aar","cancer_n","cancer_cr","cancer_aar","coloca_n","coloca_cr","coloca_aar","lungca_n","lungca_cr","lungca_aar","breastca_n","breastca_cr","breastca_aar","prostateca_n","prostateca_cr","prostateca_aar","cervicalca_n","cervicalca_cr","cervicalca_aar","cardiovas_n","cardiovas_cr","cardiovas_aar","cerebrovas_n","cerebrovas_cr","cerebrovas_aar","heartdis_n","heartdis_cr","heartdis_aar","hypertension_n","hypertension_cr","hypertension_aar","diabetes_n","diabetes_cr","diabetes_aar","chrlowresp_n","chrlowresp_cr","chrlowresp_aar","alzheimers_n","alzheimers_cr","alzheimers_aar","asthma_n","asthma_cr","asthma_aar","chrliver_n","chrliver_cr","chrliver_aar","nephritis_n","nephritis_cr","nephritis_aar","parkinsons_n","parkinsons_cr","parkinsons_aar","drugs_n","drugs_cr","drugs_aar","opioid_n","opioid_cr","opioid_aar","homicide_n","homicide_cr","homicide_aar","firearms_n","firearms_cr","firearms_aar","motveh_n","motveh_cr","motveh_aar","suicide_n","suicide_cr","suicide_aar","conganom_n","conganom_cr","conganom_aar","perinatal_n","perinatal_cr","perinatal_aar","hiv_n","hiv_cr","hiv_aar","pneum_n","pneum_cr","pneum_aar","sep_n","sep_cr","sep_aar"
"2000","Suburban Cook County","Males","All","65 to 74","2268","3050.8",,"791","1064",,"82","110.3",,"280","376.6",,,,,"49","65.9",,,,,"787","1058.6",,"88","118.4",,"658","885.1",,"11",,,"222","298.6",,"98","131.8",,"8",,,,,,"38","51.1",,"42","56.5",,"14",,,"22","29.6",,"0","0",,"9",,,"21","28.2",,"20","26.9",,"21","28.2",,"5",,,"0","0",,"15",,,"34","45.7",,"38","51.1",
"2000","Suburban Cook County","Males","All","75 to 84","3416","7339.4",,"831","1785.4",,"116","249.2",,"229","492",,,,,"111","238.5",,,,,"1385","2975.7",,"228","489.9",,"1071","2301.1",,"18",,,"368","790.7",,"166","356.7",,"46","98.8",,,,,"33","70.9",,"85","182.6",,"55","118.2",,"27","58",,"0","0",,"6",,,"12",,,"33","70.9",,"28","60.2",,,,,"0","0",,"7",,,"92","197.7",,"68","146.1",
"2000","Suburban Cook County","Males","All","85 and over","2434","21477.1",,"392","3458.9",,"35","308.8",,"74","653",,,,,"98","864.7",,,,,"1161","10244.4",,"207","1826.5",,"892","7870.8",,"13",,,"158","1394.2",,"91","803",,"52","458.8",,,,,"22","194.1",,"58","511.8",,"41","361.8",,"19",,,"0","0",,"6",,,"13",,,"19",,,"26","229.4",,,,,"0","0",,"11",,,"103","908.9",,"50","441.2",
"2000","Suburban Cook County","Males","All","All","10335","862.4","1047.3","2640","220.3","256.1","318","26.5","30.3","757","63.2","71.6",,,,"275","22.9","30",,,,"3949","329.5","413.4","575","48","62.4","3157","263.4","328.2","49","4.1","5.1","919","76.7","91","396","33","40.7","110","9.2","12.6","13",,,"139","11.6","13.4","215","17.9","22.3","110","9.2","12.1","123","10.3","11.8","0","0","0","110","9.2","9.6","142","11.8","12.9","170","14.2","15.7","142","11.8","13.8","47","3.9","4.1","81","6.8","6.5","56","4.7","5.5","247","20.6","27.5","189","15.8","19.6"
"2000","Suburban Cook County","Males","NH White","Under 1","57","621.9",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"16",,,"33","360.1",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH White","1 to 4","8",,,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH White","5 to 14","7",,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH White","15 to 24","11",,,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH White","25 to 34","32","32.9",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"6",,,"0","0",,,,,,,,"10",,,"5",,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH White","35 to 44","61","46",,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"18",,,"0","0",,,,,"5",,,"11",,,"8",,,,,,"0","0",,"0","0",,"0","0",,,,
"2000","Suburban Cook County","Males","NH White","45 to 54","392","321.8",,"101","82.9",,"16",,,"26","21.3",,,,,,,,,,,"150","123.2",,"12",,,"132","108.4",,,,,"33","27.1",,"7",,,,,,"0","0",,"17",,,,,,"0","0",,"12",,,"0","0",,,,,"8",,,"18",,,"14",,,,,,"0","0",,,,,,,,"5",,
"2000","Suburban Cook County","Males","NH White","55 to 64","957","1189.1",,"367","456",,"46","57.2",,"109","135.4",,,,,"12",,,,,,"296","367.8",,"20","24.9",,"263","326.8",,,,,"81","100.6",,"23","28.6",,,,,,,,"21","26.1",,"9",,,"0","0",,"12",,,"0","0",,"5",,,"11",,,"19",,,"27","33.5",,,,,"0","0",,,,,"5",,,"17",,
"2000","Suburban Cook County","Males","NH White","65 to 74","1888","2996.2",,"662","1050.6",,"76","120.6",,"230","365",,,,,"32","50.8",,,,,"662","1050.6",,"72","114.3",,"555","880.8",,"9",,,"187","296.8",,"89","141.2",,"8",,,,,,"35","55.5",,"27","42.8",,"14",,,"14",,,"0","0",,,,,"14",,,"17",,,"18",,,,,,"0","0",,"9",,,"29","46",,"27","42.8",
"2000","Suburban Cook County","Males","NH White","75 to 84","3025","7186",,"740","1757.9",,"105","249.4",,"200","475.1",,,,,"92","218.5",,,,,"1233","2929",,"194","460.9",,"960","2280.5",,"17",,,"324","769.7",,"153","363.5",,"44","104.5",,"0","0",,"29","68.9",,"71","168.7",,"52","123.5",,"19",,,"0","0",,,,,"11",,,"23","54.6",,"26","61.8",,,,,"0","0",,,,,"82","194.8",,"60","142.5",
"2000","Suburban Cook County","Males","NH White","85 and over","2157","20820.5",,"344","3320.5",,"32","308.9",,"65","627.4",,,,,"86","830.1",,,,,"1043","10067.6",,"182","1756.8",,"803","7751",,"12",,,"137","1322.4",,"85","820.5",,"46","444",,,,,"18",,,"54","521.2",,"40","386.1",,"12",,,"0","0",,,,,"11",,,"16",,,"23","222",,,,,"0","0",,"6",,,"99","955.6",,"39","376.4",
"2000","Suburban Cook County","Males","NH White","All","8595","1088.8","1014.6","2227","282.1","252.4","275","34.8","30.8","630","79.8","69.8",,,,"223","28.2","27.5",,,,"3391","429.5","406.4","480","60.8","58.9","2720","344.6","324.7","42","5.3","4.9","762","96.5","87.1","359","45.5","41.8","102","12.9","12.8","9",,,"120","15.2","13.7","164","20.8","19.9","106","13.4","13","93","11.8","10.9","0","0","0","25","3.2","2.9","62","7.9","7.3","118","14.9","13.9","121","15.3","14.3","31","3.9","4","33","4.2","5","25","3.2","2.8","217","27.5","27.2","149","18.9","17.5"
"2000","Suburban Cook County","Males","NH Black","Under 1","44","1522.3",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"7",,,"21","726.5",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH Black","1 to 4","6",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH Black","5 to 14",,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH Black","15 to 24",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2001","Lynwood","All","All","75 to 84","16",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","Suburban Cook County","Males","NH Black","25 to 34","22","101.1",,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"12",,,"12",,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","Suburban Cook County","Males","NH Black","35 to 44","34","140.8",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"17",,,"16",,,"9",,,,,,"0","0",,"0","0",,,,,"0","0",,,,
"2000","Suburban Cook County","Males","NH Black","45 to 54","116","630.2",,"30","163",,"9",,,"8",,,,,,"0","0",,,,,"31","168.4",,,,,"25","135.8",,,,,"12",,,,,,"0","0",,"0","0",,,,,"5",,,"0","0",,"0","0",,"0","0",,"9",,,"7",,,,,,"0","0",,"0","0",,"0","0",,"5",,,,,,"6",,
"2000","Suburban Cook County","Males","NH Black","55 to 64","225","2055.9",,"68","621.3",,"7",,,"22","201",,,,,,,,,,,"77","703.6",,"11",,,"62","566.5",,,,,"23","210.2",,"7",,,"0","0",,,,,,,,"8",,,"0","0",,,,,"0","0",,"9",,,"7",,,,,,,,,"0","0",,"0","0",,"8",,,,,,,,
"2000","Suburban Cook County","Males","NH Black","65 to 74","257","4593.4",,"91","1626.5",,"5",,,"36","643.4",,,,,"15",,,,,,"84","1501.3",,"11",,,"69","1233.2",,,,,"22","393.2",,"6",,,"0","0",,,,,,,,"10",,,"0","0",,"6",,,"0","0",,,,,"5",,,,,,,,,,,,"0","0",,,,,,,,"8",,
"2000","Suburban Cook County","Males","NH Black","75 to 84","246","10780",,"62","2716.9",,"9",,,"20","876.4",,,,,"13",,,,,,"95","4163",,"21","920.2",,"68","2979.8",,,,,"25","1095.5",,"10",,,"0","0",,,,,,,,"10",,,,,,"5",,,"0","0",,,,,,,,"6",,,,,,,,,"0","0",,,,,,,,,,
"2000","Suburban Cook County","Males","NH Black","85 and over","184","34011.1",,"33","6099.8",,,,,"8",,,,,,"9",,,,,,"77","14232.9",,"16",,,"59","10905.7",,,,,"15",,,,,,,,,"0","0",,,,,,,,"0","0",,"7",,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"5",,,,,,"10",,
"2000","Suburban Cook County","Males","NH Black","All","1139","727.1","1641.4","286","182.6","401","33","21.1","44.4","94","60","128.1",,,,"40","25.5","71.4",,,,"370","236.2","593.5","62","39.6","111","288","183.9","454.2","7",,,"97","61.9","145.2","28","17.9","42.2",,,,,,,"13",,,"37","23.6","53",,,,"21","13.4","39.4","0","0","0","57","36.4","49.5","50","31.9","42.6","29","18.5","35.1","10",,,"11",,,"21","13.4","10","26","16.6","35.7","16",,,"30","19.2","49.3"
"2000","Suburban Cook County","Males","Hispanic","Under 1","34","880.7",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"22","569.9",,"0","0",,,,,"0","0",
"2000","Suburban Cook County","Males","Hispanic","1 to 4",,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","Hispanic","5 to 14",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","Hispanic","15 to 24",,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","Hispanic","25 to 34","11",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","Hispanic","35 to 44","20","83.4",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"9",,,"13",,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","Hispanic","45 to 54","33","251",,,,,,,,"0","0",,,,,,,,,,,"10",,,,,,"9",,,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,,,,,,,"5",,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","Hispanic","55 to 64","44","735.9",,"9",,,,,,,,,,,,"0","0",,,,,"15",,,,,,"13",,,"0","0",,"12",,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,,,,,,,"0","0",
"2000","Suburban Cook County","Males","Hispanic","65 to 74","70","2310.2",,"23","759.1",,,,,"7",,,,,,,,,,,,"22","726.1",,,,,"19",,,"0","0",,"5",,,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,
"2000","Suburban Cook County","Males","Hispanic","75 to 84","79","7328.4",,"11",,,"0","0",,,,,,,,,,,,,,"29","2690.2",,"7",,,"22","2040.8",,"0","0",,"13",,,,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"5",,,"6",,
"2000","Suburban Cook County","Males","Hispanic","85 and over","48","20689.7",,"8",,,"0","0",,"0","0",,,,,,,,,,,"21","9051.7",,"8",,,"11",,,"0","0",,,,,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","Suburban Cook County","Males","Hispanic","All","347","206.3","933.4","56","33.3","166.4",,,,"11",,,,,,"8",,,,,,"100","59.4","342.5","21","12.5","91.3","76","45.2","235.7","0","0","0","35","20.8","110.2",,,,,,,"0","0","0",,,,"7",,,,,,"9",,,"0","0","0","21","12.5","16.2","24","14.3","17.4","16",,,"7",,,,,,"22","13.1","7.9",,,,"10",,,"10",,
"2000","Suburban Cook County","Males","NH Asian","Under 1","5",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH Asian","1 to 4","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH Asian","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH Asian","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH Asian","25 to 34",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH Asian","35 to 44",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH Asian","45 to 54","13",,,"8",,,"0","0",,,,,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH Asian","55 to 64","33","560.7",,"17",,,"5",,,,,,,,,"0","0",,,,,"11",,,,,,"10",,,"0","0",,"5",,,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH Asian","65 to 74","28","1292.7",,"12",,,"0","0",,"6",,,,,,"0","0",,,,,"10",,,,,,"8",,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Males","NH Asian","75 to 84","43","5106.9",,"12",,,,,,"5",,,,,,,,,,,,"16",,,,,,"13",,,"0","0",,"5",,,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","Suburban Cook County","Males","NH Asian","85 and over","21","14482.8",,"6",,,"0","0",,"0","0",,,,,,,,,,,"5",,,"0","0",,"5",,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","Suburban Cook County","Males","NH Asian","All","146","220.8","617.2","55","83.2","201.1","7",,,"15",,,,,,,,,,,,"45","68.1","189.3","6",,,"38","57.5","164.3","0","0","0","17",,,,,,,,,"0","0","0",,,,,,,"0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,"0","0","0",,,,"0","0","0"
"2000","Suburban Cook County","Females","All","Under 1","140","844.1",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"21","126.6",,"88","530.5",,"0","0",,,,,,,
"2000","Suburban Cook County","Females","All","1 to 4","18",,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Females","All","5 to 14","6",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Females","All","15 to 24","14",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Females","All","25 to 34","29","17",,"7",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"5",,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"6",,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Females","All","35 to 44","45","21.9",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,"6",,,,,,"11",,,,,,,,,"0","0",,"0","0",,,,,,,
"2000","Suburban Cook County","Females","All","45 to 54","312","175.2",,"135","75.8",,"10",,,"35","19.7",,"33","18.5",,,,,,,,"62","34.8",,"11",,,"49","27.5",,,,,"24","13.5",,"8",,,"0","0",,,,,"11",,,,,,"0","0",,,,,"0","0",,,,,,,,"8",,,,,,,,,"0","0",,,,,,,,,,
"2000","Suburban Cook County","Females","All","55 to 64","864","733.9",,"404","343.2",,"33","28",,"102","86.6",,"80","68",,,,,"6",,,"214","181.8",,"37","31.4",,"163","138.5",,"5",,,"90","76.4",,"21","17.8",,,,,,,,"15",,,"12",,,"0","0",,"6",,,"0","0",,,,,,,,"7",,,"6",,,,,,"0","0",,,,,"11",,,"22","18.7",
"2000","Suburban Cook County","Females","All","65 to 74","1930","2045.1",,"725","768.2",,"74","78.4",,"193","204.5",,"103","109.1",,,,,"16",,,"587","622",,"101","107",,"456","483.2",,"8",,,"213","225.7",,"111","117.6",,"14",,,"6",,,"27","28.6",,"50","53",,"6",,,"8",,,"0","0",,,,,,,,"13",,,"6",,,,,,"0","0",,"5",,,"27","28.6",,"39","41.3",
"2000","Suburban Cook County","Females","All","75 to 84","3727","4979",,"926","1237.1",,"98","130.9",,"209","279.2",,"141","188.4",,,,,"11",,,"1511","2018.6",,"290","387.4",,"1132","1512.3",,"29","38.7",,"350","467.6",,"223","297.9",,"105","140.3",,"10",,,"32","42.7",,"67","89.5",,"42","56.1",,"8",,,"0","0",,,,,,,,"11",,,"9",,,"6",,,"0","0",,"5",,,"98","130.9",,"81","108.2",
"2000","Suburban Cook County","Females","All","85 and over","4722","15730.6",,"545","1815.6",,"88","293.2",,"73","243.2",,"107","356.5",,,,,"9",,,"2433","8105.1",,"473","1575.7",,"1849","6159.6",,"37","123.3",,"271","902.8",,"143","476.4",,"206","686.3",,,,,"12",,,"112","373.1",,"35","116.6",,"11",,,"0","0",,"0","0",,"0","0",,"8",,,"5",,,,,,"0","0",,,,,"217","722.9",,"96","319.8",
"2000","Suburban Cook County","Females","All","All","11807","920.8","710.9","2748","214.3","175.6","303","23.6","18.8","612","47.7","40.1","464","36.2","29.5",,,,"44","3.4","2.8","4820","375.9","279","916","71.4","52.8","3658","285.3","211.7","80","6.2","4.7","948","73.9","58.4","509","39.7","31.1","328","25.6","18.1","30","2.3","2","98","7.6","6.4","244","19","14.4","83","6.5","4.7","40","3.1","2.6","0","0","0","26","2","2.1","15",,,"68","5.3","4.9","35","2.7","2.3","39","3","3","88","6.9","7.3","18",,,"356","27.8","20.1","246","19.2","14.9"
"2000","Suburban Cook County","Females","NH White","Under 1","56","644.4",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"9",,,"38","437.3",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Females","NH White","1 to 4","8",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","North District","All","All","Under 1","51","423.1",,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"9",,,"30","248.9",,"0","0",,"0","0",,,,
"2000","Suburban Cook County","Females","NH White","5 to 14",,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","Suburban Cook County","Females","NH White","15 to 24","5",,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",
