"address","city","state","zip","date_incident","jurisdiction","incident_tract","zone","ucr_incident_code","incident_description","incident_type","case_number","case_status","case_status_description","latitude","longitude","location","citydst"
"2500 Harrison Pike","Chattanooga","TN","37406","2022-04-08T22:00:00.000","TN0330100","B1","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-036216","2","Cleared by Arrest","35.081165999999996","-85.23706","POINT (-85.23706 35.081166)","9"
"6800 Shallowford Rd","Chattanooga","TN","37421","2022-04-08T19:35:00.000","TN0330100","C9","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-036139","2","Cleared by Arrest","35.046834999999994","-85.166159","POINT (-85.166159 35.046835)","6"
"1200 Cypress Street Ct","Chattanooga","TN","37402","2022-04-07T19:18:00.000","TN0330100","A6","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-035769","2","Cleared by Arrest","35.042485","-85.318477","POINT (-85.318477 35.042485)","7"
"1200 Cypress Street Ct","Chattanooga","TN","37402","2022-04-07T17:20:00.000","TN0330100","A6","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-035716","3","Pending/Possible Leads","35.043314","-85.3185","POINT (-85.3185 35.043314)","7"
"1600 Rossville Ave","Chattanooga","TN","37408","2022-04-07T14:46:00.000","TN0330100","A10","Adam S","11A","Forcible Rape","Part 1 Crimes","22-035546","3","Pending/Possible Leads","35.032865","-85.304765","POINT (-85.304765 35.032865)","7"
"2400 Williams St","Chattanooga","TN","37408","2022-04-07T14:00:00.000","TN0330100","A10","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-035718","2","Cleared by Arrest","35.0269","-85.313503","POINT (-85.313503 35.0269)","7"
"700 N Germantown Rd","Chattanooga","TN","37411","2022-04-07T12:18:00.000","TN0330100","C2","Charlie S","09A","Murder & Non-Negligent Manslaughter","Part 1 Crimes","22-035593","2","Cleared by Arrest","35.032647999999995","-85.24182499999999","POINT (-85.241825 35.032648)","9"
"6200 Shallowford Rd","Chattanooga","TN","37421","2022-04-07T09:30:00.000","TN0330100","C6","Charlie N","11A","Forcible Rape","Part 1 Crimes","22-035571","I","Closed","35.049204","-85.18183800000001","POINT (-85.181838 35.049204)","6"
"00 Tunnel Blvd","Chattanooga","TN","37411","2022-04-05T23:20:00.000","TN0330100","C2","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-035011","3","Pending/Possible Leads","35.027466999999994","-85.248169","POINT (-85.248169 35.027467)","9"
"3700 Jenkins Rd","Chattanooga","TN","37421","2022-04-05T23:09:00.000","TN0330100","C9","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-035016","2","Cleared by Arrest","35.0543","-85.12786","POINT (-85.12786 35.0543)","4"
"1800 E 23rd St","Chattanooga","TN","37404","2022-04-05T22:30:00.000","TN0330100","B6","Baker S","120","Robbery","Part 1 Crimes","22-035023","2","Cleared by Arrest","35.019903","-85.284976","POINT (-85.284976 35.019903)","8"
"4000 Fagan St","Chattanooga","TN","37410","2022-04-05T22:23:00.000","TN0330100","A12","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-035005","2","Cleared by Arrest","35.003044","-85.308683","POINT (-85.308683 35.003044)","7"
"00 153 Sb Highway","Chattanooga","TN","37421","2022-04-05T16:55:00.000","TN0330100","C4","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-034908","3","Pending/Possible Leads","35.060857","-85.13474199999999","POINT (-85.134742 35.060857)","6"
"300 Interstate 75 Nb","Chattanooga","TN","37421","2022-04-05T16:22:00.000","TN0330100","C4","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-034887","3","Pending/Possible Leads","35.012767","-85.184944","POINT (-85.184944 35.012767)","6"
"2500 Market St","Chattanooga","TN","37408","2022-04-05T14:05:00.000","TN0330100","A10","Adam S","11A","Forcible Rape","Part 1 Crimes","22-034846","3","Pending/Possible Leads","35.02642","-85.311178","POINT (-85.311178 35.02642)","7"
"1700 E 28th St","Chattanooga","TN","37407","2022-04-05T11:20:00.000","TN0330100","B7","Baker S","11A","Forcible Rape","Part 1 Crimes","22-034788","3","Pending/Possible Leads","35.014576999999996","-85.28932999999999","POINT (-85.28933 35.014577)","8"
"1600 Roanoke Ave","Chattanooga","TN","37406","2022-04-04T21:45:00.000","TN0330100","B2","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-034629","3","Pending/Possible Leads","35.057091","-85.262441","POINT (-85.262441 35.057091)","8"
"2500 E 19th St","Chattanooga","TN","37404","2022-04-04T12:52:00.000","TN0330100","B6","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-034416","3","Pending/Possible Leads","35.018079","-85.273547","POINT (-85.273547 35.018079)","9"
"1400 Stratton Place Dr","Chattanooga","TN","37421","2022-04-04T10:50:00.000","TN0330100","C8","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-034401","1","Unfounded","35.011422","-85.16067","POINT (-85.16067 35.011422)","4"
"4300 15th Ave","Chattanooga","TN","37407","2022-04-04T00:15:00.000","TN0330100","B9","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-034257","3","Pending/Possible Leads","34.990441999999994","-85.28159600000001","POINT (-85.281596 34.990442)","7"
"700 Hooker Rd","Chattanooga","TN","37410","2022-04-03T22:34:00.000","TN0330100","A12","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-034227","3","Pending/Possible Leads","34.994305","-85.30587","POINT (-85.30587 34.994305)","7"
"3500 Montview Dr","Chattanooga","TN","37411","2022-04-03T21:22:00.000","TN0330100","C2","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-034223","3","Pending/Possible Leads","35.027446","-85.24704799999999","POINT (-85.247048 35.027446)","9"
"4700 Hixson Pike","Chattanooga","TN","37343","2022-04-03T16:00:00.000","TN0330100","A3","Adam N","13A","Aggravated Assault","Part 1 Crimes","22-034132","3","Pending/Possible Leads","35.124251","-85.24784799999999","POINT (-85.247848 35.124251)","2"
"2300 Orton St","Chattanooga","TN","37406","2022-04-03T13:30:00.000","TN0330100","B2","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-034073","3","Pending/Possible Leads","35.068305","-85.255551","POINT (-85.255551 35.068305)","8"
"2000 Milne St","Chattanooga","TN","37406","2022-04-03T13:01:00.000","TN0330100","B3","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-034066","3","Pending/Possible Leads","35.04723","-85.26572999999999","POINT (-85.26573 35.04723)","8"
"2400 S Markets St","Chattanooga","TN","37408","2022-04-03T06:10:00.000","TN0330100","A10","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-033999","3","Pending/Possible Leads","35.029247","-85.317111","POINT (-85.317111 35.029247)","7"
"5700 Lee Hwy","Chattanooga","TN","37421","2022-04-03T01:27:00.000","TN0330100","C4","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-033964","3","Pending/Possible Leads","35.01711","-85.20565699999999","POINT (-85.205657 35.01711)","6"
"200 W 37th St","Chattanooga","TN","37410","2022-04-02T20:00:00.000","TN0330100","A11","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-033874","3","Pending/Possible Leads","35.007284","-85.312058","POINT (-85.312058 35.007284)","7"
"700 Mcgowan Ave","Chattanooga","TN","37411","2022-04-02T19:48:00.000","TN0330100","C2","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-033867","3","Pending/Possible Leads","35.033390999999995","-85.234533","POINT (-85.234533 35.033391)","9"
"5909-591 Lee Hwy","Chattanooga","TN","37421","2022-04-02T18:42:00.000","TN0330100","C4","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-033846","3","Pending/Possible Leads","35.023393999999996","-85.196552","POINT (-85.196552 35.023394)","6"
"3900 Jasmine St","Chattanooga","TN","37421","2022-04-02T18:00:00.000","TN0330100","C1","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-033839","3","Pending/Possible Leads","35.061503","-85.211793","POINT (-85.211793 35.061503)","5"
"5200 Mission Rd","Chattanooga","TN","37411","2022-04-02T15:00:00.000","TN0330100","C3","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-033795","3","Pending/Possible Leads","35.014593","-85.220826","POINT (-85.220826 35.014593)","5"
"4600 Midland Pike","Chattanooga","TN","37411","2022-04-02T14:30:00.000","TN0330100","C2","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-033785","3","Pending/Possible Leads","35.028057","-85.22626600000001","POINT (-85.226266 35.028057)","5"
"400 Chestnut St","Chattanooga","TN","37402","2022-04-02T13:25:00.000","TN0330100","A7","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-034056","3","Pending/Possible Leads","35.051693","-85.31100699999999","POINT (-85.311007 35.051693)","7"
"1100 Grove St","Chattanooga","TN","37402","2022-04-02T11:18:00.000","TN0330100","A6","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-033721","2","Cleared by Arrest","35.045484","-85.318467","POINT (-85.318467 35.045484)","7"
"4600 Kemp Dr","Chattanooga","TN","37411","2022-04-02T08:00:00.000","TN0330100","C2","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-033682","2","Cleared by Arrest","35.026813000000004","-85.228392","POINT (-85.228392 35.026813)","5"
"1400 E 23rd St","Chattanooga","TN","37404","2022-04-02T00:24:00.000","TN0330100","B6","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-033607","3","Pending/Possible Leads","35.021163","-85.29076099999999","POINT (-85.290761 35.021163)","8"
"2500 Judson Ln","Chattanooga","TN","37406","2022-04-01T20:00:00.000","TN0330100","B3","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-033515","3","Pending/Possible Leads","35.047814","-85.25853199999999","POINT (-85.258532 35.047814)","9"
"3400 Amnicola Hwy","Chattanooga","TN","37406","2022-04-01T17:00:00.000","TN0330100","B1","Baker N","11A","Forcible Rape","Part 1 Crimes","22-033428","3","Pending/Possible Leads","35.082623999999996","-85.262534","POINT (-85.262534 35.082624)","8"
"17800 Interstate 24 Eb","Chattanooga","TN","37419","2022-04-01T15:11:00.000","TN0330100","A10","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-033367","2","Cleared by Arrest","35.02532","-85.324654","POINT (-85.324654 35.02532)","7"
"2600 Long St","Chattanooga","TN","37408","2022-04-01T14:09:00.000","TN0330100","A10","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-033344","3","Pending/Possible Leads","35.024917","-85.315814","POINT (-85.315814 35.024917)","7"
"100 Southview St","Chattanooga","TN","37405","2022-04-01T09:00:00.000","TN0330100","A5","Adam N","13A","Aggravated Assault","Part 1 Crimes","22-033257","2","Cleared by Arrest","35.104274","-85.330417","POINT (-85.330417 35.104274)","1"
"900 N Hickory St","Chattanooga","TN","37406","2022-03-31T20:20:00.000","TN0330100","B3","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-033108","3","Pending/Possible Leads","35.048647","-85.271487","POINT (-85.271487 35.048647)","8"
"2100 Dodds Ave","Chattanooga","TN","37404","2022-03-31T17:23:00.000","TN0330100","B6","Baker S","09A","Murder & Non-Negligent Manslaughter","Part 1 Crimes","22-033046","2","Cleared by Arrest","35.015696","-85.273032","POINT (-85.273032 35.015696)","9"
"400 Tunnel Blvd","Chattanooga","TN","37411","2022-03-31T04:50:00.000","TN0330100","C2","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-032819","3","Pending/Possible Leads","35.034134","-85.242286","POINT (-85.242286 35.034134)","9"
"1100 Thomas Ln","Chattanooga","TN","37343","2022-03-31T04:00:00.000","TN0330100","A1","Adam N","13A","Aggravated Assault","Part 1 Crimes","22-032817","2","Cleared by Arrest","35.144998","-85.246824","POINT (-85.246824 35.144998)","3"
"800 Woodmore Ln","Chattanooga","TN","37411","2022-03-31T00:00:00.000","TN0330100","C2","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-033490","1","Unfounded","35.030939000000004","-85.22716600000001","POINT (-85.227166 35.030939)","5"
"1700 Ganasita Trl","Chattanooga","TN","37406","2022-03-30T11:00:00.000","TN0330100","C1","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-032493","3","Pending/Possible Leads","35.04723","-85.228784","POINT (-85.228784 35.04723)","5"
"3200 7th Ave","Chattanooga","TN","37407","2022-03-30T06:40:00.000","TN0330100","B8","Baker S","120","Robbery","Part 1 Crimes","22-032427","4","Inactive/Suspended","35.005611","-85.28352","POINT (-85.28352 35.005611)","7"
"3200 Dodson Ave","Chattanooga","TN","37406","2022-03-30T00:24:00.000","TN0330100","B1","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-032374","2","Cleared by Arrest","35.075425","-85.248727","POINT (-85.248727 35.075425)","8"
"1200 Poplar St","Chattanooga","TN","37402","2022-03-29T19:23:00.000","TN0330100","A9","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-032342","3","Pending/Possible Leads","35.0426164","-85.31559100000001","POINT (-85.315591 35.0426164)","7"
"2300 Dodson Ave","Chattanooga","TN","37406","2022-03-29T14:47:00.000","TN0330100","B2","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-032189","3","Pending/Possible Leads","35.065093000000005","-85.254687","POINT (-85.254687 35.065093)","8"
"2100 Chapman Rd","Chattanooga","TN","37421","2022-03-29T13:09:00.000","TN0330100","C6","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-032165","3","Pending/Possible Leads","35.054769","-85.189026","POINT (-85.189026 35.054769)","6"
"700 E 11th St","Chattanooga","TN","37403","2022-03-29T11:55:00.000","TN0330100","A9","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-032124","2","Cleared by Arrest","35.040241","-85.300984","POINT (-85.300984 35.040241)","8"
"3900 Volunteer Dr","Chattanooga","TN","37416","2022-03-29T06:20:00.000","TN0330100","C5","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-032052","3","Pending/Possible Leads","35.071076999999995","-85.199208","POINT (-85.199208 35.071077)","5"
"600 Sylvan Dr","Chattanooga","TN","37411","2022-03-28T23:09:00.000","TN0330100","C2","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-031858","3","Pending/Possible Leads","35.034245999999996","-85.236126","POINT (-85.236126 35.034246)","9"
"4000 Shallowford Rd","Chattanooga","TN","37411","2022-03-28T11:55:00.000","TN0330100","C3","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-031765","3","Pending/Possible Leads","35.04341","-85.218757","POINT (-85.218757 35.04341)","5"
"700 Market St","Chattanooga","TN","37402","2022-03-28T08:12:00.000","TN0330100","A7","Adam S","120","Robbery","Part 1 Crimes","22-031693","2","Cleared by Arrest","35.047626","-85.309841","POINT (-85.309841 35.047626)","7"
"700 E 11th St","Chattanooga","TN","37403","2022-03-27T22:10:00.000","TN0330100","A9","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-031600","3","Pending/Possible Leads","35.041457","-85.299775","POINT (-85.299775 35.041457)","8"
"100 Hollyberry Ln","Chattanooga","TN","37411","2022-03-27T20:40:00.000","TN0330100","C2","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-031577","2","Cleared by Arrest","35.019383","-85.237922","POINT (-85.237922 35.019383)","5"
"1500 Jenkins Rd","Chattanooga","TN","37421","2022-03-27T10:57:00.000","TN0330100","C8","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-031411","2","Cleared by Arrest","35.011198","-85.148826","POINT (-85.148826 35.011198)","4"
"1100 Overlook Ave","Chattanooga","TN","37411","2022-03-26T22:25:00.000","TN0330100","C1","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-031269","3","Pending/Possible Leads","35.03966","-85.236322","POINT (-85.236322 35.03966)","9"
"200 Northgate Mall Dr","Chattanooga","TN","37415","2022-03-26T22:10:00.000","TN0330100","A2","Adam N","13A","Aggravated Assault","Part 1 Crimes","22-031261","3","Pending/Possible Leads","35.129485","-85.238968","POINT (-85.238968 35.129485)","3"
"3500 Cummings Hwy","Chattanooga","TN","37419","2022-03-26T20:00:00.000","TN0330100","A13","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-031251","3","Pending/Possible Leads","35.016293999999995","-85.37643","POINT (-85.37643 35.016294)","1"
"1500 Middle St","Chattanooga","TN","37408","2022-03-26T19:00:00.000","TN0330100","A11","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-031207","3","Pending/Possible Leads","35.020864","-85.32369600000001","POINT (-85.323696 35.020864)","7"
"3500 Montview Dr","Chattanooga","TN","37411","2022-03-26T17:00:00.000","TN0330100","C1","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-031145","3","Pending/Possible Leads","35.028184","-85.246629","POINT (-85.246629 35.028184)","9"
"1300 Gadd Rd","Chattanooga","TN","37343","2022-03-26T14:30:00.000","TN0330100","A1","Adam N","13A","Aggravated Assault","Part 1 Crimes","22-031097","3","Pending/Possible Leads","35.142381","-85.242512","POINT (-85.242512 35.142381)","3"
"3800 Fagan St","Chattanooga","TN","37408","2022-03-26T13:48:00.000","TN0330100","A10","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-031078","2","Cleared by Arrest","35.032894","-85.311209","POINT (-85.311209 35.032894)","7"
"7000 Amin Dr","Chattanooga","TN","37421","2022-03-26T12:17:00.000","TN0330100","C7","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-031043","3","Pending/Possible Leads","35.041656","-85.160485","POINT (-85.160485 35.041656)","6"
"2100 E 13th St","Chattanooga","TN","37404","2022-03-26T03:25:00.000","TN0330100","B5","Baker S","120","Robbery","Part 1 Crimes","22-030982","4","Inactive/Suspended","35.026675","-85.27658199999999","POINT (-85.276582 35.026675)","8"
"1200 E Main St","Chattanooga","TN","37408","2022-03-25T23:28:00.000","TN0330100","B5","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-030903","3","Pending/Possible Leads","35.028886","-85.288414","POINT (-85.288414 35.028886)","8"
"800 W 13th Street Ct","Chattanooga","TN","37402","2022-03-25T19:50:00.000","TN0330100","A6","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-030841","3","Pending/Possible Leads","35.042264","-85.318928","POINT (-85.318928 35.042264)","7"
"2800 Dodson Ave","Chattanooga","TN","37406","2022-03-25T19:03:00.000","TN0330100","B2","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-030825","3","Pending/Possible Leads","35.068832","-85.251187","POINT (-85.251187 35.068832)","9"
"2700 E 13th St","Chattanooga","TN","37404","2022-03-25T18:36:00.000","TN0330100","B5","Baker S","11A","Forcible Rape","Part 1 Crimes","22-030815","I","Closed","35.02432","-85.26710299999999","POINT (-85.267103 35.02432)","9"
