"objectid","safegraph_place_id","parent_safegraph_place_id","location_name","brands","top_category","sub_category","naics_code","street_address","city","region","postal_code","iso_country_code","phone_number","category_tags","data_version","raw_visit_counts","total_visits","daily_average","date","visits","day_of_week","most_recent_date_indicator","placemean","placestdev","placetscore","categorymean","categorystdev","categorytscore","chattanoogamean","chattanoogastdev","chattanoogatscore","geometry","id"
"4764703","sg:00f75d3665ff44ab972bc6c775bbb47e",,"Panda Chinese Cuisine",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","5137 Hixson Pike","Hixson","TN","37343","US","+14238709563","Chinese Food","20200706","1","0","0.43","2020-07-13T00:00:00.000","0","1-Mon","N","0.1","0.45","-0.22","6.47","14.77","-0.44","3.52","16.82","-0.21","POINT (-85.2379 35.13701)","sg:00f75d3665ff44ab972bc6c775bbb47e_20200713"
"4764703","sg:00f75d3665ff44ab972bc6c775bbb47e",,"Panda Chinese Cuisine",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","5137 Hixson Pike","Hixson","TN","37343","US","+14238709563","Chinese Food","20200706","1","0","0.43","2020-07-14T00:00:00.000","0","1-Tue","N","0.1","0.45","-0.22","6.47","14.77","-0.44","3.52","16.82","-0.21","POINT (-85.2379 35.13701)","sg:00f75d3665ff44ab972bc6c775bbb47e_20200714"
"4764703","sg:00f75d3665ff44ab972bc6c775bbb47e",,"Panda Chinese Cuisine",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","5137 Hixson Pike","Hixson","TN","37343","US","+14238709563","Chinese Food","20200706","1","0","0.43","2020-07-15T00:00:00.000","0","1-Wed","N","0.1","0.45","-0.22","6.47","14.77","-0.44","3.52","16.82","-0.21","POINT (-85.2379 35.13701)","sg:00f75d3665ff44ab972bc6c775bbb47e_20200715"
"4764703","sg:00f75d3665ff44ab972bc6c775bbb47e",,"Panda Chinese Cuisine",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","5137 Hixson Pike","Hixson","TN","37343","US","+14238709563","Chinese Food","20200706","1","0","0.43","2020-07-16T00:00:00.000","0","1-Thu","N","0.1","0.45","-0.22","6.47","14.77","-0.44","3.52","16.82","-0.21","POINT (-85.2379 35.13701)","sg:00f75d3665ff44ab972bc6c775bbb47e_20200716"
"4764703","sg:00f75d3665ff44ab972bc6c775bbb47e",,"Panda Chinese Cuisine",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","5137 Hixson Pike","Hixson","TN","37343","US","+14238709563","Chinese Food","20200706","1","0","0.43","2020-07-17T00:00:00.000","0","1-Fri","N","0.1","0.45","-0.22","6.47","14.77","-0.44","3.52","16.82","-0.21","POINT (-85.2379 35.13701)","sg:00f75d3665ff44ab972bc6c775bbb47e_20200717"
"2696787","sg:00b3ae07b7f14146a2a2941644a50961",,"Ooltewah Manufacturing",,"Sporting Goods, Hobby, and Musical Instrument Stores","Sporting Goods Stores","451110","5722 Main St","Ooltewah","TN","37363","US","+14232385388",,"20200406","12","12","2.29","2020-04-12T00:00:00.000","0","1-Sun","N","1.65","1.95","-0.84","5.66","11.42","-0.5","4.04","14.16","-0.29","POINT (-85.06016 35.077026)","sg:00b3ae07b7f14146a2a2941644a50961_20200412"
"485054","sg:00a4751852044e34a4daf7390ad10235","sg:b7840509431a4c8bb04ba32af105c2dc","Hallmark Cards","Hallmark Cards","Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","5756 Highway 153 Oak Park Town Center Ste I1","Hixson","TN","37343","US",,,"20200406","7","7","4.07","2020-04-12T00:00:00.000","0","1-Sun","N","0.5","0.83","-0.6","2.72","3.41","-0.8","4.04","14.16","-0.29","POINT (-85.24567 35.15456)","sg:00a4751852044e34a4daf7390ad10235_20200412"
"485054","sg:00a4751852044e34a4daf7390ad10235","sg:b7840509431a4c8bb04ba32af105c2dc","Hallmark Cards","Hallmark Cards","Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","5756 Highway 153 Oak Park Town Center Ste I1","Hixson","TN","37343","US",,,"20200406","7","7","4.07","2020-04-13T00:00:00.000","0","1-Mon","N","0.5","0.83","-0.6","2.72","3.41","-0.8","4.04","14.16","-0.29","POINT (-85.24567 35.15456)","sg:00a4751852044e34a4daf7390ad10235_20200413"
"485054","sg:00a4751852044e34a4daf7390ad10235","sg:b7840509431a4c8bb04ba32af105c2dc","Hallmark Cards","Hallmark Cards","Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","5756 Highway 153 Oak Park Town Center Ste I1","Hixson","TN","37343","US",,,"20200406","7","7","4.07","2020-04-14T00:00:00.000","0","1-Tue","N","0.5","0.83","-0.6","2.72","3.41","-0.8","4.04","14.16","-0.29","POINT (-85.24567 35.15456)","sg:00a4751852044e34a4daf7390ad10235_20200414"
"485054","sg:00a4751852044e34a4daf7390ad10235","sg:b7840509431a4c8bb04ba32af105c2dc","Hallmark Cards","Hallmark Cards","Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","5756 Highway 153 Oak Park Town Center Ste I1","Hixson","TN","37343","US",,,"20200406","7","7","4.07","2020-04-15T00:00:00.000","0","1-Wed","N","0.5","0.83","-0.6","2.72","3.41","-0.8","4.04","14.16","-0.29","POINT (-85.24567 35.15456)","sg:00a4751852044e34a4daf7390ad10235_20200415"
"485054","sg:00a4751852044e34a4daf7390ad10235","sg:b7840509431a4c8bb04ba32af105c2dc","Hallmark Cards","Hallmark Cards","Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","5756 Highway 153 Oak Park Town Center Ste I1","Hixson","TN","37343","US",,,"20200406","7","7","4.07","2020-04-16T00:00:00.000","0","1-Thu","N","0.5","0.83","-0.6","2.72","3.41","-0.8","4.04","14.16","-0.29","POINT (-85.24567 35.15456)","sg:00a4751852044e34a4daf7390ad10235_20200416"
"485054","sg:00a4751852044e34a4daf7390ad10235","sg:b7840509431a4c8bb04ba32af105c2dc","Hallmark Cards","Hallmark Cards","Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","5756 Highway 153 Oak Park Town Center Ste I1","Hixson","TN","37343","US",,,"20200406","7","7","4.07","2020-04-17T00:00:00.000","0","1-Fri","N","0.5","0.83","-0.6","2.72","3.41","-0.8","4.04","14.16","-0.29","POINT (-85.24567 35.15456)","sg:00a4751852044e34a4daf7390ad10235_20200417"
"485054","sg:00a4751852044e34a4daf7390ad10235","sg:b7840509431a4c8bb04ba32af105c2dc","Hallmark Cards","Hallmark Cards","Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220","5756 Highway 153 Oak Park Town Center Ste I1","Hixson","TN","37343","US",,,"20200406","7","7","4.07","2020-04-18T00:00:00.000","0","1-Sat","N","0.5","0.83","-0.6","2.72","3.41","-0.8","4.04","14.16","-0.29","POINT (-85.24567 35.15456)","sg:00a4751852044e34a4daf7390ad10235_20200418"
"4764703","sg:00f75d3665ff44ab972bc6c775bbb47e",,"Panda Chinese Cuisine",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","5137 Hixson Pike","Hixson","TN","37343","US","+14238709563","Chinese Food","20200706","1","0","0.43","2020-07-18T00:00:00.000","0","1-Sat","N","0.1","0.45","-0.22","6.47","14.77","-0.44","3.52","16.82","-0.21","POINT (-85.2379 35.13701)","sg:00f75d3665ff44ab972bc6c775bbb47e_20200718"
"4764703","sg:00f75d3665ff44ab972bc6c775bbb47e",,"Panda Chinese Cuisine",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","5137 Hixson Pike","Hixson","TN","37343","US","+14238709563","Chinese Food","20200706","1","0","0.43","2020-07-19T00:00:00.000","0","1-Sun","Y","0.1","0.45","-0.22","6.47","14.77","-0.44","3.52","16.82","-0.21","POINT (-85.2379 35.13701)","sg:00f75d3665ff44ab972bc6c775bbb47e_20200719"
"4079273","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200706",,,,"2020-07-13T00:00:00.000",,"1-Mon","N",,,"0","0.08","0.58",,"3.52","16.82",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200713"
"4079273","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200706",,,,"2020-07-14T00:00:00.000",,"1-Tue","N",,,"0","0.08","0.58",,"3.52","16.82",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200714"
"4079273","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200706",,,,"2020-07-15T00:00:00.000",,"1-Wed","N",,,"0","0.08","0.58",,"3.52","16.82",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200715"
"4079273","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200706",,,,"2020-07-16T00:00:00.000",,"1-Thu","N",,,"0","0.08","0.58",,"3.52","16.82",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200716"
"4079273","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200706",,,,"2020-07-17T00:00:00.000",,"1-Fri","N",,,"0","0.08","0.58",,"3.52","16.82",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200717"
"4079273","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200706",,,,"2020-07-18T00:00:00.000",,"1-Sat","N",,,"0","0.08","0.58",,"3.52","16.82",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200718"
"4079273","sg:010196e1c22c4a3e9500a7fc75787414",,"Phases Hair Studio",,"Personal Care Services","Beauty Salons","812112","5036 Highway 58 Unit 104","Chattanooga","TN","37416","US","+14235100717",,"20200706",,,,"2020-07-19T00:00:00.000",,"1-Sun","Y",,,"0","0.08","0.58",,"3.52","16.82",,"POINT (-85.17468 35.095695)","sg:010196e1c22c4a3e9500a7fc75787414_20200719"
"3033603","sg:01041e6d75d4408c97f21e672cc80400",,"Chattanooga",,"Offices of Dentists","Offices of Dentists","621210","4845 Hixson Pike Ste A","Hixson","TN","37343","US",,,"20200706",,"0","1.71","2020-07-13T00:00:00.000","0","1-Mon","N","0.2","0.7","-0.29","0.8","2.45","-0.33","3.52","16.82","-0.21","POINT (-85.24755 35.128506)","sg:01041e6d75d4408c97f21e672cc80400_20200713"
"3033603","sg:01041e6d75d4408c97f21e672cc80400",,"Chattanooga",,"Offices of Dentists","Offices of Dentists","621210","4845 Hixson Pike Ste A","Hixson","TN","37343","US",,,"20200706",,"0","1.71","2020-07-14T00:00:00.000","0","1-Tue","N","0.2","0.7","-0.29","0.8","2.45","-0.33","3.52","16.82","-0.21","POINT (-85.24755 35.128506)","sg:01041e6d75d4408c97f21e672cc80400_20200714"
"3033603","sg:01041e6d75d4408c97f21e672cc80400",,"Chattanooga",,"Offices of Dentists","Offices of Dentists","621210","4845 Hixson Pike Ste A","Hixson","TN","37343","US",,,"20200706",,"0","1.71","2020-07-15T00:00:00.000","0","1-Wed","N","0.2","0.7","-0.29","0.8","2.45","-0.33","3.52","16.82","-0.21","POINT (-85.24755 35.128506)","sg:01041e6d75d4408c97f21e672cc80400_20200715"
"3033603","sg:01041e6d75d4408c97f21e672cc80400",,"Chattanooga",,"Offices of Dentists","Offices of Dentists","621210","4845 Hixson Pike Ste A","Hixson","TN","37343","US",,,"20200706",,"0","1.71","2020-07-16T00:00:00.000","0","1-Thu","N","0.2","0.7","-0.29","0.8","2.45","-0.33","3.52","16.82","-0.21","POINT (-85.24755 35.128506)","sg:01041e6d75d4408c97f21e672cc80400_20200716"
"3033603","sg:01041e6d75d4408c97f21e672cc80400",,"Chattanooga",,"Offices of Dentists","Offices of Dentists","621210","4845 Hixson Pike Ste A","Hixson","TN","37343","US",,,"20200706",,"0","1.71","2020-07-17T00:00:00.000","0","1-Fri","N","0.2","0.7","-0.29","0.8","2.45","-0.33","3.52","16.82","-0.21","POINT (-85.24755 35.128506)","sg:01041e6d75d4408c97f21e672cc80400_20200717"
"3033603","sg:01041e6d75d4408c97f21e672cc80400",,"Chattanooga",,"Offices of Dentists","Offices of Dentists","621210","4845 Hixson Pike Ste A","Hixson","TN","37343","US",,,"20200706",,"0","1.71","2020-07-18T00:00:00.000","0","1-Sat","N","0.2","0.7","-0.29","0.8","2.45","-0.33","3.52","16.82","-0.21","POINT (-85.24755 35.128506)","sg:01041e6d75d4408c97f21e672cc80400_20200718"
"3033603","sg:01041e6d75d4408c97f21e672cc80400",,"Chattanooga",,"Offices of Dentists","Offices of Dentists","621210","4845 Hixson Pike Ste A","Hixson","TN","37343","US",,,"20200706",,"0","1.71","2020-07-19T00:00:00.000","0","1-Sun","Y","0.2","0.7","-0.29","0.8","2.45","-0.33","3.52","16.82","-0.21","POINT (-85.24755 35.128506)","sg:01041e6d75d4408c97f21e672cc80400_20200719"
"2030475","sg:010c7785af2e498a869802c48b3e01ec",,"BB&T (Branch Banking and Trust)","BB&T (Branch Banking and Trust)","Depository Credit Intermediation","Commercial Banking","522110","9238 Lee Hwy","Ooltewah","TN","37363","US","+14232386515",,"20200706","1","0","0.14","2020-07-13T00:00:00.000","0","1-Mon","N","0","0","0","0.34","1.67","-0.2","3.52","16.82","-0.21","POINT (-85.059204 35.082233)","sg:010c7785af2e498a869802c48b3e01ec_20200713"
"1889157","sg:00a878cf9fd74b93a0e269fcaea1b0bf",,"Gigi's Cupcakes","Gigi's Cupcakes","Restaurants and Other Eating Places","Snack and Nonalcoholic Beverage Bars","722515","1925 Gunbarrel Rd Ste E109","Chattanooga","TN","37421","US",,"Snacks,Counter Service,Catering,Dessert,Bakery","20200406","19","19","11.29","2020-04-12T00:00:00.000","0","1-Sun","N","2.5","1.67","-1.5","7.09","12.12","-0.58","4.04","14.16","-0.29","POINT (-85.15745 35.029316)","sg:00a878cf9fd74b93a0e269fcaea1b0bf_20200412"
"1889157","sg:00a878cf9fd74b93a0e269fcaea1b0bf",,"Gigi's Cupcakes","Gigi's Cupcakes","Restaurants and Other Eating Places","Snack and Nonalcoholic Beverage Bars","722515","1925 Gunbarrel Rd Ste E109","Chattanooga","TN","37421","US",,"Snacks,Counter Service,Catering,Dessert,Bakery","20200406","19","19","11.29","2020-04-13T00:00:00.000","2","1-Mon","N","2.5","1.67","-0.3","7.09","12.12","-0.42","4.04","14.16","-0.14","POINT (-85.15745 35.029316)","sg:00a878cf9fd74b93a0e269fcaea1b0bf_20200413"
"1889157","sg:00a878cf9fd74b93a0e269fcaea1b0bf",,"Gigi's Cupcakes","Gigi's Cupcakes","Restaurants and Other Eating Places","Snack and Nonalcoholic Beverage Bars","722515","1925 Gunbarrel Rd Ste E109","Chattanooga","TN","37421","US",,"Snacks,Counter Service,Catering,Dessert,Bakery","20200406","19","19","11.29","2020-04-14T00:00:00.000","4","1-Tue","N","2.5","1.67","0.9","7.09","12.12","-0.25","4.04","14.16","0","POINT (-85.15745 35.029316)","sg:00a878cf9fd74b93a0e269fcaea1b0bf_20200414"
"1889157","sg:00a878cf9fd74b93a0e269fcaea1b0bf",,"Gigi's Cupcakes","Gigi's Cupcakes","Restaurants and Other Eating Places","Snack and Nonalcoholic Beverage Bars","722515","1925 Gunbarrel Rd Ste E109","Chattanooga","TN","37421","US",,"Snacks,Counter Service,Catering,Dessert,Bakery","20200406","19","19","11.29","2020-04-15T00:00:00.000","1","1-Wed","N","2.5","1.67","-0.9","7.09","12.12","-0.5","4.04","14.16","-0.21","POINT (-85.15745 35.029316)","sg:00a878cf9fd74b93a0e269fcaea1b0bf_20200415"
"1889157","sg:00a878cf9fd74b93a0e269fcaea1b0bf",,"Gigi's Cupcakes","Gigi's Cupcakes","Restaurants and Other Eating Places","Snack and Nonalcoholic Beverage Bars","722515","1925 Gunbarrel Rd Ste E109","Chattanooga","TN","37421","US",,"Snacks,Counter Service,Catering,Dessert,Bakery","20200406","19","19","11.29","2020-04-16T00:00:00.000","1","1-Thu","N","2.5","1.67","-0.9","7.09","12.12","-0.5","4.04","14.16","-0.21","POINT (-85.15745 35.029316)","sg:00a878cf9fd74b93a0e269fcaea1b0bf_20200416"
"1889157","sg:00a878cf9fd74b93a0e269fcaea1b0bf",,"Gigi's Cupcakes","Gigi's Cupcakes","Restaurants and Other Eating Places","Snack and Nonalcoholic Beverage Bars","722515","1925 Gunbarrel Rd Ste E109","Chattanooga","TN","37421","US",,"Snacks,Counter Service,Catering,Dessert,Bakery","20200406","19","19","11.29","2020-04-17T00:00:00.000","3","1-Fri","N","2.5","1.67","0.3","7.09","12.12","-0.34","4.04","14.16","-0.07","POINT (-85.15745 35.029316)","sg:00a878cf9fd74b93a0e269fcaea1b0bf_20200417"
"1889157","sg:00a878cf9fd74b93a0e269fcaea1b0bf",,"Gigi's Cupcakes","Gigi's Cupcakes","Restaurants and Other Eating Places","Snack and Nonalcoholic Beverage Bars","722515","1925 Gunbarrel Rd Ste E109","Chattanooga","TN","37421","US",,"Snacks,Counter Service,Catering,Dessert,Bakery","20200406","19","19","11.29","2020-04-18T00:00:00.000","4","1-Sat","N","2.5","1.67","0.9","7.09","12.12","-0.25","4.04","14.16","0","POINT (-85.15745 35.029316)","sg:00a878cf9fd74b93a0e269fcaea1b0bf_20200418"
"1806865","sg:01156f21aa514b5688542acd7c564af0",,"Curate",,"Personal Care Services","Beauty Salons","812112","9447 Bradmore Ln Ste 201","Ooltewah","TN","37363","US","+14236613243",,"20200406",,,,"2020-04-17T00:00:00.000",,"1-Fri","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.05535000000002 35.083405)","sg:01156f21aa514b5688542acd7c564af0_20200417"
"2030475","sg:010c7785af2e498a869802c48b3e01ec",,"BB&T (Branch Banking and Trust)","BB&T (Branch Banking and Trust)","Depository Credit Intermediation","Commercial Banking","522110","9238 Lee Hwy","Ooltewah","TN","37363","US","+14232386515",,"20200706","1","0","0.14","2020-07-14T00:00:00.000","0","1-Tue","N","0","0","0","0.34","1.67","-0.2","3.52","16.82","-0.21","POINT (-85.059204 35.082233)","sg:010c7785af2e498a869802c48b3e01ec_20200714"
"2030475","sg:010c7785af2e498a869802c48b3e01ec",,"BB&T (Branch Banking and Trust)","BB&T (Branch Banking and Trust)","Depository Credit Intermediation","Commercial Banking","522110","9238 Lee Hwy","Ooltewah","TN","37363","US","+14232386515",,"20200706","1","0","0.14","2020-07-15T00:00:00.000","0","1-Wed","N","0","0","0","0.34","1.67","-0.2","3.52","16.82","-0.21","POINT (-85.059204 35.082233)","sg:010c7785af2e498a869802c48b3e01ec_20200715"
"2030475","sg:010c7785af2e498a869802c48b3e01ec",,"BB&T (Branch Banking and Trust)","BB&T (Branch Banking and Trust)","Depository Credit Intermediation","Commercial Banking","522110","9238 Lee Hwy","Ooltewah","TN","37363","US","+14232386515",,"20200706","1","0","0.14","2020-07-16T00:00:00.000","0","1-Thu","N","0","0","0","0.34","1.67","-0.2","3.52","16.82","-0.21","POINT (-85.059204 35.082233)","sg:010c7785af2e498a869802c48b3e01ec_20200716"
"2030475","sg:010c7785af2e498a869802c48b3e01ec",,"BB&T (Branch Banking and Trust)","BB&T (Branch Banking and Trust)","Depository Credit Intermediation","Commercial Banking","522110","9238 Lee Hwy","Ooltewah","TN","37363","US","+14232386515",,"20200706","1","0","0.14","2020-07-17T00:00:00.000","0","1-Fri","N","0","0","0","0.34","1.67","-0.2","3.52","16.82","-0.21","POINT (-85.059204 35.082233)","sg:010c7785af2e498a869802c48b3e01ec_20200717"
"2030475","sg:010c7785af2e498a869802c48b3e01ec",,"BB&T (Branch Banking and Trust)","BB&T (Branch Banking and Trust)","Depository Credit Intermediation","Commercial Banking","522110","9238 Lee Hwy","Ooltewah","TN","37363","US","+14232386515",,"20200706","1","0","0.14","2020-07-18T00:00:00.000","0","1-Sat","N","0","0","0","0.34","1.67","-0.2","3.52","16.82","-0.21","POINT (-85.059204 35.082233)","sg:010c7785af2e498a869802c48b3e01ec_20200718"
"2030475","sg:010c7785af2e498a869802c48b3e01ec",,"BB&T (Branch Banking and Trust)","BB&T (Branch Banking and Trust)","Depository Credit Intermediation","Commercial Banking","522110","9238 Lee Hwy","Ooltewah","TN","37363","US","+14232386515",,"20200706","1","0","0.14","2020-07-19T00:00:00.000","0","1-Sun","Y","0","0","0","0.34","1.67","-0.2","3.52","16.82","-0.21","POINT (-85.059204 35.082233)","sg:010c7785af2e498a869802c48b3e01ec_20200719"
