"projectid","buildingid","reportingconstructiontype","boroid","block","lot","bin","housenumber","streetname","countedrentalunits","countedhomeownershipunits","allcountedunits","totalbuildingunits","basesquarefootage","stories","bbl","community_board_cb","council_district","census_tract","nta","latitude","longitude","postcode"
"49943","948192","New Construction","3","2472","100",,"1","BLUE SLIP","92","0","92","93","14000","6",,"301","33","563","Greenpoint","40.735562","-73.959806","11222"
"49959","972807","New Construction","1","2038","7501","1089911","260","WEST 153 STREET","51","0","51","51","1","7","1020387501","110","9","236","Central Harlem North-Polo Grounds","40.82741","-73.937178","10039"
"50026","927138","New Construction","3","1507","32","3414036","8","ROCKAWAY AVENUE","79","0","79","79","8033","6","3015077501","316","41","373","Ocean Hill","40.683362","-73.911657","11233"
"50026","947649","New Construction","3","1503","29","3040472","1672","BROADWAY","55","0","55","55","4373","6","3015037501","316","41","373","Ocean Hill","40.684214","-73.912781","11207"
"50059","234927","Preservation","3","4061","1","3090031","877","DUMONT AVENUE","6","0","6","6","3190","3","3040610001","305","42","1162","East New York","40.667549","-73.886052","11207"
"50059","294143","Preservation","3","2276","3","3061501","717","FLUSHING AVENUE","4","0","4","4","2990","3","3022760003","301","33","507","Bedford","40.70051","-73.943768","11206"
"50059","300735","Preservation","3","3709","115","3083741","160","GLENMORE AVENUE","8","0","8","8","3423","3","3037090115","316","37","908","Brownsville","40.671851","-73.904949","11212"
"50059","305076","Preservation","3","3322","10","3076062","78","GROVE STREET","6","0","6","6","6630","3","3033220010","304","34","399","Bushwick South","40.692375","-73.92168","11221"
"50059","335793","Preservation","3","3309","32","3251914","275","MENAHAN STREET","6","0","6","6","3390","3","3033090032","304","37","433","Bushwick North","40.699288","-73.915981","11237"
"50059","362522","Preservation","3","1567","31","3042587","178","ROCKAWAY AVENUE","6","0","6","6","3100","3","3015670031","316","41","301","Ocean Hill","40.677046","-73.910868","11233"
"50059","396441","Preservation","3","1761","70","3048930","663","WILLOUGHBY AVENUE","3","0","3","3","3458","3","3017610070","303","36","283","Stuyvesant Heights","40.694627","-73.942702","11206"
"50088","949394","New Construction","2","2483","5","2002976","810","RIVER AVENUE","134","0","134","134","20000","17","2024830005","204","8","63","West Concourse","40.826092","-73.926925","10451"
"50104","927022","New Construction","2","2984","46","2124684","1825","BOSTON ROAD","80","0","80","80","20000","8","2029847503","203","17","161","Crotona Park East","40.838878","-73.885209","10460"
"50131","56818","Preservation","2","2430","43","2002159","1171","CLAY AVENUE","12","0","12","12","2232","5","2024300043","204","16","17701","East Concourse-Concourse Village","40.831669","-73.911023","10456"
"50131","56824","Preservation","2","2430","37","2002156","1183","CLAY AVENUE","12","0","12","12","2232","5","2024300037","204","16","17701","East Concourse-Concourse Village","40.831927","-73.910881","10456"
"50131","56832","Preservation","2","2426","59","2002082","1202","CLAY AVENUE","11","0","11","11","2171","5","2024260059","204","16","17701","East Concourse-Concourse Village","40.832377","-73.91061","10456"
"50131","81951","Preservation","2","2341","55","2001008","384","GRAND CONCOURSE","26","0","26","26","3178","5","2023410055","201","8","51","Mott Haven-Port Morris","40.816058","-73.928392","10451"
"50131","97336","Preservation","2","2449","23","2002575","1129","MORRIS AVENUE","5","0","5","5","1946","3","2024490023","204","16","18101","East Concourse-Concourse Village","40.83134","-73.915244","10456"
"50131","107220","Preservation","2","2700","9","2005392","1038","ROGERS PLACE","21","0","21","21","3752","5","2027000009","202","17","131","Longwood","40.824464","-73.897746","10459"
"50132","29016","Preservation","1","2166","69","1063978","273","WADSWORTH AVENUE","21","0","21","21","4306","5","1021660069","112","10","271","Washington Heights North","40.85338","-73.932364","10033"
"50156","944796","New Construction","2","3013","7501","2128557","1512","BOONE AVENUE","0","0","0","110","6212","15","2030137501","203","17","157","Crotona Park East","40.83228","-73.885535","10460"
"50157","927198","New Construction","3","389","28","3000000","346","BERGEN STREET","24","0","24","24","6000","6","3003890028","302","33","127","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","40.682824","-73.980487","11217"
"50181","948130","New Construction","1","1538","7501","1090174","203","EAST 92 STREET","0","0","0","231","11313","36","1015387501","108","5","154","Yorkville","40.782537","-73.950949","10128"
"50184","3548","Preservation","1","1941","36","1058898","2312","ADAM C POWELL BOULEVARD","8","0","8","8","2500","5","1019410036","110","9","228","Central Harlem North-Polo Grounds","40.815723","-73.943407","10030"
"50184","4083","Preservation","1","1940","3","1084051","2518","FREDERICK DOUGLASS BOULEVARD","22","0","22","22","6000","5","1019400003",,,,,,,
"50184","4091","Preservation","1","1941","3","1058870","2540","FREDERICK DOUGLASS BOULEVARD","17","0","17","17","4000","5","1019410003",,,,,,,
"50184","28132","Preservation","1","1959","58","1059459","488","ST NICHOLAS AVENUE","15","0","15","15","4000","5","1019590058","110","9","22102","Central Harlem North-Polo Grounds","40.81656","-73.948258","10030"
"50184","28134","Preservation","1","1959","56","1059458","490","ST NICHOLAS AVENUE","15","0","15","15","3600","5","1019590056","110","9","22102","Central Harlem North-Polo Grounds","40.816634","-73.948225","10030"
"50184","40723","Preservation","1","1940","39","1058844","216","WEST 135 STREET","8","0","8","8","3330","4","1019400039","110","9","228","Central Harlem North-Polo Grounds","40.815595","-73.944411","10030"
"50184","40735","Preservation","1","1941","14","1058880","229","WEST 135 STREET","8","0","8","8","2498","5","1019410014","110","9","228","Central Harlem North-Polo Grounds","40.815902","-73.945094","10030"
"50184","40737","Preservation","1","1941","13","1058879","231","WEST 135 STREET","8","0","8","8","24978","5","1019410013","110","9","228","Central Harlem North-Polo Grounds","40.815933","-73.94517","10030"
"50184","40739","Preservation","1","1941","12","1058878","233","WEST 135 STREET","8","0","8","8","2498","5","1019410012","110","9","228","Central Harlem North-Polo Grounds","40.815966","-73.945242","10030"
"50184","40741","Preservation","1","1941","11","1058877","235","WEST 135 STREET","8","0","8","8","2498","5","1019410011","110","9","228","Central Harlem North-Polo Grounds","40.815996","-73.945318","10030"
"50186","64613","Preservation","2","2620","25","2004376","574","EAST 163 STREET","0","0","0","16","3900","6","2026200025","203","17","141","Morrisania-Melrose","40.823907","-73.908128","10456"
"50186","64614","Preservation","2","2620","27","2004377","578","EAST 163 STREET","0","0","0","16","3900","6","2026200027","203","17","141","Morrisania-Melrose","40.823899","-73.908088","10456"
"50186","806534","Preservation","2","2620","29","2096046","586","EAST 163 STREET","0","0","0","16","3742","5","2026200029","203","17","141","Morrisania-Melrose","40.823877","-73.908009","10456"
"50193","329481","Preservation","3","373","46","3323276","93","LUQUER STREET","8","0","8","8","5100","4","3003730046","306","39","65","Carroll Gardens-Columbia Street-Red Hook","40.67789","-74.001089","11231"
"50193","341859","Preservation","3","526","15","3008346","60","NELSON STREET","6","0","6","6","1336","4","3005260015","306","38","59","Carroll Gardens-Columbia Street-Red Hook","40.677863","-74.003674","11231"
"50193","341863","Preservation","3","526","20","3008350","68","NELSON STREET","8","0","8","8","5100","4","3005260020","306","38","59","Carroll Gardens-Columbia Street-Red Hook","40.677822","-74.003526","11231"
"50193","341864","Preservation","3","526","20","3008351","70","NELSON STREET","8","0","8","8","5100","4","3005260020","306","38","59","Carroll Gardens-Columbia Street-Red Hook","40.677811","-74.003486","11231"
"50193","387264","Preservation","3","530","10","3008383","91","VERONA STREET","6","0","6","6","4625","3","3005300010","306","38","59","Carroll Gardens-Columbia Street-Red Hook","40.679663","-74.009338","11231"
"50193","808774","Preservation","3","373","46","3323275","95","LUQUER STREET","8","0","8","8","5000","4","3003730046","306","39","65","Carroll Gardens-Columbia Street-Red Hook","40.677882","-74.00106","11231"
"50196","49501","Preservation","2","3076","11","2012218","2431","BELMONT AVENUE","43","0","43","43","13781","5","2030760011","206","15","389","Belmont","40.855396","-73.885752","10458"
"50196","59948","Preservation","2","3104","1","2092313","2404","CROTONA AVENUE","24","0","24","24","55000","5","2031040001","206","15","393","Belmont","40.854315","-73.883411","10458"
"50196","87351","Preservation","2","3076","39","2012230","2476","HUGHES AVENUE","63","0","63","63","17500","5","2030760039","206","15","389","Belmont","40.85693","-73.885398","10458"
"50196","806409","Preservation","2","3104","1","2092314","2412","CROTONA AVENUE","25","0","25","25","15000","5","2031040001","206","15","393","Belmont","40.854475","-73.883331","10458"
"50196","806410","Preservation","2","3104","1","2092315","2416","CROTONA AVENUE","25","0","25","25","15000","5","2031040001","206","15","393","Belmont","40.854554","-73.883291","10458"
"50200","948174","New Construction","2","2938","9","2000000","1420","CROTONA PARK EAST","60","0","60","60","4378","8","2029420001","203","16","153","Crotona Park East","40.834596","-73.896325","10460"
"50201","372190","Preservation","3","2438","20","3063379","392","SOUTH 3 STREET","22","0","22","22","3900","6","3024380020","301","34","527","North Side-South Side","40.708525","-73.951628","11211"
"50205","65477","Preservation","2","3866","5","2027461","1585","EAST 172 STREET","0","0","0","49","7536","5","2038660005","209","18","56","West Farms-Bronx River","40.83156","-73.876712","10472"
"50205","65478","Preservation","2","3866","1","2027460","1589","EAST 172 STREET","0","0","0","59","7598","5","2038660001","209","18","56","West Farms-Bronx River","40.831582","-73.876571","10472"
"50205","97967","Preservation","2","3777","40","2025369","1265","MORRISON AVENUE","0","0","0","59","7665","6","2037770040","209","18","62","West Farms-Bronx River","40.831254","-73.875036","10472"
"50205","111969","Preservation","2","3777","35","2025368","1268","STRATFORD AVENUE","0","0","0","59","7722","6","2037770035","209","18","62","West Farms-Bronx River","40.830766","-73.875853","10472"
"50205","116780","Preservation","2","2532","20","2003534","1350","DR M L KING JR BOULEVARD","0","0","0","43","6602","5","2025320020","204","16","201","Highbridge","40.841498","-73.926648","10452"
"50206","287193","Preservation","3","1399","145","3037641","1169","EAST NEW YORK AVENUE","29","0","29","29","35980","4","3013990145","308","41","359","Crown Heights North","40.666675","-73.923744","11212"
"50206","322130","Preservation","3","1948","14","3055580","342","LAFAYETTE AVENUE","16","0","16","16","7830","4","3019480014","302","35","231","Clinton Hill","40.688676","-73.961706","11238"
"50206","330371","Preservation","3","1498","22","3040206","862","MACON STREET","7","0","7","7","8730","4","3014980022","316","41","373","Ocean Hill","40.6849","-73.91632","11233"
"50206","330372","Preservation","3","1498","23","3040207","864","MACON STREET","7","0","7","7","8640","4","3014980023","316","41","373","Ocean Hill","40.684908","-73.916263","11233"
"50206","330373","Preservation","3","1498","24","3040208","868","MACON STREET","7","0","7","7","8795","4","3014980024","316","41","373","Ocean Hill","40.684922","-73.916151","11233"
"50206","351727","Preservation","3","1465","50","3039376","1939","PARK PLACE","37","0","37","37","43340","4","3014650050","316","41","363","Ocean Hill","40.671372","-73.913147","11233"
"50206","358230","Preservation","3","1825","41","3051745","495","PUTNAM AVENUE","3","0","3","3","6195","4","3018250041","303","36","267","Bedford","40.68499","-73.941776","11221"
"50206","383478","Preservation","3","1399","115","3037639","1920","UNION STREET","42","0","42","42","62412","6","3013990115","308","41","359","Crown Heights North","40.667424","-73.923999","11233"
"50206","383480","Preservation","3","1399","62","3037636","1933","UNION STREET","66","0","66","66","90477","6","3013990062","308","41","359","Crown Heights North","40.667452","-73.92419","11233"
"50207","300660","Preservation","3","4213","16","3342871","438","EUCLID AVENUE","3","0","3","3","689","3","3042130016","305","42","1196","East New York","40.676441","-73.872182","11208"
"50207","354367","Preservation","3","4213","1","3342869","2709","PITKIN AVENUE","3","0","3","3","879","3","3042130001","305","42","1196","East New York","40.675374","-73.872191","11208"
"50207","810091","Preservation","3","4213","1","3342507","63","DOSCHER STREET","3","0","3","3","879","3","3042130001","305","42","1196","East New York","40.67586","-73.8728","11208"
"50207","810092","Preservation","3","4213","1","3342860","65","DOSCHER STREET","3","0","3","3","879","3","3042130001","305","42","1196","East New York","40.675814","-73.872789","11208"
"50207","810093","Preservation","3","4213","1","3342861","67","DOSCHER STREET","3","0","3","3","879","3","3042130001","305","42","1196","East New York","40.675767","-73.872778","11208"
"50207","810094","Preservation","3","4213","1","3342862","69","DOSCHER STREET","3","0","3","3","879","3","3042130001","305","42","1196","East New York","40.67572","-73.872764","11208"
"50207","810095","Preservation","3","4213","1","3342863","71","DOSCHER STREET","3","0","3","3","879","3","3042130001","305","42","1196","East New York","40.675673","-73.872753","11208"
