"physical_address_id","location_id","address_1","address_2","city","borough","state_province","postcode","site_catchment","site_intersection_street_1","site_intersection_street_2","street_number","street_name","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"888","819","126-10 BEDELL STREET",,"QUEENS","Queens","NY","11434",,,,"126-10","BEDELL STREET","40.68030931777953","-73.77443230945063","412","28","33402","4270045","4124950065","QN02"
"889","820","26-01 MOTT AVENUE",,"FAR ROCKAWAY","Queens","NY","11691",,,,"26-01","MOTT AVENUE","40.60846648126228","-73.7645475792184","414","31","100801","4442313","4156930001","QN15"
"890","821","420 BEACH 51 STREET",,"FAR ROCKAWAY","Queens","NY","11691",,,,"420","BEACH 51 STREET","40.59577850061057","-73.78187632722901","414","31","97203","4302397","4159740003","QN12"
"891","822","509 WEST 129 STREET",,"NEW YORK","Manhattan","NY","10027",,,,"509","WEST 129 STREET","40.81525594584078","-73.95532537782422","109","7","219","1059723","1019840033","MN06"
"892","823","6 EDGECOMBE AVENUE",,"NEW YORK","Manhattan","NY","10030",,,,"6","EDGECOMBE AVENUE","40.81737166842871","-73.94771176023305","110","9","22102","1059460","1019600001","MN03"
"893","824","6 EDGECOMBE AVENUE",,"MANHATTAN","Manhattan","NY","10030",,,,"6","EDGECOMBE AVENUE","40.81737166842871","-73.94771176023305","110","9","22102","1059460","1019600001","MN03"
"894","825","681 KELLY STREET",,"BRONX","Bronx","NY","10455",,,,"681","KELLY STREET","40.81542892462502","-73.9021389689345","202","17","83","2005133","2026860020","BX33"
"895","826","8-21 BAY 25 STREET",,"FAR ROCKAWAY","Queens","NY","11691",,,,"8-21","BAY 25 STREET","40.60200983870681","-73.76279497085642","414","31","100802","4300730","4157360001","QN15"
"896","827","984 FAILE STREET",,"BRONX","Bronx","NY","10459",,,,"984","FAILE STREET","40.82271839950219","-73.88943540943743","202","17","119","2006079","2027470001","BX27"
"897","828","16-00 CENTRAL AVENUE",,"FAR ROCKAWAY","Queens","NY","11691",,,,"16-00","CENTRAL AVENUE","40.60518192435734","-73.75196166230351","414","31","103202","4297967","4155370147","QN15"
"898","829","89-74 162 STREET",,"QUEENS","Queens","NY","11432",,,,"89-74","162 STREET","40.70507835576045","-73.79817460579028","412","24","44601","4208875","4097607501","QN61"
"899","830","16-00 CENTRAL AVENUE",,"FAR ROCKAWAY","Queens","NY","11691",,,,"16-00","CENTRAL AVENUE","40.60518192435734","-73.75196166230351","414","31","103202","4297967","4155370147","QN15"
"900","830","1600 CENTRAL AVENUE",,"RAR ROCKAWAY","QUEENS","NY","11691",,,,"1600","CENTRAL AVENUE","40.60518192435734","-73.75196166230351","414","31","103202","4297967","4155370147","QN15"
"901","831","89-74 162 STREET","3RD FLOOR","JAMAICA","Queens","NY","11432",,,,"89-74","162 STREET","40.70507835576045","-73.79817460579028","412","24","44601","4208875","4097607501","QN61"
"902","832","107-14 LIBERTY AVENUE","2ND FLOOR","OZONE PARK","Queens","NY","11417",,,,"107-14","LIBERTY AVENUE","40.68347412679385","-73.83419469913926","410","32","96","4202229","4095300005","QN55"
"903","833","528 EAST 146 STREET",,"BRONX","Bronx","NY","10455",,,,"528","EAST 146 STREET","40.81272763022425","-73.91539743258872","201","8","43","2093913","2022720038","BX39"
"904","834","292 FROST STREET",,"BROOKLYN","Brooklyn","NY","11222",,,,"292","FROST STREET","40.71889465889346","-73.93963251813108","301","34","449","3327829","3028670001","BK90"
"905","835","2289 FIFTH AVENUE",,"NEW YORK","Manhattan","NY","10039",,,,"2289","FIFTH AVENUE","40.81494492573094","-73.93601219099783","111","9","210","1054344","1017630001","MN34"
"906","836","500 BERGEN AVENUE",,"BRONX","Bronx","NY","10455",,,,"500","BERGEN AVENUE","40.8148760496286","-73.91823426694678","201","8","43","2112706","2022920013","BX39"
"907","837","669 LENOX AVENUE",,"NEW YORK","Manhattan","NY","10037",,,,"669","LENOX AVENUE","40.81938917820278","-73.93701231028287","110","9","232","1085366","1020120025","MN03"
"908","838","565 MORRIS AVENUE",,"BRONX","Bronx","NY","10451",,,,"565","MORRIS AVENUE","40.81807382211569","-73.92245737504025","201","17","65","2128547","2023380003","BX34"
"909","839","111-12 NORTHERN BOULEVARD",,"QUEENS","Queens","NY","11368",,,,"111-12","NORTHERN BOULEVARD","40.75793065106144","-73.85837051182506","403","21","381","4042862","4017260005","QN26"
"910","840","494 MARCY AVENUE",,"BROOKLYN","Brooklyn","NY","11206",,,,"494","MARCY AVENUE","40.69808323389366","-73.94975635234788","303","36","255","3325586","3017190001","BK75"
"911","841","2967 FREDERICK DOUGLASS BOULEVARD",,"NEW YORK","Manhattan","NY","10039",,,,"2967","FREDERICK DOUGLASS BOULEVARD","40.83028265927305","-73.93646719761502","110","9","24302","1084520","1021060003","MN03"
"912","842","464 EAST TENTH STREET",,"NEW YORK","Manhattan","NY","10009",,,,"464","EAST TENTH STREET","40.72460029961449","-73.97453987301327","103","2","24","1077538","1003620010","MN28"
"913","843","110 TAYLOR STREET",,"BROOKLYN","Brooklyn","NY","11211",,,,"110","TAYLOR STREET","40.70542253342052","-73.96383516310183","301","33","545","3341989","3021760001","BK72"
"914","844","305 7th  Avenue",,"New York","MANHATTAN","NY","10001",,,,"305","7th Avenue","40.74681622745389","-73.99365540195873","105","3","95","1015060","1008037502","MN17"
"915","844","305 SEVENTH AVENUE","4TH FLOOR","NEW YORK","MANHATTAN","NY","10001",,,,"305","SEVENTH AVENUE","40.74681622745389","-73.99365540195873","105","3","95","1015060","1008037502","MN17"
"916","845","658 EAST 234TH STREET",,"BRONX","BRONX","NY","10466",,,,"658","EAST 234TH STREET","40.89462865789405","-73.85842286989026","212","11","420","2068063","2049940066","BX44"
"917","846","50 CLIFFORD PLACE",,"BRONX","BRONX","NY","10453",,,,"50","CLIFFORD PLACE","40.84615308321723","-73.9121453538219","205","14","22701","2008164","2028480054","BX41"
"918","847","3030 BRUNER AVENUE",,"BRONX","BRONX","NY","10469",,,,"3030","BRUNER AVENUE","40.87178202777031","-73.8377133541036","212","12","46202","2062189","2047760065","BX13"
"919","848","500 BERGEN AVENUE",,"BRONX","BRONX","NY","10456",,,,"500","BERGEN AVENUE","40.8148760496286","-73.91823426694678","201","8","43","2112706","2022920013","BX39"
"920","849","89-74 162ND STREET","3RD FLOOR","JAMAICA","QUEENS","NY","11432",,,,"89-74","162ND STREET","40.70507835576045","-73.79817460579028","412","24","44601","4208875","4097607501","QN61"
"921","850","107-14 LIBERTY AVENUE","2ND FLOOR","OZONE PARK","QUEENS","NY","11417",,,,"107-14","LIBERTY AVENUE","40.68347412679385","-73.83419469913926","410","32","96","4202229","4095300005","QN55"
"922","851","555 BERGEN AVENUE",,"BRONX","Bronx","NY","10455",,,,"555","BERGEN AVENUE","40.81595886604185","-73.91635431306804","201","17","71","2097027","2022940002","BX34"
"923","852","1792 1 AVENUE",,"NEW YORK","Manhattan","NY","10128",,,,"1792","1 AVENUE","40.78114882045254","-73.94624170338527","108","5","152","1076333","1015730020","MN32"
"924","853","1700 THIRD AVENUE",,"NEW YORK","Manhattan","NY","10128",,,,"1700","THIRD AVENUE","40.78482554289895","-73.94961145292788","108","5","15801","1048492","1015240023","MN40"
"925","854","1833 LEXINGTON AVENUE",,"MANHATTAN","Manhattan","NY","10029",,,,"1833","LEXINGTON AVENUE","40.79689372901244","-73.94287371753346","111","8","182","1082335","1016400021","MN34"
"926","855","410 EAST 100 STREET",,"NEW YORK","Manhattan","NY","10029",,,,"410","EAST 100 STREET","40.78567036061745","-73.94254751545502","111","8","162","1052998","1016930001","MN33"
"927","856","415 EAST 93 STREET",,"NEW YORK","Manhattan","NY","10128",,,,"415","EAST 93 STREET","40.78090400630853","-73.9451117097979","108","5","152","1082367","1015730001","MN32"
"928","857","555 EAST 90 STREET",,"NEW YORK","Manhattan","NY","10128",,,,"555","EAST 90 STREET","40.77796111162347","-73.94399482630716","108","5","152","1051374","1015870001","MN32"
"929","858","415 EAST 93 STREET",,"MANHATTAN","Manhattan","NY","10128",,,,"415","EAST 93 STREET","40.78090400630853","-73.9451117097979","108","5","152","1082367","1015730001","MN32"
"930","859","415 EAST 93 STREET",,"NEW YORK","Manhattan","NY","10128",,,,"415","EAST 93 STREET","40.78090400630853","-73.9451117097979","108","5","152","1082367","1015730001","MN32"
"931","860","415 EAST 93 STREET",,"NEW YORK","Manhattan","NY","10128",,,,"415","EAST 93 STREET","40.78090400630853","-73.9451117097979","108","5","152","1082367","1015730001","MN32"
"932","861","415 EAST 93 STREET",,"NEW YORK","Manhattan","NY","10128",,,,"415","EAST 93 STREET","40.78090400630853","-73.9451117097979","108","5","152","1082367","1015730001","MN32"
"933","862","240 EAST 123 STREET",,"NEW YORK","Manhattan","NY","10035",,,,"240","EAST 123 STREET","40.80164618123167","-73.93501723799291","111","8","194","1054629","1017870080","MN34"
"934","863","43-31 39 STREET",,"SUNNYSIDE","Queens","NY","11104",,,,"43-31","39 STREET","40.74518963804297","-73.92590931000171","402","26","179","4436677","4001910005","QN31"
"935","864","39-20 48 AVENUE",,"LONG ISLAND CITY","Queens","NY","11104",,,,"39-20","48 AVENUE","40.7400873408723","-73.92621449957186","402","26","189","4002915","4002060003","QN31"
"936","865","40-01 43 AVENUE",,"SUNNYSIDE","Queens","NY","11104",,,,"40-01","43 AVENUE","40.74553682931912","-73.92377605311836","402","26","18101","4002387","4001850001","QN31"
"937","866","43-31 39 STREET",,"SUNNYSIDE","Queens","NY","11104",,,,"43-31","39 STREET","40.74518963804297","-73.92590931000171","402","26","179","4436677","4001910005","QN31"
"938","867","45-45 42 STREET",,"QUEENS","Queens","NY","11104",,,,"45-45","42 STREET","40.74257171584992","-73.92260299038753","402","26","18102","4540402","4001690006","QN31"
"939","868","50-19 BROADWAY",,"QUEENS","Queens","NY","11377",,,,"50-19","BROADWAY","40.75497193464194","-73.91046811700716","401","26","163","4431001","4007380050","QN70"
"940","869","50-40 JACOBUS STREET",,"ELMHURST","Queens","NY","11373",,,,"50-40","JACOBUS STREET","40.73771743044541","-73.88742940475804","404","25","489","4454423","4024500017","QN50"
"941","870","79-00 QUEENS BOULEVARD",,"QUEENS","Queens","NY","11373",,,,"79-00","QUEENS BOULEVARD","40.73814564282162","-73.88468620625906","404","25","479","4056461","4024530040","QN50"
"942","871","43-31 39 STREET",,"LONG ISLAND CITY","Queens","NY","11104",,,,"43-31","39 STREET","40.74518963804297","-73.92590931000171","402","26","179","4436677","4001910005","QN31"
"943","872","45-45 42 STREET",,"QUEENS","Queens","NY","11104",,,,"45-45","42 STREET","40.74257171584992","-73.92260299038753","402","26","18102","4540402","4001690006","QN31"
"944","873","43-31 39 STREET",,"SUNNYSIDE","Queens","NY","11104",,,,"43-31","39 STREET","40.74518963804297","-73.92590931000171","402","26","179","4436677","4001910005","QN31"
"945","874","43-31 39 STREET",,"LONG ISLAND CITY","Queens","NY","11104",,,,"43-31","39 STREET","40.74518963804297","-73.92590931000171","402","26","179","4436677","4001910005","QN31"
"946","875","43-11 39 STREET",,"SUNNYSIDE","Queens","NY","11104",,,,"43-11","39 STREET","40.74541467723337","-73.92586214388137","402","26","179","4000000","4001910020","QN31"
"947","876","711 THIRD AVENUE",,"NEW YORK","Manhattan","NY","10017",,,,"711","THIRD AVENUE","40.75237415898349","-73.9732660072224","106","4","90","1037568","1013180001","MN19"
"948","876","711 THIRD AVENUE","SUITE 700","NEW YORK","Manhattan","NY","10017",,,,"711","THIRD AVENUE","40.75237415898349","-73.9732660072224","106","4","90","1037568","1013180001","MN19"
"949","877","105 EAST 22 STREET",,"NEW YORK","Manhattan","NY","10010",,,,"105","EAST 22 STREET","40.73926476887455","-73.98621523452363","105","2","68","1018010","1008780001","MN21"
"950","878","1522 SOUTHERN BOULEVARD",,"BRONX","Bronx","NY","10460",,,,"1522","SOUTHERN BOULEVARD","40.83431769089024","-73.88956068289208","203","17","157","2010589","2029820001","BX75"
"951","879","105 HAMILTON AVENUE",,"STATEN ISLAND","Staten Island","NY","10301",,,,"105","HAMILTON AVENUE","40.64473452156784","-74.08122210964471","501","49","7","5106483","5000220001","SI22"
"952","880","130 EAST 101 STREET",,"NEW YORK","Manhattan","NY","10029",,,,"130","EAST 101 STREET","40.78930752233542","-73.94922526401692","111","8","166","1051816","1016280062","MN33"
"953","881","14-32 WEST 118 STREET",,"NEW YORK","Manhattan","NY","10026",,,,"14-32","WEST 118 STREET","40.8022777670918","-73.94625714735457","110","9","190","1051435","1016010018","MN11"
"954","882","1550 CROTONA PARK EAST",,"BRONX","Bronx","NY","10460",,,,"1550","CROTONA PARK EAST","40.83657417216315","-73.89281663718467","203","17","153","2009865","2029390045","BX75"
"955","883","1550 VYSE AVENUE",,"BRONX","Bronx","NY","10460",,,,"1550","VYSE AVENUE","40.83415651748769","-73.88751196724176","203","17","157","2010786","2029960010","BX75"
"956","884","1732 MADISON AVENUE",,"NEW YORK","Manhattan","NY","10029",,,,"1732","MADISON AVENUE","40.79884385057731","-73.9456964776833","111","9","184","1080505","1016180001","MN34"
"957","885","1919 PROSPECT AVENUE",,"BRONX","Bronx","NY","10457",,,,"1919","PROSPECT AVENUE","40.84354559693942","-73.88975498870984","206","17","36901","2094582","2029510032","BX17"
"958","886","1919 PROSPECT AVENUE",,"BRONX","Bronx","NY","10457",,,,"1919","PROSPECT AVENUE","40.84354559693942","-73.88975498870984","206","17","36901","2094582","2029510032","BX17"
"959","887","21 JUMEL PLACE",,"NEW YORK","Manhattan","NY","10032",,,,"21","JUMEL PLACE","40.83930435724366","-73.93615861958399","112","10","249","1076741","1021120058","MN36"
"960","888","21 JUMEL PLACE",,"NEW YORK","Manhattan","NY","10032",,,,"21","JUMEL PLACE","40.83930435724366","-73.93615861958399","112","10","249","1076741","1021120058","MN36"
"961","889","240 WEST 113 STREET",,"NEW YORK","Manhattan","NY","10026",,,,"240","WEST 113 STREET","40.80168861480778","-73.95490827194348","110","9","216","1055111","1018280015","MN11"
"962","890","240 WEST 113 STREET",,"MANHATTAN","Manhattan","NY","10026",,,,"240","WEST 113 STREET","40.80168861480778","-73.95490827194348","110","9","216","1055111","1018280015","MN11"
"963","891","304 PROSPECT AVENUE",,"STATEN ISLAND","Staten Island","NY","10301",,,,"304","PROSPECT AVENUE","40.63896052088238","-74.09755178608843","501","49","67","5113051","5001000030","SI35"
"964","892","3630 THIRD AVENUE",,"BRONX","Bronx","NY","10456",,,,"3630","THIRD AVENUE","40.83351035146972","-73.90449018236089","203","16","14701","2009611","2029250001","BX01"
"965","893","3703 10 AVENUE",,"NEW YORK","Manhattan","NY","10034",,,,"3703","10 AVENUE","40.85898951511131","-73.9228940903907","112","10","299","1084201","1021500030","MN01"
"966","894","433 EAST 100 STREET",,"NEW YORK","Manhattan","NY","10029",,,,"433","EAST 100 STREET","40.7852581367462","-73.941525938106","111","8","162","1083933","1016940001","MN33"
"967","895","445 CASTLETON AVENUE",,"STATEN ISLAND","Staten Island","NY","10301",,,,"445","CASTLETON AVENUE","40.63400868943654","-74.09782557277855","501","49","67","5002227","5001000100","SI35"
"968","896","4600 BROADWAY",,"NEW YORK","Manhattan","NY","10040",,,,"4600","BROADWAY","40.86078948481889","-73.93067185465743","112","10","285","1076756","1021720016","MN35"
"969","897","4600 BROADWAY",,"NEW YORK","Manhattan","NY","10040",,,,"4600","BROADWAY","40.86078948481889","-73.93067185465743","112","10","285","1076756","1021720016","MN35"
"970","898","4600 BROADWAY",,"MANHATTAN","Manhattan","NY","10040",,,,"4600","BROADWAY","40.86078948481889","-73.93067185465743","112","10","285","1076756","1021720016","MN35"
"971","899","465 WEST 167 STREET",,"NEW YORK","Manhattan","NY","10032",,,,"465","WEST 167 STREET","40.83895340861592","-73.93683838564696","112","10","249","1081842","1021120001","MN36"
"972","900","885 COLUMBUS AVENUE",,"NEW YORK","Manhattan","NY","10025",,,,"885","COLUMBUS AVENUE","40.79776134564607","-73.96394391563844","107","7","189","1081301","1018360001","MN12"
"973","901","93 NAGLE AVENUE",,"NEW YORK","Manhattan","NY","10040",,,,"93","NAGLE AVENUE","40.86041178431615","-73.92793557843983","112","10","283","1064149","1021730001","MN35"
"974","902","216 FORT WASHINGTON AVENUE",,"MANHATTAN","Manhattan","NY","10032",,,,"216","FORT WASHINGTON AVENUE","40.84257095039941","-73.94209719991717","112","10","251","1063381","1021380079","MN36"
"975","903","219 WEST 135 STREET",,"MANHATTAN","Manhattan","NY","10030",,,,"219","WEST 135 STREET","40.81567120867049","-73.94454835269863","110","9","228","1058883","1019410020","MN03"
"976","904","1919 PROSPECT AVENUE",,"BRONX","Bronx","NY","10457",,,,"1919","PROSPECT AVENUE","40.84354559693942","-73.88975498870984","206","17","36901","2094582","2029510032","BX17"
"977","905","4600 BROADWAY",,"NEW YORK","Manhattan","NY","10040",,,,"4600","BROADWAY","40.86078948481889","-73.93067185465743","112","10","285","1076756","1021720016","MN35"
"978","906","4600 BROADWAY",,"NEW YORK","Manhattan","NY","10040",,,,"4600","BROADWAY","40.86078948481889","-73.93067185465743","112","10","285","1076756","1021720016","MN35"
"979","907","4 WEST 125 STREET","4TH FLOOR","NEW YORK","Manhattan","NY","10027",,,,"4","WEST 125 STREET","40.80653030625218","-73.94255479545609","110","9","200","1053467","1017220040","MN11"
"980","908","219 WEST 135 STREET","BASEMENT","NEW YORK","Manhattan","NY","10030",,,,"219","WEST 135 STREET","40.81567120867049","-73.94454835269863","110","9","228","1058883","1019410020","MN03"
"981","909","369 EAST 148 STREET","2ND FLOOR","BRONX","Bronx","NY","10455",,,,"369","EAST 148 STREET","40.81573318821559","-73.91934954593506","201","17","65","2097041","2023270072","BX34"
"982","910","465 VILLA AVENUE",,"STATEN ISLAND","Staten Island","NY","10302",,,,"465","VILLA AVENUE","40.62904796748255","-74.14318971460979","501","49","247","5107099","5011320046","SI28"
"983","911","1515 SOUTHERN BOULEVARD",,"BRONX","Bronx","NY","10460",,,,"1515","SOUTHERN BOULEVARD","40.8337334235957","-73.88993386423704","203","17","155","2113511","2029770110","BX75"
"984","912","3703 10 AVENUE",,"NEW YORK","Manhattan","NY","10034",,,,"3703","10 AVENUE","40.85898951511131","-73.9228940903907","112","10","299","1084201","1021500030","MN01"
"985","913","1919 PROSPECT AVENUE",,"BRONX","Bronx","NY","10457",,,,"1919","PROSPECT AVENUE","40.84354559693942","-73.88975498870984","206","17","36901","2094582","2029510032","BX17"
"986","914","159 BROADWAY",,"STATEN ISLAND","Staten Island","NY","10310",,,,"159","BROADWAY","40.63753095047736","-74.11759362245294","501","49","105","5004830","5001740006","SI35"
"987","915","1550 CROTONA PARK EAST",,"BRONX","Bronx","NY","10460",,,,"1550","CROTONA PARK EAST","40.83657417216315","-73.89281663718467","203","17","153","2009865","2029390045","BX75"
"988","916","2672 EIGHTH AVENUE",,"NEW YORK","Manhattan","NY","10030",,,,"2672","EIGHTH AVENUE","40.82098710396799","-73.94326130461029","110","9","232","1060427","1020280001","MN03"
"989","917","14-32 WEST 118 STREET",,"NEW YORK","Manhattan","NY","10026",,,,"14-32","WEST 118 STREET","40.8022777670918","-73.94625714735457","110","9","190","1051435","1016010018","MN11"
"990","918","130 EAST 101 STREET",,"NEW YORK","Manhattan","NY","10029",,,,"130","EAST 101 STREET","40.78930752233542","-73.94922526401692","111","8","166","1051816","1016280062","MN33"
"991","919","885 COLUMBUS AVENUE",,"NEW YORK","Manhattan","NY","10025",,,,"885","COLUMBUS AVENUE","40.79776134564607","-73.96394391563844","107","7","189","1081301","1018360001","MN12"
"992","920","93 NAGLE AVENUE",,"NEW YORK","Manhattan","NY","10040",,,,"93","NAGLE AVENUE","40.86041178431615","-73.92793557843983","112","10","283","1064149","1021730001","MN35"
