"feeid","buildingid","boroid","boro","housenumber","streetname","zip","block","lot","lifecycle","feetypeid","feetype","feesourcetypeid","feesourcetype","feesourceid","feeissueddate","feeamount","dofaccounttype","doftransferdate","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"1085823","509553","4","QUEENS","63-60","98 STREET","11374","2090","26","Standing Building","8","INSPECTION FEE","2","Complaint","167710","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.730753","-73.858764","6","29","71701","4050456","4020900026","Rego Park"
"1085824","309621","3","BROOKLYN","672","HEGEMAN AVENUE","11207","4328","6","Standing Building","8","INSPECTION FEE","2","Complaint","167711","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.661855","-73.887161","5","42","1104","3097443","3043280006","East New York"
"1085825","183906","3","BROOKLYN","1800","ALBEMARLE ROAD","11226","5122","1","Standing Building","8","INSPECTION FEE","2","Complaint","167712","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.647016","-73.962469","14","40","512","3117590","3051220001","Flatbush"
"1085826","25073","1","MANHATTAN","125","MADISON STREET","10002","275","1","Standing Building","8","INSPECTION FEE","2","Complaint","167713","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.712353","-73.993947","3","1","8","1003278","1002750001","Chinatown"
"1085827","529154","4","QUEENS","127-02","116 AVENUE","11420","11684","1","Standing Building","8","INSPECTION FEE","2","Complaint","167714","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.677291","-73.811576","10","28","178","4252693","4116840001","South Ozone Park"
"1085828","192299","3","BROOKLYN","414","AVENUE N","11230","6586","6","Standing Building","8","INSPECTION FEE","2","Complaint","167715","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.614386","-73.970721","12","44","440","3173710","3065860006","Ocean Parkway South"
"1085829","41995","1","MANHATTAN","533","WEST 145 STREET","10031","2077","10","Standing Building","8","INSPECTION FEE","2","Complaint","167716","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.825678","-73.948637","9","7","229","1061930","1020770010","Hamilton Heights"
"1085830","807901","3","BROOKLYN","1710","CARROLL STREET","11213","1415","16","Standing Building","8","INSPECTION FEE","2","Complaint","167717","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.666050","-73.930161","9","41","349","3038167","3014150016","Crown Heights North"
"1085831","243511","3","BROOKLYN","1780","EAST 13 STREET","11229","6795","40","Standing Building","8","INSPECTION FEE","2","Complaint","167718","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.606277","-73.959715","15","48","554","3182872","3067950040","Homecrest"
"1085832","60439","2","BRONX","1775","DAVIDSON AVENUE","10453","2867","151","Standing Building","8","INSPECTION FEE","2","Complaint","167719","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.848813","-73.912720","5","14","217","2008519","2028670151","University Heights-Morris Heights"
"1085833","333417","3","BROOKLYN","61","MARTENSE STREET","11226","5086","7501","Standing Building","8","INSPECTION FEE","2","Complaint","167720","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.651326","-73.956909","14","40","79602","3116719","3050860060","Prospect Lefferts Gardens-Wingate"
"1085834","346176","3","BROOKLYN","1567","NOSTRAND AVENUE","11226","4901","52","Standing Building","8","INSPECTION FEE","2","Complaint","167721","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.647807","-73.949239","17","45","824","3110010","3049010052","Erasmus"
"1085835","77578","2","BRONX","793","FAIRMOUNT PLACE","10460","2955","44","Standing Building","8","INSPECTION FEE","2","Complaint","167722","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.842766","-73.889149","6","17","36502","2010050","2029550044","East Tremont"
"1085836","490122","4","QUEENS","139-60","85 DRIVE","11435","9710","37","Standing Building","8","INSPECTION FEE","2","Complaint","167723","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.708914","-73.814744","8","24","214","4440103","4097100037","Briarwood-Jamaica Hills"
"1085837","258822","3","BROOKLYN","388","EAST 34 STREET","11203","4904","33","Standing Building","8","INSPECTION FEE","2","Complaint","167724","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.647572","-73.945351","17","45","856","3110155","3049040033","East Flatbush-Farragut"
"1085838","445363","4","QUEENS","98-38","57 AVENUE","11368","1918","80","Standing Building","8","INSPECTION FEE","2","Complaint","167725","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.738060","-73.861069","4","21","455","4047324","4019180080","Corona"
"1085839","327539","3","BROOKLYN","820","LINDEN BOULEVARD","11203","4679","1","Standing Building","8","INSPECTION FEE","2","Complaint","167726","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.653985","-73.927546","17","41","866","3102242","3046790001","Rugby-Remsen Village"
"1085840","129026","3","BROOKLYN","4112","4 AVENUE","11232","718","43","Standing Building","8","INSPECTION FEE","2","Complaint","167727","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.651386","-74.007478","7","38","82","3010690","3007180043","Sunset Park West"
"1085841","715935","5","STATEN ISLAND","142","BIDWELL AVENUE","10314","408","21","Standing Building","8","INSPECTION FEE","2","Complaint","167729","2020-01-27T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.620361","-74.136392","1","50","201","5011660","5004080021","Westerleigh"
"1085842","226830","3","BROOKLYN","378","COURT STREET","11231","351","31","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13568151","2020-01-28T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.681371","-73.996391","6","39","65","3004823","3003510031","Carroll Gardens-Columbia Street-Red Hook"
"1085843","226830","3","BROOKLYN","378","COURT STREET","11231","351","31","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13568154","2020-01-28T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.681371","-73.996391","6","39","65","3004823","3003510031","Carroll Gardens-Columbia Street-Red Hook"
"1085844","334375","3","BROOKLYN","133","MAC DONOUGH STREET","11216","1852","49","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13568349","2020-01-28T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.681304","-73.941289","3","36","269","3053382","3018520049","Bedford"
"1085845","60470","2","BRONX","2055","DAVIDSON AVENUE","10453","3193","30","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1148288","2020-01-27T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.854209","-73.908162","5","14","251","2014159","2031930030","University Heights-Morris Heights"
"1085846","209769","3","BROOKLYN","2107","BEVERLEY ROAD","11226","5125","74","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1145916","2020-01-23T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.645009","-73.958668","14","40","51001","3117664","3051250074","Flatbush"
"1085847","92783","2","BRONX","1050","LOWELL STREET","10459","2757","42","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1148288","2020-01-27T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.825977","-73.886962","2","17","12102","2006282","2027570042","Hunts Point"
"1085848","78265","2","BRONX","1072","FINDLAY AVENUE","10456","2433","52","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1148288","2020-01-27T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.829478","-73.914270","4","16","175","2002228","2024330052","East Concourse-Concourse Village"
"1085849","41668","1","MANHATTAN","541","WEST 142 STREET","10031","2074","7","Standing Building","4","False Certification Fee","3","Route for Inspection","1148290","2020-01-27T00:00:00.000","100","236","2020-02-05T00:00:00.000","40.823974","-73.950550","9","7","229","1061845","1020740007","Hamilton Heights"
"1085850","26224","1","MANHATTAN","1080","PARK AVENUE","10128","1500","33","Standing Building","4","False Certification Fee","3","Route for Inspection","1148290","2020-01-27T00:00:00.000","100","236","2020-02-05T00:00:00.000","40.781694","-73.956500","8","4","15002","1046954","1015000033","Upper East Side-Carnegie Hill"
"1085851","109419","2","BRONX","1060","SHERIDAN AVENUE","10456","2456","37","Standing Building","8","INSPECTION FEE","2","Complaint","167742","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.830777","-73.918674","4","16","18102","2002734","2024560037","East Concourse-Concourse Village"
"1085852","364172","3","BROOKLYN","204","ROSS STREET","11211","2188","20","Standing Building","8","INSPECTION FEE","2","Complaint","167746","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.706500","-73.959157","1","33","535","3060083","3021880020","Williamsburg"
"1085853","43150","1","MANHATTAN","635","WEST 170 STREET","10032","2142","6","Standing Building","8","INSPECTION FEE","2","Complaint","167752","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.842817","-73.940138","12","10","253","1063470","1021420006","Washington Heights South"
"1085854","812539","5","STATEN ISLAND","280","PARKHILL AVENUE","10304","2922","1","Standing Building","8","INSPECTION FEE","2","Complaint","167766","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.612466","-74.083175","1","49","40","5106239","5029220001","Grymes Hill-Clifton-Fox Hills"
"1085855","112824","2","BRONX","1345","TELLER AVENUE","10456","2782","50","Standing Building","8","INSPECTION FEE","2","Complaint","167769","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.835557","-73.909691","4","16","17702","2007068","2027820050","East Concourse-Concourse Village"
"1085856","876311","3","BROOKLYN","1575","EAST NEW YORK AVENUE","11212","1461","125","Standing Building","8","INSPECTION FEE","2","Complaint","167770","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.672676","-73.909933","16","41","363","3391263","3014610125","Ocean Hill"
"1085858","26198","1","MANHATTAN","66","OVERLOOK TERRACE","10040","2180","371","Standing Building","8","INSPECTION FEE","2","Complaint","167807","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.855196","-73.935887","12","10","281","1064447","1021800371","Washington Heights North"
"1085859","97426","2","BRONX","1711","MORRIS AVENUE","10457","2824","51","Standing Building","8","INSPECTION FEE","2","Complaint","167820","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.844521","-73.909411","4","15","22703","2007873","2028240051","Mount Hope"
"1085860","57765","2","BRONX","1200","COLLEGE AVENUE","10456","2435","7","Standing Building","8","INSPECTION FEE","2","Complaint","167821","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.832908","-73.913287","4","16","175","2002289","2024350007","East Concourse-Concourse Village"
"1085861","888904","4","QUEENS","86-20","KINGSTON PLACE","11432","9880","27","Standing Building","8","INSPECTION FEE","2","Complaint","167822","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.713562","-73.791743","8","24","458","4531605","4098800027","Jamaica Estates-Holliswood"
"1085862","453800","4","QUEENS","108-49","63 AVENUE","11375","2166","39","Standing Building","8","INSPECTION FEE","2","Complaint","167823","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.735115","-73.850257","6","29","745","4051521","4021660039","Forest Hills"
"1085863","37671","1","MANHATTAN","210","WEST 107 STREET","10025","1878","37","Standing Building","8","INSPECTION FEE","2","Complaint","167824","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.801295","-73.965669","7","7","195","1056642","1018780037","Morningside Heights"
"1085864","19856","1","MANHATTAN","235","EAST 117 STREET","10035","1667","18","Standing Building","8","INSPECTION FEE","2","Complaint","167825","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.798262","-73.938636","11","8","188","1052618","1016670018","East Harlem North"
"1085865","5569","1","MANHATTAN","1465","AMSTERDAM AVENUE","10027","1970","67","Standing Building","8","INSPECTION FEE","2","Complaint","167826","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.817136","-73.953510","9","9","21303","1059637","1019700067","Manhattanville"
"1085866","362955","3","BROOKLYN","165","ROCKAWAY PARKWAY","11212","4633","1","Standing Building","8","INSPECTION FEE","2","Complaint","167827","2020-01-28T00:00:00.000","200","243","2020-02-05T00:00:00.000","40.662507","-73.921654","17","41","892","3100735","3046330001","Brownsville"
"1254360","373675","3","BROOKLYN","1320","ST JOHNS PLACE","11213","1383","31","Standing Building","8","INSPECTION FEE","2","Complaint","181943","2020-07-20T00:00:00.000","200","243",,"40.670782","-73.934737","8","35","353","3037019","3013830031","Crown Heights North"
"1255522","18781","1","MANHATTAN","107","EAST 100 STREET","10029","1628","103","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13780584","2020-09-25T00:00:00.000","200","240","2020-10-06T00:00:00.000","40.788919","-73.950197","11","8","166","1051825","1016280103","East Harlem South"
"1087179","6624","1","MANHATTAN","133","AVENUE D","10009","379","37","Standing Building","8","INSPECTION FEE","2","Complaint","176637","2020-04-10T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.724379","-73.975536","3","2","28","1004556","1003790037","Lower East Side"
"1087180","680766","4","QUEENS","23-23","MOTT AVENUE","11691","15716","41","Standing Building","8","INSPECTION FEE","2","Complaint","176638","2020-04-10T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.606262","-73.759992","14","31","100802","4300332","4157160041","Far Rockaway-Bayswater"
"1085984","115544","2","BRONX","1707","TOPPING AVENUE","10457","2791","44","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13585212","2020-02-04T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.844433","-73.905797","4","15","22902","2007349","2027910044","Mount Hope"
"1085985","147099","3","BROOKLYN","174","31 STREET","11232","677","8","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13585353","2020-02-04T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.656772","-74.000970","7","38","101","3010018","3006770008","Sunset Park West"
"1085986","226830","3","BROOKLYN","378","COURT STREET","11231","351","31","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13572940","2020-02-04T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.681371","-73.996391","6","39","65","3004823","3003510031","Carroll Gardens-Columbia Street-Red Hook"
"1085987","302890","3","BROOKLYN","86","BUSHWICK AVENUE","11211","2784","21","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13584668","2020-02-04T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.712289","-73.940865","1","34","495","3069482","3027840021","East Williamsburg"
"1087173","185753","3","BROOKLYN","172","ATLANTIC AVENUE","11201","286","12","Standing Building","8","INSPECTION FEE","2","Complaint","176562","2020-04-10T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.690036","-73.993657","6","39","45","3002977","3002860012","Carroll Gardens-Columbia Street-Red Hook"
"1087174","347548","3","BROOKLYN","2630","OCEAN AVENUE","11229","7352","39","Standing Building","8","INSPECTION FEE","2","Complaint","176574","2020-04-10T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.597617","-73.951085","15","48","578","3199767","3073520039","Madison"
