"borough","restaurantname","seatingchoice","legalbusinessname","businessaddress","restaurantinspectionid","issidewaycompliant","isroadwaycompliant","skippedreason","inspectedon","agencycode","postcode","latitude","longitude","communityboard","councildistrict","censustract","bin","bbl","nta"
"Manhattan","GLUR THAI","roadway","GLUR LLC","144  W 19th St","10576",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T15:41:32.000","DOT","10011","40.740992","-73.995919","4","3","87","1014723","1007940064","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","Bellini","both","HHC 33 Peck Slip Holdings, LLC","33 Peck Slip","10577",,"Under Review",,"2020-07-15T15:43:10.000","DOT","10038","40.707871","-74.001623","1","1","1501","1082019","1001070038","Battery Park City-Lower Manhattan"
"Brooklyn","Elder Greene","both","Carries Hospitality LLC","160 Franklin Street","10578",,"Compliant",,"2020-07-15T15:43:41.000","DOT","11222","40.730697","-73.957717","1","33","565","3064538","3025500001","Greenpoint"
"Brooklyn","Hills kitchen llc","both","Hills kitchen llc","252 Knickerbocker avenue","10579",,"Skipped Inspection","No Seating","2020-07-15T15:44:16.000","DOT","11237","40.702607","-73.925044","4","34","429","3072739","3031970031","Bushwick North"
"Brooklyn","Bohemien","both","Bohemien LLc","97 Atlantic ave","1058",,"Non-Compliant",,"2020-07-04T14:36:45.000","DEP","11201","40.690991","-73.997021","2","33","7","3002713","3002740012","Brooklyn Heights-Cobble Hill"
"Brooklyn","IZZY ROSE","both","224 GREENE AVE BAR LLC","214  GREENE AVE","10580",,"Non-Compliant",,"2020-07-15T15:44:43.000","DOT","11238","40.687055","-73.962785","2","35","201","3056214","3019650038","Clinton Hill"
"Brooklyn","Burger Village","both","Instafoodme inc","286  Livingston street","10581",,"Skipped Inspection","No Seating","2020-07-15T15:45:10.000","DOT","11217","40.688605","-73.983121","2","33","37","3422112","3001667502","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"Brooklyn","Pizza Ciao Pasta Inc","both","Pizza Ciao Pasta Inc","7116 Bay Parkway","10582",,"Cease and Desist",,"2020-07-15T15:47:27.000","DOT","11204","40.610132","-73.985305","11","44","266","3158117","3061860043","Bensonhurst West"
"Queens","Seduction restaurant bar","both","Seduction restaurant bar","173 - 12 Jamaica","10583",,"Cease and Desist",,"2020-07-15T15:47:34.000","DOT","11432",,,,,,,,
"Brooklyn","KUUN","both","KUUN INC","290 Livingston St","10584",,"Compliant",,"2020-07-15T15:48:55.000","DOT","11217","40.688563","-73.983013","2","33","37","3422112","3001667502","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"Bronx","SHANGHAI RED","both","127 WESTCHESTER SQ RESTAURANT LLC","127 WESTCHESTER SQUARE #129","10585",,"Compliant",,"2020-07-15T15:49:11.000","DOT","10461","40.840252","-73.842499","10","13","96","2128715","2038590011","Westchester-Unionport"
"Manhattan","Heidi's House by the Side ofthe Road","roadway","Heidi's House LLC","308 East 78th Street","10586",,"Under Review",,"2020-07-15T15:49:14.000","DOT","10075","40.772441","-73.955069","8","5","134","1045223","1014520047","Lenox Hill-Roosevelt Island"
"Brooklyn","Coffee Project NY","both","COFFEE PROJECT NY TWO CORP.","78 Rockwell Pl","10587",,"Under Review",,"2020-07-15T15:51:02.000","DOT","11219","40.687693","-73.979213","2","35","33","3059161","3021060009","Fort Greene"
"Bronx","M&G Restaurant","both","M&G Restaurant","2390  Arthur","10588",,"Compliant",,"2020-07-15T15:52:24.000","DOT","10458",,,,,,,,
"Queens","NYCBCH LLC","roadway","NYCBCH LLC","40 - 05 Broadway","10589",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T15:53:37.000","DOT","11103","40.758914","-73.918852","1","22","155","4011096","4006780005","Astoria"
"Manhattan","Baker's Pizza","both","Baker's Pizza HK LLC","754 10th avenue","1059",,"Compliant",,"2020-07-04T14:37:18.000","DEP","10019","40.765525","-73.991163","4","3","133","1026711","1010610003","Clinton"
"Brooklyn","South","roadway","Everyday Drinks LLC","629 5th ave","10590",,"Compliant",,"2020-07-15T15:58:46.000","DOT","11215","40.663304","-73.991375","7","38","143","3016736","3008730005","Park Slope-Gowanus"
"Manhattan","FLEMING","both","27 EAST RESTAURANT HOLDINGS LLC","27 E62 ST","10591",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T16:00:16.000","DOT","10065","40.765370","-73.969781","8","4","11401","1040895","1013770024","Upper East Side-Carnegie Hill"
"Manhattan","Deux Amis","both","Thafath Inc","356 East 51st Street","10592",,"Cease and Desist",,"2020-07-15T16:02:02.000","DOT","10022","40.754854","-73.966544","6","4","98","1039614","1013430030","Turtle Bay-East Midtown"
"Queens","zyara restaurant corp","both","zyara restaurant corp","2553  2553 Steinway Street","10593",,"Under Review",,"2020-07-15T16:02:05.000","DOT","11103",,,,,,,,
"Bronx","Cousins Pizzeria","both","cousins pizza and pasta inc","3579  3579 E. TREMONT AVE","10594",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T16:02:21.000","DOT","10465",,,,,,,,
"Manhattan","Thai Sliders","sidewalk","Silom Thai Inc","150   8th Ave","72893",,"Non-Compliant",,"2021-12-20T16:35:41.000","DOT","10011","40.741906","-74.000945","4","3","81","1013845","1007670002","Hudson Yards-Chelsea-Flatiron-Union Square"
"Manhattan","Hill and Bay","both","E&E Restaurant 2, LLC","581 Second Avenue","10595",,"Under Review",,"2020-07-15T16:02:49.000","DOT","10016","40.743340","-73.976868","6","2","70","1020054","1009120038","Murray Hill-Kips Bay"
"Queens","MamaGCOs empanadas","both","Caso Inc","32 - 41 Steinway","10596",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T16:06:36.000","DOT","11103",,,,,,,,
"Manhattan","coarse nyc","both","vc chef llc","306 west 13","10597",,"Compliant",,"2020-07-15T16:06:45.000","DOT","10014","40.739225","-74.003439","2","3","77","1011072","1006160043","West Village"
"Manhattan","San Loco","both","Loco 111 Inc","111 Stanton St","10598",,"Under Review",,"2020-07-15T16:07:06.000","DOT","10002","40.721100","-73.987366","3","1","3001","1087887","1004110053","Chinatown"
"Queens","Thonglor","both","Thonglor","3247 steinway st","10599",,"Skipped Inspection","No Seating","2020-07-15T16:07:16.000","DOT","11103","40.757650","-73.920059","1","26","157","4011007","4006760024","Astoria"
"Queens","Astoria Apple, LLC","both","Astoria Apple, LLC","38-01 35th Ave","106",,"Compliant",,"2020-07-02T10:50:56.000","DOT","11101","40.755459","-73.922783","1","26","157","4010898","4006720001","Astoria"
"Bronx","Gene Bean Inc","both","Gene Bean Inc.","2344  Arthur Avenue","1060",,"Compliant",,"2020-07-04T14:38:37.000","DDC","10458","40.854247","-73.888674","6","15","391","2012125","2030730013","Belmont"
"Queens","Arunee thai","both","Bklyntoqns corp","78-23  37th ave","10600",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T16:08:15.000","DOT","11372","40.749394","-73.887742","3","25","285","4029654","4012780038","Jackson Heights"
"Brooklyn","Fire Lounge DD","both","Fire Lounge DD INC","593  Third Ave","10601",,"Compliant",,"2020-07-15T16:09:41.000","DOT","11215","40.667117","-73.994636","7","39","117","3024055","3010510005","Park Slope-Gowanus"
"Bronx","Arthur Avenue Italian Deli INC Mike's Deli","both","Mike's Deli","2331 Hughes Ave","10602",,"Compliant",,"2020-07-15T16:09:50.000","DOT","10458","40.854001","-73.887887","6","15","391","2012125","2030730013","Belmont"
"Manhattan","Serafina 61st","both","Sofia 61 Street Corp","33 East 61 street","10603",,"Compliant",,"2020-07-15T16:09:57.000","DOT","10065","40.764703","-73.970149","8","4","11401","1040854","1013760026","Upper East Side-Carnegie Hill"
"Queens","YERAS RESTAURANT & SPORTS BAR","both","YERAS RESTAURANT AND SPORT BAR CORP","8609 NORTHERN BLVD","10604",,"Skipped Inspection","No Seating","2020-07-15T16:10:01.000","DOT","11372","40.755978","-73.881457","3","25","337","4034746","4014160043","Jackson Heights"
"Brooklyn","Leos Restaurant","both","Leos Deli Grocery INC","207 Knickerbocker","10605",,"Non-Compliant",,"2020-07-15T16:12:58.000","DOT","11237","40.703421","-73.926439","4","34","427","3072340","3031750003","Bushwick North"
"Brooklyn","Manchego-Koko","both","Manchego-Koko Corp.","1502 Cortelyou Rd.","10606",,"Cease and Desist",,"2020-07-15T16:13:14.000","DOT","11226","40.641258","-73.964306","14","40","520","3118708","3051580001","Flatbush"
"Queens","Hombres Lounge","both","Hombres Lounge Inc","8528 37th Avenue","10607",,"Compliant",,"2020-07-15T16:14:18.000","DOT","11372","40.750068","-73.881194","3","21","279","4036240","4014730001","Jackson Heights"
"Brooklyn","Lincoln Station","both","Lincoln Station LLC","409  Lincoln Place","10608",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T16:15:45.000","DOT","11238","40.672554","-73.962490","8","35","215","3029545","3011770001","Prospect Heights"
"Manhattan","Fish Market","roadway","L & J Marketplace Inc","111   South Street","10609",,"Under Review",,"2020-07-15T16:17:33.000","DOT","10038","40.706859","-74.002081","1","1","1501","1001326","1000970005","Battery Park City-Lower Manhattan"
"Brooklyn","Drip Cafe LLC","both","Drip Cafe LLC","830 Rogers Ave","1061",,"Compliant",,"2020-07-04T14:38:47.000","DOT","11226","40.650342","-73.952445","17","40","794","3117245","3051040097","Erasmus"
"Queens","The Huntress Bar","both","The Huntress Bar LLC","24-03  41st Avenue","10610",,"Non-Compliant",,"2020-07-15T16:21:31.000","DOT","11101","40.752581","-73.939739","1","26","33","4004906","4004070007","Queensbridge-Ravenswood-Long Island City"
"Manhattan","Mamas Pizza Too! LLC","both","Mamas Pizza Too ! LLC","2750 Broadway","10611",,"Non-Compliant",,"2020-07-15T16:26:03.000","DOT","10025","40.800873","-73.967919","7","7","191","1056627","1018770052","Upper West Side"
"Brooklyn","Giovanni's Brooklyn Eats","both","Lucava Inc","1657  8th Avenue","10612",,"Non-Compliant",,"2020-07-15T16:26:19.000","DOT","11215","40.660254","-73.983806","7","39","169","3027156","3011130001","Windsor Terrace"
"Brooklyn","Le Paddock","both","Bertaud LLC","1235 Prospect Avenue","10614",,"Compliant",,"2020-07-15T16:30:27.000","DOT","11218","40.652943","-73.976110","7","39","50202","3122532","3052750053","Windsor Terrace"
"Brooklyn","BAKERIE NY LLC","both","BAKERIE NY LLC","252 ALBANY AVENUE","10615",,"Non-Compliant",,"2020-07-15T16:33:10.000","DOT","11213","40.672064","-73.939174","8","36","343","3031765","3012440090","Crown Heights North"
"Brooklyn","Mo's Bar and Lounge","both","NEVADAS BAR AND LOUNGE LLC","80 Lafayette ave","10616",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T16:33:35.000","DOT","11217","40.687168","-73.974760","2","35","35","3059305","3021160021","Fort Greene"
"Brooklyn","Fradei","both","Gnocca Lovers llc","99 S portland","10617",,"Skipped Inspection","Open Street Location","2020-07-15T16:34:36.000","DOT","11217","40.686577","-73.974482","2","35","181","3059306","3021170001","Fort Greene"
"Brooklyn","Indian spice","both","Indian spice","351  7 th Avenue","10618",,"Compliant",,"2020-07-15T16:37:54.000","DOT","11215",,,,,,,,
"Brooklyn","L'industrie Pizzeria","both","F & M INDUSTRIE CORP","254 S 2nd","10619",,"Compliant",,"2020-07-15T16:37:58.000","DOT","11211","40.711728","-73.957887","1","34","523","3063152","3024200022","North Side-South Side"
"Queens","Crazy Willy's","both","One Republic Management","117-10  Jamaica Avenue","1062",,"Compliant",,"2020-07-04T14:39:06.000","DCAS","11418","40.699578","-73.832359","9","29","122","4195868","4093270005","Richmond Hill"
"Bronx","Cousins Pizzeria","both","cousins pizza and pasta inc","3579  3579 E. TREMONT AVE","10620",,"Skipped Inspection","No Seating","2020-07-15T16:38:20.000","DOT","10465",,,,,,,,
"Queens","IL MIGLIO PIZZERIA AND ITALIAN RESTAURANT","roadway","RUSSO'S PIZZA CORP.","11-03  36TH AVENUE","10621",,"Skipped Inspection","No Seating","2020-07-15T16:39:48.000","DOT","11106","40.761060","-73.939840","1","26","85","4003968","4003310002","Queensbridge-Ravenswood-Long Island City"
"Bronx","Estrellita Poblana","roadway","Gonzalez Jimenez corp","2231  Westchester Ave","10622",,"Compliant",,"2020-07-15T16:40:19.000","DOT","10462","40.834299","-73.850796","10","18","20601","2041408","2039630064","Westchester-Unionport"
"Manhattan","Mother's Ruin","both","18 front inc.","18 spring street","10623",,"Compliant",,"2020-07-15T16:40:48.000","DOT","10012","40.721411","-73.994975","2","1","41","1083495","1004790019","SoHo-TriBeCa-Civic Center-Little Italy"
"Queens","The Grind NYC","both","The Grind NYC Corp.","25 - 21 Broadway","10624",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T16:41:19.000","DOT","11106","40.763318","-73.928199","1","22","75","4007101","4005790005","Astoria"
"Queens","NY Pao de Quiejo","both","NY Pao de Quiejo LLC","31-90 30th street","10625",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T16:42:04.000","DOT","11106","40.762523","-73.926060","1","22","75","4445865","4005880001","Astoria"
"Queens","Champion Pizza","both","New Astoria Corp","31-12 Broadway Avenue","10626",,"Skipped Inspection","No Seating","2020-07-15T16:43:01.000","DOT","11106",,,,,,,,
"Queens","lokanta","both","lokanta","31 - 16 broadway","10627",,"Skipped Inspection","No Seating","2020-07-15T16:43:36.000","DOT","11106","40.761867","-73.925180","1","22","59","4008260","4006110039","Astoria"
"Brooklyn","Tikka Indian Grill","both","Tikka Indian Grill ParkSlope Inc","396 5th ave","10628",,"Cease and Desist",,"2020-07-15T16:46:07.000","DOT","11215","40.670638","-73.985097","6","39","137","3021604","3009930039","Park Slope-Gowanus"
"Brooklyn","Vip grill","roadway","B&h roze Corp","3715  13th ave","10629",,"Skipped Inspection","No Seating","2020-07-15T16:49:09.000","DOT","11218","40.641601","-73.985263","12","39","226","3123379","3053000004","Borough Park"
"Manhattan","Frank Mac's Pub","both","Frank Mac's Place LLC","425 Amsterdam Ave","1063",,"Non-Compliant",,"2020-07-04T14:39:27.000","DEP","10024","40.784055","-73.977651","7","6","165","1031950","1012110003","Upper West Side"
"Manhattan","Meskerem Ethiopian cuisine","sidewalk","Mesob inc","124  Macdougal street","10633",,"Non-Compliant",,"2020-07-15T16:51:00.000","DOT","10012","40.730052","-74.000433","2","1","65","1008698","1005400011","West Village"
"Queens","Hero Thai & izakaya","both","Namo Tassa inc","3416 Broadway","10634",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T16:51:19.000","DOT","11106","40.760745","-73.922791","1","22","59","4008867","4006220147","Astoria"
"Manhattan","Wayan","both","Mari Makan LLC","20 Spring St","10635",,"Non-Compliant",,"2020-07-15T16:51:28.000","DOT","10012","40.721441","-73.995050","2","1","41","1007164","1004790018","SoHo-TriBeCa-Civic Center-Little Italy"
"Bronx","Travesias Restaurant","both","Travesias LLC","3834 E Tremont Ave","10636",,"Skipped Inspection","No Seating","2020-07-15T16:52:06.000","DOT","10465","40.824487","-73.820290","10","13","152","2080401","2055620153","Schuylerville-Throgs Neck-Edgewater Park"
"Queens","Napoli pizza & pasta","both","Napoli Italian","33 02  33rd st","10637",,"Skipped Inspection","No Seating","2020-07-15T16:52:23.000","DOT","11106","40.759413","-73.925269","1","22","59",,,"Astoria"
"Brooklyn","FRONTLINE CENTER INCORPORATED","both","FRONTLINE CENTER INCORPORATED","765  UTICA AVENUE","10638",,"Skipped Inspection","No Seating","2020-07-15T16:52:29.000","DOT","11203","40.654572","-73.930677","17","41","868","3101418","3046560044","Rugby-Remsen Village"
"Manhattan","Dreamers Coffee","roadway","Dreamers Coffee","54 Henry Street","10639",,"Compliant",,"2020-07-15T16:53:05.000","DOT","10002","40.712949","-73.995231","3","1","8","1003343","1002770031","Chinatown"
"Manhattan","Sweet Rehab","both","770 Kitchen LLC","135 Sullivan Street","1064",,"Non-Compliant",,"2020-07-04T14:39:42.000","DEP","10012","40.726753","-74.002121","2","3","49","1008039","1005170001","SoHo-TriBeCa-Civic Center-Little Italy"
"Queens","Snowdonia","both","Screening Room Bar LLC","32-01  35th Ave","10640",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T16:53:13.000","DOT","11106","40.757704","-73.927577","1","26","57","4008183","4006090008","Astoria"
"Queens","European coffee bar","both","B&B expresso bar inc","66-07 Fresh pond road","10641",,"Compliant",,"2020-07-15T16:54:13.000","DOT","11385","40.708798","-73.898270","5","30","61301","4087618","4036120008","Ridgewood"
"Brooklyn","Bonnies Grill","both","278 5th Avenue","278 5th ave","10642",,"Under Review",,"2020-07-15T16:54:55.000","DOT","11215","40.674252","-73.982079","6","39","133","3330512","3009640042","Park Slope-Gowanus"
"Queens","Suzuki Shokudo","both","Suzuki Shokudo Inc","38-01 31st Street","10643",,"Skipped Inspection","No Seating","2020-07-15T16:56:06.000","DOT","11101","40.753620","-73.932144","1","26","31","4441785","4003820016","Queensbridge-Ravenswood-Long Island City"
"Queens","Doha","both","Pa Chango","38-34 31st Street","10644",,"Skipped Inspection","Sidewalk Seating Only","2020-07-15T16:56:38.000","DOT","11101","40.753362","-73.932379","1","26","31","4004619","4003830026","Queensbridge-Ravenswood-Long Island City"
"Brooklyn","Luzzos bk","both","145 Atlantic LLC","145 Atlantic ave","10645",,"Compliant",,"2020-07-15T16:57:46.000","DOT","11201","40.690500","-73.995265","2","33","7","3002737","3002750012","Brooklyn Heights-Cobble Hill"
"Brooklyn","AndreaGCOs Chicken","both","Andreas Chicken 2 Corp","318 Grand St","10646",,"Compliant",,"2020-07-15T16:59:31.000","DOT","11211","40.712675","-73.956613","1","34","523","3062836","3023960001","North Side-South Side"
"Manhattan","Fiaschetteria Pistoia","roadway","Fiaschetteria West LTD","114/116  Christopher Street","10647",,"Compliant",,"2020-07-15T17:01:26.000","DOT","10014",,,,,,,,
"Brooklyn","Doris","both","Andrew J Andrews LLC","1088  Fulton St","10648",,"Non-Compliant",,"2020-07-15T17:04:37.000","DOT","11238","40.681423","-73.957102","3","36","227","3057707","3020160022","Clinton Hill"
"Bronx","Isla cafe","both","Saturnia inc","1859 Westchester ave","10649",,"Compliant",,"2020-07-15T17:07:50.000","DOT","10472","40.832603","-73.863961","9","18","76","2027965","2038790002","West Farms-Bronx River"
"Manhattan","St Dymphnas","both","St Dymphans LLC","117 Avenue A","1065",,"Non-Compliant",,"2020-07-04T14:40:01.000","DEP","10009","40.726312","-73.983360","3","2","32","1005841","1004350034","East Village"
