"date","project_id","title","borough","level_of_review","agency","certificate_number","public_private","action","project_type"
"2020-09-14T00:00:00.000","22074","Expansion of the western plaza, New York Aquarium, Coney Island Boardwalk, West 5th Street, Surf Avenue, and West 8th Street, Brooklyn","Brooklyn","Final","DCLA/DPR/WCS","27574","Public","Calendared for Consent","Landscape architecture"
"2020-09-14T00:00:00.000","22073","Installation of vents, piping, and mechanical equipment at the Reptile House, Monkey House, and Cogen Plant, Bronx Zoo, 2300 Southern Boulevard, Bronx","Bronx","Preliminary and Final","DCLA/DCAS/DPR","27573","Public","Calendared for Consent","Building systems & Modifications"
"2020-09-14T00:00:00.000","22072","Reconstruction of a substation, Building 62, Fifth Street between Morris Avenue and Market Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Final","BNYDC","27572","Public","Calendared for Consent","Architecture"
"2020-09-14T00:00:00.000","22071","Installation of louvers, Building 280, Ordinance Avenue, 5th Street, Morris Avenue, and 6th Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Preliminary and Final","BNYDC","27571","Public and Private","Calendared for Consent","Building systems & Modifications"
"2020-09-14T00:00:00.000","21891","Installation of sports lighting, Ferry Point Park Golf Course, Balcom Avenue, Miles Avenue, the Whitestone Bridge approach, and the East River, Bronx","Bronx","Preliminary and Final","DPR","27579","Public and Private","Calendared for Consent","Distinctive lighting"
"2020-08-10T00:00:00.000","22058","Installation of temporary signage, Seneca Village Site, Central Park, between Central Park West, West 87th Street, and West 81st Street, Manhattan","Manhattan","Preliminary and Final","DPR/CPC","27563","Public","Calendared for Consent","Signage"
"2020-08-10T00:00:00.000","22065","Construction of a prototypical comfort station, Harlem River Park, Harlem River Drive, East 128th Street, and the Third Avenue Bridge, Manhattan","Manhattan","Final","DPR","27562","Public","Calendared for Consent","Architecture"
"2020-08-10T00:00:00.000","22064","Installation of louvers, Building 5, 7th Avenue, Paulding Street, 8th Avenue, and Farragut Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Preliminary and Final","BNYDC","27550","Private","Calendared for Consent","Building systems & Modifications"
"2020-08-10T00:00:00.000","22063","Installation of a barge, gangway, storage shed, and adjacent site work to accommodate citywide ferry service, including a parking lot and pathway, Ferry Point Park west of the Whitestone Bridge, between the Hutchinson River Parkway and the East River, Bronx","Bronx","Preliminary","EDC/DPR","27569","Public and Private","Calendared for Public Hearing","Landscape architecture"
"2020-08-10T00:00:00.000","22062","Installation of a barge and gangway to accommodate citywide ferry service, St. George Ferry Terminal, Wall Street between Richmond Terrace and the Anchorage Channel, Staten Island","Staten Island","Final","EDC","27567","Public and Private","Calendared for Consent","Landscape architecture"
"2020-08-10T00:00:00.000","22061","Installation of a barge and gangway to accommodate citywide ferry service, Schaefer Landing, South 10th Street between Kent Avenue and the East River, Brooklyn","Brooklyn","Final","EDC/DPR","27568","Public and Private","Calendared for Consent","Landscape architecture"
"2020-08-10T00:00:00.000","22057","Installation of Along Woodhaven Boulevard by Priscila de Carvalho, Woodhaven Boulevard at the intersection of 101st Avenue and Rockaway Boulevard, Ozone Park, Queens","Queens","Final","DCLA%/DOT","27551","Public","Calendared for Consent","Artwork"
"2020-08-10T00:00:00.000","22056","Installation of Woodhaven in Motion by Robert Hickman, Woodhaven Boulevard at the intersection of Jamaica Avenue and 91st Street, Woodhaven, Queens","Queens","Final","DCLA%/DOT","27552","Public","Calendared for Consent","Artwork"
"2020-08-10T00:00:00.000","22055","Installation of a mobile telecommunications equipment pole and antennas, 15-15 Hazen Street, Rikers Island, Bronx","Bronx","Preliminary and Final","DOC","27556","Public","Calendared for Consent","Building systems & Modifications"
"2020-08-10T00:00:00.000","22054","Installation of a rooftop generator, Aeration and Final Settling Tank Building, Port Richmond Wastewater Resource Recovery Facility, 1800 Richmond Terrace, Staten Island","Staten Island","Preliminary and Final","DEP","27555","Public","Calendared for Consent","Building systems & Modifications"
"2020-08-10T00:00:00.000","22053","Reconstruction of the 10th Avenue Square, High Line Park (formerly elevated rail), 10th Avenue and West 17th Street, Manhattan","Manhattan","Preliminary and Final","DPR/FHL","27564","Public","Calendared for Consent","Landscape architecture"
"2020-08-10T00:00:00.000","22051","Installation of a concrete pad (Adventures Family Entertainment Center), 1824 Shore Parkway, Brooklyn","Brooklyn","Preliminary and Final","DPR","27559","Public and Private","Calendared for Consent","Building systems & Modifications"
"2020-08-10T00:00:00.000","22050","Reconstruction of a ramp, Ranaqua, Bronx Park, Bronx River Parkway and Birchall Avenue, Bronx","Bronx","Preliminary and Final","DPR","27560","Public","Calendared for Consent","Building systems & Modifications"
"2020-08-10T00:00:00.000","22049","Construction of a plaza and railing, Beach Channel Drive, Beach 108th Street, Jamaica Bay, and Rockaway Freeway, Far Rockaway, Queens","Queens","Final","DPR","27561","Public","Calendared for Consent","Landscape architecture"
"2020-08-10T00:00:00.000","22048","Installation of rooftop mechanical units, Gateway Center (formerly Bronx Terminal Market), 700 Exterior Street, Bronx","Bronx","Preliminary and Final","EDC","27566","Private","Calendared for Consent","Building systems & Modifications"
"2020-08-10T00:00:00.000","22045","Installation of a storefront system and signage (Starbucks), 625 Atlantic Avenue, Brooklyn","Brooklyn","Preliminary and Final","EDC","27565","Private","Calendared for Consent","Signage"
"2020-08-10T00:00:00.000","22040","Rehabilitation of a comfort station, Kelly Park Playground, adjacent to P.S. 255, East 17th Street and Avenue S, Brooklyn","Brooklyn","Preliminary","DPR","27558","Public","Calendared for Consent","Architecture"
"2020-08-10T00:00:00.000","22039","Reconstruction of the 210th Street Playground, Cunningham Park, 210th Street, 73rd Avenue, and the Clearview Expressway, Oakland Gardens, Queens","Queens","Preliminary","DPR","27557","Public","Calendared for Consent","Landscape architecture"
"2020-08-10T00:00:00.000","22025","Installation of security infrastructure and adjacent site work, Adams Street between Tillary Street and Red Cross Place, Brooklyn","Brooklyn","Preliminary and Final","DDC/DOT","27554","Public","Calendared for Consent","Street furniture"
"2020-08-10T00:00:00.000","22021","Design of prototypical shrouds for 4G and 5G mobile telecommunications equipment for installation on light poles citywide","Citywide","Preliminary and Final","DoITT/DOT","27570","Public and Private","Calendared for Public Hearing","Street furniture"
"2020-08-10T00:00:00.000","21850","Reconstruction of Pershing Square East Plaza, Park Avenue between East 41st Street and East 42nd Street, Manhattan","Manhattan","Preliminary","DDC/DOT","27553","Public","Calendared for Consent","Landscape Architecture"
"2020-07-13T00:00:00.000","21978","Rehabilitation of Emergency Medical Services 4 (EMS 4), including the installation of an emergency generator, Pier 36, 270 South Street, Manhattan","Manhattan","Preliminary and Final","FDNY","27546","Public","Calendared for Consent","Architecture"
"2020-07-13T00:00:00.000","22047","Construction of a comfort station, Monsignor Kett Playground, West 204th Street between Nagle Avenue and Tenth Avenue, Manhattan","Manhattan","Final","DPR","27539","Public","Calendared for Consent","Architecture"
"2020-07-13T00:00:00.000","22042","Installation of an interim open space, Willoughby Street, Duffield Street and Gold Street, Brooklyn","Brooklyn","Preliminary and Final","EDC","27545","Public","Calendared for Consent","Landscape architecture"
"2020-07-13T00:00:00.000","22038","Installation of doors, louvers, and mechanical equipment, Building 28 (Bednark Fabrication Studio), Fifth Street between Morris Avenue and Market Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Preliminary and Final","BNYDC","27536","Private","Calendared for Consent","Architecture"
"2020-07-13T00:00:00.000","22037","Reconstruction of a substation, Building 62, Fifth Street between Morris Avenue and Market Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Preliminary","BNYDC","27535","Public","Calendared for Consent","Architecture"
"2020-07-13T00:00:00.000","22034","Reconstruction of Dongan Playground, adjacent to P.S. 52, Dongan Hills Avenue, Mason Avenue, and Buel Avenue, Staten Island","Staten Island","Preliminary","DPR","27549","Public","Calendared for Public Hearing","Landscape architecture"
"2020-07-13T00:00:00.000","22033","Construction of a prototypical comfort station, Michaelis-Bayswater Park, Bay 32nd Street, Beach Channel Drive, Beach 35th Street, and Norton Avenue, Far Rockaway, Queens","Queens","Preliminary","DPR","27548","Public","Calendared for Public Hearing","Architecture"
"2020-07-13T00:00:00.000","22032","Construction of a maintenance building and comfort station, Michaelis-Bayswater Park, Bay 32nd Street, Beach Channel Drive, Beach 35th Street, and Norton Avenue, Far Rockaway, Queens","Queens","Preliminary","DPR","27547","Public","Calendared for Public Hearing","Architecture"
"2020-07-13T00:00:00.000","22031","Construction of an entrance on Bleecker Street at Mercer Street, New York University, 181 Mercer Street, Manhattan","Manhattan","Preliminary and Final","DPR/DOT/NYU","27543","Public","Calendared for Consent","Landscape architecture"
"2020-07-13T00:00:00.000","22030","Reconstruction of Mercer Playground, Phase I, Mercer Street between Bleecker Street and West 3rd Street, Manhattan","Manhattan","Preliminary","DPR/NYU","27544","Public","Calendared for Consent","Landscape architecture"
"2020-07-13T00:00:00.000","22029","Reconstruction of the perimeter streetscape and park entrance, including the installation of a bike lane, Prospect Park, Ocean Avenue between Flatbush and Parkside Avenue, and Parkside Avenue between Ocean Avenue and Parade Place, Brooklyn","Brooklyn","Final","DPR/DOT","27542","Public","Calendared for Consent","Landscape architecture"
"2020-07-13T00:00:00.000","22028","Conservation of Dante Alighieri (1921) by Ettore Ximenes, Dante Park, Columbus Avenue, Broadway, and West 63rd Street, Manhattan","Manhattan","Preliminary","DPR","27537","Public","Calendared for Consent","Artwork"
"2020-07-13T00:00:00.000","22027","Reconstruction of Ten Eyck Plaza, Ten Eyck Street and Stagg Street between Union Avenue and Lorimer Street, Brooklyn","Brooklyn","Final","DPR","27540","Public","Calendared for Consent","Landscape architecture"
"2020-07-13T00:00:00.000","21995","Reconstruction of the East River Esplanade, Phase II, East 115th Street to East 117th Street, Manhattan","Manhattan","Final","DPR","27541","Public","Calendared for Consent","Landscape architecture"
"2020-07-13T00:00:00.000","21985","Construction of a skate park, Jerome Playground South, Jerome Avenue, Cross Bronx Expressway, and Townsend Avenue, Bronx","Bronx","Preliminary","DPR","27538","Public","Calendared for Consent","Landscape architecture"
"2020-06-22T00:00:00.000","21646","Construction of a cafe addition, storage building, and adjacent site work, McCarren Park House, McCarren Park, between Lorimer Street, Bedford Avenue, and Driggs Avenue, Brooklyn","Brooklyn","Preliminary","DPR","27532","Public and Private","Calendared for Public Hearing","Architecture"
"2020-06-22T00:00:00.000","21999","Reconstruction of a portion of Kelly Playground, adjacent to P.S. 255, East 17th Street and Avenue S, Brooklyn","Brooklyn","Preliminary","DPR","27533","Public","Calendared for Public Hearing","Landscape architecture"
"2020-06-22T00:00:00.000","12102","Relocation of Charging Bull by Arturo Di Modica, from the northern corner of Bowling Green Park, Broadway and Whitehall Street to Broad Street between Wall Street and Exchange Place, Manhattan","Manhattan","Conceptual","DOT","27534","Public and Private","Calendared for Public Hearing","Artwork"
"2020-06-15T00:00:00.000","22009","Construction of an addition to the Pump and Power House, reconstruction of the guard house, installation of a digester gas conditioning system adjacent to the Old Power House, and adjacent site work, Coney Island Wastewater Resource Recovery Facility, 2591 Knapp Street, Brooklyn","Brooklyn","Preliminary","DEP","27508","Public","Calendared for Consent","Architecture"
"2020-06-15T00:00:00.000","22026","Construction of Bushwick Inlet Park as part of the Greenpoint and Williamsburg waterfront, Phase III, Kent Avenue between North 9th Street and North 15th Street, Brooklyn","Brooklyn","Preliminary","DPR","27524","Public","Calendared for Consent","Landscape architecture"
"2020-06-15T00:00:00.000","22024","Installation of mechanical equipment, Washington Heights Health Center, 600 West 168th Street, Manhattan","Manhattan","Preliminary and Final","DOHMH","27518","Public","Calendared for Consent","Building systems & Modifications"
