"trackerid","fmsid","title","summary","currentphase","designpercentcomplete","procurementpercentcomplete","constructionpercentcomplete","designstart","designprojectedcompletion","designadjustedcompletion","designactualcompletion","procurementstart","procurementprojectedcompletion","procurementadjustedcompletion","procurementactualcompletion","constructionstart","constructionprojectedcom","constructionadjustedcompletion","constructionactualcompletion","totalfunding","projectliaison","lastupdated","fundingsource","name","parkid","latitude","longitude","borough"
"9266","846 P-413BRSY","Brookville Park Synthetic Turf Field Reconstruction","This project will reconstruct the synthetic turf field at Brookville Park.","completed","100.0","100.0","100.0","2018-11-01T00:00:00.000","2019-11-01T00:00:00.000",,"2019-12-01T00:00:00.000","2019-12-01T00:00:00.000","2020-09-01T00:00:00.000","2022-01-01T00:00:00.000","2021-12-01T00:00:00.000","2022-01-01T00:00:00.000","2023-01-01T00:00:00.000",,"2022-06-01T00:00:00.000","$3,015,000","Mike Dockett","2022-08-17T00:00:00.000","City Council","232nd Street between 144th Avenue and 145th Avenue","Q008","40.660974113713","-73.745773032797","Queens"
"10485",,"Brookville Park Comfort Station Construction","This project will construct a comfort station at the ballfields in Brookville Park.","proposed","0.0","0.0","0.0",,,,,,,,,,,,,"Less than $1 million",,"2022-08-17T00:00:00.000",,"232nd Street between 144th Avenue and 145th Avenue","Q008","40.662571","-73.742769","Queens"
"10070",,"Brookville Park Pond Restoration and Bridges & Pathways Reconstruction","This project will reconstruct the bridges and pathways and restore the pond at Brookville Park.","proposed","0.0","0.0","0.0",,,,,,,,,,,,,"Between $3 million and $5 million",,"2022-08-17T00:00:00.000","City Council","Brookville Boulevard, 147th Avenue, 232nd Street, South Conduit Avenue","Q008","40.661463","-73.743925","Queens"
"6484","846 P-413BPTC","Brookville Park Picnic Area Reconstruction and Tennis Courts Construction","This project will reconstruct the picnic area and construct a tennis court and lighting at Brookville Park.","completed","100.0","100.0","100.0","2014-08-01T00:00:00.000","2015-05-01T00:00:00.000","2015-08-01T00:00:00.000","2015-09-01T00:00:00.000","2015-09-01T00:00:00.000","2016-05-01T00:00:00.000","2017-05-01T00:00:00.000","2017-04-01T00:00:00.000","2017-07-01T00:00:00.000","2018-07-01T00:00:00.000",,"2018-07-01T00:00:00.000","$2,852,000","Mike Dockett","2022-08-17T00:00:00.000","City CouncilMayoral","Brookville Boulevard, 232nd Street, 144th Avenue and 145th Avenue.","Q008","40.663141","-73.743126","Queens"
"1339111","846 P-2BWRPAV","Brower Park Pathway Reconstruction","This project will reconstruct a portion of the pathways in Brower Park.","completed","100.0","100.0","100.0","2021-04-01T00:00:00.000","2021-11-01T00:00:00.000",,"2021-09-01T00:00:00.000","2021-07-01T00:00:00.000","2021-12-01T00:00:00.000",,"2021-09-01T00:00:00.000","2021-10-01T00:00:00.000","2022-02-01T00:00:00.000",,"2021-11-01T00:00:00.000","Less than $1 million","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral",,"B012","40.673888","-73.9433","Brooklyn"
"1389111","846 P-2DCTBWR","Brower Park Telecommunication Lines Reconstruction","This project will reconstruct the telecommunication lines at Brower Park.","construction","100.0","100.0","0.0","2021-10-01T00:00:00.000","2022-05-01T00:00:00.000",,"2022-05-01T00:00:00.000","2021-11-01T00:00:00.000","2022-04-01T00:00:00.000",,"2022-05-01T00:00:00.000","2022-05-01T00:00:00.000","2022-12-01T00:00:00.000",,,"$90,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral",,"B012","40.673755","-73.943612","Brooklyn"
"8568","846 P-208BROW","Brower Park Basketball Courts Reconstruction","This project will reconstruct the basketball courts at Brower Park.","completed","100.0","100.0","100.0","2017-02-01T00:00:00.000","2018-02-01T00:00:00.000","2018-03-01T00:00:00.000","2018-04-01T00:00:00.000","2018-04-01T00:00:00.000","2018-12-01T00:00:00.000","2019-03-01T00:00:00.000","2019-03-01T00:00:00.000","2019-05-01T00:00:00.000","2020-05-01T00:00:00.000",,"2019-11-01T00:00:00.000","$700,000","Davey Ives","2022-08-17T00:00:00.000","Borough President, City Council","Brooklyn Avenue and Park Place","B012","40.673574","-73.943997","Brooklyn"
"7110","846 P-2PLG15C","Brower Park Skate Park Element Installation","This project will construct new skate park elements in Brower Park.","completed","100.0","100.0","100.0","2015-03-01T00:00:00.000","2015-06-01T00:00:00.000",,"2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","2016-03-01T00:00:00.000",,"2015-12-01T00:00:00.000","2016-04-01T00:00:00.000","2016-10-01T00:00:00.000",,"2016-07-01T00:00:00.000","$56,000","Davey Ives","2022-08-17T00:00:00.000","Borough PresidentMayoral","Brooklyn Avenue, Park Place and Kingston Avenue","B012","40.67383944","-73.94339222","Brooklyn"
"1369111","846 P-6SUSTN1","Brownsville Playground Ballfield Lighting Reconstruction","This project will reconstruct the ballfield lighting at Brownsville Playground with energy-efficient LED fixtures.","design-procurement","30.0","40.0","0.0","2021-10-01T00:00:00.000","2022-06-01T00:00:00.000",,,"2021-12-01T00:00:00.000","2022-05-01T00:00:00.000",,,,,,,"Less than $1 million","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral",,"B270","40.656678","-73.902084","Brooklyn"
"1881","846 P-216K11C","Brownsville Recreation Center Pool HVAC System Reconstruction","This project will reconstruct the pool HVAC system at Brownsville Recreation Center.","completed","100.0","100.0","100.0","2010-10-01T00:00:00.000","2011-01-01T00:00:00.000","2012-01-01T00:00:00.000","2012-01-01T00:00:00.000","2012-01-01T00:00:00.000","2012-10-01T00:00:00.000",,"2012-09-01T00:00:00.000","2012-10-01T00:00:00.000","2013-09-01T00:00:00.000","2013-12-01T00:00:00.000","2014-03-01T00:00:00.000","$1,550,000","Davey Ives","2022-08-17T00:00:00.000","Borough PresidentCity CouncilMayoral","1555 Linden Boulevard","B270","40.656141","-73.902676","Brooklyn"
"6332","846 P-2PDBRC2","Brownsville Recreation Center Reconstruction","This project will reconstruct the interior and infrastructure of Brownsville Recreation Center.","construction","100.0","100.0","2.2","2016-05-01T00:00:00.000","2017-05-01T00:00:00.000","2017-08-01T00:00:00.000","2017-08-01T00:00:00.000","2017-08-01T00:00:00.000","2018-05-01T00:00:00.000","2022-02-01T00:00:00.000","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","2023-09-01T00:00:00.000",,,"$20,259,000","Davey Ives","2022-08-17T00:00:00.000","Mayoral","1555 Linden Boulevard","B270","40.65636","-73.902785","Brooklyn"
"5065","846 P-6REC11B","Brooklyn and Queens Recreation and Nature Centers HVAC Systems Reconstruction (CNYG-1910MA1)","This project will reconstruct HVAC systems at Lost Battalion Hall Recreation Center and Brownsville Recreation Center.","completed","100.0","100.0","100.0","2010-02-01T00:00:00.000","2013-09-01T00:00:00.000",,"2014-01-01T00:00:00.000","2014-01-01T00:00:00.000","2014-10-01T00:00:00.000","2015-10-01T00:00:00.000","2015-08-01T00:00:00.000","2015-11-01T00:00:00.000","2018-10-01T00:00:00.000",,"2018-10-01T00:00:00.000","$629,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Borough PresidentMayoral","Hegeman Ave., Linden Blvd. bet. Powell St. and Mother Gaston Blvd.","B270","40.656675","-73.902106","Brooklyn, Queens"
"5065","846 P-6REC11B","Brooklyn and Queens Recreation and Nature Centers HVAC Systems Reconstruction (CNYG-1910MA1)","This project will reconstruct HVAC systems at Lost Battalion Hall Recreation Center and Brownsville Recreation Center.","completed","100.0","100.0","100.0","2010-02-01T00:00:00.000","2013-09-01T00:00:00.000",,"2014-01-01T00:00:00.000","2014-01-01T00:00:00.000","2014-10-01T00:00:00.000","2015-10-01T00:00:00.000","2015-08-01T00:00:00.000","2015-11-01T00:00:00.000","2018-10-01T00:00:00.000",,"2018-10-01T00:00:00.000","$629,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Borough PresidentMayoral","Queens Blvd. Bet 62 Ave. and 62 Rd.","Q401","40.731863","-73.865404","Brooklyn, Queens"
"5073","846 P-6ROOF9B","Brooklyn and Staten Island Roofing Systems Reconstruction (CNYG-3109M)","This project will reconstruct the roofing systems at various parks facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2006-12-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-03-01T00:00:00.000","2013-02-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","$3,325,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Herman Avenue & Mother Gaston Boulevard","B270","40.656224","-73.902729","Brooklyn, Staten Island"
"5073","846 P-6ROOF9B","Brooklyn and Staten Island Roofing Systems Reconstruction (CNYG-3109M)","This project will reconstruct the roofing systems at various parks facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2006-12-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-03-01T00:00:00.000","2013-02-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","$3,325,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Corbin Place to Coney Island Avenue","B169","40.572098","-73.988328","Brooklyn, Staten Island"
"5073","846 P-6ROOF9B","Brooklyn and Staten Island Roofing Systems Reconstruction (CNYG-3109M)","This project will reconstruct the roofing systems at various parks facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2006-12-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-03-01T00:00:00.000","2013-02-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","$3,325,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Broadway, Henderso Avenue","R109","40.638064","-74.118851","Brooklyn, Staten Island"
"5073","846 P-6ROOF9B","Brooklyn and Staten Island Roofing Systems Reconstruction (CNYG-3109M)","This project will reconstruct the roofing systems at various parks facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2006-12-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-03-01T00:00:00.000","2013-02-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","$3,325,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Tompkins Avenue, Chestnut Avenue","R035","40.614533","-74.074185","Brooklyn, Staten Island"
"5073","846 P-6ROOF9B","Brooklyn and Staten Island Roofing Systems Reconstruction (CNYG-3109M)","This project will reconstruct the roofing systems at various parks facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2006-12-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-03-01T00:00:00.000","2013-02-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","$3,325,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Dekalb Avenue / Kosciusko Street between Lewis & Stuyvesant Avenues","B359","40.692767","-73.935577","Brooklyn, Staten Island"
"5073","846 P-6ROOF9B","Brooklyn and Staten Island Roofing Systems Reconstruction (CNYG-3109M)","This project will reconstruct the roofing systems at various parks facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2006-12-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-03-01T00:00:00.000","2013-02-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","$3,325,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Richmond Terrace & Faber Street","R008","40.641002","-74.135721","Brooklyn, Staten Island"
"5073","846 P-6ROOF9B","Brooklyn and Staten Island Roofing Systems Reconstruction (CNYG-3109M)","This project will reconstruct the roofing systems at various parks facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2006-12-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-03-01T00:00:00.000","2013-02-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","$3,325,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Natural Area and Boardwalk from Sand Lane to Vulcan Street, East of Father Capodanoo Boulevard","R046","40.578901","-74.074092","Brooklyn, Staten Island"
"5073","846 P-6ROOF9B","Brooklyn and Staten Island Roofing Systems Reconstruction (CNYG-3109M)","This project will reconstruct the roofing systems at various parks facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2006-12-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-03-01T00:00:00.000","2013-02-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","$3,325,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Victory Boulevard, Signs Road, Travis Avenue & Arthur Kill","R017A","40.591403","-74.133932","Brooklyn, Staten Island"
"5073","846 P-6ROOF9B","Brooklyn and Staten Island Roofing Systems Reconstruction (CNYG-3109M)","This project will reconstruct the roofing systems at various parks facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2006-12-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-03-01T00:00:00.000","2013-02-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","$3,325,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","West 12 Street & Surf Avenue","B296","40.576047","-73.978819","Brooklyn, Staten Island"
"5073","846 P-6ROOF9B","Brooklyn and Staten Island Roofing Systems Reconstruction (CNYG-3109M)","This project will reconstruct the roofing systems at various parks facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2006-12-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-03-01T00:00:00.000","2013-02-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","$3,325,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Parkinson Avenue, Kramer Street","R063","40.595395","-74.081361","Brooklyn, Staten Island"
"5073","846 P-6ROOF9B","Brooklyn and Staten Island Roofing Systems Reconstruction (CNYG-3109M)","This project will reconstruct the roofing systems at various parks facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2006-12-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-03-01T00:00:00.000","2013-02-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","$3,325,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Stanley Avenue & Eldert Lane","B309","40.666546","-73.862668","Brooklyn, Staten Island"
"5073","846 P-6ROOF9B","Brooklyn and Staten Island Roofing Systems Reconstruction (CNYG-3109M)","This project will reconstruct the roofing systems at various parks facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2006-12-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-03-01T00:00:00.000","2013-02-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","$3,325,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Prospect Park Southwest between Prospect Park West & 16 Street","B073","40.661353","-73.969682","Brooklyn, Staten Island"
"5073","846 P-6ROOF9B","Brooklyn and Staten Island Roofing Systems Reconstruction (CNYG-3109M)","This project will reconstruct the roofing systems at various parks facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2006-12-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-03-01T00:00:00.000","2013-02-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","$3,325,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Tompkins Avenue & Broad Street","R061","40.623247","-74.079651","Brooklyn, Staten Island"
"5073","846 P-6ROOF9B","Brooklyn and Staten Island Roofing Systems Reconstruction (CNYG-3109M)","This project will reconstruct the roofing systems at various parks facilities in Brooklyn and Staten Island.","completed","100.0","100.0","100.0","2006-12-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-03-01T00:00:00.000","2013-02-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","$3,325,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Victory Boulevard, Clove Road, Forest Avenue","R022","40.625947","-74.097441","Brooklyn, Staten Island"
"9953","846 P-6CWR22D","Citywide HVAC R22 Reconstruction","This project will reconstruct HVAC equipment to replace R22 coolant based components Citywide.","procurement","100.0","5.0","0.0","2021-03-01T00:00:00.000","2021-10-01T00:00:00.000",,"2021-12-01T00:00:00.000","2021-12-01T00:00:00.000","2022-08-01T00:00:00.000","2023-04-01T00:00:00.000",,,,,,"Between $1 million and $3 million","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Herman Avenue & Mother Gaston Boulevard","B270","40.656385","-73.902632","BrooklynQueensBronx"
"9953","846 P-6CWR22D","Citywide HVAC R22 Reconstruction","This project will reconstruct HVAC equipment to replace R22 coolant based components Citywide.","procurement","100.0","5.0","0.0","2021-03-01T00:00:00.000","2021-10-01T00:00:00.000",,"2021-12-01T00:00:00.000","2021-12-01T00:00:00.000","2022-08-01T00:00:00.000","2023-04-01T00:00:00.000",,,,,,"Between $1 million and $3 million","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","(North) Pedestrian Ramp to Roosevelt Avenue to (South) David Dinkins Circle","Q099","40.749555","-73.84491","BrooklynQueensBronx"
