"meeting_date","project_id","title","borough","lead_agency","secondary_agency","public_private","project_type","construction_type","result","review_cycles","previous_year_submission"
"2021-04-26T00:00:00.000","22226","Construction of a parking garage and community facility as part of the Borough-Based Jails Program, Union Turnpike between 126th Street and 132nd Street, Kew Gardens, Queens","Queens","DDC","DOT","Public","Architecture","Construction","Commented",,
"2021-04-26T00:00:00.000","22248","Construction of an office building, boat lift dock, and adjacent site work, World’s Fair Marina, Flushing Bay Promenade and Marina Road, Flushing Meadows Corona Park, Corona Queens","Queens","DPR",,"Public and Private","Architecture","Construction","Approved","1",
"2021-04-26T00:00:00.000","22260","Construction of a bulkhead (Fancy Foods), Hunts Point Food Distribution Center, Building B, 355 Food Center Drive, Bronx","Bronx","EDC",,"Private","Building systems & Modifications","Construction","Approved","1",
"2021-04-26T00:00:00.000","22238","Construction of a path and manholes, Oakwood Beach Wastewater Resource Recovery Facility, 751 Mill Road, Staten Island","Staten Island","DEP",,"Public","Landscape Architecture","Construction","Approved","1",
"2021-04-26T00:00:00.000","22264","Installation of the Triangle Fire Memorial, 23‐29 Washington Place (site of the former Triangle Shirtwaist Factory), Manhattan","Manhattan","DOT",,"Public","Artwork","Installation of specific elements","Approved","1",
"2021-04-26T00:00:00.000","22281","Reconstruction of a pier, installation of a barge, gangway, and gate, and adjacent site work to accommodate citywide ferry service, Kaiser Park, between Bayview Avenue, West 29th Street, and Coney Island Creek, Brooklyn","Brooklyn","EDC","DPR","Public and Private","Landscape Architecture","Reconstruction","Approved w/ conditions","1",
"2021-04-26T00:00:00.000","22278","Construction of a bike lane transition, Prospect Park, Parkside Avenue, east of Machate Circle, Brooklyn","Brooklyn","DOT",,"Public","Landscape Architecture","Construction","Commented",,
"2021-04-26T00:00:00.000","22279","Construction of bioretention medians, Beach 67th Street between Thursby Avenue and Almeda Avenue, Arverne, Queens","Queens","DEP","DOT","Public","Landscape Architecture","Construction","Approved","1",
"2021-04-26T00:00:00.000","20307","Construction of a carport and installation of photovoltaic panels, Engine Company 332, 165 Bradford Street, Brooklyn","Brooklyn","FDNY",,"Public","Building systems & Modifications","Construction","Commented",,
"2021-04-26T00:00:00.000","22227","Construction of a rooftop planted area, Brooklyn Children's Museum, 145 Brooklyn Avenue, Brooklyn","Brooklyn","DCLA",,"Public","Landscape Architecture","Construction","Approved","1",
"2021-04-26T00:00:00.000","22246","Construction of a planted area and masonry wall, including steps, 150‐18 130th Street, South Ozone Park, Queens","Queens","DOT",,"Private","Landscape Architecture","Construction","Approved","1",
"2021-04-26T00:00:00.000","13408","Installation of un(Common) Grounds by Borinquen Gallo, 40th Police Precinct, East 149th Street and St. Ann's Avenue, Bronx","Bronx","DCLA%","DDC","Public","Artwork","Installation of specific elements","Commented",,
"2021-04-26T00:00:00.000","22267","Reconstruction of a playground and adjacent site work, Bush Terminal Piers Park, Marginal Street between 42nd Street and 51st Street at the East River, Brooklyn","Brooklyn","EDC","DPR","Public","Landscape Architecture","Reconstruction","Commented",,
"2021-04-26T00:00:00.000","17460","Construction of a mixed-use development, including a hotel tower and residential tower, 495 11th Avenue, 11th Avenue between 39th Street and 40th Street, Manhattan","Manhattan","EDC",,"Public and Private","Architecture","Construction","Commented",,
"2021-04-26T00:00:00.000","21126","Construction of the Charleston Branch Library of the New York Public Library and adjacent site work, Tyrellan Avenue and Bricktown Way, Staten Island","Staten Island","EDC","NYPL","Public","Architecture","Construction","Commented",,
"2021-04-26T00:00:00.000","21464","Installation of a fueling station, access hatches, and ventilation equipment, 79th Police Precinct, 263 Tompkins Avenue, Brooklyn","Brooklyn","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-04-26T00:00:00.000","22239","Installation of a chemical containment pad, fill stations, and lighting as a part of the construction of a chemical addition system, Old Croton Lake Gatehouse, New Croton Reservoir, Croton Dam Road, Yorktown Heights, Westchester County","Upstate","DEP",,"Public","Architecture","Installation of specific elements","Approved","1",
"2021-04-26T00:00:00.000","22266","Design of two soundstage buildings, a parking structure and lot, and rehabilitation of two industrial buildings (Steiner Studios Sequel) and adjacent site work, Made in NY-South Campus, Bush Terminal, between 43rd Street, 1st Avenue, and 51st Street, Brooklyn","Brooklyn","EDC","DPR","Public and Private","Architecture","Master plan/Prototype","Commented",,
"2021-04-26T00:00:00.000","22229","Installation of manholes, FDNY Fire Communications, 1129 East 180th Street, Bronx Park, Bronx","Bronx","DDC","DPR","Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-04-26T00:00:00.000","22276","Installation of electric vehicle charging stations, Pier 36 (Basketball City), 299 South Street, Manhattan","Manhattan","EDC",,"Public","Street furniture","Installation of specific elements","Found Incomplete",,
"2021-04-26T00:00:00.000","22232","Installation of fuel tank access hatches, Department of Sanitation Brooklyn 5 Garage, 602 Milford Street, Brooklyn","Brooklyn","DDC","DSNY","Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-04-26T00:00:00.000","22258","Reconstruction of a dog run, Madison Square Park, Fifth Avenue between 24th Street and 25th Street, Manhattan","Manhattan","DPR",,"Public","Landscape Architecture","Reconstruction","Approved","1",
"2021-04-26T00:00:00.000","20550","Reconstruction of Callahan-Kelly Park, Broadway Junction, Van Sinderen Avenue, Truxton Street, Eastern Parkway, and Fulton Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-04-26T00:00:00.000","22241","Reconstruction of a utility building and security booth, Vernon C. Bain Center, 1 Halleck Street, Bronx","Bronx","DOC",,"Public","Architecture","Reconstruction","Approved","1",
"2021-04-26T00:00:00.000","22268","Reconstruction of the esplanade and adjacent site work (Lower Manhattan Coastal Resiliency), The Battery, Battery Place, State Street, Peter Minuit Plaza, and the Upper New York Bay, Manhattan","Manhattan","EDC","DPR","Public","Landscape Architecture","Reconstruction","Commented",,
"2021-04-26T00:00:00.000","21039","Reconstruction of Lower Highland East Playground and a performance space, Highland Park, Jamaica Avenue between Elton Street and Linwood Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-04-26T00:00:00.000","18548","Reconstruction of the Tide Gate Bridge and a control house, Flushing Creek, Meridian Road, Avenue of Commerce, Avenue of Progress, and Avenue of Enterprise, Flushing Meadows Corona Park, Corona, Queens","Queens","DDC","DPR/DOT","Public","Bridge","Reconstruction","Commented",,
"2021-04-26T00:00:00.000","21070","Reconstruction of the playground, Nathan Weidenbaum (Little Bush) Playground, south of Laurel Hill Boulevard between 63rd Street and 64th Street, Woodside, Queens","Queens","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-04-26T00:00:00.000","22247","Construction of an adult fitness area and skate park, Seton Park, east of Palisades Avenue, between West 232nd Street and West 235th Street, Bronx","Bronx","DPR",,"Public","Landscape Architecture","Construction","Approved","1",
"2021-04-26T00:00:00.000","22222","Reconstruction of a playground, John J. Carty Park, Fort Hamilton Expressway between 95th Street and 97th Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape Architecture","Reconstruction","Approved","2",
"2021-04-26T00:00:00.000","22271","Installation of Urban Poet by Alexandre Arrechea, Atlantic Avenue median between Conduit Boulevard and Fountain Avenue, Brooklyn","Brooklyn","DCLA%","DDC/DOT","Public","Artwork","Installation of specific elements","Commented",,
"2021-03-22T00:00:00.000","22192","Construction of an exhibit (Earth Science Garden,) Brooklyn Children's Museum, 145 Brooklyn Avenue, Brooklyn","Brooklyn","DCLA",,"Public and Private","Landscape Architecture","Construction","Commented",,
"2021-03-22T00:00:00.000","22193","Design of a signage system for East Side Coastal Resiliency (ESCR), East River Park and the East River between Montgomery Street and East 25th Street, Manhattan","Manhattan","DDC","DPR/DOT/DEP","Public","Signage","Master plan/Prototype","Commented",,
"2021-03-22T00:00:00.000","22194","Installation of signage (One Claire Shulman Way), Queens Borough Hall, 120-55 Queens Boulevard, Kew Gardens, Queens","Queens","DCAS",,"Public","Signage","Installation of specific elements","Approved","1",
"2021-03-22T00:00:00.000","22195","Rehabilitation of the façade, David H. Koch Theater, Lincoln Center, 20 Lincoln Center Plaza, Manhattan","Manhattan","DCLA",,"Public and Private","Building systems & Modifications","Rehabilitation","Approved","1",
"2021-03-22T00:00:00.000","22222","Reconstruction of a playground, John J. Carty Park, Fort Hamilton Expressway between 95th Street and 97th Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-03-22T00:00:00.000","22220","Construction of a distinctive sidewalk as part of the Downtown Brooklyn and Fulton Mall streetscape master plan, 11 Hoyt Street, Hoyt Street, Livingston Street, and Elm Street, Brooklyn","Brooklyn","DOT",,"Public and Private","Distinctive sidewalks","Construction","Approved w/ conditions","1",
"2021-03-22T00:00:00.000","22223","Reconstruction of a swimming pool and skating rink (Lasker Rink) and adjacent site work, between East Drive and the Harlem Meer, Central Park, Manhattan","Manhattan","DPR","CPC","Public and Private","Landscape Architecture","Reconstruction","Approved w/ conditions","1",
"2021-03-22T00:00:00.000","22216","Rehabilitation of the façade, 79 Post Avenue, Manhattan","Manhattan","HPD",,"Private","Building systems & Modifications","Rehabilitation","Approved","1",
"2021-03-22T00:00:00.000","22217","Reconstruction of a plaza (Canal Street Triangle) as part of the Gateways to Chinatown program, Walker Street, Baxter Street, and Canal Street, Manhattan","Manhattan","DOT",,"Public","Landscape Architecture","Reconstruction","Approved w/ conditions","1",
"2021-03-22T00:00:00.000","22224","Construction of flood protection measures (Brooklyn Bridge Montgomery Coastal Resiliency) and reconstruction of the East River Waterfront, Phases III, IV, and V, Brooklyn Bridge, South Street, Montgomery Street, and the East River, Manhattan","Manhattan","EDC","DPR/DOT/DEP","Public","Landscape Architecture","Construction","Approved","1",
"2021-03-22T00:00:00.000","22218","Reconstruction of Sankofa Park (formerly Livonia Playground), including an African burial ground memorial landscape, African Burial Ground Square, Schenck Avenue, Livonia Avenue, and Barbey Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape Architecture","Reconstruction","Approved w/ conditions","1",
"2021-03-22T00:00:00.000","22214","Reconstruction of a pier, installation of a barge, gangway, and gate, and adjacent site work to accommodate citywide ferry service, Kaiser Park, between Bayview Avenue, West 29th Street, and Coney Island Creek, Brooklyn","Brooklyn","EDC","DPR","Public and Private","Landscape Architecture","Reconstruction","Approved w/ conditions","1",
"2021-03-22T00:00:00.000","22215","Rehabilitation of Engine Company 304, 218-44 97th Avenue, Jamaica, Queens","Queens","FDNY",,"Public","Building systems & Modifications","Rehabilitation","Approved","1",
"2021-03-22T00:00:00.000","22208","Installation of a sealcoat soccer field, Peter Minuit Playground, East 108th Street, Park Avenue, and East 109th Street, Manhattan","Manhattan","DPR",,"Public","Landscape Architecture","Installation of specific elements","Approved","1",
"2021-03-22T00:00:00.000","22209","Reconstruction of Mercer Playground, Phase I, Mercer Street between Bleecker Street and West 3rd Street, Manhattan","Manhattan","DPR",,"Public","Landscape Architecture","Reconstruction","Approved w/ conditions","1",
"2021-03-22T00:00:00.000","22206","Rehabilitation of the Hansborough Recreation Center and pool building, 35 West 134th Street, Manhattan","Manhattan","DPR",,"Public","Architecture","Rehabilitation","Approved","1",
"2021-03-22T00:00:00.000","22204","Reconstruction of a playground, Owl’s Head Park, Colonial Road between Senator Street and Wakeman Place, Brooklyn","Brooklyn","DPR",,"Public","Landscape Architecture","Reconstruction","Approved","1",
"2021-03-22T00:00:00.000","22210","Reconstruction of Rainey Park, Vernon Boulevard, 33rd Road, 34th Avenue, and the East River, Astoria, Queens","Queens","DPR",,"Public","Landscape Architecture","Reconstruction","Approved","1",
