"job_number","job_type","c_o_issue_date","bin_number","borough","house_number","street_name","block","lot","postcode","pr_dwelling_unit","ex_dwelling_unit","application_status_raw","filing_status_raw","item_number","issue_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"421644901","A1","2020-01-07T00:00:00.000","4257775","Queens","109-29","142 ST","11928","00041","11435","2","1","Issued","New","001","Final","40.687533","-73.804029","12","28","194","4257775","4119280041","South Jamaica","
,  
(40.687533, -73.804029)"
"520354740","NB","2020-01-07T00:00:00.000","5018947","Staten Island","70","CRAFTON AVENUE","00749","00008","10314","2",,"Issued","New","001","Final","40.609191","-74.141991","1","50","18901","5018947","5007490008","Westerleigh","
,  
(40.609191, -74.141991)"
"421664577","A1","2020-01-07T00:00:00.000","4140579","Queens","146-23","61ST ROAD","06418","00036","11367","2","1","Issued","New","001","Final","40.740802","-73.823266","8","24","80302","4140579","4064180036","Queensboro Hill","
,  
(40.740802, -73.823266)"
"421437449","A1","2020-01-07T00:00:00.000","4044216","Queens","102-04","37TH AVENUE","01768","00002","11368","4","2","Issued","New","001","Temporary","40.753048","-73.865228","3","21","405","4044216","4017680002","North Corona","
,  
(40.753048, -73.865228)"
"421895426","A1","2020-01-07T00:00:00.000","4217037","Queens","110-26","MERRICK BOULEVARD","10197","00038","11433","2","1","Issued","New","001","Final","40.695385","-73.782254","12","27","264","4217037","4101970038","South Jamaica","
,  
(40.695385, -73.782254)"
"421392460","A1","2020-01-07T00:00:00.000","4125738","Queens","49-20","167TH STREET","05569","00052","11365","1","1","Issued","New","001","Final","40.748481","-73.800898","7","20","1207","4125738","4055690052","East Flushing","
,  
(40.748481, -73.800898)"
"421859643","A1","2020-01-07T00:00:00.000","4257406","Queens","130-11","NORTH CONDUIT AVENUE","11864","00013","11420",,,"Issued","New","001","Temporary","40.667075","-73.809933","10","28","818","4257406","4118640013","South Ozone Park","
,  
(40.667075, -73.809933)"
"520361723","NB","2020-01-07T00:00:00.000","5171037","Staten Island","453GAR","DEISIUS STREET","06584","00005","10312","0",,"Issued","New","001","Final",,,,,,,,,
"421523471","A1","2020-01-07T00:00:00.000","4040354","Queens","96-36","41 AVENUE","01611","00025","11368","1","2","Issued","New","001","Final","40.747366","-73.867293","4","21","375","4040354","4016110025","North Corona","
,  
(40.747366, -73.867293)"
"421592912","A1","2020-01-07T00:00:00.000","4076717","Queens","91-11","70 AVE","03208","00036","11375","2","1","Issued","New","001","Final","40.711675","-73.852842","6","29","729","4076717","4032080036","Forest Hills","
,  
(40.711675, -73.852842)"
"421859992","A1","2020-01-07T00:00:00.000","4003087","Queens","50-08","39 STREET","00212","00023","11104","15","15","Issued","New","002","Final","40.737975","-73.927372","2","26","187","4003087","4002120023","Hunters Point-Sunnyside-West Maspeth","
,  
(40.737975, -73.927372)"
"520355749","NB","2020-01-07T00:00:00.000","5174603","Staten Island","135","CEDAR GROVE AVENUE","04087","00003","10306","2",,"Issued","New","001","Final","40.561346","-74.100462","2","50","12804","5105489","5040870003","New Dorp-Midland Beach","
,  
(40.561346, -74.100462)"
"103987376","NB","2020-05-19T00:00:00.000","1087496","Manhattan","545","WEST   25 STREET","00697","00010","10001",,,"Issued","New","053","Temporary","40.749627","-74.004750","4","3","99","1087496","1006977501","Hudson Yards-Chelsea-Flatiron-Union Square","
,  
(40.749627, -74.00475)"
"321192981","NB","2020-05-19T00:00:00.000","3422544","Brooklyn","145","PRESIDENT STREET","00343","00044","11231","17",,"Issued","New","007","Temporary","40.683067","-74.000973","6","39","63","3000000","3003430044","Carroll Gardens-Columbia Street-Red Hook","
,  
(40.683067, -74.000973)"
"321242776","A1","2020-05-19T00:00:00.000","3322769","Brooklyn","32 REAR","FROST ST","02736","07501","11211","1","2","Issued","New","001","Final","40.717498","-73.950864","1","33","515","3322769","3027360019","North Side-South Side","
,  
(40.717498, -73.950864)"
"122654582","A1","2020-05-19T00:00:00.000","1036085","Manhattan","625","MADISON AVENUE","01294","00046","10022",,,"Issued","New","008","Temporary","40.763381","-73.971551","5","4","11202","1036085","1012940046","Midtown-Midtown South","
,  
(40.763381, -73.971551)"
"220246197","NB","2020-05-19T00:00:00.000","2830873","Bronx","1240","WATERS PLACE","04226","00035","10461",,,"Issued","New","022","Temporary","40.842742","-73.838399","11","13","284","2000000","2042260035","Van Nest-Morris Park-Westchester Square","
,  
(40.842742, -73.838399)"
"320909772","NB","2020-05-19T00:00:00.000","3425854","Brooklyn","12","ECKFORD ST","02714","00001","11222","101",,"Issued","New","001","Temporary","40.720686","-73.947835","1","33","499","3067807","3027140033","Greenpoint","
,  
(40.720686, -73.947835)"
"121191165","NB","2020-05-19T00:00:00.000","1085726","Manhattan","525","8TH AVENUE","00760","00039","10018","320",,"Issued","New","002","Temporary","40.753678","-73.992391","4","3","111","1085726","1007600039","Hudson Yards-Chelsea-Flatiron-Union Square","
,  
(40.753678, -73.992391)"
"120591412","A1","2020-05-19T00:00:00.000","1080644","Manhattan","620","AVENUE OF THE AMERICAS","00820","00001","10011",,,"Issued","New","025","Temporary","40.740081","-73.994843","5","3","54","1080644","1008207505","Hudson Yards-Chelsea-Flatiron-Union Square","
,  
(40.740081, -73.994843)"
"401647777","A1","2020-05-19T00:00:00.000","4533416","Queens","2-01","50 AVENUE","00017","00028","11101","372",,"Issued","New","006","Temporary","40.743590","-73.958535","2","26","1","4533416","4000170028","Hunters Point-Sunnyside-West Maspeth","
,  
(40.74359, -73.958535)"
"104043205","A1","2020-05-19T00:00:00.000","1076843","Manhattan","116","CENTRAL PARK SOUTH","01011","07503","10019","80",,"Issued","New","039","Temporary","40.765978","-73.976972","5","4","137","1076843","1010117503","Midtown-Midtown South","
,  
(40.765978, -73.976972)"
"421483102","A1","2019-04-03T00:00:00.000","4144819","Queens","144-25","COOLIDGE AVE","06695","00084","11435","1","1","Issued","New","001","Final","40.714960","-73.814857","8","24","22002","4144819","4066950084","Briarwood-Jamaica Hills","(40.71496, -73.814857)"
"421615292","A1","2019-04-03T00:00:00.000","4254284","Queens","133-23","115TH ST","11736","00028","11420","2","1","Issued","New","001","Final","40.672722","-73.824077","10","32","838","4254284","4117360028","South Ozone Park","(40.672722, -73.824077)"
"421455179","NB","2019-04-03T00:00:00.000","4292969","Queens","158-41","88 STREET","13987","00039","11414","0",,"Issued","New","001","Final","40.659450","-73.844772","10","32","892","4292969","4139870039","Lindenwood-Howard Beach","(40.65945, -73.844772)"
"101624556","A1","2020-01-07T00:00:00.000","1035256","Manhattan","50","CENTRAL PARK SOUTH","01274","07503","10019","259","259","Issued","New","065","Temporary","40.765163","-73.975051","5","4","11201","1035256","1012747503","Midtown-Midtown South","
,  
(40.765163, -73.975051)"
"110342549","A1","2020-01-07T00:00:00.000","1080355","Manhattan","450","WEST 15 STREET","00712","00001","10011","0","0","Issued","New","023","Temporary","40.742463","-74.006842","4","3","83","1080355","1007120001","Hudson Yards-Chelsea-Flatiron-Union Square","
,  
(40.742463, -74.006842)"
"120917794","A1","2020-01-07T00:00:00.000","1004086","Manhattan","53","PITT STREET","00343","00067","10002","14","0","Issued","New","017","Temporary","40.717584","-73.982886","3","1","12","1004086","1003430067","Lower East Side","
,  
(40.717584, -73.982886)"
"401737108","A1","2020-01-07T00:00:00.000","4287053","Queens","221-12","SOUTH CONDUIT AVENUE","13491","00031","11413",,,"Issued","New","001","Final","40.665495","-73.756647","13","31","680","4287053","4134910031","Springfield Gardens South-Brookville","
,  
(40.665495, -73.756647)"
"420663133","NB","2019-06-20T00:00:00.000","4302420","Queens","65-40","BAYFIELD AVENUE","16019","00004","11692","2",,"Issued","New","003","Temporary","40.599090","-73.796010","14","31","964","4302420","4160190004","Hammels-Arverne-Edgemere","(40.59909, -73.79601)"
"410222307","NB","2019-06-20T00:00:00.000","4590789","Queens","86-07","BROADWAY","01837","00001","11373",,,"Issued","New","011","Temporary","40.738377","-73.877335","4","25","473","4000000","4018370001","Elmhurst","(40.738377, -73.877335)"
"410027741","NB","2019-06-20T00:00:00.000","4864406","Queens","136-20","BOOTH MEMORIAL AVENUE","06371","00010","11355","24","0","Issued","New","001","Final","40.747214","-73.828720","7","20","799","4000000","4063710010","Queensboro Hill","(40.747214, -73.82872)"
"320464699","NB","2017-05-10T00:00:00.000","3398260","Brooklyn","712","EGAN STREET","04452","00310","11239","1",,"Issued","New","001","Final",,,,,,,,,
"421304252","A1","2019-06-20T00:00:00.000","4005187","Queens","44-16","23 STREET","00439","00001","11101",,,"Issued","New","002","Temporary","40.748673","-73.944579","2","26","19","4005187","4004390001","Hunters Point-Sunnyside-West Maspeth","(40.748673, -73.944579)"
"420662223","NB","2019-06-20T00:00:00.000","4295471","Queens","159-39","101 STREET","14181","00041","11414","1",,"Issued","New","001","Temporary","40.659537","-73.832254","10","32","884","4295471","4141810041","Lindenwood-Howard Beach","(40.659537, -73.832254)"
"420662189","NB","2019-06-20T00:00:00.000","4297496","Queens","115","EAST 9 ROAD","15462","00029","11693","1",,"Issued","New","003","Temporary","40.606497","-73.817927","14","32","107201","4297496","4154620029","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.606497, -73.817927)"
"421625290","NB","2019-10-31T00:00:00.000","4139890","Queens","62-38","138 STREET","06393","00027","11367","0",,"Issued","New","001","Final","40.740458","-73.828153","7","24","80302","4139890","4063930027","Queensboro Hill","
,  
(40.740458, -73.828153)"
"421175061","NB","2019-10-31T00:00:00.000","4212276","Queens","178-02","HILLSIDE AVENUE","09913","00025","11432","131",,"Issued","New","003","Temporary","40.712312","-73.785200","12","27","468","4212276","4099130025","Jamaica","
,  
(40.712312, -73.7852)"
"421653829","NB","2019-10-31T00:00:00.000","4618884","Queens","164-59","109 AVE","10175","00009","11433","2",,"Issued","New","001","Temporary","40.695775","-73.788214","12","27","258","4000000","4101750009","South Jamaica","
,  
(40.695775, -73.788214)"
"421656201","A1","2019-10-31T00:00:00.000","4213407","Queens","184-01","HENLEY ROAD","09959","00126","11432","1","1","Issued","New","001","Final","40.718220","-73.779982","8","24","472","4213407","4099590126","Jamaica Estates-Holliswood","
,  
(40.71822, -73.779982)"
"421534067","A1","2019-10-31T00:00:00.000","4540141","Queens","36-36","MAIN STREET","04971","07502","11354",,,"Issued","New","004","Temporary","40.762306","-73.831583","7","20","869","4540141","4049717502","Flushing","
,  
(40.762306, -73.831583)"
"320912296","A1","2020-01-07T00:00:00.000","3083780","Brooklyn","2021","PITKIN AVENUE","03718","00001","11207",,,"Issued","New","006","Temporary","40.671579","-73.898060","5","37","1144","3083780","3037180001","East New York (Pennsylvania Ave)","
,  
(40.671579, -73.89806)"
"122831178","A1","2020-01-07T00:00:00.000","1084029","Manhattan","30","MORNINGSIDE DRIVE","01866","00001","10025","205",,"Issued","New","006","Temporary","40.804101","-73.960292","9","7","19701","1084029","1018660001","Morningside Heights","
,  
(40.804101, -73.960292)"
"320596976","A1","2020-01-07T00:00:00.000","3071120","Brooklyn","163","GRAHAM AVENUE","03052","00024","11206","10","2","Issued","New","001","Temporary","40.707575","-73.943253","1","34","505","3071120","3030520024","East Williamsburg","
,  
(40.707575, -73.943253)"
"123086515","A1","2020-01-07T00:00:00.000","1018010","Manhattan","287","PARK AVENUE SOUTH","00878","00001","10010",,,"Issued","New","002","Temporary","40.739685","-73.986720","5","2","68","1018010","1008780001","Gramercy","
,  
(40.739685, -73.98672)"
"101310680","A1","2019-04-03T00:00:00.000","1002355","Manhattan","87","LAFAYETTE STREET","00197","00001","10013",,,"Issued","New","028","Temporary","40.717390","-74.001468","1","1","31","1002355","1001970001","SoHo-TriBeCa-Civic Center-Little Italy","(40.71739, -74.001468)"
"103986108","A1","2019-04-03T00:00:00.000","1012403","Manhattan","547","WEST   27 STREET","00699","00005","10001",,,"Issued","New","019","Temporary","40.750893","-74.003934","4","3","99","1012403","1006990005","Hudson Yards-Chelsea-Flatiron-Union Square","(40.750893, -74.003934)"
"104490025","A1","2019-04-03T00:00:00.000","1015291","Manhattan","90","5 AVENUE","00816","00037","10011",,"0","Issued","New","035","Temporary","40.736354","-73.993379","5","3","54","1015291","1008160037","Hudson Yards-Chelsea-Flatiron-Union Square","(40.736354, -73.993379)"
"321232251","A1","2019-04-03T00:00:00.000","3117002","Brooklyn","2713","CHURCH AVE","05091","00078","11226",,,"Issued","New","004","Temporary","40.650696","-73.952001","17","40","820","3117002","3050910078","Prospect Lefferts Gardens-Wingate","(40.650696, -73.952001)"
"122725033","A1","2019-04-03T00:00:00.000","1049860","Manhattan","320","EAST 82ND STREET","01544","00041","10028","6","33","Issued","New","004","Temporary","40.774993","-73.952937","8","5","138","1049860","1015440041","Yorkville","(40.774993, -73.952937)"
"320597564","NB","2019-04-03T00:00:00.000","3424489","Brooklyn","280","ST. MARKS AVENUE","01152","00035","11238","31",,"Issued","New","006","Temporary","40.678160","-73.966749","8","35","205","3028498","3011520035","Prospect Heights","(40.67816, -73.966749)"
"123207635","A1","2019-04-03T00:00:00.000","1028637","Manhattan","1","WEST 72ND STREET","01125","00025","10023","90","90","Issued","New","002","Temporary","40.776403","-73.976365","7","6","157","1028637","1011250025","Lincoln Square","(40.776403, -73.976365)"
"120409977","NB","2019-04-03T00:00:00.000","1012207","Manhattan","837","WASHINGTON STREET","00645","00025","10014",,,"Issued","New","019","Temporary","40.740454","-74.007816","2","3","79","1012207","0","West Village","(40.740454, -74.007816)"
"121192413","NB","2019-04-03T00:00:00.000","1089969","Manhattan","846","6TH AVENUE","00831","00078","10001","55",,"Issued","New","008","Temporary","40.746989","-73.989815","5","3","76","1000000","1008317502","Midtown-Midtown South","(40.746989, -73.989815)"
"321551520","A1","2019-04-03T00:00:00.000","3336093","Brooklyn","190","3RD AVE","00412","00029","11217",,,"Issued","New","001","Temporary","40.680346","-73.984086","6","33","127","3336093","3004120029","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","(40.680346, -73.984086)"
"220476401","NB","2019-04-03T00:00:00.000","2127148","Bronx","362","EAST 173 STREET","02888","00030","10457","3",,"Issued","New","001","Final","40.843241","-73.904498","4","16","167",,,"Claremont-Bathgate","(40.843241, -73.904498)"
"102693505","A1","2019-04-03T00:00:00.000","1083859","Manhattan","50","ROCKEFELLER PLAZA","01266","00001","10020",,,"Issued","New","062","Temporary","40.759380","-73.978230","5","4","104","1083859","1012660001","Midtown-Midtown South","(40.75938, -73.97823)"
"104111444","A1","2019-04-03T00:00:00.000","1002807","Manhattan","415","GREENWICH STREET","00215","00005","10013","63","15","Issued","New","053","Temporary","40.721562","-74.009885","1","1","39","1002807","1002157504","SoHo-TriBeCa-Civic Center-Little Italy","(40.721562, -74.009885)"
"220247659","NB","2019-04-03T00:00:00.000","2128903","Bronx","747","EAST 133RD STREET","02562","00067","10454","8",,"Issued","New","004","Temporary","40.801361","-73.914538","1","17","19","2000000","2025620067","Mott Haven-Port Morris","(40.801361, -73.914538)"
"320915328","A1","2019-04-03T00:00:00.000","3319418","Brooklyn","1","METROTECH","00147","00004","11201",,,"Issued","New","014","Temporary","40.693463","-73.987227","2","33","11","3319418","3001470004","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","(40.693463, -73.987227)"
"121237107","NB","2019-04-03T00:00:00.000","1089890","Manhattan","100","BARROW STREET","00605","00001","10014","32",,"Issued","New","008","Temporary","40.731775","-74.007631","2","3","69","1000000","1006050001","West Village","(40.731775, -74.007631)"
