"cb_link_id","boro","community_board","council_district","latitude","longitude","link_installation_status","smallest_ppt","street_address","postcode","link_site_id","link_smoke_tested_and_activated_a","link_installation","neighborhood_tabulation_area_nta","building_identification_number_bin","borough_block_lot_bbl","census_tract_ct","cross_street_1","cross_street_2","ixn_corner","location"
"mn-12-131047","Manhattan","112","10","40.854875710000000","-73.929389600000000","Live","131047","599 WEST 190 STREET","10040","mn-12-131047","2018-06-05T00:00:00.000","2018-04-19T00:00:00.000","Washington Heights North","1063863","1021610001","1027700","ST NICHOLAS AVENUE","AUDUBON AVENUE","NE","(40.85487571, -73.9293896)"
"mn-05-122608","Manhattan","105","3","40.763996350000000","-73.984719310000000","Live","122608","888 8 AVENUE","10019","mn-05-122608","2016-11-21T00:00:00.000","2016-10-15T00:00:00.000","Midtown-Midtown South","1024825","1010240001","1013100","WEST 53 STREET","WEST 52 STREET","SE","(40.76399635, -73.98471931)"
"LINK-019891","Queens","401","26","40.758221000000000","-73.917230000000000","Repair Pending","145951","42-01 BROADWAY","11103","qu-01-145951","2018-01-09T00:00:00.000","2017-09-30T00:00:00.000","Astoria","4436925","4006920008","4015500","42 STREET","43 STREET","NE","(40.758221, -73.91723)"
"mn-06-134536","Manhattan","106","2","40.737597000000000","-73.983890000000000","Live","134536","201 3 AVENUE","10010","mn-06-134536","2017-05-22T00:00:00.000","2017-04-29T00:00:00.000","Gramercy","1019633","1009020001","1006400","EAST 21 STREET","EAST 22 STREET","NE","(40.737597, -73.98389)"
"mn-09-120493","Manhattan","109","9","40.811204830000000","-73.953848780000000","Live","120493","380 WEST 125 STREET","10027","mn-09-120493","2018-08-30T00:00:00.000","2018-04-07T00:00:00.000","Morningside Heights","1087468","1019510004","1020901","MORNINGSIDE AVENUE","ST NICHOLAS AVENUE","SE","(40.81120483, -73.95384878)"
"LINK-019782","Queens","401","26","40.751498130000000","-73.934157390000000","Live","145946","30-25 NORTHERN BOULEVARD","11101","qu-01-145946","2018-01-09T00:00:00.000","2017-09-16T00:00:00.000","Queensbridge-Ravenswood-Long Island City","4000000","4004020001","4003100","40 AVENUE","40 ROAD","NE","(40.75149813, -73.93415739)"
"35066","Queens","412","27","40.6999807","-73.7632759","Installed","101876","112-55 FARMERS BOULEVARD","11412","qu-12-101876",,"2022-07-19T00:00:00.000","St. Albans","4235050","4109680105","4052400","Farmers Boulevard","113th Avenue",,"(40.6999807, -73.7632759)"
"mn-12-100263","Manhattan","112","7","40.833860840000000","-73.941446610000000","Live","100263","1988 AMSTERDAM AVENUE","10032","mn-12-100263","2016-07-21T00:00:00.000","2016-07-15T00:00:00.000","Washington Heights South","1062765","1021170037","1024500","WEST 159 STREET","WEST 158 STREET","MIDBLOCK","(40.83386084, -73.94144661)"
"LINK-019365","Brooklyn","303","36","40.678818000000000","-73.949579000000000","Live","145843","545 NOSTRAND AVENUE","11216","bk-03-145843","2017-05-31T00:00:00.000","2017-05-06T00:00:00.000","Crown Heights North","3329718","3018670005","3024700","HERKIMER PLACE","ATLANTIC AVENUE","NE","(40.678818, -73.949579)"
"mn-07-144086","Manhattan","107","6","40.777241210000000","-73.978629400000000","Live","144086","58 WEST 72 STREET","10023","mn-07-144086","2020-12-02T00:00:00.000","2018-05-31T00:00:00.000","Lincoln Square","1028626","1011240062","1015700","COLUMBUS AVENUE","CENTRAL PARK WEST","SE","(40.77724121, -73.9786294)"
"mn-06-137315","Manhattan","106","4","40.757113220000000","-73.970088390000000","Live","137315","190 EAST 52 STREET","10022","mn-06-137315","2019-02-05T00:00:00.000","2018-03-10T00:00:00.000","Turtle Bay-East Midtown","1036462","1013060033","1010000","3 AVENUE","LEXINGTON AVENUE","SW","(40.75711322, -73.97008839)"
"mn-07-133415","Manhattan","107","6","40.786222730000000","-73.977993470000000","Live","133415","2298 BROADWAY","10024","mn-07-133415","2016-04-27T00:00:00.000","2016-04-06T00:00:00.000","Upper West Side","1032769","1012300043","1017100","WEST 83 STREET","WEST 82 STREET","SE","(40.78622273, -73.97799347)"
"LINK-021234","Brooklyn","301","33","40.718513490000000","-73.957231310000000","Live","146073","153 NORTH 8 STREET","11249","bk-01-146073","2018-08-02T00:00:00.000","2018-02-26T00:00:00.000","North Side-South Side","3061793","3023110030","3051700","BEDFORD AVENUE","BERRY STREET","NE","(40.71851349, -73.95723131)"
"mn-05-122814","Manhattan","105","4","40.754950980000000","-73.983898680000000","Live","122814","1100 6 AVENUE","10036","mn-05-122814","2018-04-03T00:00:00.000","2017-07-29T00:00:00.000","Midtown-Midtown South","1034195","1012580001","1009600","WEST 42 STREET","WEST 43 STREET","NE","(40.75495098, -73.98389868)"
"mn-06-121842","Manhattan","106","4","40.758993000000000","-73.968727000000000","Live","121842","162 EAST 55 STREET","10022","mn-06-121842","2016-07-01T00:00:00.000","2016-06-04T00:00:00.000","Turtle Bay-East Midtown","1036483","1013090039","1010000","3 AVENUE","LEXINGTON AVENUE","SW","(40.758993, -73.968727)"
"mn-12-120657","Manhattan","112","10","40.851164600000000","-73.932248960000000","Live","120657","1480 ST. NICHOLAS AVENUE","10033","mn-12-120657","2018-03-29T00:00:00.000","2017-12-05T00:00:00.000","Washington Heights North","1063761","1021570001","1026900","WEST 184 STREET","WEST 184 STREET","NE","(40.8511646, -73.93224896)"
"mn-05-121632","Manhattan","105","4","40.745985980000000","-73.984492190000000","Live","121632","21 EAST 31 STREET","10016","mn-05-121632","2016-12-09T00:00:00.000","2016-11-19T00:00:00.000","Midtown-Midtown South","1080785","1008610015","1007400","MADISON AVENUE","5 AVENUE","NW","(40.74598598, -73.98449219)"
"LINK-021136","Brooklyn","301","34","40.713079880000000","-73.951284740000000","Live","146022","2 DEVOE STREET","11211","bk-01-146022","2018-02-14T00:00:00.000","2017-12-02T00:00:00.000","North Side-South Side","3068930","3027670009","3051300","UNION AVENUE","LORIMER STREET","SE","(40.71307988, -73.95128474)"
"mn-02-120512","Manhattan","102","3","40.734392510000000","-73.999151590000000","Live","120512","425 6 AVENUE","10011","mn-02-120512","2018-04-25T00:00:00.000","2018-03-10T00:00:00.000","West Village","1082668","1006060001","1007100","WEST 9 STREET","WEST 10 STREET","MIDBLOCK","(40.73439251, -73.99915159)"
,"Bronx","202","17","40.8238585","-73.8939529","Installed",,"995 WESTCHESTER AVENUE","10459","bx-02-GF22608",,"2022-07-01T00:00:00.000","Longwood",,"2027150049",,"E 165TH STREET","WESTCHESTER AVENUE","SW","(40.8238585, -73.8939529)"
"mn-07-121157","Manhattan","107","6","40.778889040000000","-73.977853380000000","Live","121157","300 COLUMBUS AVENUE","10023","mn-07-121157","2019-02-07T00:00:00.000","2018-02-09T00:00:00.000","Upper West Side","1030070","1011460029","1016100","WEST 74 STREET","WEST 75 STREET","NW","(40.77888904, -73.97785338)"
"mn-05-133550","Manhattan","105","4","40.750832730000000","-73.976816730000000","Live","133550","126 EAST 41 STREET","10017","mn-05-133550","2017-05-19T00:00:00.000","2017-02-04T00:00:00.000","Murray Hill-Kips Bay","1036150","1012950058","1008000","LEXINGTON AVENUE","PARK AVENUE","SW","(40.75083273, -73.97681673)"
"12042","Manhattan","107","6","40.800681000000000","-73.968260000000000","Live","120277","251 WEST 105 STREET","10025","mn-07-120277","2020-11-10T00:00:00.000","2018-08-07T00:00:00.000","Upper West Side","1056607","1018770001","1019100","BROADWAY","WEST END AVENUE","NW","(40.800681, -73.96826)"
"mn-09-134416","Manhattan","109","7","40.822633450000000","-73.949640290000000","Live","134416","1626 AMSTERDAM AVENUE","10031","mn-09-134416","2018-05-04T00:00:00.000","2017-08-13T00:00:00.000","Hamilton Heights","1061769","1020720036","1022500","WEST 141 STREET","WEST 140 STREET","SW","(40.82263345, -73.94964029)"
"si-02-125470","Staten Island","502","50","40.570635000000000","-74.109918000000000","Live","125470","381 NEW DORP LANE","10306","si-02-125470","2016-12-09T00:00:00.000","2016-11-14T00:00:00.000","New Dorp-Midland Beach","5052858","5036490001","5012200","HYLAN BOULEVARD","CLAWSON STREET","NW","(40.570635, -74.109918)"
"mn-08-120997","Manhattan","108","4","40.773003000000000","-73.958474000000000","Live","120997","176 EAST 77 STREET","10021","mn-08-120997","2016-03-24T00:00:00.000","2016-02-15T00:00:00.000","Upper East Side-Carnegie Hill","1043178","1014110040","1012800","3 AVENUE","LEXINGTON AVENUE","SW","(40.773003, -73.958474)"
"mn-04-136691","Manhattan","104","3","40.753107320000000","-73.992947170000000","Live","136691","505 8 AVENUE","10018","mn-04-136691","2017-06-30T00:00:00.000","2017-05-26T00:00:00.000","Hudson Yards-Chelsea-Flatiron-Union Square","1013575","1007590037","1011100","WEST 35 STREET","WEST 36 STREET","NW","(40.75310732, -73.99294717)"
"mn-06-139745","Manhattan","106","4","40.753149000000000","-73.972868000000000","Live","139745","730 3 AVENUE","10017","mn-06-139745","2017-12-14T00:00:00.000","2017-07-29T00:00:00.000","Turtle Bay-East Midtown","1036195","1013000033","1009200","EAST 45 STREET","EAST 46 STREET","SW","(40.753149, -73.972868)"
"mn-08-121004","Manhattan","108","4","40.773727000000000","-73.957965000000000","Live","121004","183 EAST 78 STREET","10075","mn-08-121004","2016-03-30T00:00:00.000","2016-03-02T00:00:00.000","Upper East Side-Carnegie Hill","1043248","1014130033","1014000","3 AVENUE","LEXINGTON AVENUE","NW","(40.773727, -73.957965)"
"mn-05-133361","Manhattan","105","4","40.760412940000000","-73.984540800000000","Live","133361","1600 BROADWAY","10019","mn-05-133361","2016-07-18T00:00:00.000","2016-05-14T00:00:00.000","Midtown-Midtown South","1087187","1010207502","1012500","WEST 48 STREET","WEST 49 STREET","NE","(40.76041294, -73.9845408)"
"qu-01-108362","Queens","401","22","40.767432580000000","-73.922687480000000","Live","108362","29-24 30 AVENUE","11102","qu-01-108362","2017-10-09T00:00:00.000","2017-09-16T00:00:00.000","Old Astoria","4007621","4005920025","4007300","29 STREET","30 STREET","MIDBLOCK","(40.76743258, -73.92268748)"
"LINK-019368","Brooklyn","308","35","40.672114490000000","-73.950213900000000","Live","145832","737 NOSTRAND AVENUE","11216","bk-08-145832","2017-04-28T00:00:00.000","2017-03-24T00:00:00.000","Crown Heights North","3031977","3012480107","3031702","STERLING PLACE","ST JOHNS PLACE","MIDBLOCK","(40.67211449, -73.9502139)"
"LINK-021248","Brooklyn","301","33","40.713913860000000","-73.966930420000000","Live","145995","29 SOUTH 3 STREET","11249","bk-01-145995","2018-02-14T00:00:00.000","2017-11-10T00:00:00.000","North Side-South Side","3395339","3024157501","3055100","KENT AVENUE","WYTHE AVENUE","NE","(40.71391386, -73.96693042)"
"mn-08-120995","Manhattan","108","4","40.768938830000000","-73.960967320000000","Live","120995","200 EAST 71 STREET","10021","mn-08-120995","2016-03-29T00:00:00.000","2016-03-05T00:00:00.000","Lenox Hill-Roosevelt Island","1043920","1014250001","1012600","3 AVENUE","2 AVENUE","SE","(40.76893883, -73.96096732)"
"mn-05-122180","Manhattan","105","4","40.746624000000000","-73.988399000000000","Live","122180","1216 BROADWAY","10001","mn-05-122180","2016-07-18T00:00:00.000","2016-04-16T00:00:00.000","Midtown-Midtown South","1080723","1008310059","1007600","WEST 30 STREET","WEST 29 STREET","SE","(40.746624, -73.988399)"
"LINK-010250","Bronx","202","17","40.820907310000000","-73.896018300000000","Live","111492","948 EAST 163 STREET","10459","bx-02-111492","2022-05-02T00:00:00.000","2021-11-10T00:00:00.000","Longwood","2005453","2027030018","2008700","KELLY STREET","INTERVALE AVENUE","SE","(40.82090731, -73.8960183)"
"mn-12-111621","Manhattan","112","10","40.843567130000000","-73.937806840000000","Live","111621","1238 ST. NICHOLAS AVENUE","10032","mn-12-111621","2018-03-29T00:00:00.000","2018-02-03T00:00:00.000","Washington Heights South","1063086","1021290001","1025300","WEST 172 STREET","WEST 173 STREET","NE","(40.84356713, -73.93780684)"
"LINK-018375","Manhattan","111","8","40.791898350000000","-73.944596200000000","Live","146077","1928 3 AVENUE","10029","mn-11-146077","2018-05-17T00:00:00.000","2018-02-04T00:00:00.000","East Harlem South","1052036","1016340035","1017200","EAST 106 STREET","EAST 107 STREET","MIDBLOCK","(40.79189835, -73.9445962)"
"LINK-022685","Queens","403","25","40.749458550000000","-73.886455450000000","Live","146071","79-20 37 AVENUE","11372","qu-03-146071","2018-04-12T00:00:00.000","2018-03-09T00:00:00.000","Jackson Heights","4449493","4012900001","4028500","80 STREET","79 STREET","MIDBLOCK","(40.74945855, -73.88645545)"
"mn-04-123646","Manhattan","104","3","40.745443480000000","-73.998619090000000","Live","123646","301 WEST 23 STREET","10011","mn-04-123646","2016-06-24T00:00:00.000","2016-05-25T00:00:00.000","Hudson Yards-Chelsea-Flatiron-Union Square","1078540","1007470001","1009300","8 AVENUE","9 AVENUE","NW","(40.74544348, -73.99861909)"
"mn-03-123791","Manhattan","103","2","40.729435930000000","-73.983823690000000","Live","123791","182 1 AVENUE","10009","mn-03-123791","2017-05-31T00:00:00.000","2017-04-02T00:00:00.000","East Village","1077654","1004390001","1003400","EAST 11 STREET","EAST 12 STREET","NE","(40.72943593, -73.98382369)"
"mn-04-134450","Manhattan","104","3","40.739155800000000","-73.999381380000000","Live","134450","74 7 AVENUE","10011","mn-04-134450","2019-02-14T00:00:00.000","2018-05-12T00:00:00.000","Hudson Yards-Chelsea-Flatiron-Union Square","1013735","1007640042","1008100","WEST 15 STREET","WEST 14 STREET","SW","(40.7391558, -73.99938138)"
"mn-07-138882","Manhattan","107","6","40.785068490000000","-73.978632670000000","Live","138882","221 WEST 81 STREET","10024","mn-07-138882","2017-08-30T00:00:00.000","2016-12-18T00:00:00.000","Upper West Side","1032680","1012297502","1016700","BROADWAY","AMSTERDAM AVENUE","NE","(40.78506849, -73.97863267)"
"si-02-125479","Staten Island","502","50","40.595456040000000","-74.086209850000000","Live","125479","1351 HYLAN BOULEVARD","10305","si-02-125479","2018-07-19T00:00:00.000","2018-07-12T00:00:00.000","Old Town-Dongan Hills-South Beach","5048984","5033230001","5009601","OLD TOWN ROAD","DUMONT AVENUE","SW","(40.59545604, -74.08620985)"
"bx-07-144372","Bronx","207","14","40.862685000000000","-73.907548000000000","Repair Pending","144372","2338 LORING PLACE NORTH","10468","bx-07-144372","2017-05-11T00:00:00.000","2017-04-07T00:00:00.000","Kingsbridge Heights","2014947","2032250108","2025500","WEST FORDHAM ROAD","WEST 183 STREET","SE","(40.862685, -73.907548)"
"LINK-018086","Brooklyn","314","40","40.646179180000000","-73.958203470000000","Live","145814","1016 FLATBUSH AVENUE","11226","bk-14-145814","2017-09-15T00:00:00.000","2017-04-08T00:00:00.000","Flatbush","3117654","3051250051","3051001","REGENT PLACE","DURYEA PLACE","SW","(40.64617918, -73.95820347)"
"mn-04-122075","Manhattan","104","3","40.755878090000000","-73.990932850000000","Live","122075","615 8 AVENUE","10018","mn-04-122075","2016-04-11T00:00:00.000","2016-03-12T00:00:00.000","Clinton","1013688","1007630042","1011500","WEST 40 STREET","WEST 39 STREET","SW","(40.75587809, -73.99093285)"
"LINK-021394","Queens","409","32","40.695419810000000","-73.840550560000000","Live","145880","106-15 JAMAICA AVENUE","11418","qu-09-145880","2017-08-09T00:00:00.000","2017-07-15T00:00:00.000","Richmond Hill","4192081","4092020040","4002600","107 STREET","106 STREET","NW","(40.69541981, -73.84055056)"
"mn-10-120024","Manhattan","110","9","40.807817720000000","-73.945830350000000","Live","120024","100 WEST 125 STREET","10027","mn-10-120024","2017-01-09T00:00:00.000","2016-11-14T00:00:00.000","Central Harlem South","1000000","1019090033","1022200","LENOX AVENUE","ADAM CLAYTON POWELL JR BOULEVARD","SW","(40.80781772, -73.94583035)"
"LINK-021018","Queens","401","22","40.760686000000000","-73.915570000000000","Live","146036","41-19 31 AVENUE","11103","qu-01-146036","2018-02-26T00:00:00.000","2017-12-15T00:00:00.000","Astoria","4011285","4006820001","4014900","42 STREET","41 STREET","NW","(40.760686, -73.91557)"
"mn-08-120963","Manhattan","108","5","40.765995490000000","-73.957577990000000","Live","120963","363 EAST 69 STREET","10021","mn-08-120963","2018-01-08T00:00:00.000","2017-10-25T00:00:00.000","Lenox Hill-Roosevelt Island","1044821","1014440023","1012600","1 AVENUE","2 AVENUE","NW","(40.76599549, -73.95757799)"
"mn-10-133684","Manhattan","110","9","40.823124470000000","-73.938202000000000","Live","133684","2538 ADAM CLAYTON POWELL JR. BOULEVARD","10039","mn-10-133684","2017-09-22T00:00:00.000","2017-08-25T00:00:00.000","Central Harlem North-Polo Grounds","1060534","1020330029","1023400","WEST 147 STREET","WEST 148 STREET","NW","(40.82312447, -73.938202)"
"mn-06-134564","Manhattan","106","2","40.736755610000000","-73.981861570000000","Live","134564","371 2 AVENUE","10010","mn-06-134564","2018-04-10T00:00:00.000","2018-01-24T00:00:00.000","Gramercy","1019644","1009020030","1006400","EAST 21 STREET","EAST 22 STREET","NW","(40.73675561, -73.98186157)"
"bk-01-109262","Brooklyn","301","34","40.705060420000000","-73.942917580000000","Live","109262","101 GRAHAM AVENUE","11206","bk-01-109262","2017-05-23T00:00:00.000","2017-04-28T00:00:00.000","East Williamsburg","3325892","3030880015","3049100","MCKIBBIN STREET","SEIGEL STREET","SW","(40.70506042, -73.94291758)"
"qu-03-125402","Queens","403","21","40.757445620000000","-73.866434260000000","Live","125402","102-02 NORTHERN BOULEVARD","11368","qu-03-125402","2018-06-29T00:00:00.000","2018-04-28T00:00:00.000","North Corona","4042582","4017170001","4037900","102 STREET","103 STREET","SE","(40.75744562, -73.86643426)"
"mn-08-120843","Manhattan","108","5","40.767770130000000","-73.955690570000000","Live","120843","399 EAST 72 STREET","10021","mn-08-120843","2018-01-03T00:00:00.000","2017-09-28T00:00:00.000","Lenox Hill-Roosevelt Island","1045843","1014670001","1012400","1 AVENUE","YORK AVENUE","NE","(40.76777013, -73.95569057)"
"mn-06-133659","Manhattan","106","2","40.745591210000000","-73.979997400000000","Live","133659","215 LEXINGTON AVENUE","10016","mn-06-133659","2019-02-01T00:00:00.000","2018-05-17T00:00:00.000","Murray Hill-Kips Bay","1018474","1008887502","1007200","LEXINGTON AVENUE","3 AVENUE","SE","(40.74559121, -73.9799974)"
"qu-01-125042","Queens","401","26","40.754188230000000","-73.929398640000000","Live","125042","36-35 33 STREET","11106","qu-01-125042","2018-03-14T00:00:00.000","2017-12-15T00:00:00.000","Queensbridge-Ravenswood-Long Island City","4007954","4006020008","4005500","37 AVENUE","36 AVENUE","NE","(40.75418823, -73.92939864)"
