"building_id_espm","bbl10","facility_name","rating","bin_unique_building_identifier","address_1","address_2","city","postcode","county","total_floor_space_sq_ft","year_built","facility_type","last_modified_date","service_and_product_provider","metering_configuration","eligibility_for_energy_star","energy_star_application_status","year_s_labeled","approval_date_last_energy","current_rating_1_100","target_rating_1_100","energy_use_alerts","space_use_alerts","current_direct_ghg_emissions","current_indirect_ghg_emissions","current_total_ghg_emissions","emissions_factor_kg_co2e","current_energy_period_ending","current_water_period_ending","current_total_on_site","percent_of_electricity_from","total_avoided_ghg_emissions","total_on_site_electric","total_green_power_purchased","total_renewable_energy_sold","current_site_energy_intensity","current_total_site_energy","national_median_site_eui","target_site_energy_intensity","weather_normalized_site_eui","electricity_use_kbtu","electricity_use_kwh","natural_gas_use_kbtu","natural_gas_use_therms","district_steam_use_kbtu","fuel_oil_2_use_kbtu","fuel_oil_4_use_kbtu","fuel_oil_56_use_kbtu","diesel_2_use_kbtu","chilled_water_absorption","chilled_water_electric_driven","chilled_water_engine_driven","chilled_water_other_kbtu","district_hot_water_kbtu","temporary_data_flag","temporary_data_flag_1","temporary_data_flag_2","temporary_data_flag_natural","temporary_data_flag_district","temporary_data_flag_fuel","temporary_data_flag_fuel_1","temporary_data_flag_fuel_2","temporary_data_flag_diesel","temporary_data_flag_district_1","temporary_data_flag_district_2","difference_from_national","current_source_energy","current_total_source_energy","current_weather_normalized","national_median_source_eui","difference_from_national_1","bank_financial_institution","bank_financial_institution_1","bank_financial_institution_2","bank_financial_institution_3","bank_financial_institution_4","bank_financial_institution_5","hospital_gross_floor_area","hospital_laboratory_y_1_n","hospital_laundry_facility","hospital_maximum_number_of","hospital_number_of_buildings","full_time_equivalent_fte","number_of_staffed_beds","number_of_mri_machines","hotel_gross_floor_area_sq","hotel_floor_area_of_full","hotel_floor_area_of_gym","hotel_average_occupancy","hotel_number_of_rooms","hotel_room_density","hotel_onsite_laundry_short","hotel_quantity_of_laundry","hotel_percent_cooled","hotel_presence_of_cooking","hotel_workers_density","house_of_worship_gross_floor","house_of_worship_pc_density","house_of_worship_weekly","house_of_worship_presence","k_12_school_gross_floor_area","k_12_school_high_school_y","k_12_school_open_weekends","k_12_school_pc_density","k_12_school_percent_cooled","k_12_school_walk_in_refrig","k_12_school_presence_of","medical_office_gross_floor","medical_office_number_of","medical_office_percent_cooled","medical_office_weekly","multifamily_home_gross_floor","multifamily_home_dishwasher","multifamily_home_laundry","multifamily_home_laundry_1","multifamily_home_government","multifamily_home_number_of","multifamily_home_number_of_1","multifamily_home_percent","multifamily_home_percent_1","multifamily_home_total_number","multifamily_home_primary","multifamily_home_resident","office_gross_floor_area_sq","office_office_air_conditioned","office_pc_density","office_weekly_operating_hours","office_workers_density","other_space_type_name","other_gross_floor_area_sq","other_number_of_pcs","other_weekly_operating_hours","other_workers_on_main_shift","parking_enclosed_floor_area","parking_gross_floor_area","parking_non_enclosed_floor","parking_open_floor_area_w","parking_weekly_hours_of_access","residence_halls_dormitories","residence_halls_dormitories_1","residence_halls_dormitories_2","residence_halls_dormitories_3","residence_halls_dormitories_4","retail_gross_floor_area_sq","retail_cash_register_density","retail_exterior_entrance","retail_workers_density","retail_weekly_operating_hours","retail_walk_in_refrig_density","retail_percent_cooled","retail_pc_density","retail_open_closed_refrig","retail_number_of_walk_in","retail_number_of_open_or","senior_care_facility_average","senior_care_facility_gross","senior_care_facility_number","senior_care_facility_number_1","senior_care_facility_number_2","senior_care_facility_number_3","senior_care_facility_number_4","senior_care_facility_percent","senior_care_facility_total","senior_care_facility_total_1","senior_care_facility_workers","supermarkets_grocery_gross","supermarkets_grocery_number","supermarkets_grocery_number_1","supermarkets_grocery_number_2","supermarkets_grocery_percent","supermarkets_grocery_presence","supermarkets_grocery_walk","supermarkets_grocery_weekly","supermarkets_grocery_workers","swimming_pool_size","swimming_pool_indoor_outdoor","swimming_pool_months_in_use","warehouse_refrigerated_gross","warehouse_refrigerated_weekly","warehouse_refrigerated_workers","warehouse_unrefrigerated","warehouse_unrefrigerated_1","warehouse_unrefrigerated_2","warehouse_unrefrigerated_3","warehouse_unrefrigerated_4","warehouse_unrefrigerated_5","warehouse_unrefrigerated_6","current_data_center_source","current_site_pdu_input_energy","current_site_ups_output_energy","current_source_it_energy","national_average_pue","data_center_gross_floor_area","data_center_annual_it_energy","data_center_it_energy","indoor_water_use_kgal","indoor_water_use_per_sq_ft","outdoor_water_use_kgal","other_water_use_kgal","total_indoor_and_outdoor","water_use_alerts","release_date","borough","latitude","longitude","community_board","council_district","census_tract","nta"
"2801755","1005290072","Shulsky-65","75","1008454","65 Bleecker St.",,"New York","10012","NEW YORK","109857","1898","Office","2012-03-28T12:33:04.000","CodeGreen Solutions, Inc.","No Selection Made","Eligible","No Status Available",,,"75","0",,,"423.49","542.84","966.33",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"101.3","11128024.5","137.1","0","100.2","5781829.64","1694557.3","109.00","1.1",,,,"5346085.86",,,,,,,"No",,,"No",,,,"No",,,,"-26.1","224.9","24710971.9","221.3","304.3","-26.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91510","100.00","6.85","50","3.60","Restaurant/Cafeteria","8369","5","84","14",,,,,,,,,,,"9400","0.11","1","0.32","56","0.00","100.00","0.43","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.82","578","0","IT Energy is not currently metered at this facility - Apply estimates.",,,,,,,"2012-03-30T16:42:12.000","MANHATTAN","40.726204","-73.995173","102","1","5502","West Village"
"3115599","1005297501","666 Broadway","71","1008455","666 Broadway",,"New York","10012","NEW YORK","92378","1985","Office","2012-04-25T15:15:44.000","None","No Selection Made","Eligible","No Status Available",,,"78","0",,,"114.47","441.19","555.65",,"2012-01-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"74.2","6850710.3","95.3","0","75.7","4699090.34","1377224.6","2151620.00","21516.2",,,,,,,,,,,"No",,,"No",,,,,,,,"-22.2","194.3","17947707.9","194","249.6","-22.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92378","100.00","2.20","65","2.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T08:58:53.000","MANHATTAN","40.727065","-73.995378","102","1","5502","West Village"
"2716808","1005297504","1-5 Bond S","0","1008423","1-5 Bond Street",,"New York","10012","NEW YORK","53047","1900","Retail","2012-04-25T17:49:48.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>","151.53","278.48","430.01",,"2012-01-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"109.6","5814412.6","47.0","0","113.3","2966052.62","869300.3","2848360.00","28483.6",,,,,,,,,,,"No",,,"No",,,,,,,,"133.2","243","12888848.7","246.9","122.0","99.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23047","21.00","0.00","21.00","0.00","6","21","80.00","5.00","34.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,"30000","0.30","1","1.33","71","0.00","100.00","0.50","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T08:58:53.000","MANHATTAN","40.726887","-73.994646","102","1","5502","West Village"
"3115557","1005297508","25 Bond St","0","1087669","25 Bond Street",,"New York","10012","NEW YORK","69071","1985","Multifamily Housing","2012-04-24T17:02:20.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","146.02","295.29","441.31",,"2012-01-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"85.3","5889804.5",,"0","87.8","3145134.51","921786.2","2744670.00","27446.7",,,,,,,,,,,"No",,,"No",,,,,,,,,"193.7","13378418.8","196.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64754","9.00","0.00","8.00","0.00","9","9","100.00","10.00","33.00","Natural Gas","No specific resident population",,,,,,,,,,,"8633","8633","0","0","168",,,,,,"4317","0.23","1","1.16","72","0.00","100.00","0.69","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T08:58:53.000","MANHATTAN","40.726365","-73.993582","102","1","5502","West Village"
"2732119","1005300001","670 Broadw","53","1008467","670 Broadway",,"New York","10012","NEW YORK","65000","1900","Office","2012-04-03T13:31:16.000","None","Whole Facility Energy Consumption","Not Eligible: Rating must be 75 or above","No Status Available",,,"53","0","Temporary values used for meter entries<br>","Using default values for Space Use attributes.<br>","214.29","269.78","484.06",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"89","5786166.9","92.8","0","87","2873389.02","842142.2",,,,"2912777.88",,,,,,,,,"Yes",,,,,"No",,,,,,"-4.0","192.9","12539025","186.3","201.0","-4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42500","93.19","3.65","42","3.42","Other","2500","0","168","1",,,,,,,,,,,"20000","0.30","1","0.75","78","0.00","20.00","0.00","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-06T13:28:42.000","MANHATTAN","40.727299","-73.995183","102","1","5502","West Village"
"2670571","1005307505","40 Bond St","0","1008495","40 Bond St",,"New York","10012","NEW YORK","83200","2006","Multifamily Housing","2012-04-28T23:34:36.000","Greenwich Energy Solutions","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","195.01","275.68","470.69",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"79.3","6601786.3",,"0","81.3","2936277.24","860573.6","3665509.09","36655.1",,,,,,,,,,,"No",,,"No",,,,,,,,,"164","13644954","164.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83200","27.00","0.00","54.00","0.00","10","27","90.00","10.00","55.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-29T20:31:31.000","MANHATTAN","40.726165","-73.993127","102","1","5502","West Village"
"3115614","1005310001","684 Broadw","0","1008506","684 Broadway",,"New York","10012","NEW YORK","65011","1985","Multifamily Housing","2012-04-30T14:14:17.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","415.50","173.75","589.24",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"115.7","7519495.2",,"0","115.7","1850570.53","542371.2","76190.00","761.9",,,"5592734.63",,,,,,,,"No",,,"No",,,"No",,,,,,"183.2","11909338.5","183.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63563","12.00","0.00","24.00","0.00","12","22","80.00","10.00","22.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,"1448","0.00","1","0.69","65","0.00","0.00","0.00","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T08:58:53.000","MANHATTAN","40.727905","-73.994667","102","1","5502","West Village"
"2902228","1005317501","Silk Building","0","1008529","14 East 4th Street",,"New York","10003","NEW YORK","14511","1908","College/University (Campus-Level)","2012-04-24T03:33:50.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Other"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data",,"86.43","86.43",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"63.4","920557.6","104.0","0","62.7","920557.6","269800",,,,,,,,,,,,,"No",,,,,,,,,,,"-39.0","211.9","3074662.4","209.5","244.0","-13.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"College/University (Campus-Level)","14511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T17:28:28.000","MANHATTAN","40.72807","-73.993578","102","1","5502","West Village"
"2791438","1005317501","(7062) - Silk Building Condominium","0","1008529","14 E 4th St",,"New York","10012","NEW YORK","188889","1912","Multifamily Housing","2012-04-25T17:20:20.000","FS Energy","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","459.45","673.93","1133.38",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"83.7","15814323.1",,"0","82.9","7178092.08","2103778.5","8636231.03","86362.3",,,,,,,,,,,"No",,,"No",,,,,,,,,"174.8","33016961.4","172.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105290","0.00","6.00","7.00","0.00","12","56","40.00","10.00","90.00","Natural Gas","No specific resident population","4335","100.00","2.20","40","2.30",,,,,,,,,,,,,,,,"79264","0.30","1","1.00","65","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T18:03:21.000","MANHATTAN","40.72807","-73.993578","102","1","5502","West Village"
"3099637","1005317504","380 Lafayette St","1","1008509","380 Lafayette St",,"New York","10003","NEW YORK","47324","1906","Office","2012-04-30T22:45:12.000","EN-POWER GROUP","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"1","0","Data > 120 days old<br>",,,"1825.27","1825.27",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"469","22195572","113.2","0","503.3","4882572","1431000",,,"17313000.00",,,,,,,,,,"No",,,,"No",,,,,,,"314.3","787.3","37256520.5","824.7","190.0","314.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47324","100.00","0.04","80","0.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-02T07:22:48.000","MANHATTAN","40.727496","-73.993477","102","1","5502","West Village"
"2825704","1005320008","Mercer Street Residence","100","1066869","240 Mercer Street",,"New York","10012","NEW YORK","298336","1981","Residence Hall/Dormitory","2012-04-24T03:31:18.000","None","No Selection Made","Not Eligible: Current period ending over 120 days","No Status Available",,,"100","0",,,"23.78","228.47","252.24",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"9.7","2880304.3","62.3","0","9.7","2433404.28","713190","446900.00","4469.0",,,,,,,,,,,"No",,,"No",,,,,,,,"-84.5","28.8","8595474.6","28.8","185.8","-84.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"298336","100.00","0.00","1.00","314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T17:28:28.000","MANHATTAN","40.727963","-73.995771","102","1","5501","West Village"
"2647324","1005320020","77 Bleecke","0","1084804;1077824;1077826;1084761","77 Bleecker St",,"New York","10012","NEW YORK","196919","1930","Multifamily Housing","2012-04-23T15:43:19.000","None","Whole Facility Energy Consumption","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using temporary values for Space Use attributes.<br>Weekly operating hours is much lower than normal for C214 - Office.<br> Less than 50% of the Total Floor Space can be benchmarked","314.73","899.02","1213.75",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"76.3","15029422.8",,"0","76.3","9575464.76","2806408.2","4247073.33","42470.7",,"1206884.73",,,,,,,,,"No",,,"No",,"No",,,,,,,"191.2","37647691.6","191.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"185637","0.00","10.00","0.00","0.00","5","250","100.00","4.00","750.00","Fuel Oil (No. 2)","No specific resident population","6001","100.00","3.33","39","3.33",,,,,,,,,,,,,,,,"5280","1.89","1","4.36","69","0.00","86.74","1.89","0.38","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-24T19:58:09.000","MANHATTAN","40.726634","-73.996042","102","1","5501","West Village"
"2694253","1005330001","1 Washington Square Village","0","1077833","1 Washington Square Village",,"New York City","10012","NEW YORK","306659","1959","Multifamily Housing","2012-04-25T14:17:58.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","35.63","192.71","228.35",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"8.9","2722394.4",,"0","8.8","2052594.37","601581","669800.00","6698.0",,,,,,,,,,,"No",,,"No",,,,,,,,,"24.6","7556945.8","24.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"306659",,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T17:28:28.000","MANHATTAN","40.729113","-73.997507","102","1","5501","West Village"
"2706492","1005330001","4 Washington Square Village","0","1077836","4 Washington Square Village",,"New York","10012","NEW YORK","322571","1960","Multifamily Housing","2012-04-24T03:22:08.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","32.21","253.91","286.13",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"10.3","3309955.6",,"0","10.3","2704445.61","792627.7","605510.00","6055.1",,,,,,,,,,,"No",,,"No",,,,,,,,,"30","9666817.3","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322571",,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T17:28:28.000","MANHATTAN","40.727126","-73.997023","102","1","5501","West Village"
"2706483","1005330001","3 Washington Square Village","0","1077835","3 Washington Square Village",,"New York","10012","NEW YORK","322355","1960","Multifamily Housing","2012-04-24T03:21:09.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","31.75","191.36","223.11",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"8.2","2634988.9",,"0","8.2","2038188.91","597359","596800.00","5968.0",,,,,,,,,,,"No",,,"No",,,,,,,,,"23.1","7432400.6","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322355",,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T17:28:28.000","MANHATTAN","40.727881","-73.998557","102","1","5501","West Village"
"2706477","1005330001","2 Washington Square Village","0","1077834","2 Washington Square Village",,"New York","10012","NEW YORK","305587","1960","Multifamily Housing","2012-04-24T03:19:19.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","806.64","220.54","1027.18",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"57.3","17511402.3",,"0","57.3","2349022.35","688459.1","15162380.00","151623.8",,,,,,,,,,,"No",,,"No",,,,,,,,,"77.6","23720746.5","77.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"305587",,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T17:28:28.000","MANHATTAN","40.728364","-73.995973","102","1","5501","West Village"
"2825672","1005350001","Kaufman Management Center","0","1078952","44 West 4th Street",,"New York","10012","NEW YORK","213423","1992","College/University (Campus-Level)","2012-04-24T03:30:00.000","None","This building is part of the NYU cogeneration power plant, and receives exclusively District Electricity, Heating, Cooling, etc. 

The energy use is reflected in Natural Gas consumption entered for 251 Mercer Street, Warren Weaver Hall, site of the unde","Not Eligible: Rating must be 75 or above","No Status Available",,,"0",,,"""Other"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data",,,,,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,,,"104.0",,,,,,,,,,,,,,,,,"No",,,,,,,,,,,,,,,"244.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"College/University (Campus-Level)","213423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T17:28:28.000","MANHATTAN","40.729341","-73.996157","102","1","5501","West Village"
"2826071","1005350001","Shimkin Hall","0","1078952","50 West 4th Street",,"New York","10012","NEW YORK","89951","1896","College/University (Campus-Level)","2012-04-24T03:33:32.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Other"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data",,"665.03","665.03",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"78.7","7083312","104.0","0","73.1","7083312","2076000",,,,,,,,,,,,,"No",,,,,,,,,,,"-24.3","263","23658262.1","244.2","244.0","7.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"College/University (Campus-Level)","89951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T17:28:28.000","MANHATTAN","40.729453","-73.996388","102","1","5501","West Village"
"2826167","1005350001","Tisch Hall","0","1077346","40 West 4th Street",,"New York","10012","NEW YORK","113233","1972","College/University (Campus-Level)","2012-04-24T03:35:07.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Other"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data",,"302.66","302.66",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"28.5","3223657.6","104.0","0","28.5","3223657.6","944800",,,,,,,,,,,,,"No",,,,,,,,,,,"-72.6","95.1","10767016.4","95.1","244.0","-61.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"College/University (Campus-Level)","113233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T17:28:28.000","MANHATTAN","40.729267","-73.996006","102","1","5501","West Village"
"2710354","1005350008","Bobst Library","0","1008626","70 Washington Square South,",,"New York","10012","NEW YORK","505205","1972","Library","2012-04-24T03:26:03.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Other"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data",,"665.03","665.03",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"14","7083312","92.0","0","13","7083312","2076000",,,,,,,,,,,,,"No",,,,,,,,,,,"-84.8","46.8","23658262.1","43.5","246.0","-81.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Library","505205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T17:28:28.000","MANHATTAN","40.729766","-73.997027","102","1","5501","West Village"
"2826188","1005350036","Warren Weaver Hall","0","1008627","251 Mercer Street",,"New York","10012","NEW YORK","158590","1966","College/University (Campus-Level)","2012-04-24T03:36:23.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Other"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","79075.60","1559.69","80635.29",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"9458.4","1500012457","104.0","0","9458.4","16612345.6","4868800","1475612030.00","14756120.3",,"7788081.81",,,,,,,,,"No",,,"No",,"No",,,,,,"8994.6","10141.4","1608316992","10141.4","244.0","4056.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"College/University (Campus-Level)","158590",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T17:28:28.000","MANHATTAN","40.728413","-73.995414","102","1","5501","West Village"
"2681893","1005357501","DEPM 2144 - 250 Mercer St","0","1008629","250 Mercer Street",,"New York","10012","NEW YORK","346000","1890","Multifamily Housing","2012-04-26T03:20:32.000","Aurora Energy Advisors LLC","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","1385.04","727.06","2112.1",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"72.9","25228672.2",,"0","72.9","7743923.63","2269614.2",,,,,,"17484748.54",,,,,,,"No",,,,,,,"No",,,,,"125.8","43524300.9","125.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"315000","259.00","5.00","20.00","0.00","42","290","0.00","16.00","259.00","Fuel Oil (No. 5 and No. 6)","No specific resident population",,,,,,,,,,,,,,,,,,,,,"31000","0.30","1","1.00","65","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T08:06:30.000","MANHATTAN","40.728427","-73.995378","102","1","5501","West Village"
