"objectid","cen_year","tree_dbh","address","tree_loc","pit_type","soil_lvl","status","spc_latin","spc_common","vert_other","vert_pgrd","vert_tgrd","vert_wall","horz_blck","horz_grate","horz_plant","horz_other","sidw_crack","sidw_raise","wire_htap","wire_prime","wire_2nd","wire_other","inf_canopy","inf_guard","inf_wires","inf_paving","inf_outlet","inf_shoes","inf_lights","inf_other","trunk_dmg","zipcode","zip_city","cb_num","borocode","boroname","cncldist","st_assem","st_senate","nta","nta_name","boro_ct","state","latitude","longitude","x_sp","y_sp","objectid_1","census_tract","bin","bbl","location_1"
"593243","2005","14","439 EAST  116 STREET","Front","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79561021","-73.9344561","1002398","229146","870","178","1053081","1017100018","(40.79561021, -73.9344561)"
"593244","2005","6","456 EAST  116 STREET","Front","Continuous Pit","Level","Good","ACER CAMPESTRE","MAPLE, HEDGE","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79547556","-73.93417453","1002476","229097","871","178","1081445","1017090016","(40.79547556, -73.93417453)"
"593245","2005","7","456 EAST  116 STREET","Front","Continuous Pit","Level","Good","ACER CAMPESTRE","MAPLE, HEDGE","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79547556","-73.93417453","1002476","229097","872","178","1081445","1017090016","(40.79547556, -73.93417453)"
"593246","2005","7","434 EAST  116 STREET","Front","Sidewalk Pit","Level","Good","FRAXINUS PENNSYLVANICA","ASH, GREEN","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79562397","-73.93452832","1002378","229151","873","178","1053056","1017090035","(40.79562397, -73.93452832)"
"641368","2005","2","50009-21 BROADWAY","Front","Sidewalk Pit","Level","Poor","TILIA TOMENTOSA","LINDEN, SILVER","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","0",,"0","1","Manhattan","0","0","0"," "," ",,"New York","0","0","0","0","48995",,,,"(0.0, 0.0)"
"593247","2005","5","424 EAST  116 STREET","Front","Sidewalk Pit","Above","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79568994","-73.93469078","1002333","229175","874","178","1053058","1017090038","(40.79568994, -73.93469078)"
"593248","2005","8","421-435 EAST  116 STREET","Front","Sidewalk Pit","Level","Good","ULMUS AMERICANA","ELM, AMERICAN","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79573388","-73.93474491","1002318","229191","875","178","1085146","1017100012","(40.79573388, -73.93474491)"
"593249","2005","12","456 EAST  116 STREET","Front","Sidewalk Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79547556","-73.93417453","1002476","229097","876","178","1081445","1017090016","(40.79547556, -73.93417453)"
"593250","2005","7","456 EAST  116 STREET","Front","Continuous Pit","Level","Good","ACER CAMPESTRE","MAPLE, HEDGE","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79547556","-73.93417453","1002476","229097","877","178","1081445","1017090016","(40.79547556, -73.93417453)"
"593251","2005","7","434 EAST  116 STREET","Front","Continuous Pit","Level","Good","FRAXINUS PENNSYLVANICA","ASH, GREEN","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79562397","-73.93452832","1002378","229151","878","178","1053056","1017090035","(40.79562397, -73.93452832)"
"593252","2005","5","434 EAST  116 STREET","Front","Sidewalk Pit","Level","Good","FRAXINUS PENNSYLVANICA","ASH, GREEN","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79562397","-73.93452832","1002378","229151","879","178","1053056","1017090035","(40.79562397, -73.93452832)"
"593253","2005","4","428 EAST  116 STREET","Front","Sidewalk Pit","Above","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.7956652","-73.9346258","1002351","229166","880","178","1053057","1017090036","(40.7956652, -73.9346258)"
"593254","2005","5","420 EAST  116 STREET","Front","Sidewalk Pit","Above","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79571742","-73.93475576","1002315","229185","881","178","1053068","1017090139","(40.79571742, -73.93475576)"
"593255","2005","5","412 EAST  116 STREET","Front","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79577239","-73.93488212","1002280","229205","882","178","1053069","1017090142","(40.79577239, -73.93488212)"
"593256","2005","5","416 EAST  116 STREET","Front","Sidewalk Pit","Level","Good","TILIA CORDATA","LINDEN, LITTLE LEAF","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79574491","-73.93482075","1002297","229195","883","178","1053060","1017090040","(40.79574491, -73.93482075)"
"593257","2005","9","402 EAST  116 STREET","Front","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.7958411","-73.93504457","1002235","229230","884","178","1053062","1017090045","(40.7958411, -73.93504457)"
"593258","2005","2","281 PLEASANT AVENUE","Front","Sidewalk Pit","Level","Poor","GYMNOCLADUS DIOICUS","KENTUCKY COFFEETREE","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79448437","-73.93358321","1002640","228736","885","178","1079395","1017090021","(40.79448437, -73.93358321)"
"593259","2005","5","295 PLEASANT AVENUE","Front","Sidewalk Pit","Below","Good","QUERCUS RUBRA","OAK, NORTHERN RED","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79485201","-73.93331559","1002714","228870","886","178","1053053","1017090026","(40.79485201, -73.93331559)"
"593260","2005","12","456 EAST  116 STREET","Side","Sidewalk Pit","Below","Poor","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","Cavity","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79547556","-73.93417453","1002476","229097","887","178","1081445","1017090016","(40.79547556, -73.93417453)"
"593261","2005","5","426-430 EAST  115 STREET","Front","Continuous Pit","Level","Good","TILIA AMERICANA","LINDEN, AMERICAN","No","No","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79499029","-73.93515736","1002204","228920","888","178","1053026","1017080036","(40.79499029, -73.93515736)"
"593262","2005","3","450 EAST  115 STREET","Assigned","Sidewalk Pit","Level","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79483088","-73.93476747","1002312","228862","889","178","1000000","1017080129","(40.79483088, -73.93476747)"
"593263","2005","3","279 PLEASANT AVENUE","Side","Sidewalk Pit","Below","Poor","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79428958","-73.93372787","1002600","228665","890","178","1053021","1017080026","(40.79428958, -73.93372787)"
"593264","2005","9","402 EAST  116 STREET","Front","Sidewalk Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.7958411","-73.93504457","1002235","229230","891","178","1053062","1017090045","(40.7958411, -73.93504457)"
"593265","2005","3","291 PLEASANT AVENUE","Front","Sidewalk Pit","Level","Good","PRUNUS CERASIFERA","PLUM, PURPLELEAF","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79474775","-73.93339154","1002693","228832","892","178","1053051","1017090024","(40.79474775, -73.93339154)"
"593266","2005","12","297 PLEASANT AVENUE","Front","Sidewalk Pit","Below","Good","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79490414","-73.93327942","1002724","228889","893","178","1053054","1017090027","(40.79490414, -73.93327942)"
"593267","2005","4","426-430 EAST  115 STREET","Front","Continuous Pit","Level","Good","TILIA AMERICANA","LINDEN, AMERICAN","No","No","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79499029","-73.93515736","1002204","228920","894","178","1053026","1017080036","(40.79499029, -73.93515736)"
"593268","2005","7","434 EAST  115 STREET","Front","Continuous Pit","Level","Good","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79493807","-73.9350274","1002240","228901","895","178","1053025","1017080034","(40.79493807, -73.9350274)"
"593269","2005","4","462 EAST  115 STREET","Front","Sidewalk Pit","Level","Poor","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79475117","-73.93457252","1002366","228833","896","178","1053023","1017080028","(40.79475117, -73.93457252)"
"593270","2005","3","409 EAST  115 STREET","Front","Sidewalk Pit","Level","Good","PRUNUS CERASIFERA","PLUM, PURPLELEAF","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","None","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79512494","-73.93543894","1002126","228969","897","178","1053066","1017090104","(40.79512494, -73.93543894)"
"593271","2005","22","411 EAST  115 STREET","Assigned","Sidewalk Pit","Above","Good","ULMUS AMERICANA","ELM, AMERICAN","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.7951112","-73.93540645","1002135","228964","898","178","1000000","1017090005","(40.7951112, -73.93540645)"
"593272","2005","21","409 EAST  115 STREET","Front","Sidewalk Pit","Level","Poor","CERCIS CANADENSIS","REDBUD, EASTERN","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Trunk Wound","10029","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79512494","-73.93543894","1002126","228969","899","178","1053066","1017090104","(40.79512494, -73.93543894)"
"593273","2005","6","600 west 59th street","Across","Sidewalk Pit","Above","Poor","GINKGO BILOBA","GINKGO","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10019","New York","104","1","Manhattan","6","67","27","MN14","Lincoln Square","1015100","New York","40.77178498","-73.99088389","986775","220459","900","151","1027178","1011060001","(40.77178498, -73.99088389)"
"593274","2005","6","600 west 59th street","Side","Sidewalk Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Torn Bark","10019","New York","104","1","Manhattan","6","67","27","MN14","Lincoln Square","1015100","New York","40.77178498","-73.99088389","986775","220459","901","151","1027178","1011060001","(40.77178498, -73.99088389)"
"593275","2005","8","600 west 59th street","Side","Sidewalk Pit","Level","Good","GINKGO BILOBA","GINKGO","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10019","New York","104","1","Manhattan","6","67","27","MN14","Lincoln Square","1015100","New York","40.77178498","-73.99088389","986775","220459","902","151","1027178","1011060001","(40.77178498, -73.99088389)"
