"unique_id","publish_date","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","install_date","active_date","wifi_status","tablet_status","phone_status","community_board","council_district","census_tract","nta","nta_name"
"20181120_041521.mn-03-108162","2018-11-20T04:15:21.000","mn-03-108162","Link Active!","108162","210 CANAL STREET","New York","NY","10013","Manhattan","40.71716821","-73.99907941","BAXTER STREET","MULBERRY STREET","MIDBLK","2016-10-19T00:00:00.000","2016-12-15T00:00:00.000","up","up","up","3","1","29","MN27","Chinatown"
"20181120_041521.mn-03-108422","2018-11-20T04:15:21.000","mn-03-108422","Link Active!","108422","113 BOWERY","New York","NY","10002","Manhattan","40.71791958","-73.99494009","GRAND STREET","HESTER STREET","MIDBLK","2016-08-11T00:00:00.000","2016-09-19T00:00:00.000","up","up","up","3","1","16","MN27","Chinatown"
"20181120_041521.qu-03-136703","2018-11-20T04:15:21.000","qu-03-136703","Link Active!","136703","92-03 ROOSEVELT AVENUE","New York","NY","11372","Queens","40.74870842","-73.87439289","92 STREET","93 STREET","NE","2017-08-31T00:00:00.000","2017-10-11T00:00:00.000","up","up","up","3","21","275","QN28","Jackson Heights"
"20181120_041521.qu-03-125402","2018-11-20T04:15:21.000","qu-03-125402","Link Active!","125402","102-02 NORTHERN BOULEVARD","New York","NY","11368","Queens","40.75744562","-73.86643426","102 STREET","103 STREET","SE","2018-04-28T00:00:00.000","2018-06-29T00:00:00.000","up","up","up","3","21","379","QN26","North Corona"
"20181120_041521.qu-01-137830","2018-11-20T04:15:21.000","qu-01-137830","Link Active!","137830_137831","37-08 35 AVENUE","New York","NY","11101","Queens","40.75577655","-73.92362684","37 STREET","38 STREET","SE","2017-08-31T00:00:00.000","2017-10-09T00:00:00.000","up","up","up","1","26","57","QN70","Astoria"
"20181120_041521.qu-01-133970","2018-11-20T04:15:21.000","qu-01-133970","Link Active!","133970","30-01 30 AVENUE","New York","NY","11102","Queens","40.76730678","-73.92211147","30 STREET","31 STREET","SE","2017-10-19T00:00:00.000","2018-01-10T00:00:00.000","up","up","up","1","22","71","QN71","Old Astoria"
"20181120_041521.qu-01-125118","2018-11-20T04:15:21.000","qu-01-125118","Link Active!","125118","43-02 30 AVENUE","New York","NY","11103","Queens","40.76266328","-73.91254129","43 STREET","44 STREET","SE","2017-06-24T00:00:00.000","2018-02-28T00:00:00.000","up","up","up","1","22","149","QN70","Astoria"
"20181120_041521.qu-01-125170","2018-11-20T04:15:21.000","qu-01-125170","Link Active!","125170_125171","21-01 BROADWAY","New York","NY","11106","Queens","40.76516019","-73.93142777","21 STREET","23 STREET","NE","2017-03-25T00:00:00.000","2017-05-17T00:00:00.000","up","up","up","1","22","77","QN70","Astoria"
"20181120_041521.qu-01-125095","2018-11-20T04:15:21.000","qu-01-125095","Link Active!","125095","25-14 BROADWAY","New York","NY","11106","Queens","40.7630995","-73.92793528","CRESCENT STREET","29 STREET","SE","2017-03-25T00:00:00.000","2017-06-14T00:00:00.000","up","up","up","1","22","53","QN70","Astoria"
"20181120_041521.mn-11-120233","2018-11-20T04:15:21.000","mn-11-120233","Link Active!","120233","1987 3 AVENUE","New York","NY","10029","Manhattan","40.79357","-73.943064","EAST 109 STREET","EAST 110 STREET","NE","2017-12-19T00:00:00.000","2018-02-22T00:00:00.000","up","up","up","11","8","180","MN34","East Harlem North"
"20181120_041521.mn-11-120224","2018-11-20T04:15:21.000","mn-11-120224","Link Active!","120224","1918 3 AVENUE","New York","NY","10029","Manhattan","40.79148064","-73.94489482","EAST 106 STREET","EAST 105 STREET","SW","2016-02-22T00:00:00.000","2016-03-23T00:00:00.000","up","up","up","11","8","172","MN33","East Harlem South"
"20181120_041521.mn-11-107218","2018-11-20T04:15:21.000","mn-11-107218","Link Active!","107218","2120 3 AVENUE","New York","NY","10029","Manhattan","40.79783525","-73.94025621","EAST 116 STREET","EAST 115 STREET","SW","2016-03-05T00:00:00.000","2016-03-22T00:00:00.000","up","up","up","11","8","182","MN34","East Harlem North"
"20181120_041521.mn-09-136852","2018-11-20T04:15:21.000","mn-09-136852","Link Active!","136852_136948","3632 BROADWAY","New York","NY","10031","Manhattan","40.829424","-73.948046","WEST 149 STREET","WEST 150 STREET","SEC","2017-10-28T00:00:00.000","2018-03-13T00:00:00.000","up","up","up","9","7","233","MN04","Hamilton Heights"
"20181120_041521.bk-08-145032","2018-11-20T04:15:21.000","bk-08-145032","Link Active!","145032","656 NOSTRAND AVENUE","New York","NY","11216","Brooklyn","40.675965","-73.950008","BERGEN STREET","ST. MARKS AVENUE","SW","2017-02-03T00:00:00.000","2017-03-08T00:00:00.000","up","up","up","8","36","315","BK61","Crown Heights North"
"20181120_041521.mn-09-135619","2018-11-20T04:15:21.000","mn-09-135619","Link Active!","135619_135683","3501 BROADWAY","New York","NY","10031","Manhattan","40.82531855","-73.95148795","WEST 143 STREET","WEST 144 STREET","NW","2017-06-17T00:00:00.000","2017-08-18T00:00:00.000","up","up","up","9","7","229","MN04","Hamilton Heights"
"20181120_041521.mn-09-120573","2018-11-20T04:15:21.000","mn-09-120573","Link Active!","120573","1781 AMSTERDAM AVENUE","New York","NY","10031","Manhattan","40.827195","-73.946043","WEST 148 STREET","WEST 149 STREET","NE","2016-07-19T00:00:00.000","2016-08-10T00:00:00.000","up","up","up","9","7","231","MN04","Hamilton Heights"
"20181120_041521.mn-08-121017","2018-11-20T04:15:21.000","mn-08-121017","Link Active!","121017_121018","1518 3 AVENUE","New York","NY","10028","Manhattan","40.778272","-73.954541","EAST 85 STREET","EAST 86 STREET","NW","2016-03-19T00:00:00.000","2016-06-09T00:00:00.000","up","down","up","8","5","14801","MN40","Upper East Side-Carnegie Hill"
"20181120_041521.mn-08-120998","2018-11-20T04:15:21.000","mn-08-120998","Link Active!","120998","1329 3 AVENUE","New York","NY","10021","Manhattan","40.77235777","-73.95854022","EAST 76 STREET","EAST 77 STREET","NE","2016-03-05T00:00:00.000","2016-03-24T00:00:00.000","up","up","up","8","4","134","MN31","Lenox Hill-Roosevelt Island"
"20181120_041521.mn-08-120990","2018-11-20T04:15:21.000","mn-08-120990","Link Active!","120990","181 EAST 73 STREET","New York","NY","10021","Manhattan","40.770545","-73.960254","3 AVENUE","LEXINGTON AVENUE","NW","2016-03-05T00:00:00.000","2016-03-29T00:00:00.000","up","up","up","8","4","128","MN40","Upper East Side-Carnegie Hill"
"20181120_041521.mn-07-133635","2018-11-20T04:15:21.000","mn-07-133635","Link Active!","133635","2495 BROADWAY","New York","NY","10025","Manhattan","40.79269555","-73.97343761","WEST 93 STREET","WEST 92 STREET","SWC","2017-11-22T00:00:00.000","2018-03-15T00:00:00.000","up","up","up","7","6","179","MN12","Upper West Side"
"20181120_041521.mn-07-133629","2018-11-20T04:15:21.000","mn-07-133629","Link Active!","133629","2396 BROADWAY","New York","NY","10024","Manhattan","40.789424","-73.975391","WEST 87 STREET","WEST 88 STREET","SEC","2017-11-22T00:00:00.000","2018-04-11T00:00:00.000","up","up","up","7","6","175","MN12","Upper West Side"
"20181120_041521.mn-07-133501","2018-11-20T04:15:21.000","mn-07-133501","Link Active!","133501","1860 BROADWAY","New York","NY","10023","Manhattan","40.76981618598207","-73.9819292617475","WEST 61 STREET","WEST 62 STREET","NE","2016-04-30T00:00:00.000","2016-09-30T00:00:00.000","up","up","up","7","3","145","MN14","Lincoln Square"
"20181120_041521.mn-07-133408","2018-11-20T04:15:21.000","mn-07-133408","Link Active!","133408_133409","2120 BROADWAY","New York","NY","10023","Manhattan","40.78032124","-73.98131051","WEST 74 STREET","WEST 75 STREET","NE","2016-05-05T00:00:00.000","2016-05-26T00:00:00.000","up","up","up","7","6","163","MN12","Upper West Side"
"20181120_041521.mn-07-109544","2018-11-20T04:15:21.000","mn-07-109544","Link Active!","109544","2150 BROADWAY","New York","NY","10023","Manhattan","40.781474","-73.980961","WEST 76 STREET","WEST 75 STREET","SE","2016-04-06T00:00:00.000","2016-05-26T00:00:00.000","up","up","up","7","6","163","MN12","Upper West Side"
"20181120_041521.mn-07-107927","2018-11-20T04:15:21.000","mn-07-107927","Link Active!","107927_107937_108054","2227 BROADWAY","New York","NY","10024","Manhattan","40.784128","-73.979996","WEST 79 STREET","WEST 80 STREET","NWC","2017-10-11T00:00:00.000","2018-01-03T00:00:00.000","up","up","up","7","6","167","MN12","Upper West Side"
"20181120_041521.mn-07-107801","2018-11-20T04:15:21.000","mn-07-107801","Link Active!","107801","243 WEST 99 STREET","New York","NY","10025","Manhattan","40.79676125","-73.97065155","BROADWAY","WEST END AVENUE","SW","2016-07-10T00:00:00.000","2016-07-21T00:00:00.000","up","up","up","7","6","187","MN12","Upper West Side"
"20181120_041521.mn-07-100260","2018-11-20T04:15:21.000","mn-07-100260","Link Active!","100260","214 WEST 96 STREET","New York","NY","10025","Manhattan","40.79446154","-73.97157309","BROADWAY","AMSTERDAM AVENUE","SE","2016-11-04T00:00:00.000","2016-11-23T00:00:00.000","up","up","up","7","6","183","MN12","Upper West Side"
"20181120_041521.mn-06-133436","2018-11-20T04:15:21.000","mn-06-133436","Link Active!","133436_133437","939 3 AVENUE","New York","NY","10022","Manhattan","40.76000519","-73.96756751","EAST 57 STREET","EAST 56 STREET","SE","2016-02-27T00:00:00.000","2016-07-19T00:00:00.000","up","up","up","6","4","108","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-133338","2018-11-20T04:15:21.000","mn-06-133338","Link Active!","133338_133530","147 3 AVENUE","New York","NY","10003","Manhattan","40.734031","-73.986488","EAST 15 STREET","EAST 16 STREET","NE","2017-04-29T00:00:00.000","2018-04-04T00:00:00.000","up","up","up","6","2","48","MN21","Gramercy"
"20181120_041521.mn-06-121854","2018-11-20T04:15:21.000","mn-06-121854","Link Active!","121854","909 3 AVENUE","New York","NY","10022","Manhattan","40.75881998","-73.96841698","EAST 55 STREET","EAST 54 STREET","SE","2016-02-28T00:00:00.000","2016-03-15T00:00:00.000","up","up","up","6","4","108","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-06-121831","2018-11-20T04:15:21.000","mn-06-121831","Link Active!","121831_121832_121833","200 EAST 51 STREET","New York","NY","10022","Manhattan","40.75632633","-73.9701433","3 AVENUE","2 AVENUE","SE","2016-04-30T00:00:00.000","2016-05-20T00:00:00.000","up","up","up","6","4","98","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-05-135635","2018-11-20T04:15:21.000","mn-05-135635","Link Active!","135635_135636","439 PARK AVENUE SOUTH","New York","NY","10016","Manhattan","40.744406777518456","-73.98313230615156","EAST 30 STREET","EAST 29 STREET","SE","2018-02-17T00:00:00.000","2018-04-24T00:00:00.000","up","up","up","5","2","72","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-05-134626","2018-11-20T04:15:21.000","mn-05-134626","Link Active!","134626","636 6 AVENUE","New York","NY","10011","Manhattan","40.74051298","-73.99439314","WEST 19 STREET","WEST 20 STREET","NE","2017-11-14T00:00:00.000","2018-04-25T00:00:00.000","up","up","up","5","3","54","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-05-134185","2018-11-20T04:15:21.000","mn-05-134185","Link Active!","134185_134186","1595 BROADWAY","New York","NY","10019","Manhattan","40.76026604","-73.9848567","WEST 48 STREET","WEST 49 STREET","NW","2016-05-14T00:00:00.000","2016-07-18T00:00:00.000","up","up","up","5","3","125","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-122148","2018-11-20T04:15:21.000","mn-05-122148","Link Active!","122148_122150","719 7 AVENUE","New York","NY","10036","Manhattan","40.759713","-73.984131","WEST 48 STREET","WEST 47 STREET","SE","2017-02-18T00:00:00.000","2017-06-30T00:00:00.000","up","up","up","5","4","125","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-121973","2018-11-20T04:15:21.000","mn-05-121973","Link Active!","121973_121974_143958","43 EAST 57 STREET","New York","NY","10022","Manhattan","40.76232437","-73.97220317","MADISON AVENUE","PARK AVENUE","NE","2017-04-30T00:00:00.000","2017-06-07T00:00:00.000","up","up","up","5","4","11202","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-121900","2018-11-20T04:15:21.000","mn-05-121900","Link Active!","121900_121912","133 EAST 58 STREET","New York","NY","10022","Manhattan","40.76173086","-73.96880182","LEXINGTON AVENUE","PARK AVENUE","NW","2016-11-23T00:00:00.000","2017-06-07T00:00:00.000","up","up","up","5","4","11203","MN19","Turtle Bay-East Midtown"
"20181120_041521.mn-04-134100","2018-11-20T04:15:21.000","mn-04-134100","Link Active!","134100","711 6 AVENUE","New York","NY","10011","Manhattan","40.74282792","-73.99300348","WEST 23 STREET","WEST 22 STREET","SW","2018-02-12T00:00:00.000","2018-07-06T00:00:00.000","up","up","up","4","3","91","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-123656","2018-11-20T04:15:21.000","mn-04-123656","Link Active!","123656","327 8 AVENUE","New York","NY","10001","Manhattan","40.74737717","-73.99712687","WEST 26 STREET","WEST 27 STREET","NW","2016-04-26T00:00:00.000","2016-05-12T00:00:00.000","up","up","up","4","3","97","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-123494","2018-11-20T04:15:21.000","mn-04-123494","Link Active!","123494_123495","200 WEST 23 STREET","New York","NY","10011","Manhattan","40.744114","-73.995892","7 AVENUE","8 AVENUE","SWC","2017-10-07T00:00:00.000","2018-01-03T00:00:00.000","up","up","up","4","3","91","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-122625","2018-11-20T04:15:21.000","mn-04-122625","Link Active!","122625","933 8 AVENUE","New York","NY","10019","Manhattan","40.76560072","-73.98384519","WEST 55 STREET","WEST 56 STREET","NW","2016-03-18T00:00:00.000","2016-04-04T00:00:00.000","up","up","up","4","3","139","MN15","Clinton"
"20181120_041521.mn-03-122371","2018-11-20T04:15:21.000","mn-03-122371","Link Active!","122371","323 GRAND STREET","New York","NY","10002","Manhattan","40.71709475","-73.99058102","ORCHARD STREET","LUDLOW STREET","SEC","2017-11-11T00:00:00.000","2018-02-09T00:00:00.000","up","up","up","3","1","16","MN27","Chinatown"
"20181120_041521.mn-03-122032","2018-11-20T04:15:21.000","mn-03-122032","Link Active!","122032","418 EAST 14 STREET","New York","NY","10009","Manhattan","40.73087757","-73.98165945","1 AVENUE","AVENUE A","SE","2017-03-19T00:00:00.000","2017-05-12T00:00:00.000","up","up","up","3","2","34","MN22","East Village"
"20181120_041521.mn-03-122031","2018-11-20T04:15:21.000","mn-03-122031","Link Active!","122031","440 EAST 14 STREET","New York","NY","10009","Manhattan","40.730496","-73.980768","AVENUE A","1 AVENUE","SW","2017-04-02T00:00:00.000","2017-07-21T00:00:00.000","down","up","up","3","2","34","MN22","East Village"
"20181120_041521.mn-09-134916","2018-11-20T04:15:21.000","mn-09-134916","Link Installed; Connecting Power and Fiber","134916","601 WEST 111 STREET","New York","NY","10025","Manhattan","40.80511380585583","-73.9667880645693","BROADWAY","RIVERSIDE DRIVE","NWC","2018-05-01T00:00:00.000",,"Not Available","Not Available","Not Available","9","7","199","MN09","Morningside Heights"
"20181120_041521.mn-03-123265","2018-11-20T04:15:21.000","mn-03-123265","Link Active!","123265_123267","123 3 AVENUE","New York","NY","10003","Manhattan","40.733107","-73.987162","EAST 14 STREET","EAST 13 STREET","SE","2016-01-15T00:00:00.000","2016-01-27T00:00:00.000","up","up","up","3","2","40","MN22","East Village"
"20181120_041521.mn-04-122691","2018-11-20T04:15:21.000","mn-04-122691","Link Active!","122691_139229","413 8 AVENUE","New York","NY","10001","Manhattan","40.75022678","-73.99505137","WEST 31 STREET","WEST 30 STREET","NW","2016-03-18T00:00:00.000","2016-04-07T00:00:00.000","up","up","up","4","3","103","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-123504","2018-11-20T04:15:21.000","mn-04-123504","Link Installed; Connecting Power and Fiber","123504","568 WEST 23 STREET","New York","NY","10011","Manhattan","40.74875784","-74.00690371","11 AVENUE","HIGH LINE","SEC","2017-10-07T00:00:00.000",,"Not Available","Not Available","Not Available","4","3","99","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-123657","2018-11-20T04:15:21.000","mn-04-123657","Link Active!","123657","225 10 AVENUE","New York","NY","10011","Manhattan","40.74788855","-74.00417706","WEST 23 STREET","WEST 24 STREET","NWC","2017-08-26T00:00:00.000","2018-05-09T00:00:00.000","up","up","up","4","3","99","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-134489","2018-11-20T04:15:21.000","mn-04-134489","Link Active!","134489","699 6 AVENUE","New York","NY","10011","Manhattan","40.74254842","-73.99320916","WEST 22 STREET","WEST 23 STREET","Midblock","2017-10-07T00:00:00.000","2018-03-06T00:00:00.000","up","up","up","4","3","91","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-134551","2018-11-20T04:15:21.000","mn-04-134551","Link Active!","134551_134609","139 8 AVENUE","New York","NY","10011","Manhattan","40.74162142","-74.00132086","WEST 17 STREET","WEST 16 STREET","SW","2017-05-26T00:00:00.000","2017-06-28T00:00:00.000","up","up","up","4","3","83","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-123524","2018-11-20T04:15:21.000","mn-04-123524","Link Active!","123524","1293 BROADWAY","New York","NY","10011","Manhattan","40.74280314","-74.00416971","WEST 16 STREET","WEST 17 STREET","SWC","2018-02-04T00:00:00.000","2018-04-04T00:00:00.000","up","up","up","5","3","101","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-121998","2018-11-20T04:15:21.000","mn-05-121998","Link Active!","121998_121999","207 WEST 34 STREET","New York","NY","10001","Manhattan","40.75127386","-73.99106942","7 AVENUE","8 AVENUE","NW","2016-11-12T00:00:00.000","2018-03-27T00:00:00.000","up","up","up","5","3","109","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-122175","2018-11-20T04:15:21.000","mn-05-122175","Link Active!","122175_122176","1407 BROADWAY","New York","NY","10018","Manhattan","40.75305908","-73.98738603","WEST 38 STREET","WEST 39 STREET","NW","2016-07-23T00:00:00.000","2016-10-27T00:00:00.000","up","up","up","5","3","113","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-134222","2018-11-20T04:15:21.000","mn-05-134222","Link Active!","134222_134235","50 EAST 56 STREET","New York","NY","10022","Manhattan","40.76151071410219","-73.9727446193591","MADISON AVENUE","PARK AVENUE","SE","2017-04-02T00:00:00.000","2017-06-14T00:00:00.000","up","down","up","5","4","102","MN17","Midtown-Midtown South"
