"complaintid","srnumber","complainttype","boro","block","lot","number","street","city","state","postcode","unit","initialinspectiondate","initialinspectionresults","ordermailingdate","postinginspectiondate","followupinspectiondate","daysbetween","closeddate","reinspectiondate","reinspectionresult","novnumber","novcode","novdate","novdescription"
"10582","1729062151","Defacement","Brooklyn","6175","66","2131","71ST ST.","BROOKLYN","NY","11204-5526",,"2019-06-06T00:00:00.000","Pass",,,,"30","2019-06-06T00:00:00.000",,,,,,
"10583","1723572751","Defacement","Manhattan","1469","7501","401","E. 74TH ST.","NEW YORK","NY","10021-3919",,"2019-05-23T00:00:00.000","Pass",,,,"30","2019-05-23T00:00:00.000",,,,,,
"10584","1719549031","Defacement","Manhattan","1410","11","115","E. 75TH ST.","NEW YORK","NY","10021-2801",,"2019-05-28T00:00:00.000","Pass",,,,"30","2019-05-28T00:00:00.000",,,,,,
"10585","1712359991","Defacement","Manhattan","1429","43","208","E. 75TH ST.","NEW YORK","NY","10021-2925",,"2019-04-25T00:00:00.000","Pass",,,,"30","2019-04-25T00:00:00.000",,,,,,
"10587","1726699501","Defacement","Bronx","3144","2","2082","VALENTINE AVE.","BRONX","NY","10457-3004",,"2019-05-30T00:00:00.000","Pass",,,,"30","2019-05-30T00:00:00.000",,,,,,
"10588","1718732291","Defacement","Manhattan","1484","35","524","E. 73RD ST.","NEW YORK","NY","10021-4004",,"2019-05-14T00:00:00.000","Pass",,,,"30","2019-05-14T00:00:00.000",,,,,,
"10589","1731213827","Defacement","Bronx","5430","46","847","THROGGS NECK EXPY.","BRONX","NY","10465-2320",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-28T00:00:00.000","2019-08-28T00:00:00.000","Pass",,,,
"1059","056010494","Defacement","Brooklyn","7223","54","2559","HUBBARD STREET","BROOKLYN","NY","11235",,"2015-01-17T00:00:00.000","Fail","2015-01-30T00:00:00.000",,"2015-03-01T00:00:00.000","30","2015-05-13T00:00:00.000","2015-05-13T00:00:00.000","Pass",,,,
"10590","1731305301","Defacement","Bronx","3030","174","4501","PARK AVENUE","BRONX","NY","10457",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10591","1728611889","Defacement","Bronx","3089","16","2326","CAMBRELENG AVE.","BRONX","NY","10458-8305",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,"2019-08-29T00:00:00.000","Fail","206263210","D31","2019-08-29T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10592","1729010348","Defacement","Manhattan","1676","48","304","EAST 105 STREET","NEW YORK","NY","10029",,"2019-06-11T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,"2019-08-22T00:00:00.000","Fail","206263146","D31","2019-08-22T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10593","1731487213","Defacement","Bronx","4022","15","1631","MELVILLE ST.","BRONX","NY","10460-2712",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-07-19T00:00:00.000","2019-07-19T00:00:00.000","Pass",,,,
"10594","1728492430","Defacement","Bronx","4092","133","1611","BOGART AVE.","BRONX","NY","10462-4003",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,"2019-09-03T00:00:00.000","Fail","206263238","D31","2019-09-03T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10595","1730517002","Defacement","Bronx","4022","16","1629","MELVILLE ST.","BRONX","NY","10460-2712",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-09-03T00:00:00.000","2019-09-03T00:00:00.000","Pass",,,,
"10596","1731218388","Defacement","Bronx","4297","45","2097","MULINER AVE.","BRONX","NY","10462-2603",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-09-03T00:00:00.000","2019-09-03T00:00:00.000","Pass",,,,
"10597","1731218441","Defacement","Bronx","4325","47","2128","BOGART AVE.","BRONX","NY","10462-2148",,"2019-06-13T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-28T00:00:00.000","2019-08-28T00:00:00.000","Pass",,,,
"10598","1733848746","Defacement","Bronx","3448","30","2002","GILDERSLEEVE AVE.","BRONX","NY","10473-2311",,"2019-06-13T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-09-03T00:00:00.000","2019-09-03T00:00:00.000","Pass",,,,
"10599","1734009854","Defacement","Bronx","3991","17","2359","MACLAY AVE.","BRONX","NY","10462-4933",,"2019-06-13T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-28T00:00:00.000","2019-08-28T00:00:00.000","Pass",,,,
"1060","056010497","Defacement","Brooklyn","7222","31","2560","HUBBARD STREET","BROOKLYN","NY","11235",,"2015-01-17T00:00:00.000","Fail","2015-01-30T00:00:00.000",,"2015-03-01T00:00:00.000","30","2015-05-13T00:00:00.000","2015-05-13T00:00:00.000","Pass",,,,
"10600","1735132271","Defacement","Bronx","4301","42","2026","COLDEN AVE.","BRONX","NY","10462-3124",,"2019-06-13T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-28T00:00:00.000","2019-08-28T00:00:00.000","Pass",,,,
"10601","1725526591","Defacement","Queens","9556","41","10347","118TH ST.","JAMAICA","NY","11419-1919",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10602","311-02523580","Defacement","Queens","653","68","2522","38TH ST.","LONG ISLAND CITY","NY","11103-4276",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,"2020-02-29T00:00:00.000","Fail","206244134","D31","2020-02-29T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10603","1734181181","Defacement","Queens","320","34","3356","10TH ST.","LONG ISLAND CITY","NY","11106-4909",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10604","1726515131","Defacement","Queens","1188","64","6008","34TH AVE.","FLUSHING","NY","11377-2212",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10605","1724925161","Defacement","Queens","1530","72","7621","46TH AVE.","FLUSHING","NY","11373-2926",,"2019-06-11T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10606","1727634990","Defacement","Queens","1530","71","7623","46TH AVE.","FLUSHING","NY","11373-2926",,"2019-06-11T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-26T00:00:00.000","2019-08-26T00:00:00.000","Pass",,,,
"10607","1731667101","Defacement","Queens","3579","31","1820","DECATUR ST.","FLUSHING","NY","11385-6016",,"2019-06-11T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,"2019-08-21T00:00:00.000","Fail","206263301","D31","2019-08-21T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10608","1726205371","Defacement","Queens","743","28","5007","30TH AVE.","FLUSHING","NY","11377-7957",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10609","1724995436","Defacement","Queens","399","13","3915","29TH ST.","LONG ISLAND CITY","NY","11101-3707",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"1061","058385385","Defacement","Brooklyn","5426","127","70","PARKVILLE AVENUE","BROOKLYN","NY","11230",,"2015-01-23T00:00:00.000","Fail","2015-01-30T00:00:00.000",,"2015-03-01T00:00:00.000","30","2015-04-23T00:00:00.000","2015-04-23T00:00:00.000","Pass",,,,
"10610","1728508193","Defacement","Queens","519","33","1224","31ST DR.","LONG ISLAND CITY","NY","11106-4818",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-20T00:00:00.000","2019-08-20T00:00:00.000","Pass",,,,
"10611","1731568880","Defacement","Queens","519","31","1220","31ST DR.","LONG ISLAND CITY","NY","11106-4981",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,"2019-08-20T00:00:00.000","Fail","206263274","D31","2019-08-20T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10612","1731407107","Defacement","Queens","1912","7501","9431","60TH AVE.","FLUSHING","NY","11373-5079",,"2019-06-11T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,"2019-08-21T00:00:00.000","Fail","206263339","D31","2019-08-21T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10613","1731607074","Defacement","Queens","10135","40","10728","157TH ST.","JAMAICA","NY","11433-2356",,"2019-06-14T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10614","1730517004","Defacement","Queens","9604","31","10750","125TH ST.","JAMAICA","NY","11419-2914",,"2019-06-16T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10615","1734659703","Defacement","Queens","13698","25","25926","149TH RD.","JAMAICA","NY","11422-3006",,"2019-06-16T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-26T00:00:00.000","2019-08-26T00:00:00.000","Pass",,,,
"10616","1733837615","Defacement","Queens","13698","24","25922","149TH RD.","JAMAICA","NY","11422-3006",,"2019-06-16T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-26T00:00:00.000","2019-08-26T00:00:00.000","Pass",,,,
"10617","1723378780","Defacement","Queens","9604","30","10748","125TH ST.","JAMAICA","NY","11419-2914",,"2019-06-16T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10618","1733837612","Defacement","Queens","1321","36","4326","53RD ST.","FLUSHING","NY","11377-4654",,"2019-06-17T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,"2019-08-20T00:00:00.000","Fail","206263310","D31","2019-08-20T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10619","1742786388","Defacement","Queens","1321","38","4328","53RD ST.","FLUSHING","NY","11377-4635",,"2019-06-16T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,"2019-08-20T00:00:00.000","Fail","206263320","D31","2019-08-20T00:00:00.000","Defacement of roadway, sidewalk or curb"
"1062","058385370","Defacement","Brooklyn","5423","76","131","PARKVILLE AVENUE","BROOKLYN","NY","11230",,"2015-01-23T00:00:00.000","Fail","2015-01-30T00:00:00.000",,"2015-03-01T00:00:00.000","30","2015-04-23T00:00:00.000","2015-04-23T00:00:00.000","Pass",,,,
"10620","1735245311","Defacement","Queens","602","28","3611","33RD ST.","LONG ISLAND CITY","NY","11106-2326",,"2019-06-16T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,"2019-08-20T00:00:00.000","Fail","206263283","D31","2019-08-20T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10621","1728045033","Defacement","Queens","2319","5","4757","58TH LN.","FLUSHING","NY","11377-5534",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10622","1733570607","Defacement","Queens","1659","12","2712","MCINTOSH ST.","FLUSHING","NY","11369-1949",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10623","1727550871","Defacement","Queens","1655","15","2507","CURTIS ST.","FLUSHING","NY","11369-1632",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10624","1730517001","Defacement","Queens","1664","66","2711","CURTIS ST.","FLUSHING","NY","11369-1931",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-06-28T00:00:00.000","2019-06-28T00:00:00.000","Pass",,,,
"10625","1725391576","Defacement","Queens","1777","24","10851","37TH DR.","FLUSHING","NY","11368-2032",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10626","1732131165","Defacement","Queens","1371","42","2554","98TH ST.","FLUSHING","NY","11369-1600",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10627","1730517003","Defacement","Queens","1371","43","2556","98TH ST.","FLUSHING","NY","11369-1602",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10628","1731622891","Defacement","Staten Island","6880","33","860","LAMONT AVE.","STATEN ISLAND","NY","10309-2310",,"2019-06-13T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-12T00:00:00.000","2019-08-12T00:00:00.000","Pass",,,,
"10629","1725523781","Defacement","Queens","9435","37","11707","95TH AVE.","JAMAICA","NY","11419-1207",,"2019-06-13T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-26T00:00:00.000","2019-08-26T00:00:00.000","Pass",,,,
"1063","058385341","Defacement","Brooklyn","5427","11","108","PARKVILLE AVENUE","BROOKLYN","NY","11230",,"2015-01-23T00:00:00.000","Fail","2015-01-30T00:00:00.000",,"2015-03-01T00:00:00.000","30","2015-04-23T00:00:00.000","2015-04-23T00:00:00.000","Pass",,,,
"10630","1725533461","Defacement","Queens","9435","35","11709","95TH AVE.","JAMAICA","NY","11419-1207",,"2019-06-13T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10631","1726879541","Defacement","Queens","8862","87","8719","JAMAICA AVE.","JAMAICA","NY","11421-2037",,"2019-06-14T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10632","1732221631","Defacement","Queens","10135","39","10726","157TH ST.","JAMAICA","NY","11433-2356",,"2019-06-14T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10633","1730058721","Defacement","Queens","9712","169","14220","84TH DR.","JAMAICA","NY","11435-2152",,"2019-06-14T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10634","1726037255","Defacement","Queens","4984","34","3330","146TH ST.","FLUSHING","NY","11354-3136",,"2019-06-14T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10635","1737231460","Defacement","Queens","1659","14","2716","MCINTOSH ST.","FLUSHING","NY","11369-1949",,"2019-06-12T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10636","1733761931","Defacement","Brooklyn","4809","21","346","RUTLAND RD.","BROOKLYN","NY","11225-5416",,"2019-06-15T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-20T00:00:00.000","2019-08-20T00:00:00.000","Pass",,,,
"10637","1731251320","Defacement","Brooklyn","5899","1","7109","6TH AVE.","BROOKLYN","NY","11209-1614",,"2019-06-15T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10638","311-00174041","Defacement","Brooklyn","934","14","84","SAINT MARKS PL.","BROOKLYN","NY","11217-2015",,"2019-06-15T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10639","1733837611","Defacement","Brooklyn","8502","36","1915","E. 35TH ST.","BROOKLYN","NY","11234-4820",,"2019-06-16T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-16T00:00:00.000","2019-08-16T00:00:00.000","Pass",,,,
"1064","058385332","Defacement","Brooklyn","5427","29","152","PARKVILLE AVENUE","BROOKLYN","NY","11230",,"2015-01-23T00:00:00.000","Fail","2015-01-30T00:00:00.000",,"2015-03-01T00:00:00.000","30","2015-04-23T00:00:00.000","2015-04-23T00:00:00.000","Pass",,,,
"10640","1738482951","Defacement","Brooklyn","8502","37","1911","E. 35TH ST.","BROOKLYN","NY","11234-4820",,"2019-06-16T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-16T00:00:00.000","2019-08-16T00:00:00.000","Pass",,,,
"10641","1731685776","Defacement","Brooklyn","6181","20","1628","71ST ST.","BROOKLYN","NY","11204-5118",,"2019-06-16T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-09-05T00:00:00.000","2019-09-05T00:00:00.000","Pass",,,,
"10642","1734803557","Defacement","Brooklyn","6732","52","1205","AVENUE M.","BROOKLYN","NY","11230-5203",,"2019-06-16T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10643","1737231465","Defacement","Brooklyn","5362","7503","1525","43RD ST.","BROOKLYN","NY","11219-1607",,"2019-06-16T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10644","1737231464","Defacement","Brooklyn","461","34","118","2ND ST.","BROOKLYN","NY","11231-4804",,"2019-06-15T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-16T00:00:00.000","2019-08-16T00:00:00.000","Pass",,,,
"10645","1737231462","Defacement","Brooklyn","4071","4","389A","ATKINS AVE.","BROOKLYN","NY","11208-3610",,"2019-06-15T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30","2019-08-16T00:00:00.000","2019-08-16T00:00:00.000","Pass",,,,
"10646","311-00444144","Defacement","Brooklyn","4107","9","85","HEMLOCK ST.","BROOKLYN","NY","11208-1520",,"2019-06-15T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,,,,,,
"10647","1737231461","Defacement","Brooklyn","7094","27","2046","W. 11TH ST.","BROOKLYN","NY","11223-3541",,"2019-06-16T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,"2019-08-21T00:00:00.000","Fail","206263128","D31","2019-08-21T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10648","1713823371","Defacement","Staten Island","517","23","76","JACKSON ST.","STATEN ISLAND","NY","10304-2256",,"2019-06-13T00:00:00.000","Fail","2019-06-20T00:00:00.000",,"2019-07-20T00:00:00.000","30",,"2019-06-13T00:00:00.000","Fail","206273138","D31","2019-06-13T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10649","1730608981","Defacement","Brooklyn","5059","16","80","WOODRUFF AVE.","BROOKLYN","NY","11226-1275","42","2019-06-20T00:00:00.000","Pass",,,,"30","2019-06-20T00:00:00.000",,,,,,
"1065","058385335","Defacement","Brooklyn","5427","28","150","PARKVILLE AVENUE","BROOKLYN","NY","11230",,"2015-01-23T00:00:00.000","Fail","2015-01-30T00:00:00.000",,"2015-03-01T00:00:00.000","30","2015-04-23T00:00:00.000","2015-04-23T00:00:00.000","Pass",,,,
"10650","1729713571","Defacement","Staten Island","7085","103","157","WIRT AVE.","STATEN ISLAND","NY","10309-4257",,"2019-06-13T00:00:00.000","Pass",,,,"30","2019-06-13T00:00:00.000",,,,,,
"10651","1726708821","Defacement","Staten Island","115","37","50","OXFORD PL.","STATEN ISLAND","NY","10301-3008",,"2019-06-13T00:00:00.000","Pass",,,,"30","2019-06-13T00:00:00.000",,,,,,
"10652","1728086890","Defacement","Queens","2328","1","4857","58TH LN.","FLUSHING","NY","11377-5569",,"2019-06-12T00:00:00.000","Pass",,,,"30","2019-06-12T00:00:00.000",,,,,,
"10653","1734846464","Defacement","Queens","2881","10","8508","56TH AVE.","FLUSHING","NY","11373-4828",,"2019-06-16T00:00:00.000","Pass",,,,"30","2019-06-16T00:00:00.000",,,,,,
"10654","1731310271","Defacement","Bronx","3030","170","4505","PARK AVE.","BRONX","NY","10457-1333",,"2019-06-12T00:00:00.000","Pass",,,,"30","2019-06-12T00:00:00.000",,,,,,
"10655","1725881553","Defacement","Manhattan","763","60","334","WEST 40 STREET","NEW YORK","NY","10018",,"2019-06-11T00:00:00.000","Pass",,,,"30","2019-06-11T00:00:00.000",,,,,,
"10656","1728482398","Defacement","Manhattan","1676","148","302","E. 105TH ST.","NEW YORK","NY","10029-5021",,"2019-06-11T00:00:00.000","Pass",,,,"30","2019-06-11T00:00:00.000",,,,,,
"10657","1731443011","Defacement","Manhattan","1056","38","410","W. 47TH ST.","NEW YORK","NY","10036-2439",,"2019-06-11T00:00:00.000","Pass",,,,"30","2019-06-11T00:00:00.000",,,,,,
"10658","1728645571","Defacement","Manhattan","1917","45","132","W. 133RD ST.","NEW YORK","NY","10030-3334",,"2019-06-12T00:00:00.000","Pass",,,,"30","2019-06-12T00:00:00.000",,,,,,
"10659","1726424701","Defacement","Manhattan","1917","143","122","W. 133RD ST.","NEW YORK","NY","10030-3302",,"2019-06-12T00:00:00.000","Pass",,,,"30","2019-06-12T00:00:00.000",,,,,,
"1066","058385347","Defacement","Brooklyn","5427","24","144","PARKVILLE AVENUE","BROOKLYN","NY","11230",,"2015-01-23T00:00:00.000","Fail","2015-01-30T00:00:00.000",,"2015-03-01T00:00:00.000","30","2015-05-06T00:00:00.000","2015-05-06T00:00:00.000","Pass",,,,
"10660","1730500401","Defacement","Manhattan","478","28","174","BOWERY","NEW YORK","NY","10012",,"2019-06-11T00:00:00.000","Pass",,,,"30","2019-06-11T00:00:00.000",,,,,,
"10661","1727063111","Defacement","Manhattan","527","80","273","AVENUE OF THE AMER","NEW YORK","NY","10014",,"2019-06-11T00:00:00.000","Pass",,,,"30","2019-06-11T00:00:00.000",,,,,,
