"item_number","product_name","citystore_exclusive","unit_price","color","size","style","category_name","description"
"15067","Made in NY Foil T-Shirt","Yes","22",,"L",,"Wear NYC","A T-shirt with New York style! Foil printed Made in NY logo. Tapered fit.    95% cotton 5% lycra. Black. Women s junior sizes S, M, L and XL.    Each year, thousands of television shows, feature films, commercials, music videos, documentaries, print ad campaigns and theatre projects are made in New York City, the entertainment capital of the world. Developed by the Mayor  Office of Media and Entertainment, the  Made in NY  campaign recognizes and celebrates these productions, which employ some 100,000 New Yorkers and are testament to the endless depth of talent, resources and spectacular locations in the City. The  Made in NY  logo runs in the end credits of productions which do at least 75 percent of their work in New York City."
"15067","Made in NY Foil T-Shirt","Yes","22",,"XL",,"CityStore Exclusives","A T-shirt with New York style! Foil printed Made in NY logo. Tapered fit.    95% cotton 5% lycra. Black. Women s junior sizes S, M, L and XL.    Each year, thousands of television shows, feature films, commercials, music videos, documentaries, print ad campaigns and theatre projects are made in New York City, the entertainment capital of the world. Developed by the Mayor  Office of Media and Entertainment, the  Made in NY  campaign recognizes and celebrates these productions, which employ some 100,000 New Yorkers and are testament to the endless depth of talent, resources and spectacular locations in the City. The  Made in NY  logo runs in the end credits of productions which do at least 75 percent of their work in New York City."
"15067","Made in NY Foil T-Shirt","Yes","22",,"XL",,"Wear NYC","A T-shirt with New York style! Foil printed Made in NY logo. Tapered fit.    95% cotton 5% lycra. Black. Women s junior sizes S, M, L and XL.    Each year, thousands of television shows, feature films, commercials, music videos, documentaries, print ad campaigns and theatre projects are made in New York City, the entertainment capital of the world. Developed by the Mayor  Office of Media and Entertainment, the  Made in NY  campaign recognizes and celebrates these productions, which employ some 100,000 New Yorkers and are testament to the endless depth of talent, resources and spectacular locations in the City. The  Made in NY  logo runs in the end credits of productions which do at least 75 percent of their work in New York City."
"15067","Made in NY Foil T-Shirt","Yes","22",,"S",,"CityStore Exclusives","A T-shirt with New York style! Foil printed Made in NY logo. Tapered fit.    95% cotton 5% lycra. Black. Women s junior sizes S, M, L and XL.    Each year, thousands of television shows, feature films, commercials, music videos, documentaries, print ad campaigns and theatre projects are made in New York City, the entertainment capital of the world. Developed by the Mayor  Office of Media and Entertainment, the  Made in NY  campaign recognizes and celebrates these productions, which employ some 100,000 New Yorkers and are testament to the endless depth of talent, resources and spectacular locations in the City. The  Made in NY  logo runs in the end credits of productions which do at least 75 percent of their work in New York City."
"15067","Made in NY Foil T-Shirt","Yes","22",,"S",,"Wear NYC","A T-shirt with New York style! Foil printed Made in NY logo. Tapered fit.    95% cotton 5% lycra. Black. Women s junior sizes S, M, L and XL.    Each year, thousands of television shows, feature films, commercials, music videos, documentaries, print ad campaigns and theatre projects are made in New York City, the entertainment capital of the world. Developed by the Mayor  Office of Media and Entertainment, the  Made in NY  campaign recognizes and celebrates these productions, which employ some 100,000 New Yorkers and are testament to the endless depth of talent, resources and spectacular locations in the City. The  Made in NY  logo runs in the end credits of productions which do at least 75 percent of their work in New York City."
"01012","Yankee Stadium Postcard","No","2",,,,"Stationery","A vintage image. Postcard is 3 1/2 x 5 1 2 inches, just like the postcards of yesteryear!"
"18182","Yankee Stadium Subway Sign","No","40",,,,"NYC Subway","Cheer for the home team! One in a collection of subway signs. 20 gauge black powder coated steel. Great for indoors or outdoors. Holes drilled in four corners for easy hanging.          11 x 17 inches."
"18182","Yankee Stadium Subway Sign","No","40",,,,"Posters, Prints and Signs","Cheer for the home team! One in a collection of subway signs. 20 gauge black powder coated steel. Great for indoors or outdoors. Holes drilled in four corners for easy hanging.          11 x 17 inches."
"21084","Yankee Stadium Subway Station Magnet","No","5",,,,"NY Magnets","Cheer for the home team!  One in a collection of subway stop magnets.    2x3 inches."
"21084","Yankee Stadium Subway Station Magnet","No","5",,,,"NYC Subway","Cheer for the home team!  One in a collection of subway stop magnets.    2x3 inches."
"21147","Grade A Magnet","Yes","5",,,,"CityStore Exclusives","Make the Grade! New York City  Health Department gives restaurants practicing excellent food safety a Grade A inspection card. Now you can  rate  the home kitchen with CityStore  exclusive  Grade A  magnet - Perfect as a hostess gift. Made in USA."
"21147","Grade A Magnet","Yes","5",,,,"NY Magnets","Make the Grade! New York City  Health Department gives restaurants practicing excellent food safety a Grade A inspection card. Now you can  rate  the home kitchen with CityStore  exclusive  Grade A  magnet - Perfect as a hostess gift. Made in USA."
"15113","Grade A T-Shirt","Yes","19",,"S",,"CityStore Exclusives","Make the Grade!  Based on the New York City  Health Department restaurant ratings inspection card   our Grade A T-Shirt. 100% cotton.    Available Sizes: S, M, L, XL."
"15113","Grade A T-Shirt","Yes","19",,"S",,"Wear NYC","Make the Grade!  Based on the New York City  Health Department restaurant ratings inspection card   our Grade A T-Shirt. 100% cotton.    Available Sizes: S, M, L, XL."
"15113","Grade A T-Shirt","Yes","19",,"M",,"CityStore Exclusives","Make the Grade!  Based on the New York City  Health Department restaurant ratings inspection card   our Grade A T-Shirt. 100% cotton.    Available Sizes: S, M, L, XL."
"15113","Grade A T-Shirt","Yes","19",,"M",,"Wear NYC","Make the Grade!  Based on the New York City  Health Department restaurant ratings inspection card   our Grade A T-Shirt. 100% cotton.    Available Sizes: S, M, L, XL."
"15113","Grade A T-Shirt","Yes","19",,"L",,"CityStore Exclusives","Make the Grade!  Based on the New York City  Health Department restaurant ratings inspection card   our Grade A T-Shirt. 100% cotton.    Available Sizes: S, M, L, XL."
"15113","Grade A T-Shirt","Yes","19",,"L",,"Wear NYC","Make the Grade!  Based on the New York City  Health Department restaurant ratings inspection card   our Grade A T-Shirt. 100% cotton.    Available Sizes: S, M, L, XL."
"15113","Grade A T-Shirt","Yes","19",,"XL",,"CityStore Exclusives","Make the Grade!  Based on the New York City  Health Department restaurant ratings inspection card   our Grade A T-Shirt. 100% cotton.    Available Sizes: S, M, L, XL."
"15113","Grade A T-Shirt","Yes","19",,"XL",,"Wear NYC","Make the Grade!  Based on the New York City  Health Department restaurant ratings inspection card   our Grade A T-Shirt. 100% cotton.    Available Sizes: S, M, L, XL."
"18288","NYC in a Bag Ornament","No","8",,,,"I Love New York","An all-in-one NYC Ornament! Lady Liberty and iconic buildings all packed into an  I Love NY  bag. 4 inches high."
"18288","NYC in a Bag Ornament","No","8",,,,"Holiday 2020","An all-in-one NYC Ornament! Lady Liberty and iconic buildings all packed into an  I Love NY  bag. 4 inches high."
"23066","Grade A Apron","Yes","28",,,,"CityStore Exclusives","Make the Grade! New York City  Health Department gives restaurants practicing excellent food safety a Grade A inspection card. Now you can  rate  the home kitchen with CityStore  exclusive  Grade A  apron for everyone who loves to cook - Perfect as a hostess gift. 100% cotton twill with Teflon finish for added stain protection. 1 inch wide neck and waist ties, adjustable neck strap. 22  inches width x 30  inches length."
"23066","Grade A Apron","Yes","28",,,,"Home Accents","Make the Grade! New York City  Health Department gives restaurants practicing excellent food safety a Grade A inspection card. Now you can  rate  the home kitchen with CityStore  exclusive  Grade A  apron for everyone who loves to cook - Perfect as a hostess gift. 100% cotton twill with Teflon finish for added stain protection. 1 inch wide neck and waist ties, adjustable neck strap. 22  inches width x 30  inches length."
"23066","Grade A Apron","Yes","28",,,,"Wear NYC","Make the Grade! New York City  Health Department gives restaurants practicing excellent food safety a Grade A inspection card. Now you can  rate  the home kitchen with CityStore  exclusive  Grade A  apron for everyone who loves to cook - Perfect as a hostess gift. 100% cotton twill with Teflon finish for added stain protection. 1 inch wide neck and waist ties, adjustable neck strap. 22  inches width x 30  inches length."
"18290","Apple Skyline Ornament","No","8",,,,"I Love New York","Enjoy the  The Big Apple  New York City skyline on an apple ornament! Great addition to your holiday decorations. 2  inches high."
"18290","Apple Skyline Ornament","No","8",,,,"Holiday 2020","Enjoy the  The Big Apple  New York City skyline on an apple ornament! Great addition to your holiday decorations. 2  inches high."
"03150","FDNY Teddy Bear","No","20",,,,"NYPD . FDNY . DSNY","Soft FDNY Teddy Bear is fully equipped with FDNY uniform and hat! 12  inches high.    Part of our Official N.Y.C. licensed collection."
"03150","FDNY Teddy Bear","No","20",,,,"NYC Kids","Soft FDNY Teddy Bear is fully equipped with FDNY uniform and hat! 12  inches high.    Part of our Official N.Y.C. licensed collection."
"03149","NYPD Teddy Bear","No","20",,,,"NYPD . FDNY . DSNY","Soft and cuddly NYPD Teddy Bear donning the NYPD uniform and hat, ready for duty! 12  inches high. Part of our Official N.Y.C. licensed collection."
"03149","NYPD Teddy Bear","No","20",,,,"NYC Kids","Soft and cuddly NYPD Teddy Bear donning the NYPD uniform and hat, ready for duty! 12  inches high. Part of our Official N.Y.C. licensed collection."
"10127","1968 Building Code of the City of New York with 2 Updates","No","100",,,,"Rules & Regulations","New Edition! Update Sets Included    Local Law No. 76 Effective December 6, 1968. Includes all amendments to October 1, 2003. With Update Set #1 that includes amendments through October 2004 & Update Set #2 that includes amendments through July 1, 2008.    Comes with instructions on how to add, discard, and replace pages to update the Building Code to July 1. 2008.       Note: Update Set #1 must be inserted before inserting Update Set #2"
"05146","NYPD lapel pin","No","4",,,,"NYPD . FDNY . DSNY","Support the NYPD on your lapel or tie with this enamel lapel pin of the NYPD shield. Part of our Official N.Y.C. licensed collection."
"03168","New York City Subway L Train","No","17",,,,"NYC Kids","Collect all the lines!    Solid hardwood upper body with magnetic connectors to play on all standard wooden railway tracks (including Brio and Thomas). Realistic signage - just like the current in-service subway cars. 5 inches long. Safe, Sturdy and fun! Ages 3+."
"03168","New York City Subway L Train","No","17",,,,"NYC Subway","Collect all the lines!    Solid hardwood upper body with magnetic connectors to play on all standard wooden railway tracks (including Brio and Thomas). Realistic signage - just like the current in-service subway cars. 5 inches long. Safe, Sturdy and fun! Ages 3+."
"03169","New York City Subway N Train","No","17",,,,"NYC Kids","Collect all the lines!    Solid hardwood upper body with magnetic connectors to play on all standard wooden railway tracks (including Brio and Thomas). Realistic signage - just like the current in-service subway cars. 5 inches long. Safe, Sturdy and fun! Ages 3+."
