"manhattan_cooperatives_comparable_properties_boro_block_lot","manhattan_cooperatives_comparable_properties_address","borough","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta","manhattan_cooperatives_comparable_properties_neighborhood","manhattan_cooperatives_comparable_properties_building_classification","manhattan_cooperatives_comparable_properties_total_units","manhattan_cooperatives_comparable_properties_year_built","manhattan_cooperatives_comparable_properties_gross_sqft","manhattan_cooperatives_comparable_properties_est_gross_income","manhattan_cooperatives_comparable_properties_gross_income_per_sqft","manhattan_cooperatives_comparable_properties_full_market_value","manhattan_cooperatives_comparable_properties_market_value_per_sqft","comparable_rental_1_boro_block_lot","comparable_rental_1_address","comparable_rental_1_neighborhood","comparable_rental_1_building_classification","comparable_rental_1_total_units","comparable_rental_1_year_built","comparable_rental_1_gross_sqft","comparable_rental_1_est_gross_income","comparable_rental_1_gross_income_per_sqft","comparable_rental_1_full_market_value","comparable_rental_1_market_value_per_sqft","comparable_rental_1_dist_from_coop_in_miles","comparable_rental_2_boro_block_lot","comparable_rental_2_address","comparable_rental_2_neighborhood","comparable_rental_2_building_classification","comparable_rental_2_total_units","comparable_rental_2_year_built","comparable_rental_2_gross_sqft","comparable_rental_2_est_gross_income","comparable_rental_2_gross_income_per_sqft","comparable_rental_2_full_market_value","comparable_rental_2_market_value_per_sqft","comparable_rental_2_dist_from_coop_in_miles"
"1-00483-0013","514 BROADWAY
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"SOHO","D0-ELEVATOR","53","1900","76550","2908900","38","14600000","191","1-01305-0023","135 50 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN CBD","D7-ELEVATOR","107","1924","70836","2806614","39.6","14100000","199","2.75","1-00850-0064","12 22 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","FLATIRON","D5-ELEVATOR","87","1911","78646","2990639","38","15000000","191","1.3"
"1-01138-0053","130 67 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (59-79)","D4-ELEVATOR","245","1975","186737","6162321","33","29500000","158","1-00345-0048","115 PITT STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","LOWER EAST SIDE","D3-ELEVATOR","172","1983","170100","4870778","28.6","11400000","67","3.7","1-00934-0015","332 28 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","KIPS BAY","D9-ELEVATOR","224","1979","165739","5888713","35.5","28200000","170","2.35"
"1-02179-0258","17 CHITTENDEN AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10033","40.855459","-73.938934","12","10","275","1064363","1021790258","Washington Heights North                                                   ","WASHINGTON HEIGHTS UPPER","D4-ELEVATOR","33","1939","29322","439830","15","1610000","55","1-02243-0386","87 PARK TERRACE
Manhattan, NY 
(40.749883999647, -73.987976999939)","INWOOD","D1-ELEVATOR","36","1940","33280","527743","15.86","2090000","63","1.6","1-02250-0075","260 SEAMAN AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","INWOOD","D1-ELEVATOR","42","1930","37482","551700","14.72","2010000","54","1.55"
"1-02075-0008","527 143 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"HARLEM-UPPER","D4-ELEVATOR","24","1910","29520","345100","11.69","808000","27.4","1-02075-0005","529 143 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","HARLEM-UPPER","D1-ELEVATOR","25","1910","29520","340796","11.54","1180000","40","0","1-02075-0020","511 143 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","HARLEM-UPPER","D1-ELEVATOR","31","1920","29520","345054","11.69","1190000","40.3","0"
"1-01038-0054","344 48 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"MIDTOWN WEST","C6-WALK-UP","15","1920","9020","266090","29.5","623000","69","1-01038-0021","321 47 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN WEST","C1-WALK-UP","12","1920","9975","279881","28.1","1340000","134","0","1-01034-0010","331 43 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN WEST","C4-WALK-UP","19","1910","8715","253500","29.1","1210000","139","0.2"
"1-01874-0058","246 103 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (96-116)","D4-ELEVATOR","78","1917","77465","1230144","15.88","4870000","63","1-01882-0028","1020 AMSTERDAM AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (96-116)","D7-ELEVATOR","69","1910","88930","1412473","15.88","5590000","63","0.4","1-01892-0016","949 END AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (96-116)","D3-ELEVATOR","60","1916","83805","1259526","15.03","4600000","55","0.2"
"1-02142-0161","326 FT WASHINGTON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10033","40.846116","-73.940204","12","10","263","1063504","1021420161","Washington Heights South                                                   ","WASHINGTON HEIGHTS LOWER","D4-ELEVATOR","79","1924","76536","971240","12.69","3350000","43.8","1-02142-0244","4121 BROADWAY
Manhattan, NY 
(40.749883999647, -73.987976999939)","WASHINGTON HEIGHTS LOWER","D7-ELEVATOR","75","1930","76812","975037","12.69","3360000","43.7","0",,,,,,,,,,,,
"1-00494-0032","215 MOTT STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10012","40.722067","-73.995299","2","1","43","1007501","1004940032","SoHo-TriBeCa-Civic Center-Little Italy                                     ","LITTLE ITALY","C6-WALK-UP","12","1900","7632","145008","19","340000","44.5","1-00494-0010","242 MULBERRY STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","LITTLE ITALY","C4-WALK-UP","20","1905","12222","339511","27.8","1630000","133","0","1-00470-0042","126 ELIZABETH STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","LITTLE ITALY","C4-WALK-UP","24","1900","11364","232000","20.42","1010000","89","0.25"
"1-01202-0036","285 CENTRAL PARK
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10000","40.782295","-73.965126","64","6","143","1000000","1011110001","park-cemetery-etc-Manhattan                                                ","UPPER WEST SIDE (79-96)","D4-ELEVATOR","58","1966","177679","4752913","26.7","20600000","116","1-01312-0033","157 57 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN CBD","D6-ELEVATOR","118","1960","173168","4661128","26.9","22300000","129","1.8","1-01527-0028","1571 2 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","182","1963","189612","4603948","24.28","20000000","105","1.15"
"1-01751-0044","70 127 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"HARLEM-CENTRAL","C6-WALK-UP","18","1921","10962","129351","11.8","303000","27.6","1-01821-0052","128 112 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","HARLEM-CENTRAL","C1-WALK-UP","16","1900","11520","110781","9.62","316000","27.4","0.9","1-01831-0048","230 116 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","HARLEM-CENTRAL","C7-WALK-UP","14","1910","9858","138420","14.04","505000","51","0.8"
"1-01400-0001","623 PARK AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10065","40.766805","-73.96695","8","4","120","1042414","1014000001","Upper East Side-Carnegie Hill                                              ","UPPER EAST SIDE (59-79)","D4-ELEVATOR","37","1929","108817","4352680","40","21800000","200","1-01494-0015","1094 MADISON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","112","1911","106947","5239041","49","26300000","246","0.9",,,,,,,,,,,,
"1-01512-0048","148 84 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER EAST SIDE (79-96)","D4-ELEVATOR","18","1930","9605","336175","35","1610000","168","1-01547-0001","1624 2 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D7-ELEVATOR","26","1915","8335","615629","74","3090000","371","0.25","1-01520-0056","140 92 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D7-ELEVATOR","15","1914","11992","584754","48.8","2930000","244","0.4"
"1-01252-0065","310 94 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (79-96)","D4-ELEVATOR","34","1910","31760","682840","21.5","2960000","93","1-01549-0038","340 87 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D1-ELEVATOR","47","1925","25380","567210","22.35","2460000","97","1.75","1-01252-0038","325 93 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (79-96)","D1-ELEVATOR","28","1910","32928","617725","18.76","2450000","74","0"
"1-01557-0050","1834 2 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10128","40.783373","-73.94771","8","5","15601","1050322","1015570050","Yorkville                                                                  ","UPPER EAST SIDE (79-96)","D4-ELEVATOR","31","1920","15030","420840","28","985000","66","1-01565-0022","1617 YORK AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D7-ELEVATOR","22","1910","15032","554116","36.9","2780000","185","0.45","1-01431-0033","242 77 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D9-ELEVATOR","26","1920","15440","582150","37.7","2920000","189","0.95"
"1-00791-0068","140 16 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"CHELSEA","C6-WALK-UP","12","1915","15203","532000","35","2550000","168","1-00454-0023","326 13 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","EAST VILLAGE","C1-WALK-UP","22","1900","10310","372586","36.1","1870000","181","0.9","1-00528-0091","65 DOWNING STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","GREENWICH VILLAGE-WEST","C5-WALK-UP","23","1910","11460","422152","36.8","2120000","185","0.75"
"1-01217-0050","150 87 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (79-96)","D4-ELEVATOR","41","1914","59175","1198293","20.25","5200000","88","1-01167-0059","252 76 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (59-79)","D9-ELEVATOR","61","1903","50600","1066228","21.07","4630000","92","0.6","1-00504-0036","100 SULLIVAN STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","SOHO","D1-ELEVATOR","70","1920","53200","1106447","20.8","4800000","90","4.5"
"1-00850-0057","30 22 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"FLATIRON","D4-ELEVATOR","23","1925","11380","375000","33","1800000","158","1-00850-0064","12 22 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","FLATIRON","D5-ELEVATOR","87","1911","78646","2990639","38","15000000","191","0","1-00850-0019","21 21 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","FLATIRON","D9-ELEVATOR","26","1900","14840","454529","30.6","2180000","147","0"
"1-00501-0028","101 WOOSTER STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10012","40.724543","-74.000823","2","1","49","1007714","1005010028","SoHo-TriBeCa-Civic Center-Little Italy                                     ","SOHO","D4-ELEVATOR","13","1900","30500","716750","23.5","3110000","102","1-00754-0031","313 30 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","FASHION","D1-ELEVATOR","47","1987","31512","752660","23.88","3270000","104","1.75","1-00551-0016","27 WASHINGTON SQUARE
Manhattan, NY 
(40.749883999647, -73.987976999939)","GREENWICH VILLAGE-CENTRAL","D9-ELEVATOR","28","1900","32409","751000","23.17","3260000","101","0.55"
"1-01968-0058","29 CONVENT AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10027","40.813897","-73.953083","9","9","21303","1059603","1019680058","Manhattanville                                                             ","HARLEM-WEST","C6-WALK-UP","24","1910","15430","307057","19.9","719000","46.6","1-01987-0031","1484 AMSTERDAM AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","HARLEM-WEST","C7-WALK-UP","30","1905","15929","317047","19.9","1380000","87","0.35","1-01988-0114","508 136 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","HARLEM-WEST","C1-WALK-UP","25","1905","15048","289249","19.22","1260000","84","0.45"
"1-00354-0027","139 NORFOLK STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10002","40.720071","-73.986515","3","1","3001","1004315","1003540027","Chinatown                                                                  ","LOWER EAST SIDE","C6-WALK-UP","20","1920","10255","328160","32","1570000","153","1-00350-0020","293 HOUSTON STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","LOWER EAST SIDE","C4-WALK-UP","19","1920","11620","366040","31.5","1750000","151","0.1","1-00416-0066","149 ORCHARD STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","LOWER EAST SIDE","C7-WALK-UP","19","1900","10593","368127","34.8","1760000","166","0.15"
"1-01184-0010","263 END AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (59-79)","D4-ELEVATOR","125","1929","172671","5698143","33","27300000","158","1-01158-0033","212 AMSTERDAM AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (59-79)","D6-ELEVATOR","233","1926","160049","5732379","35.8","27500000","172","0.25","1-01230-0043","2290 BROADWAY
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (79-96)","D6-ELEVATOR","125","1924","165452","4783437","28.9","22900000","138","0.55"
"1-01328-0030","238 55 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"MIDTOWN EAST","D4-ELEVATOR","99","1963","68225","2046750","30","9800000","144","1-01343-0005","307 50 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN EAST","D3-ELEVATOR","111","1962","71137","1969918","27.7","9440000","133","0.25","1-01347-0014","333 54 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN EAST","D9-ELEVATOR","49","1950","26810","799747","29.8","3830000","143","0.15"
"1-01533-0013","227 87 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER EAST SIDE (79-96)","C6-WALK-UP","20","1920","10975","417050","38","2090000","190","1-01512-0047","150 84 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","C4-WALK-UP","19","1920","10752","473695","44.1","2380000","221","0.25","1-01518-0014","119 89 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","C5-WALK-UP","19","1910","10780","372966","34.6","1790000","166","0.25"
"1-00348-0002","98 SUFFOLK STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10002","40.718545","-73.986295","3","1","1402","1004159","1003480002","Lower East Side                                                            ","LOWER EAST SIDE","C6-WALK-UP","20","1920","9519","257013","27","1230000","129","1-00343-0060","67 PITT STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","LOWER EAST SIDE","C4-WALK-UP","20","1920","9570","307000","32.1","1470000","154","0.15","1-00420-0043","146 FORSYTH STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","LOWER EAST SIDE","C4-WALK-UP","24","1910","10675","243716","22.83","1060000","99","0.3"
"1-01390-0003","944 5 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10021","40.774723","-73.965368","8","4","130","1041683","1013900003","Upper East Side-Carnegie Hill                                              ","UPPER EAST SIDE (59-79)","D4-ELEVATOR","14","1925","77792","3072784","39.5","15400000","198","1-01510-0020","1195 LEXINGTON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D7-ELEVATOR","61","1987","78874","5155062","65","25900000","328","0.4","1-01517-0050","1329 LEXINGTON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","98","1929","80351","2414297","30","11600000","144","0.75"
"1-01064-0001","812 10 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10019","40.767278","-73.989885","4","3","139","1026779","1010640001","Clinton                                                                    ","CLINTON","C6-WALK-UP","24","1920","13574","420794","31","985000","73","1-01055-0029","643 9 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","CLINTON","C7-WALK-UP","21","1910","13500","618396","45.8","3100000","230","0.45","1-01061-0001","750 10 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","CLINTON","C7-WALK-UP","24","1910","15506","577554","37.2","2900000","187","0.15"
"1-00770-0048","210 21 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"CHELSEA","D4-ELEVATOR","28","1902","25123","765000","30.5","3660000","146","1-00722-0024","421 24 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","CHELSEA","D1-ELEVATOR","35","1927","21012","632000","30.1","3030000","144","0.4","1-00768-0077","274 19 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","CHELSEA","D1-ELEVATOR","25","1920","22506","656000","29.1","3140000","140","0.1"
"1-00421-0075","46 RIVINGTON STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10002","40.720862","-73.990923","3","1","3601","1005610","1004210075","Chinatown                                                                  ","LOWER EAST SIDE","C6-WALK-UP","24","1920","18120","453000","25","1060000","58","1-00355-0046","184 NORFOLK STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","LOWER EAST SIDE","C4-WALK-UP","38","1900","22614","559141","24.73","2430000","107","0.3","1-00286-0011","229 HENRY STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","LOWER EAST SIDE","C4-WALK-UP","24","1900","10620","277033","26.1","1200000","113","0.55"
"1-01045-0005","357 54 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"MIDTOWN WEST","C6-WALK-UP","20","1910","9120","228000","25","990000","109","1-01038-0021","321 47 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN WEST","C1-WALK-UP","12","1920","9975","279881","28.1","1340000","134","0.35","1-01034-0010","331 43 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN WEST","C4-WALK-UP","19","1910","8715","253500","29.1","1210000","139","0.55"
"1-01895-0076","417 RIVERSIDE DRIVE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10025","40.807454","-73.966922","9","7","199","1057358","1018950076","Morningside Heights                                                        ","UPPER WEST SIDE (96-116)","D4-ELEVATOR","76","1910","69485","1105506","15.91","4380000","63","1-01859-0039","120 105 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (96-116)","D1-ELEVATOR","63","1929","55590","884672","15.91","3500000","63","0.55","1-01875-0036","892 AMSTERDAM AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (96-116)","D7-ELEVATOR","53","1921","59096","924365","15.64","3660000","62","0.55"
"1-01391-0034","840 PARK AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10075","40.773843","-73.961838","8","4","130","1041800","1013910034","Upper East Side-Carnegie Hill                                              ","UPPER EAST SIDE (59-79)","D4-ELEVATOR","19","1912","64827","2722734","42","13700000","211","1-01517-0058","1328 LEXINGTON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D7-ELEVATOR","60","1936","64344","1832378","28.5","8780000","136","0.6","1-01387-0056","900 MADISON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D6-ELEVATOR","65","1939","66731","2861408","42.9","14400000","216","0.2"
"1-00868-0028","27 38 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"MURRAY HILL","D4-ELEVATOR","20","1925","9958","360000","36.2","1810000","182","1-00592-0062","140 WAVERLY PLACE
Manhattan, NY 
(40.749883999647, -73.987976999939)","GREENWICH VILLAGE-WEST","D1-ELEVATOR","23","1930","12144","426000","35.1","2040000","168","1.6","1-00885-0050","156 30 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MURRAY HILL","D9-ELEVATOR","20","1920","14364","537498","37.4","2700000","188","0.5"
"1-01489-0008","509 77 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER EAST SIDE (59-79)","C6-WALK-UP","287","1900","98580","3154560","32","15100000","153","1-01459-0022","429 64 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","C1-WALK-UP","190","1920","84826","1423318","16.78","5630000","66","0.65",,,,,,,,,,,,
"1-02170-0131","1705 FT GEORGE HILL
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10026","40.858885","-73.926798","12","10","283","1064067","1021700131","Washington Heights North                                                   ","WASHINGTON HEIGHTS UPPER","D4-ELEVATOR","204","1961","222714","2543393","11.42","5950000","26.7","1-02149-0084","90 LAUREL HILL TERRACE
Manhattan, NY 
(40.749883999647, -73.987976999939)","WASHINGTON HEIGHTS UPPER","D1-ELEVATOR","84","1960","88578","1011475","11.42","3490000","39.4","0.65","1-02180-0610","700 FT WASHINGTON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","WASHINGTON HEIGHTS UPPER","D1-ELEVATOR","74","1949","83402","1014770","12.17","3500000","42","0.45"
