"filed","application","calendar","section","street_number","street_name","borough","borough_code","block","lots","zoning_district","cb","project_description","status","decisions_url","date","postcode","latitude","longitude","council_district","census_tract","bin","bbl","nta","location_1"
"2001-04-19T00:00:00.000","BZ","148-01-BZ","73-36","25","West 32nd Street","Manhattan","1","834","26","C6-4","5","Special Permit (§73-36) to permit the proposed operation of a physical culture establishment (Use Group 9) located on the fourth and fifth floors of a six story building, which requires a special permit under Z.R. §32-31.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/148-01-BZ.pdf","2001-12-04T00:00:00.000","10001","40.747535","-73.986372","4","76","1015847","1008340026","Midtown-Midtown South","(40.747535, -73.986372)"
"2010-03-05T00:00:00.000","SOC","589-31-BZ","11-41","159-02","Meyer Avenue","Queens","4","12196","1","R3-2","12","Amendment pursuant (§11-413) to permit the proposed change of use group from UG16 (Gasoline Service Station) to UG16 (Automotive Repair) with accessory used car sales. R3-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/589-31-BZ.pdf","2010-08-24T00:00:00.000","11433","40.688461","-73.788785","28","270","4264528","4121960001","South Jamaica","(40.688461, -73.788785)"
"2017-05-19T00:00:00.000","BZ","2017-168-BZ","64-92","10A","Lake Avenue","Brooklyn","3","8796","57","R4-1","15","Special Permit (§64-92) to waive bulk regulations for the replacement of homes damaged/destroyed by Hurricane Sandy, on properties which are registered in the NYC Build it Back Program. R3-1 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2017-168-BZ.pdf","2017-05-25T00:00:00.000","11235","40.584625","-73.938069","48","622","3247577","3087960057","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","(40.584625, -73.938069)"
"2001-02-26T00:00:00.000","Appeal","89-01-A","GCL 36","136","Alberta Avenue","Staten Island","5","2643","25","R3-2","2","Proposed one family semi-detached dwelling, not fronting on a legally mapped street, is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/89-01-A.pdf","2001-08-14T00:00:00.000","10314","40.588376","-74.188547","50","29102","5135169","5026430025","New Springville-Bloomfield-Travis","(40.588376, -74.188547)"
"1999-07-06T00:00:00.000","BZ","148-99-BZ","73-622","136","92nd Street","Brooklyn","3","6101","21","R6 BR","10","Special Permit (§73-622) to permit an enlargement to an existing two-family dwelling into the rear yard.","Dismissed","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/148-99-BZ.pdf","2000-04-19T00:00:00.000","11209","40.620293","-74.0369","43","5202","3155012","3061010021","Bay Ridge","(40.620293, -74.0369)"
"1999-11-24T00:00:00.000","SOC","10-94-BZ","Extension of Time/Wavier","241-15","Northern Boulevard","Queens","4","8092","39","R1-2","11","Extension of Time/Waiver-A Certificate of Occupancy shall be obtained within one year of this grant.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/10-94-BZ.pdf","2000-03-28T00:00:00.000","11363","40.765059","-73.745305","19","1479","4168638","4080920039","Douglas Manor-Douglaston-Little Neck","(40.765059, -73.745305)"
"2006-12-04T00:00:00.000","BZ","313-06-BZ","72-21","304","Columbia Street","Brooklyn","3","357","40","M1-1","6","variance under §72-21 to allow three, four (4) story residential buildings containing a total of six (6) dwelling units, contrary to use regulations (§42-10); M1-1 district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/313-06-BZ.pdf","2008-04-08T00:00:00.000","11231","40.681812","-74.004262","39","51","3000000","3003570001","Carroll Gardens-Columbia Street-Red Hook","(40.681812, -74.004262)"
"2013-01-31T00:00:00.000","BZ","53-13-BZ","72-21","116-118","East 169th Street","Bronx","3","2466","11, 16, & 17","R8","4","Variance (§72-21) to permit the enlargement of an existing UG 3 school (Grand Concourse Academy Charter School), contrary to rear yard regulations (§§24-36 and 24-33(b).  R8 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/53-13-BZ.pdf","2013-05-21T00:00:00.000",,,,,,,,,
"2010-02-09T00:00:00.000","BZ","20-10-BZ","73-36","1470","Third Avenue","Manhattan","1","1512","33","C1-9","8","Special Permit (§73-36) to allow the legalization of an existing physical culture establishment (Soul Cycle) on the ground floor of an existing six-story building. C1-9 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/20-10-BZ.pdf","2010-05-25T00:00:00.000","10028","40.77705","-73.95529","5","140","1047652","1015120033","Upper East Side-Carnegie Hill","(40.77705, -73.95529)"
"2004-03-09T00:00:00.000","Appeal","92-04-A","GCL 36","39","Clear Water Road","Brooklyn","3","8470","2020","R3-1","18","Proposed construction of a one family dwelling, not fronting on a legally mapped street, is contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/92-04-A.pdf","2004-07-13T00:00:00.000","11234","40.610543","-73.915416","46","698",,,"Georgetown-Marine Park-Bergen Beach-Mill Basin","(40.610543, -73.915416)"
"2005-06-28T00:00:00.000","BZ","154-05-BZ","72-21","520-528","Broome Street","Manhattan","1","489","1 & 41","M1-5B","2","Variance (§72-21) to permit the construction of a nine-story mixed-use building which will contain 51 residential units, 7,340 square feet of ground retail uses and a 280-space public parking garage. The premises is located in an M1-5B zoning district. The proposal is contrary to §42-10 (Commercial (Use Group 6) and Residential (Use Group 2) uses are not permitted in a M1-5B zoning district, §42-13 (There are no residential bulk regulations in a M1-5B zoning district), and §13-12 (The proposed public parking garage is not permitted in a residential development.)","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/154-05-BZ.pdf","2007-09-25T00:00:00.000","10012","40.723783","-74.003817","3","47","1088605","1004897502","SoHo-TriBeCa-Civic Center-Little Italy","(40.723783, -74.003817)"
"2000-06-26T00:00:00.000","BZ","168-00-BZ","73-49 & 78-481","115-143","Fort Washington Avenue","Manhattan","1","2136","245","R8","12","Special Permit (§73-481) & (§73-49) to permit additional accessory parking at New York Presbyterian Hospital, (Use Group 4c), within an R8 zoning district, contrary to §§ 25-12 and 25-11.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/168-00-BZ.pdf","2000-11-21T00:00:00.000","10032","40.83933","-73.943416","7","247","1063347","1021360245","Washington Heights South","(40.83933, -73.943416)"
"2017-07-18T00:00:00.000","LSC","216-14-BZII","LSC","150","Amsterdam Avenue","Manhattan","1","1158","7507/129","R8/C2-5","7","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/216-14-BZII.pdf","2017-10-06T00:00:00.000","10023","40.775147","-73.984186","6","155","1088576","1011587507","Lincoln Square","(40.775147, -73.984186)"
"2019-05-23T00:00:00.000","Appeal","2019-123-A","GCL 36","145","Bluebelt Loop","Staten Island","5","7562","36","R3X SRD LGMD LL","3","Application to permit the construction of 48, two story detached homes and five single family homes   not fronting on a mapped street contrary to General City Law §36.  R3X Large Lot zoning district within the Special South Richmond District and Lower Density Growth Management District.","Initial/New","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2019-123-A.pdf","2022-05-23T00:00:00.000",,,,,,,,,
"2006-11-22T00:00:00.000","BZ","308-06-BZ","73-622","1458-1460","East 26th Street","Brooklyn","3","7679","77 & 78","R-2","14","Special Permit (§73-622) for the enlargement of two semi-attached single family homes to be converted to a detached single family home. This application seeks to vary open space and floor area (§23-141(a)) and rear yard (§23-47) in R-2 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/308-06-BZ.pdf","2007-07-17T00:00:00.000","11210","40.615317","-73.94858","48","756","3210961","3076790077","Midwood","(40.615317, -73.94858)"
"2004-04-29T00:00:00.000","BZ","178-04-BZ","72-21","7-04","13th Street","Queens","4","3980","66","R3-2","7","Variance (§72-21) proposed erection and maintenance of a two family dwelling, Use Group 2, which does not comply with the zoning requirements for floor area, floor area ratio, lot coverage and minimum required open space is contrary to Z.R. §23-141.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/178-04-BZ.pdf","2005-06-14T00:00:00.000",,,,,,,,,
"2001-06-26T00:00:00.000","SOC","433-61-BZ","Extension of Term","1702/1712","East 16 Street","Brooklyn","3","6798","13","R6","15","Reopening for an extension of term which expired July 18, 2001 permitting the use of retail stores in a residence use and C area for a twenty year term.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/433-61-BZ.pdf","2001-12-11T00:00:00.000",,,,,,,,,
"2006-02-09T00:00:00.000","BZ","22-06-BZ","72-21","8","Gotham Avenue","Brooklyn","3","8883","978","R4","15","Variance (§72-21) to permit the enlargement of an existing single family dwelling on a pre-existing undersized lot. The proposed enlargement increases the degree of non-compliance at the front yard, rear yard and side yards; (Z.R. §23-45, §23-47 and §23-48) the proposed enlargement also exceeds the allowable setback and is contrary to Z.R. §23-631. The premise is located in an R4 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/22-06-BZ.pdf","2006-08-08T00:00:00.000","11229","40.589321","-73.927976","46","628","3249194","3088830978","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","(40.589321, -73.927976)"
"2009-09-17T00:00:00.000","BZ","266-09-BZ","73-30","114-01","Sutphin Boulevard","Queens","4","12184","7","C1-2/R3-2","12","Special Permit (§73-30) to allow an extension to an existing non-accessory radio tower. C1-2/R3-2 district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/266-09-BZ.pdf","2009-10-09T00:00:00.000","11436","40.686179","-73.7938","28","272","4442276","4121840007","Baisley Park","(40.686179, -73.7938)"
"2009-11-20T00:00:00.000","BZ","308-09-BZ","72-21","366","Husson Street","Staten Island","5","3575","24","R3X","2","Variance (§72-21) to legalize a swimming pool located partially within a front yard and to allow two parking spaces to be located between the street line and the building street wall, contrary to §23-44 and §25-622. R3X zoning district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/308-09-BZ.pdf","2010-05-11T00:00:00.000","10306","40.579959","-74.103607","50","11402","5051490","5035750024","New Dorp-Midland Beach","(40.579959, -74.103607)"
"2018-05-14T00:00:00.000","Appeal","2018-81-A","GCL 36","55","Santina Drive","Staten Island","5","6517","92","R3X","5","Proposed construction of 22 detached residences, not fronting on a legally mapped street, contrary to General City Law 36. R3-X South Richmond Special Purpose district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2018-81-A.pdf","2021-09-13T00:00:00.000","10312","40.530294","-74.181552","51","176","5000000","5065170100","Annadale-Huguenot-Prince's Bay-Eltingville","(40.530294, -74.181552)"
"2017-10-30T00:00:00.000","LSC","2016-4200-AII","LSC","150-26","Sullivan Drive","Queens","4","4509","84","R2","7","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2016-4200-AII.pdf","2018-02-14T00:00:00.000","11357","40.796803","-73.816352","19","981","4000000","4045090084","Whitestone","(40.796803, -73.816352)"
"1999-01-19T00:00:00.000","BZ","8-99-BZ","73-622","166","Norfolk Street","Brooklyn","3","8756","24","R3-1","15","Special Permit (§73-622) to permit the legalization of a one story horizontal enlargement to the kitchen, and the addition of floor area on the second floor of an existing one family dwelling, whichcreates non-compliance in regards to open space ratio and floor area ratio and is therefore contrary to Z.R. §23-141(b).","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/8-99-BZ.pdf","1999-05-11T00:00:00.000","11235","40.579339","-73.938927","48","616","3246692","3087560024","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","(40.579339, -73.938927)"
"1999-10-01T00:00:00.000","SOC","123-95-BZ","Extension of Term/Waiver","127","Eighth Avenue","Manhattan","1","740","Part of lot 30","C2-5 (R8)","4","Request for a waiver of the Rules of Practice and Procedure and reopening for an extension of term of variance which expired July 23, 1999.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/123-95-BZ.pdf","2000-03-28T00:00:00.000","10011","40.741174","-74.001501","3","83","1088116","1007407501","Hudson Yards-Chelsea-Flatiron-Union Square","(40.741174, -74.001501)"
"2006-02-16T00:00:00.000","SOC","59-02-AII","GCL 35","23-81","89 Street","Queens","4","1101","6","R3-2","3","Reopen and amend a previously granted waiver under Section 35 of the General City Law that allowed the construction of a two family house located in the bed of mapped street (24th Avenue). Proposal seeks to add an additional two family dwelling in the bed of mapped street thereby making three two-family dwellings. Premises is located within an R3-2 Zoning District. Companion cases 160-02-A II and 27-06-A.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/59-02-AII.pdf","2006-08-22T00:00:00.000","11369","40.764881","-73.880088","22","329","4431239","4011010006","Jackson Heights","(40.764881, -73.880088)"
"2004-01-07T00:00:00.000","SOC","135-46-BZ","11-41","3802","Avenue U","Brooklyn","3","8755","L-37","R4","18","§11-411 to permit a renewal of the term of a previously granted variance that expired January 29, 2002, for a term of ten years allowing the continued operation of an automotive service station (UG 16B).  R4 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/135-46-BZ.pdf","2005-02-15T00:00:00.000","11234","40.607474","-73.926138","46","662","3242244","3085550037","Georgetown-Marine Park-Bergen Beach-Mill Basin","(40.607474, -73.926138)"
"2014-07-31T00:00:00.000","SOC","25-57-BZ","11-41","221-18","Merrick Blvd","Queens","4","13100","22 & 26","R5D/C2-3+R3A","13","Amendment (§11-413) to permit a change in use (UG 6 retail use) of an existing commercial building in conjunction with alteration of an existing commercial building, demolition of three existing commercial buildings and construction of a new commercial building located within a C2-3 and R3A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/25-57-BZ.pdf","2015-04-14T00:00:00.000","11413","40.678403","-73.747302","31","358","4438937","4131000026","Laurelton","(40.678403, -73.747302)"
