"uniqueid","inspectionid","inspectiondate","businessname","typeofbusiness","borough","location","question1","question2","_2_option1","_2_option2","_2_ticketnumber","_2_novcode","_2_novnumber","question3","_3_option1","_3_option2","_3_ticketnumber","_3_novcode","_3_novnumber","question4","_4_option1","_4_option2","_4_option3","_4_option4","_4_option5","_4_option6","_4_ticketnumber","_4_novcode","_4_novnumber","question5","_5_option1","_5_option2","_5_option3","_5_option4","_5_option5","_5_option6","_5_option7","_5_ticketnumber","_5_novcode","_5_novnumber","complaintnumber"
"2512","130009","2020-02-10T15:10:24.000Z","Tuck Shop","Food Establishment","Manhattan","68 E. 1 Street 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3638","130008","2020-02-10T15:09:06.000Z","Los Tres Potrillos","Food Establishment","Queens","82-11 Roosevelt Avenue 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6705","130007","2020-02-10T15:07:04.000Z","TAI THAI","Food Establishment","Manhattan","78 E 1st St 10009","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2511","130006","2020-02-10T15:05:49.000Z","Tai Thai","Food Establishment","Manhattan","78 E. 1 Street 10009","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2527","130005","2020-02-10T15:01:43.000Z","Cafe Himalaya","Food Establishment","Manhattan","78 E. 1 Street 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3661","130004","2020-02-10T14:51:58.000Z","Pico De Gallo","Food Establishment","Queens","82-12 Roosevelt Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6046","130003","2020-02-10T14:12:44.000Z","LA PEQUENA TASTE OF ITALY PIZZERIA","Food Establishment","Queens","37-72 90th St 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"349","130002","2020-02-10T14:10:53.000Z","Guy & Gallard","Food Establishment","Manhattan","1001 6 Avenue 10018","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"348","130001","2020-02-10T14:09:56.000Z","Main Noodle House","Food Establishment","Manhattan","1011 6 Avenue 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"347","130000","2020-02-10T14:06:36.000Z","Bombay Fast Food (aka 38 Bombay Junction)","Food Establishment","Manhattan","1013 6 Avenue 10018","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6720","129999","2020-02-10T14:01:07.000Z","LaCONTRADA","Food Establishment","Manhattan","67 2nd Ave 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5984","129998","2020-02-10T13:59:40.000Z","S K DELI MARKET","Food Establishment","Manhattan","81 2nd Ave 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6717","129997","2020-02-10T13:59:21.000Z","S.K. DELI MARKET","Food Establishment","Manhattan","81 2nd Ave 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6719","129996","2020-02-10T13:54:25.000Z","ALICE DRY CLEANERS","Other (Please specify)","Manhattan","74 2nd Ave 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18243","129995","2020-02-10T13:51:01.000Z","Zaabrer","Food Establishment","Manhattan","75 2nd Ave 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6013","129994","2020-02-10T13:44:17.000Z","MARAVILLAS RESTAURANT","Food Establishment","Queens","37-64 90th St 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6716","129993","2020-02-10T13:41:47.000Z","LOCAL 92","Food Establishment","Manhattan","92 2nd Ave 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18373","129992","2020-02-10T13:22:26.000Z","Cocina Del Sur","Food Establishment","Manhattan","40 W 38th St 10018","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"827","129991","2020-02-10T13:20:28.000Z","Olympic Pita","Food Establishment","Manhattan","58 W. 38 Street 10018","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17795","129990","2020-02-10T13:18:51.000Z","POKE JUNKE","Other (Please specify)","Manhattan","38 W 38th St 10018","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4780","129989","2020-02-10T13:18:29.000Z","El Toro Bravo","Food Establishment","Queens","88-12 Roosevelt Ave 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17494","129988","2020-02-10T13:16:59.000Z","KENNY'S DELI","Food Establishment","Manhattan","32 W 38th St 10018","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"825","129987","2020-02-10T13:16:12.000Z","88st Diner","Food Establishment","Manhattan","32 W. 38 Street 10018","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4804","129986","2020-02-10T13:11:00.000Z","Asia Kitchen","Food Establishment","Queens","88-2 Roosevelt Ave 11372","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,,,,,"4-004804-02102020-474599946188","DF3","206255950","Yes",,,,,,,,,,,
"2334","129985","2020-02-10T13:02:43.000Z","Zabb elee","Food Establishment","Manhattan","75 2 Avenue 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2333","129984","2020-02-10T12:56:00.000Z","Heart Of India","Food Establishment","Manhattan","79 2 Avenue 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18330","129983","2020-02-10T12:51:34.000Z","Brick Lane Curry House","Food Establishment","Manhattan","79 2nd Ave 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2336","129982","2020-02-10T12:39:35.000Z","East Village","Food Establishment","Manhattan","69 2 Avenue 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6147","129981","2020-02-10T12:38:31.000Z","DELICIAS PUEBLA","Food Establishment","Queens","89-04 Roosevelt Ave 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"651","129980","2020-02-10T12:18:34.000Z","Mickey Spillan's","Food Establishment","Manhattan","350 W. 49 Street 10019","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6715","129979","2020-02-10T12:12:55.000Z","HAUELI","Food Establishment","Manhattan","100 2nd Ave 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"345","129978","2020-02-10T11:55:36.000Z","Cafe Metro","Food Establishment","Manhattan","1221 6 Avenue 10020","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6914","129977","2020-02-08T13:02:05.000Z","LA CASA DEL SABOR RESTAURANT","Food Establishment","Bronx","2728 E Tremont Ave 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6942","129976","2020-02-08T12:34:27.000Z","LUCKY EASTERN","Food Establishment","Bronx","2702A E Tremont Ave 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6984","129975","2020-02-08T12:33:03.000Z","LUCKY EASTERN","Food Establishment","Bronx","2702B EAST TREMONT AVENUE 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3299","129974","2020-02-08T12:13:38.000Z","Dada's","Food Establishment","Bronx","2287 Westchester Avenue 10462","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3301","129973","2020-02-08T11:26:09.000Z","Coconut Palm","Food Establishment","Bronx","2407 Westchester Avenue 10461","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6501","129972","2020-02-08T11:08:42.000Z","SKYVIEW DINER","Food Establishment","Bronx","2365 Westchester Ave 10462","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,"Yes",,,,"2-006501-02082020-401727733457","DF3","206257004","Yes",,,,,,,,,,,
"3300","129971","2020-02-08T10:09:57.000Z","George's","Food Establishment","Bronx","2369 Westchester Avenue 10462","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,"Yes",,,,"2-003300-02082020-366619864408","DF4","206256986","Yes",,,,,,,,,,,
"2255","129970","2020-02-07T16:52:26.000Z","Bravo Pizza","Food Establishment","Manhattan","115 E. 14 Street 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3658","129969","2020-02-07T16:38:57.000Z","Cevicheria El Rey Restaurant","Food Establishment","Queens","85-16 Roosevelt Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18393","129968","2020-02-07T16:29:43.000Z","Haru Resturant / Sushi Bar","Food Establishment","Manhattan","229 W 43rd St 10036","Yes","No","Yes",,,"DF5","206242237","No",,,"1-018393-02072020-594342310355","DF9","206242228","Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2332","129967","2020-02-07T16:27:03.000Z","Bare Burger","Food Establishment","Manhattan","85 2 Avenue 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6481","129966","2020-02-07T16:24:38.000Z","LOS TEMERARIOS","Food Establishment","Queens","8509 Roosevelt Ave 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17886","129965","2020-02-07T16:19:20.000Z","FRANK","Other (Please specify)","Manhattan","88 2nd Ave 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6437","129964","2020-02-07T16:18:36.000Z","The Kitchen Sink","Food Establishment","Manhattan","88 2nd Ave 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2330","129963","2020-02-07T16:12:27.000Z","Moonstruck","Food Establishment","Manhattan","88 2 Avenue 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6030","129962","2020-02-07T16:08:02.000Z","TAQUERIA CHILA","Food Establishment","Queens","86-28 Roosevelt Ave 11373","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,,,,,"4-006030-02072020-580821703685","DF3","206257361","NULL",,,,,,,,,,,
"7006","129961","2020-02-07T16:06:13.000Z","THE SABIENG THAI","Food Establishment","Manhattan","71 1st Avenue 10003","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,,,,,"1-007006-02072020-579732972706","DF3","206243108","Yes",,,,,,,,,,,
"7009","129960","2020-02-07T15:59:40.000Z","THAILAND CAFE","Food Establishment","Manhattan","95 2nd Ave 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"916","129959","2020-02-07T15:56:25.000Z","Bella Vita","Food Establishment","Manhattan","211 W. 43 Street 10036","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5985","129958","2020-02-07T15:50:31.000Z","BRICKLANE CURRY HOUSE","Food Establishment","Manhattan","99 2nd Ave 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3656","129957","2020-02-07T15:32:23.000Z","Taco's Al","Food Establishment","Queens","87-21 Roosevelt Avenue 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5983","129956","2020-02-07T15:28:42.000Z","SPICE","Food Establishment","Manhattan","71 1 Avenue 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18413","129955","2020-02-07T15:28:08.000Z","DownTown Bakery Cocina Mexicana","Food Establishment","Manhattan","69 1st Avenue 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2296","129954","2020-02-07T15:24:15.000Z","Downtown Bakery Cocina Mexicana","Food Establishment","Manhattan","69 1 Avenue 10003","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,"Yes",,,,"1-002296-02072020-554871687576","DF3","206243099","Yes",,,,,,,,,,,
"918","129953","2020-02-07T15:09:59.000Z","Star Cafe","Food Establishment","Manhattan","250 W. 43 Street 10036","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3636","129952","2020-02-07T15:09:12.000Z","Casa Colombia","Food Establishment","Queens","86-23 Roosevelt Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3657","129951","2020-02-07T15:05:28.000Z","Pollos Mario","Food Establishment","Queens","86-13 Roosevelt Avenue 11372","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"835","129950","2020-02-07T14:57:56.000Z","John's Pizzaeria","Food Establishment","Manhattan","260 W. 44 Street 10036","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"775","129949","2020-02-07T13:52:04.000Z","Havana Central","Food Establishment","Manhattan","151 W. 46 Street 10036","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"1750","129948","2020-02-07T13:42:24.000Z","Nana Sushi","Other (Please specify)","Manhattan","511 3 Avenue 10016","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3637","129947","2020-02-07T13:38:04.000Z","El Pequeño Coffee Shop","Food Establishment","Queens","86-10 Roosevelt Avenue 11372","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,"Yes",,,,"4-003637-02072020-492946592395","DF3","206257352","Yes",,,,,,,,,,,
"1991","129946","2020-02-07T13:35:47.000Z","Ali Babas","Food Establishment","Manhattan","212 E. 34 Street 10016","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"1876","129945","2020-02-07T13:33:13.000Z","Cinema","Food Establishment","Manhattan","505 3 Avenue 10016","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"1878","129944","2020-02-07T13:32:43.000Z","Etros","Food Establishment","Manhattan","495 3 Avenue 10016","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"1879","129943","2020-02-07T13:29:55.000Z","Brick Oven Pizza 33","Food Establishment","Manhattan","489 3 Avenue 10016","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"1877","129942","2020-02-07T13:22:54.000Z","Blockheads","Food Establishment","Manhattan","499 3 Avenue 10016","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4751","129941","2020-02-07T13:20:12.000Z","Zen 6","Food Establishment","Manhattan","328 E 6th St 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6711","129940","2020-02-07T13:19:59.000Z","TON KATSUYA","Food Establishment","Manhattan","328 E 6th St 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17810","129939","2020-02-07T13:19:35.000Z","CINNAMON GARDEN","Other (Please specify)","Manhattan","328 E 6th St 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"776","129938","2020-02-07T13:10:47.000Z","Patzeria","Food Establishment","Manhattan","233 W. 46 Street 10036","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2518","129937","2020-02-07T13:04:26.000Z","Spice Cove","Food Establishment","Manhattan","326 E. 6 Street 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"784","129936","2020-02-07T13:02:33.000Z","Scarlatto","Food Establishment","Manhattan","250 W. 47 Street 10036","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2499","129935","2020-02-07T13:01:58.000Z","Souen","Food Establishment","Manhattan","326 E. 6 Street 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"783","129934","2020-02-07T13:00:59.000Z","Trecolori","Food Establishment","Manhattan","254 W. 47 Street 10036","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6710","129933","2020-02-07T12:59:56.000Z","SOUEN NOODLE","Food Establishment","Manhattan","326 E 6th St 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5988","129932","2020-02-07T12:58:28.000Z","KOOK","Food Establishment","Manhattan","324 E 6th St 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"782","129931","2020-02-07T12:56:30.000Z","The Mean Fiddlee","Food Establishment","Manhattan","266 W. 47 Street 10036","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6709","129930","2020-02-07T12:54:38.000Z","RAJ MAHAL","Food Establishment","Manhattan","322 E 6th St 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4753","129929","2020-02-07T12:49:15.000Z","Malai Marke","Food Establishment","Manhattan","318 E 6th St 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6029","129928","2020-02-07T12:27:38.000Z","12 CORAZONES RESTAURANT & BAR","Food Establishment","Queens","86-22 Roosevelt Ave 11373","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18331","129927","2020-02-07T12:26:16.000Z","Cafe Mocha","Food Establishment","Manhattan","116 2nd Ave 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"365","129926","2020-02-07T12:23:47.000Z","Ray's Pizza","Food Establishment","Manhattan","736 7 Avenue 10019","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2328","129925","2020-02-07T12:22:11.000Z","Spice","Food Establishment","Manhattan","104 2 Avenue 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2327","129924","2020-02-07T12:21:28.000Z","Hot Kitchen","Food Establishment","Manhattan","104 2 Avenue 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6350","129923","2020-02-07T12:13:18.000Z","JUICE","Food Establishment","Manhattan","156 E 33rd St 10016","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3655","129922","2020-02-07T12:01:36.000Z","Mi Estrella","Food Establishment","Queens","88-19 Roosevelt Avenue 11372","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18234","129921","2020-02-07T11:57:07.000Z","Paul's Da Burger Joint","Food Establishment","Manhattan","131 2nd Ave 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2326","129920","2020-02-07T11:31:18.000Z","San Loco","Food Establishment","Manhattan","124 2 Avenue 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18233","129919","2020-02-07T11:30:13.000Z","The Kati Roll Company","Food Establishment","Manhattan","128 2nd Ave 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18420","129918","2020-02-07T11:29:14.000Z","Nolita Pizza","Food Establishment","Manhattan","128 2nd Ave 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"789","129917","2020-02-06T17:08:51.000Z","11 Avenue Food Corp","Food Establishment","Manhattan","682 11 Avenue 10019","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6712","129916","2020-02-06T16:53:17.000Z","FANCYS JUICE","Food Establishment","Manhattan","69 1st Avenue 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"791","129915","2020-02-06T16:28:46.000Z","Market Diner","Food Establishment","Manhattan","572 11 Avenue 10036","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2297","129914","2020-02-06T16:28:03.000Z","1st Ave Houston Village Farm","Food Establishment","Manhattan","61 1 Avenue 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3971","129913","2020-02-06T16:23:40.000Z","1st Ave Houston Village Farm","Food Establishment","Manhattan","61 1 Avenue 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"790","129912","2020-02-06T16:19:21.000Z","Pom Pom Diner","Food Establishment","Manhattan","610 11 Avenue 10036","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6345","129911","2020-02-06T16:18:10.000Z","CHO-KO-RESTAURANT","Food Establishment","Manhattan","59 1st Avenue 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7005","129910","2020-02-06T16:14:18.000Z","AL HORNO LEAN MEXICAN KITCHEN","Food Establishment","Manhattan","57 1st Avenue 10003","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18079","129909","2020-02-06T16:07:41.000Z","RAVAGH PERSIAN GRILL","Other (Please specify)","Manhattan","127 1st Avenue 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2290","129908","2020-02-06T16:04:39.000Z","The Organic Grill","Food Establishment","Manhattan","123 1 Avenue 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7039","129907","2020-02-06T15:47:23.000Z","APNA MASALA INDIAN CUISINE","Food Establishment","Manhattan","344 E 6th St 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6238","129906","2020-02-06T15:43:06.000Z","THE FOOD EMPORIUM","Grocery","Manhattan","452 W 43rd St 10036","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4649","129905","2020-02-06T15:28:45.000Z","Nubi Sushi","Food Establishment","Manhattan","437 3rd Ave 10016","Yes","Yes",,,,,,"Yes",,,,,,"No",,,"Yes",,,,"1-004649-02062020-557255958669","DF4","206270094","Yes",,,,,,,,,,,
"4747","129904","2020-02-06T15:17:55.000Z","Red Koi","Food Establishment","Manhattan","57 1 Avenue 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2294","129903","2020-02-06T15:12:31.000Z","Three of Cups","Food Establishment","Manhattan","83 1 Avenue 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2380","129902","2020-02-06T15:10:52.000Z","Fei Ma","Food Establishment","Manhattan","79 Avenue A 10009","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"913","129901","2020-02-06T15:06:35.000Z","Dafni","Food Establishment","Manhattan","325 W. 42 Street 10036","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18077","129900","2020-02-06T15:03:24.000Z","MAHARLIKA","Other (Please specify)","Manhattan","111 1st Avenue 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2515","129899","2020-02-06T14:48:33.000Z","Luke's Lobsta","Food Establishment","Manhattan","93 E. 7 Street 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18414","129898","2020-02-06T14:44:30.000Z","Ho Goods NYC","Food Establishment","Manhattan","110 E 7th St 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2514","129897","2020-02-06T14:37:32.000Z","Porchetta","Food Establishment","Manhattan","110 E. 7 Street 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6313","129896","2020-02-06T14:35:42.000Z","BUTTER LANE CUPCAKES","Food Establishment","Manhattan","123 E 7th St 10009","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6968","129895","2020-02-06T14:16:23.000Z","RUBY'S","Food Establishment","Manhattan","442 3rd Ave 10016","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"912","129894","2020-02-06T14:12:18.000Z","Ollie's","Food Establishment","Manhattan","411 W. 42 Street 10036","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"1889","129893","2020-02-06T14:10:53.000Z","Pita Grill","Food Establishment","Manhattan","441 3 Avenue 10016","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"914","129892","2020-02-06T14:10:13.000Z","Theatre Row Diner","Food Establishment","Manhattan","424 W. 42 Street 10036","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2396","129891","2020-02-06T13:59:57.000Z","Iron Sushi","Food Establishment","Manhattan","212 E. 10 Street 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17799","129890","2020-02-06T13:59:33.000Z","MADANE VO","Other (Please specify)","Manhattan","212 E 10th St 10003","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"1885","129889","2020-02-06T13:55:36.000Z","Hummus Kitchen","Food Establishment","Manhattan","444 3 Avenue 10016","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
