"objectid","radefect","radefectlocation","failure","impacttarget","consequence","riskrating","inspectionglobalid","globalid","createddate","failureimpact","workorderglobalid"
"5473447","Decay","Branches","1.0","2.0","3.0","6.0","AEA2E072-BF12-4374-BE60-6E98CF9AA11A","5861D2D0-5779-4B81-88E6-5315BA9922A7","2021-11-05 16:59:35.0000000","3.0",
"892699","Dead Wood","Branches","2.0","1.0","1.0","4.0",,"F20FAB35-F38F-4BD1-BAAD-777ABA7B0FDA","2020-01-09 21:12:00.0000000","3.0",
"697640","Dead Wood","Branches","1.0","1.0","1.0","3.0",,"0F53B823-BF8E-4F8A-983E-88865201964F","2019-11-25 17:43:00.0000000","2.0",
"4551122","Decay","Root Flare","1.0","2.0","4.0","7.0","7AD5D2FE-775D-4830-98D8-2B4919D3EB14","710D672B-BA46-4445-8BE4-47C5204C8B78","2021-08-06 11:39:49.0000000","3.0",
"54779","Dead Wood","Stem","2.0","3.0","2.0","7.0","034C2345-3B56-441F-BA8F-D304AC82CB13","4402E1EE-057E-48B8-A77C-5DBBEBD38852","2017-05-08 09:13:13.0000000","5.0",
"6484780","Decay","Branches","3.0","4.0","3.0","10.0","9E654615-F890-4B9B-9B44-40F4F35BD9C0","7F284649-A545-4669-AD43-236352128A98","2022-02-28 18:07:15.0000000","7.0",
"568280","Poor Tree Architecture","Stem","1.0","3.0","3.0","7.0","AEABA954-B3B3-4380-99BF-8A50C1AF9700","E3508BAC-1D97-4043-AA74-AEE61E2225EA","2019-09-05 13:50:43.0000000","4.0","4AE51454-2971-4C74-87D3-0B8007DD5B39"
"4525795","Dead Wood","Branches","3.0","1.0","1.0","5.0","550E47B0-8CA5-45B5-BEE1-0A2B1A643BC7","19556918-3BBC-48A9-BE60-DE92231C574B","2021-08-04 18:05:43.0000000","4.0",
"15011","Decay","Stem","1.0","1.0","1.0","3.0","AEB2EE20-3862-4C8D-9D22-D980EA9C2716","F86AB78D-CD6F-4659-B640-39863855955B","2016-08-05 08:34:49.0000000","2.0",
"1918579","Decay","Stem","1.0","2.0","4.0","7.0","C22064D4-0E2A-4171-B8AF-99AF269FAC6E","5B2B5B11-A25F-4914-9617-AB20C8EEB5EB","2020-07-16 18:34:51.0000000","3.0",
"1213743","Decay","Branches","1.0","3.0","3.0","7.0","22CE7A80-C56E-4A0F-A011-8E80C9542000","133249C7-D323-4450-8A75-BB1B37CBBFCB","2020-03-16 14:15:00.0000000","4.0",
"481190","Decay","Stem","1.0","1.0","3.0","5.0","FB2780C5-1090-428E-9216-76144E8EDB2B","FE4E8AFB-E43E-4B25-89E4-188B3690AFF8","2019-06-14 11:52:58.0000000","2.0",
"4517199","Dead Wood","Branches","3.0","1.0","1.0","5.0","1106BF93-F155-4A50-B891-3E3096C3D2C4","2841D7F6-0AE5-48BD-BC65-E1D7BFA828D5","2021-08-04 12:53:57.0000000","4.0",
"1445759","Decay","Stem","1.0","2.0","3.0","6.0","ED31A06D-CB08-4654-A206-CA58BC41939F","6F274138-734A-4BD7-AB05-968F0CD502C7","2020-05-04 17:10:17.0000000","3.0",
"522830","Decay","Branches","2.0","2.0","2.0","6.0","95491C9A-F0C6-4F7E-8AFE-7CF49591EF71","EA428B2D-1105-4266-905D-24F6D108CAC5","2019-10-23 14:39:00.0000000","4.0",
"477795","Root Problems","Root Flare","2.0","2.0","2.0","6.0","24AE2BC3-2F81-462B-9FB6-F3CC4E82B948","E9D3A21F-BF53-4BFC-A1DC-BB4AC75ADBA8","2019-06-09 09:05:05.0000000","4.0",
"456301","Decay","Root Flare","3.0","1.0","3.0","7.0","6E8A8F5A-E9DD-46F3-A3BB-666B39D577E0","B1EC7859-A91F-4930-97DC-CF7DA3F9C2CB","2019-10-17 21:27:00.0000000","4.0",
"1022265","Decay","Branches","2.0","2.0","3.0","7.0","1BC0AC07-8A3A-40A6-A5E0-E490D27A73BF","DB665A89-3E76-426F-A17F-EEF496D195E5","2020-02-10 14:27:00.0000000","4.0",
"678868","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0",,"8F60C7F0-D746-4E7F-A89B-76D9008C8ACA","2019-11-20 13:36:00.0000000","2.0",
"3861042","Decay","Stem","1.0","2.0","3.0","6.0","A3A00541-04AA-44E2-99B8-2B0E5A885E1A","DF300AAD-38D9-48C2-9065-907C792166B5","2021-05-20 12:46:00.0000000","3.0",
"998584","Decay","Stem","2.0","2.0","3.0","7.0","49E5E7EA-6B09-4ACF-BE43-4954564F8B95","C17A82B5-59D1-4FCD-BC09-6D1A4ED340AC","2020-01-30 19:25:00.0000000","4.0",
"4108727","Decay","Stem","3.0","2.0","3.0","8.0","D2433914-659D-419A-80F0-D1FEC83710A2","5E6AE7E8-BC6C-49BE-961D-DCEBF5D8D789","2021-06-22 14:49:15.0000000","5.0",
"5256894","Dead Wood","Stem","2.0","2.0","2.0","6.0","9AA52842-6BB4-49F5-980F-C8E1C80781DA","0F6FBAB0-EDBA-47C7-9C1C-96892924AB69","2021-10-14 19:02:04.0000000","4.0",
"5225573","Cankers","Stem","2.0","1.0","2.0","5.0","DB9A5315-F20F-4CFB-AF3C-65FD21AA3074","55A6390E-76CA-4B44-9F01-5930B189457C","2021-10-12 12:38:49.0000000","3.0",
"4259796","Poor Tree Architecture","Branches","2.0","3.0","3.0","8.0","3D725C86-FC79-46CE-861D-78A0895CBAA3","63A19E37-F8C0-46CD-8344-771DE31B7CC1","2021-07-09 14:03:36.0000000","5.0",
"695101","Decay","Branches","1.0","1.0","1.0","3.0",,"57C1D6E1-3EA4-4C6A-A0BE-4A2147879FAC","2019-11-25 14:58:00.0000000","2.0",
"4525798","Dead Wood","Branches","3.0","1.0","1.0","5.0","5CBEAA2A-D795-409E-B1A3-F92C1A1570F6","84C42237-26A0-4945-9CC2-36E0CF0F0020","2021-08-04 18:00:05.0000000","4.0",
"892696","Decay","Stem","2.0","2.0","3.0","7.0","0BF2678E-9D8F-46AC-8049-C9978282BFE3","FF64D6FA-09DA-4645-B264-E5517ECDF699","2020-01-09 20:58:00.0000000","4.0",
"6841579","Decay","Branches","2.0","2.0","1.0","5.0","DBE54D68-7C4A-414F-8C56-DADA663E1735","14A36689-BBC7-4375-A26B-842A0DAAB747","2022-03-24 13:47:40.0000000","4.0",
"4215531","Dead Wood","Branches","3.0","3.0","2.0","8.0","3DAD8434-5AD7-472C-B9A9-D975ADE2AE85","669AF844-267D-42AC-914E-A7DBBBB1B314","2021-07-06 17:48:55.0000000","6.0",
"78841","Decay","Branches","3.0","3.0","3.0","9.0","0A4E822A-AAB4-40AD-BCF1-C2FF1959D0CE","52191631-F1FF-4AAC-BB16-C1739D57D36E","2017-08-23 08:53:55.0000000","6.0",
"487021","Decay","Branches","1.0","1.0","2.0","4.0","AD18E84F-29B0-4385-9A2B-CC1A53A885FF","2FAAA5FA-2EFA-40CC-B68E-58785CFC7714","2019-06-19 15:55:53.0000000","2.0",
"4357586","Dead Wood","Stem","2.0","3.0","2.0","7.0","233F3AD0-48BD-4B82-9BA1-08E86780D044","609DC13B-D5D7-4979-BD10-270D9F37DCA3","2021-07-21 14:45:16.0000000","5.0",
"7500301","Decay","Stem","1.0","2.0","2.0","5.0","E816C956-46AC-4ADB-8484-A35CFF12EBC3","9F8776F4-675B-41E1-9852-94F73A3120E3","2022-05-31 11:50:21.0000000","3.0",
"5962520","Decay","Stem","1.0","2.0","2.0","5.0","18C2678B-EFE3-4346-84BF-46BA0F735C4C","2AE92875-9E42-44F3-A1D3-8D91357798FD","2022-01-18 16:31:24.0000000","3.0",
"4498579","Dead Wood","Branches","3.0","1.0","1.0","5.0","716D093F-4995-4433-9E6E-D26D6AF1C6C8","B3E6E8C6-CDC6-4A58-95AD-E5326942FE36","2021-08-03 14:39:22.0000000","4.0",
"514781","Decay","Stem","1.0","3.0","3.0","7.0","B7E97C32-586D-4FA3-9257-8A4BDEA403C1","A130D807-4F9C-49A4-983F-E8D0CFF38460","2019-07-19 13:10:20.0000000","4.0",
"1208897","Dead Wood","Branches","3.0","1.0","4.0","8.0",,"3A3239BE-F3F2-46C2-B4C9-2646ECE2EEC7","2020-03-13 16:29:00.0000000","4.0",
"5842088","Cankers","Stem","2.0","2.0","4.0","8.0","DD23845F-DBCB-44BD-A9A6-46D913DBDBA6","1D0B6CD2-E835-4416-8213-0615AF7CB2F5","2022-01-05 18:34:55.0000000","4.0",
"5886041","Decay","Branches","1.0","2.0","1.0","4.0","3E15F49A-3FF3-4565-8FD0-BE9736804DDB","7BB6FE16-C3BF-4444-8D42-D06088E45CA3","2022-01-11 12:50:23.0000000","3.0",
"570490","Poor Tree Architecture","Stem","1.0","2.0","3.0","6.0","D2DDE917-0134-41DD-9EDE-E76663E78F20","10134E14-3DE0-4CAD-81E6-C17E4F17F1F5","2019-09-06 08:45:37.0000000","3.0",
"28210","Cracks","Branches","1.0","2.0","1.0","4.0",,"BA71ABEF-F146-48EF-B361-510149562BC9","2016-10-31 13:46:17.0000000","3.0",
"6775571","Decay","Branches","2.0","2.0","1.0","5.0","B2C6F235-AE9B-454A-9003-CD81AFE7222D","3BC7A8FD-93D9-4948-ABF2-A2B33E030F55","2022-03-18 12:02:18.0000000","4.0",
"966808","Decay","Branches","2.0","2.0","2.0","6.0","B04E140E-6B33-46C2-AF12-717BDB004B83","CC5B2D39-4591-4B40-ACA4-FD2E994C984F","2020-01-24 17:38:00.0000000","4.0",
"7866088","Decay","Root Flare","1.0","2.0","4.0","7.0","5F4A17A1-9002-4F04-9654-334C4F4331D2","C93D516F-24C7-48DC-8947-44DEE7B2CEA1","2022-07-06 15:15:05.0000000","3.0",
"155091","Decay","Branches","2.0","3.0","3.0","8.0","4F183102-A929-4925-8907-A24400223A1C","C24E7DF9-BB73-4F67-AAC8-18D12EBC102D","2018-02-01 12:24:49.0000000","5.0",
"1156706","Decay","Stem","2.0","4.0","2.0","8.0",,"53C8E7C0-9D12-47AF-ACF6-3EB7B4ABC4CA","2020-03-07 13:51:00.0000000","6.0",
"43650","Decay","Stem","3.0","4.0","3.0","10.0","26CBF5A8-01F5-459C-9A42-2A344FA34937","E25C42D3-B43A-45B3-A9EF-58C3230C7A57","2017-03-10 13:08:19.0000000","7.0",
"7342640","Dead Wood","Stem","2.0","1.0","3.0","6.0","C470DDC8-092B-42D1-8781-26C9B31F3E4C","7E2A0CF5-4311-4852-AE9E-380A6D03659A","2022-05-12 13:30:27.0000000","3.0",
"7327844","Decay","Branches","3.0","2.0","1.0","6.0","3343297E-7405-41A5-B743-5AC3DB0E276D","2DE00860-343D-4C7F-BDB7-8A534A2714FF","2022-05-11 14:14:45.0000000","5.0",
"375643","Dead Wood","Branches","4.0","3.0","4.0","11.0",,"93A19053-F314-4D15-856F-DA41EA69CC84","2018-12-11 10:00:59.0000000","7.0",
"81317","Dead Wood","Stem","2.0","1.0","2.0","5.0",,"E516822D-055B-4ECD-9B64-42E5C372D052","2017-09-08 10:09:00.0000000","3.0",
"4215534","Poor Tree Architecture","Branches","2.0","3.0","3.0","8.0","36C38D35-48F5-4DB4-8B27-59B819492558","3F9423C6-AA5E-418B-AF05-46AE95F03A04","2021-07-06 18:40:31.0000000","5.0",
"5044712","Dead Wood","Branches","2.0","2.0","3.0","7.0","7F2D6541-A732-4705-9EB7-A72F273496E5","039ADF25-B9BA-439B-8C8B-3DF1BC9C4B73","2021-09-22 18:05:00.0000000","4.0",
"844026","Cracks","Stem","2.0","2.0","3.0","7.0","20ED679F-F9EE-44A4-86BA-E294B2DEA736","50093A68-FF0E-4BFF-BB65-E84E5C9AEEF5","2019-12-31 18:18:00.0000000","4.0",
"3629215","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0",,"18AF6CEA-A3B7-49AC-A37B-21111B5FC564","2021-04-07 14:53:13.0000000","2.0",
"53016","Decay","Stem","3.0","4.0","3.0","10.0","05D0D51A-6854-4634-B753-180287F43D02","B575F1BF-FA5C-4E5A-843C-F2B895C370FF","2017-05-01 12:57:24.0000000","7.0",
"926685","Decay","Branches","1.0","2.0","2.0","5.0","3C8D9866-2A71-44E1-928C-8848876DCA81","1B7BB146-17C3-4CCB-8030-A7F5CB699391","2020-01-15 19:50:00.0000000","3.0",
"5978003","Decay","Branches","2.0","2.0","2.0","6.0","ABAAD9B0-978B-4776-9CD8-BBD940C7D0DE","9D4AF1FE-0D41-4982-B53A-29C436AFE185","2022-01-19 14:29:36.0000000","4.0",
"923771","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0",,"A7A69BC8-D631-4EB4-A412-04C9B8EAEA17","2020-01-15 16:03:00.0000000","2.0",
"1250062","Decay","Stem","2.0","2.0","2.0","6.0","129B3FAC-F8CA-4D1D-B716-831E858BDCF0","B059B73C-A9D9-41F3-833F-2351B366FF1C","2020-03-20 15:38:00.0000000","4.0",
"508372","Decay","Stem","2.0","3.0","2.0","7.0","27F0820F-CEF9-4F56-92E4-E3875D0CCEAB","AB0254A0-6817-43CF-944E-D826813DBF16","2019-07-23 13:32:41.0000000","5.0",
"5193923","Decay","Stem","2.0","2.0","2.0","6.0","E5DC35AE-4B1E-45FC-AF8A-FEC1BDC319EA","30AC0187-27C1-4E75-B152-5007CA818B07","2021-10-05 18:12:16.0000000","4.0",
"5380177","Decay","Root Flare","1.0","2.0","3.0","6.0","0B04D11E-2B93-44FB-86EB-9822661EB50E","8D6DF22C-B859-4A15-8315-6ADD3DFEC5AA","2021-10-28 12:48:36.0000000","3.0",
"7459760","Decay","Root Flare","2.0","2.0","2.0","6.0","D24E2E36-85B1-4C14-8D68-F0E967B1A63F","1952B820-2712-41CE-90EC-13750059E9FE","2022-05-25 16:57:26.0000000","4.0",
"7198381","Cracks","Stem","2.0","3.0","2.0","7.0","410A5B29-4809-4194-BA0C-255686F42249","8AFF21C2-F073-4C93-91A1-585F68216757","2022-04-26 13:28:07.0000000","5.0",
"830040","Decay","Stem","1.0","2.0","2.0","5.0","A30718D2-F572-4FA4-B7DD-97BC0F29625C","A0C3EE68-BEEE-4795-B16D-64D9647CF784","2019-12-27 19:36:00.0000000","3.0",
"3073427","Decay","Roots","1.0","4.0","2.0","7.0","0FDECD58-6886-4440-9E43-186AB433F41D","36C69FAA-20CA-4EB1-9E8C-61CD16A04458","2020-12-10 14:59:54.0000000","5.0",
"572634","Cracks","Branches","2.0","2.0","2.0","6.0","7B67E3A5-5712-4C40-BDE6-3226D7E205B8","ABAA93D3-3301-4D2E-9592-8C579E15981D","2019-09-13 13:41:38.0000000","4.0",
"7185311","Decay","Stem","2.0","2.0","3.0","7.0","63618D65-665C-46D2-9E33-6228BDC8C52D","02D29B3B-6403-4460-A115-AA0E37FD144B","2022-04-25 19:17:56.0000000","4.0",
"2707577","Decay","Stem","1.0","2.0","4.0","7.0","7034E7A9-ADD9-4CA5-B8B5-6C6972871065","12FDA41D-7173-4956-BE0D-939D8DDCCB1F","2020-09-26 15:44:26.0000000","3.0",
"666285","Decay","Stem","2.0","1.0","3.0","6.0","94CEA647-47F7-4B1C-83C3-C39966B9FE41","AFA1F47D-A1A3-4DF2-9D2E-EDA63968C795","2019-11-15 18:11:00.0000000","3.0",
"1964888","Cracks","Branches","4.0","2.0","4.0","10.0",,"F655992D-CEF7-420C-A2ED-5DFBDA5D40F4","2020-07-23 14:45:50.0000000","6.0",
"377206","Dead Wood","Stem","1.0","1.0","1.0","3.0","EA8CB0D3-04C8-4C35-85DB-07B0AE212848","ACA92761-E84D-4868-94C9-FE70FB05C242","2018-12-10 11:44:17.0000000","2.0",
"68353","Decay","Stem","1.0","4.0","4.0","9.0","5D6883C6-4B78-4079-8DA9-86961E8E9752","9CF097E9-D308-4643-89EF-12C12BE676B2","2017-07-10 10:50:10.0000000","5.0",
"4267141","Decay","Root Flare","1.0","1.0","1.0","3.0","0F212CB1-5040-493E-9FA9-7781E4FCE124","37759376-AACB-478A-AB98-D1DB0A45BC7E","2021-07-09 22:42:31.0000000","2.0",
"6739759","Decay","Branches","1.0","2.0","2.0","5.0","290F4663-A701-47BC-A427-624C7E91DEC1","A9783F28-C27E-47D7-9CA6-161A68CD2A32","2022-03-16 13:30:36.0000000","3.0",
"4986235","Decay","Stem","2.0","4.0","3.0","9.0","769F76AD-F043-461D-8742-A0DA205F2DF9","3469367A-A1BD-4E98-A0A4-F0A0895320FE","2021-09-16 11:51:41.0000000","6.0",
"37035","Decay","Stem","2.0","3.0","3.0","8.0","50D63424-5162-4E4F-B77A-AFB9D56A3D29","D08B8AD6-2F52-442F-8D74-29A955F63D80","2016-12-30 09:27:20.0000000","5.0",
"568787","Decay","Stem","1.0","2.0","3.0","6.0","EB532600-0100-4646-8323-FFBEDAD5FEF7","98BE7369-B664-43BD-8BBA-8DE4AE41855F","2019-09-09 11:55:55.0000000","3.0",
"336957","Decay","Stem","2.0","3.0","3.0","8.0","9940B4C0-1E83-4C45-A6F6-C0EE440CE991","2193E675-43D3-42DB-97A5-748248A93481","2018-10-16 11:26:06.0000000","5.0",
"525169","Decay","Stem","1.0","3.0","3.0","7.0","E37F8619-B626-4EBF-92F9-F60E37E6C3CB","07959E13-ECDB-4AD9-BCAF-9E5906312DE8","2019-07-26 13:45:51.0000000","4.0",
"7176157","Decay","Stem","2.0","3.0","4.0","9.0","B68B631F-7A60-4E50-947F-AF6E6A8671EF","85841C36-3233-44E9-8796-616944BC84BB","2022-04-22 15:09:02.0000000","5.0",
"427173","Decay","Root Flare","2.0","2.0","4.0","8.0","E0E5D7C1-F998-4E6B-9A66-357D752B2785","6A120091-66EA-4154-ADC2-B826699A1C90","2019-04-14 12:35:35.0000000","4.0",
"3285947","Dead Wood","Branches","2.0","3.0","3.0","8.0",,"B2F75EA6-8FED-4DA0-BC0B-AACDF3913C4A","2021-01-19 14:10:00.0000000","5.0",
"1052032","Decay","Stem","2.0","3.0","3.0","8.0",,"D51DEC74-6277-4751-B09E-BC8634AED96D","2020-02-14 19:33:00.0000000","5.0",
"7096452","Dead Wood","Stem","1.0","1.0","1.0","3.0","8B6AC9B0-8185-4927-8BBE-49F4822EC1DB","87CE259B-DFB2-42D8-A515-6B6E4C964BB4","2022-04-14 21:55:37.0000000","2.0",
"233425","Cracks","Branches","1.0","3.0","3.0","7.0","847F5706-CB91-4D38-9DF7-BB53AD9F3371","990F6753-2BB3-42C3-B200-560BB6368F6F","2018-05-09 09:23:28.0000000","4.0",
"552222","Cracks","Branches","2.0","2.0","3.0","7.0","CAD0D5C6-3A05-4CBB-ACEF-337E29345963","DA0863CE-00AF-4EF9-8552-9D8B88773A24","2019-08-19 12:21:51.0000000","4.0",
"4158660","Decay","Root Flare","1.0","4.0","2.0","7.0","5D2D1968-572E-441F-9D71-CBA6C6CE59AE","00BEE11B-6299-43E2-ACEA-EB1670501F81","2021-06-29 17:15:00.0000000","5.0",
"923757","Dead Wood","Stem","3.0","4.0","2.0","9.0",,"D826DBDA-163A-4752-82D8-50EE307ABD36","2020-01-15 15:09:00.0000000","7.0",
"6868369","Dead Wood","Branches","2.0","2.0","2.0","6.0","334A0DA4-FB11-4605-AA01-7C1D7DCF7A06","437F373E-063A-408C-B80A-51468713F397","2022-03-28 16:43:00.0000000","4.0",
"116697","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0",,"2B98FC41-FAF1-416F-ADB6-6947E5356446","2017-11-13 08:17:08.0000000","2.0",
"6494590","Decay","Roots","1.0","2.0","3.0","6.0","279E4E23-F6DB-4D3F-8B3A-901A439EE272","C67EA078-1A63-4A36-A8AB-A0D863C81B85","2022-03-01 12:47:29.0000000","3.0",
"7469919","Cracks","Stem","2.0","2.0","2.0","6.0","54DA1AB2-7D20-4122-A1BB-E18FC6F33C84","5D6D293E-2F20-4962-A6FE-C42F00E3268F","2022-05-26 15:51:14.0000000","4.0",
"53809","Cracks","Stem","3.0","4.0","3.0","10.0","D8CA3FA4-361A-402A-B7ED-D99BCBEFB55B","2A02F247-229C-4473-ACE0-00C911CEE4FB","2017-05-03 15:07:04.0000000","7.0",
"4355966","Decay","Stem","1.0","3.0","3.0","7.0","A09BD9C5-3034-4C87-9B4D-AD2C16D271A4","D8371C86-D07A-4B00-A20C-B528C7B040E2","2021-07-21 13:27:37.0000000","4.0",
"4259822","Dead Wood","Branches","3.0","1.0","1.0","5.0","4E2E9E98-595E-4D40-8A0D-86CA2603080F","6CAECD5E-31F1-4879-B446-2C54C480CB95","2021-07-09 14:01:45.0000000","4.0",
"51791","Decay","Root Flare","2.0","4.0","3.0","9.0","750DBDE8-774F-492C-8069-A648A874B893","63F5E510-36D6-4E55-8A58-52FABCB6E796","2017-04-25 13:06:58.0000000","6.0",
"3560668","No Visible Defect","Entire Tree","1.0","3.0","1.0","5.0",,"807BE72D-AD5E-42CF-9856-5BE7DA73AB90","2021-03-24 16:33:00.0000000","4.0",
"464820","Cracks","Branches","1.0","1.0","2.0","4.0","AF52FC78-AAB9-45C9-96DE-6CF394C888C9","C3A72CB0-6141-40E2-B4FB-0CE3F449EAD3","2019-05-29 15:01:46.0000000","2.0",
"4280","Dead Wood","Branches","2.0","2.0","3.0","7.0","57548E4A-3E14-45D6-9F63-5FD301CE4DAD","77AFB011-1E92-4616-9F53-C90429D3FCB7","2016-03-24 13:44:17.0000000","4.0",
"679687","Decay","Roots","2.0","3.0","3.0","8.0","1C587798-B22F-4E73-82FE-81022FB2B2AE","278300B6-5D09-4C3D-950F-A30C1A80EEB4","2019-11-20 15:56:00.0000000","5.0",
"4167671","Decay","Branches","2.0","2.0","3.0","7.0","2522BB5A-4CC9-4325-B438-4F8B8E99382D","81977316-DF60-49A5-AD6A-78E9BC7F9AE7","2021-06-29 15:12:55.0000000","4.0",
"1032513","Decay","Root Flare","2.0","4.0","4.0","10.0",,"23E1DE9C-142F-477A-9630-C3A9C69943CC","2020-02-11 14:00:00.0000000","6.0",
"568080","Decay","Stem","1.0","4.0","1.0","6.0","B34EA4B9-91CA-4E4F-B4EE-4C2530E75EB5","513C05D7-3961-4BC1-AEC1-E14B67789FC6","2019-09-04 12:30:37.0000000","5.0",
"4259802","Dead Wood","Branches","3.0","1.0","1.0","5.0","1617D3EE-2D75-455E-9505-2B948E8DFC30","953E038B-E3BB-46C8-84AD-D7430BEE1E97","2021-07-09 13:59:57.0000000","4.0",
"416602","Dead Wood","Branches","3.0","4.0","3.0","10.0",,"94E11A36-BCB6-435D-A0B7-2BC445A0EC71","2019-03-28 10:18:41.0000000","7.0",
"296170","Decay","Stem","2.0","2.0","3.0","7.0",,"7EAD5349-EAB0-4D37-8076-9634812DFA3B","2018-08-16 14:35:48.0000000","4.0",
"5450459","Decay","Roots","2.0","2.0","3.0","7.0","EED4A3CC-3009-4392-9F2A-F4E7563B6395","D6BD1216-0980-43D8-B82F-83CC905BCE60","2021-11-03 14:41:48.0000000","4.0",
"368215","Decay","Stem","1.0","2.0","3.0","6.0","FC08EB07-2952-43C1-B89A-7EE22730A362","F2F78383-4902-45DD-BDF3-6D1894FF6547","2018-11-26 10:20:35.0000000","3.0",
"77490","Cracks","Stem","2.0","2.0","2.0","6.0","5EB837A0-0AF1-4415-95D3-492B9333445A","C68CCC22-B384-4219-A133-E37FE9CF62A3","2017-08-17 13:47:53.0000000","4.0",
"445713","Decay","Stem","1.0","2.0","3.0","6.0","6A6FA088-4BB6-4E4E-81C6-0D6683C53F60","76EC4A97-D7E7-4596-9140-1151D20FCA5B","2019-05-09 13:55:08.0000000","3.0",
"4525761","Poor Tree Architecture","Branches","2.0","2.0","3.0","7.0","F0D48FE0-FF98-4139-902A-4C84BC3F686C","51C85984-6ACC-48F7-80A9-1EE6C990C1C7","2021-08-04 17:29:53.0000000","4.0",
"3969784","Decay","Stem","1.0","2.0","4.0","7.0","ED66B332-203C-4E38-BBBF-130BC02D69D4","E1D89F7F-778F-46F9-BBFF-C0AAF840E1E4","2021-06-05 13:50:00.0000000","3.0",
"507147","Decay","Stem","1.0","2.0","2.0","5.0","2FE34077-3465-4CB7-96D6-CC290553C625","CE5AFD57-5B10-4A82-8F14-11A716932029","2019-07-12 08:59:34.0000000","3.0",
"529251","Decay","Root Flare","2.0","3.0","2.0","7.0","59894507-B211-43D7-898C-A999E44A3243","0A8E5E35-A0A8-4741-9E76-1AB3C112A150","2019-07-30 11:04:50.0000000","5.0",
"7038977","Dead Wood","Stem","2.0","2.0","2.0","6.0","DE6A117C-990C-4449-830B-3E5FEC259A60","B7DFBA8D-727F-482E-B074-B1363A88A852","2022-04-11 14:40:53.0000000","4.0",
"4765918","Decay","Branches","1.0","2.0","2.0","5.0","FD140704-E0DE-4BA4-ABA6-F8EB0EB08F42","E9840591-2276-4B6F-97FD-E58372DC1E3E","2021-08-27 12:26:19.0000000","3.0",
"1020674","Decay","Stem","1.0","2.0","2.0","5.0","0351CEFF-08AB-4125-AA5B-D5971658B8D8","0165BA74-15FD-4EAE-BDEA-8EEABEE0E2C5","2020-02-06 19:08:00.0000000","3.0",
"648913","Dead Wood","Stem","2.0","3.0","1.0","6.0","FD48E981-571B-40FD-8060-90AF7A9268A7","65963301-D6F7-4889-8E84-4224620CB8B9","2019-11-06 14:44:00.0000000","5.0",
"498863","Cankers","Stem","2.0","3.0","2.0","7.0","64F10507-DCFF-4EDE-AC36-682EAA35431F","B103FB0C-6992-437F-ABEC-C897B5D3D0B4","2019-07-08 09:01:42.0000000","5.0",
"4463643","Dead Wood","Branches","2.0","2.0","2.0","6.0","97326FC0-6309-42AE-8FA4-75817137C752","2FC78B79-A5FD-415F-A51F-0E7184C0686A","2021-07-30 14:12:02.0000000","4.0","AE00DDF6-419E-49F4-8EC3-618EAB38EE69"
"5352048","Cankers","Stem","2.0","2.0","2.0","6.0","B30BBBB3-2A53-4C6D-BFD7-5E7CC358F7BD","E6F380BD-C160-4719-AFB0-B8CDE154D9F2","2021-10-25 15:51:35.0000000","4.0",
"60450","Cracks","Stem","3.0","3.0","3.0","9.0","D7DE24DD-E6ED-4E36-95E9-F847A62B7EFD","554BCCFB-1C58-4D7B-805E-94167F4E6E6F","2017-06-08 11:00:55.0000000","6.0",
"7764852","Decay","Branches","2.0","3.0","3.0","8.0","3F19BB7C-EBE9-4CFC-A750-58D035BB1011","4CE82CB2-72EC-46F6-89D4-190FBDC55D35","2022-06-23 18:51:09.0000000","5.0",
"5372632","Dead Wood","Stem","1.0","1.0","1.0","3.0","CDA7E513-0F63-4EC8-9646-57FB1F1C3CCE","5A90F5E8-4564-424A-A877-1305CF800A4F","2021-10-27 15:14:29.0000000","2.0",
"3066629","Decay","Roots","2.0","4.0","2.0","8.0",,"21AA7727-7941-43F2-BCCB-E7EC922D182E","2020-12-09 17:56:43.0000000","6.0",
"6703864","Decay","Branches","1.0","2.0","1.0","4.0","08C4F2BE-8AFC-49E5-A12A-73A904E1BBBB","560F4B11-3AE9-41A6-AC33-C8398B822F12","2022-03-11 17:34:38.0000000","3.0",
"69318","Decay","Stem","2.0","3.0","4.0","9.0","B5CECEC7-8EEA-4EE8-8879-2CAEEBD267EF","AEE56316-C5B8-46B4-BCAA-0B7046D51B4C","2017-07-17 11:21:59.0000000","5.0",
"534538","Decay","Branches","1.0","2.0","3.0","6.0","BF120215-50CE-40C6-86F4-94829C6B7462","A47FD379-0E32-47BD-9D91-16D96AC59400","2019-08-02 11:03:10.0000000","3.0",
"973538","Decay","Stem","1.0","2.0","2.0","5.0","ED17B9FB-1EB9-47E9-9032-6034CD00D75E","4FC42E23-4F72-48FE-9E03-AF736AA75CA7","2020-01-27 15:50:00.0000000","3.0",
"6905561","Decay","Stem","2.0","3.0","3.0","8.0","14FA2C6E-75FD-4707-B3DE-B756BE251247","3799E1A6-750A-4C41-8BE0-5ACA9E179709","2022-03-30 18:13:24.0000000","5.0",
