CB Link ID,Borough,Community Board,Council District,Latitude,Longitude,Project Status,Street Address,Postcode,Link Site ID,Link Smoke Tested and Activated (A),Link Installation (A),Neighborhood Tabulation Area (NTA),Building Identification Number (BIN),Borough-Block-Lot (BBL),Census Tract (CT),Cross Street 1,Cross Street 2,IxN Corner,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
mn-12-120657,Manhattan,112,10,40.8511646,-73.93224896,Live,1480 ST. NICHOLAS AVENUE,10033,mn-12-120657,03/29/2018 12:00:00 AM,12/05/2017 12:00:00 AM,Washington Heights North,1063761,1021570001,1026900,WEST 184 STREET,WEST 184 STREET,NE,"(40.8511646, -73.93224896)",13091,47,4,39,22
mn-05-121632,Manhattan,105,4,40.74598598,-73.98449219,Live,21 EAST 31 STREET,10016,mn-05-121632,12/09/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Midtown-Midtown South,1080785,1008610015,1007400,MADISON AVENUE,5 AVENUE,NW,"(40.74598598, -73.98449219)",12078,11,4,51,8
LINK-021136,Brooklyn,301,34,40.71307988,-73.95128474,Live,2 DEVOE STREET,11211,bk-01-146022,02/14/2018 12:00:00 AM,12/02/2017 12:00:00 AM,North Side-South Side,3068930,3027670009,3051300,UNION AVENUE,LORIMER STREET,SE,"(40.71307988, -73.95128474)",17613,36,2,30,56
mn-02-120512,Manhattan,102,3,40.73439251,-73.99915159,Live,425 6 AVENUE,10011,mn-02-120512,04/25/2018 12:00:00 AM,03/10/2018 12:00:00 AM,West Village,1082668,1006060001,1007100,WEST 9 STREET,WEST 10 STREET,MIDBLOCK,"(40.73439251, -73.99915159)",12074,57,4,10,3
,Bronx,202,17,40.8238585,-73.8939529,Installed,995 WESTCHESTER AVENUE,10459,bx-02-GF22608,,07/01/2022 12:00:00 AM,Longwood,,2027150049,,E 165TH STREET,WESTCHESTER AVENUE,SW,"(40.8238585, -73.8939529)",10937,8,5,43,24
mn-07-121157,Manhattan,107,6,40.77888904,-73.97785338,Live,300 COLUMBUS AVENUE,10023,mn-07-121157,02/07/2019 12:00:00 AM,02/09/2018 12:00:00 AM,Upper West Side,1030070,1011460029,1016100,WEST 74 STREET,WEST 75 STREET,NW,"(40.77888904, -73.97785338)",12420,20,4,19,12
mn-05-133550,Manhattan,105,4,40.75083273,-73.97681673,Live,126 EAST 41 STREET,10017,mn-05-133550,05/19/2017 12:00:00 AM,02/04/2017 12:00:00 AM,Murray Hill-Kips Bay,1036150,1012950058,1008000,LEXINGTON AVENUE,PARK AVENUE,SW,"(40.75083273, -73.97681673)",12079,11,4,51,8
12042,Manhattan,107,6,40.800681,-73.96826,Live,251 WEST 105 STREET,10025,mn-07-120277,11/10/2020 12:00:00 AM,08/07/2018 12:00:00 AM,Upper West Side,1056607,1018770001,1019100,BROADWAY,WEST END AVENUE,NW,"(40.800681, -73.96826)",12422,20,4,19,15
mn-09-134416,Manhattan,109,7,40.82263345,-73.94964029,Live,1626 AMSTERDAM AVENUE,10031,mn-09-134416,05/04/2018 12:00:00 AM,08/13/2017 12:00:00 AM,Hamilton Heights,1061769,1020720036,1022500,WEST 141 STREET,WEST 140 STREET,SW,"(40.82263345, -73.94964029)",12428,37,4,23,19
si-02-125470,Staten Island,502,50,40.570635,-74.109918,Live,381 NEW DORP LANE,10306,si-02-125470,12/09/2016 12:00:00 AM,11/14/2016 12:00:00 AM,New Dorp-Midland Beach,5052858,5036490001,5012200,HYLAN BOULEVARD,CLAWSON STREET,NW,"(40.570635, -74.109918)",10693,30,1,14,76
mn-08-120997,Manhattan,108,4,40.773003,-73.958474,Live,176 EAST 77 STREET,10021,mn-08-120997,03/24/2016 12:00:00 AM,02/15/2016 12:00:00 AM,Upper East Side-Carnegie Hill,1043178,1014110040,1012800,3 AVENUE,LEXINGTON AVENUE,SW,"(40.773003, -73.958474)",12083,23,4,51,11
mn-04-136691,Manhattan,104,3,40.75310732,-73.99294717,Live,505 8 AVENUE,10018,mn-04-136691,06/30/2017 12:00:00 AM,05/26/2017 12:00:00 AM,Hudson Yards-Chelsea-Flatiron-Union Square,1013575,1007590037,1011100,WEST 35 STREET,WEST 36 STREET,NW,"(40.75310732, -73.99294717)",12080,12,4,10,8
mn-06-139745,Manhattan,106,4,40.753149,-73.972868,Live,730 3 AVENUE,10017,mn-06-139745,12/14/2017 12:00:00 AM,07/29/2017 12:00:00 AM,Turtle Bay-East Midtown,1036195,1013000033,1009200,EAST 45 STREET,EAST 46 STREET,SW,"(40.753149, -73.972868)",12079,71,4,51,9
mn-08-121004,Manhattan,108,4,40.773727,-73.957965,Live,183 EAST 78 STREET,10075,mn-08-121004,03/30/2016 12:00:00 AM,03/02/2016 12:00:00 AM,Upper East Side-Carnegie Hill,1043248,1014130033,1014000,3 AVENUE,LEXINGTON AVENUE,NW,"(40.773727, -73.957965)",10092,23,4,51,11
mn-05-133361,Manhattan,105,4,40.76041294,-73.9845408,Live,1600 BROADWAY,10019,mn-05-133361,07/18/2016 12:00:00 AM,05/14/2016 12:00:00 AM,Midtown-Midtown South,1087187,1010207502,1012500,WEST 48 STREET,WEST 49 STREET,NE,"(40.76041294, -73.9845408)",12081,11,4,51,10
qu-01-108362,Queens,401,22,40.76743258,-73.92268748,Live,29-24 30 AVENUE,11102,qu-01-108362,10/09/2017 12:00:00 AM,09/16/2017 12:00:00 AM,Old Astoria,4007621,4005920025,4007300,29 STREET,30 STREET,MIDBLOCK,"(40.76743258, -73.92268748)",16859,39,3,4,72
LINK-019368,Brooklyn,308,35,40.67211449,-73.9502139,Live,737 NOSTRAND AVENUE,11216,bk-08-145832,04/28/2017 12:00:00 AM,03/24/2017 12:00:00 AM,Crown Heights North,3031977,3012480107,3031702,STERLING PLACE,ST JOHNS PLACE,MIDBLOCK,"(40.67211449, -73.9502139)",17618,16,2,48,49
LINK-021248,Brooklyn,301,33,40.71391386,-73.96693042,Live,29 SOUTH 3 STREET,11249,bk-01-145995,02/14/2018 12:00:00 AM,11/10/2017 12:00:00 AM,North Side-South Side,3395339,3024157501,3055100,KENT AVENUE,WYTHE AVENUE,NE,"(40.71391386, -73.96693042)",17613,36,2,38,56
mn-08-120995,Manhattan,108,4,40.76893883,-73.96096732,Live,200 EAST 71 STREET,10021,mn-08-120995,03/29/2016 12:00:00 AM,03/05/2016 12:00:00 AM,Lenox Hill-Roosevelt Island,1043920,1014250001,1012600,3 AVENUE,2 AVENUE,SE,"(40.76893883, -73.96096732)",12083,23,4,51,11
mn-05-122180,Manhattan,105,4,40.746624,-73.988399,Live,1216 BROADWAY,10001,mn-05-122180,07/18/2016 12:00:00 AM,04/16/2016 12:00:00 AM,Midtown-Midtown South,1080723,1008310059,1007600,WEST 30 STREET,WEST 29 STREET,SE,"(40.746624, -73.988399)",11722,11,4,51,8
LINK-010250,Bronx,202,17,40.82090731,-73.8960183,Live,948 EAST 163 STREET,10459,bx-02-111492,05/02/2022 12:00:00 AM,11/10/2021 12:00:00 AM,Longwood,2005453,2027030018,2008700,KELLY STREET,INTERVALE AVENUE,SE,"(40.82090731, -73.8960183)",10937,8,5,43,24
mn-12-111621,Manhattan,112,10,40.84356713,-73.93780684,Live,1238 ST. NICHOLAS AVENUE,10032,mn-12-111621,03/29/2018 12:00:00 AM,02/03/2018 12:00:00 AM,Washington Heights South,1063086,1021290001,1025300,WEST 172 STREET,WEST 173 STREET,NE,"(40.84356713, -73.93780684)",13090,47,4,39,21
LINK-018375,Manhattan,111,8,40.79189835,-73.9445962,Live,1928 3 AVENUE,10029,mn-11-146077,05/17/2018 12:00:00 AM,02/04/2018 12:00:00 AM,East Harlem South,1052036,1016340035,1017200,EAST 106 STREET,EAST 107 STREET,MIDBLOCK,"(40.79189835, -73.9445962)",12426,7,4,35,14
LINK-022685,Queens,403,25,40.74945855,-73.88645545,Live,79-20 37 AVENUE,11372,qu-03-146071,04/12/2018 12:00:00 AM,03/09/2018 12:00:00 AM,Jackson Heights,4449493,4012900001,4028500,80 STREET,79 STREET,MIDBLOCK,"(40.74945855, -73.88645545)",14783,65,3,5,73
mn-04-123646,Manhattan,104,3,40.74544348,-73.99861909,Live,301 WEST 23 STREET,10011,mn-04-123646,06/24/2016 12:00:00 AM,05/25/2016 12:00:00 AM,Hudson Yards-Chelsea-Flatiron-Union Square,1078540,1007470001,1009300,8 AVENUE,9 AVENUE,NW,"(40.74544348, -73.99861909)",12074,12,4,10,6
mn-03-123791,Manhattan,103,2,40.72943593,-73.98382369,Live,182 1 AVENUE,10009,mn-03-123791,05/31/2017 12:00:00 AM,04/02/2017 12:00:00 AM,East Village,1077654,1004390001,1003400,EAST 11 STREET,EAST 12 STREET,NE,"(40.72943593, -73.98382369)",11729,70,4,50,5
mn-04-134450,Manhattan,104,3,40.7391558,-73.99938138,Live,74 7 AVENUE,10011,mn-04-134450,02/14/2019 12:00:00 AM,05/12/2018 12:00:00 AM,Hudson Yards-Chelsea-Flatiron-Union Square,1013735,1007640042,1008100,WEST 15 STREET,WEST 14 STREET,SW,"(40.7391558, -73.99938138)",12074,12,4,10,6
mn-07-138882,Manhattan,107,6,40.78506849,-73.97863267,Live,221 WEST 81 STREET,10024,mn-07-138882,08/30/2017 12:00:00 AM,12/18/2016 12:00:00 AM,Upper West Side,1032680,1012297502,1016700,BROADWAY,AMSTERDAM AVENUE,NE,"(40.78506849, -73.97863267)",12421,20,4,19,12
si-02-125479,Staten Island,502,50,40.59545604,-74.08620985,Live,1351 HYLAN BOULEVARD,10305,si-02-125479,07/19/2018 12:00:00 AM,07/12/2018 12:00:00 AM,Old Town-Dongan Hills-South Beach,5048984,5033230001,5009601,OLD TOWN ROAD,DUMONT AVENUE,SW,"(40.59545604, -74.08620985)",10692,30,1,14,76
bx-07-144372,Bronx,207,14,40.862685,-73.907548,Repair Pending,2338 LORING PLACE NORTH,10468,bx-07-144372,05/11/2017 12:00:00 AM,04/07/2017 12:00:00 AM,Kingsbridge Heights,2014947,2032250108,2025500,WEST FORDHAM ROAD,WEST 183 STREET,SE,"(40.862685, -73.907548)",11606,24,5,29,34
LINK-018086,Brooklyn,314,40,40.64617918,-73.95820347,Live,1016 FLATBUSH AVENUE,11226,bk-14-145814,09/15/2017 12:00:00 AM,04/08/2017 12:00:00 AM,Flatbush,3117654,3051250051,3051001,REGENT PLACE,DURYEA PLACE,SW,"(40.64617918, -73.95820347)",13510,60,2,11,43
mn-04-122075,Manhattan,104,3,40.75587809,-73.99093285,Live,615 8 AVENUE,10018,mn-04-122075,04/11/2016 12:00:00 AM,03/12/2016 12:00:00 AM,Clinton,1013688,1007630042,1011500,WEST 40 STREET,WEST 39 STREET,SW,"(40.75587809, -73.99093285)",12080,12,4,10,8
LINK-021394,Queens,409,32,40.69541981,-73.84055056,Live,106-15 JAMAICA AVENUE,11418,qu-09-145880,08/09/2017 12:00:00 AM,07/15/2017 12:00:00 AM,Richmond Hill,4192081,4092020040,4002600,107 STREET,106 STREET,NW,"(40.69541981, -73.84055056)",24014,46,3,41,60
mn-10-120024,Manhattan,110,9,40.80781772,-73.94583035,Live,100 WEST 125 STREET,10027,mn-10-120024,01/09/2017 12:00:00 AM,11/14/2016 12:00:00 AM,Central Harlem South,1000000,1019090033,1022200,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,SW,"(40.80781772, -73.94583035)",12424,18,4,36,18
LINK-021018,Queens,401,22,40.760686,-73.91557,Live,41-19 31 AVENUE,11103,qu-01-146036,02/26/2018 12:00:00 AM,12/15/2017 12:00:00 AM,Astoria,4011285,4006820001,4014900,42 STREET,41 STREET,NW,"(40.760686, -73.91557)",16860,39,3,4,72
mn-08-120963,Manhattan,108,5,40.76599549,-73.95757799,Live,363 EAST 69 STREET,10021,mn-08-120963,01/08/2018 12:00:00 AM,10/25/2017 12:00:00 AM,Lenox Hill-Roosevelt Island,1044821,1014440023,1012600,1 AVENUE,2 AVENUE,NW,"(40.76599549, -73.95757799)",12083,23,4,1,11
mn-10-133684,Manhattan,110,9,40.82312447,-73.938202,Live,2538 ADAM CLAYTON POWELL JR. BOULEVARD,10039,mn-10-133684,09/22/2017 12:00:00 AM,08/25/2017 12:00:00 AM,Central Harlem North-Polo Grounds,1060534,1020330029,1023400,WEST 147 STREET,WEST 148 STREET,NW,"(40.82312447, -73.938202)",13097,18,4,36,20
mn-06-134564,Manhattan,106,2,40.73675561,-73.98186157,Live,371 2 AVENUE,10010,mn-06-134564,04/10/2018 12:00:00 AM,01/24/2018 12:00:00 AM,Gramercy,1019644,1009020030,1006400,EAST 21 STREET,EAST 22 STREET,NW,"(40.73675561, -73.98186157)",12073,71,4,50,7
bk-01-109262,Brooklyn,301,34,40.70506042,-73.94291758,Live,101 GRAHAM AVENUE,11206,bk-01-109262,05/23/2017 12:00:00 AM,04/28/2017 12:00:00 AM,East Williamsburg,3325892,3030880015,3049100,MCKIBBIN STREET,SEIGEL STREET,SW,"(40.70506042, -73.94291758)",17213,36,2,30,56
qu-03-125402,Queens,403,21,40.75744562,-73.86643426,Live,102-02 NORTHERN BOULEVARD,11368,qu-03-125402,06/29/2018 12:00:00 AM,04/28/2018 12:00:00 AM,North Corona,4042582,4017170001,4037900,102 STREET,103 STREET,SE,"(40.75744562, -73.86643426)",14510,65,3,21,73
mn-08-120843,Manhattan,108,5,40.76777013,-73.95569057,Live,399 EAST 72 STREET,10021,mn-08-120843,01/03/2018 12:00:00 AM,09/28/2017 12:00:00 AM,Lenox Hill-Roosevelt Island,1045843,1014670001,1012400,1 AVENUE,YORK AVENUE,NE,"(40.76777013, -73.95569057)",12083,23,4,1,11
mn-06-133659,Manhattan,106,2,40.74559121,-73.9799974,Live,215 LEXINGTON AVENUE,10016,mn-06-133659,02/01/2019 12:00:00 AM,05/17/2018 12:00:00 AM,Murray Hill-Kips Bay,1018474,1008887502,1007200,LEXINGTON AVENUE,3 AVENUE,SE,"(40.74559121, -73.9799974)",12078,71,4,50,9
qu-01-125042,Queens,401,26,40.75418823,-73.92939864,Live,36-35 33 STREET,11106,qu-01-125042,03/14/2018 12:00:00 AM,12/15/2017 12:00:00 AM,Queensbridge-Ravenswood-Long Island City,4007954,4006020008,4005500,37 AVENUE,36 AVENUE,NE,"(40.75418823, -73.92939864)",16863,39,3,33,72
mn-06-134618,Manhattan,106,2,40.74129079,-73.98151176,Live,370 3 AVENUE,10016,mn-06-134618,06/21/2017 12:00:00 AM,05/13/2017 12:00:00 AM,Gramercy,1018147,1008820050,1006800,EAST 27 STREET,EAST 26 STREET,SW,"(40.74129079, -73.98151176)",12078,71,4,50,7
qu-04-111122,Queens,404,21,40.74897101,-73.8704887,Live,95-36 ROOSEVELT AVENUE,11372,qu-04-111122,09/08/2017 12:00:00 AM,07/22/2017 12:00:00 AM,Elmhurst,4039774,4015930008,4046500,WARREN STREET,95 STREET,SW,"(40.74897101, -73.8704887)",14784,66,3,21,68
qu-02-125015,Queens,402,26,40.74549641,-73.95296626,Live,46-45 VERNON BOULEVARD,11101,qu-02-125015,06/28/2018 12:00:00 AM,04/28/2018 12:00:00 AM,Hunters Point-Sunnyside-West Maspeth,4311868,4000470001,4000700,VERNON BOULEVARD,11 STREET,NE,"(40.74549641, -73.95296626)",16858,53,3,33,66
qu-02-141148,Queens,402,26,40.74318379,-73.9516172,Live,10-93 JACKSON AVENUE,11101,qu-02-141148,03/24/2017 12:00:00 AM,03/11/2017 12:00:00 AM,Hunters Point-Sunnyside-West Maspeth,4448532,4000440023,4000700,11 STREET,49 AVENUE,NW,"(40.74318379, -73.9516172)",16858,53,3,33,66
LINK-025021,Brooklyn,316,41,40.673525,-73.9168258,Installed,354 SARATOGA AVENUE,11233,bk-16-157161,,04/18/2022 12:00:00 AM,Ocean Hill,3039059,3014520051,303,SAINT MARKS AVENUE,BERGEN STREET,NW,"(40.673525, -73.9168258)",13516,55,2,17,46
bx-07-119564,Bronx,207,14,40.86264365,-73.90324404,Live,48 WEST FORDHAM ROAD,10468,bx-07-119564,09/15/2016 12:00:00 AM,08/13/2016 12:00:00 AM,Kingsbridge Heights,2014307,2031990021,2025300,GRAND AVENUE,DAVIDSON AVENUE,SE,"(40.86264365, -73.90324404)",11606,24,5,29,34
mn-03-123797,Manhattan,103,2,40.72630382,-73.98610433,Live,410 EAST 6 STREET,10009,mn-03-123797,05/30/2017 12:00:00 AM,04/08/2017 12:00:00 AM,East Village,1077557,1004320001,1003200,1 AVENUE,AVENUE A,SE,"(40.72630382, -73.98610433)",11729,70,4,50,5
mn-07-108104,Manhattan,107,7,40.796374,-73.968542,Live,817 AMSTERDAM AVENUE,10025,mn-07-108104,10/10/2016 12:00:00 AM,07/30/2016 12:00:00 AM,Upper West Side,1088438,1018527502,1018500,WEST 100 STREET,WEST 99 STREET,SE,"(40.796374, -73.968542)",12422,20,4,23,15
mn-03-137963,Manhattan,103,1,40.71950376,-73.98947427,Live,122B ORCHARD STREET,10002,mn-03-137963,12/28/2016 12:00:00 AM,11/04/2016 12:00:00 AM,Chinatown,1005303,1004100002,1001800,DELANCEY STREET,RIVINGTON STREET,NE,"(40.71950376, -73.98947427)",11723,70,4,32,4
mn-07-137400,Manhattan,107,6,40.77496988,-73.98107921,Live,130 WEST 68 STREET,10023,mn-07-137400,11/23/2016 12:00:00 AM,10/22/2016 12:00:00 AM,Lincoln Square,1084564,1011397503,1015300,COLUMBUS AVENUE,BROADWAY,SW,"(40.77496988, -73.98107921)",12420,20,4,19,12
qu-12-142734,Queens,412,27,40.70273351,-73.80201889,Live,153-02 JAMAICA AVENUE,11433,qu-12-142734,09/23/2016 12:00:00 AM,08/27/2016 12:00:00 AM,Jamaica,4315254,4100970010,4024000,153 STREET,PARSONS BOULEVARD,SE,"(40.70273351, -73.80201889)",24340,41,3,6,61
LINK-011145,Bronx,202,17,40.82184446374902,-73.89766213084889,Live,931 WESTCHESTER AVENUE,10459,bx-02-145554,05/02/2022 12:00:00 AM,11/12/2021 12:00:00 AM,Longwood,2100333,2026990001,2012901,ROGERS PLACE,INTERVALE AVENUE,NE,"(40.82184446374902, -73.89766213084889)",10937,8,5,43,24
mn-06-134832,Manhattan,106,2,40.74023291,-73.97904816,Live,476 2 AVENUE,10016,mn-06-134832,11/15/2017 12:00:00 AM,09/26/2017 12:00:00 AM,Murray Hill-Kips Bay,1082730,1009340001,1006600,EAST 27 STREET,EAST 26 STREET,SE,"(40.74023291, -73.97904816)",12078,71,4,50,7
mn-04-122691,Manhattan,104,3,40.75022678,-73.99505137,Live,413 8 AVENUE,10001,mn-04-122691,04/07/2016 12:00:00 AM,03/18/2016 12:00:00 AM,Hudson Yards-Chelsea-Flatiron-Union Square,1013536,1007540041,1010300,WEST 31 STREET,WEST 30 STREET,NW,"(40.75022678, -73.99505137)",11722,12,4,10,8
mn-06-136985,Manhattan,106,5,40.75741739,-73.96652752,Live,1026 2 AVENUE,10022,mn-06-136985,04/11/2018 12:00:00 AM,01/27/2018 12:00:00 AM,Turtle Bay-East Midtown,1039939,1013470002,1010800,EAST 54 STREET,EAST 55 STREET,NE,"(40.75741739, -73.96652752)",12419,71,4,1,9
mn-04-122620,Manhattan,104,3,40.764338,-73.984767,Live,891 8 AVENUE,10019,mn-04-122620,04/27/2016 12:00:00 AM,04/16/2016 12:00:00 AM,Clinton,1025400,1010447501,1013300,WEST 53 STREET,WEST 54 STREET,NW,"(40.764338, -73.984767)",12081,12,4,10,10
mn-03-122032,Manhattan,103,2,40.73087757,-73.98165945,Live,418 EAST 14 STREET,10009,mn-03-122032,05/12/2017 12:00:00 AM,03/19/2017 12:00:00 AM,East Village,1006014,1004410016,1003400,1 AVENUE,AVENUE A,SE,"(40.73087757, -73.98165945)",11729,70,4,50,5
mn-04-139205,Manhattan,104,3,40.76056304,-73.98751478,Live,771 8 AVENUE,10036,mn-04-139205,04/15/2016 12:00:00 AM,03/06/2016 12:00:00 AM,Clinton,1025100,1010380029,1012700,WEST 47 STREET,WEST 48 STREET,NW,"(40.76056304, -73.98751478)",13094,12,4,10,10
LINK-011287,Manhattan,112,10,40.84304218916287,-73.93908420678363,Live,4058 BROADWAY,10032,mn-12-120798,04/25/2022 12:00:00 AM,11/17/2021 12:00:00 AM,Washington Heights South,1063459,1021410001,1025300,WEST 171 STREET,WEST 170 STREET,SE,"(40.84304218916287, -73.93908420678363)",13090,47,4,39,21
mn-06-121772,Manhattan,106,5,40.75914915,-73.96516242,Live,300 EAST 57 STREET,10022,mn-06-121772,06/05/2018 12:00:00 AM,02/24/2018 12:00:00 AM,Turtle Bay-East Midtown,1039992,1013490049,1010800,2 AVENUE,ED KOCH QUEENSBORO BRIDGE UPPER,SE,"(40.75914915, -73.96516242)",12419,71,4,1,9
bx-06-118922,Bronx,206,15,40.84692617,-73.89822056,Live,1901 WASHINGTON AVENUE,10457,bx-06-118922,01/12/2018 12:00:00 AM,10/20/2017 12:00:00 AM,Claremont-Bathgate,2009536,2029090024,2039500,EAST TREMONT STREET,EAST 176 STREET,SW,"(40.84692617, -73.89822056)",10935,35,5,22,31
mn-05-121950,Manhattan,105,4,40.75773384,-73.97543366,Live,32 EAST 50 STREET,10022,mn-05-121950,05/09/2017 12:00:00 AM,02/11/2017 12:00:00 AM,Midtown-Midtown South,1035455,1012850021,1010200,MADISON AVENUE,PARK AVENUE,SE,"(40.75773384, -73.97543366)",12419,11,4,51,10
mn-08-121759,Manhattan,108,4,40.7636906,-73.96223547,Live,1221 2 AVENUE,10065,mn-08-121759,03/20/2018 12:00:00 AM,11/14/2017 12:00:00 AM,Lenox Hill-Roosevelt Island,1043864,1014180021,1011000,EAST 64 STREET,EAST 63 STREET,SW,"(40.7636906, -73.96223547)",10090,23,4,51,11
mn-11-120242,Manhattan,111,8,40.80383351,-73.93810707,Live,133 EAST 124 STREET,10035,mn-11-120242,04/10/2018 12:00:00 AM,01/27/2018 12:00:00 AM,East Harlem North,1081556,1017730017,1019600,LEXINGTON AVENUE,PARK AVENUE,NW,"(40.80383351, -73.93810707)",13093,7,4,35,16
LINK-021524,Brooklyn,307,38,40.658808,-73.999532,Live,799 4 AVENUE,11232,bk-07-145886,08/22/2017 12:00:00 AM,07/15/2017 12:00:00 AM,Sunset Park West,3009753,3006610001,3010100,28 STREET,27 STREET,NE,"(40.658808, -73.999532)",13515,9,2,7,45
mn-04-122625,Manhattan,104,3,40.76560072,-73.98384519,Live,933 8 AVENUE,10019,mn-04-122625,04/13/2016 12:00:00 AM,03/18/2016 12:00:00 AM,Clinton,1025435,1010460030,1013900,WEST 55 STREET,WEST 56 STREET,NW,"(40.76560072, -73.98384519)",12081,12,4,10,10
mn-06-138284,Manhattan,106,2,40.74009245,-73.98392453,Live,137 EAST 24 STREET,10010,mn-06-138284,05/05/2017 12:00:00 AM,03/19/2017 12:00:00 AM,Gramercy,1086514,1008800024,1006800,LEXINGTON AVENUE,3 AVENUE,NE,"(40.74009245, -73.98392453)",12073,71,4,50,7
mn-07-120395,Manhattan,107,7,40.79770166,-73.96924393,Live,210 WEST 101 STREET,10025,mn-07-120395,06/27/2017 12:00:00 AM,05/13/2017 12:00:00 AM,Upper West Side,1056485,1018720043,1018700,BROADWAY,AMSTERDAM AVENUE,SE,"(40.79770166, -73.96924393)",12422,20,4,23,15
mn-10-120055,Manhattan,110,9,40.817264,-73.942056,Live,2361 ADAM CLAYTON POWELL JR. BOULEVARD,10030,mn-10-120055,06/20/2017 12:00:00 AM,10/26/2016 12:00:00 AM,Central Harlem North-Polo Grounds,1060015,1020070001,1023000,WEST 138 STREET,WEST 139 STREET,NE,"(40.817264, -73.942056)",12427,18,4,36,20
LINK-018143,Queens,404,25,40.736982,-73.880315,Live,51-01 GOLDSMITH STREET,11373,qu-04-145776,03/20/2017 12:00:00 AM,03/04/2017 12:00:00 AM,Elmhurst,4057288,4024760012,4047500,QUEENS BOULEVARD,GRAND AVENUE,SE,"(40.736982, -73.880315)",14784,66,3,5,68
mn-07-133629,Manhattan,107,6,40.789424,-73.975391,Live,2396 BROADWAY,10024,mn-07-133629,04/11/2018 12:00:00 AM,11/22/2017 12:00:00 AM,Upper West Side,1080398,1012350042,1017500,WEST 87 STREET,WEST 88 STREET,SE,"(40.789424, -73.975391)",12421,20,4,19,15
mn-06-134852,Manhattan,106,2,40.74509981,-73.97882096,Live,170 EAST 33 STREET,10016,mn-06-134852,01/18/2019 12:00:00 AM,05/19/2018 12:00:00 AM,Hudson Yards-Chelsea-Flatiron-Union Square,1026906,1010700001,1011700,3 AVENUE,LEXINGTON AVENUE,SW,"(40.74509981, -73.97882096)",12078,71,4,50,9
LINK-018155,Queens,402,26,40.74143396,-73.90753416,Live,46-01 58 STREET,11377,qu-02-145787,04/05/2017 12:00:00 AM,03/11/2017 12:00:00 AM,Woodside,4454475,4023137501,4024500,QUEENS BOULEVARD,47 AVENUE,SE,"(40.74143396, -73.90753416)",14787,53,3,33,66
mn-09-136680,Manhattan,109,7,40.81450454,-73.95937,Live,3153 BROADWAY,10027,mn-09-136680,08/05/2016 12:00:00 AM,07/19/2016 12:00:00 AM,Morningside Heights,1059854,1019930083,1021100,LA SALLE STREET,TIEMANN PLACE,SW,"(40.81450454, -73.95937)",12424,37,4,23,17
bk-02-108355,Brooklyn,302,33,40.68681157,-73.98496961,Live,98 BOND STREET,11217,bk-02-108355,02/01/2018 12:00:00 AM,11/17/2017 12:00:00 AM,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3255607,3001837501,3004100,ATLANTIC AVENUE,PACIFIC STREET,SW,"(40.68681157, -73.98496961)",17619,68,2,38,54
mn-08-121036,Manhattan,108,4,40.77428147,-73.96346015,Live,30 EAST 76 STREET,10021,mn-08-121036,04/06/2018 12:00:00 AM,02/03/2018 12:00:00 AM,Upper East Side-Carnegie Hill,1041721,1013907501,1013000,MADISON AVENUE,PARK AVENUE,SE,"(40.77428147, -73.96346015)",12083,23,4,51,11
LINK-020756,Brooklyn,301,33,40.73691349,-73.95545319,Live,1133 MANHATTAN AVENUE,11222,bk-01-145864,08/02/2017 12:00:00 AM,07/01/2017 12:00:00 AM,Greenpoint,3063701,3024820026,3056300,BOX STREET,CLAY STREET,MIDBLOCK,"(40.73691349, -73.95545319)",18182,36,2,38,57
mn-06-135586,Manhattan,106,4,40.74965755,-73.97510442,Live,633 3 AVENUE,10017,mn-06-135586,01/05/2018 12:00:00 AM,07/29/2017 12:00:00 AM,Turtle Bay-East Midtown,1037174,1013147502,1008800,EAST 40 STREET,EAST 41 STREET,NE,"(40.74965755, -73.97510442)",12079,71,4,51,9
mn-05-135635,Manhattan,105,2,40.74440678,-73.98313231,Repair Pending,439 PARK AVENUE SOUTH,10016,mn-05-135635,04/24/2018 12:00:00 AM,02/17/2018 12:00:00 AM,Murray Hill-Kips Bay,1082103,1008850088,1007200,EAST 30 STREET,EAST 29 STREET,SE,"(40.74440678, -73.98313231)",12078,11,4,50,8
LINK-018166,Queens,402,26,40.743555,-73.924156,Live,40-02 QUEENS BOULEVARD,11104,qu-02-145779,04/18/2017 12:00:00 AM,03/04/2017 12:00:00 AM,Hunters Point-Sunnyside-West Maspeth,4002571,4001930025,4018101,40 STREET,41 STREET,SW,"(40.743555, -73.924156)",16861,53,3,33,66
LINK-018124,Brooklyn,303,41,40.679015,-73.921802,Live,293 RALPH AVENUE,11233,bk-03-145817,04/28/2017 12:00:00 AM,03/31/2017 12:00:00 AM,Stuyvesant Heights,3041421,3015240001,3037900,MACDOUGAL STREET,SUMPTER STREET,NE,"(40.679015, -73.921802)",13516,69,2,17,52
bk-07-125904,Brooklyn,307,38,40.662588,-73.992259,Live,650 5 AVENUE,11215,bk-07-125904,02/06/2018 12:00:00 AM,08/10/2017 12:00:00 AM,Park Slope-Gowanus,3345653,3006340047,3014300,19 STREET,20 STREET,NW,"(40.662588, -73.992259)",13515,9,2,7,45
