"basketid","baskettype","direction","fid","location_description","ownertype","section","stateplane_labelx","stateplane_labely","stateplane_snappedx","stateplane_snappedy","streetname1","streetname2","point"
"50120003","S","NW","13841","NW corner of ST MARKS PLACE and HAMILTON AV","D","SI012","961882.94531289","174241.46029405","961927.31792755","174223.71000147","ST MARKS PLACE","HAMILTON AV","POINT (-74.08060057599994 40.644909152000025)"
"10210176","H","NW","283","NW corner of SPRING ST and MERCER ST","D","MN021","984347.07820606","202903.55913772","984352.49322148","202862.96998005","SPRING ST","MERCER ST","POINT (-73.99965121499997 40.72360832700008)"
"10230211","S","SE","6915","SE corner of 8 AV and JANE ST","D","MN023","983091.9127374","208161.2320213","983129.29356815","208184.79004505","8 AV","JANE ST","POINT (-74.00418041999995 40.73803927900008)"
"10850070","R","SW","5204","SW corner of 1 AV and E 88 ST","D","MN085","998453.48765723","222786.34614372","998491.11291006","222797.11022981","1 AV","E 88 ST","POINT (-73.94871710799998 40.778170153000076)"
"20610085","R","E","23485","E corner of E 187 ST and HUGHES AV","D","BX061","1015606.68957123","250883.94513214","1015573.99573898","250884.3867323","E 187 ST","HUGHES AV","POINT (-73.88665104899997 40.85524592100006)"
"41240042","S","NE","43393","NE corner of FARMERS BLVD and 113 RD","D","QE124","1050128.14316598","194007.42994839","1050092.64717397","193948.8214698","FARMERS BLVD","113 RD","POINT (-73.76241850399998 40.69894536000004)"
"50130061","S","Direction TBD","14064","Location Description T/K","D","SI013","955156.64446107","163730.92882171","955171.18180414","163705.02685212","Street Name TBD",,"POINT (-74.10479330599998 40.61604043600005)"
"11240044","S","N","7242","N corner of SHERMAN AV and ISHAM ST","D","MN124","1006777.53859439","254993.66230638","1006771.4638034","254948.45012647","SHERMAN AV","ISHAM ST","POINT (-73.91855346099999 40.866552797000054)"
"30330041","R","NE","23635","NE corner of PUTNAM AV and TOMPKINS AV","D","BKN033","999766.84756331","188803.11949088","999747.72161731","188760.53132147","PUTNAM AV","TOMPKINS AV","POINT (-73.94405334199996 40.68489233100007)"
"10830098","H","SE","19948","SE corner of LEXINGTON AV and E 82 ST","B","MN083","996051.34843265","222253.74025355","996044.24116339","222299.10597646","LEXINGTON AV","E 82 ST","POINT (-73.95739141399997 40.77671182300003)"
"10810053","H","NW","4765","NW corner of PARK AV and E 59 ST","B","MN081","992573.32815772","217314.62185097","992574.74383731","217272.37029505","PARK AV","E 59 ST","POINT (-73.96995529499998 40.76315918600005)"
"40550004","S","S","17456","S corner of GRAND AV and 66 ST","D","QW055","1012313.62463506","203027.12549163","1012327.7026909","203086.76907313","GRAND AV","66 ST","POINT (-73.89875498799995 40.72390297600003)"
"30150037","S","SE","15948","SE corner of GRAHAM AV and MESEROLE ST","D","BKN015","1000028.33851014","197187.06991455","999988.54462647","197233.20794563","GRAHAM AV","MESEROLE ST","POINT (-73.94309086299995 40.70790386400006)"
"10810006","S","SW","4387","SW corner of PARK AV and E 69 ST","D","MN081","993779.37233356","219502.08302721","993818.98314673","219520.28935564","PARK AV","E 69 ST","POINT (-73.96559852799999 40.76916198400005)"
"41240019","H","N","11756","N corner of 111 AV and MERRICK BLVD","D","QE124","1044897.1532999","192498.16032913","1044875.48241147","192402.66970646","111 AV","MERRICK BLVD","POINT (-73.78129705399994 40.694840172000056)"
"11230078","S","SW","7072","SW corner of W 186 ST and BENNETT AV","D","MN123","1002139.40548223","250183.45211054","1002171.1482009","250217.17678063","W 186 ST","BENNETT AV","POINT (-73.93533539599997 40.853360835000046)"
"41380019","R","W","20999","W corner of FARMERS BLVD and GUY R BREWER BLVD","D","QE138","1048382.90059347","181286.8428568","1048428.84472731","181295.25425729","FARMERS BLVD","GUY R BREWER BLVD","POINT (-73.76883357999998 40.664043175000074)"
"10930141","S","SE","2734","SE corner of AMSTERDAM AV and W 148 ST","D","MN093","999163.64010832","240550.69184855","999161.34779006","240606.96306147","AMSTERDAM AV","W 148 ST","POINT (-73.94611351499998 40.82692724000003)"
"30920089","R","NE","10464","NE corner of EMPIRE BLVD and KINGSTON AV","D","BKN092","1000214.63702206","181267.63817079","1000171.5360584","181248.00369564","EMPIRE BLVD","KINGSTON AV","POINT (-73.94245662499998 40.66420833400008)"
"10520343","H","Direction TBD","2359","Location Description T/K","B","MN052","991991.66790372","216873.63487205","992010.99666227","216908.34828658","Street Name TBD",,"POINT (-73.97205552199995 40.76194931800006)"
"40320008","S","SW","14612","SW corner of 37 AV and 83 ST","D","QW032","1016527.63064273","212424.23530629","1016549.89569007","212460.62827814","37 AV","83 ST","POINT (-73.88350685299997 40.749681330000044)"
"10520525","H","NE","2648","NE corner of 5 AV and E 49 ST","B","MN052","990537.94968256","215419.83266155","990476.06037064","215408.02034922","5 AV","E 49 ST","POINT (-73.97730452299999 40.757960156000024)"
"50140061","H","Direction TBD","14474","Location Description T/K","D","SI014","947443.08508506","162303.2764933","947496.16099805","162302.89572416","Street Name TBD","BRADLEY AV","POINT (-74.13256908899996 40.61209314200005)"
"11010004","H","Direction TBD","4258","Location Description T/K","B","MN101","999790.48859215","233253.57324071","999807.2693523","233283.61057516","Street Name TBD",,"POINT (-73.94386539999994 40.80689761700006)"
"21210032","S","NE","5843","NE corner of BURKE AV and WHITE PLAINS RD","D","BX121","1021049.86503656","256856.82918371","1021028.73548564","256827.22589646","BURKE AV","WHITE PLAINS RD","POINT (-73.86694189999997 40.871618657000056)"
"10520129","S","NE","2124","NE corner of AVE OF THE AMERICAS and W 43 ST","D","MN052","988876.68299198","214552.43675855","988826.84778981","214533.76684839","AVE OF THE AMERICAS","W 43 ST","POINT (-73.98330161299998 40.75558040100003)"
"10220196","S","NE","379","NE corner of W HOUSTON ST and THOMPSON ST","D","MN022","984151.4992009","204289.56095888","984116.84080565","204281.63184089","W HOUSTON ST","THOMPSON ST","POINT (-74.00035683199997 40.727412566000055)"
"21250040","S","E","11032","E corner of BAYCHESTER AV and TILLOTSON AV","D","BX125","1029265.51756848","259565.32901605","1029220.76306482","259594.89424564","BAYCHESTER AV","TILLOTSON AV","POINT (-73.83721791899995 40.87901456800006)"
"20430088","H","W","15756","W corner of MORRIS AV and E 170 ST","D","BX043","1008702.09478465","244491.62458347","1008725.42577472","244512.2105003","MORRIS AV","E 170 ST","POINT (-73.91163356299995 40.83772270900005)"
"10110464","H",,"38601","Unknown median on MURRAY ST","D","MN011","980127.73657915","199962.67230296","980158.55147815","199939.65561672","MURRAY ST","MURRAY ST","POINT (-74.01487165999998 40.71553533900004)"
"20120096","S","N","14520","N corner of E 138 ST and CYPRESS AVE","D","BX012","1007906.90083697","232847.85423589","1007915.56912673","232813.36644396","E 138 ST","CYPRESS AVE","POINT (-73.91454837499998 40.80576602700006)"
"31430015","S","S","23395","S corner of FLATBUSH AV and NOSTRAND AV","D","BKS143","998849.57446347","169633.76314463","998828.81006931","169718.3699308","FLATBUSH AV","NOSTRAND AV","POINT (-73.94740219399995 40.63227822300007)"
"10110087","H","Direction TBD","5245","Location Description T/K","B","MN011","981898.10442948","195686.21694513","981882.10174708","195672.02527277","Street Name TBD",,"POINT (-74.00848392899996 40.70379812900006)"
"10520209","H","SW","2217","SW corner of MADISON AV and E 39 ST","B","MN052","989521.51930073","212824.44447963","989571.98409481","212843.43230255","MADISON AV","E 39 ST","POINT (-73.98097545499996 40.750837138000065)"
"31740050","S","SW","10307","SW corner of CHURCH AV and WOODS PL","D","BKN174","996760.61079365","176237.38117096","996774.19738065","176276.97689229","CHURCH AV","WOODS PL","POINT (-73.95491605299998 40.650406935000035)"
"41110029","S","Direction TBD","13042","Location Description T/K","D","QE111","1042176.05047439","219557.34997705","1042167.16380022","219579.99573127","Street Name TBD",,"POINT (-73.79087684299998 40.76912903500005)"
"30320007","R","NE","23596","NE corner of NOSTRAND AV and MONROE ST","D","BKN032","997995.86849372","189066.38143155","997973.07621647","189037.5616073","NOSTRAND AV","MONROE ST","POINT (-73.95043830999998 40.685617852000064)"
"30150060","S","NE","17147","NE corner of GRAHAM AV and DEVOE ST","D","BKN015","999748.49294123","199387.00481912","999722.35421398","199358.62036146","GRAHAM AV","DEVOE ST","POINT (-73.94409516899998 40.713942657000075)"
"10110225","H","N","6324","N corner of NEW STREET and MARKETFIELD ST","B","MN011","980815.96453339","196057.27821088","980766.72545865","196022.45971097","NEW STREET","MARKETFIELD ST","POINT (-74.01238702699999 40.70481625100007)"
"10210223","H","SE","497","SE corner of BROOME ST and BROADWAY","B","MN021","984306.88143607","202170.45758554","984298.63506147","202209.02115671","BROOME ST","BROADWAY","POINT (-73.99979623999997 40.72159614100008)"
"30210061","S","SW","10313","SW side of COLUMBIA HTS between CLARK ST and PINEAPPLE ST","D","BKN021","985290.58681773","193914.11583056","985332.88765233","193898.82881798","COLUMBIA HTS","CLARK ST/PINEAPPLE ST","POINT (-73.99624867899996 40.69893437700006)"
"10340110","R","NE","23275","NE corner of 4 AV and E 13 ST","D","MN034","987115.46637006","206536.74740939","987087.05796231","206526.31895255","4 AV","E 13 ST","POINT (-73.98966207099994 40.73358008100007)"
"20110091","S","S","6954","S corner of WILLIS AV and E 147 ST","D","BX011","1006771.72331731","236051.93542613","1006763.15673339","236090.95831397","WILLIS AV","E 147 ST","POINT (-73.91863809299997 40.814563305000036)"
"40710095","S","S","20986","S side of ROOSEVELT AV between MAIN ST and UNION ST","D","QE071","1031679.32179599","216116.45856488","1031667.80637711","216151.38543362","ROOSEVELT AV","MAIN ST/UNION ST","POINT (-73.82879629999996 40.75974724100007)"
"20210070","S","NW","6808","NW corner of WESTCHESTER AV and INTERVALE AV","D","BX021","1012711.54116206","238878.64073071","1012758.59421757","238831.1529648","WESTCHESTER AV","INTERVALE AV","POINT (-73.89716757199994 40.822304673000076)"
"30610059","R","SE","15662","SE corner of COURT ST and 2 PL","D","BKS061","985044.63685031","186757.41820172","985019.21760981","186813.69794481","COURT ST","2 PL","POINT (-73.99713651399998 40.67929090900003)"
"30420023","R","W","22286","W corner of WILSON AV and BLEECKER ST","D","BKN042","1006570.40154147","193234.78254356","1006594.39755648","193242.03154481","WILSON AV","BLEECKER ST","POINT (-73.91950753299994 40.69704168000004)"
"10110106","H",,"5427","Unknown corner on SOUTH END AV","P","MN011","979831.00062406","198566.42607972","979867.33913407","198559.95332363",,"SOUTH END AV","POINT (-74.01594115699999 40.71170283200007)"
"31710080","H","S","12412","S corner of CLARKSON AV and E 93 ST","D","BKN171","1005570.39665173","179366.74203822","1005553.47739422","179385.86503147","CLARKSON AV","E 93 ST","POINT (-73.92315771299997 40.65897951900007)"
"10430268","C","Direction TBD","18892","Location Description T/K","B","MN043","987963.85181239","216917.17317081","988002.23484154","216895.91308798","Street Name TBD",,"POINT (-73.98659513599995 40.76207142900006)"
"10930031","S","SW","3468","SW corner of EDGECOMBE AV and W 150 ST","D","MN093","1000353.52913272","240486.35405071","1000405.69897589","240503.8169423","EDGECOMBE AV","W 150 ST","POINT (-73.94181420599995 40.826748562000034)"
"31040037","S","N","19725","N corner of 13 AV and 76 ST","D","BKS104","982005.84929273","165115.78596014","982005.16851981","165080.05998172","13 AV","76 ST","POINT (-74.00808515099999 40.61988906600004)"
"50120192","S","NW","20187","NW corner of JERSEY ST and BRIGHTON AV","D","SI012","959948.95344597","171705.55329238","959987.01012839","171684.80431813","JERSEY ST","BRIGHTON AV","POINT (-74.08756052999996 40.63794353700007)"
"10840124","H","SW","3672","SW corner of YORK AV and E 87 ST","B","MN084","998962.89313448","222205.97033596","998993.46098673","222220.95652646","YORK AV","E 87 ST","POINT (-73.94687907599996 40.776576341000066)"
"10910001","S","Direction TBD","21278","Location Description T/K","D","MN091","997054.64301398","234474.1971118","997066.50695746","234495.98949133","Street Name TBD",,"POINT (-73.95374561399996 40.81025228000004)"
"30640101","R","E","15623","E corner of 7 AV and 3 ST","D","BKS064","990283.72676581","183574.25265205","990231.65797231","183562.00497313","7 AV","3 ST","POINT (-73.97825070099998 40.67055181400008)"
"20620144","R","W","23406","W corner of E 180 ST and WASHINGTON AV","D","BX062","1013082.20741548","249483.2379598","1013110.19161148","249490.5706223","E 180 ST","WASHINGTON AV","POINT (-73.89578274199994 40.85141000300007)"
"11240121","R","SE","10752","SE corner of 10 AV and W 206 ST","D","MN124","1006563.82773572","253908.25109138","1006558.68142056","253953.95441204","10 AV","W 206 ST","POINT (-73.91932974299993 40.86357421500003)"
"11010444","S","SW","37293","SW corner of LENOX AV and W 120 ST","D","MN101","998600.59169373","232405.78819089","998651.08634339","232417.6126423","LENOX AV","W 120 ST","POINT (-73.94816540999994 40.80457269300007)"
"30310025","R","NE","23641","NE corner of THROOP AV and VERNON AV","D","BKN031","999991.66601132","192655.9972838","999967.79663648","192615.45143314","THROOP AV","VERNON AV","POINT (-73.94323372699995 40.69546719600004)"
"40210039","H","SW","17705","SW corner of ROOSEVELT AV and 61 ST","D","QW021","1010955.19264065","210858.12721805","1010992.30838007","210904.15501313","ROOSEVELT AV","61 ST","POINT (-73.90362478099996 40.74540134200004)"
"30340025","R","NE","9950","NE corner of MALCOLM X BLVD and MARION ST","O","BKN034","1004114.37036431","186994.67100805","1004071.36749756","186969.94467954","MALCOLM X BLVD","MARION ST","POINT (-73.92838309499996 40.679919863000066)"
"30640013","S","N","17306","N corner of PROSPECT PARK W and PRESIDENT ST","D","BKS064","992312.68104123","184126.10391055","992326.02058148","184090.2092973","PROSPECT PARK W","PRESIDENT ST","POINT (-73.97093594499995 40.67206490800004)"
"30240122","S","NE","20778","NE corner of LAFAYETTE AV and CLINTON AV","D","BKN024","993240.03450148","189985.53674546","993204.74257731","189953.8589873","LAFAYETTE AV","CLINTON AV","POINT (-73.96758507299995 40.68814683100004)"
"10510007","H","NE","1103","NE corner of PARK AVE and E 32 ST","B","MN051","989260.65499306","211001.13874304","989214.42903565","210984.49245088","PARK AVE","E 32 ST","POINT (-73.98191832599997 40.745832774000064)"
"30210286","H","Direction TBD","20506","Location Description T/K","B","BKN021","986484.92005898","195298.89193238","986483.52585734","195267.09249781","Street Name TBD",,"POINT (-73.99194098199996 40.702735043000075)"
"10910101","H","SE","4092","SE corner of W 125 ST and MORNINGSIDE AV","B","MN091","997027.71229357","234790.70008771","996993.30685057","234837.57761863","W 125 ST","MORNINGSIDE AV","POINT (-73.95384229699994 40.811121032000074)"
"31850006","H","SW","16289","SW corner of RALPH AV and AV N","D","BKS185","1007167.95283981","164933.79058921","1007186.65523022","164978.00638005","RALPH AV","AV N","POINT (-73.91744876899998 40.619360173000075)"
"41420239","S","NW","72806","NW corner of BEACH CHANNEL DR and BEACH 54 ST","D","QE142","1044033.47064406","156216.12003246","1044054.6884494","156181.24444605","BEACH CHANNEL DR","BEACH 54 ST","POINT (-73.78473316299994 40.595259964000036)"
"30930061","S","NE","12811","NE corner of ROGERS AV and RUTLAND RD","D","BKN093","997230.49141556","179519.0963923","997208.34677482","179475.01839647","ROGERS AV","RUTLAND RD","POINT (-73.95321639399998 40.65941385000008)"
"30630106","S","Direction TBD","35186","Location Description T/K","D","BKS063","992060.23502381","185578.8401783","992078.61072315","185589.11241932","Street Name TBD",,"POINT (-73.97184431499994 40.676052569000035)"
"31040055","S","E","17202","E corner of 13 AV and 70 ST","D","BKS104","983084.86616357","166312.65987872","983038.77209565","166305.13627172","13 AV","70 ST","POINT (-74.00419860499994 40.62317444400003)"
"11240098","R","NE","10747","NE corner of 10 AV and W 205 ST","D","MN124","1006490.13857864","253782.63815363","1006455.61141673","253769.10865313","10 AV","W 205 ST","POINT (-73.91959656999995 40.86322963200007)"
