"school_year","building_code","dbn","location_name","location_code","address","borough","geographical_district_code","register","building_name","schools","schools_in_building","major_n","oth_n","nocrim_n","prop_n","vio_n","engroupa","rangea","avgofmajor_n","avgofoth_n","avgofnocrim_n","avgofprop_n","avgofvio_n","borough_name","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"2015-16","K041","23K041","P.S. 041 Francis White","K041","411 THATFORD AVENUE","K","23","499",,"1","P.S. 041 Francis White","1","5","2","3","3","3C","251-500","0.27","0.9","1.67","0.63","0.44","BROOKLYN ","11212","40.660306","-73.907355","16","42","918","3082389","3036040001","Brownsville                                                                "
"2015-16","K045","32K045","P.S./I.S. 045 Horace E. Greene","K045","84 SCHAEFER STREET","K","32","779",,"1","P.S./I.S. 045 Horace E. Greene","0","1","1","0","1","5C","751-1000","0.38","1.71","2.38","0.98","0.82","BROOKLYN ","11207","40.686746","-73.910693","4","37","401","3079428","3034270011","Bushwick South                                                             "
"2015-16","K046","13K046","P.S. 046 Edward C. Blum","K046","100 CLERMONT AVENUE","K","13","361","100 CLERMONT AVENUE CONSOLIDATED LOCATION","2","P.S. 046 Edward C. Blum |  Fort Greene Preparatory Academy |  100 CLERMONT AVENUE CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11205","40.694633","-73.971165","2","35","187","3058088","3020450011","Fort Greene                                                                "
"2015-16","K046",,"100 CLERMONT AVENUE CONSOLIDATED LOCATION",,"100 CLERMONT AVENUE","K","13","602","100 CLERMONT AVENUE CONSOLIDATED LOCATION","2","P.S. 046 Edward C. Blum |  Fort Greene Preparatory Academy |  100 CLERMONT AVENUE CONSOLIDATED LOCATION","1","3","3","1","3","4C","501-750","0.28","1.11","1.74","0.75","0.53","BROOKLYN ","11205","40.694633","-73.971165","2","35","187","3058088","3020450011","Fort Greene                                                                "
"2015-16","K049","14K449","Brooklyn Latin School, The","K449","223 GRAHAM AVENUE","K","14","664","223 GRAHAM AVENUE CONSOLIDATED LOCATION","3","Brooklyn Latin School, The |  Green School: An Academy for Environmental Careers |  Lyons Community School 223 GRAHAM AVENUE CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","4C","501-750","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11206","40.709941","-73.943641","1","34","505","3070825","3030250001","East Williamsburg                                                          "
"2015-16","K050","14K050","J.H.S. 050 John D. Wells","K050","183 SOUTH  3 STREET","K","14","198",,"1","J.H.S. 050 John D. Wells","0","1","8","1","0","2C","1-250","0.24","0.71","1.71","0.51","0.32","BROOKLYN ","11211","40.711704","-73.960275","1","34","523","3063128","3024190001","North Side-South Side                                                      "
"2015-16","K051","15K051","M.S. 51 William Alexander","K051","350 5 AVENUE","K","15","1128",,"1","M.S. 51 William Alexander","0","2","1","2","0","6C","1001-1250","0.57","2.12","3.64","1.39","1.05","BROOKLYN ","11215","40.672015","-73.983947","6","39","135","3021057","3009810111","Park Slope-Gowanus                                                         "
"2015-16","K055","23K493","Brooklyn Collegiate: A College Board School","K493","2021 BERGEN STREET","K","23","307","2021 BERGEN STREET CONSOLIDATED LOCATION","2","Brooklyn Collegiate: A College Board School l Achievement First Brownsville Charter School l 2021 BERGEN STREET CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11233","40.674103","-73.913273","16","41","36501","3038939","3014480001","Ocean Hill                                                                 "
"2015-16","K055","84K626","ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL(BN)","K626","2021 Bergen Street","K","23","828","2021 BERGEN STREET CONSOLIDATED LOCATION","2","Brooklyn Collegiate: A College Board School l Achievement First Brownsville Charter School l 2021 BERGEN STREET CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","5C","751-1000","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11233","40.674103","-73.913273","16","41","36501","3038939","3014480001","Ocean Hill                                                                 "
"2015-16","K056","13K351","The Urban Assembly Unison School","K351","170 GATES AVENUE","K","13","148","170 GATES AVENUE CONSOLIDATED LOCATION","2","P.S. 056 Lewis H. Latimer|  The Urban Assembly Unison School |  170 GATES AVENUE CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","2C","1-250","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11238","40.68505","-73.960659","2","35","231","3056874","3019830010","Clinton Hill                                                               "
"2015-16","K056",,"170 GATES AVENUE CONSOLIDATED LOCATION",,"170 GATES AVENUE","K","13","348","170 GATES AVENUE CONSOLIDATED LOCATION","2","P.S. 056 Lewis H. Latimer|  The Urban Assembly Unison School |  170 GATES AVENUE CONSOLIDATED LOCATION","0","0","1","0","0","3C","251-500","0.27","0.9","1.67","0.63","0.44","BROOKLYN ","11238","40.68505","-73.960659","2","35","231","3056874","3019830010","Clinton Hill                                                               "
"2015-16","K057","16K385","School of Business, Finance and Entrepreneurship","K385","125 STUYVESANT AVENUE","K","16","60","125 STUYVESANT AVENUE CONSOLIDATED LOCATION","3","J.H.S. 057 Whitelaw Reid |  School of Business, Finance and Entrepreneurship |  The Brooklyn Academy of Global Finance |  125 STUYVESANT AVENUE CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","2C","1-250","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11221","40.691274","-73.933697","3","36","291","3043822","3016160001","Stuyvesant Heights                                                         "
"2015-16","K072",,"605 SHEPHERD AVENUE CONSOLIDATED LOCATION",,"605 SHEPHERD AVENUE","K","19","826","605 SHEPHERD AVENUE CONSOLIDATED LOCATION","2","East New York Elementary School of Excellence |  East New York Middle School of Excellence |  605 SHEPHERD AVENUE CONSOLIDATED LOCATION","0","6","2","3","2","5C","751-1000","0.38","1.71","2.38","0.98","0.82","BROOKLYN ","11208","40.669387","-73.879614","5","42","1164","3090219","3040690001","East New York                                                              "
"2015-16","K059","14K059","P.S. 059 William Floyd","K059","211 THROOP AVENUE","K","14","318","211 THROOP AVENUE CONSOLIDATED LOCATION","2","P.S. 059 William Floyd |  Success Academy Charter School - Bed-Stuy 2 |  211 THROOP AVENUE CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11206","40.696733","-73.943652","3","36","28502","3048546","3017490001","Stuyvesant Heights                                                         "
"2015-16","K059","84K125","SUCCESS ACADEMY CHARTER SCHOOL - BED-STUY 2(BN)","K125","211 THROOP AVENUE","K","14","355","211 THROOP AVENUE CONSOLIDATED LOCATION","2","P.S. 059 William Floyd |  Success Academy Charter School - Bed-Stuy 2 |  211 THROOP AVENUE CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11206","40.696733","-73.943652","3","36","28502","3048546","3017490001","Stuyvesant Heights                                                         "
"2015-16","K061","17K061","M.S. 061 Dr. Gladstone H. Atwell","K061","400 EMPIRE BOULEVARD","K","17","814",,"1","M.S. 061 Dr. Gladstone H. Atwell","0","10","4","4","3","5C","751-1000","0.38","1.71","2.38","0.98","0.82","BROOKLYN ","11225","40.664007","-73.94922","9","40","329","3337872","3013160015","Prospect Lefferts Gardens-Wingate                                          "
"2015-16","K062","20K062","J.H.S. 062 Ditmas","K062","700 CORTELYOU ROAD","K","20","1191",,"1","J.H.S. 062 Ditmas","0","3","1","1","2","6C","1001-1250","0.57","2.12","3.64","1.39","1.05","BROOKLYN ","11218","40.638686","-73.971651","12","40","490","3126842","3053910001","Kensington-Ocean Parkway                                                   "
"2015-16","K068","18K068","I.S. 068 Isaac Bildersee","K068","956 EAST  82 STREET","K","18","464",,"1","I.S. 068 Isaac Bildersee","1","3","4","2","1","3C","251-500","0.27","0.9","1.67","0.63","0.44","BROOKLYN ","11236","40.635553","-73.91079","18","46","956","3224947","3080180001","Canarsie                                                                   "
"2015-16","K069","20K069","P.S. 69 Vincent D. Grippo School","K069","6302 9TH AVENUE","K","20","845",,"1","P.S. 69 Vincent D. Grippo School","0","0","0","0","0","5C","751-1000","0.38","1.71","2.38","0.98","0.82","BROOKLYN ","11220","40.632379","-74.009223","10","38","120","3387646","3057350032","Sunset Park East                                                           "
"2015-16","K094","15K094","P.S. 094 The Henry Longfellow","K094","5010 6 AVENUE","K","15","1512",,"1","P.S. 094 The Henry Longfellow","0","1","0","1","0","8C","1501-1750","0.42","1.78","3.44","1.02","0.87","BROOKLYN ","11220","40.64366","-74.008252","7","38","98","3332126","3007920026","Sunset Park East                                                           "
"2015-16","K072","19K677","East New York Elementary School of Excellence","K677","605 SHEPHERD AVENUE","K","19","566","605 SHEPHERD AVENUE CONSOLIDATED LOCATION","2","East New York Elementary School of Excellence |  East New York Middle School of Excellence |  605 SHEPHERD AVENUE CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","4C","501-750","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11208","40.669387","-73.879614","5","42","1164","3090219","3040690001","East New York                                                              "
"2015-16","K078","22K078","J.H.S. 078 Roy H. Mann","K078","1420 EAST  68 STREET","K","22","638","1420 East 68 Street CONSOLIDATED LOCATION","2","J.H.S. 078 Roy H. Mann |SUCCESS ACADEMY CHARTER SCHOOL - BERGEN BEACH(BS)  | CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","4C","501-750","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11234","40.621224","-73.91287","18","46","69602","3236496","3083880002","Georgetown-Marine Park-Bergen Beach-Mill Basin                             "
"2015-16","K078","84K781","SUCCESS ACADEMY CHARTER SCHOOL - BERGEN BEACH(BS)","K781","1420 East 68 Street","K","22","251","1420 East 68 Street CONSOLIDATED LOCATION","2","J.H.S. 078 Roy H. Mann |SUCCESS ACADEMY CHARTER SCHOOL - BERGEN BEACH(BS)  | CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11234","40.621224","-73.91287","18","46","69602","3236496","3083880002","Georgetown-Marine Park-Bergen Beach-Mill Basin                             "
"2015-16","K081","16K081","P.S. 081 Thaddeus Stevens","K081","990 DEKALB AVENUE","K","16","304",,"1","P.S. 081 Thaddeus Stevens","1","0","0","0","1","3C","251-500","0.27","0.9","1.67","0.63","0.44","BROOKLYN ","11221","40.693161","-73.935765","3","36","289","3043248","3016020019","Stuyvesant Heights                                                         "
"2015-16","K084","14K084","P.S. 084 Jose De Diego","K084","250 BERRY STREET","K","14","749",,"1","P.S. 084 Jose De Diego","0","2","3","2","0","4C","501-750","0.28","1.11","1.74","0.75","0.53","BROOKLYN ","11249","40.714785","-73.963","1","34","551","3062766","3023910001","North Side-South Side                                                      "
"2015-16","K088","15K088","J.H.S. 088 Peter Rouget","K088","544 7TH AVENUE","K","15","1267","544 7TH AVENUE CONSOLIDATED LOCATION","2","P.S. K053 |  J.H.S. 088 Peter Rouget |  544 7TH AVENUE CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","7C","1251-1500","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11215","40.660024","-73.987637","7","38","147","3331276","3008800001","Sunset Park West                                                           "
"2015-16","K088","75K053","P.S. K053","K053","544 7TH AVENUE","K","15","458","544 7TH AVENUE CONSOLIDATED LOCATION","2","P.S. K053 |  J.H.S. 088 Peter Rouget |  544 7TH AVENUE CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11215","40.660024","-73.987637","7","38","147","3331276","3008800001","Sunset Park West                                                           "
"2015-16","K090","21K090","P.S. 90 Edna Cohen School","K090","2840 WEST  12 STREET","K","21","649",,"1","P.S. 90 Edna Cohen School","0","1","1","1","0","4C","501-750","0.28","1.11","1.74","0.75","0.53","BROOKLYN ","11224","40.578255","-73.979628","13","47","350","3196558","3072660040","West Brighton                                                              "
"2015-16","K096","21K096","I.S. 096 Seth Low","K096","99 AVENUE P","K","21","641","99 AVENUE P CONSOLIDATED LOCATION ","2","IS 096 Seth Low|  Success Academy Charter School| 99 AVENUE P CONSOLIDTED LOCATION","N/A","N/A","N/A","N/A","N/A","4C","501-750","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11204","40.60754","-73.984661","11","44","430","3174076","3065950033","Bensonhurst East                                                           "
"2015-16","K099","21K099","P.S. 099 Isaac Asimov","K099","1120 EAST  10 STREET","K","21","883",,"1","P.S. 099 Isaac Asimov","1","0","0","1","0","5C","751-1000","0.38","1.71","2.38","0.98","0.82","BROOKLYN ","11230","40.621565","-73.965595","12","44","454","3171478","3065350011","Ocean Parkway South                                                        "
"2015-16","K100","21K100","P.S. 100 The Coney Island School","K100","2951 WEST  3 STREET","K","21","761",,"1","P.S. 100 The Coney Island School","0","0","2","0","0","5C","751-1000","0.38","1.71","2.38","0.98","0.82","BROOKLYN ","11224","40.57732","-73.971313","13","48","35602","3196595","3072810001","West Brighton                                                              "
"2015-16","K102","20K102","P.S. 102 The Bayview","K102","211 72 STREET","K","20","1425",,"1","P.S. 102 The Bayview","0","1","3","1","0","7C","1251-1500","0.64","3.02","5.77","1.72","1.54","BROOKLYN ","11209","40.63402","-74.029036","10","43","68","3146491","3058900001","Bay Ridge                                                                  "
"2015-16","K104","20K104","P.S./I.S. 104 The Fort Hamilton School","K104","9115 5 AVENUE","K","20","1236",,"1","P.S./I.S. 104 The Fort Hamilton School","0","0","4","0","0","6C","1001-1250","0.57","2.12","3.64","1.39","1.05","BROOKLYN ","11209","40.618415","-74.028842","10","43","160","3154775","3060880001","Bay Ridge                                                                  "
"2015-16","K107","15K107","P.S. 107 John W. Kimball","K107","1301 8 AVENUE","K","15","572",,"1","P.S. 107 John W. Kimball","0","0","0","0","0","4C","501-750","0.28","1.11","1.74","0.75","0.53","BROOKLYN ","11215","40.663251","-73.981289","6","39","167","3026517","3011010001","Park Slope-Gowanus                                                         "
"2015-16","K108","19K108","P.S. 108 Sal Abbracciamento","K108","200 LINWOOD STREET","K","19","982",,"1","P.S. 108 Sal Abbracciamento","0","2","1","1","1","5C","751-1000","0.38","1.71","2.38","0.98","0.82","BROOKLYN ","11208","40.681268","-73.884063","5","37","117202","3087131","3039260045","Cypress Hills-City Line                                                    "
"2015-16","K111","32K347","I.S. 347 School of Humanities","K347","35 STARR STREET","K","32","303","35 STARR STREET CONSOLIDATED LOCATION","2","I.S. 347 School of Humanities |  I.S. 349 Math, Science & Tech. |  35 STARR STREET CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11221","40.70069","-73.927481","4","34","423","3072497","3031850001","Bushwick South                                                             "
"2015-16","K111","32K349","I.S. 349 Math, Science & Tech.","K349","35 STARR STREET","K","32","304","35 STARR STREET CONSOLIDATED LOCATION","2","I.S. 347 School of Humanities |  I.S. 349 Math, Science & Tech. |  35 STARR STREET CONSOLIDATED LOCATION","N/A","N/A","N/A","N/A","N/A","3C","251-500","N/A","N/A","N/A","N/A","N/A","BROOKLYN ","11221","40.70069","-73.927481","4","34","423","3072497","3031850001","Bushwick South                                                             "
