WKT,id,external_id,monument_aanwijzingsdatum,in_onderzoek,monumentnummer,monumentnaam,display_naam,heeft_als_grondslag_beperking,monumentstatus
"POINT (4.88401189737413 52.3809811750449)",bb34f4ff-bb8b-449f-8c59-ff1421faea77,bb34f4ff-bb8b-449f-8c59-ff1421faea77,,N,"1199",,Tweede Goudsbloemdwarsstraat 3 A,,Rijksmonument
"POINT (4.88405728246642 52.3808645277963)",be01dcea-d6f5-4295-a442-124821a8d457,be01dcea-d6f5-4295-a442-124821a8d457,,N,"1200",,Tweede Goudsbloemdwarsstraat 7 A,,Rijksmonument
"POINT (4.88417762857507 52.3806133834778)",60c9f4f5-7ebe-4c3b-b22a-2d57bf8820ca,60c9f4f5-7ebe-4c3b-b22a-2d57bf8820ca,,N,"1201",,Tweede Goudsbloemdwarsstraat 15,,Rijksmonument
"POINT (4.88386564450739 52.380926627305)",2895e077-bbe6-4734-8362-a76a2deacabd,2895e077-bbe6-4734-8362-a76a2deacabd,,N,"1202",,Tweede Goudsbloemdwarsstraat 6 A,,Rijksmonument
"POINT (4.88392530837693 52.3808459915924)",45fcac43-bfa5-4ab1-9662-2bec541b637e,45fcac43-bfa5-4ab1-9662-2bec541b637e,,N,"1203",,Tweede Goudsbloemdwarsstraat 10 A,,Rijksmonument
"POINT (4.88395753699576 52.3805944729683)",ac93bd79-e53b-40d3-b258-99f021191633,ac93bd79-e53b-40d3-b258-99f021191633,,N,"1204",,Goudsbloemstraat 103 A,,Rijksmonument
"POINT (4.88407696525001 52.3804242141395)",19a5e33d-b4e9-44f6-8c97-cc94117a19ea,19a5e33d-b4e9-44f6-8c97-cc94117a19ea,,N,"1205",,Tweede Goudsbloemdwarsstraat 26 H,,Rijksmonument
"POINT (4.88476396336266 52.3807147373505)",22151931-4576-46fa-9382-b69ca810dea3,22151931-4576-46fa-9382-b69ca810dea3,,N,"1207",,Goudsbloemstraat 79,,Rijksmonument
"POINT (4.88470531957903 52.3807055008206)",6030911a-40a6-409a-8f64-1e8ae44acfea,6030911a-40a6-409a-8f64-1e8ae44acfea,,N,"1208",,Goudsbloemstraat 81,,Rijksmonument
"POINT (4.88464667581992 52.3806962642616)",0b85ae0d-0376-441b-9777-521c2c14a184,0b85ae0d-0376-441b-9777-521c2c14a184,,N,"1209",,Goudsbloemstraat 83 H,,Rijksmonument
"POINT (4.88540772455121 52.3809331717411)",3907525d-cb88-41fa-a466-63fb17216cea,3907525d-cb88-41fa-a466-63fb17216cea,,N,"1211",,Goudsbloemstraat 36 A,,Rijksmonument
"POINT (4.88524637674236 52.380914512541)",d49fa996-e3d7-4cb1-b145-421fc04b72b6,d49fa996-e3d7-4cb1-b145-421fc04b72b6,,N,"1212",,Goudsbloemstraat 42 H,,Rijksmonument
"POINT (4.88518773259327 52.38090527625)",c49f0d14-09a6-460d-9116-c94df0a4fba1,c49f0d14-09a6-460d-9116-c94df0a4fba1,,N,"1213",,Goudsbloemstraat 44,,Rijksmonument
"POINT (4.89225392773665 52.3741762699869)",05f3cd7c-56e3-434f-8abf-48ff9d32cfde,05f3cd7c-56e3-434f-8abf-48ff9d32cfde,,N,"1225",,Gravenstraat 15,,Rijksmonument
"POINT (4.89166635682039 52.3741917878924)",4e003a01-773c-43a8-91b9-f28c50531ab3,4e003a01-773c-43a8-91b9-f28c50531ab3,,N,"1226",,Gravenstraat 19,,Rijksmonument
"POINT (4.88235784902668 52.3804887993169)",971ee82a-f08b-4adf-abc7-6025b8d7ab6a,971ee82a-f08b-4adf-abc7-6025b8d7ab6a,,N,"1214",,Goudsbloemstraat 130 H,,Rijksmonument
"POINT (4.88226993573223 52.3804704490918)",5eca6a02-6c06-47f2-a2a3-57697a133e8f,5eca6a02-6c06-47f2-a2a3-57697a133e8f,,N,"1215",,Goudsbloemstraat 132,,Rijksmonument
"POINT (4.89483392295134 52.3785550489781)",0e702226-e920-4c8e-afdc-1cfb545dea95,0e702226-e920-4c8e-afdc-1cfb545dea95,,N,"1216",Gouwenaarssteeg 1 (voorheen),Gouwenaarssteeg 1 (voorheen),,Rijksmonument
"POINT (4.89445319296279 52.3784546006504)",7ec9b991-372e-4730-ae21-bcb4f8bd67fc,7ec9b991-372e-4730-ae21-bcb4f8bd67fc,,N,"1217",,Gouwenaarssteeg 23,,Rijksmonument
"POINT (4.89628940009169 52.3678028076923)",4aad0459-f1f2-4a97-9196-cef9a89c3437,4aad0459-f1f2-4a97-9196-cef9a89c3437,,N,"1218",,'s-Gravelandse Veer 1,,Rijksmonument
"POINT (4.89643632101995 52.3677944290688)",54039fed-abc1-4f11-8d8f-bc76cc06e3d7,54039fed-abc1-4f11-8d8f-bc76cc06e3d7,,N,"1219",,'s-Gravelandse Veer 3,,Rijksmonument
"POINT (4.89671498373951 52.3678225469705)",98f5187b-077b-4d02-91c4-9d24558d1652,98f5187b-077b-4d02-91c4-9d24558d1652,,N,"1220",,'s-Gravelandse Veer 6 H,,Rijksmonument
"POINT (4.89696438179527 52.3678415553292)",915f29fd-2faf-42ac-9268-4b3aed04d7ae,915f29fd-2faf-42ac-9268-4b3aed04d7ae,,N,"1221",,'s-Gravelandse Veer 9 H,,Rijksmonument
"POINT (4.90792873266159 52.3722634590422)",1548f32d-79b2-4500-802f-4c25cb11ccc4,1548f32d-79b2-4500-802f-4c25cb11ccc4,,N,"1222",,'s-Gravenhekje 1 A,,Rijksmonument
"POINT (4.90770935230545 52.3721816815423)",31eb8d3d-99e3-41e3-a3c1-e1e8edbe00b9,31eb8d3d-99e3-41e3-a3c1-e1e8edbe00b9,,N,"1223",,'s-Gravenhekje 2 3,,Rijksmonument
"POINT (4.90741694363328 52.372063656935)",4a1cc7df-5b6c-4666-9f68-cb0d1a490a83,4a1cc7df-5b6c-4666-9f68-cb0d1a490a83,,N,"1224",,'s-Gravenhekje 5 H,,Rijksmonument
"POINT (4.89308942846805 52.3743145750257)",e01338fb-33ce-431d-a672-8bc7aef58135,e01338fb-33ce-431d-a672-8bc7aef58135,,N,"1227",,Gravenstraat 2,,Rijksmonument
"POINT (4.8926194306527 52.3743216005268)",89f079dc-d28e-44d9-b7c7-9d4a336d6591,89f079dc-d28e-44d9-b7c7-9d4a336d6591,,N,"1228",,Gravenstraat 10 A,,Rijksmonument
"POINT (4.89256089389794 52.3743033805974)",e9787fde-6eaf-47cd-b6b9-f79dd48369a7,e9787fde-6eaf-47cd-b6b9-f79dd48369a7,,N,"1229",,Gravenstraat 12 H,,Rijksmonument
"POINT (4.89232624598956 52.3742754370266)",4f97b5d9-96a7-4bd9-bd87-d8dafbc59e95,4f97b5d9-96a7-4bd9-bd87-d8dafbc59e95,,N,"1230",,Gravenstraat 18,,Rijksmonument
"POINT (4.89217910221515 52.3743017850834)",5cc8c20d-08a2-4df4-9b34-40ba5c12bb8e,5cc8c20d-08a2-4df4-9b34-40ba5c12bb8e,,N,"1231",,Gravenstraat 20 H,,Rijksmonument
"POINT (4.89182687990265 52.3742823366349)",e4603875-9641-4a3b-924d-aac92cdeea19,e4603875-9641-4a3b-924d-aac92cdeea19,,N,"1232",,Gravenstraat 26 H,,Rijksmonument
"POINT (4.89178282703944 52.3742821523268)",f3d983c9-a572-4f51-85dc-97b6eb732213,f3d983c9-a572-4f51-85dc-97b6eb732213,,N,"1233",,Gravenstraat 28,,Rijksmonument
"POINT (4.89173887457005 52.3742729807158)",c4b66ed7-3bd5-4cda-b123-b5c3db9fa627,c4b66ed7-3bd5-4cda-b123-b5c3db9fa627,,N,"1234",,Gravenstraat 30,,Rijksmonument
"POINT (4.89377574191445 52.3693831842341)",343692e5-b740-4ef1-bcae-96c12f77812b,343692e5-b740-4ef1-bcae-96c12f77812b,,N,"1235",,Grimburgwal 13 A,,Rijksmonument
"POINT (4.89384915526039 52.3693834901591)",0fa35c4b-bef6-4e71-8322-88e126ae34bb,0fa35c4b-bef6-4e71-8322-88e126ae34bb,,N,"1236",,Grimburgwal 15 H,,Rijksmonument
"POINT (4.89340967560579 52.3692917809511)",21fc4f1f-12a9-46db-a0d8-3f0a836313e5,21fc4f1f-12a9-46db-a0d8-3f0a836313e5,,N,"1237",,Grimburgwal 2 O,,Rijksmonument
"POINT (4.89348298877187 52.3693010744007)",1c18ec8c-f8a3-4a3c-8ece-11167cb98378,1c18ec8c-f8a3-4a3c-8ece-11167cb98378,,N,"1238",,Grimburgwal 4,,Rijksmonument
"POINT (4.89343974112025 52.3692289923338)",43107879-3659-4c45-8e85-348d8b9f6f1e,43107879-3659-4c45-8e85-348d8b9f6f1e,,N,"1239",,Nes 95,,Rijksmonument
"POINT (4.8935278368256 52.3692293596881)",5b1a25cf-af59-4e38-9136-7b55a6290b00,5b1a25cf-af59-4e38-9136-7b55a6290b00,,N,"1240",,Grimburgwal 10,,Rijksmonument
"POINT (4.89917728645871 52.3695583628265)",45da2e09-f6af-437f-b4f9-593178615454,45da2e09-f6af-437f-b4f9-593178615454,,N,"1242",,Groenburgwal 1,,Rijksmonument
"POINT (4.89913363377231 52.3695222320461)",cf559aa0-e062-4588-b2cd-c8524b4e9af2,cf559aa0-e062-4588-b2cd-c8524b4e9af2,,N,"1244",,Groenburgwal 3 A,,Rijksmonument
"POINT (4.89882866060903 52.3692153923062)",85282590-a5e5-47d9-8e95-727bceb56b34,85282590-a5e5-47d9-8e95-727bceb56b34,,N,"1245",,Groenburgwal 17 A,,Rijksmonument
"POINT (4.89884403580157 52.3691525417421)",bde6c23a-3a05-4915-be9f-739a54092404,bde6c23a-3a05-4915-be9f-739a54092404,,N,"1246",,Groenburgwal 19 A,,Rijksmonument
"POINT (4.8987711175592 52.3691073023969)",043750d2-4988-4d58-a120-5bcec2edf839,043750d2-4988-4d58-a120-5bcec2edf839,,N,"1247",,Groenburgwal 21 A,,Rijksmonument
"POINT (4.89853847318164 52.3688996250622)",6b2c8684-adea-4eeb-9e1a-a8197dfac7fe,6b2c8684-adea-4eeb-9e1a-a8197dfac7fe,,N,"1248",,Groenburgwal 31 A,,Rijksmonument
"POINT (4.89845156628366 52.3687914137914)",c2a44bbf-6d47-4450-abaa-17b763a12452,c2a44bbf-6d47-4450-abaa-17b763a12452,,N,"1249",,Groenburgwal 35 A,,Rijksmonument
"POINT (4.8984667438342 52.3687465378796)",69c105c3-7e37-473d-abe3-9752319262b8,69c105c3-7e37-473d-abe3-9752319262b8,,N,"1250",,Groenburgwal 37 A,,Rijksmonument
"POINT (4.89824828988161 52.3685838570917)",66c4fb0e-a2b8-4669-8075-9efbdf437caa,66c4fb0e-a2b8-4669-8075-9efbdf437caa,,N,"1251",,Groenburgwal 45 A,,Rijksmonument
"POINT (4.89820473797604 52.3685387386596)",aa696f21-b92f-49eb-b36c-6eeebc8f2142,aa696f21-b92f-49eb-b36c-6eeebc8f2142,,N,"1253",,Groenburgwal 47 H,,Rijksmonument
"POINT (4.89813221771723 52.3684575497002)",ba1827e0-2fda-4db1-be1d-799a5613bcb4,ba1827e0-2fda-4db1-be1d-799a5613bcb4,,N,"1254",,Groenburgwal 51,,Rijksmonument
"POINT (4.89805979681869 52.368367373391)",47759598-d9dd-4352-82f1-4c70014589dd,47759598-d9dd-4352-82f1-4c70014589dd,,N,"1255",,Groenburgwal 55 A,,Rijksmonument
"POINT (4.89801614621322 52.3683312421923)",92e4003c-6de1-4b69-a05d-072b22d0e978,92e4003c-6de1-4b69-a05d-072b22d0e978,,N,"1256",,Groenburgwal 57,,Rijksmonument
"POINT (4.89788588873228 52.3681599373675)",a0a199c3-baf3-429a-aa90-3a3ec7833336,a0a199c3-baf3-429a-aa90-3a3ec7833336,,N,"1257",,Groenburgwal 59,,Rijksmonument
"POINT (4.89784233761072 52.3681148187991)",a997b7fe-9391-4202-9e59-a510f8b9f9cb,a997b7fe-9391-4202-9e59-a510f8b9f9cb,,N,"1258",,Groenburgwal 61 H,,Rijksmonument
"POINT (4.89766813400968 52.3679343443622)",24c4e143-10b9-4914-a3c3-cba716171d75,24c4e143-10b9-4914-a3c3-cba716171d75,,N,"1259",,Groenburgwal 69 H,,Rijksmonument
"POINT (4.89760990114939 52.3678891649997)",9038abd2-9805-4f8a-989b-967241787e02,9038abd2-9805-4f8a-989b-967241787e02,,N,"1260",,Groenburgwal 71,,Rijksmonument
"POINT (4.88724018534171 52.3825407322491)",e85ea448-c455-46ce-a264-6f8f17a31dc7,e85ea448-c455-46ce-a264-6f8f17a31dc7,,N,"1306",,Haarlemmerdijk 67,,Rijksmonument
"POINT (4.89756664815433 52.3678170844136)",e0cdae85-cb34-46f4-9c3c-95b256415e77,e0cdae85-cb34-46f4-9c3c-95b256415e77,,N,"1261",,Groenburgwal 73 H,,Rijksmonument
"POINT (4.89853243412039 52.3694478505685)",6a196460-5bb6-495b-b6be-c8de79f217b8,6a196460-5bb6-495b-b6be-c8de79f217b8,,N,"1262",,Groenburgwal 2 A,,Rijksmonument
"POINT (4.89841625986696 52.3693305307768)",132b07d5-718c-4951-8073-b5d73598a7f7,132b07d5-718c-4951-8073-b5d73598a7f7,,N,"1263",,Groenburgwal 14 H,,Rijksmonument
"POINT (4.89825683082561 52.3691411305515)",33abbdad-5aea-4048-876f-5e5ee215c505,33abbdad-5aea-4048-876f-5e5ee215c505,,N,"1264",,Groenburgwal 20,,Rijksmonument
"POINT (4.89815514250562 52.3690418457374)",bbf8f00a-33c2-44b1-b63d-4e7fe901b06e,bbf8f00a-33c2-44b1-b63d-4e7fe901b06e,,N,"1265",,Groenburgwal 26,,Rijksmonument
"POINT (4.89812617371215 52.3690057752286)",a294f042-ce2b-4d6d-ba0d-2d7fcbd0f420,a294f042-ce2b-4d6d-ba0d-2d7fcbd0f420,,N,"1266",,Groenburgwal 28 H,,Rijksmonument
"POINT (4.89789422679897 52.3687351855024)",fccc07ef-ad22-4439-80e2-81858d072019,fccc07ef-ad22-4439-80e2-81858d072019,,N,"1267",,Groenburgwal 38 A,,Rijksmonument
"POINT (4.89782140935659 52.3686809582668)",2c6d9d0d-39e6-4371-b0d9-6694094d81ff,2c6d9d0d-39e6-4371-b0d9-6694094d81ff,,N,"1268",,Groenburgwal 40 H,,Rijksmonument
"POINT (4.89773440547519 52.368581733771)",59324a63-815e-4001-9075-47374e5395d1,59324a63-815e-4001-9075-47374e5395d1,,N,"1269",Engelse Episcopale Kerk,Engelse Episcopale Kerk,,Rijksmonument
"POINT (4.89761833478163 52.3684554258773)",e3708475-c2a8-46f9-bda6-f90074ae905b,e3708475-c2a8-46f9-bda6-f90074ae905b,,N,"1270",,Groenburgwal 44,,Rijksmonument
"POINT (4.89732806169406 52.3681486429383)",c91392ee-8bb7-46eb-85b5-ada1410be538,c91392ee-8bb7-46eb-85b5-ada1410be538,,N,"1271",,Groenburgwal 46,,Rijksmonument
"POINT (4.89722667551324 52.3680223953997)",87a624c7-b27f-4514-83f7-6e83fcfb4e63,87a624c7-b27f-4514-83f7-6e83fcfb4e63,,N,"1272",,Groenburgwal 52 H,,Rijksmonument
"POINT (4.8971395749708 52.3679321577609)",7558aba1-08ec-4522-abbb-357a7a9ea3d3,7558aba1-08ec-4522-abbb-357a7a9ea3d3,,N,"1273",,Groenburgwal 56,,Rijksmonument
"POINT (4.89849031204256 52.3759368001643)",073baf00-1f86-4a6a-9d7c-7bb479360cca,073baf00-1f86-4a6a-9d7c-7bb479360cca,,N,"1274",,Guldehandsteeg 11,,Rijksmonument
"POINT (4.89284570145835 52.380371267826)",92611896-c924-48de-91f4-34d07f7bf41b,92611896-c924-48de-91f4-34d07f7bf41b,,N,"1275",,Haarlemmer Houttuinen 1 A,,Rijksmonument
"POINT (4.89278665563618 52.3803979844038)",f39cc0d0-9461-4672-be6d-d3b4a0a94c2f,f39cc0d0-9461-4672-be6d-d3b4a0a94c2f,,N,"1276",,Haarlemmer Houttuinen 3 A,,Rijksmonument
"POINT (4.89269833731214 52.3804155910237)",7221dcd9-7040-4751-a675-434f845c6ca5,7221dcd9-7040-4751-a675-434f845c6ca5,,N,"1277",,Haarlemmer Houttuinen 5 A,,Rijksmonument
"POINT (4.89262470524469 52.3804332589154)",16759964-5154-49da-8f0e-3f723831c69b,16759964-5154-49da-8f0e-3f723831c69b,,N,"1278",,Haarlemmer Houttuinen 7 A,,Rijksmonument
"POINT (4.89253618628651 52.3804688399666)",2bed111a-fec3-45ab-ba35-d6f792cb96f0,2bed111a-fec3-45ab-ba35-d6f792cb96f0,,N,"1279",,Haarlemmer Houttuinen 9 A,,Rijksmonument
"POINT (4.89247703988611 52.3805045436651)",6d26fc6e-851a-4606-9469-091473b4f6b0,6d26fc6e-851a-4606-9469-091473b4f6b0,,N,"1280",,Haarlemmer Houttuinen 11 H,,Rijksmonument
"POINT (4.89243268002329 52.3805313214194)",d401309b-ecaf-45ad-a24b-b60db77f9692,d401309b-ecaf-45ad-a24b-b60db77f9692,,N,"1281",,Haarlemmer Houttuinen 13 H,,Rijksmonument
"POINT (4.89231438679378 52.3806027286817)",1c14f921-9f64-4ad4-9886-c3e2a3b38145,1c14f921-9f64-4ad4-9886-c3e2a3b38145,,N,"1282",,Haarlemmer Houttuinen 17,,Rijksmonument
"POINT (4.89225534034355 52.3806294449925)",3e4af4a1-886e-486c-a7dd-453d694c7fc4,3e4af4a1-886e-486c-a7dd-453d694c7fc4,,N,"1283",,Haarlemmer Houttuinen 19 H,,Rijksmonument
"POINT (4.89210777407557 52.3806917420018)",62c444c3-727f-438f-9bf5-8a0a905dd43b,62c444c3-727f-438f-9bf5-8a0a905dd43b,,N,"1284",,Haarlemmer Houttuinen 21,,Rijksmonument
"POINT (4.89207779919155 52.3807455428472)",55f04f60-86e3-4e81-8b13-951b810ebc81,55f04f60-86e3-4e81-8b13-951b810ebc81,,N,"1285",,Haarlemmer Houttuinen 25 A,,Rijksmonument
"POINT (4.8912803098484 52.3811376643856)",5d642602-794a-487d-abe4-7e636deadc7f,5d642602-794a-487d-abe4-7e636deadc7f,,N,"1286",,Betreden via Haarlemmer Houttuinen 39 H,,Rijksmonument
"POINT (4.89116161102192 52.3812450195763)",0822a548-ce00-4ff2-a9dc-4d86ffeee1f4,0822a548-ce00-4ff2-a9dc-4d86ffeee1f4,,N,"1287",,Haarlemmer Houttuinen 41 2,,Rijksmonument
"POINT (4.89107298872102 52.3812895867972)",04a3184c-4730-46cd-9c07-eddb4ded04b0,04a3184c-4730-46cd-9c07-eddb4ded04b0,,N,"1288",,Haarlemmer Houttuinen 43 1,,Rijksmonument
"POINT (4.88694451864502 52.3827102498262)",a2f20cd8-c5b0-46e9-962c-b9355ddec31d,a2f20cd8-c5b0-46e9-962c-b9355ddec31d,,N,"1307",,Haarlemmerdijk 79 A,,Rijksmonument
"POINT (4.89612718358552 52.3652136721263)",e4f27f50-a784-41bf-b15e-cb05bdbea297,e4f27f50-a784-41bf-b15e-cb05bdbea297,,N,"5718",,Thorbeckeplein 11,,Rijksmonument
"POINT (4.8903257844099 52.3811246755133)",6776668c-55d8-40b9-abb8-15c8fa1a29a0,6776668c-55d8-40b9-abb8-15c8fa1a29a0,,N,"1289",De Posthoorn,De Posthoorn,,Rijksmonument
"POINT (4.89024520077535 52.3817624636804)",30dd2e52-9925-4a84-bcc4-27dcc7356ddf,30dd2e52-9925-4a84-bcc4-27dcc7356ddf,,N,"1290",,Haarlemmer Houttuinen 63 H,,Rijksmonument
"POINT (4.89018595007382 52.3818071534915)",e136031e-d6bb-449c-9340-dd05189a7842,e136031e-d6bb-449c-9340-dd05189a7842,,N,"1291",,Haarlemmer Houttuinen 65 H,,Rijksmonument
"POINT (4.8893732335223 52.3822441367625)",34825be6-4930-4a7c-aa28-f18bd8575337,34825be6-4930-4a7c-aa28-f18bd8575337,,N,"1292",,Haarlemmer Houttuinen 257,,Rijksmonument
"POINT (4.88928450651262 52.3822976898998)",c1f84a7e-66af-492d-a0d5-989b8c18d2f8,c1f84a7e-66af-492d-a0d5-989b8c18d2f8,,N,"1293",,Haarlemmer Houttuinen 291,,Rijksmonument
"POINT (4.88849646562814 52.3818449892018)",6a8b9bd0-7425-4828-9622-6483410e4a17,6a8b9bd0-7425-4828-9622-6483410e4a17,,N,"1294",,Haarlemmerdijk 21,,Rijksmonument
"POINT (4.88845210202188 52.3818717654524)",9203096d-78ea-4ed6-bf50-4ef24813ed5b,9203096d-78ea-4ed6-bf50-4ef24813ed5b,,N,"1295",,Haarlemmerdijk 23 A,,Rijksmonument
"POINT (4.88837826365622 52.3819074052303)",a1b6461f-f1a1-4027-a850-9ab15ea07ae6,a1b6461f-f1a1-4027-a850-9ab15ea07ae6,,N,"1296",,Haarlemmerdijk 25 A,,Rijksmonument
"POINT (4.8882155963472 52.3820055845692)",f7738178-a284-46f4-82ed-0ec8b93e4191,f7738178-a284-46f4-82ed-0ec8b93e4191,,N,"1297",,Haarlemmerdijk 33,,Rijksmonument
"POINT (4.88793492740713 52.3821482047264)",f512a04f-dfc0-403f-b615-d00fa269a737,f512a04f-dfc0-403f-b615-d00fa269a737,,N,"1298",,Haarlemmerdijk 45,,Rijksmonument
"POINT (4.88789046196147 52.3821839680319)",aa620a73-70aa-4dc9-98b5-251b2c1fa03b,aa620a73-70aa-4dc9-98b5-251b2c1fa03b,,N,"1299",,Haarlemmerdijk 47 H,,Rijksmonument
"POINT (4.88784619885595 52.3822017567849)",facf3f4b-b5f4-4c19-b181-c0760dc383fc,facf3f4b-b5f4-4c19-b181-c0760dc383fc,,N,"1300",,Haarlemmerdijk 49 H,,Rijksmonument
"POINT (4.88768363052784 52.3822909481164)",b96faf1a-1fd3-4b46-a904-0b052200b236,b96faf1a-1fd3-4b46-a904-0b052200b236,,N,"1302",,Haarlemmerdijk 55 A,,Rijksmonument
"POINT (4.88758011317652 52.3823534252891)",9ede00a9-f664-4e90-bc0a-2facbf89af2e,9ede00a9-f664-4e90-bc0a-2facbf89af2e,,N,"1303",,Haarlemmerdijk 59 1,,Rijksmonument
"POINT (4.88750637458341 52.3823800772506)",ab074e1a-c589-4fee-88ac-280c727c7562,ab074e1a-c589-4fee-88ac-280c727c7562,,N,"1304",,Haarlemmerdijk 61,,Rijksmonument
"POINT (4.88727016731393 52.3824869326574)",65eec8fc-af49-4937-9a09-2caf04013730,65eec8fc-af49-4937-9a09-2caf04013730,,N,"1305",,Haarlemmerdijk 65,,Rijksmonument
"POINT (4.8868853647539 52.3827459507051)",7304dedb-5ac2-4aab-abc9-ec2a9bd69f22,7304dedb-5ac2-4aab-abc9-ec2a9bd69f22,,N,"1308",,Haarlemmerdijk 81 1,,Rijksmonument
"POINT (4.88675247100952 52.3828083030423)",118c64e2-ce9b-42c9-8dc7-5783b1920c4e,118c64e2-ce9b-42c9-8dc7-5783b1920c4e,,N,"1309",,Haarlemmerdijk 85 H,,Rijksmonument
"POINT (4.88651585373155 52.3829511059901)",6f4335a3-1c8b-4469-9a1a-28abbf3eb703,6f4335a3-1c8b-4469-9a1a-28abbf3eb703,,N,"1310",,Haarlemmerdijk 93 B,,Rijksmonument
"POINT (4.88644191051954 52.382995731813)",5031fa5f-4b06-495f-8257-ff398a8013bf,5031fa5f-4b06-495f-8257-ff398a8013bf,,N,"1311",,Haarlemmerdijk 95 H,,Rijksmonument
"POINT (4.88635368602365 52.3830043464157)",9255a3cb-c9b1-490e-9c47-e86928a15dbc,9255a3cb-c9b1-490e-9c47-e86928a15dbc,,N,"1312",,Haarlemmerdijk 97,,Rijksmonument
"POINT (4.88608738729152 52.3831739860559)",73a2065b-b432-4457-bcc8-dfc3447232a9,73a2065b-b432-4457-bcc8-dfc3447232a9,,N,"1313",,Haarlemmerdijk 109,,Rijksmonument
"POINT (4.88577692305707 52.3833524257977)",4f888ae0-47cb-4ab7-b28f-4ca9d5f3f0d3,4f888ae0-47cb-4ab7-b28f-4ca9d5f3f0d3,,N,"1314",,Haarlemmerdijk 119 A,,Rijksmonument
"POINT (4.88573255629986 52.383379201017)",4a07a8a7-8f8d-4bc2-8e03-04c0db9f1183,4a07a8a7-8f8d-4bc2-8e03-04c0db9f1183,,N,"1315",,Haarlemmerdijk 121 B,,Rijksmonument
"POINT (4.88558466672208 52.383468451626)",da232965-1224-4562-aa3a-5ea8691d74f8,da232965-1224-4562-aa3a-5ea8691d74f8,,N,"1316",,Haarlemmerdijk 127,,Rijksmonument
"POINT (4.88552571408468 52.3834861772915)",4e1a7cf6-7101-47c4-8774-e4bd766d1597,4e1a7cf6-7101-47c4-8774-e4bd766d1597,,N,"1317",,Haarlemmerdijk 129 2,,Rijksmonument
"POINT (4.88548134704191 52.3835129524155)",c013540a-4d1b-4b10-a280-405b77c892b5,c013540a-4d1b-4b10-a280-405b77c892b5,,N,"1318",,Haarlemmerdijk 131 1,,Rijksmonument
"POINT (4.88543687824719 52.3835487147852)",a469dc20-1909-4763-b448-96fa622d5cdf,a469dc20-1909-4763-b448-96fa622d5cdf,,N,"1319",,Haarlemmerdijk 133 A,,Rijksmonument
"POINT (4.88536293295235 52.3835933399262)",8eee34e4-551c-4c9a-b100-787e2de2a41c,8eee34e4-551c-4c9a-b100-787e2de2a41c,,N,"1320",,Haarlemmerdijk 135 A,,Rijksmonument
"POINT (4.88531866742655 52.3836111277259)",7a14b6e5-166e-4a27-b09e-85936ff3a66c,7a14b6e5-166e-4a27-b09e-85936ff3a66c,,N,"1321",,Haarlemmerdijk 137,,Rijksmonument
"POINT (4.88497861860351 52.3838074153816)",02a136c1-5811-45a6-895f-da6291700510,02a136c1-5811-45a6-895f-da6291700510,,N,"1322",,Haarlemmerdijk 147,,Rijksmonument
"POINT (4.88490477422304 52.3838430529713)",563a3a47-ed18-452a-acce-24b522df53a0,563a3a47-ed18-452a-acce-24b522df53a0,,N,"1323",,Haarlemmerdijk 149,,Rijksmonument
"POINT (4.88474209211946 52.3839412274796)",d1f5d6f2-34e5-4ae3-a0a6-7137245f86db,d1f5d6f2-34e5-4ae3-a0a6-7137245f86db,,N,"1324",,Haarlemmerdijk 157,,Rijksmonument
"POINT (4.88465386541512 52.3839498408111)",ca86963b-862a-4bec-8889-38e29fbcaab4,ca86963b-862a-4bec-8889-38e29fbcaab4,,N,"1326",,Haarlemmerdijk 159,,Rijksmonument
"POINT (4.88907096660975 52.3816946163578)",5165a7b3-ae4b-4d2f-b04e-dfe360177645,5165a7b3-ae4b-4d2f-b04e-dfe360177645,,N,"1327",,Haarlemmerdijk 2,,Rijksmonument
"POINT (4.88905597699428 52.3817215163888)",7776a509-65a7-4074-ad56-8ca4b2035f44,7776a509-65a7-4074-ad56-8ca4b2035f44,,N,"1328",,Haarlemmerdijk 4,,Rijksmonument
"POINT (4.88899692709341 52.3817482310639)",a3c32b3e-13a3-4ba6-8f73-4930470ea8af,a3c32b3e-13a3-4ba6-8f73-4930470ea8af,,N,"1329",,Haarlemmerdijk 6 H,,Rijksmonument
"POINT (4.88874553487522 52.3818999639964)",dc562272-29af-4578-934d-f54fea057b05,dc562272-29af-4578-934d-f54fea057b05,,N,"1330",,Haarlemmerdijk 18 H,,Rijksmonument
"POINT (4.88868648454973 52.3819266785151)",3bf6487c-e44e-464b-bb9f-09c85e0d75b3,3bf6487c-e44e-464b-bb9f-09c85e0d75b3,,N,"1331",,Haarlemmerdijk 20 H,,Rijksmonument
"POINT (4.88827272580301 52.3821496283881)",cf4e39a9-4844-44a3-850d-7e62ca4490c6,cf4e39a9-4844-44a3-850d-7e62ca4490c6,,N,"1333",,Haarlemmerdijk 40,,Rijksmonument
"POINT (4.88806559196531 52.3822835709463)",f3452ad3-1141-4487-89bd-461ce59b081b,f3452ad3-1141-4487-89bd-461ce59b081b,,N,"1334",,Haarlemmerdijk 48 1,,Rijksmonument
"POINT (4.88800643954569 52.3823192723904)",39a98985-d075-4ff4-8728-5084b3f88b45,39a98985-d075-4ff4-8728-5084b3f88b45,,N,"1335",,Haarlemmerdijk 50 A,,Rijksmonument
