OBJECTID,SIGMA_ID,OBJECT,X,Y,Z,VERKANTING,M_SIGMATRAJECT,ELEMENT_TYPE_HORIZONTAAL,ELEMENT_LENGTE_HORIZONTAAL,BOOGSTRAAL_HORIZONTAAL,TANGENTPUNT_VERKANTING,OVERGANGSHELLING_WAARDE,OVERGANGSHELLING_LENGTE,ELEMENT_LENGTE_VERTICAAL,TANGENTPUNT_ONTWERPSNELHEID,ONTWERPSNELHEID,DATUM_GOEDGEKEURD,ARGUMENT_HORIZONTAAL,ARGUMENT_VERTICAAL,TRAJECTNAAM,OPMERKING,HELLING_VERTICAAL,BOOGSTRAAL_VERTICAAL,FUNCTIE,WISSEL_KRUISING_NAAM_SIGMA,TEKENINGNUMMER,POSITIONELE_NAUWKEURIGHEID_MM,SIGMATRAJECT_GUID
1695,20000860,KW_RAND,185483.0684,562691.9121,3.6972,3.06,237.74484,,,40809.06226,,1400,,,,140,2019/07/01 00:00:00+00,381.332566,99.650569,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1696,20000861,KW_RAND,185483.0593,562691.9421,3.6974,3.04,237.77621,,,41109.86765,,1400,,,,140,2019/07/01 00:00:00+00,381.332615,99.650791,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1697,20000862,KW_RAND,185483.0558,562691.9538,3.6974,3.03,237.78846,,,41228.45716,,1400,,,,140,2019/07/01 00:00:00+00,381.332634,99.650878,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1698,20000863,KW_RAND,185483.0554,562691.9551,3.6975,3.03,237.78983,,,41241.73732,,1400,,,,140,2019/07/01 00:00:00+00,381.332636,99.650887,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1699,20000864,,185482.4165,562694.0709,3.7093,1.45,240,,,86075.62063,,1400,,,,140,2019/07/01 00:00:00+00,381.335159,99.666521,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1700,20000865,KW_RAND,185482.3964,562694.1376,3.7097,1.4,240.06964,,,89128.22271,,1400,,,,140,2019/07/01 00:00:00+00,381.33521,99.667014,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1701,20000866,KW_RAND,185482.3963,562694.1383,3.7097,1.4,240.07027,,,89157.19613,,1400,,,,140,2019/07/01 00:00:00+00,381.33521,99.667019,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1702,20000867,KW_RAND,185482.3951,562694.142,3.7097,1.4,240.07423,,,89337.34444,,1400,,,,140,2019/07/01 00:00:00+00,381.335213,99.667047,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1703,20000868,KW_RAND,185482.3878,562694.1664,3.7098,1.38,240.09969,,,90513.86014,,1400,,,,140,2019/07/01 00:00:00+00,381.335231,99.667227,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1704,20000869,KW_RAND,185482.3754,562694.2072,3.71,1.35,240.14231,,,92553.95441,,1400,,,,140,2019/07/01 00:00:00+00,381.335261,99.667528,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1705,20000870,KW_RAND,185482.3745,562694.2102,3.7101,1.35,240.1454,,,92705.56237,,1400,,,,140,2019/07/01 00:00:00+00,381.335263,99.66755,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1706,20000871,KW_RAND,185482.3719,562694.2188,3.7101,1.34,240.15441,,,93149.77849,,1400,,,,140,2019/07/01 00:00:00+00,381.335269,99.667614,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1707,20000872,KW_RAND,185482.3714,562694.2207,3.7101,1.34,240.15644,,,93251.01473,,1400,,,,140,2019/07/01 00:00:00+00,381.33527,99.667628,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1708,20000873,KW_RAND,185482.3701,562694.225,3.7101,1.34,240.1609,,,93473.15106,,1400,,,,140,2019/07/01 00:00:00+00,381.335274,99.66766,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1709,20000874,KW,185482.3701,562694.225,3.7101,1.34,240.16091,,,93473.51059,,1400,,,,140,2019/07/01 00:00:00+00,381.335274,99.66766,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1710,20000875,KW_RAND,185482.3699,562694.2255,3.7101,1.34,240.16137,,,93496.15589,,1400,,,,140,2019/07/01 00:00:00+00,381.335274,99.667663,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1711,20000876,,185481.829,562696.0173,3.7197,0,242.0331,RST,64.63649,,TP_D,,,,,140,2019/07/01 00:00:00+00,381.335911,99.680903,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1712,20000877,KW_RAND,185480.9304,562698.9938,3.7348,0,245.14231,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.702896,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1713,20000878,KW,185480.9252,562699.011,3.7349,0,245.16022,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.703023,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1714,20000879,KW_RAND,185480.2996,562701.0834,3.7447,0,247.32505,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.718336,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1715,20000880,KW_RAND,185480.2581,562701.2209,3.7453,0,247.46868,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.719352,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1716,20000881,KW_RAND,185480.2098,562701.3811,3.7461,0,247.63598,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.720535,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1717,20000882,KW_RAND,185480.2074,562701.3888,3.7461,0,247.64406,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.720592,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1718,20000883,KW_RAND,185480.2024,562701.4054,3.7462,0,247.66141,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.720715,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1719,20000884,,185479.5266,562703.6443,3.7561,0,250,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.737258,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1720,20000885,KW_RAND,185479.4854,562703.7806,3.7567,0,250.14245,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.738265,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1721,20000886,KW,185479.4803,562703.7977,3.7568,0,250.16027,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.738391,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1722,20000887,M32A,185479.1043,562705.0431,3.762,0,251.46115,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.747593,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1723,20000888,KW_RAND,185478.854,562705.8723,3.7654,0,252.32733,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.75372,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1724,20000889,KW_RAND,185478.8112,562706.014,3.766,0,252.47534,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.754767,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1725,20000890,KW_RAND,185478.7645,562706.1689,3.7666,0,252.63717,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.755912,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1726,20000891,KW_RAND,185478.7622,562706.1763,3.7667,0,252.64487,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.755966,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1727,20000892,KW_RAND,185478.7572,562706.1931,3.7667,0,252.66243,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.756091,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1728,20000893,KW_RAND,185478.0405,562708.5672,3.7759,0,255.14232,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.773632,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1729,20000894,KW,185478.0355,562708.5837,3.7759,0,255.15966,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.773755,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1730,20000895,KW_RAND,185477.4084,562710.6611,3.7834,0,257.32958,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.789104,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1731,20000896,KW_RAND,185477.3643,562710.8072,3.7839,0,257.48218,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.790183,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1732,20000897,KW_RAND,185477.3195,562710.9556,3.7844,0,257.63726,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.79128,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1733,20000898,KW_RAND,185477.3171,562710.9635,3.7844,0,257.64543,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.791338,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1734,20000899,KW_RAND,185477.3122,562710.9798,3.7845,0,257.66248,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.791459,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1735,20000900,,185476.6366,562713.2176,3.7918,0,260,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.807994,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1736,20000901,KW_RAND,185476.5955,562713.3539,3.7923,0,260.14237,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.809001,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1737,20000902,KW,185476.5904,562713.3707,3.7923,0,260.15999,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.809125,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1738,20000903,KW_RAND,185475.9628,562715.4498,3.7986,0,262.33173,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.824487,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1739,20000904,KW_RAND,185475.9175,562715.5998,3.799,0,262.48846,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.825596,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1740,20000905,KW_RAND,185475.8741,562715.7435,3.7994,0,262.63855,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.826657,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1741,20000906,KW_RAND,185475.872,562715.7505,3.7994,0,262.64587,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.826709,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1742,20000907,KW_RAND,185475.8669,562715.7674,3.7995,0,262.66349,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.826834,009_129V_148.9,,top,9000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1743,20000908,,185475.7726,562716.08,3.8004,0,262.99002,,,,,,,30.73572,,140,2019/07/01 00:00:00+00,381.335911,99.829144,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1744,20000909,KW_RAND,185475.1505,562718.1407,3.8061,0,265.1426,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.833712,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1745,20000910,KW,185475.1455,562718.1572,3.8061,0,265.15976,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.833748,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1746,20000911,KW_RAND,185474.5173,562720.2383,3.8117,0,267.33367,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.838362,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1747,20000912,KW_RAND,185474.4708,562720.3923,3.8121,0,267.49455,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.838703,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1748,20000913,KW_RAND,185474.4288,562720.5315,3.8125,0,267.63992,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.839011,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1749,20000914,KW_RAND,185474.4265,562720.5389,3.8125,0,267.64762,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.839028,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1750,20000915,KW_RAND,185474.4217,562720.555,3.8125,0,267.66448,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.839064,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1751,20000916,,185473.7467,562722.7909,3.8184,0,270,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.84402,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1752,20000917,KW_RAND,185473.7054,562722.9277,3.8187,0,270.14294,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.844323,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1753,20000918,KW,185473.7003,562722.9448,3.8188,0,270.16076,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.844361,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1754,20000919,KW_RAND,185473.0718,562725.0268,3.824,0,272.33555,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.848976,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1755,20000920,KW_RAND,185473.0241,562725.1845,3.8244,0,272.50034,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.849326,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1756,20000921,KW_RAND,185472.9837,562725.3186,3.8247,0,272.64037,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.849623,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1757,20000922,KW_RAND,185472.9814,562725.3259,3.8247,0,272.64807,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.849639,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1758,20000923,KW_RAND,185472.9765,562725.3422,3.8248,0,272.66504,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.849675,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1759,20000924,M34,185472.6037,562726.5772,3.8278,0,273.95506,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.852413,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1760,20000925,KW_RAND,185472.2603,562727.7147,3.8305,0,275.14328,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.854934,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1761,20000926,KW,185472.2557,562727.7299,3.8306,0,275.15919,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.854968,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1762,20000927,KW_RAND,185471.6262,562729.8152,3.8354,0,277.33742,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.85959,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1763,20000928,KW_RAND,185471.5772,562729.9776,3.8358,0,277.50709,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.85995,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1764,20000929,KW_RAND,185471.5384,562730.1063,3.8361,0,277.64147,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.860235,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1765,20000930,KW_RAND,185471.5361,562730.1138,3.8361,0,277.64937,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.860252,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1766,20000931,KW_RAND,185471.5316,562730.1286,3.8362,0,277.66478,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.860285,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1767,20000932,,185471.3314,562730.7921,3.8416,,278.35782,,,,,,,15.36786,,140,2019/07/01 00:00:00+00,,,009_129V_148.9,,snij,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1768,20000933,,185470.8568,562732.3642,3.8412,0,280,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.86524,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1769,20000934,KW_RAND,185470.8156,562732.5008,3.8415,0,280.14266,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.865543,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1770,20000935,KW,185470.8106,562732.5173,3.8415,0,280.15991,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.86558,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1771,20000936,KW_RAND,185470.1808,562734.6036,3.8461,0,282.33921,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.870204,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1772,20000937,KW_RAND,185470.1306,562734.7697,3.8464,0,282.51271,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.870573,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1773,20000938,KW_RAND,185470.0935,562734.8927,3.8467,0,282.64126,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.870845,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1774,20000939,KW_RAND,185470.091,562734.9008,3.8467,0,282.64971,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.870863,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1775,20000940,KW_RAND,185470.0863,562734.9166,3.8467,0,282.66617,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.870898,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1776,20000941,KW_RAND,185469.3706,562737.2875,3.8516,0,285.14273,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.876154,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1777,20000942,KW,185469.3655,562737.3042,3.8517,0,285.16025,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.876191,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1778,20000943,KW_RAND,185469.0647,562738.3008,3.8537,0,286.20121,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.8784,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1779,20000944,KW_RAND,185469.0627,562738.3072,3.8537,0,286.20788,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.878414,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1780,20000945,KW_RAND,185468.9808,562738.5786,3.8542,0,286.49135,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.879015,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1781,20000946,KW_RAND,185468.9798,562738.5819,3.8542,0,286.49484,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.879023,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1782,20000947,KW_RAND,185468.8077,562739.1522,3.8554,0,287.09056,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.880287,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1783,20000948,KW_RAND,185468.7903,562739.2098,3.8555,0,287.15075,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.880415,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1784,20000949,KW_RAND,185468.7808,562739.2412,3.8555,0,287.18357,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.880484,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1785,20000950,KW_RAND,185468.7766,562739.2552,3.8556,0,287.19815,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.880515,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1786,20000951,KW_RAND,185468.7606,562739.3082,3.8557,0,287.25351,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.880633,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1787,20000952,KW_RAND,185468.7582,562739.3161,3.8557,0,287.26173,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.88065,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1788,20000953,KW_RAND,185468.7449,562739.36,3.8558,0,287.3076,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.880748,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1789,20000954,KW_RAND,185468.7422,562739.3691,3.8558,0,287.31712,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.880768,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1790,20000955,KW_RAND,185468.7419,562739.3701,3.8558,0,287.3182,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.88077,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1791,20000956,KW_RAND,185468.7366,562739.3875,3.8558,0,287.33638,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.880809,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1792,20000957,KW_RAND,185468.7365,562739.3879,3.8558,0,287.33679,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.88081,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1793,20000958,KW_RAND,185468.713,562739.4659,3.856,0,287.4182,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.880982,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1794,20000959,KW_RAND,185468.709,562739.479,3.856,0,287.43192,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.881011,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1795,20000960,KW_RAND,185468.6916,562739.5367,3.8561,0,287.49224,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.881139,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1796,20000961,KW_RAND,185468.6902,562739.5413,3.8561,0,287.49705,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.88115,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1797,20000962,KW_RAND,185468.6482,562739.6804,3.8564,0,287.64231,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.881458,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1798,20000963,KW_RAND,185468.6458,562739.6883,3.8564,0,287.65053,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.881475,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1799,20000964,KW_RAND,185468.6412,562739.7037,3.8564,0,287.66669,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.88151,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1800,20000965,"Hm 149,2",185468.2436,562741.0207,3.859,0,289.04237,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.884429,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1801,20000966,,185467.9669,562741.9375,3.8607,0,290,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.886461,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1802,20000967,KW_RAND,185467.9257,562742.0739,3.861,0,290.14249,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.886763,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1803,20000968,KW,185467.9206,562742.0909,3.861,0,290.16021,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.886801,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1804,20000969,KW_RAND,185467.2914,562744.175,3.8648,0,292.33725,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.891421,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1805,20000970,KW_RAND,185467.2508,562744.3095,3.865,0,292.47772,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.891719,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1806,20000971,KW_RAND,185467.2439,562744.3325,3.8651,0,292.50172,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.89177,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1807,20000972,KW_RAND,185467.2072,562744.4539,3.8653,0,292.6286,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.892039,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1808,20000973,KW_RAND,185467.2031,562744.4676,3.8653,0,292.64292,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.89207,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
1809,20000974,KW_RAND,185467.2005,562744.4761,3.8653,0,292.65174,,,,,,,,,140,2019/07/01 00:00:00+00,381.335911,99.892088,009_129V_148.9,,top,30000,,,,10,0b68452e-4f63-4389-87a8-3b72410e817a
