FID,NITG,INTERN_NR,MV_TOV_NAP,LENGTE_BORING,DIEPTE_TOV_NAP,DATUM_BORING,BOORSTAAT_TNO_LINK,META_DATA_TNO_LINK,PDF_BOORSTAAT_AANWEZIG_JANEE,PDF_BESTAND_LINK,KLASSE,GEOMETRIE
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_309c,B40C0506,-,27.6,106,-78.4,20-02-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0506"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten40_200,POINT (188280 425980)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_309d,B40C0472,-,24.47,107,-82.53,22-03-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0472"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten40_200,POINT (187381 428637)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_309e,B40C0233,-,10,107.5,-97.5,21-04-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0233"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten40_200,POINT (188878 430934)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_309f,B40C0234,-,10,108.5,-98.5,21-05-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0234"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten40_200,POINT (188878 430439)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30a0,B40C0034,-,8.8,118,-109.2,20-06-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0034"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten40_200,POINT (186139 435570)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30a1,B40C0638,-,19,118,-99,20-07-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0638"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten40_200,POINT (187231 428630)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30a2,B40C0382,-,11.5,120,-108.5,19-08-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0382"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten40_200,POINT (186940 428820)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30a3,B40C0060,-,9.96,122.61,-112.65,18-09-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0060"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten40_200,POINT (188950 430970)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30a4,B40C0470,-,26,124.5,-98.5,18-10-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0470"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten40_200,POINT (187439 428658)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30a5,B40C0410,-,10.3,132,-121.7,17-11-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0410"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten40_200,POINT (189050 431440)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30a6,B40C3235,402,9.75,133,-123.25,17-12-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3235"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/ja, maar rapportage nog niet digitaal"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten40_200,POINT (187556 431579)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30a7,B40C0298,-,30,148,-118,16-01-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0298"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten40_200,POINT (188210 426325)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30a8,B40C0421,-,7.87,150,-142.13,15-02-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0421"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten40_200,POINT (180240 435270)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30a9,B40C0159,-,15,150,-135,17-03-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0159"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten40_200,POINT (187290 428730)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30aa,B40C0393,-,9.3,200,-190.7,16-04-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0393"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten40_200,POINT (189700 435300)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30ab,B46A1310,-,8.75,3.4,5.35,Zie bij TNO-link naar metadata,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B46A1310"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,-,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten0_10,POINT (183970 422980)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30ac,B46A1558,-,,81,,23-11-2007,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B46A1558"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,-,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten40_200,POINT (187330 424560)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30ad,B46A1668,22,16.38,23.5,-7.12,13-07-2007,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B46A1668"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,-,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/4757.pdf#page=62"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten20_30,POINT (186849 424798)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30ae,B46A1670,STORT_604,14.8,15,-0.2,17-06-1998,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B46A1670"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/1987.pdf#27"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten10_20,POINT (186226 424523)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30af,B46A1671,STORT_603,14.4,15,-0.6,23-06-1998,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B46A1671"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/1987.pdf#25"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten10_20,POINT (186264 424455)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30b0,B46A1672,STORT_602,14.7,15,-0.3,22-06-1998,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B46A1672"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/1987.pdf#23"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten10_20,POINT (186286 424394)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30b1,B46A1673,STORT_601,15.25,15,0.25,23-06-1998,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B46A1673"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/1987.pdf#21"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten10_20,POINT (186317 424263)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30b2,B46A1674,NEWTON_PB3,18.5,18,0.5,02-07-1990,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B46A1674"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/241.pdf#page=24"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten10_20,POINT (186585 424840)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30b3,B46A1675,NEWTON_PB2,19.14,18,1.14,27-07-1990,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B46A1675"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/241.pdf#page=23"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten10_20,POINT (186567 424882)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30b4,B46A1676,NEWTON_PB1,17.85,18,-0.15,04-07-1990,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B46A1676"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/241.pdf#page=22"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten10_20,POINT (186430 424828)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30b5,B46A1677,STORT_608,15.1,15,0.1,24-06-1998,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B46A1677"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/1987.pdf#35"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten10_20,POINT (186285 424526)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30b6,B46A1679,STORT_606,14.43,15,-0.57,25-06-1998,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B46A1679"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/1987.pdf#31"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten10_20,POINT (186059 424536)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30b7,B46A1669,STORT_605,14.8,15,-0.2,17-06-1998,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B46A1669"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/1987.pdf#29"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten10_20,POINT (186181 424501)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30b8,B46A1678,STORT_607,13.87,15,-1.13,24-06-1998,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B46A1678"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/1987.pdf#33"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten10_20,POINT (186013 424315)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30b9,B40C3396,6A(11),15.2,6,,Zie bij TNO-link naar metadata,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3396"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,-,"<A HREF=""http://145.11.60.41/imap/multimedia/ondergrond/Waalfront Waalbandijk.pdf#page=1"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten0_10,POINT (186381 429773)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30ba,B40C3397,6B(12),12.66,6,,Zie bij TNO-link naar metadata,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3397"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,-,"<A HREF=""http://145.11.60.41/imap/multimedia/ondergrond/Waalfront Waalbandijk.pdf#page=1"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten0_10,POINT (186203 429678)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30bb,B40C3398,6C(13),11.67,6,,Zie bij TNO-link naar metadata,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3398"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,-,"<A HREF=""http://145.11.60.41/imap/multimedia/ondergrond/Waalfront Waalbandijk.pdf#page=3"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten0_10,POINT (186265 429516)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30bc,B40C3373,200,45.8,41.5,4.2,01-10-2004,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3373"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/3176.pdf#page=29"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten40_200,POINT (188996 427802)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30bd,B40C3604,,,12,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3604"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten10_20,POINT (188553 430269)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30be,B40C3613,,,35,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3613"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten30_40,POINT (188147 429906)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30bf,B40C3697,,,4.8,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3697"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten0_10,POINT (188867 430680)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30c0,B40C3711,,,5.5,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3711"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten0_10,POINT (185760 431634)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30c1,B40C3611,,,25,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3611"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten20_30,POINT (188044 430052)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30c2,B40C3703,,,10,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3703"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten0_10,POINT (189073 430904)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30c3,B40C3619,,,28.5,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3619"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten20_30,POINT (187699 429926)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30c4,B40C3621,,,7,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3621"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten0_10,POINT (187500 430052)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30c5,B40C3625,,,29,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3625"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten20_30,POINT (187718 429788)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30c6,B40C3649,,,5,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3649"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten0_10,POINT (185896 431502)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30c7,B40C3683,,,11,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3683"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten10_20,POINT (186435 431404)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30c8,B40C3627,,,26.5,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3627"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten20_30,POINT (187740 429716)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30c9,B40C3767,,,4,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3767"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten0_10,POINT (182536 425081)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30ca,B40C3642,,,30.2,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3642"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten30_40,POINT (188627 425626)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_30cb,B40C3599,,,32,,,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3599"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,,"<A HREF=""http://145.11.60.41/imap/multimedia/"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten30_40,POINT (187487 429891)
