FID,OVW_STARTDATUM,LATITUDE,GEOMETRIE,BUURT,EIGENAAR,CATEGORIE,FOTO,GEBIED,HOOFDCATEGORIE,INSPECTIEDATUM,JAAR_VAN_AANLEG,ONDERGROND,TYPE,WIJK,LONGITUDE,OVW_MAX_SIZE
Afvalbakken.170577,2023-02-03,52.1617412906006,POINT (52.16174472306964 5.411364492218184),Watervogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,10-06-2020,,Elementverharding,Elementverharding,Liendert,5.41136439157396,0

Afvalbakken.170578,2023-02-03,52.1609176990876,POINT (52.160921132607214 5.410524383817382),Liendert-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,10-06-2020,,Elementverharding,Elementverharding,Liendert,5.41052429914359,0

Afvalbakken.170579,2023-02-03,52.1610737051009,POINT (52.161077139666794 5.41046027894585),Liendert-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,10-06-2020,,Elementverharding,Elementverharding,Liendert,5.41046019225632,0

Afvalbakken.170580,2023-02-03,52.1612079764905,POINT (52.16121141195295 5.410406012534839),Liendert-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,10-06-2020,,Elementverharding,Elementverharding,Liendert,5.41040592410721,0

Afvalbakken.170581,2023-02-03,52.1609791941138,POINT (52.16098264416594 5.4075965651772995),Liendert-Zuid,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,19-05-2020,,Elementverharding,Elementverharding,Liendert,5.40759649273951,0

Afvalbakken.170582,2023-02-03,52.1948530937466,POINT (52.194856880432205 5.377871105803091),Stadskwartier,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,20-10-2020,,Elementverharding,Elementverharding,Nieuwland,5.37787072894454,0

Afvalbakken.170583,2023-02-03,52.1552423014403,POINT (52.155245836893315 5.386885652279763),Lieve Vrouwekerkhof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38688574988277,0

Afvalbakken.170584,2023-02-03,52.1545801188517,POINT (52.15458364631634 5.387925840373654),Lieve Vrouwekerkhof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38792594256926,0

Afvalbakken.170585,2023-02-03,52.1535026000113,POINT (52.15350611328307 5.38985142379007),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38985153267754,0

Afvalbakken.170586,2023-02-03,52.1526002869947,POINT (52.152603800657516 5.3890785859754),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-08-2020,,Gazon,Gazon,Stadskern,5.38907871023042,0

Afvalbakken.170587,2023-02-03,52.1525742949052,POINT (52.15257781317074 5.388158834849934),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-08-2020,,Asfalt,Asfalt,Stadskern,5.38815896315104,0

Afvalbakken.170588,2023-02-03,52.1538530929832,POINT (52.15385663558368 5.384357294059811),Stadhuisplein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38435742064946,0

Afvalbakken.170589,2023-02-03,52.1554263063092,POINT (52.15542984824609 5.38575450707033),Stadhuisplein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,2009,Elementverharding,Elementverharding,Stadskern,5.38575460692957,0

Afvalbakken.170590,2023-02-03,52.1866034744345,POINT (52.18660718559187 5.3829784856131955),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,15-09-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.38297818511313,0

Afvalbakken.170451,2023-02-03,52.1535289667998,POINT (52.15353248644188 5.388629888474061),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38863000197522,0

Afvalbakken.170452,2023-02-03,52.1534608386919,POINT (52.15346436202081 5.387854832872595),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38785495044678,0

Afvalbakken.170453,2023-02-03,52.1348755251008,POINT (52.13487908938961 5.366219358120229),Zon en Schild,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-11-2020,2009,Bosplantsoen,Bosplantsoen,Bosgebied,5.36621979128843,0

Afvalbakken.170454,2023-02-03,52.1628085434592,POINT (52.16281198781916 5.410093518018845),Watervogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,10-06-2020,,Elementverharding,Elementverharding,Liendert,5.41009340739918,0

Afvalbakken.170455,2023-02-03,52.1636831754159,POINT (52.163686614251795 5.411790620380108),Watervogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,12-06-2020,,Heesters,Heesters,Liendert,5.41179048898537,0

Afvalbakken.170456,2023-02-03,52.1739764405013,POINT (52.173980101638676 5.379042931931617),Park Schothorst,Gemeente Amersfoort,Hondenpoepbak,,,Afvalbakken,06-07-2020,,Ruw gras,Ruw gras,Schothorst-Noord,5.37904281894859,0

Afvalbakken.170457,2023-02-03,52.1287095386486,POINT (52.12871302747638 5.378480643334182),,Gemeente Amersfoort CBA,Afvalbak,,Zuid,Afvalbakken,30-04-2014,,Bosplantsoen,Bosplantsoen,,5.37848111925152,0

Afvalbakken.170458,2023-02-03,52.1286567835956,POINT (52.12866026915867 5.379118569758591),,Gemeente Amersfoort CBA,Afvalbak,,Zuid,Afvalbakken,30-04-2014,,Bosplantsoen,Bosplantsoen,,5.37911904465924,0

Afvalbakken.170459,2023-02-03,52.1479538134207,POINT (52.14795736096973 5.378794458479349),Juliana van Stolberg,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,22-09-2020,,Elementverharding,Elementverharding,De Berg-Zuid,5.37879468428686,0

Afvalbakken.170460,2023-02-03,52.1524060363451,POINT (52.152409615350784 5.375812424865709),Stationsbuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,19-06-2020,,Elementverharding,Elementverharding,De Berg-Noord,5.37581260491943,0

Afvalbakken.170461,2023-02-03,52.1971243891075,POINT (52.197128023632985 5.409749815732911),Dassenberg e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,21-09-2020,,Elementverharding,Elementverharding,Vathorst-De Velden,5.4097492009351,0

Afvalbakken.170462,2023-02-03,52.1968460368283,POINT (52.19684966491856 5.4105815136033035),Dassenberg e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,22-09-2020,,Elementverharding,Elementverharding,Vathorst-De Velden,5.41058089748603,0

Afvalbakken.170463,2023-02-03,52.1515128401193,POINT (52.15151625957399 5.406029504925563),Componistenbuurt-Midden,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,14-09-2020,2009,Elementverharding,Elementverharding,Randenbroek,5.40602957687455,0

Afvalbakken.170464,2023-02-03,52.1551805709716,POINT (52.15518409398004 5.389274433029016),Mooierstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38927452151356,0

Afvalbakken.170465,2023-02-03,52.1553047406253,POINT (52.155308263770074 5.389346780065464),Lieve Vrouwekerkhof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,12-11-2020,,Elementverharding,Elementverharding,Stadskern,5.38934686656463,0

Afvalbakken.170466,2023-02-03,52.1515046631328,POINT (52.15150820881701 5.381887509219672),Zonnehof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,31-08-2020,,Elementverharding,Elementverharding,Nederberg,5.38188767676482,0

Afvalbakken.170467,2023-02-03,52.1532212686261,POINT (52.153224700716635 5.404946551186021),Componistenbuurt-Noord,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,20-07-2020,2013,Elementverharding,Elementverharding,Randenbroek,5.40494660273799,0

Afvalbakken.170468,2023-02-03,52.1561140661219,POINT (52.1561175867171 5.390489804666113),Nieuwstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39048987536821,0

Afvalbakken.170469,2023-02-03,52.1563788236482,POINT (52.15638234377614 5.39079305898142),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39079312479198,0

Afvalbakken.170470,2023-02-03,52.1564266433174,POINT (52.156430162728014 5.390970420892536),Nieuwstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39097048529955,0

Afvalbakken.170471,2023-02-03,52.1565569481956,POINT (52.15656046747623 5.39110043244961),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39110049452572,0

Afvalbakken.170472,2023-02-03,52.1838789921013,POINT (52.18388284624673 5.348679295928036),Zeldert,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,09-08-2017,2013,Ruw gras,Ruw gras,Hoogland-West,5.34867923021172,0

Afvalbakken.170473,2023-02-03,52.1947543084376,POINT (52.19475813824745 5.368735972121613),Hoge Hoven,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,08-10-2020,2013,Gazon,Gazon,Nieuwland,5.36873565510308,0

Afvalbakken.170474,2023-02-03,52.1624520353573,POINT (52.16245556629769 5.393766618568958),Kruiskamp-Noord,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,30-07-2020,2013,Gazon,Gazon,Kruiskamp,5.3937665878857,0

Afvalbakken.170475,2023-02-03,52.1448922787721,POINT (52.144895868568675 5.36766938481803),Oranjebuurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,15-07-2020,,Gazon,Gazon,De Berg-Noord,5.36766969016538,0

Afvalbakken.170476,2023-02-03,52.1395046770388,POINT (52.13950820457881 5.376946213675963),Indische Buurt,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,04-08-2020,,Heesters,Heesters,De Berg-Zuid,5.37694655501589,0

Afvalbakken.170477,2023-02-03,52.1382014504303,POINT (52.138204997074325 5.372120857708029),Klein Zwitserland-Laag,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,20-08-2020,,Gazon,Gazon,De Berg-Zuid,5.37212123125409,0

Afvalbakken.170478,2023-02-03,52.1812944603672,POINT (52.18129817660322 5.375780443695159),De Ham,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,29-09-2020,,Elementverharding,Elementverharding,Hoogland,5.37578025403544,0

Afvalbakken.170479,2023-02-03,52.1812647069074,POINT (52.18126842094912 5.376199083478949),De Ham,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,29-09-2020,,Elementverharding,Elementverharding,Hoogland,5.37619889183727,0

Afvalbakken.170480,2023-02-03,52.1713281017036,POINT (52.17133173446119 5.382066019288598),Elly Takmastraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-06-2020,,Heesters,Heesters,Schothorst-Noord,5.38206592535212,0

Afvalbakken.170481,2023-02-03,52.1510963111114,POINT (52.151099823889545 5.388106117703585),Bekenstein / De Luiaard,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,31-08-2020,,Elementverharding,Elementverharding,Vermeerkwartier,5.38810626615495,0

Afvalbakken.170482,2023-02-03,52.1512007178202,POINT (52.151204221022105 5.390053088044932),Bekenstein / De Luiaard,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,01-09-2020,,Elementverharding,Elementverharding,Vermeerkwartier,5.39005322741994,0

Afvalbakken.170483,2023-02-03,52.1531267584339,POINT (52.15313028312494 5.387326533094591),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38732665730967,0

Afvalbakken.170484,2023-02-03,52.1533902200721,POINT (52.153393741779524 5.388117482239658),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38811759969853,0

Afvalbakken.170485,2023-02-03,52.1548206390656,POINT (52.15482416334488 5.3887402270783475),Mooierstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38874032265666,0

Afvalbakken.170486,2023-02-03,52.1549526202515,POINT (52.15495614449338 5.388852409328414),Lieve Vrouwekerkhof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38885250265555,0

Afvalbakken.170487,2023-02-03,52.15511680425,POINT (52.15512032792161 5.389094330046),Lieve Vrouwekerkhof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38909442014443,0

Afvalbakken.170488,2023-02-03,52.2061358554817,POINT (52.20613972941389 5.375355170257366),Waterkwartier,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,29-10-2020,,Halfverharding,Halfverharding,Nieuwland,5.37535466509855,0

Afvalbakken.170489,2023-02-03,52.1642403528724,POINT (52.1642439626078 5.379848294782902),Jericho / Jeruzalem,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,23-07-2020,,Elementverharding,Elementverharding,De Koppel,5.37984830449346,0

Afvalbakken.170490,2023-02-03,52.1815183885517,POINT (52.18152199281321 5.398066395892671),Architectenbuurt-West,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,25-08-2020,2009,Gazon,Gazon,Zielhorst,5.39806607727963,0

Afvalbakken.170491,2023-02-03,52.1535720274529,POINT (52.1535755543659 5.387238162298911),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38723828088627,0

Afvalbakken.170492,2023-02-03,52.1534947777375,POINT (52.1534983042152 5.387263117545681),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38726323706993,0

Afvalbakken.170493,2023-02-03,52.1533500348416,POINT (52.15335356162624 5.387089323609334),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38708944578516,0

Afvalbakken.170494,2023-02-03,52.1531637512054,POINT (52.15316727779855 5.386981282794244),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38698140791012,0

Afvalbakken.170495,2023-02-03,52.1530029385749,POINT (52.15300646548469 5.386793359723625),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38679348775818,0

Afvalbakken.170496,2023-02-03,52.1515104156245,POINT (52.151513916454434 5.390745761572154),Bekenstein / De Luiaard,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,01-09-2020,,Elementverharding,Elementverharding,Vermeerkwartier,5.39074589399513,0

Afvalbakken.170497,2023-02-03,52.1516923711216,POINT (52.151695890091936 5.387343692303066),Bekenstein / De Luiaard,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,01-09-2020,,Elementverharding,Elementverharding,Vermeerkwartier,5.38734383573769,0

Afvalbakken.170498,2023-02-03,52.1512186863102,POINT (52.151222207426194 5.386560100363441),Bekenstein / De Luiaard,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,01-09-2020,,Elementverharding,Elementverharding,Vermeerkwartier,5.3865602532548,0

Afvalbakken.170499,2023-02-03,52.1503103816748,POINT (52.15031390695019 5.385048296415794),Bekenstein / De Luiaard,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,01-09-2020,,Heesters,Heesters,Vermeerkwartier,5.38504846735881,0

Afvalbakken.170500,2023-02-03,52.1524271979011,POINT (52.152430722825045 5.386737149045764),Bekenstein / De Luiaard,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,01-09-2020,,Elementverharding,Elementverharding,Vermeerkwartier,5.38673728503011,0

Afvalbakken.170501,2023-02-03,52.1521757059893,POINT (52.15217912248011 5.407037839823238),Componistenbuurt-Noord,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,14-09-2020,,Elementverharding,Elementverharding,Randenbroek,5.40703789813254,0

Afvalbakken.170502,2023-02-03,52.169543602467,POINT (52.16954718136475 5.390946230490885),Koperhorst,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,07-07-2020,,Elementverharding,Elementverharding,Schothorst-Zuid,5.39094611583023,0

Afvalbakken.170503,2023-02-03,52.1696689904889,POINT (52.16967256970295 5.39100392142568),Koperhorst,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,07-07-2020,,Elementverharding,Elementverharding,Schothorst-Zuid,5.39100380476411,0

Afvalbakken.170504,2023-02-03,52.1695118815589,POINT (52.169515453012615 5.392352994590089),Koperhorst,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,07-07-2020,,Gazon,Gazon,Schothorst-Zuid,5.39235287336292,0

Afvalbakken.170505,2023-02-03,52.1694681165007,POINT (52.169471683074434 5.393249246932871),Koperhorst,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,07-07-2020,,Heesters,Heesters,Schothorst-Zuid,5.3932491218499,0

Afvalbakken.170506,2023-02-03,52.1694333132684,POINT (52.16943687572948 5.3940039893240925),Koperhorst,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,20-10-2020,,Heesters,Heesters,Schothorst-Zuid,5.39400386096927,0

Afvalbakken.170507,2023-02-03,52.1713915348312,POINT (52.171395109774 5.393468812344279),Koperhorst,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,13-10-2020,,Elementverharding,Elementverharding,Schothorst-Zuid,5.39346865961104,0

Afvalbakken.170508,2023-02-03,52.1565453438858,POINT (52.15654890354704 5.383147622791058),Smallepad e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,13-09-2017,,Elementverharding,Elementverharding,Nederberg,5.38314771875834,0

Afvalbakken.170509,2023-02-03,52.1733157677293,POINT (52.17331936069979 5.391873740891192),Queekhoven e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,30-06-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.3918735698664,0

Afvalbakken.170510,2023-02-03,52.1565729973075,POINT (52.15657651611515 5.391204828459227),Nieuwstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39120488987314,0

Afvalbakken.170511,2023-02-03,52.1559206352683,POINT (52.15592415886727 5.389751067479497),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38975114392468,0

Afvalbakken.170512,2023-02-03,52.1567085424737,POINT (52.15671206070598 5.391425230274116),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39142528889846,0

Afvalbakken.170513,2023-02-03,52.1568351668521,POINT (52.15683868409587 5.391718129147539),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39171818479243,0

Afvalbakken.170514,2023-02-03,52.1568455397328,POINT (52.15684905618756 5.391878707669998),Nieuwstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39187876248908,0

Afvalbakken.170515,2023-02-03,52.1569261214728,POINT (52.1569296379391 5.3919414287922836),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39194148223942,0

Afvalbakken.170516,2023-02-03,52.1570741393363,POINT (52.15707765383249 5.3924402246108984),Hof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39244027389825,0

Afvalbakken.170517,2023-02-03,52.1753541084236,POINT (52.17535762870545 5.407421006133843),Hoefkwartier,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,11-06-2020,,Ruw gras,Ruw gras,De Hoef,5.40742072464971,0

Afvalbakken.170518,2023-02-03,52.1785362632069,POINT (52.1785399220932 5.384339446355506),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-09-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.38433924504795,0

Afvalbakken.170519,2023-02-03,52.1595661880493,POINT (52.15956969600284 5.395720005707899),Coninckstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Asfalt,Asfalt,Stadskern,5.39572000628329,0

Afvalbakken.170520,2023-02-03,52.1531298799034,POINT (52.15313339656397 5.388902106477741),Grote Haag,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38890222427312,0

Afvalbakken.170379,2023-02-03,52.1986893863202,POINT (52.198693204514946 5.37647326134482),Centrum / Waterpark,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,09-11-2020,,Elementverharding,Elementverharding,Nieuwland,5.37647284410879,0

Afvalbakken.170380,2023-02-03,52.17795075707,POINT (52.17795434920252 5.396671825509481),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,21-09-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.39667156471788,0

Afvalbakken.170381,2023-02-03,52.177896326125,POINT (52.17789991693402 5.3968667150774206),Park Schothorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,21-09-2020,,Gazon,Gazon,Schothorst-Noord,5.39686645398532,0

Afvalbakken.170382,2023-02-03,52.1419654476776,POINT (52.141968971414194 5.379367887615209),Leusderkwartier-West,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,06-10-2020,,Elementverharding,Elementverharding,Leusderkwartier,5.37936818905952,0

Afvalbakken.170383,2023-02-03,52.1425385087744,POINT (52.14254203189816 5.3798827604084645),Leusderkwartier-West,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,06-10-2020,,Elementverharding,Elementverharding,Leusderkwartier,5.37988305263382,0

Afvalbakken.170384,2023-02-03,52.1432001933873,POINT (52.1432037087378 5.381906215754688),Leusderkwartier-West,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,07-10-2020,,Elementverharding,Elementverharding,Leusderkwartier,5.38190649231175,0
