OBJECTID,REF_WISSEL_KRUISING_PUIC,POSITIONELE_NAUWKEURIGHEID_MM,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,OPC_GEBIED_NAAM,OPC_GEBIED_NR,TECHNIEKVELD,PGO_GEBIED_NAAM,BEHEERDER,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT,X,Y,Z,REF_WISSEL_NAAM,PGO_GEBIED_NR,GELDIG_VANAF,PUBLICATIEDATUM,PCA,PRORAIL_GEBIED,LATITUDE,LONGITUDE,KM_GEOCODE
1661,d94a4000-6eda-4f97-9fe2-e995c5f527ad,,524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,"71,323253",1.795211,"1,795211",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,ProRail,Zaandam,ZD,PPLG,116042.283,494550.64799999,0.639,291A,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.43735587,4.81430096,71.323253
1662,1ef66dac-6f60-463a-861b-97bd47912ae4,,527,f,527,527_f,Haarlem,Hlm-Hlmjl,Haarlem - Haarlem Julianalaan ,"500,686094",6.930358,"6,930358",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Haarlem,HLM_125,NCBG,103363.175,489226.96999999,4.51299999,910,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.38846464,4.6286786,500.686094
1663,f0a84360-9d68-493f-8492-cd8349ddbb53,,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"35,735155",2.871509,"2,871509",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,ProRail,Utrecht Centraal,UT,PPLG,136336.317,455180.662,3.616,2767,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.0845779,5.11490848,35.735155
1664,03c1d2fe-be57-4bc2-8b5d-ca41d7bfc457,,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"24,279270",-14.115693,"-14,115693",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Crailoo Bovenbouwwerkplaats,CRS,NCBG,139812.84899999,474863.227,3.846,901,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.26158846,5.16474939,24.27927
1665,b15c2313-ef1c-4e8e-9ea0-ca6ee79d3f5b,60,817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,"119,356556",1.612785,"1,612785",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Sloehaven Emplacement,SLOE_523-524,NCBG,37588.42599999,384932.35499999,5.142,40,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.44125119,3.69836108,119.356556
1666,76dd0b7b-5b89-480a-a284-beae6c4b233d,,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),Hmta-Law,Hemtunnel Aansl. - Latexweg ,"4,816687",0.165023,"0,165023",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,ProRail,Amsterdam Houtrakpolder,HRP,NCBG,114841.751,490406.11099999,1.098,108,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Midden,52.40002183,4.79714341,4.816687
1667,5df0c0eb-5c84-42cb-8910-86b59cf0080b,60,105,,105,105__,Woerden - Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"23,568860",-1.856945,"-1,856945",Randstad Noord,RN,Woerden,14,Baan,Neerlands Midden,ProRail,Oudewater Wachtspoor,ODW,PPLG,116193.023,449454.37599999,0.02,97,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.03206702,4.82168915,23.56886
1668,2ae6b91d-6430-46ef-b023-2f9290a78e8c,60,801,a,801,801_a,Moerdijk Industrieterrein,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,"7,812432",2.912962,"2,912962",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,Moerdijk Industrieterrein,MDKI,NCBG,100525.547,409688.33299999,3.80299999,955,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.67334652,4.59966721,7.812432
1669,688a229d-aedd-4c42-822a-e041480c6aa2,60,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,"57,905122",0.369171,"0,369171",Zuid,Z,Venlo,27,Baan,De Peel,ProRail,Reuver,RV,PPLG,203180.059,366033.841,24.821,425,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Oost,51.28154929,6.07776289,57.905122
1670,e343799b-f3a9-4a84-a871-5f2fb4025e79,283,844,b,844,844_b,Emmen Emmtec,Emnr1-Emnr2,Emmen Raccordement 1 - Emmen Raccordement 2 ,"100,298901",-0.552419,"-0,552419",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,Strukton Rail Short Line,Emmen AKZO Aansl.,EMNAKZ,NCBG,257378.537,532751.52099999,18.524,X0175,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.77239306,6.90432525,100.298901
1671,44389c7e-6554-4406-994b-12cd121ebd57,,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,"15,156734",-2.03828,"-2,038280",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,Purmerend Overwhere,PMO,PPLG,127094.766,502950.56199999,-0.249,161A,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.51352166,4.97612998,15.156734
1672,be8c66cb-7284-4007-8648-ea188092edef,283,451,b,451,451_b,Coevorden - Coevorden Grens,Lar-Coep,Laarwald (D) - Coevorden Europark ,"74,445293",-52.091696,"-52,091696",Noord-Oost,NO,Overijssel,34,Baan,Drenthe,Derden - Overig - Bentheimer Eisenbahn Coevorden,Coevorden - Coevorden grens,Co-Cog,NCBG,246254.973,518671.03499999,9.435,12,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,52.64786679,6.73564348,74.445293
1673,8740abab-bccd-49f7-908a-161234548fe4,,589,c,589,589_c,Duivendrecht,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,"150,429893",-17.45994,"-17,459940",Randstad Noord,RN,Duivendrecht,10,Baan,Amstelsepoort,ProRail,Duivendrecht Aansluiting West,DVAW,PPLG,124173.71799999,481758.206,4.117,1523,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Midden,52.32290366,4.93504943,150.429893
1674,b4c6d3c7-73c2-45fa-9218-9b00c6d5c11a,60,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,"57,492378",-1.486497,"-1,486497",Zuid,Z,Boxtel,23,Baan,Brabant,ProRail,Eindhoven,EHV,PPLG,160206.60399999,384172.761,22.751,1007A,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-West,51.4466205,5.46209537,57.492378
1675,b0fe9096-eac0-455e-9144-66d29393f518,,528,a,528,528_a,Hilversum,Hvs-Utm,Hilversum - Utrecht Maliebaan ,"0,550790",2.079074,"2,079074",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Hilversum,HVS,PPLG,141205.98,470454.15999999,5.761,61A,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.22199773,5.18533488,0.55079
1676,b3881164-6e28-42e6-beae-b2668ef9850a,120,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","7,285933",43.655466,"43,655466",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,NCBG,89636.452,431831.13,3.664,676,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.87118904,4.4380873,7.285933
1677,f256e638-c3ce-4a47-89c7-6f45e54df533,60,468,a,468,468_a,Rotterdam Eemhaven,Whz-Rol,"Rotterdam, Emplacement Waalhaven Zuid - Rondolaan ","102,385826",-0.293135,"-0,293135",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,NCBG,88776.49499999,434029.711,3.21499999,220,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.8908468,4.42517935,102.385826
1678,8ce57c91-593a-469f-bc6b-6bc7734a0f49,60,553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,"21,572299",8.457008,"8,457008",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Sittard,STD,PPLG,188017.45199999,334560.08,49.59,247B,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,50.99973363,5.85754056,21.572299
1679,4422896b-c41e-4bb1-ae94-dc14bc3fb433,60,564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,"23,463135",14.884352,"14,884352",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Den Haag Binckhorst,BKH,PPLG,83599.587,454184.35499999,0.312,425,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Noord,52.0713361,4.34578977,23.463135
1680,5b0c3700-46c0-433a-a0e9-9141b33423a7,120,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","8,193026",87.075621,"87,075621",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Derden - Overig - Havenbedrijf Rotterdam,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,PPLG,88775.6,432073.685,3.628,WN17-18,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.87326734,4.4255423,8.193026
1681,abad21d6-92f8-450f-ae60-63971185bc66,60,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,"105,482971",20.691124,"20,691124",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,Derden - Overig - VolkerRail,Dordrecht Zeehaventerrein,DDRZ,NCBG,102675.577,422832.20799999,3.16199999,X0094,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Holland Zuid,51.79168641,4.62876728,105.482971
1682,e984a8c6-e638-465f-8fe4-5de32d987292,283,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ","306,074854",-9.756266,"-9,756266",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,"Rotterdam, Botlek",BOT,NCBG,78930.913,434259.32699999,4.43599999,193,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.89165198,4.28212654,306.074854
1683,64cbbc07-7526-4f71-8189-d79e85a46c3b,120,475,c,475,475_c,Rotterdam Maasvlakte,Mvt-Mvtazh,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Amazonehaven ","200,814437",-123.554967,"-123,554967",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,"Rotterdam, Emplacement Maasvlakte",MVT_791-794,NCBG,62814.62599999,440324.37,5.078,987,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.94371829,4.04643071,200.814437
1684,a880bd84-9843-4587-9e2c-f6d43598e0fc,60,553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,"21,311999",-0.42153,"-0,421530",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Sittard,STD,PPLG,187863.195,334348.70899999,50.926,231B,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,50.99784262,5.85532393,21.311999
1685,28f4d58a-1825-450a-9f78-a6ce8f1a4d0b,60,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,"56,559604",-1.338518,"-1,338518",Noord-Oost,NO,Maas en Waal,28,Baan,Gelre,ProRail,Wijchen,WC,PPLG,178870.033,424885.413,8.53299999,317,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Oost,51.81208093,5.73334737,56.559604
1686,9906b5ac-5250-4fa0-9fd0-ec86128be72b,60,049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,"25,895940",-1.911958,"-1,911958",Noord-Oost,NO,Maas en Waal,28,Baan,Gelre,ProRail,Mook-Molenhoek,MMLH,PPLG,189122.543,420472.531,23.792,11,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Oost,51.77188392,5.88158193,25.89594
1687,f8baea9d-6064-4b74-8243-5b9c1c16b28e,283,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,"77,906714",0.492834,"0,492834",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,Derden - Overig - NS Onderhoud & Service (vastgesteld op 17-04-2018),Amsterdam Lijnwerkplaats,ASDWPL,NCBG,119432.484,489583.841,2.568,990,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Midden,52.39294868,4.86468103,77.906714
1688,9d6fcbc5-a9f1-418a-aefd-9d87204b61a0,60,049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,"31,054641",1.335454,"1,335454",Zuid,Z,Venlo,27,Baan,De Peel,ProRail,Cuijk,CK,PPLG,188566.858,415661.38699999,12.237,33,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Oost,51.72867416,5.87306556,31.054641
1689,032fd8b4-611a-401d-ab4d-2dccb91e93e1,,653,a,653,653_a,Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"102,481954",-2.579281,"-2,579281",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,ProRail,Zuidbroek,ZB,PPLG,254347.363,575822.64899999,2.742,23,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,53.1598991,6.87255939,102.481954
1690,6728704c-3666-4301-afaf-3a7beaec478c,60,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,"17,968602",45.773358,"45,773358",Noord-Oost,NO,Maas en Waal,28,Baan,Gelre,ProRail,Nijmegen REP,NMREP,NCBG,187139.75599999,427510.15899999,23.71,914,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Oost,51.83525684,5.85350968,17.968602
1691,ed3f9e6b-f013-4163-939c-49154c2f963d,283,479,b,479,479_b,Maasvlakte 2,Mvtah-Mvtahw,Maasvlakte Prinses Amaliahaven - Maasvlakte Prinses Amaliahaven west ,"501,506299",-4.799714,"-4,799714",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Derden - Overig - RWG,Maasvlakte Prinses Amaliahaven West,MVTAHW,NCBG,58574.078,441655.275,5.21199999,6,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.95495804,3.98439809,501.506299
1692,3a6a1973-8c9b-45c9-bcbd-b7a0192305f4,283,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,"35,282674",122.516716,"122,516716",Randstad Zuid,RZ,Kijfhoek,99,Baan,Zee-Zevenaar,ProRail,Kijfhoek,KFH,PPLG,100424.046,427552.9,8.115,3531,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.83389872,4.5953902,35.282674
1693,598f53e9-a55b-481b-bdff-e5ab24e87ce0,,006,,6,006__,Groningen - Sauwerd,Gn-Dz,Groningen - Delfzijl ,"10,083934",2.259805,"2,259805",Noord-Oost,NO,Groningen,37,Baan,Wadden,ProRail,Sauwerd,SWD,PPLG,231882.825,589139.145,1.32099999,1017A,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord,53.28322473,6.5399529,10.083934
1694,c8c96f08-10f9-4375-a8d5-53074f1df0e2,120,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","18,391186",15.860616,"15,860616",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Botlek",BOT,PPLG,78782.71799999,431634.15399999,5.10299999,385,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.86803957,4.2805548,18.391186
1695,dcd0bfdd-2728-4912-9148-c1acc3856602,,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"25,848490",2.528332,"2,528332",Noord-Oost,NO,Friesland,36,Baan,Wadden,ProRail,Leeuwarden,LW,PPLG,181696.01,578821.37699999,1.199,97A,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord,53.1953813,5.78665151,25.84849
1696,e49335c5-ec79-47ec-af06-51c8d12e644a,60,130,d,130,130_d,Axel Aansl. - Terneuzen Aansl.,Axa-Sluo2,Axel Aansl. - Sluiskil Oost 2 ,"301,049268",0.351245,"0,351245",Zuid,Z,Goes,18,Baan,Zeeland,Derden - Overig - Yara,Axel Aansl.,AXA,NCBG,47467.28699999,366333.586,1.502,10,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.27609157,3.84605622,301.049268
1697,6a6cc1e6-73e6-44e3-b0a3-5d0921ebdc2d,60,131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,Fsz-Tnz,Zelzate (B) - Terneuzen ,"24,504805",-0.149366,"-0,149366",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Terneuzen Aansl.,TNZA,NCBG,46084.832,367370.38299999,5.809,1,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.28514429,3.82593228,24.504805
1698,b84a727e-234e-493d-a76d-884be52f6d08,,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"24,382094",-29.504988,"-29,504988",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,Derden - Overig - Railpro Crailoo,Crailoo Bovenbouwwerkplaats,CRS,NCBG,139851.554,474767.00799999,3.754,903,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.26072474,5.16532063,24.382094
1699,5142a414-9965-40e9-adf4-bda954c6b288,60,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,"43,384060",32.515392,"32,515392",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,Rotterdam Stadion,RTST,PPLG,95545.83,433794.06699999,-0.136,919A,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Holland Zuid,51.8894925,4.52354674,43.38406
1700,f10e8bad-8d61-45ee-a59e-7eec03e90d32,,901,,901,901__,Haarlem Hoofdwerkplaats,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,"100,204571",-4.479862,"-4,479862",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Haarlem Hoofdwerkplaats,HLMWPH,NCBG,105483.518,488487.78399999,0.023,908,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.38201706,4.65993201,100.204571
1701,297736be-2ec6-437f-af28-dc97da690304,283,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,"34,347654",-6.588038,"-6,588038",Randstad Zuid,RZ,Kijfhoek,99,Baan,Zee-Zevenaar,ProRail,Kijfhoek,KFH,PPLG,101125.259,426920.389,-0.482,3337,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.82828215,4.60566133,34.347654
1702,5c66ccaa-268d-4e81-b6c3-ab67eca8dcae,,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,"137,733325",3.106335,"3,106335",Noord-Oost,NO,Friesland,36,Baan,Wadden,ProRail,Heerenveen,HR,PPLG,190616.79999999,552591.43099999,2.579,85A,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord,52.95916944,5.9172388,137.733325
1703,13059738-ae9b-4d4d-882b-f4b7b7349af2,60,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,"104,403677",0.16228,"0,162280",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,Dordrecht Zeehaventerrein,DDRZ,NCBG,103055.749,422088.949,3.746,7123,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Holland Zuid,51.78504168,4.63438879,104.403677
1704,6f71e3e1-0131-4037-afbd-b6f4164f1e8d,283,479,a,479,479_a,Maasvlakte 2,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,"312,501499",-4.102964,"-4,102964",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,Maasvlakte Yangtzehaven Noord,MVTYN,PPLG,61683.95399999,444473.26799999,4.982,1855,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.98081189,4.02886199,312.501499
1705,a234f6c0-f82e-4ce4-878b-4f03a70a890c,,039,,39,039__,Zevenaar - Zevenaar Grens,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"107,642559",1.055948,"1,055948",Randstad Zuid,RZ,A15trace,71,Baan,Zee-Zevenaar,ProRail,Zevenaar Oost,ZVO,PPLG,203762.784,436752.54499999,12.076,5103,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.9171191,6.09598338,107.642559
1706,680f06b4-e335-4c55-9857-4f9cdadd9ebc,,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,"16,439199",42.069336,"42,069336",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,Derden - Overig - Nedmag Vdm/ RSCG,Veendam Aansl.,VDMA,NCBG,255837.66899999,571086.407,2.05399999,31,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,53.11707453,6.8933541,16.439199
1707,2ecd277b-f34a-449f-b437-d05866d55fef,60,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,"58,693400",0.616308,"0,616308",Randstad Zuid,RZ,Dordrecht,5,Baan,Dordrecht,ProRail,Leerdam,LDM,PPLG,134388.397,434028.83,2.225,73,140,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Holland Zuid,51.89439506,5.08776089,58.6934
1708,c004aa7f-f7d6-4906-8abf-2549e0df5987,60,536,,536,536__,Den Haag HS,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"61,931826",-0.030328,"-0,030328",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Den Haag HS,GV,PPLG,81378.589,453454.813,3.813,329A,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Noord,52.0644891,4.31355808,61.931826
1709,e17c73dc-09e1-41aa-95a4-4c1849ef84e3,,504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,"18,681830",-4.934364,"-4,934364",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Heerlen,HRL,PPLG,196560.59099999,322448.83799999,0,85,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,50.89031429,5.97784192,18.68183
1710,73416a80-5955-4415-bd95-b4feed832397,,090,,90,090__,Den Dolder - Amersfoort,Ut-Amf,Utrecht - Amersfoort ,"17,856147",63.632799,"63,632799",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,Derden - Overig - Defensie,Amersfoort Vlasakkers,AMFV,NCBG,151063.728,461845.27399999,11.073,9,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.14478028,5.32969773,17.856147
1711,b1fb0216-8bc1-4b08-9c0b-9f627d2a7cfc,60,818,a,818,818_a,Terneuzen Dow Chemical,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,"107,291230",3.159631,"3,159631",Zuid,Z,Goes,18,Baan,Zeeland,Strukton Rail Short Line,Sas van Gent,SVG,NCBG,43047.743,373008.423,2.04499999,139,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.33521504,3.7806334,107.29123
1712,8189f95a-ee17-426d-a00d-94bb1df74408,60,817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,"114,323903",123.866283,"123,866283",Zuid,Z,Goes,18,Baan,Zeeland,ProRail,Sloehaven Emplacement,SLOE_525-571,NCBG,40422.868,386100.85999999,2.734,935,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.45233392,3.73873521,114.323903
1713,93070fed-dd18-47c0-8386-b6db48092ad2,,606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,"0,200000",-22.15506,"-22,155060",Noord-Oost,NO,Twente,32,Baan,Twente,ProRail,Almelo,AML,PPLG,241009.88399999,486648.14299999,11.43,59,410,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Oost,52.36097836,6.64990302,0.2
1714,3abd7633-b06d-456c-b9b4-fdcf17e30261,,002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"50,546445",2.171945,"2,171945",Noord-Oost,NO,Groningen,37,Baan,Wadden,ProRail,Buitenpost,BP,PPLG,205147.079,585797.23199999,2.835,345B,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord,53.25637598,6.13860795,50.546445
1715,e1e53720-17e0-4a38-a85b-28f3759db4bf,,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,"21,872090",2.175444,"2,175444",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,Schagen,SGN,PPLG,115763.892,532723.17099999,0.981,1207B,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.78038161,4.80569537,21.87209
