OBJECTID,PUIC,NAAM,LEVENSCYCLUS_STATUS,FUNCTIE,REF_DIENSTREGELPUNT_PUIC,REF_STUURSPOOR_PUIC,PERRON_NUMMER,REF_PERRONWAND_PUIC,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT_T,OFFSETBEGIN,OFFSETBEGIN_T,OFFSETEIND,OFFSETEIND_T,BEHEERDER,X_BEGIN,Y_BEGIN,X_EIND,Y_EIND,LENGTE,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LONGITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_EIND,REF_DIENSTREGELPUNT_NAAM,KM_GEOCODE_TOT,KM_GEOCODE_VAN
1504,2b99d8b6-9bdc-4e92-b482-f32395b52c92,3513,Onbekend,R Restspoor,c8281b83-4301-4596-aec2-612ddb40bf0e,b0dd779c-15ff-4d48-a0a3-df316acfc3b8,,,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",467,c,467,467_c,Rotterdam Waalhaven Oost,"102,180139","102,191993",-44.367274,"-44,367274",-60.964243,"-60,964243",ProRail,91219.09937201,434013.55932464,91209.463,434031.41399999,20.34245929,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.89098672,4.46066142,51.89114608,4.46051815,Whz,102.191993,102.180139
1505,5c4ef724-2ebd-4f67-b7c2-a2bece8ec7fc,3574,Onbekend,R Restspoor,c8281b83-4301-4596-aec2-612ddb40bf0e,6be1c747-f85e-4f5d-bcbf-cb3f31fb3559,,,Whz-Rol,"Rotterdam, Emplacement Waalhaven Zuid - Rondolaan ",468,a,468,468_a,Rotterdam Eemhaven,"101,654738","101,841313",-0.68956,"-0,689560",-0.073414,"-0,073414",ProRail,88968.68099999,433333.94799999,88884.709,433500.13099999,186.19373953,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.88461662,4.42810422,51.88610019,4.4268528,Whz,101.841313,101.654738
1506,a9447455-6320-4465-a535-cfd64862686a,3583,Onbekend,R Restspoor,c8281b83-4301-4596-aec2-612ddb40bf0e,1e243e1e-732f-4ae7-8b8b-e6db914cb806,,,Whz-Rol,"Rotterdam, Emplacement Waalhaven Zuid - Rondolaan ",468,a,468,468_a,Rotterdam Eemhaven,"102,569609","102,677405",4.309971,"4,309971",33.337213,"33,337213",ProRail,88698.24499999,434194.84399999,88676.913,434304.493,113.50434309,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.89232158,4.42401098,51.89330449,4.42368001,Whz,102.677405,102.569609
1507,98c4efed-4937-41e0-8425-1fbdd492385f,372,Onbekend,R Restspoor,c8281b83-4301-4596-aec2-612ddb40bf0e,d3f11963-2dc5-4734-abef-31a7c9540c1e,,,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,"7,553493","7,827029",65.680721,"65,680721",12.56481,"12,564810",ProRail,89374.00599999,431883.58899999,89107.176,431904.574,268.73438622,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.87162967,4.43426695,51.87178679,4.43038889,Whz,7.827029,7.553493
1508,eda8dbb8-861c-434d-b1df-3de1b6c4ccc2,20,Onbekend,O Opstelspoor,d4cb321c-5af9-4f94-93b2-842810a22901,d498c422-302b-44c3-94de-64e9b653c257,,,,,,,,,,,,,,,,,83226.68585625,454347.35938883,82941.51799999,454419.939,294.29725852,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Bkh,,
1509,a6bee3cb-3661-4cf3-806a-bff8269029bb,32,Onbekend,O Opstelspoor,d4cb321c-5af9-4f94-93b2-842810a22901,3876ba7a-7f1f-41cb-bc6b-bfd99f90a4bb,,,,,,,,,,,,,,,,,83425.79297483,454224.75305799,82922.51399999,454353.683,519.66409236,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Bkh,,
1510,88bf14ea-1f25-4c4c-8f41-d78890ac2f97,36,Onbekend,R Restspoor,d4cb321c-5af9-4f94-93b2-842810a22901,baf12f27-c69d-4041-bc99-1a1382663fb6,,,,,,,,,,,,,,,,,83207.80991261,454270.26971438,83066.29499999,454305.597,145.85778057,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Bkh,,
1511,af578bb0-9454-4849-8c05-7c5b9ec0810f,42,Onbekend,O Opstelspoor,d4cb321c-5af9-4f94-93b2-842810a22901,1bfeffeb-5293-40ed-a354-119d32272599,,,,,,,,,,,,,,,,,83589.28224645,454150.48770274,83800.58599999,454029.49599999,243.49356999,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Bkh,,
1512,dd8f7f0e-4d0f-435f-aba9-245db84579fa,51b,Onbekend,OV Overgangsspoor PPLG naar onbeveiligd gebied,d4cb321c-5af9-4f94-93b2-842810a22901,9d0b3fba-cddd-4241-bc6e-c5e8375f50ae,,,Gd-Gvc,Gouda - Den Haag Centraal ,564,b,564,564_b,Den Haag Binckhorst,"23,507736","23,572497",13.850909,"13,850909",10.457051,"10,457051",ProRail,83561.40955623,454206.21946108,83505.304,454238.271,64.61596256,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.07152767,4.34522844,52.07180848,4.34440353,Bkh,23.572497,23.507736
1513,4687d7c3-dd9b-486f-9c1e-c99254fa5a30,906b,Onbekend,OV Overgangsspoor PPLG naar onbeveiligd gebied,d4cb321c-5af9-4f94-93b2-842810a22901,e92efc5a-caf7-4ad7-bf76-266d7bf8684d,,,Gd-Gvc,Gouda - Den Haag Centraal ,564,b,564,564_b,Den Haag Binckhorst,"24,325019","24,318512",6.759007,"6,759007",6.784095,"6,784095",ProRail,82847.01265146,454601.66334108,82852.66099999,454598.43099999,6.50736115,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.07498887,4.33472662,52.07496055,4.33480968,Bkh,24.318512,24.325019
1514,805104d5-14cf-45b1-9c4c-1e2635bf0869,701,Onbekend,R Restspoor,1e9eefb5-a8e8-4fc4-866b-7ba16d561414,c95bfd54-ae42-4327-99eb-c940a7462741,,,,,,,,,,,,,,,,,127906.33924498,465204.89718281,127884.499,464736.385,469.50001311,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Bkl,,
1515,eb516758-b3a0-4484-8bbf-c819a47d08b9,390,Onbekend,OV Overgangsspoor PPLG naar onbeveiligd gebied,c8281b83-4301-4596-aec2-612ddb40bf0e,02a7479b-2fd2-4245-b685-ab7b919646f2,,,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",467,c,467,467_c,Rotterdam Waalhaven Oost,"101,026510","100,185022",0.003625,"0,003625",0.53627,"0,536270",ProRail,90847.638,432922.559,90721.926,432102.54599999,843.31748018,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.88113886,4.45546906,51.87375461,4.45379641,Whz,100.185022,101.02651
1516,3b6ec150-42a4-43dc-bf3c-be68c107e4d9,10,Onbekend,O Opstelspoor,3f1d2065-6dea-4462-8850-ed1b180b3188,236436fd-c9e1-47a5-ad75-e5439da90286,,,Asd-Zp,Amsterdam Centraal - Zutphen ,128,,128,128__,Diemen Aansl. - Weesp Aansl.,"12,413404","12,144048",25.16034,"25,160340",58.012993,"58,012993",ProRail,131057.267,480947.918,130827.773,481093.745,272.33370023,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.31596401,5.03607124,52.31726459,5.03269519,Wp,12.144048,12.413404
1517,7c3245a1-b75f-44f7-a69f-0a188256bfc2,893,Onbekend,IU In-/uitrijspoor,e534e7b4-d41a-4bb3-b085-a150aba08528,f3b5450a-864e-4464-b3bc-8394b4aa7a20,,,,,,,,,,,,,,,,,133316.36219975,479591.85573025,133308.13399999,479644.429,53.23876232,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Kv,,
1518,ea993f5f-dd6f-4268-881a-fab9f4c51c5d,4,Onbekend,R Restspoor,44628537-5399-4b97-a7c9-03d8de962c46,79619f32-4dff-42a0-9f7e-e8b268807cea,,,Nscg-Wr,Nieuweschans Grens - Weener (D) ,775,,775,775__,Nieuweschans Grens - Weener (D),"8,111194","7,989970",7.00807,"7,008070",9.335862,"9,335862",Derden - Overig - DB Netz,285649.443,577016.39599999,285764.726,576979.22699999,121.20975132,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,53.16391171,7.34081256,53.16354978,7.34252035,Wr,7.98997,8.111194
1519,e7c0f189-8fac-444b-b750-5fce82d6e708,15,Onbekend,O Opstelspoor,1304f434-3355-4146-ab03-6d9067c2eff3,4f7ec3a8-ae26-4b35-9982-eb2a3c1c59f0,,,Bdl-Rm,Budel - Roermond ,518,,518,518__,Weert,"63,501804","63,671550",14.792617,"14,792617",65.304594,"65,304594",ProRail,176250.928,362263.096,176413.24299999,362192.326,177.57887027,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.24930574,5.69157143,51.2486635,5.69389195,Wt,63.67155,63.501804
1520,8c476943-67d1-4edc-a644-0228d5a85049,QM,Onbekend,R Restspoor,06cf618d-47fd-4991-8e2a-a8d9f696ff4b,51c08e42-42d6-4b62-9706-121d25a42b9f,,,Bdl-Rm,Budel - Roermond ,058,,58,058__,Budel Grens - Weert,"55,539001","58,899000",-0.030666,"-0,030666",0.123696,"0,123696",ProRail,168287.90236869,362074.5322462,171648.359,362217.727,3363.52756906,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.24785356,5.57751232,51.24905188,5.62564821,Bdl,58.899,55.539001
1521,8325b3bf-0a7a-4ad3-bfce-a2a92d69c1b3,20,Onbekend,O Opstelspoor,83f93721-b6db-40f7-988e-f44524e57b23,9c6a97f9-d984-43e0-a493-b6068101dbec,,,Zp-Ww,Zutphen - Winterswijk ,607,b,607,607_b,Winterswijk,"43,894002","43,772000",-13.714561,"-13,714561",-19.377341,"-19,377341",Derden - Overig - Transit Oost (HSA),246481.546,442746.396,246407.559,442844.096,122.69140372,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.96559641,6.71838487,51.96648654,6.71733457,Ww,43.772,43.894002
1522,d329940b-5034-49e6-880d-410699775135,UC7,Onbekend,IU In-/uitrijspoor,1e9eefb5-a8e8-4fc4-866b-7ba16d561414,74808bfd-2929-4985-b345-3112f76c8e3f,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,097,,97,097__,Nieuwersluis=Loenen - Breukelen,"20,410004","21,247046",7.915083,"7,915083",11.84476,"11,844760",ProRail,128212.61683919,467026.79339263,128063.213,466200.76299999,839.47825746,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.19071563,4.99545729,52.18328423,4.99333807,Bkl,21.247046,20.410004
1523,f536153f-9d19-4b3e-b7a1-0896cc1a2255,UP7,Onbekend,IU In-/uitrijspoor,1e9eefb5-a8e8-4fc4-866b-7ba16d561414,08172e1c-e22c-4a30-865e-09fbf4daedb9,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,097,,97,097__,Nieuwersluis=Loenen - Breukelen,"20,410002","21,247056",3.72579,"3,725790",7.651324,"7,651324",ProRail,128216.74453406,467026.07943647,128067.344,466200.042,839.48398765,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.19070941,4.99551771,52.18327795,4.99339853,Bkl,21.247056,20.410002
1524,e4277b5e-77a6-40cd-9866-2ce5c62975fc,BG,Onbekend,R Restspoor,62b8a86c-69ff-4193-ad25-7dcce8fb5e83,2f04ec56-51af-40b4-be13-6fed7820d3ed,,,Ut-Amf,Utrecht - Amersfoort ,094,,94,094__,Utrecht Centraal - Blauwkapel,"3,529942","3,519942",7.631104,"7,631104",7.55312,"7,553120",ProRail,137519.36597953,458165.48643244,137509.79199999,458162.13,10.14515707,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.11144392,5.13201545,52.11141345,5.13187586,Uto,3.519942,3.529942
1525,84570d98-5e0c-4720-aae2-b60b47151c0e,BT,Onbekend,R Restspoor,0a5b14ea-e4f2-4d09-ac66-a3102f229202,629632ad-8617-45ba-a81b-cd61a6f98842,,,,,,,,,,,,,,,,,137798.34817615,458259.29702551,137520.7,458161.738,294.28952778,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Blw,,
1526,ab464095-43dc-42e0-b449-adef4d492016,BU,Onbekend,R Restspoor,0a5b14ea-e4f2-4d09-ac66-a3102f229202,6aeb64b1-6b96-4dc3-a271-8b67982da88f,,,,,,,,,,,,,,,,,138282.037,458431.923,138049.41142444,458347.60133584,247.44153442,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Blw,,
1527,e7ea4632-adc3-48ad-9eee-48ee36d1e4fb,HP,Onbekend,R Restspoor,36eb5bc5-ec20-4dac-bcfa-fc0c54a04897,c4e6e4c6-e0f5-4cff-bf17-58e94b3023cf,,,Hvs-Utm,Hilversum - Utrecht Maliebaan ,546,c,546,546_c,Blauwkapel,"12,838727","12,888282",12.597777,"12,597777",17.645,"17,645000",ProRail,138212.14455385,458736.09113619,138207.951,458687.95299999,48.3407361,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.11659393,5.14210062,52.11616114,5.14204177,Bln,12.888282,12.838727
1528,d8dcd2fd-080e-4164-adff-e5f233981077,LC,Onbekend,R Restspoor,ea479507-6d76-44b3-ba9d-208302bb39ba,b5e3ba58-1fbe-4961-aece-9540d7c77342,,,Hvs-Utm,Hilversum - Utrecht Maliebaan ,546,c,546,546_c,Blauwkapel,"13,699986","13,276002",5.578435,"5,578435",1.733035,"1,733035",ProRail,138152.04391306,457879.19917226,138190.05799999,458301.783,424.2903515,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.10889037,5.1412655,52.1126897,5.14179957,Bkp,13.276002,13.699986
1529,5edb72bb-ca5f-4ffd-8540-040b6ae00387,LP,Onbekend,R Restspoor,d49de0ef-c78a-48de-82eb-bde2adee24fa,abb3aea8-4456-4b15-b36e-3ccab4a71e04,,,,,,,,,,,,,,,,,138163.55595142,457878.16236477,138356.049,458451.446,633.3773356,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Blo,,
1530,13fe17bf-e73e-400e-a500-b6feaab77c22,503,Onbekend,O Opstelspoor,ca269291-6f86-4640-867c-413011eca5b1,d7f122d4-d05b-4f32-8a1a-384072cf3a11,,,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,211,,211,211__,Barneveld Noord - Ede=Wageningen,"14,896756","14,633454",-7.865507,"-7,865507",-7.806976,"-7,806976",Derden - Overig - Rijnvallei Barneveld,168961.31299999,461211.108,168857.348,461452.40399999,262.92827926,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.1389176,5.59114039,52.14108897,5.5896316,Bnc,14.633454,14.896756
1531,d664f4d8-458a-4019-a18a-58b3254300f1,43,Onbekend,R Restspoor,cc3ce94b-02b7-44fd-a0d3-3468271742ce,19979964-e537-4431-88da-159dc9b0f5f5,,,Std-Bon,Sittard - Born ,433,,433,433__,Sittard - Born,"5,526077","5,648465",-6.80988,"-6,809880",-20.011303,"-20,011303",Derden - Overig - Broekman,184429.27685251,338976.74852043,184380.24299999,339090.011,123.5712626,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.03962932,5.80678838,51.04064991,5.80609855,Bon,5.648465,5.526077
1532,49560120-bb6f-4ead-ad5a-fbd65ba51e53,49,Onbekend,R Restspoor,cc3ce94b-02b7-44fd-a0d3-3468271742ce,1b23f4a7-3eb6-4168-b90f-6a47b2d6f7ff,,,Bon-Bonoh,Born-Born Overlaadhaven ,851,a,851,851_a,Born Franciscushaven,"101,040004","101,100003",-0.125911,"-0,125911",-0.170736,"-0,170736",ProRail,185090.44696113,340084.08350578,185147.92,340100.08899999,59.6603507,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.04954814,5.8163075,51.04968897,5.81712843,Bon,101.100003,101.040004
1533,0c84a6f1-0cb8-4d4b-a8a8-14812b598aac,4106,Onbekend,R Restspoor,6598128e-490d-4959-9981-ca971cbd371e,ea1b7bfa-8765-402c-b355-6ae776754412,,,Bot-Bot3ph3,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 3 ",470,l,470,470_l,Botlek,"400,283642","400,852931",6.513302,"6,513302",5.212169,"5,212169",Strukton Rail Short Line,80022.884,431814.68199999,79454.23299999,431783.695,570.13787709,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.86983035,4.29851909,51.869475,4.29027043,Bot,400.852931,400.283642
1534,5a72cbe5-3a13-44a2-8256-d9f9c59a2858,4207,Onbekend,R Restspoor,6598128e-490d-4959-9981-ca971cbd371e,a7e7f5bf-7b43-46ff-bb30-03ab7fae073c,,,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",470,a,470,470_a,Botlek,"100,971581","101,057846",-3.751043,"-3,751043",-10.344598,"-10,344598",Strukton Rail Short Line,81624.1535756,432691.65725038,81595.551,432773.103,86.39814685,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.87792503,4.32157918,51.87865322,4.32114651,Bot,101.057846,100.971581
1535,a96f6e87-666e-4d1b-a99b-1192058d01b2,4215,Onbekend,R Restspoor,6598128e-490d-4959-9981-ca971cbd371e,d43969da-0ec0-4910-9991-30b4564e52c3,,,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",470,a,470,470_a,Botlek,"101,636026","101,864831",-0.240404,"-0,240404",0.213534,"0,213534",Strukton Rail Short Line,81456.35199999,433333.031,81382.57499999,433551.19199999,230.91003998,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.8836669,4.31900573,51.88561775,4.3178877,Bot,101.864831,101.636026
1536,8f362cfc-e462-4a9f-88bb-c66b7c0ee4f0,4407,Onbekend,R Restspoor,6598128e-490d-4959-9981-ca971cbd371e,25ea2908-e25b-466e-9737-118b8f9fd577,,,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",470,g,470,470_g,Botlek,"302,665085","302,471370",-0.021828,"-0,021828",0.109716,"0,109716",ProRail,77437.349,433394.60499999,77494.622,433209.30499999,193.94924373,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.8836747,4.26062799,51.88201742,4.26150139,Bot,302.47137,302.665085
1537,91765a63-e296-4591-b321-f1615dd675c7,4411,Onbekend,R Restspoor,6598128e-490d-4959-9981-ca971cbd371e,35b74aab-642b-458e-9be8-244b25e82ebc,,,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",470,g,470,470_g,Botlek,"302,843130","303,304938",-0.245052,"-0,245052",-0.332889,"-0,332889",ProRail,77396.964,433567.85499999,77496.88099999,434013.44199999,462.34769683,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.88522604,4.26000249,51.88924438,4.26135325,Bot,303.304938,302.84313
1538,8e92ffb8-f4b3-4eea-b7e0-5048cfab976c,4415,Onbekend,R Restspoor,6598128e-490d-4959-9981-ca971cbd371e,5878ed3e-d444-4b68-9477-b55e0757a9b8,,,,,,,,,,,,,,,,,77503.81299999,434035.103,77858.913,434210.777,413.6339193,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Bot,,
1539,058bbeef-5b2d-4023-8643-65462ab0dde4,4426,Onbekend,R Restspoor,6598128e-490d-4959-9981-ca971cbd371e,9a8bc555-a5e1-4685-88dc-6b3d132c2cfc,,,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ",470,g,470,470_g,Botlek,"305,517286","305,578017",0.777165,"0,777165",-0.504219,"-0,504219",Strukton Rail Short Line,78752.86999999,434789.976,78775.17999999,434732.348,61.82876989,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.89639648,4.27942301,51.89588164,4.27975985,Bot,305.578017,305.517286
1540,1cb7ac9d-ca54-4991-a1be-372ba2d3e910,4452,Onbekend,R Restspoor,6598128e-490d-4959-9981-ca971cbd371e,2c37c757-6929-4107-b24a-c2ea473768a2,,,Bot-Vopk,"Rotterdam, Botlek - VOPAK ",470,k,470,470_k,Botlek,"375,182135","375,569110",0.48467,"0,484670",0.640436,"0,640436",ProRail,78795.02999999,434876.895,79154.497,434732.59499999,387.39881826,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.89718338,4.28001619,51.89593569,4.28526975,Bot,375.56911,375.182135
1541,932a8773-a339-46d5-ac49-3d240c8b82bb,552,Onbekend,O Opstelspoor,6598128e-490d-4959-9981-ca971cbd371e,63096242-caac-4af9-b9e6-27d6a072ba21,,,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,"17,522807","17,778660",33.777258,"33,777258",62.41677,"62,416770",ProRail,79643.307,431683.824,79386.38199999,431698.37,257.42448781,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.86860309,4.29303714,51.86869898,4.28930412,Bot,17.77866,17.522807
1542,115ab170-3300-4a38-9406-065835aebabe,5552,Onbekend,R Restspoor,e7fd6dca-c833-490f-9d3e-ae0ffd5d03b0,8484f151-e63f-401e-8dee-42f341cb9a8a,,,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,476,b,476,476_b,Rotterdam Europoort 2,"200,349623","200,057007",-0.150256,"-0,150256",0.129253,"0,129253",ProRail,76966.85499999,433420.324,77248.63,433328.043,296.52156455,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.88384007,4.2537897,51.88305019,4.25790245,Botth,200.057007,200.349623
1543,bc6c91c3-3a6b-43e7-8231-7c642308d3d2,5572,Onbekend,R Restspoor,e7fd6dca-c833-490f-9d3e-ae0ffd5d03b0,b970224b-158a-4d92-af74-3ec6573e8dc5,,,Bottha-Botbh,Botlek Theemsweg Aansl. - Botlek Brittanniëhaven ,476,b,476,476_b,Rotterdam Europoort 2,"201,786531","202,232523",-2.976153,"-2,976153",0.845004,"0,845004",ProRail,75657.009,433947.547,75550.803,434371.01299999,440.47500982,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.88839295,4.23464682,51.89218339,4.23300666,Botth,202.232523,201.786531
1544,130a4dab-963d-4fa4-9d20-9bf841a80778,593,Onbekend,R Restspoor,e7fd6dca-c833-490f-9d3e-ae0ffd5d03b0,cec0506d-f730-48b5-987b-540c1fae8df1,,,,,,,,,,,,,,,,,78077.0343371,431817.1538149,77321.331,433241.27,1701.04474464,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Botth,,
1545,aa130676-4afb-4362-a018-4b8bc9b8c5a2,107a,Onbekend,OV Overgangsspoor PPLG naar onbeveiligd gebied,8c0ddc73-d34f-4b0b-834c-fa5971196ecd,bb21e84c-c732-4fd4-8fbb-3d526faf7fd3,,,Vl-Ehv,Venlo - Eindhoven ,516,a,516,516_a,Blerick,"1,608955","2,047792",15.825772,"15,825772",77.221308,"77,221308",ProRail,208307.42083917,376383.61485937,207991.977,376707.656,452.22680245,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.37411428,6.15280436,51.37705645,6.14832287,Br,2.047792,1.608955
1546,9bcc22b8-b08f-4ab4-bb6d-46afc3d9b495,15,Onbekend,R Restspoor,8c0ddc73-d34f-4b0b-834c-fa5971196ecd,06a6b960-155e-46dd-9169-7e30884d1fbd,,,Vl-Ehv,Venlo - Eindhoven ,516,a,516,516_a,Blerick,"1,984131","1,630012",97.934042,"97,934042",70.342708,"70,342708",Derden - Overig - Stadler,208057.484,376691.86599999,208332.182,376436.547,375.77663193,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.37690838,6.1492613,51.3745877,6.15316794,Br,1.630012,1.984131
1547,03754132-0b34-4a75-96b7-0db9a86715e9,24,Onbekend,R Restspoor,8c0ddc73-d34f-4b0b-834c-fa5971196ecd,ad532412-8249-4a29-9a23-20e382a41e81,,,Ah-Vl,Arnhem - Venlo ,516,b,516,516_b,Blerick,"75,162339","74,639544",-2.043349,"-2,043349",-2.337743,"-2,337743",ProRail,207678.497,377294.79999999,207597.122,377814.26699999,525.80905465,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.38236305,6.14390823,51.38703961,6.14281671,Br,74.639544,75.162339
1548,112743e2-d7e2-4d13-9c8f-fdc813f37a41,31,Onbekend,R Restspoor,8c0ddc73-d34f-4b0b-834c-fa5971196ecd,ade6bb96-a6a8-4d84-a582-23a8648b6c7c,,,Ah-Vl,Arnhem - Venlo ,516,b,516,516_b,Blerick,"75,068774","74,751497",-14.446142,"-14,446142",-19.771495,"-19,771495",ProRail,207675.00099999,377389.00699999,207631.516,377705.422,320.36299938,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.38321011,6.14387205,51.38605811,6.14329457,Br,74.751497,75.068774
1549,2ecf8d90-539a-4bb7-985e-3e7d90cd9fa7,46,Onbekend,R Restspoor,8c0ddc73-d34f-4b0b-834c-fa5971196ecd,48feb8c5-1d94-4280-bbda-25cee99266e1,,,Vl-Ehv,Venlo - Eindhoven ,516,a,516,516_a,Blerick,"1,909146","2,285322",20.565406,"20,565406",108.12849,"108,128490",Derden - Overig - Stichting BOEi,208081.056,376586.527,207810.282,376860.215,385.7753715,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.37595938,6.14958402,51.37844468,6.14573619,Br,2.285322,1.909146
1550,ee17d653-82c7-429f-a1a0-3246dba433dc,52,Onbekend,R Restspoor,8c0ddc73-d34f-4b0b-834c-fa5971196ecd,27b5c305-810d-4390-a3e8-9582c3a02da8,,,Vl-Ehv,Venlo - Eindhoven ,516,a,516,516_a,Blerick,"1,995412","2,221145",19.335122,"19,335122",59.892728,"59,892728",Derden - Overig - Stichting BOEi,208006.654,376630.85499999,207838.06899999,376784.711,228.77157533,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.37636479,6.14852215,51.37776345,6.14612399,Br,2.221145,1.995412
1551,3c5c9c31-e11e-4890-bf67-170a122c480c,59,Onbekend,R Restspoor,8c0ddc73-d34f-4b0b-834c-fa5971196ecd,0d7e5b7f-c27a-486c-802e-6f8b42dd9689,,,,,,,,,,,,,,,,,207590.435,377858.54999999,207553.394,378110.993,255.14624346,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Br,,
1552,66677e0f-5547-4bf6-921f-e77d99186fcf,711,Onbekend,IU In-/uitrijspoor,170c9759-6f2e-4d46-ac8b-a07f9ac97730,5e8e42ea-cb50-463e-ba78-1032596745bc,,,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,"0,448002","1,117811",-4.481356,"-4,481356",-4.435183,"-4,435183",ProRail,182153.19674404,435171.81524972,182750.753,434869.16899999,669.8273041,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.90438622,5.78176665,51.90163651,5.79042513,Brcup,1.117811,0.448002
1553,ff102bc2-4d84-4d3c-8535-7b3696dc6330,713,Onbekend,IU In-/uitrijspoor,170c9759-6f2e-4d46-ac8b-a07f9ac97730,2bdb11ea-5e8d-47b2-a05f-1b3e19431462,,,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,"0,427996","1,229729",4.551235,"4,551235",4.572133,"4,572133",ProRail,182131.26836591,435172.78587807,182846.306,434810.20699999,801.71386104,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.90439601,5.78144809,51.90110177,5.79180872,Brcup,1.229729,0.427996
