OBJECTID,TYPE,NAAM,NAAM_KWALITEIT,REF_BEGRENZER_TYPE_BEGIN,REF_BEGRENZER_TYPE_EIND,REF_BEGRENZER_NAAM_BEGIN,REF_BEGRENZER_NAAM_EIND,REF_BEGRENZER_PUIC_BEGIN,REF_BEGRENZER_PUIC_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_SPOORTAKDEEL_GUID,REF_WISSEL_KRUISING_PUIC,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FUNCTIONELE_SPOORTAK_NAAM,REF_FUNC_SPOORTAK_NAAM_LANG
451,S,1b,Benoemd,Lichtsein,Lichtsein,254,260,1a0a486d-5f05-4e4a-9b18-f76da391f8b1,68a4cc58-4987-40ef-ad46-c67d65528af0,37e69775-a281-4b99-a3b9-38d9431d047f,836a07c1-bee1-9a96-d4c4-4b269dc9b100,,0.032483,"0,032483",0.196198,"0,196198",7.609367,"7,609367",7.772146,"7,772146",083,,83,083__,Haarlem - Zandvoort aan Zee,Hlmjl-Zvt,Haarlem Julianalaan - Zandvoort aan Zee ,470c688e-6fc3-402c-a2cd-f89c902eede1,253BV,083_253BV_7.6
452,W,X0031,Benoemd,,,,,,,,,e2d61c94-115b-4a27-8187-a173399b85cc,0,"0,000000",0.004499,"0,004499",0.342999,"0,342999",0.338289,"0,338289",844,a,844,844_a,Emmen Emmtec,Emnra-Emnr1,Emmen Raccordement Aansluiting - Emmen Raccordement 1 ,564b2d96-a721-4633-8502-090ff2e9a257,X0031V,
453,W,1109B,Benoemd,,,,,,,,,661f9364-538e-4ce6-8259-15e5d3704e67,0,"0,000000",0.0039,"0,003900",0.971928,"0,971928",0.975888,"0,975888",544,a,544,544_a,Breda,Bd-Ehv,Breda - Eindhoven ,ff83ac4c-ebb9-49c5-a8e0-0563c9a092d8,1109BV,
454,S,SJ_X0174V-wX0174V,Pseudo,STOOTJUK,WISSEL_GW,SJ_X0174V,X0174,19c1667d-18a9-4c89-8f0f-ffe87ff7924e,f6283483-af19-40f5-82fa-fa7aa023c3fd,29559330-2f72-4eb7-b8de-77586f91ab3f,2c9a19b6-bc65-444c-8472-2360c392b964,,0.178971,"0,178971",0.00475,"0,004750",100.768163,"100,768163",100.929683,"100,929683",858,,858,858__,Arnhem Gem. Stamlijn,Ahg-Ahi,Arnhem Goederenstation - Arnhem Industrie ,01f79fd9-5143-4ff3-afa7-081cdb6e02fa,X0174V,858_X0174V_100.9
455,W,415,Benoemd,,,,,,,,,c09810be-5446-44d0-9f8f-6ab3546e8524,0,"0,000000",0.061145,"0,061145",10.264742,"10,264742",10.326286,"10,326286",510,b,510,510_b,Elst,Ah-Vl,Arnhem - Venlo ,76d2175b-4bf3-4620-a248-8396dee91cbf,415L,
456,S,w1401V-s402,Pseudo,WISSEL_GW,Lichtsein,1401,1408,8606cbb3-dda1-488d-b09a-a1696ed8bde6,b854084b-322c-4df4-959d-4703123550e3,5ae7132b-1e66-44e5-ae18-42d2eb7eb064,3d5471fe-7c9c-2eae-f1d5-8dbf7d5c4c5b,,0.0036,"0,003600",0.027226,"0,027226",156.034158,"156,034158",156.057729,"156,057729",144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,717d2525-d96d-441d-ae5c-90713df7bc76,1401V,144_1401V_156.0
457,W,X0055,Benoemd,,,,,,,,,fac39797-40d1-4edc-89bd-9826a2b36f3e,0,"0,000000",0.027734,"0,027734",200.673629,"200,673629",200.646029,"200,646029",810,c,810,810_c,Dordrecht Industrieterrein Aansl. De Staart,Ddri-Ddrgvl,Dordrecht Aansl. Industrieterrein De Staart ¿ Dordrecht Grevelingenweg ,6b29854e-21a5-417a-82be-138c26d5ece4,X0055L,
458,W,61,Benoemd,,,,,,,,,bd5fee19-b263-4eab-bd2f-1aaa198baacb,0,"0,000000",0.003893,"0,003893",46.851933,"46,851933",46.855915,"46,855915",519,a,519,519_a,Roermond,Mt-Vl,Maastricht - Venlo ,ed463905-dce3-4670-b20b-698a399c4fcd,61V,
459,W,1163,Benoemd,,,,,,,,,cfab4801-2a72-4264-b300-8b948e1665bf,0.02605,"0,026050",0.084189,"0,084189",39.518752,"39,518752",39.576759,"39,576759",617,a,617,617_a,Boxtel,Bd-Ehv,Breda - Eindhoven ,57210f89-88a4-4b48-90b5-09d23d9016cf,1159V,
460,S,w3273V-sUN1,Pseudo,WISSEL_GW,Lichtsein,3273,3280,66c247f5-ee37-4bbf-99aa-0361b405431b,0097cc04-a5a3-467d-9454-c65546f3c285,4ad49317-2098-4255-aa08-15bf53475c25,d232d682-9cf2-c2d2-4bc3-ce11f1249b6b,,0.0051,"0,005100",0.208229,"0,208229",6.730175,"6,730175",6.934039,"6,934039",080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,979c0d5e-af12-44d4-af00-5ef00954d5e2,3273V,080_3273V_6.7
461,W,2719,Benoemd,,,,,,,,,17b3821c-46ae-4416-8ddd-e3e403dc0537,0.727052,"0,727052",0.730652,"0,730652",35.358336,"35,358336",35.361997,"35,361997",531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,df1c01a6-4e17-4797-b1d4-0ae8db3855cb,2643V,
462,W,271,Benoemd,,,,,,,,,bfb9eac9-6296-4158-9253-c2b223b00d59,0,"0,000000",0.001012,"0,001012",101.917809,"101,917809",101.91681,"101,916810",470,a,470,470_a,Botlek,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",6af7844c-c4d1-454a-bd72-52164c35cd5a,271V,
463,S,w1315BV-sDB,Pseudo,WISSEL_GW,Lichtsein,1315B,1316,89c4fd0a-a4a1-4764-8e48-b86244503807,1ce58493-4417-48c7-a49a-a6c3b5a8c909,2db71868-552a-4834-bf41-34ebb569378d,bbfbe6eb-34c6-742c-9e54-54fe2d541749,,0.003901,"0,003901",0.140869,"0,140869",47.474564,"47,474564",47.610775,"47,610775",054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,c43f3122-7a7d-452b-9ebf-7535bd39cf64,1315BV,054_1315BV_47.5
464,W,7528,Benoemd,,,,,,,,,f3c0e89e-bc31-4166-a6e2-49095fd83b4d,0.035136,"0,035136",0.065809,"0,065809",202.162716,"202,162716",202.192785,"202,192785",804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,95dd27e6-a618-4673-9c23-de7c6d37d62a,E7501V,
465,W,19,Benoemd,,,,,,,,,5c661fe6-f088-4c43-9bce-c2253fdeea21,0,"0,000000",0.033049,"0,033049",58.701006,"58,701006",58.735849,"58,735849",618,c,618,618_c,Eindhoven,Bd-Ehv,Breda - Eindhoven ,5a1e9ed1-2221-49a9-9b5d-31ebab1e8eca,19R,
466,W,2151,Benoemd,,,,,,,,,f90c52df-40cb-4602-bdcf-24c3fd395f8f,0.016833,"0,016833",0.020734,"0,020734",92.129952,"92,129952",92.133882,"92,133882",508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,eda8c4bf-c88f-4772-a1d2-e983ff55eda6,2139V,
467,S,sBF-s25a,Pseudo,Lichtsein,Lichtsein,6,12,9200bda3-c7a7-43de-9796-b35266b8ed21,95ef6681-fe01-4c09-92bf-ea76e72fd7ff,8abb5c93-7e69-4b45-847c-f548ab6f4fd0,f332925f-c424-c7cb-6375-634a439fcb0e,,0.424685,"0,424685",0.397695,"0,397695",18.791136,"18,791136",18.818523,"18,818523",090,,90,090__,Den Dolder - Amersfoort,Ut-Amf,Utrecht - Amersfoort ,4477a01b-b360-46dc-b9f3-928b03817bb5,13BR,090_13BR_19.2
468,W,411A,Benoemd,,,,,,,,,6b0fa280-fa8a-4e2e-a040-6c88132d1fb9,9.896226,"9,896226",9.900726,"9,900726",29.45783,"29,457830",29.462338,"29,462338",055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,82c5d6d7-0fe9-4b58-9141-25e7ab271517,399AR,
469,W,443,Benoemd,,,,,,,,,0e106690-57c4-4b17-b6b5-1da8801df86c,0.756918,"0,756918",0.806723,"0,806723",66.758991,"66,758991",66.809208,"66,809208",203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,4a756e08-fcc7-4f99-8d58-a57f11439fc1,431AR,
470,W,231A,Benoemd,,,,,,,,,2a100fc4-23b5-463c-aaf1-bb89a56456c1,0.00699,"0,006990",0.01089,"0,010890",65.984126,"65,984126",65.988049,"65,988049",078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,9e42a187-499a-4b59-9d05-ea1c4ccb3312,229V,
471,S,w157/159AS-w147V,Pseudo,WISSEL_EW,WISSEL_GW,157/159A,147,b3b456c8-3a66-4f8b-a05f-13814eca5efb,1fc7bf7a-8aa3-42d1-b091-b909521cbfb3,06cb4bef-e3ae-46ec-afd5-98416ad1de9d,7016afd6-fbc8-f078-fb11-dbd2e258eda6,,0.007771,"0,007771",0.0045,"0,004500",16.494346,"16,494346",16.497586,"16,497586",514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,85cde0c6-298f-4208-ada0-6fe9a891d34f,147V,514_147V_16.5
472,W,3593A,Benoemd,,,,,,,,,9c969a05-ff18-4b1b-a729-bbc0874f4530,0,"0,000000",0.027266,"0,027266",35.759591,"35,759591",35.788619,"35,788619",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,9dd0cc85-796d-421e-b748-8509961e21c0,3593AL,
473,S,w1425L-sBO,Pseudo,WISSEL_GW,Lichtsein,1425,1434,bbcb823f-81c2-412a-8901-4cedf2209b76,f55f0f29-25e8-4190-93ae-71ad0cdc990b,d1adfe8c-2477-4c8a-af65-a68c8e4d1d6a,9f3597a4-f827-8e45-0622-f6322b72dc71,,0.034064,"0,034064",0.541383,"0,541383",6.093597,"6,093597",6.6,"6,600000",556,,556,556__,Santpoort Noord,Hlm-Utg,Haarlem - Uitgeest ,2bdb7244-72c6-47b7-9851-81cccddc6420,1425L,556_1425L_6.1
474,W,920,Benoemd,,,,,,,,,2769e64f-f978-4083-a1fa-429dbcbf4d3c,0.193722,"0,193722",0.22781,"0,227810",3.149867,"3,149867",3.114607,"3,114607",603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,0385f17c-ac00-4e1e-8ba8-8942a7d94a49,915R,
475,W,1000,Benoemd,,,,,,,,,06f9248c-ebe9-4c8c-ae81-0ab8e46111c1,0,"0,000000",0.0039,"0,003900",7.084862,"7,084862",7.080964,"7,080964",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",a97a393f-2d5e-41e5-9f6b-df1c5ffa543a,1000V,
476,W,906,Benoemd,,,,,,,,,9cbcc3ef-f6ea-4b82-8c1e-09f9c145933f,0,"0,000000",0.0039,"0,003900",45.395754,"45,395754",45.399642,"45,399642",543,c,543,543_c,Hengelo,Zp-Esg,Zutphen - Enschede Grens ,7bd966cc-a613-444c-abbf-f77789d10366,906V,
477,S,wX0344L-wX0041L,Pseudo,WISSEL_GW,WISSEL_GW,X0344,X0041,acebde73-dc5c-47c4-ac38-9b29643e81c7,a5d5a09f-a246-4e8b-8c34-607c83759236,b38c7d64-3b89-439f-b1c0-77b0cc1e9167,b67c60ed-db46-446c-aa3f-a01c0e0cfa44,,0.041086,"0,041086",0.034088,"0,034088",400.332527,"400,332527",400.339544,"400,339544",801,e,801,801_e,Moerdijk Industrieterrein,Mdw-Wstlih,Middenweg - Westelijke Insteekhaven ,401bd264-a1ce-498a-8402-ceb58dfce386,X0041L,801_X0041L_400.4
478,W,8,Benoemd,,,,,,,,,923be8c6-5745-4bfa-81e0-6bb74d3512ff,0,"0,000000",0.002434,"0,002434",101.770835,"101,770835",101.773275,"101,773275",475,b,475,475_b,Rotterdam Maasvlakte,Ecta-Ect,Rotterdam Waalhaven Racc. ECT Aansl. - Rotterdam Waalhaven Racc. ECT ,fecb666a-6a0e-459f-9005-6aff6f4418fe,8V,
479,W,863,Benoemd,,,,,,,,,342c57c2-9484-4cd7-9c40-eddfdb320900,0.213732,"0,213732",0.217632,"0,217632",13.067297,"13,067297",13.071164,"13,071164",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",d58f944f-f5b8-4f5a-8a61-8b40b39eeb56,861V,
480,W,2,Benoemd,,,,,,,,,1327ea40-c8cd-446c-965a-31913ae8bbef,0,"0,000000",0.034088,"0,034088",19.988465,"19,988465",20.022554,"20,022554",435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,43d16ff4-0365-48aa-ad87-fa9aad5b7433,2R,
481,S,sKG2-sKG3,Pseudo,Stop Marker Board,Stop Marker Board,4380,4386,163d6720-86b7-4568-bd1b-61bb9169d750,2414e885-610e-442a-b594-ebbcab3f1ebd,0dbfd4cb-3627-40df-ad45-135a3b81adf8,092a7c41-f7a2-9dfe-de44-ba17516f3876,,2.25023,"2,250230",3.530034,"3,530034",76.500093,"76,500093",77.779936,"77,779936",155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,0b042463-d021-4de0-b43d-c3e3cd42425d,4361L,155_4361L_74.2
482,W,70A,Benoemd,,,,,,,,,b4589266-dbd3-4c5c-a27c-b5378a9f2fff,0,"0,000000",0.034066,"0,034066",80.21281,"80,212810",80.246744,"80,246744",803,f,803,803_f,Delfzijl Stamlijn Havenschap,Dzsh-Ohm1,Delfzijl Stamlijn Havenschap - Oosterhorn Midden 1 ,5d9bc1c2-8135-4636-a7d6-c901675a574b,70AR,
483,W,1239/1241,Benoemd,,,,,,,,,67004399-4309-499b-8f88-2a319671dd59,0.057425,"0,057425",0.067401,"0,067401",1.731809,"1,731809",1.741893,"1,741893",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,a3add48a-f167-4159-8df6-6ea074bd1446,1233V,
484,S,w1331V-w1335/1337P,Pseudo,WISSEL_GW,WISSEL_EW,1331,1335/1337,9ff272d3-64fb-464a-9243-2d83e3d5a895,de93043a-b69a-4616-8691-83ec4c4bcf4e,3c13be76-d156-4108-8d65-ea444e671fd6,c9c05360-95ab-5ec0-e36c-914163fe6192,,0.0045,"0,004500",0.008959,"0,008959",23.6336,"23,633600",23.638069,"23,638069",564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,e283b009-37ae-48fc-920d-d0cb5679cd63,1331V,564_1331V_23.6
485,S,WB,Benoemd,Lichtsein,Lichtsein,230,242,bbafcf9f-74ff-4c42-b372-ddb3cba0c7a9,dd006543-d1df-4fe0-86be-607d6e07460e,a1726bfc-ce55-4cb2-b2f3-0fc1d18aec36,f4be4282-c2d7-09c9-5b85-ef3588f65c47,,0.213666,"0,213666",3.366746,"3,366746",66.260496,"66,260496",69.407657,"69,407657",078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,9da6624c-71a8-47b6-8cc6-d528291eaaa0,231BV,078_231BV_66.0
486,S,24,Benoemd,Lichtsein,STOOTJUK,84,SJ_87R,682aa33f-5b6a-4f7d-a2b2-9a092429bfcb,31a16935-6a17-42b6-a4f1-a5d6abdaa4eb,8424e11d-542b-42f4-ab2a-32b9441b438b,065eb640-cc76-f5c1-7848-13977b6b763f,,0.047145,"0,047145",0.205761,"0,205761",42.394516,"42,394516",42.554525,"42,554525",620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,43b7ccd0-aaa1-42db-869f-0528ca5b844a,87R,620_87R_42.3
487,W,187B,Benoemd,,,,,,,,,a089a08d-6b06-458e-b5f5-703ebb05fb67,0,"0,000000",0.0039,"0,003900",41.068596,"41,068596",41.064636,"41,064636",503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,889b604e-6272-47ac-839f-a666abd8a960,187BV,
488,W,4385/4387,Benoemd,,,,,,,,,b8e2f43e-6549-4e25-8a44-20b1764d743d,0.009975,"0,009975",0.020218,"0,020218",3.314014,"3,314014",3.324091,"3,324091",603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,37eb5bdd-d18d-4776-bc80-5c4f32a47652,4385Q,
489,W,3405,Benoemd,,,,,,,,,6cd32427-72bb-4d1c-b83f-9ce5fa170a4a,0,"0,000000",0.051934,"0,051934",9.718963,"9,718963",9.770725,"9,770725",080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,91f25bb9-cd81-41f4-bc4b-3c0c9da86097,3405L,
490,S,w4245L-SJ_4245L,Pseudo,WISSEL_GW,STOOTJUK,4245,SJ_4245L,888f9500-8c95-4d5a-b6f3-54264737ea3c,299ad1c1-e30f-43f1-bed7-92ae3b1f9db3,52935e6c-d219-4b0b-b043-94d148b51fb6,4cc9fdf8-4862-02f7-2119-854058fb51a0,,0.068168,"0,068168",0.117902,"0,117902",48.890874,"48,890874",48.940609,"48,940609",666,b,666,666_b,Meteren Aansl.,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,cb77460a-6907-4bab-ae86-7eae7a71fc98,4245L,666_4245L_48.8
491,W,936,Benoemd,,,,,,,,,3ae340b1-a194-4573-ae66-1d26ea9c5fe4,0,"0,000000",0.034089,"0,034089",22.412022,"22,412022",22.44595,"22,445950",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,b91a03e0-a844-4588-953a-d5c90c2fa277,936R,
492,S,527,Benoemd,Lichtsein,WISSEL_GW,86,X0176,ad52c293-fcc8-4600-8f08-cbc5629ec259,40d6a69d-1802-4e89-97cc-1c18aaeaff6c,ea710044-2356-4dad-9f2b-219a681ada64,b39cc2b4-0157-3d49-d9b8-b523f370e27b,,1.298534,"1,298534",1.372527,"1,372527",17.950164,"17,950164",17.875377,"17,875377",063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,1e954974-cdc7-4505-853b-3b8580347d23,101BR,063_101BR_19.2
493,W,904,Benoemd,,,,,,,,,c5237e14-ced2-4745-a3b4-25ae05e5150d,0.074291,"0,074291",0.108356,"0,108356",24.489022,"24,489022",24.522185,"24,522185",087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,cf028bc7-af92-40f9-b995-1a11469e8eb9,902AQ,
494,W,119B/121,Benoemd,,,,,,,,,28949829-3e6b-4d55-84b1-a870bef34fca,0.009976,"0,009976",0.02599,"0,025990",43.096807,"43,096807",43.081128,"43,081128",503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,2c97313f-2e59-4a3c-af47-60d527dbbe8b,121P,
495,S,UA,Benoemd,Lichtsein,Lichtsein,106,142,bfd5a98a-9984-4db4-867c-45e6346e4ebf,8448d44e-1b03-4519-8231-3591a4d9e4a1,faa33156-a646-44e2-a85a-356218c46f2a,5f36ce1a-546f-da54-5f3a-3f9bc1c91890,,0.212112,"0,212112",14.127352,"14,127352",42.798156,"42,798156",56.686565,"56,686565",075,,75,075__,Alkmaar - Uitgeest,Hdr-Zd,Den Helder - Zaandam ,cc0940de-bb2c-4f18-9b29-9a99cd0b36d3,97AR,620_97AR_42.6
496,W,395A,Benoemd,,,,,,,,,a30d612d-eaa2-4bbf-bf69-adb169bddf39,0,"0,000000",0.03647,"0,036470",48.596295,"48,596295",48.632662,"48,632662",127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,f55db1b7-b988-4529-98ad-928b2e6eda4f,395AR,
497,S,104,Benoemd,Lichtsein,Bordsein,30,,ea094547-a785-4700-8bdc-af0ad8f4ce99,baeedca6-a82c-4bc1-aa03-164d40f2665e,485a1d8b-2243-44da-aba5-1e435c856e79,b56b1901-140c-612b-7e6a-5f8391ab652f,,0.576146,"0,576146",0.949882,"0,949882",15.974414,"15,974414",15.602326,"15,602326",084,,84,084__,Amsterdam Sloterdijk - Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,231f70de-21c9-43d5-8714-48c7143fd79c,43AV,527_43AV_16.6
498,S,AC6,Benoemd,Lichtsein,Lichtsein,4298,4301,47d84ce9-186e-442a-a827-31da63ce2c1c,f7f8120b-fab9-4a02-9267-fb72bbe95fe7,4489769b-b81b-451f-a9aa-6ea34bd75fcf,f893edee-3ab2-c4c9-cf8a-4bf4dea33c4f,,7.427612,"7,427612",8.148726,"8,148726",18.680962,"18,680962",19.400017,"19,400017",621,,621,621__,Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,b3f0ff79-d8e5-4167-9e71-1286a688eb10,3423V,080_3423V_11.3
499,W,395,Benoemd,,,,,,,,,a3cf44b0-21e6-400e-ae08-352fec95a575,0,"0,000000",0.0039,"0,003900",68.971012,"68,971012",68.974899,"68,974899",002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,c2fd5bd5-7f07-4803-8cac-109eb3eb781d,395V,
500,S,w911V-s592,Pseudo,WISSEL_GW,Lichtsein,911,924,6532159e-13e1-4270-b5a2-8c36e4fe49b2,89668519-f4ad-4f76-84ce-2a88bab5179a,a73b8707-86c0-43ab-be5d-367dac466df9,082e119c-79bd-63e7-e67d-b91e45d1db25,,0.0039,"0,003900",0.004111,"0,004111",53.855579,"53,855579",53.855786,"53,855786",523,a,523,523_a,Amsterdam Sloterdijk,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,dae1f405-17e6-4e65-b130-36cdbd0d03a0,911V,523_911V_53.9
501,W,1507,Benoemd,,,,,,,,,b34a53cd-5366-4651-88b7-a52afa4d7597,0.036545,"0,036545",0.040446,"0,040446",0.857718,"0,857718",0.861628,"0,861628",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,fc39c968-c67b-4884-a075-74b35a0da708,1505L,
502,W,211A,Benoemd,,,,,,,,,61bce975-d771-4d07-b926-80a1c2da7d68,0.314672,"0,314672",0.319173,"0,319173",23.68253,"23,682530",23.68708,"23,687080",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,4250f087-eef5-42cf-bdff-8f6f4be3ac54,189AT,
503,W,533,Benoemd,,,,,,,,,b80d7075-e414-4ee9-8f4b-a32ae062beee,0,"0,000000",0.0317,"0,031700",400.493505,"400,493505",400.525334,"400,525334",818,d,818,818_d,Terneuzen Dow Chemical,Sludow-Tnzdn3,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 3 ,059711ea-181f-4922-bf0f-af0dcd2916c6,533L,
504,S,ES_X0427-ES_X0687,Pseudo,EINDESPOOR,EINDESPOOR,ES_X0427,ES_X0687,e089ab70-2156-499a-adb2-adce28f502d3,a2cb1ed3-cbc8-4457-9d56-a4e9fe02a9f4,ac128e95-4765-45ea-af7b-b713e5cac1e1,8e927fca-e5d5-4c1f-8e14-47c8c6a6e4fd,,0,"0,000000",0.015082,"0,015082",15.752772,"15,752772",15.759417,"15,759417",209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,6908a23f-ee37-469e-af0f-2e9a0d0934b4,ST_X0427,209_ST_X0427_15.8
505,W,83,Benoemd,,,,,,,,,817ed125-f0a2-404c-8d6d-006952b99b8a,0,"0,000000",0.034089,"0,034089",69.379746,"69,379746",69.413347,"69,413347",517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,b3b4e0d8-05d9-4a98-9caf-2574166baa5d,83L,
506,S,w117AR-w119BL,Pseudo,WISSEL_GW,WISSEL_GW,117A,119B,c397bd7b-d4e2-46a7-9989-441b82e88059,aa9f2825-fe65-415c-81fd-02fd87e3a5b5,142be608-2e12-471d-86df-a2fe917db766,3faada0c-4d3b-462d-7336-54e2bfbd26c5,,0.061145,"0,061145",0.15896,"0,158960",16.548176,"16,548176",16.646398,"16,646398",087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,377d00ab-5aec-4572-997f-c2df5b4ee8fb,117AR,087_117AR_16.5
507,S,w65L-s705,Pseudo,WISSEL_GW,Lichtsein,65,60,92c48196-4673-4aa5-9a7f-0588d56cb356,68cc0986-c954-492a-85f8-0af511e56c59,1efe8c8e-0701-47ab-b908-752c1982cc8d,bac277c5-518c-9f9b-74ae-97aebf92f1bd,,0.036469,"0,036469",0.057265,"0,057265",16.657094,"16,657094",16.677734,"16,677734",565,a,565,565_a,Leidschenveen,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,e1ce6935-99cc-42ee-8b88-b1d1eaa6b07b,65L,565_65L_16.6
508,S,w74R-SJ_74R,Pseudo,WISSEL_GW,STOOTJUK,74,SJ_74R,0f5397bb-450c-45a6-99ab-ad0f046a773e,128ecb76-6f76-4590-8b42-6934d104cafe,4a0770ba-29cd-4e64-9ddd-3c9ef0711fb8,01514773-aaee-46b5-bb52-f0bb4c7a2113,,0.035077,"0,035077",0.25953,"0,259530",101.876914,"101,876914",102.034225,"102,034225",468,a,468,468_a,Rotterdam Eemhaven,Whz-Rol,"Rotterdam, Emplacement Waalhaven Zuid - Rondolaan ",e4de07d0-063f-4e1e-8bb3-ec9b165a08d4,74R,468_74R_101.8
509,W,53,Benoemd,,,,,,,,,5ce210af-e9fe-4539-be6d-39b6bbd40221,0,"0,000000",0.036494,"0,036494",65.33316,"65,333160",65.369772,"65,369772",514,b,514,514_b,Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,89941ce2-238f-49df-beba-781496b7f508,53R,
510,S,w341AL-sPD,Pseudo,WISSEL_GW,Lichtsein,341A,346,17be3ca0-dca2-4b58-bc6b-b5ac71329cbf,e4cafe12-e6a0-45f2-a01e-3c1b9284c399,72af8692-f54d-4174-9fe7-63f4fc1a2871,eed25f8d-6860-6cc9-1434-2f923b93e1b4,,0.03647,"0,036470",0.168409,"0,168409",24.163257,"24,163257",24.294543,"24,294543",012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,4eac351c-e060-4c63-b17d-9a9a80b3da0e,341AL,012_341AL_24.1
511,W,2647,Benoemd,,,,,,,,,4cbb3bae-bd4f-442f-94e9-57777e3062fd,0,"0,000000",0.0039,"0,003900",34.648829,"34,648829",34.65273,"34,652730",531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,94886dc3-81fd-4e8c-9180-9352dc3e5a80,2647V,
