Start Opbouw,Einde Afbouw,Datum,Starttijd,Eindtijd,Naam evenement,Locatie,Activiteit,Vergunning / Aanvraag
26-04-2016,27-04-2018,27-04-2018,13:00,18:00,Koningsdag en nacht 2018,Rozenstraat,verstrekt  bouwsels,Vergunning verstrekt
25-04-2018,28-04-2018,27-04-2018,13:00,18:00,Koningsnacht & dag Domplein,Domplein,Versterkt geluid  bouwsels,Vergunning verstrekt
25-04-2018,28-04-2018,27-04-2018,13:00,18:00,Koningsnacht en dag,Domplein,Versterkt geluid,Gaat niet door
27-04-2018,27-04-2018,27-04-2018,20:00,23:00,Koningsdag 2018 Hoograven,Tolsteegplantsoen,Versterkt geluid  bouwsels,Vergunning verstrekt
28-04-2018,28-04-2018,28-04-2018,10:00,19:00,Utrecht Blaast,"Stadhuisbrug, Oude Gracht ",Versterkt geluid,Vergunning verstrekt
24-04-2018,10-09-2018,30-04-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,01-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
01-05-2018,01-05-2018,01-05-2018,17:00,23:00,Zes Uursloop,Wilhelminapark,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2018,06-05-2018,01-05-2018,,,filmopname WDR-reisprogramma 2 voor 300,"Oudegracht, Domplein, Voorstraat, Janskerkhof,Strand oog in Al",,Gaat niet door
24-04-2018,10-09-2018,02-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
02-05-2018,06-05-2018,02-05-2018,14:00,22:00,Mini kermis,Monarchvlinderlaan (Prinses Amaliapark),bouwsels,Vergunning verstrekt
02-05-2018,03-05-2018,02-05-2018,16:00,23:00,Lustrum N.S.U. Benefietfestival,Janskerkhof,Versterkt geluid  bouwsels,Vergunning verstrekt
01-05-2018,06-05-2018,02-05-2018,,,filmopname WDR-reisprogramma 2 voor 300,"Oudegracht, Domplein, Voorstraat, Janskerkhof,Strand oog in Al",,Gaat niet door
24-04-2018,10-09-2018,03-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
02-05-2018,06-05-2018,03-05-2018,14:00,22:00,Mini kermis,Monarchvlinderlaan (Prinses Amaliapark),bouwsels,Vergunning verstrekt
03-05-2018,20-09-2018,03-05-2018,20:30,23:00,Openlucht Tango Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
01-05-2018,06-05-2018,03-05-2018,,,filmopname WDR-reisprogramma 2 voor 300,"Oudegracht, Domplein, Voorstraat, Janskerkhof,Strand oog in Al",,Gaat niet door
24-04-2018,10-09-2018,04-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
02-05-2018,06-05-2018,04-05-2018,14:00,22:00,Mini kermis,Monarchvlinderlaan (Prinses Amaliapark),bouwsels,Vergunning verstrekt
04-05-2018,04-05-2018,04-05-2018,18:00,20:30,Dodenherdenking 4 mei Leidsche Rijn,Berlijnplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
04-05-2018,05-05-2018,04-05-2018,19:30,21:00,Dodenherdenking Domplein,Domplein,Versterkt geluid  bouwsels,Vergunning verstrekt
04-05-2018,04-05-2018,04-05-2018,19:30,21:00,Dodenherdenking Vleuten,Bottensteinweg,wegafsluiting,Vergunning verstrekt
04-05-2018,04-05-2018,04-05-2018,19:30,20:30,Herdenking 4 mei Zuilen,"Parallelweg, Norbruislaan, Prins Bernhardplein",Versterkt geluid wegafsluiting,Vergunning verstrekt
04-05-2018,04-05-2018,04-05-2018,19:30,21:30,Dodenherdenking 2018,Willem de Zwijgerplantsoen,,Vergunning verstrekt
01-05-2018,06-05-2018,04-05-2018,,,filmopname WDR-reisprogramma 2 voor 300,"Oudegracht, Domplein, Voorstraat, Janskerkhof,Strand oog in Al",,Gaat niet door
05-05-2018,05-05-2018,05-05-2018,07:00,18:00,Lombok 5 Mei Straatfeesten,Bankaplein,wegafsluiting bouwsels,Vergunning verstrekt
05-05-2018,06-10-2018,05-05-2018,09:00,16:30,Utrechtse Montmartre,Domplein,bouwsels,Gaat niet door
05-05-2018,05-05-2018,05-05-2018,10:00,19:00,Utrecht Blaast,Stadhuisbrug,Versterkt geluid,Vergunning verstrekt
26-04-2018,09-05-2018,05-05-2018,11:00,00:00,Bevrijdingsfestival Utrecht,"Park Transwijk, Beneluxlaan, Kon. Wilhelminalaan, Europalaan, Europaplein",Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
03-05-2018,07-05-2018,05-05-2018,12:00,23:00,Fluff Disco,Kanaalweg (Strand Oog in Al),Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
02-05-2018,06-05-2018,05-05-2018,14:00,22:00,Mini kermis,Monarchvlinderlaan (Prinses Amaliapark),bouwsels,Vergunning verstrekt
05-05-2018,05-05-2018,05-05-2018,18:00,22:00,Muziekavond,Park Lepelenburg,Versterkt geluid,Gaat niet door
01-05-2018,06-05-2018,05-05-2018,,,filmopname WDR-reisprogramma 2 voor 300,"Oudegracht, Domplein, Voorstraat, Janskerkhof,Strand oog in Al",,Gaat niet door
06-05-2018,06-05-2018,06-05-2018,08:00,12:00,filmopname; productie Route Napoleon ,Lepelenburg,bouwsels,Gaat niet door
06-05-2018,06-05-2018,06-05-2018,10:00,17:00,Braderie Goylaan,Goylaan,,Vergunning verstrekt
06-05-2018,06-05-2018,06-05-2018,11:00,17:00,Platen - CD Beurs,Janskerkhof,,Vergunning verstrekt
06-05-2018,06-05-2018,06-05-2018,11:00,18:00,De Streekmarkt,Domplein,,Gaat niet door
06-05-2018,06-05-2018,06-05-2018,12:00,17:00,Romeinendag 2018 (geluid cat. A),Hoge Woerdplein (Castellum Hoge Woerd),bouwsels,Vergunning verstrekt
02-05-2018,06-05-2018,06-05-2018,14:00,22:00,Mini kermis,Monarchvlinderlaan (Prinses Amaliapark),bouwsels,Vergunning verstrekt
01-05-2018,06-05-2018,06-05-2018,,,filmopname WDR-reisprogramma 2 voor 300,"Oudegracht, Domplein, Voorstraat, Janskerkhof,Strand oog in Al",,Gaat niet door
24-04-2018,10-09-2018,07-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,08-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,09-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,10-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
10-05-2018,10-05-2018,10-05-2018,09:00,18:00,Hemelvaartbraderie,Amsterdamsestraatweg,wegafsluiting bouwsels,Vergunning verstrekt
07-05-2018,14-05-2018,10-05-2018,11:00,20:00,Bier en Appelsap Festival,Budapestlaan (Botanische tuinen),Versterkt geluid  bouwsels,Vergunning verstrekt
10-05-2018,10-05-2018,10-05-2018,13:00,18:00,De Klanksteen 5 jarig jubileum van culturele verbinding,Tolsteegplantsoen,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
10-05-2018,10-05-2018,10-05-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
10-05-2018,12-05-2018,10-05-2018,20:00,21:00,De Odyssee (geluid cat. A),Hoge Woerdplein (Castellum Hoge Woerd),Versterkt geluid,Vergunning verstrekt
03-05-2018,20-09-2018,10-05-2018,20:30,23:00,Openlucht Tango Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
24-04-2018,10-09-2018,11-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
09-05-2018,14-05-2018,11-05-2018,14:00,01:00,Fonteyn Festival,Janskerkhof,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
11-05-2018,11-05-2018,11-05-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
11-05-2018,28-09-2018,11-05-2018,19:30,22:30,Utrecht Skate Parade,Lucasbolwerk/Zocherpark,Versterkt geluid,Vergunning verstrekt
10-05-2018,12-05-2018,11-05-2018,20:00,21:00,De Odyssee (geluid cat. A),Hoge Woerdplein (Castellum Hoge Woerd),Versterkt geluid,Vergunning verstrekt
12-05-2018,12-05-2018,12-05-2018,09:00,17:00,Braderie Tiberdreef,"Tiberdreef, Arnofreef",bouwsels,Vergunning verstrekt
12-05-2018,12-05-2018,12-05-2018,10:00,17:00,Jaarmarkt Rokade,Zwanenvechtlaan (wkc Rokade),wegafsluiting,Vergunning verstrekt
12-05-2018,12-05-2018,12-05-2018,10:00,17:00,Platen - CD Beurs,Mariaplaats,,Vergunning verstrekt
12-05-2018,12-05-2018,12-05-2018,11:00,15:00,Jaarvergunning winkelcentrum Parkwijk,Verlengde Houtrakgracht (WKC Parkwijk),versterkt geluid  bouwsels,Vergunning verstrekt
09-05-2018,14-05-2018,12-05-2018,14:00,01:00,Fonteyn Festival,Janskerkhof,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
12-05-2018,13-05-2018,12-05-2018,18:00,01:00,Eurovisie steeg,Jacobskerkhof,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
10-05-2018,12-05-2018,12-05-2018,20:00,21:00,De Odyssee (geluid cat. A),Hoge Woerdplein (Castellum Hoge Woerd),Versterkt geluid,Vergunning verstrekt
13-05-2018,13-05-2018,13-05-2018,11:00,18:00,Swan Market Utrecht,Berlijnplein,Versterkt geluid  bouwsels,Gaat niet door
09-05-2018,14-05-2018,13-05-2018,12:00,23:00,Fonteyn Festival,Janskerkhof,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
21-04-2018,05-06-2018,13-05-2018,16:00,16:30,Boukje Schweigman,Berlijnplein,bouwsels,Vergunning verstrekt
13-05-2018,13-05-2018,13-05-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
14-05-2018,14-05-2018,14-05-2018,08:00,15:30,filmopname campagne film1,Zadelstraat/Predikherenstraat,bouwsels,Gaat niet door
24-04-2018,10-09-2018,14-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
14-05-2018,17-05-2018,14-05-2018,17:00,20:00,Avondvierdaagse Noordwest,Kloosterlaan,wegafsluiting,Vergunning verstrekt
24-04-2018,10-09-2018,15-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
14-05-2018,17-05-2018,15-05-2018,17:00,20:00,Avondvierdaagse Noordwest,Kloosterlaan,wegafsluiting,Vergunning verstrekt
15-05-2018,15-05-2018,15-05-2018,19:30,21:30,Zomeravondcup 2018,Mytylweg (atletiekbaan maarschalkerweerd),,Vergunning verstrekt
12-05-2018,12-05-2018,15-05-2018,,,Sfeeractiviteit 6: Moederdag (Mystery Shopper),Hammarskjoldhof,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,16-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
16-05-2018,19-05-2018,16-05-2018,12:00,20:00,Opening Leidscherijn Centrum,Brusselplein,Versterkt geluid  bouwsels,Vergunning verstrekt
16-05-2018,16-05-2018,16-05-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
14-05-2018,17-05-2018,16-05-2018,17:00,20:00,Avondvierdaagse Noordwest,Kloosterlaan,wegafsluiting,Vergunning verstrekt
24-04-2018,10-09-2018,17-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
16-05-2018,19-05-2018,17-05-2018,12:00,19:00,Opening Leidscherijn Centrum,Brusselplein,Versterkt geluid  bouwsels,Vergunning verstrekt
17-05-2018,26-05-2018,17-05-2018,14:00,23:00,SPRING Performing Arts Festival 2018 en WIEK van Boukje Schweigman,"Lucasbolwerk (Stadsschouwburg), Stadhuisbrug, Domplein, Neude",bouwsels,Vergunning verstrekt
17-05-2018,22-05-2018,17-05-2018,16:00,23:00,Festival TREK,Griftpark,Versterkt geluid  bouwsels,Vergunning verstrekt
17-05-2018,17-05-2018,17-05-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
14-05-2018,17-05-2018,17-05-2018,17:00,21:00,Avondvierdaagse Noordwest,Kloosterlaan,wegafsluiting,Vergunning verstrekt
03-05-2018,20-09-2018,17-05-2018,20:30,23:00,Openlucht Tango Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
24-04-2018,10-09-2018,18-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
16-05-2018,19-05-2018,18-05-2018,12:00,19:00,Opening Leidscherijn Centrum,Brusselplein,Versterkt geluid  bouwsels,Vergunning verstrekt
17-05-2018,26-05-2018,18-05-2018,14:00,00:00,SPRING Performing Arts Festival 2018 en WIEK van Boukje Schweigman,"Lucasbolwerk (Stadsschouwburg), Stadhuisbrug, Domplein, Neude",bouwsels,Vergunning verstrekt
17-05-2018,22-05-2018,18-05-2018,16:00,00:00,Festival TREK,Griftpark,Versterkt geluid  bouwsels,Vergunning verstrekt
18-05-2018,18-05-2018,18-05-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
11-05-2018,28-09-2018,18-05-2018,19:30,22:30,Utrecht Skate Parade,Lucasbolwerk/Zocherpark,Versterkt geluid,Vergunning verstrekt
19-05-2018,19-05-2018,19-05-2018,10:00,17:00,Braderie Helfrichlaan,Adm. Helfrichlaan,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
16-05-2018,28-05-2018,19-05-2018,10:00,17:00,Publieksbezoek opgravingen Haarzicht,Loswal (bouwlocatie Haarzicht),bouwsels,Vergunning verstrekt
16-05-2018,19-05-2018,19-05-2018,11:00,22:00,Opening Leidscherijn Centrum,Brusselplein,Versterkt geluid  bouwsels,Vergunning verstrekt
07-05-2018,24-05-2018,19-05-2018,12:00,23:00,Soenda Festival,Ruigenhoekse Polder,versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
19-05-2018,19-05-2018,19-05-2018,12:00,18:00,"Home Made Market ""on tour""",Mariaplaats,Versterkt geluid  bouwsels,Gaat niet door
17-05-2018,22-05-2018,19-05-2018,14:00,00:00,Festival TREK,Griftpark,Versterkt geluid  bouwsels,Vergunning verstrekt
17-05-2018,26-05-2018,19-05-2018,14:00,00:00,SPRING Performing Arts Festival 2018 en WIEK van Boukje Schweigman,"Lucasbolwerk (Stadsschouwburg), Stadhuisbrug, Domplein, Neude",bouwsels,Vergunning verstrekt
19-05-2018,19-05-2018,19-05-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
20-05-2018,20-05-2018,20-05-2018,09:00,15:45,Pinksterviering gezamenlijke kerken Overvecht,Park de Watertoren,Versterkt geluid  bouwsels,Vergunning verstrekt
17-05-2018,23-05-2018,20-05-2018,10:00,22:00,BAUplaats,Berlijnplein,Versterkt geluid  bouwsels,Vergunning verstrekt
19-05-2018,21-05-2018,20-05-2018,10:00,20:00,Kermis de Klop,1e Polderweg (Fort aan de Klop),Versterkt geluid  bouwsels,Vergunning verstrekt
16-05-2018,28-05-2018,20-05-2018,10:00,17:00,Publieksbezoek opgravingen Haarzicht,Loswal (bouwlocatie Haarzicht),bouwsels,Vergunning verstrekt
20-05-2018,20-05-2018,20-05-2018,11:00,19:00,Roeiregatta Weerdzicht,Weerdsluis,Versterkt geluid,Vergunning verstrekt
20-05-2018,20-05-2018,20-05-2018,12:00,22:00,Jazz festival,Janskerkhof,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
17-05-2018,22-05-2018,20-05-2018,14:00,23:00,Festival TREK,Griftpark,Versterkt geluid  bouwsels,Vergunning verstrekt
17-05-2018,26-05-2018,20-05-2018,14:00,23:00,SPRING Performing Arts Festival 2018 en WIEK van Boukje Schweigman,"Lucasbolwerk (Stadsschouwburg), Stadhuisbrug, Domplein, Neude",bouwsels,Vergunning verstrekt
19-05-2018,21-05-2018,20-05-2018,21:00,23:00,Golden Tentfeest,Joostenlaan,Versterkt geluid  bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,21-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
20-05-2018,22-05-2018,21-05-2018,10:00,16:00,De Campina Open Boerderijdagen 2018,Thematerkade,,Vergunning verstrekt
19-05-2018,21-05-2018,21-05-2018,10:00,20:00,Kermis de Klop,1e Polderweg (Fort aan de Klop),Versterkt geluid  bouwsels,Vergunning verstrekt
16-05-2018,28-05-2018,21-05-2018,10:00,17:00,Publieksbezoek opgravingen Haarzicht,Loswal (bouwlocatie Haarzicht),bouwsels,Vergunning verstrekt
17-05-2018,23-05-2018,21-05-2018,12:00,20:00,BAUplaats,Berlijnplein,Versterkt geluid  bouwsels,Vergunning verstrekt
21-05-2018,21-05-2018,21-05-2018,12:00,18:00,"Home Made Market ""on tour""",Mariaplaats,Versterkt geluid  bouwsels,Vergunning verstrekt
20-05-2018,22-05-2018,21-05-2018,12:00,19:00,Kids fun festival,Europaweg (Maximapark),Versterkt geluid  bouwsels,Vergunning verstrekt
21-05-2018,21-05-2018,21-05-2018,12:00,17:00,Markt EU Green Week,Croeselaan (Jaarbeurs),Versterkt geluid  bouwsels,Vergunning verstrekt
17-05-2018,22-05-2018,21-05-2018,14:00,22:00,Festival TREK,Griftpark,Versterkt geluid  bouwsels,Vergunning verstrekt
21-05-2018,21-05-2018,21-05-2018,14:00,18:00,Green week,Korte Minrebroederstraat,bouwsels,Vergunning verstrekt
17-05-2018,26-05-2018,21-05-2018,14:00,23:00,SPRING Performing Arts Festival 2018 en WIEK van Boukje Schweigman,"Lucasbolwerk (Stadsschouwburg), Stadhuisbrug, Domplein, Neude",bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,22-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
16-05-2018,28-05-2018,22-05-2018,10:00,17:00,Publieksbezoek opgravingen Haarzicht,Loswal (bouwlocatie Haarzicht),bouwsels,Vergunning verstrekt
17-05-2018,26-05-2018,22-05-2018,14:00,23:00,SPRING Performing Arts Festival 2018 en WIEK van Boukje Schweigman,"Lucasbolwerk (Stadsschouwburg), Stadhuisbrug, Domplein, Neude",bouwsels,Vergunning verstrekt
22-05-2018,22-05-2018,22-05-2018,18:30,20:45,Première Solo: A Star Wars Story,Berlijnplein,Versterkt geluid,Vergunning verstrekt
22-05-2018,22-05-2018,22-05-2018,,,Sfeeractiviteit 7: uitdelen nieuw snoepje,Hammarskjoldhof,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,23-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
23-06-2018,23-06-2018,23-05-2018,09:00,17:00,Braderie Haroekoeplein,Haroekoeplein,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
22-05-2018,24-05-2018,23-05-2018,10:00,22:00,filmopnamen commercial energiemaatschappij Engie,Dorpsplein Vleuten,versterkt geluid  bouwsels,Vergunning verstrekt
16-05-2018,28-05-2018,23-05-2018,10:00,17:00,Publieksbezoek opgravingen Haarzicht,Loswal (bouwlocatie Haarzicht),bouwsels,Vergunning verstrekt
21-05-2018,28-05-2018,23-05-2018,13:00,23:00,Kermis  Vleuten,Dorpsplein,Versterkt geluid,Vergunning verstrekt
17-05-2018,26-05-2018,23-05-2018,14:00,23:00,SPRING Performing Arts Festival 2018 en WIEK van Boukje Schweigman,"Lucasbolwerk (Stadsschouwburg), Stadhuisbrug, Domplein, Neude",bouwsels,Vergunning verstrekt
21-05-2018,23-05-2018,23-05-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
21-04-2018,05-06-2018,23-05-2018,21:15,23:00,SPRING Performing Arts Festival 2018 en WIEK van Boukje Schweigman,Berlijnplein,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,24-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
16-05-2018,28-05-2018,24-05-2018,10:00,17:00,Publieksbezoek opgravingen Haarzicht,Loswal (bouwlocatie Haarzicht),bouwsels,Vergunning verstrekt
17-05-2018,26-05-2018,24-05-2018,12:30,23:00,SPRING Performing Arts Festival 2018 en WIEK van Boukje Schweigman,"Lucasbolwerk (Stadsschouwburg), Stadhuisbrug, Domplein, Neude",bouwsels,Vergunning verstrekt
21-05-2018,28-05-2018,24-05-2018,13:00,23:00,Kermis  Vleuten,Dorpsplein,Versterkt geluid,Vergunning verstrekt
24-05-2018,24-05-2018,24-05-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
03-05-2018,20-09-2018,24-05-2018,20:30,23:00,Openlucht Tango Las Nueve,Korte Minrebroederstraat,Versterkt geluid,Vergunning verstrekt
21-04-2018,05-06-2018,24-05-2018,21:15,23:00,SPRING Performing Arts Festival 2018 en WIEK van Boukje Schweigman,Berlijnplein,bouwsels,Vergunning verstrekt
24-04-2018,10-09-2018,25-05-2018,08:30,23:00,Papendorp Beach,Blaeulaan (Papendorp),bouwsels,Vergunning verstrekt
16-05-2018,28-05-2018,25-05-2018,10:00,17:00,Publieksbezoek opgravingen Haarzicht,Loswal (bouwlocatie Haarzicht),bouwsels,Vergunning verstrekt
17-05-2018,26-05-2018,25-05-2018,12:30,00:00,SPRING Performing Arts Festival 2018 en WIEK van Boukje Schweigman,"Lucasbolwerk (Stadsschouwburg), Stadhuisbrug, Domplein, Neude",bouwsels,Vergunning verstrekt
21-05-2018,28-05-2018,25-05-2018,13:00,23:50,Kermis  Vleuten,Dorpsplein,Versterkt geluid,Vergunning verstrekt
25-05-2018,25-05-2018,25-05-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
25-05-2018,28-05-2018,25-05-2018,17:00,01:00,Lentebock Festival,Domplein,Versterkt geluid wegafsluiting Bouwsels,Vergunning verstrekt
11-05-2018,28-09-2018,25-05-2018,19:30,22:30,Utrecht Skate Parade,Lucasbolwerk/Zocherpark,Versterkt geluid,Vergunning verstrekt
21-04-2018,05-06-2018,25-05-2018,21:15,23:00,SPRING Performing Arts Festival 2018 en WIEK van Boukje Schweigman,Berlijnplein,bouwsels,Vergunning verstrekt
25-05-2018,26-05-2018,26-05-2018,08:00,17:00,Dag van het Aangespannen Paard,"Yalelaan, Limalaan, Jenalaan en Marburglaan",Versterkt geluid  bouwsels,Vergunning verstrekt
26-05-2018,27-05-2018,26-05-2018,10:00,20:00,Castingdagen Elite Model Look 2018,Hoog Catharijne,Versterkt geluid  bouwsels,Vergunning verstrekt
26-05-2018,26-05-2018,26-05-2018,10:00,18:00,Ouderdag Unitas,Lucasbolwerk (Zocherplantsoen),Versterkt geluid,Vergunning verstrekt
16-05-2018,28-05-2018,26-05-2018,10:00,17:00,Publieksbezoek opgravingen Haarzicht,Loswal (bouwlocatie Haarzicht),bouwsels,Vergunning verstrekt
26-05-2018,26-05-2018,26-05-2018,10:00,15:00,Rommelmarkt Schepenbuurt,"Fregatstraat, Barkasstraat, Schoenerstraat, Galjoenstraat, Aakplein",bouwsels,Vergunning verstrekt
26-05-2018,27-05-2018,26-05-2018,11:00,17:00,Voorjaarsevent,Seinedreef,Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
17-05-2018,26-05-2018,26-05-2018,12:30,01:00,SPRING Performing Arts Festival 2018 en WIEK van Boukje Schweigman,"Lucasbolwerk (Stadsschouwburg), Stadhuisbrug, Domplein, Neude",bouwsels,Vergunning verstrekt
21-05-2018,28-05-2018,26-05-2018,13:00,23:50,Kermis  Vleuten,Dorpsplein,Versterkt geluid,Vergunning verstrekt
26-05-2018,27-05-2018,26-05-2018,13:00,01:00,Nacht van de Fooi,Korte Minrebroederstraat,Versterkt geluid  Bouwsels,Gaat niet door
25-05-2018,28-05-2018,26-05-2018,16:00,23:00,Woodlum,Molenpark (molenerf de Ster),Versterkt geluid  bouwsels,Vergunning verstrekt
26-05-2018,26-05-2018,26-05-2018,16:30,17:00,Wijksafari (geluid 70dB A),Schooneggendreef,wegafsluiting,Vergunning verstrekt
25-05-2018,28-05-2018,26-05-2018,17:00,01:00,Lentebock Festival,Domplein,Versterkt geluid wegafsluiting Bouwsels,Vergunning verstrekt
