OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,REF_BRANDWEERSLEUTELKLUIS_PUIC,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
903,c421a376-7a22-4b3c-b02a-e4cac77e947b,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,62.375071,"62,375071",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,160651.933,435423.057,51.90727885,5.46933536
904,29d14961-49c1-45b8-8a25-8366f2b62c16,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,71.718204,"71,718204",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,169544.101,437280.797,51.92381519,5.5986345
905,6d9ffa79-855a-405a-b0bd-01e8a95d3e43,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,61.291019,"61,291019",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,159631.463,435055.505,51.90398464,5.454501
906,0486a451-26d3-484c-aedb-11cd3b143a9a,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,2.235959,"2,235959",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,183750.173,434368.091,51.897082,5.80490459
907,22dee400-39a7-4542-9d64-1ea73eab1830,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,51.434591,"51,434591",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,151140.636,430967.285,51.86724485,5.331168
908,49220f28-ab19-4df9-a278-fb098245aa99,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,63.813696,"63,813696",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,161825.349,436241.67,51.9146236,5.48640367
909,4546c734-0cd8-4749-9127-c1cbc1bc1fa7,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,69.091672,"69,091672",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,166915.374,436861.462,51.92010868,5.5604053
910,3ac0b68f-da07-45d3-9c44-7253568e402b,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,69.251508,"69,251508",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,167118.37,436874.724,51.92022349,5.56335654
911,6d818a59-6481-40c0-b9b5-35e30035c961,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,61.468786,"61,468786",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,159808.108,435092.418,51.90431492,5.45706832
912,664e9153-e219-4a3e-a984-27dca07dc195,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,59.673527,"59,673527",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,158048.323,434866.628,51.90229794,5.43149498
913,9a1c5bac-f21a-4b18-92db-0183b2c71991,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,3.622711,"3,622711",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,185098.918,434161.03,51.89514957,5.82448143
914,36228f83-3141-4201-9560-862ce5cef8ae,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,70.819319,"70,819319",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,168688.044,437015.107,51.92144885,5.58617915
915,ee337279-a717-4d5a-acf7-25deb168c544,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,61.551487,"61,551487",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,159885.066,435122.667,51.90458614,5.45818702
916,000dfc1d-90f3-404a-9ed1-6e6d6316ecb7,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,49.354858,"49,354858",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,149208.288,430240.435,51.86069505,5.30312448
917,1107d8bc-4f72-43d3-9c77-11d7684f1bb6,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,81.313251,"81,313251",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,179072.61,436509.855,51.91655462,5.7370972
918,4e7d0b60-34ef-4abc-8492-7241642f8928,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,81.720451,"81,720451",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,179478.714,436504.416,51.91648799,5.74299939
919,4ef34aa8-521a-4f78-88d3-fb712e79f8f4,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,1.435015,"1,435015",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,183035.534,434729.381,51.90036579,5.79455154
920,897a9a0c-ad0a-45f7-968e-55ac90499546,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,54.821892,"54,821892",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,153792.312,433070.211,51.8861585,5.36966024
921,9754b170-7f9e-423c-ba22-a1a4b579a62c,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,80.605162,"80,605162",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,178364.752,436488.92,51.91639668,5.72680729
922,5a18343a-3ba0-41ad-b65e-e64bb70b1aa1,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,55.023945,"55,023945",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,153945.212,433200.608,51.88733084,5.37188072
923,e1cd1d90-d0cd-4502-9bd2-040fa1e09424,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,75.307115,"75,307115",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,173110.207,437043.215,51.92157495,5.65046321
924,f8ae2687-0fbd-4643-8591-24adc3bca9e6,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,60.451412,"60,451412",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,158827.773,434822.412,51.90189567,5.44282011
925,f8370d06-eaae-433f-9939-9339af390e2e,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,65.687082,"65,687082",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,163532.916,437003.007,51.92144311,5.51124095
926,6200c8ce-55ff-4c67-970c-df7f32dec421,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,65.450963,"65,450963",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,163300.277,436954.468,51.92101035,5.50785801
927,d529d43b-bbae-466b-aee1-d6248872a90f,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,75.469853,"75,469853",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,173266.295,436987.497,51.92106904,5.65272921
928,3fff93da-81a4-48c7-ad3e-d38bcea769a4,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,70.711061,"70,711061",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,168584.718,436980.929,51.92114419,5.5846758
929,017ff873-ffaf-4243-aa54-ef1bbb12c161,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,70.421533,"70,421533",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,168295.671,436961.859,51.92097977,5.58047334
930,c142808b-a1e5-4d4e-a9ff-0c0d48b966d7,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,75.680919,"75,680919",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,173474.153,436949.247,51.92071837,5.65574863
931,e0641123-34a1-4db2-ab36-e130e450a704,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,75.76331,"75,763310",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,173555.622,436935.265,51.92058998,5.65693212
932,4ace2026-b2a8-4de2-b639-68450a37abdd,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,76.586061,"76,586061",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,174359.875,436769.991,51.91907702,5.66861349
933,fb23877b-0dea-493c-a766-a87f9ce60885,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,76.699626,"76,699626",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,174474.346,436769.633,51.9190698,5.67027737
934,f052a278-b396-4969-a816-60ef18872ea4,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,82.222185,"82,222185",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,179975.268,436431.252,51.91580829,5.7502113
935,92a5a266-ba15-4a07-8d6c-f6a22244a905,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,68.391849,"68,391849",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,166216.788,436816.429,51.91971844,5.55024909
936,6867c1d1-8e75-4f7e-be1b-22605801b191,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,64.523121,"64,523121",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,162449.038,436581.095,51.91766643,5.49547594
937,84f06848-0cd7-43e3-b1a0-f0f38eaa3dfb,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,64.022235,"64,022235",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,162012.317,436335.46,51.91546428,5.48912304
938,56300d5c-d163-4ef3-8ce1-431bbcc1c57b,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,58.571425,"58,571425",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,156964.648,434661.073,51.90045528,5.4157477
939,6de3b9d3-7fe3-4847-88c5-052b1a281c63,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,64.581263,"64,581263",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,162495.242,436618.166,51.91799902,5.49614834
940,9dd7b124-b555-4fdf-bd91-80b6e17fad00,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,56.573647,"56,573647",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,155089.174,434062.117,51.89507525,5.38849751
941,4b9e2d67-1af8-43a5-bb30-ffcc14bf0f00,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,63.627652,"63,627652",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,161686.573,436115.609,51.91349221,5.48438419
942,055a007f-7bf5-4c9d-99ef-5721e9ea2e91,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,63.080657,"63,080657",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,161274.481,435755.999,51.91026474,5.47838828
943,005ab46a-8398-48ee-81d8-f28f0efb99e3,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,72.173822,"72,173822",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,169994.471,437370.081,51.92460572,5.60518555
944,958575cd-c000-419f-947b-84945c2a0696,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,76.084753,"76,084753",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,173866.448,436856.69,51.91987327,5.661446
945,d54f673a-532f-4a78-b9ba-683c857af889,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,76.286477,"76,286477",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,174064.935,436822.43,51.91955855,5.66432928
946,381b167e-9aea-47da-9460-47015e136ac6,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,55.639183,"55,639183",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,154336.156,433511.277,51.8901238,5.37755876
947,03309858-b9a6-493b-9513-d089da772b9d,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,70.117847,"70,117847",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,167992.597,436945.865,51.92084318,5.57606713
948,90f03489-554b-4555-abf5-cf5995bb2695,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,59.165611,"59,165611",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,157552.61,434748.33,51.90123716,5.42429125
949,3b21dcf1-453a-4aab-a77e-89ea9dbfdd9f,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,78.5772,"78,577200",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,176340.85,436576.729,51.91726737,5.69739603
950,57a2d0b6-f119-4327-944e-9510607ed3d5,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,56.00529,"56,005290",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,154624.291,433736.321,51.89214682,5.38174407
951,d95565ca-57ae-415b-9ca8-6dc406f36ac2,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,56.506009,"56,506009",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,155051.087,433995.749,51.89447873,5.38794417
952,7ba6b8f5-aaa4-483b-ab9e-5e167620d8df,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,69.86408,"69,864080",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,167737.436,436953.843,51.92092079,5.57235832
953,8c2ba28a-cef7-4cc7-bade-03ec320a9756,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,55.321463,"55,321463",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,154183.942,433379.489,51.88893906,5.37534796
954,00bb3ade-8655-42f5-ba16-29e903af279c,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,81.618457,"81,618457",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,179377.19,436511.234,51.91655374,5.74152426
955,5fd0ea18-028b-4113-a812-005812668423,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,53.027591,"53,027591",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,152381.729,431962.578,51.876198,5.34917984
956,f02617df-d415-4dc1-b694-c35ccf47c4b3,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,75.469894,"75,469894",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,173269.016,437001.023,51.92119052,5.65276948
957,e970de0b-2138-4eb4-9446-c6074170ec98,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,49.928119,"49,928119",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,149743.082,430438.1,51.862477,5.310885
958,af04afc1-5b5c-4ca7-93b3-a81962538912,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,51.93734,"51,937340",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,151531.042,431281.01,51.87006726,5.33683314
959,3da90d1d-0e52-4820-a794-649126d475de,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,79.776266,"79,776266",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,177537.091,436496.391,51.91649803,5.71477803
960,2c600779-7a91-49b4-8bb0-b7a929b27081,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,76.382927,"76,382927",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,174158.306,436795.181,51.91931042,5.66568497
961,d31ec55d-9a18-4693-baf9-5268319fb45f,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,53.626712,"53,626712",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,152848.135,432337.736,51.879572,5.35595058
962,b121a4d2-be72-4e95-929d-8dfb6b0cedb9,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,53.258502,"53,258502",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,152572.856,432092.79,51.87736924,5.35195444
963,fc3227a7-8ec6-4e4c-b4b5-a50c9239f089,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,65.019599,"65,019599",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,162894.409,436801.981,51.91964567,5.50195464
964,2eb4898a-a423-4299-93b9-90c4157f8250,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,52.260892,"52,260892",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,A15trace,71,VolkerRail,151787.826,431478.939,51.87184783,5.34055977
