FID,DATUM,KNOOPNR,DEKSELTYPE,MATERIAAL,JAAR,VORM,BREEDTE,PEIL_MV,MKWALITEIT,PEIL_BODEM,PEIL_WATER,TYPE,DD_BIJGEWERKT,GEOMETRIE
BOR_RIO_INSPECTIEPUTTEN.200,2020-03-05,10180,niet bekend,beton,1972,vierkant,800,8.34,gevlogen,6.62,6.62,standaard,2023-02-01,POINT (183849.52 425724.169)
BOR_RIO_INSPECTIEPUTTEN.201,2020-03-05,10181,niet bekend,beton,1972,vierkant,800,8.31,gevlogen,6.55,6.55,standaard,2023-02-01,POINT (183852.746 425703.807)
BOR_RIO_INSPECTIEPUTTEN.202,2020-03-05,10182,niet bekend,beton,1972,vierkant,800,8.23,gevlogen,6.49,6.49,standaard,2023-02-01,POINT (183833.104 425699.603)
BOR_RIO_INSPECTIEPUTTEN.203,2020-03-05,10183,niet bekend,beton,1972,vierkant,800,8.17,gevlogen,5.12,5.12,standaard,2023-02-01,POINT (183783.513 425691.413)
BOR_RIO_INSPECTIEPUTTEN.204,2020-03-05,10184,niet bekend,beton,1972,vierkant,800,8.18,gevlogen,5.06,5.06,standaard,2023-02-01,POINT (183754.104 425686.447)
BOR_RIO_INSPECTIEPUTTEN.205,2020-03-05,10185,niet bekend,beton,1972,vierkant,800,8.24,gevlogen,6.7,6.7,standaard,2023-02-01,POINT (183792.014 425689.13)
BOR_RIO_INSPECTIEPUTTEN.206,2020-03-05,10186,niet bekend,beton,1972,vierkant,800,8.38,gevlogen,6.58,6.58,standaard,2023-02-01,POINT (183799.266 425646.252)
BOR_RIO_INSPECTIEPUTTEN.207,2019-04-09,10187,niet bekend,beton,1972,vierkant,800,9.17,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183805.594 425608.125)
BOR_RIO_INSPECTIEPUTTEN.208,2020-03-05,10188,niet bekend,beton,1972,vierkant,800,9.01,gevlogen,6.34,6.34,standaard,2023-02-01,POINT (183838.133 425613.355)
BOR_RIO_INSPECTIEPUTTEN.209,2020-03-05,10189,niet bekend,beton,1972,vierkant,800,9.05,gevlogen,5.73,5.73,standaard,2023-02-01,POINT (183843.895 425579.332)
BOR_RIO_INSPECTIEPUTTEN.210,2019-12-04,1019,toegankelijk-onb,beton,2006,vierkant,800,9.99,gevlogen,7.1,7.1,standaard,2023-02-01,POINT (184956.626 429132.058)
BOR_RIO_INSPECTIEPUTTEN.211,2020-03-05,10190,toegankelijk-ber,beton,2010,vierkant,800,9.95,revisie,8.55,8.55,standaard,2023-02-01,POINT (184974.553 423813.598)
BOR_RIO_INSPECTIEPUTTEN.212,2019-04-09,10191,niet bekend,beton,1972,vierkant,800,9.04,gevlogen,5.79,5.79,standaard,2023-02-01,POINT (183847.391 425558.75)
BOR_RIO_INSPECTIEPUTTEN.213,2020-03-05,10192,niet bekend,beton,1972,vierkant,800,9.07,gevlogen,5.9,5.9,standaard,2023-02-01,POINT (183881.532 425564.467)
BOR_RIO_INSPECTIEPUTTEN.214,2020-03-05,10193,niet bekend,beton,1972,vierkant,800,9.02,gevlogen,6.08,6.08,standaard,2023-02-01,POINT (183941.69 425574.644)
BOR_RIO_INSPECTIEPUTTEN.215,2020-03-05,10194,niet bekend,beton,1972,rechthoek,1000,9.03,gevlogen,6.6,6.6,standaard,2023-02-01,POINT (183943.422 425573.669)
BOR_RIO_INSPECTIEPUTTEN.216,2020-03-05,10195,niet bekend,beton,1972,vierkant,800,9.05,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (183883.538 425562.421)
BOR_RIO_INSPECTIEPUTTEN.217,2019-04-09,10196,niet bekend,beton,1972,vierkant,800,9.06,gevlogen,6.29,6.29,standaard,2023-02-01,POINT (183849.125 425557.563)
BOR_RIO_INSPECTIEPUTTEN.218,2020-03-05,10197,niet bekend,beton,1972,vierkant,800,9.01,gevlogen,6.32,6.32,standaard,2023-02-01,POINT (183839.286 425615.207)
BOR_RIO_INSPECTIEPUTTEN.219,2020-03-05,10198,niet bekend,beton,1972,vierkant,800,9.15,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183806.9 425609.839)
BOR_RIO_INSPECTIEPUTTEN.220,2020-03-05,10199,niet bekend,beton,1972,vierkant,800,8.35,gevlogen,6.58,6.58,standaard,2023-02-01,POINT (183801.031 425644.877)
BOR_RIO_INSPECTIEPUTTEN.221,2020-03-05,102,niet bekend,beton,1964,vierkant,800,9.67,revisie,7.23,7.23,standaard,2023-02-01,POINT (185010.159 428188.027)
BOR_RIO_INSPECTIEPUTTEN.222,2019-12-04,1020,toegankelijk-onb,beton,2006,vierkant,800,10,gevlogen,7.31,7.31,standaard,2023-02-01,POINT (184954.015 429132.121)
BOR_RIO_INSPECTIEPUTTEN.223,2020-03-05,10200,niet bekend,beton,1972,vierkant,800,8.33,gevlogen,6.7,6.7,standaard,2023-02-01,POINT (183793.763 425687.79)
BOR_RIO_INSPECTIEPUTTEN.224,2020-03-05,10201,niet bekend,beton,1972,vierkant,800,9.24,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (183851.292 425697.403)
BOR_RIO_INSPECTIEPUTTEN.225,2020-03-05,10202,niet bekend,beton,1972,vierkant,800,9.02,gevlogen,6.7,6.7,standaard,2023-02-01,POINT (183861.012 425638.279)
BOR_RIO_INSPECTIEPUTTEN.226,2020-03-05,10203,niet bekend,beton,1972,vierkant,800,9.03,gevlogen,6.64,6.64,standaard,2023-02-01,POINT (183836.098 425634.138)
BOR_RIO_INSPECTIEPUTTEN.227,2020-03-05,10204,niet bekend,beton,1972,vierkant,800,9.18,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (183920.446 425647.947)
BOR_RIO_INSPECTIEPUTTEN.228,2020-03-05,10205,niet bekend,beton,1972,vierkant,800,9.12,gevlogen,6.8,6.8,standaard,2023-02-01,POINT (183861.829 425642.315)
BOR_RIO_INSPECTIEPUTTEN.229,2020-03-05,10206,niet bekend,beton,1972,vierkant,800,9.17,gevlogen,6.64,6.64,standaard,2023-02-01,POINT (183855.299 425682.662)
BOR_RIO_INSPECTIEPUTTEN.230,2020-03-05,10207,niet bekend,beton,1972,vierkant,800,9.25,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (183904.37 425666.727)
BOR_RIO_INSPECTIEPUTTEN.231,2020-03-05,10208,niet bekend,beton,1972,vierkant,800,9.26,gevlogen,6.8,6.8,standaard,2023-02-01,POINT (183927.47 425670.437)
BOR_RIO_INSPECTIEPUTTEN.232,2020-03-05,10209,niet bekend,beton,1972,vierkant,800,9.16,gevlogen,6.7,6.7,standaard,2023-02-01,POINT (183935.627 425622.572)
BOR_RIO_INSPECTIEPUTTEN.233,2019-12-04,1021,niet bekend,beton,2006,vierkant,800,10.07,gevlogen,8,8,standaard,2023-02-01,POINT (184749.793 428739.63)
BOR_RIO_INSPECTIEPUTTEN.234,2020-03-05,10210,niet bekend,beton,1972,vierkant,800,9.16,gevlogen,6.55,6.55,standaard,2023-02-01,POINT (183934.471 425620.963)
BOR_RIO_INSPECTIEPUTTEN.235,2020-03-05,10211,niet bekend,beton,1972,vierkant,800,9.12,gevlogen,6.8,6.8,standaard,2023-02-01,POINT (183926.285 425669.006)
BOR_RIO_INSPECTIEPUTTEN.236,2020-03-05,10212,niet bekend,beton,1972,vierkant,800,9.09,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (183903.164 425664.887)
BOR_RIO_INSPECTIEPUTTEN.237,2020-03-05,10213,niet bekend,beton,1972,vierkant,800,9.22,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (183871.529 425633.587)
BOR_RIO_INSPECTIEPUTTEN.238,2020-03-05,10214,niet bekend,beton,1972,vierkant,800,9.18,gevlogen,6.78,6.78,standaard,2023-02-01,POINT (183877.529 425598.048)
BOR_RIO_INSPECTIEPUTTEN.239,2020-03-05,10215,niet bekend,beton,1972,vierkant,800,9.18,gevlogen,6.78,6.78,standaard,2023-02-01,POINT (183875.779 425599.445)
BOR_RIO_INSPECTIEPUTTEN.240,2020-03-05,10216,niet bekend,beton,1972,vierkant,800,9.12,gevlogen,6.9,6.9,standaard,2023-02-01,POINT (183869.828 425634.916)
BOR_RIO_INSPECTIEPUTTEN.241,2020-03-05,10217,toegankelijk-ber,beton,2010,vierkant,800,10.02,revisie,8.46,8.46,standaard,2023-02-01,POINT (184921.744 423923.659)
BOR_RIO_INSPECTIEPUTTEN.242,2019-04-09,10218,niet bekend,beton,1976,vierkant,800,7.77,gevlogen,6.33,6.33,standaard,2023-02-01,POINT (182233.88 425509.662)
BOR_RIO_INSPECTIEPUTTEN.243,2019-04-09,10219,onbereikbaar,beton/metselwerk,1963,vierkant,800,31.18,gevlogen,29.24,29.24,blind,2023-02-01,POINT (188675.517 426192.325)
BOR_RIO_INSPECTIEPUTTEN.244,2020-06-30,1022,niet bekend,onbekend,2006,vierkant,800,10,gevlogen,-999.99,-999.99,standaard,2023-02-01,POINT (184725.344 428699.813)
BOR_RIO_INSPECTIEPUTTEN.245,2019-04-09,10220,toegankelijk-ber,beton,2010,vierkant,800,10,revisie,8.4,8.4,standaard,2023-02-01,POINT (184921.589 423852.126)
BOR_RIO_INSPECTIEPUTTEN.246,2019-04-09,10221,toegankelijk-onb,onbekend,1958,vierkant,800,19.83,gemeten,18.03,18.03,buiten gebruik,2023-02-01,POINT (186146.891 426598.917)
BOR_RIO_INSPECTIEPUTTEN.247,2019-04-09,10222,toegankelijk-onb,onbekend,1975,vierkant,800,10.23,revisie,8.25,8.25,standaard,2023-02-01,POINT (185040.797 424771.768)
BOR_RIO_INSPECTIEPUTTEN.248,2019-04-09,10223,toegankelijk-onb,onbekend,1975,vierkant,800,10.34,revisie,8.28,8.28,standaard,2023-02-01,POINT (185072.844 424796.372)
BOR_RIO_INSPECTIEPUTTEN.249,2019-04-09,10224,toegankelijk-onb,onbekend,1975,vierkant,800,10.35,revisie,8.39,8.39,standaard,2023-02-01,POINT (185106.894 424822.9)
BOR_RIO_INSPECTIEPUTTEN.250,2019-04-09,10225,toegankelijk-onb,onbekend,1975,vierkant,800,10.48,revisie,8.48,8.48,standaard,2023-02-01,POINT (185120.282 424833.436)
BOR_RIO_INSPECTIEPUTTEN.251,2020-03-05,10226,toegankelijk-onb,onbekend,1975,vierkant,800,10.65,revisie,8.65,8.65,standaard,2023-02-01,POINT (185141.289 424806.713)
BOR_RIO_INSPECTIEPUTTEN.252,2020-03-05,10227,toegankelijk-onb,onbekend,1975,vierkant,800,10.65,revisie,8.57,8.57,standaard,2023-02-01,POINT (185127.442 424796.458)
BOR_RIO_INSPECTIEPUTTEN.253,2019-04-09,10228,niet bekend,beton,1976,vierkant,800,8.75,gevlogen,5.56,5.56,blind,2023-02-01,POINT (182209.266 425460.906)
BOR_RIO_INSPECTIEPUTTEN.254,2019-04-09,10229,niet bekend,beton,1976,vierkant,800,7.54,gevlogen,5.56,5.56,blind,2023-02-01,POINT (182218.719 425461.209)
BOR_RIO_INSPECTIEPUTTEN.255,2019-04-09,1023,niet bekend,metselwerk,1949,vierkant,800,10.07,gevlogen,8.5,8.5,standaard,2023-02-01,POINT (184726.813 428697.469)
BOR_RIO_INSPECTIEPUTTEN.256,2020-09-16,10230,toegankelijk-ber,beton,2013,rechthoek,1000,14.2,revisie,11.4,11.4,put met terugsla,2023-02-01,POINT (186047.329 425174.682)
BOR_RIO_INSPECTIEPUTTEN.257,2020-03-10,10231,toegankelijk-ber,beton,2008,vierkant,800,56.73,gemeten,54.51,54.51,standaard,2023-02-01,POINT (190116.88 427165.53)
BOR_RIO_INSPECTIEPUTTEN.258,2019-04-09,10232,toegankelijk-ber,beton,2015,vierkant,1000,47.62,revisie,44.65,44.65,standaard,2023-02-01,POINT (189066.178 427785.664)
BOR_RIO_INSPECTIEPUTTEN.259,2020-03-05,10233,toegankelijk-ber,beton,2013,vierkant,800,9.83,revisie,7.55,7.55,standaard,2023-02-01,POINT (188202.645 430939.867)
BOR_RIO_INSPECTIEPUTTEN.260,2020-03-05,10234,toegankelijk-ber,beton,2013,vierkant,1000,9.8,revisie,7.47,7.47,standaard,2023-02-01,POINT (188210.778 430920.769)
BOR_RIO_INSPECTIEPUTTEN.261,2020-03-05,10235,toegankelijk-ber,beton,2013,vierkant,800,10.03,revisie,7.62,7.62,standaard,2023-02-01,POINT (188153.054 430899.728)
BOR_RIO_INSPECTIEPUTTEN.262,2020-03-05,10236,toegankelijk-ber,beton,2013,vierkant,800,10.03,revisie,7.74,7.74,standaard,2023-02-01,POINT (188133.263 430957.109)
BOR_RIO_INSPECTIEPUTTEN.263,2020-03-05,10237,toegankelijk-ber,beton,2013,vierkant,800,10.03,revisie,7.85,7.85,standaard,2023-02-01,POINT (188112.491 431015.071)
BOR_RIO_INSPECTIEPUTTEN.264,2020-03-05,10238,toegankelijk-ber,beton,2013,vierkant,800,9.8,revisie,8.07,8.07,standaard,2023-02-01,POINT (188165.838 431034.401)
BOR_RIO_INSPECTIEPUTTEN.265,2020-03-05,10239,toegankelijk-ber,beton,2013,vierkant,800,9.4,revisie,8.16,8.16,standaard,2023-02-01,POINT (188158.443 431054.789)
BOR_RIO_INSPECTIEPUTTEN.266,2019-12-04,1024,niet bekend,metselwerk,1949,vierkant,800,10.05,gevlogen,8.31,8.31,standaard,2023-02-01,POINT (184753.474 428744.142)
BOR_RIO_INSPECTIEPUTTEN.267,2020-03-05,10240,toegankelijk-ber,beton,2013,vierkant,800,9.88,revisie,7.97,7.97,standaard,2023-02-01,POINT (188189.044 430977.054)
BOR_RIO_INSPECTIEPUTTEN.268,2020-03-05,10241,toegankelijk-ber,beton,2013,vierkant,800,9.8,revisie,8.07,8.07,standaard,2023-02-01,POINT (188180.482 431000.932)
BOR_RIO_INSPECTIEPUTTEN.269,2019-04-09,10242,toegankelijk-ber,beton,2013,vierkant,1000,9.82,revisie,8.45,8.45,standaard,2023-02-01,POINT (188150.186 431087.303)
BOR_RIO_INSPECTIEPUTTEN.270,2020-03-05,10243,toegankelijk-ber,beton,2013,vierkant,800,9.78,revisie,8.43,8.43,standaard,2023-02-01,POINT (188110.565 431073.076)
BOR_RIO_INSPECTIEPUTTEN.271,2020-03-05,10244,toegankelijk-ber,beton,2013,vierkant,800,9.95,revisie,8.4,8.4,standaard,2023-02-01,POINT (188062.826 431055.738)
BOR_RIO_INSPECTIEPUTTEN.272,2019-04-09,10245,toegankelijk-ber,beton,2013,vierkant,800,9.89,revisie,8.4,8.4,standaard,2023-02-01,POINT (188058.78 431067.091)
BOR_RIO_INSPECTIEPUTTEN.273,2020-03-05,10246,toegankelijk-ber,beton,2013,vierkant,1000,12.17,revisie,9.28,9.28,standaard,2023-02-01,POINT (187522.111 429183.299)
BOR_RIO_INSPECTIEPUTTEN.274,2020-03-05,10247,toegankelijk-ber,beton,2013,vierkant,1000,12.18,revisie,9.28,9.28,standaard,2023-02-01,POINT (187543.544 429173.985)
BOR_RIO_INSPECTIEPUTTEN.275,2020-03-05,10248,toegankelijk-ber,beton,2013,vierkant,1000,12.14,revisie,9.28,9.28,standaard,2023-02-01,POINT (187541.471 429164.098)
BOR_RIO_INSPECTIEPUTTEN.276,2019-04-09,10249,toegankelijk-ber,pvc,2014,rond,800,12.23,revisie,11.3,11.3,standaard,2023-02-01,POINT (187599.115 429190.746)
BOR_RIO_INSPECTIEPUTTEN.277,2019-12-04,1025,toegankelijk-onb,beton,2006,vierkant,800,10.03,gevlogen,7.28,7.28,standaard,2023-02-01,POINT (184921.374 429069.497)
BOR_RIO_INSPECTIEPUTTEN.278,2019-04-09,10250,toegankelijk-ber,pvc,2014,rond,800,12.24,revisie,11.16,11.16,standaard,2023-02-01,POINT (187674.121 429178.915)
BOR_RIO_INSPECTIEPUTTEN.279,2020-03-05,10251,toegankelijk-ber,beton,2013,vierkant,1000,12.18,revisie,9.18,9.18,standaard,2023-02-01,POINT (187568.094 429157.748)
BOR_RIO_INSPECTIEPUTTEN.280,2020-03-05,10252,toegankelijk-ber,beton,2013,vierkant,1000,12.14,revisie,9.06,9.06,standaard,2023-02-01,POINT (187619.264 429150.207)
BOR_RIO_INSPECTIEPUTTEN.281,2019-04-09,10253,ontoegankelijk-o,beton,2013,vierkant,1000,12.16,revisie,9.06,9.06,blind,2023-02-01,POINT (187663.324 429161.861)
BOR_RIO_INSPECTIEPUTTEN.282,2019-04-09,10254,toegankelijk-ber,beton,2014,vierkant,2000,12.16,revisie,8.56,8.56,put met terugsla,2023-02-01,POINT (187675.191 429164.944)
BOR_RIO_INSPECTIEPUTTEN.283,2020-03-05,10255,toegankelijk-ber,beton,2014,vierkant,800,12.18,revisie,10.28,10.28,standaard,2023-02-01,POINT (187697.059 429168.415)
BOR_RIO_INSPECTIEPUTTEN.284,2020-03-05,10256,toegankelijk-ber,beton,2014,vierkant,800,12.19,revisie,10.18,10.18,standaard,2023-02-01,POINT (187745.559 429163.491)
BOR_RIO_INSPECTIEPUTTEN.285,2020-03-05,10257,toegankelijk-ber,beton,2014,vierkant,800,12.19,revisie,10.08,10.08,standaard,2023-02-01,POINT (187789.721 429157.252)
BOR_RIO_INSPECTIEPUTTEN.286,2020-03-05,10258,toegankelijk-ber,beton,2014,vierkant,800,12.24,revisie,9.98,9.98,standaard,2023-02-01,POINT (187840.634 429149.574)
BOR_RIO_INSPECTIEPUTTEN.1,2019-04-09,1,toegankelijk-onb,beton/metselwerk,1955,vierkant,1200,10,revisie,6.03,6.03,standaard,2023-02-01,POINT (185611.719 429217.5)
BOR_RIO_INSPECTIEPUTTEN.2,2020-03-05,10,niet bekend,beton/metselwerk,1955,rechthoek,1200,9.8,revisie,6.55,6.55,standaard,2023-02-01,POINT (185349.848 428787.925)
BOR_RIO_INSPECTIEPUTTEN.3,2020-03-05,100,niet bekend,beton,1964,vierkant,800,9.71,revisie,7.12,7.12,standaard,2023-02-01,POINT (185069.513 428286.034)
BOR_RIO_INSPECTIEPUTTEN.4,2019-04-09,10000,niet bekend,beton,1970,vierkant,800,8.65,gevlogen,6.52,6.52,standaard,2023-02-01,POINT (183621.875 425511.875)
BOR_RIO_INSPECTIEPUTTEN.5,2020-03-05,10002,niet bekend,beton,1972,rechthoek,1000,8.18,gevlogen,5.75,5.75,standaard,2023-02-01,POINT (183563.642 425902.38)
BOR_RIO_INSPECTIEPUTTEN.6,2019-04-09,10003,niet bekend,beton,1972,vierkant,800,8.2,gevlogen,6.16,6.16,standaard,2023-02-01,POINT (183590.547 425893.031)
BOR_RIO_INSPECTIEPUTTEN.7,2020-03-05,10004,niet bekend,beton,1972,vierkant,800,8.45,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (183588.431 425868.099)
BOR_RIO_INSPECTIEPUTTEN.8,2020-03-05,10005,niet bekend,beton,1972,vierkant,800,8.17,gevlogen,6.26,6.26,standaard,2023-02-01,POINT (183598.195 425810.169)
BOR_RIO_INSPECTIEPUTTEN.9,2020-03-05,10006,niet bekend,beton,1972,vierkant,800,8.18,gevlogen,6.42,6.42,standaard,2023-02-01,POINT (183603.462 425778.644)
BOR_RIO_INSPECTIEPUTTEN.10,2020-03-05,10007,niet bekend,beton,1972,vierkant,800,8.15,gevlogen,6.36,6.36,standaard,2023-02-01,POINT (183571.641 425773.369)
BOR_RIO_INSPECTIEPUTTEN.11,2020-03-05,10008,niet bekend,beton,1972,vierkant,800,8.16,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (183538.987 425767.911)
BOR_RIO_INSPECTIEPUTTEN.12,2020-03-05,10009,niet bekend,beton,1972,vierkant,800,8.17,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (183511.87 425763.313)
BOR_RIO_INSPECTIEPUTTEN.13,2020-03-05,10010,niet bekend,beton,1972,vierkant,800,8.25,gevlogen,6.25,6.25,standaard,2023-02-01,POINT (183520.053 425715.002)
BOR_RIO_INSPECTIEPUTTEN.14,2020-03-05,10011,niet bekend,beton,1972,vierkant,800,8.11,gevlogen,6.34,6.34,standaard,2023-02-01,POINT (183556.161 425721.013)
BOR_RIO_INSPECTIEPUTTEN.15,2020-03-05,10012,niet bekend,beton,1972,vierkant,800,8.18,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (183590.898 425727.046)
BOR_RIO_INSPECTIEPUTTEN.16,2020-03-05,10013,niet bekend,beton,1972,vierkant,800,8.18,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (183599.275 425675.729)
BOR_RIO_INSPECTIEPUTTEN.17,2020-03-05,10014,niet bekend,beton,1972,vierkant,800,8.31,gevlogen,6.6,6.6,standaard,2023-02-01,POINT (183564.091 425669.871)
BOR_RIO_INSPECTIEPUTTEN.18,2020-03-05,10015,niet bekend,beton,1972,vierkant,800,8.27,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (183623.762 425732.06)
BOR_RIO_INSPECTIEPUTTEN.19,2020-03-05,10016,niet bekend,beton,1972,vierkant,800,8.3,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (183565.585 425668.746)
BOR_RIO_INSPECTIEPUTTEN.20,2020-03-05,10017,niet bekend,beton,1972,vierkant,800,8.15,gevlogen,6.1,6.1,standaard,2023-02-01,POINT (183600.979 425674.396)
BOR_RIO_INSPECTIEPUTTEN.21,2020-03-05,10018,niet bekend,beton,1972,vierkant,800,8.14,gevlogen,5.7,5.7,standaard,2023-02-01,POINT (183591.902 425728.929)
BOR_RIO_INSPECTIEPUTTEN.22,2020-03-05,10019,niet bekend,beton,1972,vierkant,800,8.3,gevlogen,5.6,5.6,standaard,2023-02-01,POINT (183621.791 425733.182)
BOR_RIO_INSPECTIEPUTTEN.23,2020-06-30,1002,niet bekend,metselwerk,1949,vierkant,800,10.05,gevlogen,8.31,8.31,standaard,2023-02-01,POINT (184749.743 428739.59)
BOR_RIO_INSPECTIEPUTTEN.24,2020-03-05,10020,niet bekend,beton,1972,vierkant,800,8.12,gevlogen,5.8,5.8,standaard,2023-02-01,POINT (183554.129 425722.284)
BOR_RIO_INSPECTIEPUTTEN.25,2020-03-05,10021,niet bekend,beton,1972,vierkant,800,8.12,gevlogen,5.9,5.9,standaard,2023-02-01,POINT (183521.327 425716.587)
BOR_RIO_INSPECTIEPUTTEN.26,2020-03-05,10022,niet bekend,beton,1972,vierkant,800,8.17,gevlogen,6.05,6.05,standaard,2023-02-01,POINT (183513.634 425762.07)
BOR_RIO_INSPECTIEPUTTEN.27,2020-03-05,10023,niet bekend,beton,1972,vierkant,800,8.16,gevlogen,6.15,6.15,standaard,2023-02-01,POINT (183537.892 425766.207)
BOR_RIO_INSPECTIEPUTTEN.28,2020-03-05,10024,niet bekend,beton,1972,vierkant,800,8.14,gevlogen,6.22,6.22,standaard,2023-02-01,POINT (183573.315 425772.245)
BOR_RIO_INSPECTIEPUTTEN.29,2020-03-05,10025,niet bekend,beton,1972,vierkant,800,8.15,gevlogen,6.32,6.32,standaard,2023-02-01,POINT (183605.195 425777.491)
BOR_RIO_INSPECTIEPUTTEN.30,2020-03-05,10026,niet bekend,beton,1972,vierkant,800,8.16,gevlogen,5.65,5.65,standaard,2023-02-01,POINT (183599.858 425809.032)
BOR_RIO_INSPECTIEPUTTEN.31,2020-03-05,10027,niet bekend,beton,1972,vierkant,800,8.47,gevlogen,5.8,5.8,standaard,2023-02-01,POINT (183590.055 425868.336)
BOR_RIO_INSPECTIEPUTTEN.32,2019-04-09,10028,niet bekend,beton,1972,rond,800,8.19,gevlogen,5.85,5.85,standaard,2023-02-01,POINT (183592.969 425889.625)
BOR_RIO_INSPECTIEPUTTEN.33,2020-03-05,10029,niet bekend,beton,1972,vierkant,800,8.21,gevlogen,6.83,6.83,standaard,2023-02-01,POINT (183623.153 426002.54)
BOR_RIO_INSPECTIEPUTTEN.34,2020-07-01,1003,toegankelijk-ber,beton,2006,rechthoek,2500,10.03,gevlogen,7.5,7.5,standaard,2023-02-01,POINT (184884.578 429004.343)
BOR_RIO_INSPECTIEPUTTEN.35,2020-03-05,10030,niet bekend,beton,1972,vierkant,800,8.52,gevlogen,6.73,6.73,standaard,2023-02-01,POINT (183664.061 426009.198)
BOR_RIO_INSPECTIEPUTTEN.36,2020-03-05,10031,niet bekend,beton,1972,vierkant,800,8.74,gevlogen,6.61,6.61,standaard,2023-02-01,POINT (183703.985 426015.83)
BOR_RIO_INSPECTIEPUTTEN.37,2020-03-05,10032,niet bekend,beton,1972,vierkant,800,8.76,gevlogen,6.54,6.54,standaard,2023-02-01,POINT (183707.493 425995.554)
BOR_RIO_INSPECTIEPUTTEN.38,2020-03-05,10033,niet bekend,beton,1972,vierkant,800,8.74,gevlogen,6.48,6.48,standaard,2023-02-01,POINT (183721.569 425985.864)
BOR_RIO_INSPECTIEPUTTEN.39,2020-03-05,10034,niet bekend,beton,1972,vierkant,800,8.82,gevlogen,6.36,6.36,standaard,2023-02-01,POINT (183728.84 425942.301)
BOR_RIO_INSPECTIEPUTTEN.40,2020-03-05,10035,niet bekend,beton,1972,vierkant,800,8.78,gevlogen,6.26,6.26,standaard,2023-02-01,POINT (183735.332 425904.404)
BOR_RIO_INSPECTIEPUTTEN.41,2019-04-09,10036,niet bekend,beton,1972,vierkant,800,9.05,gevlogen,6.11,6.11,standaard,2023-02-01,POINT (183785 425911.844)
BOR_RIO_INSPECTIEPUTTEN.42,2019-04-09,10037,niet bekend,beton,1972,vierkant,800,9.1,gevlogen,6.75,6.75,standaard,2023-02-01,POINT (183783.859 425910.188)
BOR_RIO_INSPECTIEPUTTEN.43,2020-03-05,10038,niet bekend,beton,1972,vierkant,800,8.82,gevlogen,6.85,6.85,standaard,2023-02-01,POINT (183734.221 425902.562)
BOR_RIO_INSPECTIEPUTTEN.44,2020-03-05,10039,niet bekend,beton,1972,vierkant,800,8.77,gevlogen,6.97,6.97,standaard,2023-02-01,POINT (183727.088 425943.681)
BOR_RIO_INSPECTIEPUTTEN.45,2020-06-30,1004,toegankelijk-ber,gvk,2006,rond,1000,9.47,gevlogen,6.95,6.95,standaard,2023-02-01,POINT (184953.281 428966.67)
BOR_RIO_INSPECTIEPUTTEN.46,2020-03-05,10040,niet bekend,beton,1972,vierkant,800,8.74,gevlogen,7.1,7.1,standaard,2023-02-01,POINT (183720.313 425985.036)
BOR_RIO_INSPECTIEPUTTEN.47,2020-03-05,10041,niet bekend,beton,1972,vierkant,800,8.78,gevlogen,6.95,6.95,standaard,2023-02-01,POINT (183706.028 425994.578)
BOR_RIO_INSPECTIEPUTTEN.48,2020-03-05,10042,niet bekend,beton,1972,vierkant,800,8.77,gevlogen,6.8,6.8,standaard,2023-02-01,POINT (183702.905 426014.107)
BOR_RIO_INSPECTIEPUTTEN.49,2019-04-09,10043,niet bekend,beton,1972,vierkant,800,8.47,gevlogen,6.65,6.65,standaard,2023-02-01,POINT (183654.516 426006.031)
BOR_RIO_INSPECTIEPUTTEN.50,2020-03-05,10044,niet bekend,beton,1972,vierkant,800,8.35,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183637.766 425876.274)
BOR_RIO_INSPECTIEPUTTEN.51,2020-03-05,10045,niet bekend,beton,1972,vierkant,800,8.4,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (183688.82 425869.1)
BOR_RIO_INSPECTIEPUTTEN.52,2020-03-05,10046,niet bekend,beton,1972,vierkant,800,8.53,gevlogen,6.52,6.52,standaard,2023-02-01,POINT (183736.066 425862.475)
BOR_RIO_INSPECTIEPUTTEN.53,2020-03-05,10047,niet bekend,beton,1972,vierkant,800,8.58,gevlogen,6.7,6.7,standaard,2023-02-01,POINT (183737.43 425860.713)
BOR_RIO_INSPECTIEPUTTEN.54,2019-04-09,10048,niet bekend,beton,1973,vierkant,800,8.65,gevlogen,7.02,7.02,standaard,2023-02-01,POINT (183706.766 426098.688)
