AFVALFRACTIE_CODE;AFVALFRACTIE_OMSC;BEHEERDER_OMSC;BEHEERGEBIEDEN_OMSC;BUURT_CODE;BUURT_OMSC;WIJK_CODE;WIJK_OMSC;STADSDEEL_CODE;STADSDEEL_OMSC;EIGENAAR_OMSC;GEBIED_OMSC;ID;KLEUR_OMSC;LEVERANCIER_OMSC;LOCATIE;OPMERKINGEN;TYPE_CONTAINER_CODE;TYPE_CONTAINER_OMSC;VRIJE_PLAKPLAATS;AFVALBAKSTANDPLAATS_CODE;AFVALBAKSTANDPLAATS_OMSC;AFVALBAKTOEPASSING_CODE;AFVALBAKTOEPASSING_OMSC;X;Y;WGS84LONG;WGS84LAT
RES;Rest;;Abrikozenstraat;83;Eykenduinen;19;Vruchtenbuurt;3;Segbroek;;;4623534;;;ABRIKOZENSTRAAT -114;;ON;Ondergrondse container;Nee;;;;;77451.7989999987;453696.522;4.256247916056814;52.06612538764289
RES;Rest;;Abrikozenstraat;83;Eykenduinen;19;Vruchtenbuurt;3;Segbroek;;;4623535;;;ABRIKOZENSTRAAT - 61;;ON;Ondergrondse container;Nee;;;;;77493.9340000004;453656.149;4.256871461120837;52.06576846774396
RES;Rest;;Veenendaalkade;84;Leyenburg;32;Leyenburg;2;Escamp;;;4623285;;;VEENENDAALKADE 254;;ON;Ondergrondse container;Nee;;;;;78414.7280000001;452983.372000001;4.270448578386645;52.059850521339264
RES;Rest;;Maarsbergenstraat;84;Leyenburg;32;Leyenburg;2;Escamp;;;4623286;;;;;ON;Ondergrondse container;Nee;;;;;78536.2919999994;452980.670000002;4.272221490414411;52.059843033772324
RES;Rest;;Castricumplein;84;Leyenburg;32;Leyenburg;2;Escamp;;;4623287;;;CASTRICUMPLEIN -42;;ON;Ondergrondse container;Nee;;;;;78050.6449999996;452968.640999999;4.265143864366551;52.05966767923277
RES;Rest;;Muurbloemweg;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623500;;;MUURBLOEMWEG - ARNICALAAN;;ON;Ondergrondse container;Nee;;;;;75871.4459999986;453863.974;4.233165783455561;52.067406658031494
RES;Rest;;Mimosastraat;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623501;;;MIMOSASTRAAT - 15;;ON;Ondergrondse container;Nee;;;;;76015.3550000005;453916.824999999;4.235251969839281;52.06790215385437
RES;Rest;;Aronskelkweg;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623502;;;ARONSKELKWEG - 89;;ON;Ondergrondse container;Nee;;;;;76009.6660000011;453759.02;4.235205530236864;52.06648321113997
RES;Rest;;Muurbloemweg;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623503;;;MUURBLOEMWEG - ARNICALAAN;;ON;Ondergrondse container;Nee;;;;;75870.3090000004;453865.713;4.233148801133822;52.06742212325854
RES;Rest;;Arabislaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623504;;;ARABISLAAN -40;;ON;Ondergrondse container;Nee;;;;;76161.9270000011;454001.741;4.237369628228476;52.06868614760343
RES;Rest;;Dovenetelweg;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623505;;;DOVENETELWEG - 18A;;ON;Ondergrondse container;Nee;;;;;76294.3830000013;454137.199999999;4.239269863317264;52.069922307552076
RES;Rest;;Balsemienlaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623506;;;ARABISLAAN - 99;;ON;Ondergrondse container;Nee;;;;;76101.5159999989;454111.362;4.236463377854609;52.06966266412519
RES;Rest;;Arabislaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623507;;;ARABISLAAN - 99;;ON;Ondergrondse container;Nee;;;;;76102.7039999999;454109.649999999;4.236481097346;52.06964744832966
RES;Rest;;Arnicalaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623508;;;ARNICALAAN - 4;;ON;Ondergrondse container;Nee;;;;;75947.5839999989;453899.965999998;4.2342676575904585;52.06774097811063
RES;Rest;;Campanulastraat;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623509;;;CAMPANULASTRAAT - 27;;ON;Ondergrondse container;Nee;;;;;76045.5190000013;454007.543000001;4.235670828851541;52.06872170228466
RES;Rest;;Mimosastraat;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623510;;;MIMOSASTRAAT - 15;;ON;Ondergrondse container;Nee;;;;;76017.0419999994;453917.710000001;4.2352763644025995;52.06791034762103
GLC;Glas combi;;Vlierboomstraat;53;Vruchtenbuurt;19;Vruchtenbuurt;3;Segbroek;;;4623511;;;VLIERBOOMSTRAAT - POMONAPLEIN;;ON;Ondergrondse container;Nee;;;;;77762.0139999986;454093.460000001;4.260681411191394;52.0697358907845
RES;Rest;;Weissenbruchstraat;79;Van Hoytemastraat e.o.;4;Benoordenhout;7;Haagse Hout;;;4623512;;;WEISSENBRUCHSTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;82483.2479999997;456649.998;4.3289858422353245;52.09334934092361
RES;Rest;;Wapserveenstraat;88;Morgenstond-west;34;Morgenstond;2;Escamp;;;4623513;;;WAPSERVEENSTRAAT - 516;;ON;Ondergrondse container;Nee;;;;;78527.9959999994;451465.874000002;4.272439618959669;52.046228829173
RES;Rest;;Obrechtstraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623712;;;OBRECHTSTRAAT - 233;;ON;Ondergrondse container;Nee;;;;;79195.5300000012;455442.438000001;4.28128589654557;52.0820568478668
RES;Rest;;Obrechtstraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623713;;;OBRECHTSTRAAT - 352;;ON;Ondergrondse container;Nee;;;;;79066.2820000015;455473.113000002;4.279393795298121;52.08231480131232
RES;Rest;;Obrechtstraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623714;;;OBRECHTSTRAAT - 352;;ON;Ondergrondse container;Nee;;;;;79064.2910000011;455473.686999999;4.2793646256629865;52.082319686554264
RES;Rest;;Wieringsestraat;100;Duindorp;8;Duindorp;4;Scheveningen;;;4623715;;;GRUTTOSTRAAT - WIERINGSESTRAAT;;ON;Ondergrondse container;Nee;;;;;77738.9600000009;456750.599;4.259743361410746;52.0936114285588
RES;Rest;;Wieringsestraat;100;Duindorp;8;Duindorp;4;Scheveningen;;;4623716;;;GRUTTOSTRAAT - WIERINGSESTRAAT;;ON;Ondergrondse container;Nee;;;;;77737.6750000007;456749.048;4.259724964587245;52.093597310903114
RES;Rest;;Zeezwaluwstraat;100;Duindorp;8;Duindorp;4;Scheveningen;;;4623717;;;ZEEZWALUWSTRAAT - 47;;ON;Ondergrondse container;Nee;;;;;77864.693;456570.210000001;4.2616186459620415;52.09200788079761
RES;Rest;;Zeezwaluwstraat;100;Duindorp;8;Duindorp;4;Scheveningen;;;4623718;;;ZEEZWALUWSTRAAT - 47;;ON;Ondergrondse container;Nee;;;;;77866.0280000009;456568.458999999;4.2616385193378274;52.091992331293426
RES;Rest;;Pluvierstraat;100;Duindorp;8;Duindorp;4;Scheveningen;;;4623719;;;PLUVIERSTRAAT - 76;;ON;Ondergrondse container;Nee;;;;;77815.5689999983;456606.502999999;4.260893726694005;52.09232718302678
RES;Rest;;Pluvierstraat;100;Duindorp;8;Duindorp;4;Scheveningen;;;4623720;;;PLUVIERSTRAAT - 76;;ON;Ondergrondse container;Nee;;;;;77817.1680000015;456607.579999998;4.260916811868714;52.09233708463516
RES;Rest;;Sweelinckplein;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623721;;;SWEELINCKPLEIN - 72;;ON;Ondergrondse container;Nee;;;;;79434.1909999996;455572.530000001;4.28473830091451;52.083258574133176
RES;Rest;;Sweelinckplein;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623722;;;SWEELINCKPLEIN -34;;ON;Ondergrondse container;Nee;;;;;79313.9100000002;455559.866999999;4.282986586818918;52.083128343764265
RES;Rest;;Schuytstraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623723;;;SCHUYTSTRAAT -4;;ON;Ondergrondse container;Nee;;;;;79649.6669999994;455615.936000001;4.287871836944956;52.08367802244441
RES;Rest;;Schuytstraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623724;;;SCHUYTSTRAAT -4;;ON;Ondergrondse container;Nee;;;;;79651.2850000002;455617.127999999;4.28789517542235;52.08368895483205
RES;Rest;;Nicolaïstraat;42;Stadhoudersplantsoen;11;Duinoord;4;Scheveningen;;;4623725;;;NICOLAISTRAAT - STADHOUDERSLAAN;;ON;Ondergrondse container;Nee;;;;;79205.2540000007;455879.453000002;4.281330615100036;52.08598549785786
RES;Rest;;Mecklenburgplein;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623061;;;;;ON;Ondergrondse container;Nee;;;;;76134.6009999998;452131.423;4.237403097415735;52.051874411258936
RES;Rest;;Cartesiusstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623062;;;CARTESIUSSTRAAT - 137 B - 137 J;;ON;Ondergrondse container;Nee;;;;;79140.0529999994;454414.322999999;4.280705284605711;52.07280988881767
RES;Rest;;Herschelstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623063;;;HERSCHELSTRAAT - 3;;ON;Ondergrondse container;Nee;;;;;78965.7969999984;454422.533;4.278162200878923;52.072859769180596
RES;Rest;;De Réaumurstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623064;;;DE REAUMURSTRAAT -18;;ON;Ondergrondse container;Nee;;;;;79083.0780000016;454197.113000002;4.279922709943529;52.07085007742232
RES;Rest;;Professor Kaiserstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623065;;;PROFESSOR KAISERSTRAAT - 4;;ON;Ondergrondse container;Nee;;;;;78924.061999999;454382.425000001;4.277562500684094;52.0724935979428
RES;Rest;;Newtonplein;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623066;;;NEWTONPLEIN - 30;;ON;Ondergrondse container;Nee;;;;;78909.9109999985;454338.311999999;4.277365967110823;52.072095223095246
RES;Rest;;Fahrenheitstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623067;;;FAHRENHEITSTRAAT - 127;Code klopt;ON;Ondergrondse container;Nee;;;;;78939.6860000007;454205.087000001;4.277829873557983;52.07090206008083
RES;Rest;;Fahrenheitstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623068;;;FAHRENHEITSTRAAT - 127;;ON;Ondergrondse container;Nee;;;;;78938.3539999984;454206.772;4.277810073702879;52.07091701971767
RES;Rest;;Mariottestraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623069;;;MARIOTTESTRAAT - 8;Code klopt;ON;Ondergrondse container;Nee;;;;;78936.2410000004;454168.254999999;4.277787844252448;52.07057058851084
RES;Rest;;Fahrenheitstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623071;;;FAHRENHEITSTRAAT - 152;;ON;Ondergrondse container;Nee;;;;;78824.0720000006;454336.230999999;4.2761146228663485;52.07206471942615
RES;Rest;;Herschelstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623072;;;HERSCHELSTRAAT - 3;;ON;Ondergrondse container;Nee;;;;;78966.9930000007;454420.804000001;4.278180027932927;52.07284439540089
RES;Rest;;Daltonstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623073;;;DALTONSTRAAT - FAHREINHEITSTRAAT;;ON;Ondergrondse container;Nee;;;;;78907.1669999994;454218.647;4.277352631193898;52.07101945209369
RES;Rest;;Cartesiusstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623074;;;CARTESIUSSTRAAT - 93;;ON;Ondergrondse container;Nee;;;;;79208.8819999993;454450.725000002;4.281700965114999;52.07314644801217
RES;Rest;;Toon Dupuisstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4623288;;;;;ON;Ondergrondse container;Nee;;;;;77102.9690000005;452393.067000002;4.251458887962671;52.05436272227816
RES;Rest;;Lippe-Biesterfeldweg;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623289;;;LIPPE-BIESTERFELDWEG - 279;;ON;Ondergrondse container;Nee;;;;;76229.2170000002;452160.445;4.238775576121828;52.05214868212288
RES;Rest;;Lippe-Biesterfeldweg;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4623290;;;LIPPE BIESTERFELDWEG - 91;;ON;Ondergrondse container;Nee;;;;;76255.8090000004;452312.548;4.239128137977231;52.053519357713604
RES;Rest;;Edamstraat;84;Leyenburg;32;Leyenburg;2;Escamp;;;4623291;;;EDAMSTRAAT - 1;;ON;Ondergrondse container;Nee;;;;;77958.9389999993;452994.566;4.263801023381947;52.05988791193026
RES;Rest;;Teunisbloemplein;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623764;;;TEUNISBLOEMPLEIN - 2;;ON;Ondergrondse container;Nee;;;;;75450.4609999992;453298.730999999;4.22715889061373;52.06226673714318
RES;Rest;;Laan van Meerdervoort;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623765;;;LAAN VAN MEERDERVOORT -1199;;ON;Ondergrondse container;Nee;;;;;76383.2609999999;453713.568999998;4.240663483676473;52.06612792323931
RES;Rest;;Ellertsveldlaan;102;Hoge Veld;40;Wateringse Veld;2;Escamp;;;4623766;;;ELLERTSVELDLAAN - LIEMERSINGEL;;ON;Ondergrondse container;Nee;;;;;80141.6689999998;449810.906;4.296321024307351;52.03157627642479
RES;Rest;;Gaasterlandlaan;102;Hoge Veld;40;Wateringse Veld;2;Escamp;;;4623767;;;GAASTERLANDLAAN - 78;;ON;Ondergrondse container;Nee;;;;;79933.4200000018;450357.322000001;4.293166882360928;52.03645866153688
RES;Rest;;Gaasterlandlaan;102;Hoge Veld;40;Wateringse Veld;2;Escamp;;;4623768;;;GAASTERLANDLAAN - 78;;ON;Ondergrondse container;Nee;;;;;79931.5650000013;450356.254000001;4.293140086361659;52.03644881239499
RES;Rest;;Anton de Haenstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623103;;;ANTON DE HAENSTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;78532.8940000013;454663.750999998;4.271794927409691;52.07496790457758
RES;Rest;;Thomas Schwenckestraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623104;;;THOMAS SCHWENCKESTRAAT - 64;;ON;Ondergrondse container;Nee;;;;;78406.182;454757.482000001;4.269925902594198;52.07579272010931
RES;Rest;;Anton de Haenstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623105;;;ANTON DE HAENSTRAAT - 122;;ON;Ondergrondse container;Nee;;;;;78458.8839999996;454788.691;4.27068752845323;52.07608047359345
PLA;Plastic, blik en drankpak;;Anton de Haenstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623106;;;ANTON DE HAENSTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;78531.8729999997;454665.570999999;4.2717796291337224;52.07498411932544
RES;Rest;;Anton de Haenstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623107;;;ANTON DE HAENSTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;78530.7710000016;454667.32;4.271763165442683;52.074999684829905
RES;Rest;;Thomas Schwenckestraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623108;;;THOMAS SCHWENCKESTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;78476.7699999996;454633.780000001;4.270983129047996;52.07469081080415
RES;Rest;;Thomas Schwenckestraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623109;;;THOMAS SCHWENCKESTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;78477.7250000015;454632.100000002;4.270997433567814;52.07467584517286
RES;Rest;;Anton de Haenstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623110;;;ANTON DE HAENSTRAAT - 122;;ON;Ondergrondse container;Nee;;;;;78457.7890000008;454790.491;4.270671154626878;52.0760964982286
RES;Rest;;Valkenboskade;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623111;;;VALKENBOSKADE - 415;;ON;Ondergrondse container;Nee;;;;;78377.2380000018;454655.515000001;4.26952666996859;52.074872371047995
RES;Rest;;Valkenboskade;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623112;;;VALKENBOSKADE - 415;;ON;Ondergrondse container;Nee;;;;;78378.3209999986;454653.717;4.269542868294085;52.07485636288144
RES;Rest;;Fahrenheitstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623113;;;FAHRENHEITSTRAAT -9;;ON;Ondergrondse container;Nee;;;;;79031.8630000018;454075.392000001;4.279202943409668;52.06974918231409
RES;Rest;;Ampèrestraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623114;;;AMPERESTRAAT -32;;ON;Ondergrondse container;Nee;;;;;78741.881000001;454572.181000002;4.274863289004586;52.0741738169942
RES;Rest;;Columbusstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623115;;;COLUMBUSSTRAAT -225;;ON;Ondergrondse container;Nee;;;;;78773.1180000007;454863.210999999;4.275253828393595;52.07679351406689
RES;Rest;;Fahrenheitstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623116;;;FAHRENHEITSTRAAT - 218;;ON;Ondergrondse container;Nee;;;;;78733.9499999993;454471.993000001;4.274770015522692;52.07327236574366
RES;Rest;;Van der Neerstraat;15;Schildersbuurt-west;29;Schildersbuurt;5;Centrum;;;4623330;;;VAN DER NEERSTRAAT - 264;;ON;Ondergrondse container;Nee;;;;;80624.2870000005;453698.609999999;4.302506618596246;52.066579284932764
RES;Rest;;Van der Neerstraat;15;Schildersbuurt-west;29;Schildersbuurt;5;Centrum;;;4623331;;;VAN DER NEERSTRAAT - 264;;ON;Ondergrondse container;Nee;;;;;80623.2879999988;453700.504999999;4.302491638804485;52.0665961807167
RES;Rest;;Spakenburgsestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4623332;;;SPAKENBURGSESTRAAT -36;Code klopt;ON;Ondergrondse container;Nee;;;;;78622.675999999;453672.813000001;4.273326074771947;52.06607503945318
RES;Rest;;Spakenburgsestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4623333;;;SPAKENBURGSESTRAAT -36;;ON;Ondergrondse container;Nee;;;;;78621.8850000016;453674.684999999;4.273314122182144;52.06609175347045
RES;Rest;;Loosduinsekade;84;Leyenburg;32;Leyenburg;2;Escamp;;;4623334;;;LOOSDUINSEKADE - 542;;ON;Ondergrondse container;Nee;;;;;78295.1020000018;453668.967;4.26855050846196;52.065995203398
RES;Rest;;Fagelstraat;16;Schildersbuurt-noord;29;Schildersbuurt;5;Centrum;;;4623770;;;FAGELSTRAAT - 18;;ON;Ondergrondse container;Nee;;;;;81347.8599999994;454139.379000001;4.3129623193811275;52.07063707117577
RES;Rest;;Fagelstraat;16;Schildersbuurt-noord;29;Schildersbuurt;5;Centrum;;;4623771;;;FAGELSTRAAT - 18;;ON;Ondergrondse container;Nee;;;;;81346.1279999986;454138.373;4.3129372789543154;52.0706278001311
RES;Rest;;Slijpmolen;18;Huygenspark;27;Stationsbuurt;5;Centrum;;;4623772;;;SLIJPMOLEN - 71 - 85;;ON;Ondergrondse container;Nee;;;;;81315.2320000008;454205.521000002;4.312472229979001;52.071227135191684
RES;Rest;;Narcislaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623773;;;KIJKDUINSESTRAAT - NARCISLAAN;;ON;Ondergrondse container;Nee;;;;;75338.943;453614.713;4.225459252132506;52.06509030751705
RES;Rest;;Narcislaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623774;;;KIJKDUINSESTRAAT - NARCISLAAN;;ON;Ondergrondse container;Nee;;;;;75337.1160000004;453613.714000002;4.225432846212949;52.06508106711585
RES;Rest;;Muurbloemweg;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623775;;;MUURBLOEMWEG - 51;;ON;Ondergrondse container;Nee;;;;;75899.6090000011;453815.259;4.2335877315482575;52.066972899320085
RES;Rest;;Lupineweg;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623776;;;LUPINEWEG - 3;;ON;Ondergrondse container;Nee;;;;;76457.4539999999;454116.357000001;4.241652622865042;52.069758153935496
RES;Rest;;Lupineweg;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623777;;;LUPINEWEG - 3;;ON;Ondergrondse container;Nee;;;;;76456.6140000001;454118.215999998;4.241639945921498;52.069774740911505
RES;Rest;;Hoefbladlaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623778;;;HOEFBLADLAAN - 43;;ON;Ondergrondse container;Nee;;;;;76302.2039999999;453771.811999999;4.239468153715646;52.06663981793978
RES;Rest;;Hoefbladlaan;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623779;;;HOEFBLADLAAN - 43;;ON;Ondergrondse container;Nee;;;;;76301.2589999996;453773.627999999;4.239453955719899;52.0666560033409
RES;Rest;;Phloxplein;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623780;;;HOEFBLADLAAN - PHLOXPLEIN;;ON;Ondergrondse container;Nee;;;;;76284.3280000016;453739.190000001;4.239215020331349;52.066344115858996
RES;Rest;;Phloxplein;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623781;;;HOEFBLADLAAN - PHLOXPLEIN;;ON;Ondergrondse container;Nee;;;;;76283.3819999993;453741.028000001;4.2392008026847945;52.06636049879378
RES;Rest;;Cliviastraat;92;Bohemen en Meer en Bos;14;Bohemen en Meer en Bos;1;Loosduinen;;;4623782;;;CLIVIASTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;76067.5520000011;453668.620000001;4.236070482130838;52.06567907543363
RES;Rest;;Boylestraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623117;;;BOYLESTRAAT - 1;;ON;Ondergrondse container;Nee;;;;;78754.9750000015;454317.409000002;4.275111172338657;52.071886061715546
RES;Rest;;Columbusstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623118;;;COLUMBUSSTRAAT -225;;ON;Ondergrondse container;Nee;;;;;78771.3500000015;454862.101;4.27522829056727;52.07678329542148
PLA;Plastic, blik en drankpak;;Buijs Ballotstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623119;;;BUIJS BALLOTSTRAAT - 51;;ON;Ondergrondse container;Nee;;;;;78720.686999999;454900.899999999;4.274480709441043;52.07712499191561
RES;Rest;;Ampèrestraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623120;;;AMPERESTRAAT -190;;ON;Ondergrondse container;Nee;;;;;78611.6810000017;454792.443;4.272915156534537;52.07613529419396
RES;Rest;;Conradkade;42;Stadhoudersplantsoen;11;Duinoord;4;Scheveningen;;;4623121;;;CONRADKADE - DUNKLERSTRAAT;;ON;Ondergrondse container;Nee;;;;;78805.3489999995;455644.050999999;4.275549496167857;52.083815111329564
RES;Rest;;Hollanderstraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623122;;;HOLLANDERSTRAAT - 103;;ON;Ondergrondse container;Nee;;;;;79148.4890000001;455603.822999999;4.280563844116489;52.083500721578496
RES;Rest;;Conradkade;42;Stadhoudersplantsoen;11;Duinoord;4;Scheveningen;;;4623123;;;CONRADKADE - DUNKLERSTRAAT;;ON;Ondergrondse container;Nee;;;;;78804.4290000014;455645.802999999;4.27553568468124;52.083830729346815
PLA;Plastic, blik en drankpak;;Hollanderstraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4623124;;;HOLLANDERSTRAAT - 103;;ON;Ondergrondse container;Nee;;;;;79146.8819999993;455602.806000002;4.280540629077446;52.08349136192117
RES;Rest;;Ampèrestraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623125;;;AMPERESTRAAT -190;;ON;Ondergrondse container;Nee;;;;;78612.9050000012;454790.294;4.2729334891106605;52.07611615069105
RES;Rest;;Noorderbeekstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623126;;;NOORDERBEEKSTRAAT - 202;;ON;Ondergrondse container;Nee;;;;;79087.8709999993;454146.936999999;4.280003765484102;52.07039981722735
RES;Rest;;Mariottestraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623127;;;MARIOTTESTRAAT - 81;;ON;Ondergrondse container;Nee;;;;;78817.9659999982;454116.725000002;4.276074574908591;52.07009124447585
RES;Rest;;Cartesiusstraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623128;;;CARTESIUSSTRAAT - 227;;ON;Ondergrondse container;Nee;;;;;78799.436999999;454223.252999999;4.275780590782801;52.071046030393916
RES;Rest;;Valkenboskade;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623129;;;VALKENBOSKADE - VALKENBOSLAAN;;ON;Ondergrondse container;Nee;;;;;78750.1490000002;454032.581;4.27510442710528;52.06932573342532
RES;Rest;;Halleystraat;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4623130;;;HALLEYSTRAAT - VALKENBOSKADE;;ON;Ondergrondse container;Nee;;;;;78659.0909999982;454212.522999998;4.273736344016321;52.07093027207487
RES;Rest;;Den Helderstraat;84;Leyenburg;32;Leyenburg;2;Escamp;;;4623344;;;DEN HELDERSTRAAT -305;;ON;Ondergrondse container;Nee;;;;;78050.6620000005;453443.486000001;4.26503710534558;52.06393496730273
