OBJECTID,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FYSIEKE_SPOORTAK_PUIC,REF_WISSEL_KRUISINGBEEN_PUIC,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,KM_SPOORTAK,KM_SPOORTAK_T,LATITUDE,LONGITUDE,X,Y,Z
541,15d3f168-73a2-4ed8-bc3e-02e054481301,,4be3944e-ce0e-456a-94da-c50bd1aa5324,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,924,a,924,924_a,Kijfhoek,35.682082,"35,682082",-1.213051,"-1,213051",0.1,"0,100000",51.83494973,4.5895725,100024.35156012,427674.20985796,4.49568675
542,d154b259-664c-467c-9c75-41c80854e026,,c9e502b7-5fa2-4919-94ca-928dca12f3b9,Bd-Ehv,Breda - Eindhoven ,123,,123,123__,Breda - Tilburg,10.425197,"10,425197",1.693444,"1,693444",0.2,"0,200000",51.58482124,4.91852524,122517.62449314,399649.53657934,10.1317981
543,6934fce6-c541-415e-96a6-b1fbd11eb2ea,,a1b7cbbb-6407-49b4-a79c-89366ae4c896,Mp-Gn,Meppel - Groningen ,654,,654,654__,Assen,50.307856,"50,307856",2.486637,"2,486637",0,"0,000000",52.99944246,6.57777068,234926.771,557601.827,10.823
544,05b0c10b-73d6-43ee-a575-789586cb42d7,,b0394424-31d9-46e2-88ed-ee295f443489,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,3.596751,"3,596751",-2.971807,"-2,971807",0.461142,"0,461142",52.53957796,5.48024105,161311.91013929,505774.70524556,-2.97850668
545,6d7ed621-d74e-4a80-8c3e-27c82c0d70c8,,8fd467b9-a15c-45a8-b57b-7ccd755c5002,Bd-Ehv,Breda - Eindhoven ,054,a,54,054_a,Boxtel - Eindhoven,57.729854,"57,729854",0.268409,"0,268409",0.832288,"0,832288",51.44494213,5.46422655,160354.956,383986.196,22.083
546,94ad357c-0e21-4b8e-aaf4-038f373406a2,,fa919738-9dda-4994-9da6-9ea13ee3d070,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,16.080753,"16,080753",-9.177426,"-9,177426",1,"1,000000",52.29935033,4.74004985,110856.11512753,479238.42692226,-10.096
547,4bac15b8-0010-4fea-9528-faf11af87825,8f5e4b3f-9a02-4da9-8ce5-e4920e8c2ad7,,Hn-Mbk,Hoorn - Medemblik ,435,,435,435__,Hoorn - Medemblik,3.299744,"3,299744",-0.484794,"-0,484794",3.044954,"3,044954",52.66293303,5.06129197,132950.71182222,519546.08011311,-0.97
548,cc352039-50c6-4e95-9bad-899d40992bea,,6b0aad53-130f-4ee9-853e-8a8979f88384,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,79.164267,"79,164267",-1.54725,"-1,547250",8.2,"8,200000",52.45669269,6.00610234,197066.87448408,496728.05017707,9.98308662
549,16f3094f-5782-4330-9b01-effec8c89d63,,46b4239b-62ab-4431-bfea-28c331900035,Ah-Zl,Arnhem - Zwolle ,018,,18,018__,Deventer - Zwolle,61.921212,"61,921212",2.351675,"2,351675",8.5,"8,500000",52.41068058,6.14700003,206697.29346195,491699.84511126,3.49311221
550,a85d341d-237d-4eea-a9c4-77f5ef3d7d5d,,8fb5e579-5ef1-4388-b3f7-2fa0bdd16432,Est-Gdm,Elst - Geldermalsen ,042,,42,042__,Vork - Kesteren,7.746701,"7,746701",-1.898713,"-1,898713",4.861156,"4,861156",51.91711879,5.77150861,181439.76177869,436584.59430702,8.19994394
551,36ebd273-50e0-4e3f-94fc-36a9eeb3e0d2,,2e991096-6146-4bc7-9a4f-b58e465c9129,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,479,a,479,479_a,Maasvlakte 2,305.931003,"305,931003",1.826284,"1,826284",1.6,"1,600000",51.95622647,3.96623055,57328.14961246,441820.64981263,5.20149895
552,d16d57a6-ed0a-4f68-b99b-1bc4c3d09d60,,d8c01fcc-28d4-45fd-82c9-91601a475871,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,22.159034,"22,159034",1.747925,"1,747925",4.6,"4,600000",51.9131921,5.25370076,145814.45603018,436086.12746068,2.98708913
553,c22d01be-483c-43e7-8999-604b8aba5e14,92b143d6-5830-4122-a125-bffd5697fbcd,,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,158,,158,158__,Ressen = Bemmel - Zevenaar,95.299999,"95,299999",2.353894,"2,353894",5.745453,"5,745453",51.90324281,5.9293474,192310.27149303,435110.08772133,10.90207132
554,5d510841-e015-4503-91cf-ad6843afe80f,,efaf6c55-0516-4a2c-bf92-54fec9075ea4,Dr-Apd,Dieren - Apeldoorn ,209,,209,209__,Dieren - Apeldoorn,7.45766,"7,457660",-0.589009,"-0,589009",0,"0,000000",52.1033457,6.06544611,201468.401,457450.992,19.411
555,adfa6795-b4b9-4067-bb41-772aa15a5853,,67580d89-c2e1-4c6d-bd3c-a0a51fcb89ba,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.348603,"43,348603",-99.788743,"-99,788743",0,"0,000000",52.15653131,5.35660828,152906.298,463151.574,5.584
556,c0f906a4-b951-4635-9466-84927377d041,,f44ee4a7-d272-4ebb-b113-8bd773981990,Lar-Coep,Laarwald (D) - Coevorden Europark ,451,b,451,451_b,Coevorden - Coevorden Grens,73.956535,"73,956535",9.41608,"9,416080",0.56407,"0,564070",52.64364717,6.736411,246315.67129362,518202.53614787,10.38431301
557,e23b1090-10b2-4114-954b-8a55b22286e6,,e5726fd8-5044-426e-a9d1-4f115891d820,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,15.427958,"15,427958",9.351985,"9,351985",0.2,"0,200000",52.30251907,4.74809586,111408.0500386,479586.11369443,-10.096
558,2e659ce8-39fd-47c4-8106-b0bbd29d04e7,,690646e4-7f17-4d25-a4c2-e333da7abc45,Fsz-Tnz,Zelzate (B) - Terneuzen ,129,,129,129__,Terneuzen Aansl. - Terneuzen,30.616837,"30,616837",-10.344972,"-10,344972",0,"0,000000",51.32905196,3.82531454,46146.307,372255.282,1.338
559,58a43397-b7f2-43e4-8549-41ca3c99e89a,,9f149b5e-def5-4b99-b376-125fee3fb12f,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,59.848714,"59,848714",-1.826876,"-1,826876",10.4,"10,400000",52.36530329,5.76746485,180900.05994689,486447.69122137,9.31453938
560,d5c3e4e3-d86c-4dd9-8a52-ca901db7e54f,,11f260a2-7ccd-4d19-9c2a-575b221eb365,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,44.11266,"44,112660",18.878929,"18,878929",0.2,"0,200000",51.89520489,4.51842286,95200.71279689,434433.77097253,-0.09701061
561,1f92fc7f-2411-497b-b297-fc00dacbff8a,,6e48e9ee-75ae-4fb4-8471-c765dddd1314,Hgl-Odzg,Hengelo - Oldenzaal Grens ,026,,26,026__,Hengelo - Oldenzaal Grens,26.405809,"26,405809",-3.613921,"-3,613921",0.4,"0,400000",52.30651612,6.93694215,260689.4772917,480969.00712277,45.89804362
562,23926e08-3147-42f4-aba3-eba8b5155dee,289700c6-29f3-44bb-a83e-74c524040f0b,,Hrl-Sog,Heerlen - Schin op Geul ,067,,67,067__,Heerlen - Schin op Geul,6.499635,"6,499635",-2.219803,"-2,219803",6.522332,"6,522332",50.86367002,5.88465374,190023.65261905,319435.95147619,108.94966667
563,ac811a9c-59bb-427d-9240-f05f9d9db38c,,0b215b74-8716-402d-af99-a2444a432e01,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,534,b,534,534_b,Leiden Centraal,45.163865,"45,163865",-5.810649,"-5,810649",0.1,"0,100000",52.16943024,4.4861166,93355.6737776,464968.98084997,5.296386
564,fc6a889a-490a-4d03-9dac-97e6d1c8b988,,b16e619d-bf2e-466e-9d40-e3394e237dd4,Asd-Zp,Amsterdam Centraal - Zutphen ,608,b,608,608_b,Apeldoorn,88.083194,"88,083194",23.015495,"23,015495",0.1,"0,100000",52.20911967,5.96910036,194773.15614455,469161.83467994,17.01060058
565,86ca3b16-b373-4d80-ad1b-905956496137,,487b2b93-096b-4cba-b8e4-d9a5840c6fc0,Hlm-Utg,Haarlem - Uitgeest ,556,,556,556__,Santpoort Noord,5.504895,"5,504895",-2.339899,"-2,339899",0,"0,000000",52.43026365,4.63177429,103622.405,493875.393,4.327
566,3d4dcd63-e752-4f18-b2bd-ea07c82c8717,,b553862c-8e70-47f7-9666-e2c7ad0ae43c,Asd-Zp,Amsterdam Centraal - Zutphen ,128,,128,128__,Diemen Aansl. - Weesp Aansl.,13.415325,"13,415325",7.821181,"7,821181",0.069079,"0,069079",52.31011301,5.04734914,131823.218,480293.254,4.136
567,56bc7ac4-1021-4b69-898b-d0edf46b082f,,c21de27a-9518-4537-b121-a0078296e227,Aml-Hgl,Almelo - Hengelo ,606,a,606,606_a,Almelo,0.236173,"0,236173",10.588151,"10,588151",0,"0,000000",52.36053099,6.64992223,241012.06,486598.396,11.388
568,14f5eff3-e6f8-4808-ab48-f8e629834951,,f6d3dc3d-1413-456d-9cdf-866707fe729e,Vet-Mtn,Verschau (D) - Maastricht Noord ,070,,70,070__,Schin op Geul - Maastricht,25.81826,"25,818260",0.96501,"0,965010",0.1,"0,100000",50.87178026,5.8263909,185916.25413522,320311.90585904,81.78904316
569,f1081b35-18a0-48f2-9ddb-832a65f2543c,,f449993b-a2e9-4afe-84fe-7c9a0c6a1a20,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,44.961997,"44,961997",16.26199,"16,261990",0.1,"0,100000",52.26193604,6.79158199,250873.21416811,475807.52289892,21.539134
570,b8ff8a1c-fdb4-4e91-bf65-60181b7a69b7,,de11d1a3-6499-443d-94f5-dca2aa847c82,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,68.727689,"68,727689",75.468405,"75,468405",0.47684,"0,476840",53.15498985,6.63155445,238238.46,574971.017,2.794
571,dd4859f0-d013-403e-b03b-89d17cf5f5f3,,44c17bf2-4619-44cd-9831-a2bf4c949f00,Mvt-Mvtm,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Missouriweg ",475,a,475,475_a,Rotterdam Maasvlakte,0.855693,"0,855693",13.63668,"13,636680",0,"0,000000",51.94721957,4.03366092,61943.969,440730.156,5.134
572,53db9b0c-dbc6-4d59-9b35-5125419b21f4,,2c2c1026-84f2-4f3f-b8ae-89d4af4b82a7,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,12.300424,"12,300424",-2.234614,"-2,234614",9.867931,"9,867931",52.26252903,6.33510998,219711.78194776,475367.88486021,11.07489814
573,da097f4f-3c5c-4e2b-b176-9d862b3dd88c,,1fc9c39b-8f41-4e85-86b6-a8181d570530,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,097,,97,097__,Nieuwersluis=Loenen - Breukelen,20.297391,"20,297391",-3.92973,"-3,929730",9.149289,"9,149289",52.19170014,4.9959029,128243.67856455,467136.16546268,1.85570486
574,a311b405-c4a7-41c9-8738-64dc4fbc5109,b98514be-2484-4388-ba3a-fc21bb6668a0,,Tb-Vga,Tilburg - Vught Aansluiting ,551,a,551,551_a,Tilburg,1.8,"1,800000",3.44688,"3,446880",0.067252,"0,067252",51.56258608,5.11030028,135799.473,397107.859,18.789
575,d58b5cf2-6d30-488f-9602-a6bd34d3fadc,,6f8c41ba-421e-4bce-8ac2-ab57e9dce97c,Asd-Zp,Amsterdam Centraal - Zutphen ,021,,21,021__,Barneveld Noord - Apeldoorn,80.700464,"80,700464",1.733541,"1,733541",5.9,"5,900000",52.19530262,5.87284368,188204.2953027,467576.14521949,20.219
576,60340d1c-5727-4a28-a6e7-584ccec51804,,4e1f7629-90a0-487a-bcd9-95d73af4dec6,Bottha-Botsh,Botlek Theemsweg Aansl. - Botlek Seinehaven ,476,c,476,476_c,Rotterdam Europoort 2,250.141352,"250,141352",-0.070353,"-0,070353",0,"0,000000",51.88285733,4.25544335,77078.997,433309.222,4.185
577,eb6df402-011a-4a2a-be0c-8dc20957db43,,58333a2a-93e9-463b-b0d0-eb7e194c5447,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,47.324119,"47,324119",2.433526,"2,433526",2.3,"2,300000",51.92638358,6.1075309,204546.98979488,437791.047442,11.859
578,fec05204-18a0-46b4-84f7-5353e7f77626,,7601ccae-0c0d-4fc1-ab80-64de0b0643d2,Hea-Emn,Herfte Aansl. - Emmen ,203,,203,203__,Mariënberg - Emmen,72.024731,"72,024731",0.137527,"0,137527",1.5,"1,500000",52.76154294,6.89502867,256776.44558066,531531.22325519,21.39679284
579,f8626a53-a96b-436f-b6ff-ceb8abee0364,,e7f08873-78bf-41b7-aefb-a80b175385ff,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,531,d,531,531_d,Utrecht Centraal,1.723264,"1,723264",145.109729,"145,109729",0.2,"0,200000",52.09859347,5.08895944,134564.11159228,456746.98798214,2.0592752
580,f21015f5-a848-433b-8d34-b4cb9d05d443,5139ad6e-4009-4e5d-ad17-8c051f11a556,,Ah-Zl,Arnhem - Zwolle ,034,,34,034__,Velperbroek Aansl. - Dieren,10.113881,"10,113881",1.292897,"1,292897",3.8045,"3,804500",52.01900569,6.05756588,201015.18108108,448062.72545872,20.11806209
581,8f1b71cc-65fe-46eb-82fd-f43f4d106756,,e1df92ab-f72c-4520-a139-0f4fe1755c36,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,586,,586,586__,Amsterdam Centraal,80.294372,"80,294372",7.525447,"7,525447",0.076228,"0,076228",52.38115932,4.89402336,121420.837,488258.123,5.527
582,96be0a76-fe26-4245-96bd-52a206f8a528,,270d3d48-a382-4b77-bd87-28f3f347dd14,Fvs-Mt,Visé (B) - Maastricht ,784,,784,784__,Visé (B) - Eijsden Grens,17.525974,"17,525974",277.679362,"277,679362",0.9,"0,900000",50.75200985,5.70336086,177313.40151175,306942.93673878,63.48974466
583,1762eea7-c75f-4db1-bca7-04b34225ef42,,fdaf94aa-d265-440e-a20b-90a45c1f32a6,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,4.395776,"4,395776",-1.830729,"-1,830729",4.525155,"4,525155",51.51513266,4.40218639,86628.20027695,392254.09095772,6.14261824
584,12df9c0d-ad22-411b-9a75-48bb40e3096d,,b74cf5c5-5b1b-4214-b5d1-bce7bb49fdc1,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,531,c,531,531_c,Utrecht Centraal,34.332635,"34,332635",-91.123577,"-91,123577",0.2,"0,200000",52.09586797,5.10477764,135646.80878238,456439.42597991,2.36717984
585,bb22d8d0-9c16-4034-9445-fad64389ea4e,,a438c400-a88f-46ed-9248-33675796e823,Asd-Zp,Amsterdam Centraal - Zutphen ,208,,208,208__,Apeldoorn - Zutphen,100.554822,"100,554822",-0.44053,"-0,440530",4.108968,"4,108968",52.16187177,6.13251741,205996.6399468,464007.4195855,8.98269145
586,2fab6b06-e09e-4418-b652-243860c6fad8,,089decf8-acc4-4f31-aade-97f302db232d,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,904.629254,"904,629254",63.899291,"63,899291",0,"0,000000",52.35616245,4.94271509,124719.032,485455.444,2.415
587,bce4b9f1-8ffc-40a6-915b-7e43f78115e1,,38e18457-eb1d-4bd2-803d-84333bf475e9,Ah-Vl,Arnhem - Venlo ,514,a,514,514_a,Nijmegen,17.677852,"17,677852",1.890355,"1,890355",0,"0,000000",51.83769215,5.85160277,187006.594,427780.254,23.807
588,e2bb5e19-3c8f-4c23-a442-95c4fe3ca4f0,,48f8b50e-9bc9-4b2a-9bd6-29b1d0d2cc4c,Lg-Spv,Landgraaf - Simpelveld ,309,,309,309__,Landgraaf - Simpelveld,1.799123,"1,799123",0.337054,"0,337054",1.562024,"1,562024",50.89131454,6.04292678,201139.18158129,322599.10402184,129.7300525
589,57325d08-1678-4c2f-a86f-d4a5b7bf269f,,42dd23c9-fc5d-4787-ba8c-f7b16ed36ef2,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,531,d,531,531_d,Utrecht Centraal,1.156525,"1,156525",108.492134,"108,492134",0.018126,"0,018126",52.09762206,5.09720956,135128.985,456636.624,2.038
590,2403afc7-5d95-486d-90d1-3082bc1f69d7,,f028f04a-abd8-489b-8a25-deadf9774c4d,Vet-Mtn,Verschau (D) - Maastricht Noord ,521,b,521,521_b,Schin op Geul,22.163339,"22,163339",-2.12037,"-2,120370",0,"0,000000",50.8561311,5.87051867,189034.013,318590.585,97.969
591,51fa9be7-d62b-468b-8507-168cbdd16194,af5a3277-9950-4c8f-9620-25e35f61919c,,Gd-Gvc,Gouda - Den Haag Centraal ,537,c,537,537_c,Moordrecht Aansl.,0.503438,"0,503438",5.528458,"5,528458",0.85045,"0,850450",52.00940767,4.66062977,105115.85632006,447031.73584798,-2.54955325
592,749dcc2f-4417-4ea2-bb63-7a78d9034e79,,fa0f67e0-c6f5-4bfc-8d81-137dc6046637,Zvg-Em,Zevenaar Grens - Emmerich (D) ,779,,779,779__,Emmerich (D) - Zevenaar Grens,67.102108,"67,102108",0.469343,"0,469343",6.587301,"6,587301",51.85989832,6.17469516,209246.84416381,430442.4059292,19.17511667
593,d9b05c3e-be37-4184-8a5a-5c54c5530379,,74f80d21-9c5b-4419-b554-c13c0b2e13c1,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,539,,539,539__,Schiedam Centrum,79.117551,"79,117551",13.040513,"13,040513",0.239158,"0,239158",51.92477968,4.40239954,87259.608,437825.728,3.298
594,1762eea7-c75f-4db1-bca7-04b34225ef42,,fdaf94aa-d265-440e-a20b-90a45c1f32a6,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,7.595234,"7,595234",-1.920609,"-1,920609",7.725155,"7,725155",51.51051167,4.35668835,83462.96381508,391783.70926188,7.89784069
595,b6986ed0-1e36-4d6f-bcc1-1d4b167f45c2,,f58c4f94-52ff-49b3-8635-5267c3e9a91d,Tb-Vga,Tilburg - Vught Aansluiting ,124,a,124,124_a,Tilburg - Vught Aansl.,7.107341,"7,107341",-1.903742,"-1,903742",2.6,"2,600000",51.60410054,5.14774572,138411.12998299,401717.22257936,11.54077557
596,c07b3494-669e-47ea-af3c-1d521f73ad47,,2b6d48dc-d8e2-47e3-a27f-6a1b03ca2164,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.864628,"43,864628",-22.785168,"-22,785168",0.1,"0,100000",52.15372172,5.36251271,153310.24501301,462838.82682602,5.71819699
597,d1986eb2-c788-4788-bd50-87a7255db558,,2ff64739-641a-472b-952a-ef14a7269d55,Ah-Vl,Arnhem - Venlo ,049,,49,049__,Nijmegen - Beugen,31.340952,"31,340952",11.532056,"11,532056",0.3,"0,300000",51.72622647,5.87438087,188659.55171394,415389.68514073,12.23558131
598,628b8337-4865-4e09-b142-9155eded1eb0,,76562111-9938-4356-a13c-f3116d8b3711,Brppd-Brgnd,Betuweroute Papendrecht - Betuweroute Giessendam ,152,a,152,152_a,Kijfhoek - Meteren Aansl.,10.838649,"10,838649",2.250427,"2,250427",3.9,"3,900000",51.83243541,4.7643265,112066.47370176,427276.84671587,-0.33904143
599,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,,60d2a6c4-0160-493e-bbbb-68d756697cb6,Zl-Lw,Zwolle - Leeuwarden ,009,,9,009__,Meppel - Leeuwarden,160.722448,"160,722448",2.710884,"2,710884",5.1,"5,100000",53.1506991,5.79227085,182099.53922409,573850.92671855,1.57313211
600,60453cbe-a973-4405-a45e-b98ff903de2b,,454accad-c2e9-421f-9354-b89e7604a1a9,Asd-Zp,Amsterdam Centraal - Zutphen ,021,,21,021__,Barneveld Noord - Apeldoorn,83.488222,"83,488222",-2.338099,"-2,338099",3,"3,000000",52.189145,5.9122418,190902.9660745,466909.81390027,30.76105946
601,0c829197-cd99-467b-94ab-f9239d376c1a,bf83dac1-afab-47da-8cf2-5cc70c7efd58,,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,9.198698,"9,198698",-0.003542,"-0,003542",9.057504,"9,057504",51.92750538,6.61685247,239576.23246833,438385.92496505,26.72676464
602,65557c8d-5b2c-415d-9913-0960d391d790,,909ba61a-87d5-4be5-9bd3-57e8645fc1eb,Bdla-Bdlz,Budel Aansl. - Budel Zinkfabriek ,862,,862,862__,Budel Zinkfabriek,102.211951,"102,211951",-2.664083,"-2,664083",0.9,"0,900000",51.23860421,5.60420391,170154.58891988,361050.74941148,36.0544529
603,1a6b9332-2310-4378-88c6-bf86aeb66a3e,,6ef8171f-f66b-4ca6-a540-4b24423a92ee,Hlg-Nscg,Harlingen - Nieuweschans Grens ,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,92.554627,"92,554627",1.799653,"1,799653",9.2,"9,200000",53.1613761,6.72454977,244445.55632344,575793.08349306,2.08480516
604,9546d08b-7402-4eaf-92ea-5d9a06d12bd0,,f95656c3-061e-45bf-aad8-e8ef6fb42545,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,531,c,531,531_c,Utrecht Centraal,34.691111,"34,691111",-43.959533,"-43,959533",0.065924,"0,065924",52.09281258,5.10756732,135836.663,456098.749,4.546
605,cf661c8b-7aaf-4f8a-9184-72494fa1b938,a09ac841-b64d-4675-b6e1-fc8006ddf8f7,,Hvs-Utm,Hilversum - Utrecht Maliebaan ,095,,95,095__,Hilversum - Blauwkapel,3.799896,"3,799896",1.174297,"1,174297",3.259978,"3,259978",52.19307031,5.1846549,141150.53715356,467235.79396214,4.31854516
606,6b8ee4ff-0a95-44e0-b955-558df4b36c33,,b7877114-cf22-4262-9159-22be8d19db66,Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",202.09168,"202,091680",-61.495519,"-61,495519",0.2,"0,200000",52.48116661,4.6279855,103424.11366836,499541.67451076,3.87744037
607,b7c6d1b4-b6bd-4610-a4ab-ed5e4f117370,,f7c3968c-ca20-4531-b14f-8af35bd5a8c1,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,533,,533,533__,Woerden,16.694447,"16,694447",13.027466,"13,027466",0.6,"0,600000",52.07937754,4.88306385,120441.23471568,454686.97627677,1.74166616
608,176751a1-2051-44c6-b342-f0a0c3502bd8,0093ed4c-c9e6-40e6-a2cf-d7c0dc78b71f,,Bd-Rtd,Breda - Rotterdam Centraal ,116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,34.892422,"34,892422",8.644339,"8,644339",8.043737,"8,043737",51.83233985,4.60054853,100777.70224892,427375.61460027,-0.36111644
609,3b5db681-53a4-40db-a0c8-ab82376cb756,,eae73d40-7366-46e2-a883-52491f35289d,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,139,,139,139__,Zaandam - Amsterdam Sloterdijk,175.762724,"175,762724",-0.031083,"-0,031083",0.4,"0,400000",52.39890642,4.80318235,115251.74166013,490278.67736437,4.17139484
610,640c0be1-aad2-48d9-a392-1c100eac42cc,,550f67d2-dd5f-45b2-a53a-26dc4d0be2e7,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,1.550244,"1,550244",24.17566,"24,175660",0.8,"0,800000",51.93918607,4.02784237,61527.25385799,439843.94489222,5.22971588
611,1a09f2f6-4286-449a-ab2d-2fc381305ed2,,982cea07-232e-4245-87bc-a47745527d5c,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,58.492125,"58,492125",-2.215444,"-2,215444",5.5,"5,500000",52.05259758,5.43093733,157999.8111576,451588.49624294,9.00593513
612,dcabcff3-72f6-4005-a6f1-39b89dfd67d2,,be88de00-87bd-4c76-a4d6-344183854160,Wp-Llso,Weesp - Lelystad Opstel. ,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,10.432705,"10,432705",1.031467,"1,031467",8,"8,000000",52.35297433,5.16044753,139550.98302652,485032.03619502,1.32480659
613,d3a3a583-9414-4f85-839c-b0288deff806,,57550e24-e6dc-4395-b96a-c5a9fc560d02,Ddrz-Ddrmg,Dordrecht Zeehaventerrein - Dordrecht Malle Gat ,805,b,805,805_b,Dordrecht Zeehaventerrein,600.220736,"600,220736",2.084358,"2,084358",0,"0,000000",51.786717,4.63147213,102856.439,422277.416,3.861
614,99bc543e-aa25-48e9-8bdc-879551ed66d1,,c4aac049-20f3-40f8-b74f-ed4372416ace,Wp-Llso,Weesp - Lelystad Opstel. ,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,11.19894,"11,198940",-2.343031,"-2,343031",8.866264,"8,866264",52.3575332,5.16884448,140124.60126758,485537.51982654,1.54113784
615,ae8e4f0a-8f80-4103-8eba-6619e59361e8,,f0f55395-5d6c-423d-8e56-58ed0a9bac28,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,525,b,525,525_b,Amsterdam Singelgracht Aansl.,78.26083,"78,260830",-5.263841,"-5,263841",0.04714,"0,047140",52.3908188,4.86863802,119700.133,489344.929,2.255
616,a85d341d-237d-4eea-a9c4-77f5ef3d7d5d,,8fb5e579-5ef1-4388-b3f7-2fa0bdd16432,Est-Gdm,Elst - Geldermalsen ,042,,42,042__,Vork - Kesteren,18.83368,"18,833680",-2.162985,"-2,162985",15.961156,"15,961156",51.92873378,5.6113807,170419.19752741,437830.65095536,7.16110083
617,4fd189da-9201-4541-a070-afac02ffe89d,,9290b76c-d136-433f-a31e-3a11f939460e,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,2.364021,"2,364021",8.115078,"8,115078",0.1,"0,100000",50.86682115,5.71402856,178009.23109655,319718.77635494,47.71781355
618,28df8346-1702-4181-965d-ec522d6a4265,,9782967b-6334-42c7-8aad-f5d5d7c43fdb,Zlw-Np,Lage Zwaluwe - Nispen ,120,a,120,120_a,Lage Zwaluwe - Roosendaal,9.661627,"9,661627",-1.698822,"-1,698822",1,"1,000000",51.62495684,4.5938657,100065.6083891,404309.40471762,2.93207438
619,60eda4aa-5880-4208-a01e-b7d02c359653,,1ff0a048-3e28-436a-9475-b5d93173a113,Rda-Eem,Rodeschool Aansl. - Eemshaven ,815,a,815,815_a,Roodeschool Eemshaven,6.155571,"6,155571",-65.62244,"-65,622440",0.21512,"0,215120",53.45016985,6.81172943,249639.838,608041.349,4.751
620,0f468a68-be45-445f-94b5-f20966909353,,850b26fa-8903-45c7-bb7e-522e77d9972e,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,50.850278,"50,850278",-2.267048,"-2,267048",0.8,"0,800000",51.94257503,4.48403909,92899.63107157,439732.54576098,2.63243118
