OBJECTID,NAAM,SEQUENCE,AANMAAKDATUM,REF_FUNC_SPOORTAK_NAAM_LANG,REF_FUNCTIONELE_SPOORTAK_PUIC,BEIDE_EINDEN_GELIJK,BESTANDSNAAM,SIGMATRAJECT_GUID,DATUM_GOEDGEKEURD_OUDST,DATUM_GOEDGEKEURD_JONGST,LENGTE_TOTAAL_SIGMATRAJECT,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,Shape__Length
228464,938_4629pV_3.6,0,2019/09/25 12:37:37+00,938_4629pV_3.6,,,pvstekening-938_4629pV_3.6_0_0.pdf,a85e4f46-f34c-4b4b-9ef1-d803f22bb63d,,,,,,20.1251946299726
228466,938_4603R_2.6,0,2019/09/25 12:38:25+00,938_4603R_2.6,8fd0a68b-65d1-4572-8ad0-c3db7a5776e2,,pvstekening-938_4603R_2.6_0_0.pdf,b0299976-9b06-4877-8dd9-6a65bc440502,,,,,,402.711086487259
228473,938_4501L_0.1,0,2019/09/25 12:44:59+00,938_4501L_0.1,a82d3bf1-8ce1-41d6-a034-59e6e6e1fba2,,pvstekening-938_4501L_0.1_0_0.pdf,e7368f7c-3ce3-4230-b7e1-aa33bf241a45,,,,,,154.651646855666
228487,155_4471V_88.2,0,2019/09/25 14:32:43+00,155_4471V_88.2,f7887166-521b-491c-985f-2643b7c6256d,,pvstekening-155_4471V_88.2_0_0.pdf,00afb1be-0ff0-43a6-a1bd-288c64ec3835,,,,,,129.604920057303
228488,155_4441L_86.4,0,2019/09/25 14:33:35+00,155_4441L_86.4,16c78250-8b82-4070-8a82-aa46a2758528,,pvstekening-155_4441L_86.4_0_0.pdf,038dc3eb-44c2-41e9-8dd2-13957ccd3a01,,,,,,804.916202120373
228501,155_4441L_86.4,2,2019/09/25 14:33:44+00,155_4441L_86.4,16c78250-8b82-4070-8a82-aa46a2758528,,pvstekening-155_4441L_86.4_0_2.pdf,038dc3eb-44c2-41e9-8dd2-13957ccd3a01,,,,,,124.865995144584
228504,155_4403R_83.0,0,2019/09/25 14:35:44+00,155_4403R_83.0,691ec30b-8ed7-4e1e-8228-5f7c0d86d25a,,pvstekening-155_4403R_83.0_0_0.pdf,0933c726-4f4b-45ae-9254-08d662beadb7,,,,,,805.802860762438
228505,155_4437V_84.2,0,2019/09/25 14:37:47+00,155_4437V_84.2,b96e4dd6-8844-459e-abb1-874057781d2f,,pvstekening-155_4437V_84.2_0_0.pdf,2c80c9f7-59f3-4873-aac3-4cd01a2f0833,,,,,,38.9730343227211
228506,155_4343V_73.1,1,2019/09/25 14:38:32+00,155_4343V_73.1,bd60c306-b82a-4bab-bb70-299e58dbf324,,pvstekening-155_4343V_73.1_0_1.pdf,312155e1-f915-47f9-a85e-db0fc06be7f5,,,,,,425.000143131329
228507,155_4403R_83.0,1,2019/09/25 14:35:45+00,155_4403R_83.0,691ec30b-8ed7-4e1e-8228-5f7c0d86d25a,,pvstekening-155_4403R_83.0_0_1.pdf,0933c726-4f4b-45ae-9254-08d662beadb7,,,,,,211.701596986956
228511,155_4459L_88.2,0,2019/09/25 14:37:25+00,155_4459L_88.2,df26fdf1-30a1-45be-a585-595d9add692a,,pvstekening-155_4459L_88.2_0_0.pdf,1828d990-75fd-4825-9d75-6f20d3b62a32,,,,,,206.524209649852
228512,155_4343V_73.1,0,2019/09/25 14:38:32+00,155_4343V_73.1,bd60c306-b82a-4bab-bb70-299e58dbf324,,pvstekening-155_4343V_73.1_0_0.pdf,312155e1-f915-47f9-a85e-db0fc06be7f5,,,,,,800.49916323777
228513,155_4455V_88.3,0,2019/09/25 14:39:13+00,155_4455V_88.3,a7f0091b-0676-4832-ac2c-3eb0956ccbea,,pvstekening-155_4455V_88.3_0_0.pdf,36a38f2b-1e24-4697-b312-4bce04001da0,,,,,,25.5070812546242
228518,155_4423V_84.1,0,2019/09/25 14:43:41+00,155_4423V_84.1,8468ecf4-a323-4114-ad76-398ebff5a2ec,,pvstekening-155_4423V_84.1_0_0.pdf,4de79695-f43d-4882-bcf6-3b7aefaf861c,,,,,,25.3479746293466
228519,155_4463R_88.3,0,2019/09/25 14:45:26+00,155_4463R_88.3,50df6348-8601-4fa4-a99a-1ae3bc6edd32,,pvstekening-155_4463R_88.3_0_0.pdf,560142cb-70ac-4817-9aef-1afc3ec0fcc9,,,,,,138.715464312939
228522,155_4311L_64.4,0,2019/09/25 14:46:43+00,155_4311L_64.4,a0648f61-198c-4ec7-ae37-7025eec149c8,,pvstekening-155_4311L_64.4_0_0.pdf,67db3578-8e4c-4135-8064-de4cb319376f,,,,,,277.339995439262
228524,155_4315L_64.5,0,2019/09/25 14:40:31+00,155_4315L_64.5,561cb5ec-409c-49e2-a0a5-4761d7f36488,,pvstekening-155_4315L_64.5_0_0.pdf,4d1e1a88-c358-4740-a43b-9249ca9770f7,,,,,,117.433924623798
228526,155_4463L_88.3,0,2019/09/25 14:42:48+00,155_4463L_88.3,83440375-1f79-4989-a5fe-8f995c735868,,pvstekening-155_4463L_88.3_0_0.pdf,4db8fd78-be43-41df-b0c7-7793a4ed06c5,,,,,,74.9899191587776
228538,155_4457R_88.1,0,2019/09/25 14:50:49+00,155_4457R_88.1,85a715ab-8c0c-4d2d-b07f-381ae7bf5d8d,,pvstekening-155_4457R_88.1_0_0.pdf,7ab6bc74-67b9-4557-8c48-86605f5cf31c,,,,,,99.0841674168025
228539,155_4361R_74.2,0,2019/09/25 14:47:01+00,155_4361R_74.2,9d2e11fe-a5b5-46e4-8328-919a2043aa78,,pvstekening-155_4361R_74.2_0_0.pdf,68405d8c-7f91-4b26-a26d-f7fb17d59845,,,,,,138.92526166073
228541,155_4455R_88.3,0,2019/09/25 14:47:53+00,155_4455R_88.3,a4d90e07-cf71-4ce8-b3a4-90473c03ef7e,,pvstekening-155_4455R_88.3_0_0.pdf,6c1813c9-68f7-437f-bbd0-d0d254740cb3,,,,,,124.46340303192
228543,155_4361L_74.2,0,2019/09/25 14:54:34+00,155_4361L_74.2,cd6ff197-a0c5-4f78-8fa7-c48b59e70443,,pvstekening-155_4361L_74.2_0_0.pdf,728aec4d-6ef6-420e-b345-3da4ff707bcc,,,,,,802.982709640646
228544,155_4361L_74.2,1,2019/09/25 14:54:35+00,155_4361L_74.2,cd6ff197-a0c5-4f78-8fa7-c48b59e70443,,pvstekening-155_4361L_74.2_0_1.pdf,728aec4d-6ef6-420e-b345-3da4ff707bcc,,,,,,805.205878103471
228545,155_4361L_74.2,2,2019/09/25 14:54:36+00,155_4361L_74.2,cd6ff197-a0c5-4f78-8fa7-c48b59e70443,,pvstekening-155_4361L_74.2_0_2.pdf,728aec4d-6ef6-420e-b345-3da4ff707bcc,,,,,,803.48703142348
228546,155_4361L_74.2,3,2019/09/25 14:54:40+00,155_4361L_74.2,cd6ff197-a0c5-4f78-8fa7-c48b59e70443,,pvstekening-155_4361L_74.2_0_3.pdf,728aec4d-6ef6-420e-b345-3da4ff707bcc,,,,,,800.390490573408
228547,155_4361L_74.2,4,2019/09/25 14:54:44+00,155_4361L_74.2,cd6ff197-a0c5-4f78-8fa7-c48b59e70443,,pvstekening-155_4361L_74.2_0_4.pdf,728aec4d-6ef6-420e-b345-3da4ff707bcc,,,,,,800.338727939418
228548,155_4361L_74.2,5,2019/09/25 14:54:45+00,155_4361L_74.2,cd6ff197-a0c5-4f78-8fa7-c48b59e70443,,pvstekening-155_4361L_74.2_0_5.pdf,728aec4d-6ef6-420e-b345-3da4ff707bcc,,,,,,800.492278290534
228549,155_4361L_74.2,6,2019/09/25 14:54:45+00,155_4361L_74.2,cd6ff197-a0c5-4f78-8fa7-c48b59e70443,,pvstekening-155_4361L_74.2_0_6.pdf,728aec4d-6ef6-420e-b345-3da4ff707bcc,,,,,,800.493066797739
228550,155_4361L_74.2,9,2019/09/25 14:54:50+00,155_4361L_74.2,cd6ff197-a0c5-4f78-8fa7-c48b59e70443,,pvstekening-155_4361L_74.2_0_9.pdf,728aec4d-6ef6-420e-b345-3da4ff707bcc,,,,,,804.708639885774
228551,155_4361L_74.2,11,2019/09/25 14:54:55+00,155_4361L_74.2,cd6ff197-a0c5-4f78-8fa7-c48b59e70443,,pvstekening-155_4361L_74.2_0_11.pdf,728aec4d-6ef6-420e-b345-3da4ff707bcc,,,,,,803.682522385188
228552,155_4361L_74.2,13,2019/09/25 14:54:56+00,155_4361L_74.2,cd6ff197-a0c5-4f78-8fa7-c48b59e70443,,pvstekening-155_4361L_74.2_0_13.pdf,728aec4d-6ef6-420e-b345-3da4ff707bcc,,,,,,53.2020397752755
228553,155_4455L_88.3,0,2019/09/25 14:55:59+00,155_4455L_88.3,b8f94daf-cde7-495e-babd-8b54368f317e,,pvstekening-155_4455L_88.3_0_0.pdf,863cb910-51e2-4a63-9240-f438f519b569,,,,,,141.385931147516
228556,155_4361L_74.2,7,2019/09/25 14:54:46+00,155_4361L_74.2,cd6ff197-a0c5-4f78-8fa7-c48b59e70443,,pvstekening-155_4361L_74.2_0_7.pdf,728aec4d-6ef6-420e-b345-3da4ff707bcc,,,,,,804.995293381496
228557,155_4361L_74.2,8,2019/09/25 14:54:46+00,155_4361L_74.2,cd6ff197-a0c5-4f78-8fa7-c48b59e70443,,pvstekening-155_4361L_74.2_0_8.pdf,728aec4d-6ef6-420e-b345-3da4ff707bcc,,,,,,804.276012387542
228558,155_4361L_74.2,10,2019/09/25 14:54:51+00,155_4361L_74.2,cd6ff197-a0c5-4f78-8fa7-c48b59e70443,,pvstekening-155_4361L_74.2_0_10.pdf,728aec4d-6ef6-420e-b345-3da4ff707bcc,,,,,,803.626774840307
228559,155_4361L_74.2,12,2019/09/25 14:54:56+00,155_4361L_74.2,cd6ff197-a0c5-4f78-8fa7-c48b59e70443,,pvstekening-155_4361L_74.2_0_12.pdf,728aec4d-6ef6-420e-b345-3da4ff707bcc,,,,,,805.657899383042
228566,155_4453V_88.1,0,2019/09/25 15:02:46+00,155_4453V_88.1,8e1b7247-30d5-4e3d-ac8d-5beb66265ecc,,pvstekening-155_4453V_88.1_0_0.pdf,b2553a2a-3697-4abb-add5-4af6d32e658d,,,,,,25.3580797114056
228584,155_4431R_84.0,0,2019/09/25 15:10:05+00,155_4431R_84.0,07ce047a-3ac6-4937-ab77-6436afc04c73,,pvstekening-155_4431R_84.0_0_0.pdf,bc18d22e-ea4e-4cea-a677-d2168e7bcd47,,,,,,801.783690600328
228585,155_4431R_84.0,1,2019/09/25 15:10:06+00,155_4431R_84.0,07ce047a-3ac6-4937-ab77-6436afc04c73,,pvstekening-155_4431R_84.0_0_1.pdf,bc18d22e-ea4e-4cea-a677-d2168e7bcd47,,,,,,801.877010854103
228586,155_4431R_84.0,2,2019/09/25 15:10:06+00,155_4431R_84.0,07ce047a-3ac6-4937-ab77-6436afc04c73,,pvstekening-155_4431R_84.0_0_2.pdf,bc18d22e-ea4e-4cea-a677-d2168e7bcd47,,,,,,800.133915947462
228587,155_4313V_64.5,0,2019/09/25 15:04:04+00,155_4313V_64.5,eb08db85-5b13-4c15-8900-af89300aa9fb,,pvstekening-155_4313V_64.5_0_0.pdf,b82b22f6-cd4f-479b-8653-ea847a5d8eee,,,,,,42.6559920897405
228603,155_4431R_84.0,3,2019/09/25 15:10:07+00,155_4431R_84.0,07ce047a-3ac6-4937-ab77-6436afc04c73,,pvstekening-155_4431R_84.0_0_3.pdf,bc18d22e-ea4e-4cea-a677-d2168e7bcd47,,,,,,149.423883384217
228611,155_4459R_88.2,0,2019/09/25 15:11:51+00,155_4459R_88.2,dbf3fd2b-c5d4-4d6f-97ee-716c7b695229,,pvstekening-155_4459R_88.2_0_0.pdf,ceab3a74-588f-4988-8f0f-e7f158a2b45a,,,,,,201.627080844319
228612,155_4451V_88.0,0,2019/09/25 15:14:21+00,155_4451V_88.0,ea1e161a-79a2-4771-a81c-3ffc3c91fdfd,,pvstekening-155_4451V_88.0_0_0.pdf,d4e718b0-7eb3-47f3-8f41-3016cae84d1a,,,,,,74.9999176469548
228627,155_4441R_86.4,0,2019/09/25 15:13:18+00,155_4441R_86.4,f747adcb-037d-417d-b5d8-f18b2e8bc485,,pvstekening-155_4441R_86.4_0_0.pdf,d3d6d99d-3268-452e-a08c-cd515e9098da,,,,,,806.045236010185
228628,155_4441R_86.4,1,2019/09/25 15:13:19+00,155_4441R_86.4,f747adcb-037d-417d-b5d8-f18b2e8bc485,,pvstekening-155_4441R_86.4_0_1.pdf,d3d6d99d-3268-452e-a08c-cd515e9098da,,,,,,807.79669162678
228645,155_4363V_74.4,3,2019/09/25 15:31:59+00,155_4363V_74.4,a54ec43f-b026-45c1-afb3-93f92f97d27f,,pvstekening-155_4363V_74.4_0_3.pdf,ec0b64d0-172c-4662-8188-eb173b20af49,,,,,,800.390454497835
228646,155_4363V_74.4,4,2019/09/25 15:32:00+00,155_4363V_74.4,a54ec43f-b026-45c1-afb3-93f92f97d27f,,pvstekening-155_4363V_74.4_0_4.pdf,ec0b64d0-172c-4662-8188-eb173b20af49,,,,,,800.356443180368
228647,155_4363V_74.4,8,2019/09/25 15:32:02+00,155_4363V_74.4,a54ec43f-b026-45c1-afb3-93f92f97d27f,,pvstekening-155_4363V_74.4_0_8.pdf,ec0b64d0-172c-4662-8188-eb173b20af49,,,,,,803.787523204643
228648,155_4363V_74.4,9,2019/09/25 15:32:02+00,155_4363V_74.4,a54ec43f-b026-45c1-afb3-93f92f97d27f,,pvstekening-155_4363V_74.4_0_9.pdf,ec0b64d0-172c-4662-8188-eb173b20af49,,,,,,803.55989994004
228652,155_4341R_72.9,0,2019/09/25 15:18:36+00,155_4341R_72.9,531b27bf-6074-45de-ab39-aa0681aff413,,pvstekening-155_4341R_72.9_0_0.pdf,d902383f-7f11-43bd-8da0-9b97b6b83da6,,,,,,800.499262411903
228653,155_4341R_72.9,1,2019/09/25 15:18:40+00,155_4341R_72.9,531b27bf-6074-45de-ab39-aa0681aff413,,pvstekening-155_4341R_72.9_0_1.pdf,d902383f-7f11-43bd-8da0-9b97b6b83da6,,,,,,702.604086912573
228663,155_4453R_88.1,0,2019/09/25 15:24:29+00,155_4453R_88.1,a2feadcd-74fd-499f-9bb3-9183f2f08e08,,pvstekening-155_4453R_88.1_0_0.pdf,e234f411-8fde-48c7-84ee-d9308bbdc514,,,,,,139.515225958204
228670,155_4363V_74.4,0,2019/09/25 15:31:54+00,155_4363V_74.4,a54ec43f-b026-45c1-afb3-93f92f97d27f,,pvstekening-155_4363V_74.4_0_0.pdf,ec0b64d0-172c-4662-8188-eb173b20af49,,,,,,803.33715973845
228671,155_4363V_74.4,1,2019/09/25 15:31:58+00,155_4363V_74.4,a54ec43f-b026-45c1-afb3-93f92f97d27f,,pvstekening-155_4363V_74.4_0_1.pdf,ec0b64d0-172c-4662-8188-eb173b20af49,,,,,,805.87284035246
228672,155_4363V_74.4,2,2019/09/25 15:31:59+00,155_4363V_74.4,a54ec43f-b026-45c1-afb3-93f92f97d27f,,pvstekening-155_4363V_74.4_0_2.pdf,ec0b64d0-172c-4662-8188-eb173b20af49,,,,,,802.061629066862
228673,155_4363V_74.4,5,2019/09/25 15:32:00+00,155_4363V_74.4,a54ec43f-b026-45c1-afb3-93f92f97d27f,,pvstekening-155_4363V_74.4_0_5.pdf,ec0b64d0-172c-4662-8188-eb173b20af49,,,,,,800.493107562564
228674,155_4363V_74.4,6,2019/09/25 15:32:01+00,155_4363V_74.4,a54ec43f-b026-45c1-afb3-93f92f97d27f,,pvstekening-155_4363V_74.4_0_6.pdf,ec0b64d0-172c-4662-8188-eb173b20af49,,,,,,800.495446656913
228675,155_4363V_74.4,7,2019/09/25 15:32:01+00,155_4363V_74.4,a54ec43f-b026-45c1-afb3-93f92f97d27f,,pvstekening-155_4363V_74.4_0_7.pdf,ec0b64d0-172c-4662-8188-eb173b20af49,,,,,,804.180732814435
228676,155_4363V_74.4,10,2019/09/25 15:32:03+00,155_4363V_74.4,a54ec43f-b026-45c1-afb3-93f92f97d27f,,pvstekening-155_4363V_74.4_0_10.pdf,ec0b64d0-172c-4662-8188-eb173b20af49,,,,,,802.381286397425
228677,155_4363V_74.4,11,2019/09/25 15:32:03+00,155_4363V_74.4,a54ec43f-b026-45c1-afb3-93f92f97d27f,,pvstekening-155_4363V_74.4_0_11.pdf,ec0b64d0-172c-4662-8188-eb173b20af49,,,,,,353.479819068331
228692,206_121L_17.7,0,2019/09/25 15:40:34+00,206_121L_17.7,333e7446-40c8-4328-bb96-70fdb02d3391,,pvstekening-206_121L_17.7_0_0.pdf,12b1f4f6-40a6-467f-9ab5-3110706b9596,,,,,,446.739233491225
228693,206_101L_12.2,1,2019/09/25 15:40:48+00,206_101L_12.2,33b6ef28-9a2e-46f5-8193-eec01e2aa632,,pvstekening-206_101L_12.2_0_1.pdf,13d9ec4e-458f-4351-93a6-c8503b5f647c,,,,,,88.26645932211
228697,206_123V_18.2,1,2019/09/25 15:49:34+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_1.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,807.701809770996
228698,206_123V_18.2,2,2019/09/25 15:49:35+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_2.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,805.03779095961
228706,206_101L_12.2,0,2019/09/25 15:40:48+00,206_101L_12.2,33b6ef28-9a2e-46f5-8193-eec01e2aa632,,pvstekening-206_101L_12.2_0_0.pdf,13d9ec4e-458f-4351-93a6-c8503b5f647c,,,,,,402.051986741573
228707,206_121R_17.7,0,2019/09/25 15:42:46+00,206_121R_17.7,e3b518a5-5b04-49b7-b0ea-ba7015ddb976,,pvstekening-206_121R_17.7_0_0.pdf,1bf74f50-ba0f-4109-a10c-7bf328684729,,,,,,446.2670304421
228712,206_123V_18.2,0,2019/09/25 15:49:33+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_0.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,803.906255575733
228713,206_123V_18.2,5,2019/09/25 15:49:36+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_5.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,801.887118153671
228731,206_123V_18.2,3,2019/09/25 15:49:35+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_3.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,801.879402438958
228732,206_123V_18.2,4,2019/09/25 15:49:36+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_4.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,801.870327917987
228734,206_123V_18.2,6,2019/09/25 15:49:41+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_6.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,801.889020718166
228735,206_123V_18.2,7,2019/09/25 15:49:42+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_7.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,801.884825808856
228737,206_123V_18.2,8,2019/09/25 15:49:42+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_8.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,801.884825808856
228741,206_123V_18.2,14,2019/09/25 15:49:50+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_14.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,800.128659001345
228747,206_123V_18.2,9,2019/09/25 15:49:43+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_9.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,801.89248777838
228748,206_123V_18.2,10,2019/09/25 15:49:43+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_10.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,801.601369622561
228749,206_123V_18.2,11,2019/09/25 15:49:44+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_11.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,800.141172060982
228750,206_123V_18.2,12,2019/09/25 15:49:45+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_12.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,800.128592895967
228752,206_123V_18.2,13,2019/09/25 15:49:49+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_13.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,800.128581883949
228753,206_123V_18.2,15,2019/09/25 15:49:50+00,206_123V_18.2,2c1dceb0-68f0-47de-8648-b6335ccf5085,,pvstekening-206_123V_18.2_0_15.pdf,520c19fd-004d-44a0-b302-c702ac893fe6,,,,,,343.394556358639
228755,206_101R_12.2,0,2019/09/25 15:53:30+00,206_101R_12.2,45bd3537-1570-483b-a3f3-faa1306b6974,,pvstekening-206_101R_12.2_0_0.pdf,84da8e73-735a-47df-9218-f0ad983d285e,,,,,,464.583727061322
228760,206_103V_12.7,4,2019/09/25 15:56:50+00,206_103V_12.7,292a3086-2569-4c90-a1db-8700ba67e6f1,,pvstekening-206_103V_12.7_0_4.pdf,fca3f76b-73f7-42f3-b28b-329463c359d4,,,,,,803.599058643457
228761,206_103V_12.7,6,2019/09/25 15:56:51+00,206_103V_12.7,292a3086-2569-4c90-a1db-8700ba67e6f1,,pvstekening-206_103V_12.7_0_6.pdf,fca3f76b-73f7-42f3-b28b-329463c359d4,,,,,,548.408161728334
228779,206_103V_12.7,0,2019/09/25 15:56:48+00,206_103V_12.7,292a3086-2569-4c90-a1db-8700ba67e6f1,,pvstekening-206_103V_12.7_0_0.pdf,fca3f76b-73f7-42f3-b28b-329463c359d4,,,,,,803.633950957472
228780,206_103V_12.7,1,2019/09/25 15:56:48+00,206_103V_12.7,292a3086-2569-4c90-a1db-8700ba67e6f1,,pvstekening-206_103V_12.7_0_1.pdf,fca3f76b-73f7-42f3-b28b-329463c359d4,,,,,,803.60254067379
228781,206_103V_12.7,2,2019/09/25 15:56:49+00,206_103V_12.7,292a3086-2569-4c90-a1db-8700ba67e6f1,,pvstekening-206_103V_12.7_0_2.pdf,fca3f76b-73f7-42f3-b28b-329463c359d4,,,,,,803.603746458595
228782,206_103V_12.7,3,2019/09/25 15:56:49+00,206_103V_12.7,292a3086-2569-4c90-a1db-8700ba67e6f1,,pvstekening-206_103V_12.7_0_3.pdf,fca3f76b-73f7-42f3-b28b-329463c359d4,,,,,,803.603815350885
228783,206_103V_12.7,5,2019/09/25 15:56:50+00,206_103V_12.7,292a3086-2569-4c90-a1db-8700ba67e6f1,,pvstekening-206_103V_12.7_0_5.pdf,fca3f76b-73f7-42f3-b28b-329463c359d4,,,,,,803.598917224015
229163,100_2105AV_7.7,0,2019/09/28 15:59:15+00,100_2105AV_7.7,,,pvstekening-100_2105AV_7.7_0_0.pdf,391cd4b6-af7b-4b40-b7d4-4da78eeeea2e,,,,,,800.624333689286
229164,100_2101AV_7.7,0,2019/09/28 15:59:16+00,100_2101AV_7.7,,,pvstekening-100_2101AV_7.7_0_0.pdf,45e27c8b-a2eb-4cf9-ad36-7bcf3efef0ce,,,,,,800.624072916134
229165,100_2101AV_7.7,1,2019/09/28 15:59:17+00,100_2101AV_7.7,,,pvstekening-100_2101AV_7.7_0_1.pdf,45e27c8b-a2eb-4cf9-ad36-7bcf3efef0ce,,,,,,800.511767827807
229166,100_2105AV_7.7,2,2019/09/28 15:59:19+00,100_2105AV_7.7,,,pvstekening-100_2105AV_7.7_0_2.pdf,391cd4b6-af7b-4b40-b7d4-4da78eeeea2e,,,,,,800.511766474984
229167,100_2105AV_7.7,3,2019/09/28 15:59:20+00,100_2105AV_7.7,,,pvstekening-100_2105AV_7.7_0_3.pdf,391cd4b6-af7b-4b40-b7d4-4da78eeeea2e,,,,,,800.377021140296
229168,100_2101AV_7.7,2,2019/09/28 15:59:22+00,100_2101AV_7.7,,,pvstekening-100_2101AV_7.7_0_2.pdf,45e27c8b-a2eb-4cf9-ad36-7bcf3efef0ce,,,,,,800.560669355442
229169,100_2105AV_7.7,5,2019/09/28 15:59:29+00,100_2105AV_7.7,,,pvstekening-100_2105AV_7.7_0_5.pdf,391cd4b6-af7b-4b40-b7d4-4da78eeeea2e,,,,,,800.516177820745
229170,100_2105AV_7.7,6,2019/09/28 15:59:29+00,100_2105AV_7.7,,,pvstekening-100_2105AV_7.7_0_6.pdf,391cd4b6-af7b-4b40-b7d4-4da78eeeea2e,,,,,,800.590252199307
229171,100_2105AV_7.7,7,2019/09/28 15:59:30+00,100_2105AV_7.7,,,pvstekening-100_2105AV_7.7_0_7.pdf,391cd4b6-af7b-4b40-b7d4-4da78eeeea2e,,,,,,639.077322079532
229172,100_2101AV_7.7,6,2019/09/28 15:59:33+00,100_2101AV_7.7,,,pvstekening-100_2101AV_7.7_0_6.pdf,45e27c8b-a2eb-4cf9-ad36-7bcf3efef0ce,,,,,,800.472280561247
229173,100_2101AV_7.7,7,2019/09/28 15:59:34+00,100_2101AV_7.7,,,pvstekening-100_2101AV_7.7_0_7.pdf,45e27c8b-a2eb-4cf9-ad36-7bcf3efef0ce,,,,,,739.311965644039
229179,100_2105AV_7.7,1,2019/09/28 15:59:17+00,100_2105AV_7.7,,,pvstekening-100_2105AV_7.7_0_1.pdf,391cd4b6-af7b-4b40-b7d4-4da78eeeea2e,,,,,,800.511865642534
229180,100_2101AV_7.7,3,2019/09/28 15:59:24+00,100_2101AV_7.7,,,pvstekening-100_2101AV_7.7_0_3.pdf,45e27c8b-a2eb-4cf9-ad36-7bcf3efef0ce,,,,,,800.377165486665
229181,100_2105AV_7.7,4,2019/09/28 15:59:26+00,100_2105AV_7.7,,,pvstekening-100_2105AV_7.7_0_4.pdf,391cd4b6-af7b-4b40-b7d4-4da78eeeea2e,,,,,,800.438530528274
229182,100_2101AV_7.7,5,2019/09/28 15:59:31+00,100_2101AV_7.7,,,pvstekening-100_2101AV_7.7_0_5.pdf,45e27c8b-a2eb-4cf9-ad36-7bcf3efef0ce,,,,,,800.519751510333
229195,100_2101AV_7.7,4,2019/09/28 15:59:28+00,100_2101AV_7.7,,,pvstekening-100_2101AV_7.7_0_4.pdf,45e27c8b-a2eb-4cf9-ad36-7bcf3efef0ce,,,,,,800.439285716573
229198,530_113AR_12.3,0,2019/09/28 16:27:54+00,530_113AR_12.3,380c8c79-f71f-43c5-a3e2-b5780d6b7346,,pvstekening-530_113AR_12.3_0_0.pdf,2c2b5393-bfe2-4049-9de7-0ce56b0d3c5a,,,,,,225.517956787215
229211,100_2115AL_7.9,0,2019/09/28 16:00:40+00,100_2115AL_7.9,703e75c9-7d16-46fe-996c-9ca984df6987,,pvstekening-100_2115AL_7.9_0_0.pdf,46e1f97b-2304-43fe-8821-1ffb8663e30e,,,,,,103.896861693037
229231,100_2101BL_7.8,6,2019/09/28 16:08:28+00,100_2101BL_7.8,,,pvstekening-100_2101BL_7.8_0_6.pdf,809d3ee0-d35f-4d44-a5d1-adcab4d6054c,,,,,,800.433529312058
