FID,hoogte,mastcode,lichtmastnummer,omschrijving,aanlegjaar,geometrie
O10002_GBI_Lichtmasten.1745,4,kp11,bkp11,lichtmast,1990,MULTIPOINT ((175376.589 496349.3))
O10002_GBI_Lichtmasten.1746,5,ko48,bko48,lichtmast,1990,MULTIPOINT ((175811.219 496176.31))
O10002_GBI_Lichtmasten.1747,4,ko46,bko46,lichtmast,1990,MULTIPOINT ((175845.919 496208.53))
O10002_GBI_Lichtmasten.1748,5,ko13,bko13,lichtmast,1990,MULTIPOINT ((175807.699 496047.41))
O10002_GBI_Lichtmasten.1749,5,ko08,bko08,lichtmast,1990,MULTIPOINT ((175756.199 495980.06))
O10002_GBI_Lichtmasten.1750,4,kl23,bkl23,lichtmast,1990,MULTIPOINT ((175371.703 496235.296))
O10002_GBI_Lichtmasten.1751,4,kl17,bkl17,lichtmast,1990,MULTIPOINT ((175276.532 496280.439))
O10002_GBI_Lichtmasten.1752,4,kl11,bkl11,lichtmast,1990,MULTIPOINT ((175273.569 496349.61))
O10002_GBI_Lichtmasten.1753,4,kh05,bkh05,lichtmast,1993,MULTIPOINT ((175444.309 495882.36))
O10002_GBI_Lichtmasten.1754,6,hu03,bhu03,lichtmast,1981,MULTIPOINT ((176554.359 496606.18))
O10002_GBI_Lichtmasten.1755,5,ho09,bho09,lichtmast,1989,MULTIPOINT ((175976.939 496455.73))
O10002_GBI_Lichtmasten.1756,5,ge07,bge07,lichtmast,1974,MULTIPOINT ((176001.951 496660.415))
O10002_GBI_Lichtmasten.1757,5,fr03,bfr03,lichtmast,1988,MULTIPOINT ((175593.309 496265.17))
O10002_GBI_Lichtmasten.1758,6,er34,ber34,lichtmast,1978,MULTIPOINT ((176465.639 496483.31))
O10002_GBI_Lichtmasten.1759,6,er28,ber28,lichtmast,1978,MULTIPOINT ((176362.915 496640.301))
O10002_GBI_Lichtmasten.1760,6,er17,ber17,lichtmast,1978,MULTIPOINT ((176189.981 496602.135))
O10002_GBI_Lichtmasten.1761,6,er16,ber16,lichtmast,1978,MULTIPOINT ((176190.95 496563.078))
O10002_GBI_Lichtmasten.1762,5,er12,ber12,lichtmast,1978,MULTIPOINT ((176113.782 496549.092))
O10002_GBI_Lichtmasten.1763,7,dr14,bdr14,lichtmast,1990,MULTIPOINT ((175912.548 496254.9))
O10002_GBI_Lichtmasten.1764,5,dk04,sdk04,lichtmast,1999,MULTIPOINT ((172310.439 508104.135))
O10002_GBI_Lichtmasten.1765,5,vg02,svg02,lichtmast,1999,MULTIPOINT ((172301.9 508164.755))
O10002_GBI_Lichtmasten.1766,4,bu03b,sbu03b,lichtmast,1988,MULTIPOINT ((171645.095 509091.805))
O10002_GBI_Lichtmasten.1767,7,vd03,dvd03,lichtmast,1991,MULTIPOINT ((180069.718 510223.867))
O10002_GBI_Lichtmasten.1768,4,du02,sdu02,lichtmast,1996,MULTIPOINT ((172437.856 508473.364))
O10002_GBI_Lichtmasten.1769,7,kf03,skf03,lichtmast,1996,MULTIPOINT ((172091.801 508387.984))
O10002_GBI_Lichtmasten.1770,4,sv01,ssv01,lichtmast,1996,MULTIPOINT ((172099.744 508399.901))
O10002_GBI_Lichtmasten.1771,4,kl05,skl05,lichtmast,1996,MULTIPOINT ((172198.961 508693.061))
O10002_GBI_Lichtmasten.1772,5,ht35,sht35,lichtmast,1987,MULTIPOINT ((171973.516 508486.916))
O10002_GBI_Lichtmasten.1773,4,sv03,ssv03,lichtmast,1996,MULTIPOINT ((172135.165 508452.46))
O10002_GBI_Lichtmasten.1774,4,sv06,ssv06,lichtmast,1996,MULTIPOINT ((172188.529 508472.795))
O10002_GBI_Lichtmasten.1775,4,bu03,sbu03,lichtmast,1987,MULTIPOINT ((171675.902 509115.212))
O10002_GBI_Lichtmasten.1776,4,bo03,sbo03,lichtmast,1996,MULTIPOINT ((171994.217 508591.684))
O10002_GBI_Lichtmasten.1777,4,pp01,spp01,lichtmast,1996,MULTIPOINT ((172203.92 508542.767))
O10002_GBI_Lichtmasten.1778,4,sk11,ssk11,lichtmast,1996,MULTIPOINT ((171979.725 508613.424))
O10002_GBI_Lichtmasten.1779,7,ko24,sko24,lichtmast,1989,MULTIPOINT ((172980.206 509634.329))
O10002_GBI_Lichtmasten.1780,7,ko25,sko25,lichtmast,2003,MULTIPOINT ((173009.723 509615.171))
O10002_GBI_Lichtmasten.1781,7,ms08,sms08,lichtmast,2002,MULTIPOINT ((172997.915 509339.213))
O10002_GBI_Lichtmasten.1782,5,zb04a,szb04a,lichtmast,1999,MULTIPOINT ((172457.358 508214.651))
O10002_GBI_Lichtmasten.1783,6,zw17,szw17,lichtmast,1999,MULTIPOINT ((172073.298 508093.646))
O10002_GBI_Lichtmasten.1784,4,zw12,szw12,lichtmast,1999,MULTIPOINT ((172200.917 508022.621))
O10002_GBI_Lichtmasten.1785,5,dk08,sdk08,lichtmast,1999,MULTIPOINT ((172201.848 508081.235))
O10002_GBI_Lichtmasten.1786,4,lv05c,slv05c,lichtmast,2001,MULTIPOINT ((172400.691 508465.665))
O10002_GBI_Lichtmasten.1787,7,bi07,sbi07,lichtmast,2000,MULTIPOINT ((171907.16 508229.521))
O10002_GBI_Lichtmasten.1788,7,bi08,sbi08,lichtmast,2000,MULTIPOINT ((171889.91 508219.021))
O10002_GBI_Lichtmasten.1789,4,bu04a,sbu04a,lichtmast,1988,MULTIPOINT ((171627.612 509120.567))
O10002_GBI_Lichtmasten.1790,6,de01,bde01,lichtmast,1981,MULTIPOINT ((176345.669 496419.93))
O10002_GBI_Lichtmasten.1791,6,cu20,bcu20,lichtmast,1988,MULTIPOINT ((175707.049 496142.64))
O10002_GBI_Lichtmasten.1792,6,cu06,bcu06,lichtmast,1988,MULTIPOINT ((175522.041 496222.134))
O10002_GBI_Lichtmasten.1793,4,cu16,bcu16,lichtmast,1988,MULTIPOINT ((175648.707 496108.134))
O10002_GBI_Lichtmasten.1794,4,cu12,bcu12,lichtmast,1988,MULTIPOINT ((175567.457 496186.217))
O10002_GBI_Lichtmasten.1795,6,bo11,bbo11,lichtmast,1988,MULTIPOINT ((175471.279 496271.83))
O10002_GBI_Lichtmasten.1796,4,bu10,bbu10,lichtmast,1987,MULTIPOINT ((175095.171 496306.119))
O10002_GBI_Lichtmasten.1797,4,bo09,bbo09,lichtmast,1988,MULTIPOINT ((175455.109 496237.32))
O10002_GBI_Lichtmasten.1798,4,ba01,bba01,lichtmast,2007,MULTIPOINT ((175762.106 496466.89))
O10002_GBI_Lichtmasten.1799,5,wk01,bwk01,lichtmast,2005,MULTIPOINT ((175464.961 496476.063))
O10002_GBI_Lichtmasten.1800,5,wk02,bwk02,lichtmast,2005,MULTIPOINT ((175443.813 496499.985))
O10002_GBI_Lichtmasten.1801,6,hd01,shd01,lichtmast,1999,MULTIPOINT ((172213.358 508319.41))
O10002_GBI_Lichtmasten.1802,6,hd43,shd43,lichtmast,1999,MULTIPOINT ((171995.632 508159.709))
O10002_GBI_Lichtmasten.1803,5,hd10,shd10,lichtmast,1999,MULTIPOINT ((172132.494 508317.568))
O10002_GBI_Lichtmasten.1804,4,hd15,shd15,lichtmast,1999,MULTIPOINT ((172037.788 508338.281))
O10002_GBI_Lichtmasten.1805,4,hd29,shd29,lichtmast,1999,MULTIPOINT ((172031.271 508273.302))
O10002_GBI_Lichtmasten.1806,4,hd56,shd56,lichtmast,1999,MULTIPOINT ((172138.009 508270.852))
O10002_GBI_Lichtmasten.1807,4,vb06,bvb06,lichtmast,2007,MULTIPOINT ((175854.884 496404.668))
O10002_GBI_Lichtmasten.1808,7,ps08,bps08,lichtmast,2003,MULTIPOINT ((176563.503 496979.19))
O10002_GBI_Lichtmasten.1809,7,wp02,bwp02,lichtmast,2002,MULTIPOINT ((176634.472 496970.171))
O10002_GBI_Lichtmasten.1810,7,wp03,bwp03,lichtmast,2002,MULTIPOINT ((176655.343 496940.941))
O10002_GBI_Lichtmasten.1811,5,hk05,bhk05,lichtmast,2007,MULTIPOINT ((175462.364 496567.593))
O10002_GBI_Lichtmasten.1812,8,ol05,bol05,lichtmast,2012,MULTIPOINT ((176257.458 496042.19))
O10002_GBI_Lichtmasten.1813,8,ol29,bol29,lichtmast,2012,MULTIPOINT ((176688.011 496508.41))
O10002_GBI_Lichtmasten.1814,6,wi06,bwi06,lichtmast,2012,MULTIPOINT ((176696.337 496165.145))
O10002_GBI_Lichtmasten.1815,10,ol24,bol24,lichtmast,2012,MULTIPOINT ((176647.073 496494.777))
O10002_GBI_Lichtmasten.1816,5,hk18,bhk18,lichtmast,2007,MULTIPOINT ((175504.813 496679.374))
O10002_GBI_Lichtmasten.1817,5,hk40,bhk40,lichtmast,2012,MULTIPOINT ((175590.541 496775.063))
O10002_GBI_Lichtmasten.1818,5,bh10,bbh10,lichtmast,2012,MULTIPOINT ((175521.126 496684.338))
O10002_GBI_Lichtmasten.1819,5,hk31,bhk31,lichtmast,2012,MULTIPOINT ((175422.654 496625.135))
O10002_GBI_Lichtmasten.1820,7,pw06,bpw06,lichtmast,2000,MULTIPOINT ((176657.954 497258.797))
O10002_GBI_Lichtmasten.1821,7,pw12,bpw12,lichtmast,2000,MULTIPOINT ((176804.442 497358.013))
O10002_GBI_Lichtmasten.1822,5,bi08,bbi08,lichtmast,2002,MULTIPOINT ((175332.187 496525.578))
O10002_GBI_Lichtmasten.1823,7,lk11,blk11,lichtmast,2002,MULTIPOINT ((176669.742 496656.202))
O10002_GBI_Lichtmasten.1824,8,ba40,bba40,lichtmast,2000,MULTIPOINT ((176074.577 496738.788))
O10002_GBI_Lichtmasten.1825,8,ba55,bba55,lichtmast,2003,MULTIPOINT ((176544.86 496649.561))
O10002_GBI_Lichtmasten.1826,8,ba60,bba60,lichtmast,2003,MULTIPOINT ((176622.821 496530.481))
O10002_GBI_Lichtmasten.1827,8,sw01,bsw01,lichtmast,2000,MULTIPOINT ((175995.97 496746.77))
O10002_GBI_Lichtmasten.1828,5,tt01,btt01,lichtmast,1997,MULTIPOINT ((176143.932 496157.94))
O10002_GBI_Lichtmasten.1829,4,vl02,bvl02,lichtmast,1996,MULTIPOINT ((176053.584 495782.778))
O10002_GBI_Lichtmasten.1830,5,lu83,blu83,lichtmast,1995,MULTIPOINT ((175757.567 495811.364))
O10002_GBI_Lichtmasten.1831,5,sc02,bsc02,lichtmast,1997,MULTIPOINT ((176133.377 496059.586))
O10002_GBI_Lichtmasten.1832,4,ja02,bja02,lichtmast,1997,MULTIPOINT ((176098.975 496147.93))
O10002_GBI_Lichtmasten.1833,4,ja20,bja20,lichtmast,1997,MULTIPOINT ((176183.65 495978.538))
O10002_GBI_Lichtmasten.1834,4,ja16,bja16,lichtmast,1997,MULTIPOINT ((176223.068 496091.637))
O10002_GBI_Lichtmasten.1835,4,ja11,bja11,lichtmast,1997,MULTIPOINT ((176252.285 496233.591))
O10002_GBI_Lichtmasten.1836,7,dr29,bdr29,lichtmast,1996,MULTIPOINT ((176080.595 496051.246))
O10002_GBI_Lichtmasten.1837,4,ka09,bka09,lichtmast,1996,MULTIPOINT ((176108.143 495837.512))
O10002_GBI_Lichtmasten.1838,5,ka02,bka02,lichtmast,1996,MULTIPOINT ((176097.053 495917.988))
O10002_GBI_Lichtmasten.1839,4,vl08,bvl08,lichtmast,1996,MULTIPOINT ((176053.394 495685.695))
O10002_GBI_Lichtmasten.1840,5,jo06,bjo06,lichtmast,1996,MULTIPOINT ((175990.54 495973.838))
O10002_GBI_Lichtmasten.1841,7,ns07,sns07,lichtmast,1988,MULTIPOINT ((172086.559 509385.19))
O10002_GBI_Lichtmasten.1842,7,zu24,szu24,lichtmast,2007,MULTIPOINT ((172396.979 509179.69))
O10002_GBI_Lichtmasten.1843,7,kf01,skf01,lichtmast,1996,MULTIPOINT ((172038.6 508432.478))
O10002_GBI_Lichtmasten.1844,4,zb06,szb06,lichtmast,1996,MULTIPOINT ((172462.834 508267.804))
O10002_GBI_Lichtmasten.1845,4,zb10,szb10,lichtmast,1996,MULTIPOINT ((172508.869 508338.081))
O10002_GBI_Lichtmasten.1846,4,ro03,sro03,lichtmast,1996,MULTIPOINT ((172267.263 508425.103))
O10002_GBI_Lichtmasten.1847,5,za08,bza08,lichtmast,1982,MULTIPOINT ((176020.971 496189.951))
O10002_GBI_Lichtmasten.1848,5,za07,bza07,lichtmast,1982,MULTIPOINT ((176030.779 496212.21))
O10002_GBI_Lichtmasten.1849,5,we07,bwe07,lichtmast,2003,MULTIPOINT ((175547.594 496470.549))
O10002_GBI_Lichtmasten.1850,5,we03,bwe03,lichtmast,1988,MULTIPOINT ((175510.863 496506.226))
O10002_GBI_Lichtmasten.1851,4,ui08,bui08,lichtmast,1990,MULTIPOINT ((175253.533 496200.278))
O10002_GBI_Lichtmasten.1852,5,sp26,bsp26,lichtmast,2008,MULTIPOINT ((175143.449 495795.211))
O10002_GBI_Lichtmasten.1853,6,sp23,bsp23,lichtmast,2008,MULTIPOINT ((175213.695 495858.853))
O10002_GBI_Lichtmasten.1854,6,sp07,bsp07,lichtmast,2008,MULTIPOINT ((175380.855 496059.125))
O10002_GBI_Lichtmasten.1855,5,re06,bre06,lichtmast,1982,MULTIPOINT ((176003.825 496433.342))
O10002_GBI_Lichtmasten.1856,5,re01,bre01,lichtmast,1982,MULTIPOINT ((176097.279 496428.97))
O10002_GBI_Lichtmasten.1857,5,pl08,bpl08,lichtmast,1988,MULTIPOINT ((175708.659 496387.12))
O10002_GBI_Lichtmasten.1858,4,pl06,bpl06,lichtmast,1988,MULTIPOINT ((175735.731 496408.026))
O10002_GBI_Lichtmasten.1859,4,pa14,bpa14,lichtmast,1993,MULTIPOINT ((175610.989 495783.67))
O10002_GBI_Lichtmasten.1860,6,pa04,bpa04,lichtmast,1993,MULTIPOINT ((175463.009 495973.41))
O10002_GBI_Lichtmasten.1861,6,pa02,bpa02,lichtmast,1993,MULTIPOINT ((175412.739 496018.37))
O10002_GBI_Lichtmasten.1862,4,pa08,bpa08,lichtmast,1993,MULTIPOINT ((175542.089 495860.76))
O10002_GBI_Lichtmasten.1863,7,no14,bno14,lichtmast,1977,MULTIPOINT ((175930.182 496879.986))
O10002_GBI_Lichtmasten.1864,7,no04,bno04,lichtmast,1977,MULTIPOINT ((176192.478 496891.005))
O10002_GBI_Lichtmasten.1865,7,no02,bno02,lichtmast,1977,MULTIPOINT ((176272.266 496948.239))
O10002_GBI_Lichtmasten.1866,7,oo10,boo10,lichtmast,1979,MULTIPOINT ((176414.353 497230.435))
O10002_GBI_Lichtmasten.1867,4,hd57,shd57,lichtmast,1999,MULTIPOINT ((172159.423 508256.321))
O10002_GBI_Lichtmasten.1868,5,bz16,sbz16,lichtmast,1999,MULTIPOINT ((172333.201 509017.592))
O10002_GBI_Lichtmasten.1869,7,bs02,sbs02,lichtmast,2011,MULTIPOINT ((173083.084 509350.73))
O10002_GBI_Lichtmasten.1870,7,ms02,sms02,lichtmast,2011,MULTIPOINT ((173098.577 509500.09))
O10002_GBI_Lichtmasten.1871,5,ve10b,sve10b,lichtmast,2007,MULTIPOINT ((172439.808 508857.793))
O10002_GBI_Lichtmasten.1872,5,hr08a,shr08a,lichtmast,1998,MULTIPOINT ((172476.953 509067.847))
O10002_GBI_Lichtmasten.1873,5,ls17a,sls17a,lichtmast,2009,MULTIPOINT ((172078.803 509091.841))
O10002_GBI_Lichtmasten.1874,7,ms05,sms05,lichtmast,2002,MULTIPOINT ((173039.181 509404.825))
O10002_GBI_Lichtmasten.1875,7,ms04,sms04,lichtmast,2002,MULTIPOINT ((173060.24 509438.909))
O10002_GBI_Lichtmasten.1876,5,eu07,deu07,lichtmast,2003,MULTIPOINT ((176123.022 504985.014))
O10002_GBI_Lichtmasten.1877,5,eu81,deu81,lichtmast,2003,MULTIPOINT ((176330.015 505060.14))
O10002_GBI_Lichtmasten.1878,5,kra058,dkra058,lichtmast,2004,MULTIPOINT ((176138.235 505212.507))
O10002_GBI_Lichtmasten.1879,6,sg16,dsg16,lichtmast,2009,MULTIPOINT ((177776.826 503201.584))
O10002_GBI_Lichtmasten.1880,7,gim02,dgim02,lichtmast,2007,MULTIPOINT ((175683.508 504989.347))
O10002_GBI_Lichtmasten.1881,7,gim06,dgim06,lichtmast,2007,MULTIPOINT ((175558.017 504966.803))
O10002_GBI_Lichtmasten.1882,7,gim10,dgim10,lichtmast,2007,MULTIPOINT ((175482.512 504969.981))
O10002_GBI_Lichtmasten.1883,5,sg23,dsg23,lichtmast,2005,MULTIPOINT ((177845.623 503205.454))
O10002_GBI_Lichtmasten.1884,8,en18,den18,lichtmast,2009,MULTIPOINT ((177297.215 505175.739))
O10002_GBI_Lichtmasten.1885,7,gim11,dgim11,lichtmast,2007,MULTIPOINT ((175469.199 504955.305))
O10002_GBI_Lichtmasten.1886,5,kle04,dkle04,lichtmast,2012,MULTIPOINT ((175586.415 504988.094))
O10002_GBI_Lichtmasten.1887,5,kle09,dkle09,lichtmast,2009,MULTIPOINT ((175710.08 504998.021))
O10002_GBI_Lichtmasten.1888,8,no081,dno081,lichtmast,2012,MULTIPOINT ((177690.981 505113.088))
O10002_GBI_Lichtmasten.1889,5,man04,dman04,lichtmast,2009,MULTIPOINT ((175556.803 505177.545))
O10002_GBI_Lichtmasten.1890,5,sme02,dsme02,lichtmast,2009,MULTIPOINT ((175482.588 505000.735))
O10002_GBI_Lichtmasten.1891,8,rst04h,drst04h,lichtmast,2005,MULTIPOINT ((177121.559 505714.655))
O10002_GBI_Lichtmasten.1892,5,sjo02,dsjo02,lichtmast,2010,MULTIPOINT ((175466.426 504927.008))
O10002_GBI_Lichtmasten.1893,5,slg04,dslg04,lichtmast,2010,MULTIPOINT ((175312.353 504827.136))
O10002_GBI_Lichtmasten.1894,5,san04,dsan04,lichtmast,2010,MULTIPOINT ((175642.592 504854.008))
O10002_GBI_Lichtmasten.1895,8,mm11,dmm11,lichtmast,1996,MULTIPOINT ((175967.264 504970.612))
O10002_GBI_Lichtmasten.1896,7,ht24,dht24,lichtmast,2003,MULTIPOINT ((178332.652 505260.122))
O10002_GBI_Lichtmasten.1897,5,mo126a,dmo126a,lichtmast,2009,MULTIPOINT ((178013.366 504689.221))
O10002_GBI_Lichtmasten.1898,5,gu14b,dgu14b,lichtmast,2010,MULTIPOINT ((177787.676 504816.678))
O10002_GBI_Lichtmasten.1899,5,gu14c,dgu14c,lichtmast,2010,MULTIPOINT ((177812.504 504811.414))
O10002_GBI_Lichtmasten.1900,5,spe07,dspe07,lichtmast,1996,MULTIPOINT ((178159.92 504100.151))
O10002_GBI_Lichtmasten.1901,8,fd128,dfd128,lichtmast,2001,MULTIPOINT ((178227.196 503953.54))
O10002_GBI_Lichtmasten.1902,10,fd115,dfd115,lichtmast,2000,MULTIPOINT ((178262.485 504224.496))
O10002_GBI_Lichtmasten.1903,10,fd114,dfd114,lichtmast,2000,MULTIPOINT ((178273.39 504231.332))
O10002_GBI_Lichtmasten.1904,6,fa42,dfa42,lichtmast,1978,MULTIPOINT ((178203.77 503340.196))
O10002_GBI_Lichtmasten.1905,6,fa33,dfa33,lichtmast,1978,MULTIPOINT ((178256.045 503469.897))
O10002_GBI_Lichtmasten.1906,5,ee01,dee01,lichtmast,1978,MULTIPOINT ((178172.636 503360.129))
O10002_GBI_Lichtmasten.1907,7,dp12,ddp12,lichtmast,2006,MULTIPOINT ((177436.23 504151.594))
O10002_GBI_Lichtmasten.1908,4,kgd06,dkgd06,lichtmast,1997,MULTIPOINT ((176565.44 504834.054))
O10002_GBI_Lichtmasten.1909,4,jo05,djo05,lichtmast,1997,MULTIPOINT ((176482.285 504930.552))
O10002_GBI_Lichtmasten.1910,4,jo02,djo02,lichtmast,1997,MULTIPOINT ((176539.182 504991.96))
O10002_GBI_Lichtmasten.1911,4,ard06,dard06,lichtmast,1997,MULTIPOINT ((176435.187 504954.755))
O10002_GBI_Lichtmasten.1912,5,kra013,dkra013,lichtmast,1998,MULTIPOINT ((176552.234 504834.744))
O10002_GBI_Lichtmasten.1913,5,kra009,dkra009,lichtmast,1998,MULTIPOINT ((176631.916 504761.033))
O10002_GBI_Lichtmasten.1914,5,kra007,dkra007,lichtmast,1998,MULTIPOINT ((176666.979 504728.555))
O10002_GBI_Lichtmasten.1915,5,kra004,dkra004,lichtmast,1998,MULTIPOINT ((176729.181 504670.79))
O10002_GBI_Lichtmasten.1916,4,rdg01,drdg01,lichtmast,1998,MULTIPOINT ((176777.918 504909.537))
O10002_GBI_Lichtmasten.1917,5,vi12,dvi12,lichtmast,1997,MULTIPOINT ((176541.673 504825.701))
O10002_GBI_Lichtmasten.1918,4,vi08,dvi08,lichtmast,1997,MULTIPOINT ((176453.204 504858.712))
O10002_GBI_Lichtmasten.1919,4,ars10,dars10,lichtmast,1998,MULTIPOINT ((176452.562 504474.561))
O10002_GBI_Lichtmasten.1920,4,drl07,ddrl07,lichtmast,1998,MULTIPOINT ((176388.532 504646.342))
O10002_GBI_Lichtmasten.1921,5,drl05,ddrl05,lichtmast,1998,MULTIPOINT ((176411.839 504614.739))
O10002_GBI_Lichtmasten.1922,4,bpn17,dbpn17,lichtmast,1998,MULTIPOINT ((176154.424 504770.461))
O10002_GBI_Lichtmasten.1923,8,mm40,dmm40,lichtmast,1996,MULTIPOINT ((176492.503 505125.7))
O10002_GBI_Lichtmasten.1924,8,mm28,dmm28,lichtmast,1996,MULTIPOINT ((176256.059 504898.842))
O10002_GBI_Lichtmasten.1925,8,mm26,dmm26,lichtmast,1996,MULTIPOINT ((176181.595 504914.498))
O10002_GBI_Lichtmasten.1926,8,mm05,dmm05,lichtmast,1996,MULTIPOINT ((175837.386 504987.103))
O10002_GBI_Lichtmasten.1927,7,ost16,dost16,lichtmast,2010,MULTIPOINT ((177876.792 504009.052))
O10002_GBI_Lichtmasten.1928,4,ost10,dost10,lichtmast,1988,MULTIPOINT ((177727.298 504038.722))
O10002_GBI_Lichtmasten.1929,4,nl18,dnl18,lichtmast,1989,MULTIPOINT ((178234.319 504408.6))
O10002_GBI_Lichtmasten.1930,4,nl17,dnl17,lichtmast,1989,MULTIPOINT ((178223.958 504386.69))
O10002_GBI_Lichtmasten.1931,4,nl12,dnl12,lichtmast,1989,MULTIPOINT ((178157.849 504432.92))
O10002_GBI_Lichtmasten.1932,5,nl10,dnl10,lichtmast,2011,MULTIPOINT ((178133.489 504444.29))
O10002_GBI_Lichtmasten.1933,5,nl06,dnl06,lichtmast,1989,MULTIPOINT ((178010.027 504467.094))
O10002_GBI_Lichtmasten.1934,4,no019,dno019,lichtmast,1988,MULTIPOINT ((177596.279 504501.667))
O10002_GBI_Lichtmasten.1935,4,no016,dno016,lichtmast,1988,MULTIPOINT ((177574.166 504399.881))
O10002_GBI_Lichtmasten.1936,4,ma02,dma02,lichtmast,1988,MULTIPOINT ((177732.957 504483.119))
O10002_GBI_Lichtmasten.1937,5,lz02,dlz02,lichtmast,1991,MULTIPOINT ((177908.997 504441.022))
O10002_GBI_Lichtmasten.1938,5,ll04,dll04,lichtmast,1978,MULTIPOINT ((178249.017 503610.639))
O10002_GBI_Lichtmasten.1939,4,lp10,dlp10,lichtmast,1991,MULTIPOINT ((177105.969 502970.23))
O10002_GBI_Lichtmasten.1940,4,lp14,dlp14,lichtmast,1991,MULTIPOINT ((177086.989 502924.59))
O10002_GBI_Lichtmasten.1941,5,py05,dpy05,lichtmast,2011,MULTIPOINT ((177134.979 503233.26))
O10002_GBI_Lichtmasten.1942,4,rp06,drp06,lichtmast,1992,MULTIPOINT ((176896.939 503099.56))
O10002_GBI_Lichtmasten.1943,4,rd03,drd03,lichtmast,1991,MULTIPOINT ((177141.189 503054.79))
O10002_GBI_Lichtmasten.1944,4,scp24,dscp24,lichtmast,1994,MULTIPOINT ((176325.36 502935.76))
O10002_GBI_Lichtmasten.1945,4,sh04,dsh04,lichtmast,1994,MULTIPOINT ((176802.329 502716.44))
O10002_GBI_Lichtmasten.1946,5,ssp04,dssp04,lichtmast,2011,MULTIPOINT ((176707.759 502899.06))
O10002_GBI_Lichtmasten.1947,4,wh03,dwh03,lichtmast,1991,MULTIPOINT ((176643.629 502763.47))
O10002_GBI_Lichtmasten.1948,4,le01,dle01,lichtmast,1997,MULTIPOINT ((176702.703 504877.369))
O10002_GBI_Lichtmasten.1949,5,ars05,dars05,lichtmast,1998,MULTIPOINT ((176417.84 504600.728))
O10002_GBI_Lichtmasten.1950,5,drl04,ddrl04,lichtmast,1998,MULTIPOINT ((176440.905 504631.343))
O10002_GBI_Lichtmasten.1951,4,bpn01,dbpn01,lichtmast,1998,MULTIPOINT ((176317.223 504869.691))
O10002_GBI_Lichtmasten.1952,5,rb18,drb18,lichtmast,1996,MULTIPOINT ((178034.774 504153.859))
O10002_GBI_Lichtmasten.1953,5,rb16,drb16,lichtmast,1996,MULTIPOINT ((178057.662 504165.835))
O10002_GBI_Lichtmasten.1954,4,ec05,dec05,lichtmast,1996,MULTIPOINT ((178072.111 504329.484))
O10002_GBI_Lichtmasten.1955,4,ec04,dec04,lichtmast,1996,MULTIPOINT ((178088.042 504329.267))
O10002_GBI_Lichtmasten.1956,4,wo20,dwo20,lichtmast,1996,MULTIPOINT ((178164.005 504377.696))
O10002_GBI_Lichtmasten.1957,4,wo14,dwo14,lichtmast,1996,MULTIPOINT ((178060.344 504321.549))
O10002_GBI_Lichtmasten.1958,4,wo02,dwo02,lichtmast,1996,MULTIPOINT ((178116.848 504217.705))
O10002_GBI_Lichtmasten.1959,5,spe30,dspe30,lichtmast,1996,MULTIPOINT ((178207.85 504302.789))
O10002_GBI_Lichtmasten.1960,9,kra023a,dkra023a,lichtmast,1998,MULTIPOINT ((176386.791 504987.515))
O10002_GBI_Lichtmasten.1961,6,wf06,dwf06,lichtmast,1991,MULTIPOINT ((177733.567 504313.911))
O10002_GBI_Lichtmasten.1962,5,ze08,dze08,lichtmast,1988,MULTIPOINT ((177800.24 504373.639))
O10002_GBI_Lichtmasten.1963,5,ze04,dze04,lichtmast,1988,MULTIPOINT ((177670.751 504400.547))
O10002_GBI_Lichtmasten.1964,5,ze02,dze02,lichtmast,1988,MULTIPOINT ((177609.522 504413.457))
O10002_GBI_Lichtmasten.1965,7,wf02,dwf02,lichtmast,2006,MULTIPOINT ((177574.317 504341.161))
O10002_GBI_Lichtmasten.1966,5,wt10,dwt10,lichtmast,2005,MULTIPOINT ((177671.41 503308.29))
O10002_GBI_Lichtmasten.1967,3,wt06,dwt06,lichtmast,2005,MULTIPOINT ((177590.443 503289.955))
O10002_GBI_Lichtmasten.1968,4,rt07,drt07,lichtmast,1991,MULTIPOINT ((177262.719 502975.92))
O10002_GBI_Lichtmasten.1969,4,rt08,drt08,lichtmast,1991,MULTIPOINT ((177271.599 503003.97))
O10002_GBI_Lichtmasten.1970,5,oe241,doe241,lichtmast,2010,MULTIPOINT ((178202.532 504516.388))
O10002_GBI_Lichtmasten.1971,5,oe225,doe225,lichtmast,2010,MULTIPOINT ((178178.156 504587.295))
O10002_GBI_Lichtmasten.1972,5,oe208,doe208,lichtmast,2010,MULTIPOINT ((178123.199 504639.804))
O10002_GBI_Lichtmasten.1973,5,oe205,doe205,lichtmast,2010,MULTIPOINT ((178060.672 504633.93))
O10002_GBI_Lichtmasten.1974,4,lp08,dlp08,lichtmast,1991,MULTIPOINT ((177055.989 502998.16))
O10002_GBI_Lichtmasten.1975,4,rt09,drt09,lichtmast,1991,MULTIPOINT ((177238.409 502986.05))
O10002_GBI_Lichtmasten.1976,4,rd11,drd11,lichtmast,1991,MULTIPOINT ((177012.239 503084.23))
O10002_GBI_Lichtmasten.1977,4,rd15,drd15,lichtmast,1991,MULTIPOINT ((177015.809 503100.91))
O10002_GBI_Lichtmasten.1978,4,rd17,drd17,lichtmast,1991,MULTIPOINT ((177034.809 503146.8))
