FID,omschr,doorrijhgt,invent_oms,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
kunstoverweg_kenmerk.771,Viaduct,0,VIAD.,R,31.64100075,027,PKK0000088805,I,,POINT (123551.89169999957 423669.0131999999)
kunstoverweg_kenmerk.772,Viaduct,0,VIAD.IN RANG.BAAN m='KP.RIJNSWEERD',R,80.70800018,027,PKK0000088806,I,,POINT (139513.92880000174 456011.39070000127)
kunstoverweg_kenmerk.773,Viaduct,0,VIAD.IN RW. 27 (R.RIJB.)='KP.RIJNSWEERD',R,80.72299957,027,PKK0000088807,I,,POINT (139499.3286000006 456007.95050000027)
kunstoverweg_kenmerk.774,Viaduct,0,VIAD.IN RW. 27 (L.RIJB.)='KP.RIJNSWEERD',R,80.73899841,027,PKK0000088808,I,,POINT (139483.75510000065 456004.2809000015)
kunstoverweg_kenmerk.775,Viaduct,0,VIAD.IN RANG.BAAN n=KP.RIJNSWEERD',R,80.75499725,027,PKK0000088809,I,,POINT (139468.1816000007 456000.61140000075)
kunstoverweg_kenmerk.776,Viaduct,0,VIAD.'RIJNSWEERD WEST'IN VBW. u='KP.RIJNSWEERD',R,80.97299957,027,PKK0000088810,I,,POINT (139257.1532999985 455934.90480000153)
kunstoverweg_kenmerk.777,Viaduct,0,VIAD. I/D RW. 14,R,27.28300095,044,PKK0000088821,I,,POINT (84504.21290000156 457981.85920000076)
kunstoverweg_kenmerk.778,Viaduct,0,VIAD. I/D RW. 14,R,27.28300095,044,PKK0000088823,I,,POINT (84504.21290000156 457981.85920000076)
kunstoverweg_kenmerk.779,Viaduct,0,VIAD.'DE KOP'IN RW 7 (R.RIJB),R,100.72299957,007,PKK0000088941,I,,POINT (154542.7696999982 567532.0166999996)
kunstoverweg_kenmerk.780,Viaduct,0,VIAD. I/D VBW. g,R,114.83799744,028,PKK0000088949,I,,POINT (209926.82030000165 520527.1435999982)
kunstoverweg_kenmerk.781,Viaduct,0,VIAD.I/D HRR RW7='KP.JOURE',R,309.44500732,006,PKK0000089031,I,,POINT (182717.22140000015 551225.5163999982)
kunstoverweg_kenmerk.782,Viaduct,0,VIAD.'WYLDEHOARNE'I/D HASKERVELDWEG,R,311.51098633,006,PKK0000089033,I,,POINT (184420.31049999967 552536.3126000017)
kunstoverweg_kenmerk.783,Viaduct,0,VIAD.'WYLDEHOARNE'I/D HASKERVELDWEG,R,311.5039978,006,PKK0000089035,I,,POINT (184415.78730000183 552486.6691000015)
kunstoverweg_kenmerk.784,Viaduct,0,VIAD.'KATRYP'I/D MERCURIUS,R,144.24499512,007,PKK0000089046,I,,POINT (191000.39919999987 554641.6867999993)
kunstoverweg_kenmerk.785,Viaduct,0,VIAD.'VOSSENBROEK'I/D WERLERWEG,R,220.16499329,050,PKK0000089178,I,,POINT (197291.057599999 482618.6290999986)
kunstoverweg_kenmerk.786,Viaduct,0,VIAD.,R,36.09000015,073,PKK0000089194,I,,POINT (207140.999499999 370043.5122000016)
kunstoverweg_kenmerk.787,Viaduct,0,VIAD.'DE GRAAF'I/D HAPSEWEG=N-264,R,84.65699768,073,PKK0000089195,I,,POINT (189674.6147999987 411560.241799999)
kunstoverweg_kenmerk.788,Viaduct,0,VIAD.I/D RW27 R.RIJB.,R,57.86199951,006,PKK0000089433,I,,POINT (149212.58520000055 488293.2076999992)
kunstoverweg_kenmerk.789,Viaduct,0,VIAD. 'BUITENHOUT ZUID'I/D VBW. h(RW. 6),R,118.72599792,027,PKK0000089459,I,,POINT (148882.95809999853 488107.14020000026)
kunstoverweg_kenmerk.790,Viaduct,0,VIAD.'WITTE BERGEN'I/D GOOYERGRACHT ZUID,R,28.79400063,001,PKK0000089498,I,,POINT (144286.79419999942 472119.22150000185)
kunstoverweg_kenmerk.791,Viaduct,0,VIAD.'GOOILAND'IN VBW.h ='KP.EEMNES',R,29.27000046,001,PKK0000089501,I,,POINT (144745.93129999936 471784.3504000008)
kunstoverweg_kenmerk.792,Viaduct,0,VIAD. BUS,R,62.73500061,002,PKK0000089523,I,,POINT (133528.1248999983 454076.8359999992)
kunstoverweg_kenmerk.793,Viaduct,0,VIAD. I/D RW12 VBW. t,R,46.0719986,004,PKK0000091002,I,,POINT (85659.9908999987 453151.4899000004)
kunstoverweg_kenmerk.794,Viaduct,0,VIAD. I/D RW12 VBW. u,R,46.10499954,004,PKK0000091003,I,,POINT (85668.52380000055 453120.68189999834)
kunstoverweg_kenmerk.795,Viaduct,0,VIAD.'ZUYDER BURCH'I/D,R,47.08000183,004,PKK0000091004,I,,POINT (85070.46999999881 452266.2677000016)
kunstoverweg_kenmerk.796,Viaduct,0,VIAD.'CLARISSA MARIA'I/D RW. 4 (L.RIJB.),R,49.3409996,004,PKK0000091006,I,,POINT (83020.77910000086 450403.51110000163)
kunstoverweg_kenmerk.797,Viaduct,0,VIAD.'CLARISSA MARIA'I/D RW. 4 (RANG.BAAN n),R,49.36399841,004,PKK0000091007,I,,POINT (83037.64719999954 450387.87629999965)
kunstoverweg_kenmerk.798,Viaduct,0,VIAD.'CLARISSA MARIA'I/D RW. 4 (RANG.BAAN n),R,50.04199982,004,PKK0000091008,I,,POINT (83022.1147999987 450388.14020000026)
kunstoverweg_kenmerk.799,Viaduct,0,VIAD.'CLARISSA MARIA'I/D RW. 4 (L.RIJB.),R,50.06000137,004,PKK0000091009,I,,POINT (83008.81679999828 450400.2712999992)
kunstoverweg_kenmerk.800,Viaduct,0,VIAD.'CLARISSA MARIA'I/D RW. 4 (R.RIJB.),R,50.08399963,004,PKK0000091010,I,,POINT (82991.19310000166 450416.5617999993)
kunstoverweg_kenmerk.801,Viaduct,0,VIAD. I/D SPOORWEG RIJSWIJK DEN HAAG,R,8.74100018,012,PKK0000091022,I,,POINT (87791.44189999998 452103.24720000103)
kunstoverweg_kenmerk.802,Viaduct,0,VIAD.I/D NEERBOSSCHEWEG ='KP.NEERBOSCH',R,104.25700378,073,PKK0000091061,I,,POINT (182067.0249999985 428233.5738000013)
kunstoverweg_kenmerk.803,Viaduct,0,VIAD.I/D NEERBOSSCHEWEG ='KP.NEERBOSCH',R,104.27899933,073,PKK0000091062,I,,POINT (182065.87750000134 428255.5401000008)
kunstoverweg_kenmerk.804,Viaduct,0,'VIAD. BLOKKEK'O/D BEUGENSEWEG = N621,R,4.4749999,077,PKK0000091070,I,,POINT (193428.19049999863 408287.5159999989)
kunstoverweg_kenmerk.805,Viaduct,0,VIAD.I/D BRASSERSKADE,R,7.26200008,013,PKK0000091202,I,,POINT (84518.53990000114 449148.4770999998)
kunstoverweg_kenmerk.806,Viaduct,0,VIAD.IN RW.3,R,38.47700119,016,PKK0000091247,I,,POINT (104010.59930000082 420697.25989999995)
kunstoverweg_kenmerk.807,Viaduct,0,VIAD.'DE HAAR'I/D DE HAAR,R,99.22100067,048,PKK0000091257,I,,POINT (225198.32360000163 509205.86300000176)
kunstoverweg_kenmerk.808,Viaduct,0,VIAD.'ORANJEOORD'IN RW. 59 (L.RIJB.),R,56.37099838,059,PKK0000091289,I,,POINT (88004.54919999838 408360.1972000003)
kunstoverweg_kenmerk.809,Viaduct,0,VIAD.I/D METROLIJN,R,71.67500305,004,PKK0000091438,I,,POINT (85167.91860000044 436200.4802000001)
kunstoverweg_kenmerk.810,Viaduct,0,VIAD.I/D METROLIJN,R,71.90200043,004,PKK0000091439,I,,POINT (85183.01319999993 436220.9565999992)
kunstoverweg_kenmerk.811,Viaduct,0,VIAD.I/D RW20 VBW. u,R,15.23999977,016,PKK0000091447,I,,POINT (95881.9076000005 440613.7474000007)
kunstoverweg_kenmerk.812,Viaduct,0,VIAD. I/D RW20,R,15.39400005,016,PKK0000091448,I,,POINT (96037.84769999981 440594.6704999991)
kunstoverweg_kenmerk.813,Viaduct,0,FIETSBRUG'TEGENBOSCH',R,158.63999939,002,PKK0000091112,I,,POINT (156556.1601999998 385479.47569999844)
kunstoverweg_kenmerk.814,Viaduct,0,FIETS-VOETG.VIAD.,R,11.99499989,004,PKK0000091134,I,,POINT (109178.50319999829 477231.4145000018)
kunstoverweg_kenmerk.815,Viaduct,0,VIAD.I/D BURG.DETMERSWEG (R.RIJB.),R,34.83000183,004,PKK0000091137,I,,POINT (93796.27470000088 460697.27540000156)
kunstoverweg_kenmerk.816,Viaduct,0,VIAD.I/D BURG.DETMERSWEG (L.RIJB.),R,34.84999847,004,PKK0000091138,I,,POINT (93781.5309999995 460686.94959999993)
kunstoverweg_kenmerk.817,Viaduct,0,VIAD.,R,36.34799957,004,PKK0000091139,I,,POINT (92631.37689999864 459766.1097000018)
kunstoverweg_kenmerk.818,Viaduct,0,VIAD.,R,36.48199844,004,PKK0000091140,I,,POINT (92538.53429999948 459676.5511999987)
kunstoverweg_kenmerk.819,Viaduct,0,VIAD.I/D BURG. DETMERSWEG = N 206(L.RIJB.),R,34.83000183,004,PKK0000091141,I,,POINT (93833.40639999881 460647.28069999814)
kunstoverweg_kenmerk.820,Viaduct,0,VIAD.I/D BURG. DETMERSWEG = N 206(R.RIJB),R,34.84400177,004,PKK0000091142,I,,POINT (93822.18180000037 460638.91369999945)
kunstoverweg_kenmerk.821,Viaduct,0,VIAD.'JAN LINZELVIADUCT',R,47.83200073,004,PKK0000091145,I,,POINT (84513.21180000156 451760.1618000008)
kunstoverweg_kenmerk.822,Viaduct,0,VIAD. 'KERKEPAD' I/D WOUDSELAAN,R,53.94400024,004,PKK0000091146,I,,POINT (81107.9877000004 446921.19099999964)
kunstoverweg_kenmerk.823,Viaduct,0,VIAD.'AMER'I/D OUDE HEIJNINGSEWEG,R,103.60500336,004,PKK0000089789,I,,POINT (88467.30889999866 408048.12319999933)
kunstoverweg_kenmerk.824,Viaduct,0,VIAD.'HEIJNINGEN'I/D OUDE HEIJNINGSEDIJK,R,211.00999451,004,PKK0000089790,I,,POINT (87691.14180000126 407881.2745999992)
kunstoverweg_kenmerk.825,Viaduct,0,VIAD.'PRINSENLAND'I/D NOORDLANGEWEG,R,215.23800659,004,PKK0000089791,I,,POINT (85352.06390000135 404415.5727000013)
kunstoverweg_kenmerk.826,Viaduct,0,VIAD.'DE EENDRACHT'I/D RANDWEG OOST,R,229.05400085,004,PKK0000089792,I,,POINT (79173.6876000017 395476.71189999953)
kunstoverweg_kenmerk.827,Viaduct,0,VIAD.'DE EENDRACHT'I/D RANDWEG OOST,R,229.04600525,004,PKK0000089793,I,,POINT (79141.0001000017 395491.867899999)
kunstoverweg_kenmerk.828,Viaduct,0,VIAD.I/D HOEFWEG=N209,R,18.15600014,012,PKK0000089809,I,,POINT (96926.39029999822 450156.50349999964)
kunstoverweg_kenmerk.829,Viaduct,0,VIAD. I/D NOORDRINGDIJLK =N207,R,27.15399933,012,PKK0000089811,I,,POINT (105382.8209999986 448756.79940000176)
kunstoverweg_kenmerk.830,Viaduct,0,VIAD.I/D H.YDENWEG,R,30.10499954,016,PKK0000089823,I,,POINT (101970.22470000014 427871.5001000017)
kunstoverweg_kenmerk.831,Viaduct,0,VIAD.I/D RW16 VBW. k,R,46.83399963,016,PKK0000089826,I,,POINT (103972.23800000176 412745.8343999982)
kunstoverweg_kenmerk.832,Viaduct,0,VIAD.I/D RW16 (VBW.h),R,46.86000061,016,PKK0000089827,I,,POINT (103932.21519999951 412705.4807999991)
kunstoverweg_kenmerk.833,Viaduct,0,VIAD.'ZEELANDPOORT'IN RANG.BAAN m ='KP.DE STOK',R,94.30699921,058,PKK0000089845,I,,POINT (88626.81129999831 393887.81749999896)
kunstoverweg_kenmerk.834,Viaduct,0,VIAD.'AMER'I/D OUDE HEIJNINGSEWEG,R,57.54399872,059,PKK0000089859,I,,POINT (88481.57079999894 408066.2837000005)
kunstoverweg_kenmerk.835,Viaduct,0,VIAD.I/D RW.020 VBW.u,R,35.55599976,020,PKK0000090023,I,,POINT (95895.72199999914 440647.16149999946)
kunstoverweg_kenmerk.836,Ecoduct,0,ECODUCT,R,31,835,PKK0000090087,I,,POINT (225440.56329999864 487167.3240999989)
kunstoverweg_kenmerk.837,Viaduct,0,VIAD.'WATERGRAAFSMEER'SPOORWEG A.DAM DIEMEN (L.RIJB.),R,3.96499991,001,PKK0000090305,I,,POINT (125891.89499999955 484602.3260000013)
kunstoverweg_kenmerk.838,Viaduct,0,VIAD.'LUSTOORD'IN RW. 10 (VWB.T),R,31.04400063,002,PKK0000090334,I,,POINT (122799.3936999999 482442.82229999825)
kunstoverweg_kenmerk.839,Viaduct,0,VIAD.'BUITEN SINGEL'IN RW.10,R,31.12000084,002,PKK0000090335,I,,POINT (122810.24309999868 482383.04879999906)
kunstoverweg_kenmerk.840,Viaduct,0,VIAD.I/D SPOORBAAN,R,31.41600037,002,PKK0000090337,I,,POINT (122754.29890000075 482082.9255999997)
kunstoverweg_kenmerk.841,Viaduct,0,FIETS-VOETG.VIAD.,R,11.99699974,004,PKK0000090354,I,,POINT (109133.86019999906 477166.3427999988)
kunstoverweg_kenmerk.842,Viaduct,0,FIETS-VOETG.VIAD.,R,11.99499989,004,PKK0000090355,I,,POINT (109190.75560000166 477116.7193999998)
kunstoverweg_kenmerk.843,Viaduct,0,VIAD.,R,13.22000027,004,PKK0000090356,I,,POINT (108376.0903000012 476203.3531999998)
kunstoverweg_kenmerk.844,Viaduct,0,FIETS-VOETG.VIAD.,R,11.99499989,004,PKK0000090358,I,,POINT (109202.89339999855 477109.5595000014)
kunstoverweg_kenmerk.845,Viaduct,0,VIAD. I/D RW8 LINKER RIJBAAN,R,4.76100016,007,PKK0000090382,I,,POINT (117780.60949999839 496719.6215999983)
kunstoverweg_kenmerk.846,Viaduct,0,VIAD. I/D RW8 RECHTER RIJBAAN,R,4.77600002,007,PKK0000090383,I,,POINT (117790.1110999994 496731.22839999944)
kunstoverweg_kenmerk.847,Viaduct,0,VIAD.'AMSTEL DIJK'IN RW.010 (L.RIJB.),R,16.14500046,010,PKK0000090391,I,,POINT (122495.85009999946 482383.8817999996)
kunstoverweg_kenmerk.848,Viaduct,0,VIAD.I/D TRAMBAAN,R,15.97000027,010,PKK0000090392,I,,POINT (122692.50860000029 482628.50450000167)
kunstoverweg_kenmerk.849,Viaduct,0,VIAD. I/D RW.9,R,9.22200012,200,PKK0000090410,I,,POINT (108703.48589999974 488797.7580999993)
kunstoverweg_kenmerk.850,Viaduct,0,VIAD. I/D RW.9,R,9.21199989,200,PKK0000090411,I,,POINT (108720.05029999837 488630.0289000012)
kunstoverweg_kenmerk.851,Brug,0,VIAD.I/D BURG.DES TOMBEWEG,R,38.83200073,002,PKK0000090446,I,,POINT (125963.55480000004 475463.98900000006)
kunstoverweg_kenmerk.852,Viaduct,0,VIAD. I/D SCHIPHOL BOULEVARD,R,8.04800034,004,PKK0000090474,I,,POINT (111477.84580000117 480305.84540000185)
kunstoverweg_kenmerk.853,Viaduct,0,VIAD.I/D OOSTERDWARSWEG,R,10.97700024,007,PKK0000090508,I,,POINT (121799.55409999937 500881.1623999998)
kunstoverweg_kenmerk.854,Viaduct,0,VIAD. I/D 'ZUIDEINDE',R,39.97000122,007,PKK0000090509,I,,POINT (130519.07299999893 526028.5901999995)
kunstoverweg_kenmerk.855,Viaduct,0,VIAD. I/D 'ZUIDEINDE',R,39.97999954,007,PKK0000090510,I,,POINT (130520.56280000135 526038.4763000011)
kunstoverweg_kenmerk.856,Viaduct,0,VIAD.'OUDE AMSTEL' I/D METRO EN SPOOR,R,14.80000019,010,PKK0000090527,I,,POINT (123726.1083999984 482750.1878999993)
kunstoverweg_kenmerk.857,Viaduct,0,BEDRIJFSPAND,R,25.54800034,010,PKK0000090528,I,,POINT (118032.53950000182 487877.42130000144)
kunstoverweg_kenmerk.858,Viaduct,0,BEDRIJFSPAND,R,25.55500031,010,PKK0000090529,I,,POINT (117982.92339999974 487892.74230000004)
kunstoverweg_kenmerk.859,Viaduct,0,BEDRIJFPAND,R,25.57999992,010,PKK0000090530,I,,POINT (117996.41869999841 487952.0318999998)
kunstoverweg_kenmerk.860,Viaduct,0,BEDRIJFSGEBOUW,R,25.59300041,010,PKK0000090531,I,,POINT (118051.84629999846 487950.25499999896)
kunstoverweg_kenmerk.861,Viaduct,0,VIAD.I/D KP.COENPLEIN ZAANSTAD VBW. s,R,31.68199921,010,PKK0000090532,I,,POINT (120485.73669999838 493119.59910000116)
kunstoverweg_kenmerk.862,Viaduct,0,'VIAD. I/E SPOORLIJN',R,27.43700027,015,PKK0000090560,I,,POINT (67460.57299999893 439942.84800000116)
kunstoverweg_kenmerk.863,Viaduct,0,'VIAD. I/E SPOORBAAN',R,37.45600128,015,PKK0000090561,I,,POINT (75707.2479000017 435304.09640000015)
kunstoverweg_kenmerk.864,Viaduct,0,'VIAD. I/E SPOORBAAN',R,37.49000168,015,PKK0000090562,I,,POINT (75703.23449999839 435322.3784000017)
kunstoverweg_kenmerk.865,Viaduct,0,VIAD.I/D RW. 15 VBW. x,R,46.38000107,015,PKK0000090563,I,,POINT (82034.72040000185 431863.1420999989)
kunstoverweg_kenmerk.866,Viaduct,0,VIAD.'DE ZIEUW'I/D EDISONWEG (L. RIJBAAN),R,75.68199921,015,PKK0000090570,I,,POINT (106087.8451000005 429433.01889999956)
kunstoverweg_kenmerk.867,Viaduct,0,VIAD.'DE ZIEUWE'I/D EDISONWEG (L. RIJBAAN),R,75.76399994,015,PKK0000090572,I,,POINT (106105.13230000064 429344.0080999993)
kunstoverweg_kenmerk.868,Viaduct,0,VIAD.'DE ZIEUWE'I/D EDISONWEG (R. RIJBAAN),R,75.78700256,015,PKK0000090573,I,,POINT (106124.16000000015 429331.08729999885)
kunstoverweg_kenmerk.869,Viaduct,0,VIAD. I/D PEULENLAAN,R,85.11199951,015,PKK0000090574,I,,POINT (114845.7351000011 426238.69779999927)
kunstoverweg_kenmerk.870,Viaduct,0,VIAD.I/D GRIFTFDIJK,R,160.00500488,015,PKK0000090585,I,,POINT (185954.02629999816 434020.2725000009)
kunstoverweg_kenmerk.871,Viaduct,0,VIA. I/D,R,160.00300598,015,PKK0000090586,I,,POINT (185943.4935999997 434050.8865999989)
kunstoverweg_kenmerk.872,Viaduct,0,VIAD.I/D BEERPOLDERWEG,R,42.65100098,016,PKK0000090603,I,,POINT (103010.07580000162 416651.1046000011)
kunstoverweg_kenmerk.873,Viaduct,0,VIAD.I/D RW.013 VBW.g,R,29.09399986,020,PKK0000090608,I,,POINT (89874.22419999912 438538.7703000009)
kunstoverweg_kenmerk.874,Viaduct,0,'VIAD' O/D RW. 20,R,32.52299881,020,PKK0000090609,I,,POINT (93012.89959999919 439690.1623999998)
kunstoverweg_kenmerk.875,Viaduct,0,VIAD.'KATRYP'I/D MERCURIUS,R,48.50600052,032,PKK0000090646,I,,POINT (191014.83289999887 554609.6662000008)
kunstoverweg_kenmerk.876,Viaduct,0,'VIAD',R,43.61000061,035,PKK0000090650,I,,POINT (237398.6537999995 484482.0694999993)
kunstoverweg_kenmerk.877,Viaduct,0,VIAD.'HARINGVLIET'IN RW 057,R,18.72500038,057,PKK0000090673,I,,POINT (62107.068700000644 427157.4065000005)
kunstoverweg_kenmerk.878,Viaduct,0,VIAD.'HEUL'I/D POPPESTRAAT,R,82.61799622,058,PKK0000090684,I,,POINT (99168.1398999989 396938.87640000135)
kunstoverweg_kenmerk.879,Viaduct,0,VIAD.'HELLEGAT'IN RW. 59,R,50.11999893,059,PKK0000090695,I,,POINT (86006.68989999965 412934.4512999989)
kunstoverweg_kenmerk.880,Viaduct,0,VIAD.I/D RW. 73 (R.RIJB),R,115.05999756,073,PKK0000090720,I,,POINT (177327.54430000111 430038.9508000016)
kunstoverweg_kenmerk.881,Viaduct,0,VIAD.I/D RW. 73 (L.RIJB),R,115.08000183,073,PKK0000090721,I,,POINT (177315.63080000132 430022.88650000095)
kunstoverweg_kenmerk.882,Viaduct,0,VIAD.I/D RW. 50 VBW. h,R,115.30400085,073,PKK0000090722,I,,POINT (177181.16840000078 429843.2212000005)
kunstoverweg_kenmerk.883,Viaduct,0,VIAD.IN RW.  7 (L.RIJB.),R,21.0170002,099,PKK0000090741,I,,POINT (131317.10940000042 549165.5533000007)
kunstoverweg_kenmerk.884,Viaduct,0,VIAD.IN RW.  7 (R.RIJB.),R,21.05400085,099,PKK0000090742,I,,POINT (131352.60660000145 549155.1156000011)
kunstoverweg_kenmerk.885,Viaduct,0,VIAD.I/D RW200,R,11.49400043,200,PKK0000090752,I,,POINT (106489.25200000033 488566.4494000003)
kunstoverweg_kenmerk.886,Viaduct,0,VIAD.'KEGGE'I/D CAMERA OBSCURAWEG,R,11.56900024,200,PKK0000090753,I,,POINT (106422.35799999908 488555.8211000003)
kunstoverweg_kenmerk.887,Viaduct,0,FIETS VIAD.,R,11.58300018,200,PKK0000090754,I,,POINT (106408.45560000092 488554.17080000043)
kunstoverweg_kenmerk.888,Viaduct,0,VOETG. VIAD.,R,11.74499989,200,PKK0000090755,I,,POINT (106233.56929999962 488535.5901999995)
kunstoverweg_kenmerk.889,Viaduct,0,VIAD.'KEGGE'I/D CAMERA OBSCURAWEG,R,11.56499958,200,PKK0000090756,I,,POINT (106418.7324000001 488543.9459999986)
kunstoverweg_kenmerk.890,Viaduct,0,FIETS VIAD.,R,11.57900047,200,PKK0000090757,I,,POINT (106404.73319999874 488544.0962000005)
kunstoverweg_kenmerk.891,Viaduct,0,VOETG. VIAD.,R,11.74699974,200,PKK0000090758,I,,POINT (106232.09090000018 488523.5128000006)
kunstoverweg_kenmerk.892,Viaduct,0,VIAD. I/H METROSPOOR EN EEN FIETSBRUG,R,43.97800064,004,PKK0000090997,I,,POINT (87185.04459999874 454458.96990000084)
kunstoverweg_kenmerk.893,Viaduct,0,VIAD.I/D NOORDELIJKE RANDWEG,R,44.16400146,004,PKK0000090998,I,,POINT (87019.2210999988 454366.22839999944)
kunstoverweg_kenmerk.894,Viaduct,0,VIAD. I/E FIETSBRUG,R,45.22499847,004,PKK0000090999,I,,POINT (86174.91560000181 453761.5973000005)
kunstoverweg_kenmerk.895,Viaduct,0,'VIAD. BLOKKEK'O/D BEUGENSEWEG = N621,R,4.47800016,077,PKK0000092148,I,,POINT (193434.29879999906 408261.7846000008)
kunstoverweg_kenmerk.896,Viaduct,0,VIAD.I/D LIEVELDERWEG,R,226.67999268,015,PKK0000092295,I,,POINT (237126.1992000006 446339.45710000023)
kunstoverweg_kenmerk.897,Viaduct,0,VIAD.I/D BIVANKWEG,R,190.5980072,015,PKK0000092312,I,,POINT (207747.33799999952 437598.43299999833)
kunstoverweg_kenmerk.898,Viaduct,0,VIAD.I/D DOETINCHEMSEWEG,R,200.02799988,015,PKK0000092315,I,,POINT (216445.63949999958 439843.1484000012)
kunstoverweg_kenmerk.899,Viaduct,0,VIAD.'PATORIEWEG'I/D PASTORIEWEG,R,47.66899872,033,PKK0000092324,I,,POINT (255193.04140000045 580822.5725000016)
kunstoverweg_kenmerk.900,Viaduct,0,VIAD.I/D LASKWERDERWEG,R,57.83599854,033,PKK0000092326,I,,POINT (252573.29630000144 590268.1678999998)
kunstoverweg_kenmerk.901,Viaduct,0,FIETSERSVIADUCT,R,20.97599983,033,PKK0000092327,I,,POINT (246198.81980000064 558964.8783)
kunstoverweg_kenmerk.902,Viaduct,0,VIAD.'OUDE AE 2014'I/D RW. 7 VBW. x,R,43.85400009,033,PKK0000092328,I,,POINT (255985.43039999902 577075.4888000004)
kunstoverweg_kenmerk.903,Viaduct,0,VIAD.'OUDE AE 2014'I/D RW. 7,R,43.87599945,033,PKK0000092329,I,,POINT (255978.93039999902 577096.5012999997)
kunstoverweg_kenmerk.904,Viaduct,0,VIAD.O/D VBW.g,R,196.01199341,007,PKK0000092365,I,,POINT (232572.36769999936 579744.7789000012)
kunstoverweg_kenmerk.905,Viaduct,0,VIAD.I/D RW. 7,R,203.39500427,007,PKK0000092375,I,,POINT (237238.49300000072 581884.6009999998)
kunstoverweg_kenmerk.906,Viaduct,0,VIAD.I/D BIVANKWEG,R,190.5980072,015,PKK0000092416,I,,POINT (207731.38580000028 437617.90670000017)
kunstoverweg_kenmerk.907,Viaduct,0,VIAD.I/D VAN HEEMSKERCKWEG,R,65.58799744,067,PKK0000092434,I,,POINT (203476.52690000087 378592.9807999991)
kunstoverweg_kenmerk.963,Viaduct,0,VIAD. (L.RIJB.),R,5.03399992,073,PKK0000092127,I,,POINT (189575.40659999847 348180.5058000013)
kunstoverweg_kenmerk.908,Viaduct,0,VIAD.'CELLESBROEK' I/D CELLESBROEKSWEG,R,249.43200684,050,PKK0000091492,I,,POINT (189641.37959999964 506187.495099999)
kunstoverweg_kenmerk.909,Viaduct,0,VIAD.I/D RW2 LINKS,R,169.65400696,002,PKK0000091503,I,,POINT (162675.5967000015 379477.9466000013)
kunstoverweg_kenmerk.910,Viaduct,0,VIAD.IN RW. 67,R,169.71299744,002,PKK0000091505,I,,POINT (163134.3515000008 379544.24540000036)
kunstoverweg_kenmerk.911,Viaduct,0,VIAD.IN RW. 67,R,169.68499756,002,PKK0000091506,I,,POINT (162920.1490000002 379541.9893000014)
kunstoverweg_kenmerk.912,Viaduct,0,VIAD.I/D BURG.DETMERSWEG =N206 (R.RIJB.),R,34.82400131,004,PKK0000091528,I,,POINT (93836.33449999988 460656.5771000013)
kunstoverweg_kenmerk.913,Viaduct,0,VIAD.I/D BURG.DETMERSWEG =N206 (L.RIJB.),R,34.84199905,004,PKK0000091529,I,,POINT (93821.48910000175 460646.3979999982)
kunstoverweg_kenmerk.914,Viaduct,0,VIAD.'DE POORTWACHTER'I/D DR.W.DREESLAAN = N781,R,109.04499817,012,PKK0000091567,I,,POINT (173114.53830000013 447384.3300999999)
kunstoverweg_kenmerk.915,Viaduct,0,VIAD.I/D RW. 15 VBW. j,R,154.72200012,015,PKK0000091594,I,,POINT (181312.51350000128 435743.9781000018)
kunstoverweg_kenmerk.916,Viaduct,0,VIAD.I/D RW20 VBW. u,R,15.21000004,016,PKK0000091605,I,,POINT (95855.0604000017 440625.4684999995)
kunstoverweg_kenmerk.917,Viaduct,0,VIAD. I/D RW20,R,15.41800022,016,PKK0000091606,I,,POINT (96060.83570000157 440605.557599999)
kunstoverweg_kenmerk.918,Viaduct,0,VIAD.I/D SPOORLIJN GOUDA - ROTTERDAM,R,15.64099979,016,PKK0000091607,I,,POINT (96200.76590000093 440413.2749999985)
kunstoverweg_kenmerk.919,Viaduct,0,VIAD.I/D A 050(L.RIJB),R,85.15100098,028,PKK0000091618,I,,POINT (198051.623399999 500210.5086000003)
kunstoverweg_kenmerk.920,Viaduct,0,VIAD.I/D A 050(R.RIJB),R,85.1780014,028,PKK0000091619,I,,POINT (198070.92309999838 500229.36930000037)
kunstoverweg_kenmerk.921,Viaduct,0,VIAD.I/D SPOORLIJN ZWOLLE LELYSTAD,R,85.62999725,028,PKK0000091620,I,,POINT (198498.73559999838 500340.48000000045)
kunstoverweg_kenmerk.922,Viaduct,0,VIAD.OSTERSED JK I/D OOSTERSEDIJK,R,85.92299652,028,PKK0000091621,I,,POINT (198747.19559999928 500502.40670000017)
kunstoverweg_kenmerk.923,Viaduct,0,VIAD.'MIDDELDIJK'I/D MIDDELDIJK,R,84.55400085,028,PKK0000091622,I,,POINT (197727.22210000083 499585.6356000006)
kunstoverweg_kenmerk.924,Viaduct,0,VIAD.'MIDDELWETERING'IN VBW.h ='KP.HATTEMERBROEK',R,84.98799896,028,PKK0000091623,I,,POINT (198058.79430000111 499866.9989)
kunstoverweg_kenmerk.925,Viaduct,0,VIAD.'HATTEMERBROEK'IN RW. 50 (L.RIJB.),R,85.22399902,028,PKK0000091624,I,,POINT (198239.61100000143 500020.2544)
kunstoverweg_kenmerk.926,Viaduct,0,VIAD.'HATTEMERBROEK'IN RW. 50 (R.RIJB.),R,85.25,028,PKK0000091625,I,,POINT (198259.44220000133 500037.0687999986)
