gebouwnummer;aantal_adressen_in_pand;adressen;bouwjaar;gebouwstatus;max_huisnr;max_postcode;max_straatnaam;max_woonplaats;min_huisnr;min_postcode;min_straatnaam;min_woonplaats;status_id;verdeeld_over_aantal_straten;geometrie
0479100000000233;49;Dr. C.W.H. van Raaltenpark 1 t/m Dr. C.W.H. van Raaltenpark 9;1931;Pand in gebruik;54;1506LW;Dr. C.W.H. van Raaltenpark;Zaandam;1;1506LW;Dr. C.W.H. van Raaltenpark;Zaandam;11;1;
0479100000088109;1;Cambarahout 6;2017;Bouw gestart;6;1507EN;Cambarahout;Zaandam;6;1507EN;Cambarahout;Zaandam;3;1;
0479100000018253;1;Appalachen 1;2008;Pand in gebruik;1;1567KL;Appalachen;Assendelft;1;1567KL;Appalachen;Assendelft;11;1;
0479100000040284;1;Dorpsstraat 590;1912;Pand in gebruik;590;1566EK;Dorpsstraat;Assendelft;590;1566EK;Dorpsstraat;Assendelft;11;1;
0479100000006457;1;Weverstraat 60;1937;Pand in gebruik;60;1561EK;Weverstraat;Krommenie;60;1561EK;Weverstraat;Krommenie;11;1;
0479100000047028;1;Acaciastraat 39;1939;Pand in gebruik;39;1505TG;Acaciastraat;Zaandam;39;1505TG;Acaciastraat;Zaandam;11;1;
0479100000017042;1;Genieweg 2;1929;Pand in gebruik;2;1566NL;Genieweg;Assendelft;2;1566NL;Genieweg;Assendelft;11;1;
0479100000002583;2;Reitdiep 22 t/m Reitdiep 22 A;1977;Pand in gebruik;22;1509XZ;Reitdiep;Zaandam;22;1509XZ;Reitdiep;Zaandam;11;1;
0479100000003997;2;Krommenieërweg 265 t/m Krommenieërweg 267;1905;Pand in gebruik;267;1521HH;Krommenieërweg;Wormerveer;265;1521HH;Krommenieërweg;Wormerveer;11;1;
0479100000018328;1;Prinsenstraat 72;1900;Pand in gebruik;72;1501NV;Prinsenstraat;Zaandam;72;1501NV;Prinsenstraat;Zaandam;11;1;
0479100000000206;1;Kruisbaken 10;1970;Pand in gebruik;10;1505HS;Kruisbaken;Zaandam;10;1505HS;Kruisbaken;Zaandam;11;1;
0479100000027568;2;Kepplerstraat 89 t/m Kepplerstraat 89 A;1954;Pand in gebruik;89;1501XE;Kepplerstraat;Zaandam;89;1501XE;Kepplerstraat;Zaandam;11;1;
0479100000030017;1;Veeringstraat 22;1929;Pand in gebruik;22;1502NL;Veeringstraat;Zaandam;22;1502NL;Veeringstraat;Zaandam;11;1;
0479100000026963;1;Serenade 8;2000;Pand in gebruik;8;1507VL;Serenade;Zaandam;8;1507VL;Serenade;Zaandam;11;1;
0479100000016600;1;Weideland 58;2007;Pand in gebruik;58;1567EA;Weideland;Assendelft;58;1567EA;Weideland;Assendelft;11;1;
0479100000013135;1;Zwarte Ring 29;2007;Pand in gebruik;29;1567EC;Zwarte Ring;Assendelft;29;1567EC;Zwarte Ring;Assendelft;11;1;
0479100000029525;1;Pro Patriastraat 26;1960;Pand in gebruik;26;1508XN;Pro Patriastraat;Zaandam;26;1508XN;Pro Patriastraat;Zaandam;11;1;
0479100000027846;1;Koopvaardijstraat 80;1970;Pand in gebruik;80;1503VD;Koopvaardijstraat;Zaandam;80;1503VD;Koopvaardijstraat;Zaandam;11;1;
0479100000031681;1;Penningweg 42;1998;Pand in gebruik;42;1507DA;Penningweg;Zaandam;42;1507DA;Penningweg;Zaandam;11;1;
0479100000041329;1;John Lennonstraat 155;1993;Pand in gebruik;155;1544LJ;John Lennonstraat;Zaandijk;155;1544LJ;John Lennonstraat;Zaandijk;11;1;
0479100000054676;1;Baikonoerstraat 16 k;1968;Pand in gebruik;16;1562BZ;Baikonoerstraat;Krommenie;16;1562BZ;Baikonoerstraat;Krommenie;11;1;
0479100000001354;1;Cornelis Ouwejanstraat 19;1997;Pand in gebruik;19;1506SX;Cornelis Ouwejanstraat;Zaandam;19;1506SX;Cornelis Ouwejanstraat;Zaandam;11;1;
0479100000055159;1;S. van Houtenstraat 5;1967;Pand in gebruik;5;;S. van Houtenstraat;Zaandijk;5;;S. van Houtenstraat;Zaandijk;11;1;
0479100000016703;1;Ruimtevaartlaan 105;1970;Pand in gebruik;105;1562BC;Ruimtevaartlaan;Krommenie;105;1562BC;Ruimtevaartlaan;Krommenie;11;1;
0479100000021271;1;Albert Meijnsstraat 14;1965;Pand in gebruik;14;1521ZN;Albert Meijnsstraat;Wormerveer;14;1521ZN;Albert Meijnsstraat;Wormerveer;11;1;
0479100000019647;1;Selzerbeek 14;1976;Pand in gebruik;14;1509HN;Selzerbeek;Zaandam;14;1509HN;Selzerbeek;Zaandam;11;1;
0479100000009705;1;Harmoniehof 23;1990;Pand in gebruik;23;1507TX;Harmoniehof;Zaandam;23;1507TX;Harmoniehof;Zaandam;11;1;
0479100000022598;1;Esdoornlaan 54;1939;Pand in gebruik;54;1521EC;Esdoornlaan;Wormerveer;54;1521EC;Esdoornlaan;Wormerveer;11;1;
0479100000012952;1;Smidslaan 2;1989;Pand in gebruik;2;1544AB;Smidslaan;Zaandijk;2;1544AB;Smidslaan;Zaandijk;11;1;
0479100000020675;1;Plataanlaan 25;2006;Pand in gebruik;25;1505GN;Plataanlaan;Zaandam;25;1505GN;Plataanlaan;Zaandam;11;1;
0479100000008832;2;Kopermolenstraat 10 t/m Kopermolenstraat 8;1925;Pand in gebruik;10;1502PX;Kopermolenstraat;Zaandam;8;1502PX;Kopermolenstraat;Zaandam;11;1;
0479100000018788;1;Frans Halsstraat 31;1937;Pand in gebruik;31;1506LE;Frans Halsstraat;Zaandam;31;1506LE;Frans Halsstraat;Zaandam;11;1;
0479100000006361;1;De Poelsnip 1;1977;Pand in gebruik;1;1509ZV;De Poelsnip;Zaandam;1;1509ZV;De Poelsnip;Zaandam;11;1;
0479100000053344;1;Titanialaan 19 a 3;1975;Pand in gebruik;19;;Titanialaan;Krommenie;19;;Titanialaan;Krommenie;11;1;
0479100000025468;1;Weverstraat 43;1938;Pand in gebruik;43;1561EG;Weverstraat;Krommenie;43;1561EG;Weverstraat;Krommenie;11;1;
0479100000042048;1;Willem van Saendenstraat 5;1956;Pand in gebruik;5;1561VT;Willem van Saendenstraat;Krommenie;5;1561VT;Willem van Saendenstraat;Krommenie;11;1;
0479100000020892;1;Genieweg 33;1930;Pand in gebruik;33;1566NK;Genieweg;Assendelft;33;1566NK;Genieweg;Assendelft;11;1;
0479100000020168;1;De Palmboomstraat 22;1985;Pand in gebruik;22;1551BZ;De Palmboomstraat;Westzaan;22;1551BZ;De Palmboomstraat;Westzaan;11;1;
0479100000051251;1;Tuinstraat 75  GAR;1936;Pand in gebruik;75;;Tuinstraat;Zaandam;75;;Tuinstraat;Zaandam;11;1;
0479100000037797;1;George Gershwinstraat 132;1993;Pand in gebruik;132;1544NJ;George Gershwinstraat;Zaandijk;132;1544NJ;George Gershwinstraat;Zaandijk;11;1;
0479100000001731;1;Jachtenlaan 1;1978;Pand in gebruik;1;1503HS;Jachtenlaan;Zaandam;1;1503HS;Jachtenlaan;Zaandam;11;1;
0479100000028338;1;Sluispad 23;1990;Pand in gebruik;23;1521EW;Sluispad;Wormerveer;23;1521EW;Sluispad;Wormerveer;11;1;
0479100000031480;1;Dorpsstraat 298;1920;Pand in gebruik;298;1566BP;Dorpsstraat;Assendelft;298;1566BP;Dorpsstraat;Assendelft;11;1;
0479100000035031;1;Witte Duifstraat 35;1955;Pand in gebruik;35;1561HK;Witte Duifstraat;Krommenie;35;1561HK;Witte Duifstraat;Krommenie;11;1;
0479100000015690;1;Dorpsstraat 913;1932;Pand in gebruik;913;1566JA;Dorpsstraat;Assendelft;913;1566JA;Dorpsstraat;Assendelft;11;1;
0479100000055640;1;Kinselmeer 1 g;1965;Pand in gebruik;1;1509JD;Kinselmeer;Zaandam;1;1509JD;Kinselmeer;Zaandam;11;1;
0479100000014470;1;Vlietlaan 1 A;1966;Pand in gebruik;1;1566WC;Vlietlaan;Assendelft;1;1566WC;Vlietlaan;Assendelft;11;1;
0479100000053823;1;Treilerstraat 165 a 11;1968;Pand in gebruik;165;;Treilerstraat;Zaandam;165;;Treilerstraat;Zaandam;11;1;
0479100000046146;1;Vogelmelkstraat 13;1965;Pand in gebruik;13;1562AP;Vogelmelkstraat;Krommenie;13;1562AP;Vogelmelkstraat;Krommenie;11;1;
0479100000024191;1;Kapelhof 58;1990;Pand in gebruik;58;1507VC;Kapelhof;Zaandam;58;1507VC;Kapelhof;Zaandam;11;1;
0479100000015030;1;Cacaomolen 48;1978;Pand in gebruik;48;1541RM;Cacaomolen;Koog aan de Zaan;48;1541RM;Cacaomolen;Koog aan de Zaan;11;1;
0479100000018065;1;Loggerstraat 94;1970;Pand in gebruik;94;1503KG;Loggerstraat;Zaandam;94;1503KG;Loggerstraat;Zaandam;11;1;
0479100000042766;1;Ohmstraat 18;1930;Pand in gebruik;18;1521TK;Ohmstraat;Wormerveer;18;1521TK;Ohmstraat;Wormerveer;11;1;
0479100000042682;1;Oud Heinstraat 28;1931;Pand in gebruik;28;1544XC;Oud Heinstraat;Zaandijk;28;1544XC;Oud Heinstraat;Zaandijk;11;1;
0479100000030702;1;Stokkenmolen 6;1978;Pand in gebruik;6;1541WL;Stokkenmolen;Koog aan de Zaan;6;1541WL;Stokkenmolen;Koog aan de Zaan;11;1;
0479100000020198;1;Potasland 23;1976;Pand in gebruik;23;1541MG;Potasland;Koog aan de Zaan;23;1541MG;Potasland;Koog aan de Zaan;11;1;
0479100000036164;1;Schotvanger 17;2000;Pand in gebruik;17;1566MA;Schotvanger;Assendelft;17;1566MA;Schotvanger;Assendelft;11;1;
0479100000009157;1;Fortuinweg 10;1967;Pand in gebruik;10;1544VX;Fortuinweg;Zaandijk;10;1544VX;Fortuinweg;Zaandijk;11;1;
0479100000022034;1;De Weer 96;1970;Pand in gebruik;96;1503WH;De Weer;Zaandam;96;1503WH;De Weer;Zaandam;11;1;
0479100000036373;1;Monnickendamstraat 67;1985;Pand in gebruik;67;1507JH;Monnickendamstraat;Zaandam;67;1507JH;Monnickendamstraat;Zaandam;11;1;
0479100000004692;1;Pluimgraaf 20;2008;Pand in gebruik;20;1567AB;Pluimgraaf;Assendelft;20;1567AB;Pluimgraaf;Assendelft;11;1;
0479100000005194;1;Dorpsstraat 132;1934;Pand in gebruik;132;1566AP;Dorpsstraat;Assendelft;132;1566AP;Dorpsstraat;Assendelft;11;1;
0479100000025615;1;Klipperstraat 55;1969;Pand in gebruik;55;1503AM;Klipperstraat;Zaandam;55;1503AM;Klipperstraat;Zaandam;11;1;
0479100000019830;1;Ketelmeer 11;1976;Pand in gebruik;11;1509HJ;Ketelmeer;Zaandam;11;1509HJ;Ketelmeer;Zaandam;11;1;
0479100000039002;1;Purmerstraat 28;1964;Pand in gebruik;28;1566WN;Purmerstraat;Assendelft;28;1566WN;Purmerstraat;Assendelft;11;1;
0479100000039085;1;Krommeniedijk 48;1939;Pand in gebruik;48;1562GM;Krommeniedijk;Krommenie;48;1562GM;Krommeniedijk;Krommenie;11;1;
0479100000016170;1;Drostendiep 10;1977;Pand in gebruik;10;1509XK;Drostendiep;Zaandam;10;1509XK;Drostendiep;Zaandam;11;1;
0479100000014854;1;Whitestraat 20;1970;Pand in gebruik;20;1562BH;Whitestraat;Krommenie;20;1562BH;Whitestraat;Krommenie;11;1;
0479100000025404;1;Turfakker 12;1976;Pand in gebruik;12;1541TM;Turfakker;Koog aan de Zaan;12;1541TM;Turfakker;Koog aan de Zaan;11;1;
0479100000034446;1;Magda Janssensstraat 19;1989;Pand in gebruik;19;1507SR;Magda Janssensstraat;Zaandam;19;1507SR;Magda Janssensstraat;Zaandam;11;1;
0479100000018555;1;De Glazenmaker 4;1976;Pand in gebruik;4;1541RE;De Glazenmaker;Koog aan de Zaan;4;1541RE;De Glazenmaker;Koog aan de Zaan;11;1;
0479100000027491;1;Hofakker 38;1976;Pand in gebruik;38;1541TK;Hofakker;Koog aan de Zaan;38;1541TK;Hofakker;Koog aan de Zaan;11;1;
0479100000027657;1;Hof van Holland 40;1960;Pand in gebruik;40;1508XV;Hof van Holland;Zaandam;40;1508XV;Hof van Holland;Zaandam;11;1;
0479100000032996;1;De Doelman 5;1982;Pand in gebruik;5;1507CT;De Doelman;Zaandam;5;1507CT;De Doelman;Zaandam;11;1;
0479100000045825;1;Jacobus van Waertstraat 54;1955;Pand in gebruik;54;1551CL;Jacobus van Waertstraat;Westzaan;54;1551CL;Jacobus van Waertstraat;Westzaan;11;1;
0479100000013906;1;Burgemeester Ferfstraat 17;1958;Pand in gebruik;17;1551CN;Burgemeester Ferfstraat;Westzaan;17;1551CN;Burgemeester Ferfstraat;Westzaan;11;1;
0479100000017690;1;Stuiverakker 61;1978;Pand in gebruik;61;1541VR;Stuiverakker;Koog aan de Zaan;61;1541VR;Stuiverakker;Koog aan de Zaan;11;1;
0479100000022930;1;Spoorland 28;1976;Pand in gebruik;28;1541ML;Spoorland;Koog aan de Zaan;28;1541ML;Spoorland;Koog aan de Zaan;11;1;
0479100000017346;1;Matsmanzoom 39;1980;Pand in gebruik;39;1541SP;Matsmanzoom;Koog aan de Zaan;39;1541SP;Matsmanzoom;Koog aan de Zaan;11;1;
0479100000030456;1;Ruigebol 37;1979;Pand in gebruik;37;1541WS;Ruigebol;Koog aan de Zaan;37;1541WS;Ruigebol;Koog aan de Zaan;11;1;
0479100000031063;1;Doktersland 13;1978;Pand in gebruik;13;1541NJ;Doktersland;Koog aan de Zaan;13;1541NJ;Doktersland;Koog aan de Zaan;11;1;
0479100000002620;1;Lisdoddelaan 2;1968;Pand in gebruik;2;1562SK;Lisdoddelaan;Krommenie;2;1562SK;Lisdoddelaan;Krommenie;11;1;
0479100000014468;1;Middenland 6;1978;Pand in gebruik;6;1541NV;Middenland;Koog aan de Zaan;6;1541NV;Middenland;Koog aan de Zaan;11;1;
0479100000011076;1;Jachtenlaan 54;1972;Pand in gebruik;54;1503HW;Jachtenlaan;Zaandam;54;1503HW;Jachtenlaan;Zaandam;11;1;
0479100000008071;1;Mimi Boesnachstraat 1;1989;Pand in gebruik;1;1507SL;Mimi Boesnachstraat;Zaandam;1;1507SL;Mimi Boesnachstraat;Zaandam;11;1;
0479100000018378;1;Beukenweg 19;1933;Pand in gebruik;19;1521EN;Beukenweg;Wormerveer;19;1521EN;Beukenweg;Wormerveer;11;1;
0479100000019688;1;Acacialaan 38;1934;Pand in gebruik;38;1521EM;Acacialaan;Wormerveer;38;1521EM;Acacialaan;Wormerveer;11;1;
0479100000031098;1;Boterbloemstraat 26;1970;Pand in gebruik;26;1562RX;Boterbloemstraat;Krommenie;26;1562RX;Boterbloemstraat;Krommenie;11;1;
0479100000033935;1;Beemsterstraat 10;1964;Pand in gebruik;10;1566WR;Beemsterstraat;Assendelft;10;1566WR;Beemsterstraat;Assendelft;11;1;
0479100000034154;1;Lobeliusstraat 63;1962;Pand in gebruik;63;1504EJ;Lobeliusstraat;Zaandam;63;1504EJ;Lobeliusstraat;Zaandam;11;1;
0479100000022384;1;Marslaan 211;1974;Pand in gebruik;211;1562WH;Marslaan;Krommenie;211;1562WH;Marslaan;Krommenie;11;1;
0479100000005602;1;Hornlaan 12;1971;Pand in gebruik;12;1566VM;Hornlaan;Assendelft;12;1566VM;Hornlaan;Assendelft;11;1;
0479100000023554;1;Titanialaan 27;1976;Pand in gebruik;27;1562ZC;Titanialaan;Krommenie;27;1562ZC;Titanialaan;Krommenie;11;1;
0479100000028910;1;Borgerdiep 28;1980;Pand in gebruik;28;1509XN;Borgerdiep;Zaandam;28;1509XN;Borgerdiep;Zaandam;11;1;
0479100000018269;1;Ellekamp 24;1980;Pand in gebruik;24;1541XL;Ellekamp;Koog aan de Zaan;24;1541XL;Ellekamp;Koog aan de Zaan;11;1;
0479100000000524;1;Westzijde 340;1909;Pand in gebruik;340;1506GK;Westzijde;Zaandam;340;1506GK;Westzijde;Zaandam;11;1;
0479100000038750;1;Julianastraat 46;1931;Pand in gebruik;46;1541GJ;Julianastraat;Koog aan de Zaan;46;1541GJ;Julianastraat;Koog aan de Zaan;11;1;
0479100000054366;1;Witte Duifstraat 40 a;1955;Pand in gebruik;40;1561HL;Witte Duifstraat;Krommenie;40;1561HL;Witte Duifstraat;Krommenie;11;1;
0479100000045815;1;D. Doniastraat 37;1932;Pand in gebruik;37;1501TS;D. Doniastraat;Zaandam;37;1501TS;D. Doniastraat;Zaandam;11;1;
0479100000041349;1;Cronjéstraat 12;1976;Pand in gebruik;12;1501PW;Cronjéstraat;Zaandam;12;1501PW;Cronjéstraat;Zaandam;11;1;
0479100000041513;1;Vaartdijk 18;1910;Pand in gebruik;18;1521HR;Vaartdijk;Wormerveer;18;1521HR;Vaartdijk;Wormerveer;11;1;
0479100000044381;1;Speenkruidweg 16;1963;Pand in gebruik;16;1508AT;Speenkruidweg;Zaandam;16;1508AT;Speenkruidweg;Zaandam;11;1;
0479100000040983;2;Hyacintstraat 29 t/m Hyacintstraat 29 A;1949;Pand in gebruik;29;1521WD;Hyacintstraat;Wormerveer;29;1521WD;Hyacintstraat;Wormerveer;11;1;
0479100000013414;1;Jan Steenstraat 2;1930;Pand in gebruik;2;1506LN;Jan Steenstraat;Zaandam;2;1506LN;Jan Steenstraat;Zaandam;11;1;
0479100000034251;1;Gaastmeer 25;1978;Pand in gebruik;25;1509HE;Gaastmeer;Zaandam;25;1509HE;Gaastmeer;Zaandam;11;1;
0479100000012673;1;Ina Dammanstraat 5;1988;Pand in gebruik;5;1507PG;Ina Dammanstraat;Zaandam;5;1507PG;Ina Dammanstraat;Zaandam;11;1;
0479100000034247;1;L.J. Imminkstraat 3;1990;Pand in gebruik;3;1507XH;L.J. Imminkstraat;Zaandam;3;1507XH;L.J. Imminkstraat;Zaandam;11;1;
0479100000023979;1;J. Kruijverstraat 36;1990;Pand in gebruik;36;1507WJ;J. Kruijverstraat;Zaandam;36;1507WJ;J. Kruijverstraat;Zaandam;11;1;
0479100000025922;1;Brikstraat 17;1969;Pand in gebruik;17;1503BH;Brikstraat;Zaandam;17;1503BH;Brikstraat;Zaandam;11;1;
0479100000048281;1;Govert 't Hoenstraat 11;1952;Pand in gebruik;11;1502WL;Govert 't Hoenstraat;Zaandam;11;1502WL;Govert 't Hoenstraat;Zaandam;11;1;
0479100000032808;1;Samsonweg 26 H;2007;Pand in gebruik;26;1521RM;Samsonweg;Wormerveer;26;1521RM;Samsonweg;Wormerveer;11;1;
0479100000011366;1;Spinozahof 17;1988;Pand in gebruik;17;1561KP;Spinozahof;Krommenie;17;1561KP;Spinozahof;Krommenie;11;1;
0479100000081975;12;Industrieweg 102 t/m Industrieweg 98;1990;Pand in gebruik;122;1525RD;Industrieweg;Westknollendam;98;1525RD;Industrieweg;Westknollendam;11;1;
0479100000000323;3;Esdoornlaan 40 t/m Wilgenkade 6;1938;Pand in gebruik;40;1521ET;Wilgenkade;Wormerveer;4;1521EB;Esdoornlaan;Wormerveer;11;2;
0479100000083119;6;Burgemeester Mosselstraat 49 t/m Burgemeester Mosselstraat 59;1960;Pand in gebruik;59;1561WG;Burgemeester Mosselstraat;Krommenie;49;1561WG;Burgemeester Mosselstraat;Krommenie;11;1;
0479100000082186;1;Ambachtslaan 26;2009;Pand in gebruik;26;1567AD;Ambachtslaan;Assendelft;26;1567AD;Ambachtslaan;Assendelft;11;1;
0479100000082384;6;H Gerhardstraat 36 t/m H Gerhardstraat 46;1955;Pand in gebruik;46;1502CL;H Gerhardstraat;Zaandam;36;1502CL;H Gerhardstraat;Zaandam;11;1;
0479100000073790;;Pand zonder adres;1914;Pand in gebruik;;;;;;;;;11;;
0479100000079803;1;Conducteur 1;2010;Pand in gebruik;1;1567LB;Conducteur;Assendelft;1;1567LB;Conducteur;Assendelft;11;1;
0479100000079501;1;Dubbelspoor 19;2011;Pand in gebruik;19;1567LG;Dubbelspoor;Assendelft;19;1567LG;Dubbelspoor;Assendelft;11;1;
0479100000014703;1;Parkrijklaan 126;2006;Pand in gebruik;126;1567HD;Parkrijklaan;Assendelft;126;1567HD;Parkrijklaan;Assendelft;11;1;
0479100000009563;1;Victoria Park 1;2009;Pand in gebruik;1;1567HM;Victoria Park;Assendelft;1;1567HM;Victoria Park;Assendelft;11;1;
0479100000038486;1;Albert Schweitzerstraat 30;1960;Pand in gebruik;30;1561GE;Albert Schweitzerstraat;Krommenie;30;1561GE;Albert Schweitzerstraat;Krommenie;11;1;
0479100000051421;1;Pastoor Clarijsstraat 2 h;1991;Pand in gebruik;2;1566DS;Pastoor Clarijsstraat;Assendelft;2;1566DS;Pastoor Clarijsstraat;Assendelft;11;1;
0479100000021915;1;Jacob Honigstraat 27;1935;Pand in gebruik;27;1544VJ;Jacob Honigstraat;Zaandijk;27;1544VJ;Jacob Honigstraat;Zaandijk;11;1;
0479100000082428;1;Gibraltar 3;1981;Pand in gebruik;3;1503BM;Gibraltar;Zaandam;3;1503BM;Gibraltar;Zaandam;11;1;
0479100000084515;1;Sluispolderweg 10;2012;Pand in gebruik;10;1505HK;Sluispolderweg;Zaandam;10;1505HK;Sluispolderweg;Zaandam;11;1;
0479100000082423;1;Zuiderhoofdstraat 135;1936;Pand in gebruik (niet ingemeten);135;1561AK;Zuiderhoofdstraat;Krommenie;135;1561AK;Zuiderhoofdstraat;Krommenie;10;1;
0479100000035464;1;Oostzijde 237;2003;Pand in gebruik;237;1508EN;Oostzijde;Zaandam;237;1508EN;Oostzijde;Zaandam;11;1;
0479100000088040;1;Zuiddijk 253;1905;Pand in gebruik;253;1501CK;Zuiddijk;Zaandam;253;1501CK;Zuiddijk;Zaandam;11;1;
0479100000013761;1;Caro van Eyckstraat 63;1988;Pand in gebruik;63;1507SC;Caro van Eyckstraat;Zaandam;63;1507SC;Caro van Eyckstraat;Zaandam;11;1;
0479100000013298;1;H. Soeteboomstraat 29;1991;Pand in gebruik;29;1507RX;H. Soeteboomstraat;Zaandam;29;1507RX;H. Soeteboomstraat;Zaandam;11;1;
0479100000087095;1;Tolstraat 6 A;2017;Pand in gebruik;6;1502NG;Tolstraat;Zaandam;6;1502NG;Tolstraat;Zaandam;11;1;
0479100000032357;1;Havenstraat 10;1910;Pand in gebruik;10;1506PG;Havenstraat;Zaandam;10;1506PG;Havenstraat;Zaandam;11;1;
0479100000011500;1;Kikkertweg 44;2001;Pand in gebruik;44;1521RG;Kikkertweg;Wormerveer;44;1521RG;Kikkertweg;Wormerveer;11;1;
0479100000030286;1;Jan Wandelaarpad 13;1988;Pand in gebruik;13;1507PR;Jan Wandelaarpad;Zaandam;13;1507PR;Jan Wandelaarpad;Zaandam;11;1;
0479100000088394;1;Bleekersstraat 12;2017;Bouwvergunning verleend;12;1505GB;Bleekersstraat;Zaandam;12;1505GB;Bleekersstraat;Zaandam;2;1;
0479100000088829;1;Kersenhout 30;2018;Bouwvergunning verleend;30;1507EP;Kersenhout;Zaandam;30;1507EP;Kersenhout;Zaandam;2;1;
0479100000086236;1;Aubade 55;2015;Pand in gebruik;55;1507TA;Aubade;Zaandam;55;1507TA;Aubade;Zaandam;11;1;
0479100000045124;1;Vlusch 27;1930;Pand in gebruik;27;1561PP;Vlusch;Krommenie;27;1561PP;Vlusch;Krommenie;11;1;
0479100000025561;1;Badhuislaan 20;1933;Pand in gebruik;20;1561EB;Badhuislaan;Krommenie;20;1561EB;Badhuislaan;Krommenie;11;1;
0479100000045173;1;Bouwmanspad 15;1917;Pand in gebruik;15;1506HA;Bouwmanspad;Zaandam;15;1506HA;Bouwmanspad;Zaandam;11;1;
0479100000042055;1;Pinkstraat 10;1940;Pand in gebruik;10;1541HD;Pinkstraat;Koog aan de Zaan;10;1541HD;Pinkstraat;Koog aan de Zaan;11;1;
0479100000035571;1;Tolstraat 3;1925;Pand in gebruik;3;1502NE;Tolstraat;Zaandam;3;1502NE;Tolstraat;Zaandam;11;1;
0479100000029665;1;Belgischestraat 33;1920;Pand in gebruik;33;1502TP;Belgischestraat;Zaandam;33;1502TP;Belgischestraat;Zaandam;11;1;
0479100000022424;1;Wilhelminastraat 86 A;1910;Pand in gebruik;86;1561ZW;Wilhelminastraat;Krommenie;86;1561ZW;Wilhelminastraat;Krommenie;11;1;
0479100000014749;2;Steijnstraat 1 t/m Steijnstraat 1 A;1910;Pand in gebruik;1;1501RA;Steijnstraat;Zaandam;1;1501RA;Steijnstraat;Zaandam;11;1;
0479100000031517;1;Archangelstraat 21;1925;Pand in gebruik;21;1506NP;Archangelstraat;Zaandam;21;1506NP;Archangelstraat;Zaandam;11;1;
0479100000041769;1;Sparrestraat 36;1951;Pand in gebruik;36;1505AM;Sparrestraat;Zaandam;36;1505AM;Sparrestraat;Zaandam;11;1;
0479100000019582;1;Treilerstraat 158;1970;Pand in gebruik;158;1503JM;Treilerstraat;Zaandam;158;1503JM;Treilerstraat;Zaandam;11;1;
0479100000029678;1;Paul Krugerstraat 13;1938;Pand in gebruik;13;1521EJ;Paul Krugerstraat;Wormerveer;13;1521EJ;Paul Krugerstraat;Wormerveer;11;1;
0479100000002432;20;Ereprijsweg 10 t/m Ereprijsweg 8;1961;Pand in gebruik;40;1508CV;Ereprijsweg;Zaandam;2;1508CV;Ereprijsweg;Zaandam;11;1;
0479100000019956;1;Marathon 56;2006;Pand in gebruik;56;1567JJ;Marathon;Assendelft;56;1567JJ;Marathon;Assendelft;11;1;
0479100000024757;1;Bijlstraat 22;1955;Pand in gebruik;22;1502TJ;Bijlstraat;Zaandam;22;1502TJ;Bijlstraat;Zaandam;11;1;
0479100000046333;1;Leeuwerikstraat 1;1962;Pand in gebruik;1;1551GC;Leeuwerikstraat;Westzaan;1;1551GC;Leeuwerikstraat;Westzaan;11;1;
0479100000040300;1;Riouwstraat 64;1938;Pand in gebruik;64;1521SG;Riouwstraat;Wormerveer;64;1521SG;Riouwstraat;Wormerveer;11;1;
0479100000043428;1;Putterstraat 7;1959;Pand in gebruik;7;1521XR;Putterstraat;Wormerveer;7;1521XR;Putterstraat;Wormerveer;11;1;
0479100000016627;1;Saendelverlaan 142;2006;Pand in gebruik;142;1567JE;Saendelverlaan;Assendelft;142;1567JE;Saendelverlaan;Assendelft;11;1;
0479100000040503;1;Tuinkade 25;1935;Pand in gebruik;25;1544PC;Tuinkade;Zaandijk;25;1544PC;Tuinkade;Zaandijk;11;1;
0479100000041292;1;Pastoor Van Gervenstraat 6;1991;Pand in gebruik;6;1566DR;Pastoor Van Gervenstraat;Assendelft;6;1566DR;Pastoor Van Gervenstraat;Assendelft;11;1;
0479100000024120;1;Top Naeffstraat 32;1991;Pand in gebruik;32;1507XX;Top Naeffstraat;Zaandam;32;1507XX;Top Naeffstraat;Zaandam;11;1;
0479100000005658;1;Veldweg 103;2006;Pand in gebruik;103;1551PL;Veldweg;Westzaan;103;1551PL;Veldweg;Westzaan;11;1;
0479100000030322;1;Westzanerdijk 63;2006;Pand in gebruik;63;1507AB;Westzanerdijk;Zaandam;63;1507AB;Westzanerdijk;Zaandam;11;1;
0479100000030264;1;Kattegat 34 E;1910;Pand in gebruik;34;1501AK;Kattegat;Zaandam;34;1501AK;Kattegat;Zaandam;11;1;
0479100000039246;1;Lijsterbesstraat 40;1939;Pand in gebruik;40;1505TL;Lijsterbesstraat;Zaandam;40;1505TL;Lijsterbesstraat;Zaandam;11;1;
0479100000010826;1;Genieweg 24;1910;Pand in gebruik;24;1566NL;Genieweg;Assendelft;24;1566NL;Genieweg;Assendelft;11;1;
0479100000082326;1;Anjelierstraat 2 B;1972;Pand in gebruik;2;1541DR;Anjelierstraat;Koog aan de Zaan;2;1541DR;Anjelierstraat;Koog aan de Zaan;11;1;
0479100000026515;1;J. Kruijverstraat 101;1990;Pand in gebruik;101;1507WG;J. Kruijverstraat;Zaandam;101;1507WG;J. Kruijverstraat;Zaandam;11;1;
