OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,AZIMUT,REF_OVERWEG_PUIC,REF_OVERWEG_NAAM,TYPE_OVERWEGBEVEILIGING,TYPE_PAALINSTALLATIE,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,X,Y,LATITUDE,LONGITUDE,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT
1206,f62e7e32-5304-46d6-8770-d78acc372218,,60,Bestaand,0,,,829e1ee9-cad2-4b26-9178-98a6ce3ef389,56.5,,AHOB,Ut-Btl,Utrecht Centraal - Boxtel ,053,,53,053__,Vught Aansl. - Boxtel,56.495608,"56,495608",ProRail,Zuid,Z,BAAN,Brabant,330,Boxtel,23,149065.003,402818.539,51.61421331,5.30151196,Vught Aansl. - Boxtel,VGA-BTL,Vrije baan
1207,75c96d13-3f5b-4175-a55b-94ee4373cf9f,,60,Bestaand,0,,,829e1ee9-cad2-4b26-9178-98a6ce3ef389,56.5,,AHOB,Ut-Btl,Utrecht Centraal - Boxtel ,053,,53,053__,Vught Aansl. - Boxtel,56.504478,"56,504478",ProRail,Zuid,Z,BAAN,Brabant,330,Boxtel,23,149055.818,402808.043,51.61411887,5.30137953,Vught Aansl. - Boxtel,VGA-BTL,Vrije baan
1208,cbf5a328-6071-4687-93b5-d87fa3cd4601,,60,Bestaand,0,,,9c5d58ab-5f33-4dde-9f47-6daf2f8a2d25,2.3,,AOB,Hrl-Sog,Heerlen - Schin op Geul ,067,,67,067__,Heerlen - Schin op Geul,2.389259,"2,389259",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,193135.078,322017.249,50.88667328,5.92911635,Heerlen - Schin op Geul,HRL-SOG,Vrije baan
1209,d55ebaea-cf8b-4725-b8af-ee5b3ed0039c,,60,Bestaand,0,,,a3a1567b-d9a0-4cdb-b8db-96faffe3209c,9.1,,AHOB_MINI,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,9.102853,"9,102853",ProRail,Zuid,Z,BAAN,De Peel,300,Eindhoven,24,167243.7,378424.129,51.39483897,5.5631226,Oud Heeze - Eindhoven,OHZE-EHV,Vrije baan
1210,7b8b9d45-af2d-4f9d-9085-db589e2aefc3,,,Onbekend,0,,,698e94fe-91b0-4fa0-9b47-dcb9750a38c1,23.8,,Onbekend,Zlw-Np,Lage Zwaluwe - Nispen ,545,b,545,545_b,Roosendaal,23.874907,"23,874907",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,90140.06,394283.015,51.53378376,4.4523995,Roosendaal,RSD,PPLG
1211,3aca243b-e1c3-489a-bc2a-82d8fc8d27be,,60,Bestaand,0,,,698e94fe-91b0-4fa0-9b47-dcb9750a38c1,23.8,,RGP,Zlw-Np,Lage Zwaluwe - Nispen ,545,b,545,545_b,Roosendaal,23.878635,"23,878635",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,90118.972,394285.84,51.53380672,4.45209508,Roosendaal,RSD,PPLG
1212,b9558087-5b26-4041-8a1b-795d049832da,,60,Bestaand,0,,,698e94fe-91b0-4fa0-9b47-dcb9750a38c1,23.8,,AHOB,Zlw-Np,Lage Zwaluwe - Nispen ,545,b,545,545_b,Roosendaal,23.875223,"23,875223",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,90138.061,394283.322,51.53378629,4.45237064,Roosendaal,RSD,PPLG
1213,80ece2cf-d1f6-4d1d-9927-e3d8e3f28869,,60,Bestaand,0,,,698e94fe-91b0-4fa0-9b47-dcb9750a38c1,23.8,,AHOB,Zlw-Np,Lage Zwaluwe - Nispen ,545,b,545,545_b,Roosendaal,23.886275,"23,886275",ProRail,Zuid,Z,BAAN,Zeeland,310,Roosendaal,19,90115.482,394278.933,51.53374424,4.45204607,Roosendaal,RSD,PPLG
1214,5b513086-1e26-4538-906f-594277c2aadb,,60,Bestaand,0,,,be5bf2ed-15b4-4379-a952-152fa385715d,25.2,,AHOB,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,085,,85,085__,Haarlem - Warmond,25.277654,"25,277654",ProRail,Randstad Noord,RN,BAAN,Kennemerland,240,Haarlem,8,100483.244,482128.997,52.32439764,4.58752798,Haarlem - Lisse,HLM-LIS,Vrije baan
1215,8d2f1d5d-7a76-41c6-af4e-c9d2ac842476,,60,Bestaand,0,,,be5bf2ed-15b4-4379-a952-152fa385715d,25.2,,AHOB,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,085,,85,085__,Haarlem - Warmond,25.277744,"25,277744",ProRail,Randstad Noord,RN,BAAN,Kennemerland,240,Haarlem,8,100494.187,482124.081,52.32435454,4.58768928,Haarlem - Lisse,HLM-LIS,Vrije baan
1216,0d03b1cb-7981-45e5-88cd-b2f46d33e1f0,,60,Bestaand,0,,,be5bf2ed-15b4-4379-a952-152fa385715d,25.2,,AHOB,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,085,,85,085__,Haarlem - Warmond,25.266284,"25,266284",ProRail,Randstad Noord,RN,BAAN,Kennemerland,240,Haarlem,8,100497.244,482134.841,52.32445155,4.58773238,Haarlem - Lisse,HLM-LIS,Vrije baan
1217,796c0f2b-ed06-42f0-9f7f-a5771aa92939,,60,Bestaand,0,,,be5bf2ed-15b4-4379-a952-152fa385715d,25.2,,AHOB,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,085,,85,085__,Haarlem - Warmond,25.266237,"25,266237",ProRail,Randstad Noord,RN,BAAN,Kennemerland,240,Haarlem,8,100488.139,482138.902,52.32448714,4.58759818,Haarlem - Lisse,HLM-LIS,Vrije baan
1218,13746a0c-1db0-4771-84a8-28c4ac021610,,60,Bestaand,0,,,f5801887-464d-41f9-b26e-ee3f85bc22cf,25.7,,AHOB_MINI,Zd-Ekz,Zaandam - Enkhuizen ,079,,79,079__,Zaandam - Hoorn,25.712468,"25,712468",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,129301.268,512757.189,52.60176238,5.0078757,Hoorn - Purmerend Overwhere,HN-PMO,Vrije baan
1219,a064597a-f930-4c04-993a-cbbb68b9c940,,60,Bestaand,0,,,98948290-9c37-47d1-9cc4-b498c4febea2,300.5,,HBKI,Frkw-Qh,Frankrijkweg - Quarleshaven ,817,h,817,817_h,Vlissingen Sloehaven,310.086132,"310,086132",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,39303.055,387056.71,51.46069412,3.72231661,Sloehaven Emplacement,SLOE_VP,NCBG
1220,5aa1f0b8-91ac-498b-b850-b4af40577900,,60,Bestaand,0,,,98948290-9c37-47d1-9cc4-b498c4febea2,300.5,,HBKI,Frkw-Qh,Frankrijkweg - Quarleshaven ,817,h,817,817_h,Vlissingen Sloehaven,310.066473,"310,066473",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,39323.779,387068.385,51.46080328,3.72261087,Sloehaven Emplacement,SLOE_VP,NCBG
1221,ecb6021c-d4f1-4af5-8a15-d2ca14455971,,60,Bestaand,0,,,dd9ac926-f51a-4d06-9ea2-629e8d70cb70,59.7,,AHOB,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,59.7679,"59,767900",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,238204.469,566045.994,53.07481159,6.62874847,Assen - Onnen Zuid,ASN-ONZ,Vrije baan
1222,e9513a71-38f7-485a-997f-2c56dc560949,,60,Bestaand,0,,,dd9ac926-f51a-4d06-9ea2-629e8d70cb70,59.7,,AHOB,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,59.782278,"59,782278",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,238152.856,566058.196,53.0749292,6.62798163,Assen - Onnen Zuid,ASN-ONZ,Vrije baan
1223,b2bcdc5d-70b2-4c1a-bff5-0e05169eb045,,60,Bestaand,0,,,dd9ac926-f51a-4d06-9ea2-629e8d70cb70,59.7,,AHOB,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,59.777745,"59,777745",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,238167.758,566054.288,53.07489179,6.62820294,Assen - Onnen Zuid,ASN-ONZ,Vrije baan
1224,31ff5df1-0092-4669-97c6-c551b2497353,,60,Bestaand,0,,,c80e8cb1-185a-403a-9774-61ec9dd22060,30.8,,RGP,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,30.85488,"30,854880",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,67209.17,383118.314,51.43033729,4.12476026,Rilland = Bath - Kruiningen = Yerseke,RB-KRG,Vrije baan
1225,b3562b6c-6768-42fa-9e97-b3570768c701,,60,Bestaand,0,,,c80e8cb1-185a-403a-9774-61ec9dd22060,30.8,,RGP,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,30.858573,"30,858573",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,67198.773,383109.457,51.43025608,4.12461299,Rilland = Bath - Kruiningen = Yerseke,RB-KRG,Vrije baan
1226,9e134d4e-52fd-4bfe-8431-8a9348bef1b8,,60,Bestaand,0,,,28aec64a-9aae-4aa3-8191-ab0e2f8957d0,20.3,,AHOB,Zl-Wdn,Zwolle - Wierden ,206,,206,206__,Zwolle - Wierden,20.371828,"20,371828",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,217602.517,488470.76,52.38052515,6.30665277,Raalte - Nijverdal,RAT-NVD,Vrije baan
1227,4c851332-5ccb-455b-9b39-f9d74b5fe574,,60,Bestaand,0,,,28aec64a-9aae-4aa3-8191-ab0e2f8957d0,20.3,,AHOB,Zl-Wdn,Zwolle - Wierden ,206,,206,206__,Zwolle - Wierden,20.363756,"20,363756",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,217595.701,488479.208,52.38060185,6.30655426,Raalte - Nijverdal,RAT-NVD,Vrije baan
1228,8d7df7d6-4d09-4351-a7bb-01bcc3e127a5,,60,Bestaand,0,,,889a1f90-9ad5-43e2-ac47-7f1dd0a0853d,7.8,,Onbekend,Mp-Gn,Meppel - Groningen ,012,,12,012__,Meppel - Assen,7.801212,"7,801212",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,216941.074,524442.396,52.70385257,6.30363049,Meppel - Koekange,MP-KG,Vrije baan
1229,424280bd-ea16-4b3d-9225-6ffadef680e9,,60,Bestaand,0,,,889a1f90-9ad5-43e2-ac47-7f1dd0a0853d,7.8,,Onbekend,Mp-Gn,Meppel - Groningen ,012,,12,012__,Meppel - Assen,7.800123,"7,800123",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,216939.29,524456.759,52.70398184,6.30360679,Meppel - Koekange,MP-KG,Vrije baan
1230,931998fa-8ce1-44f5-af67-f1dda5146a3e,,60,Bestaand,0,,,889a1f90-9ad5-43e2-ac47-7f1dd0a0853d,7.8,,Onbekend,Mp-Gn,Meppel - Groningen ,012,,12,012__,Meppel - Assen,7.809519,"7,809519",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Drenthe,35,216949.291,524443.875,52.70386493,6.30375232,Meppel - Koekange,MP-KG,Vrije baan
1231,1a21f75b-19ec-4790-9eda-c5db1d430e12,,,Onbekend,0,,,d147db5b-a74a-42ed-ac91-c914dae842fb,17.4,,Onbekend,Fsz-Tnz,Zelzate (B) - Terneuzen ,131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,17.426834,"17,426834",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,43700.508,360932.17,51.22682761,3.79378038,Sas van Gent,SVG,NCBG
1232,53ef2573-8319-4430-893c-25c0e585dec8,,,Onbekend,0,,,d147db5b-a74a-42ed-ac91-c914dae842fb,17.4,,Onbekend,Fsz-Tnz,Zelzate (B) - Terneuzen ,131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,17.4396,"17,439600",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,43692.352,360944.742,51.22693898,3.79365973,Sas van Gent,SVG,NCBG
1233,7079f215-f718-4d8e-938d-fb88a46ee153,,60,Bestaand,0,,,d147db5b-a74a-42ed-ac91-c914dae842fb,17.4,,ALI_B,Fsz-Tnz,Zelzate (B) - Terneuzen ,131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,17.437682,"17,437682",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,43700.313,360943.186,51.22692656,3.79377414,Sas van Gent,SVG,NCBG
1234,7430cd3c-7d5a-4f5d-af92-f81c032a0ab0,,60,Bestaand,0,,,d147db5b-a74a-42ed-ac91-c914dae842fb,17.4,,ALI_B,Fsz-Tnz,Zelzate (B) - Terneuzen ,131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,17.437255,"17,437255",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,43692.747,360942.378,51.22691781,3.79366612,Sas van Gent,SVG,NCBG
1235,be9382de-3507-4deb-a8eb-fb055abbafd1,,,Onbekend,0,,,6104a88b-eebb-4d68-a991-c86d8d2b3ce2,202.6,,Onbekend,Awhv-Asho,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk Noord Hornweg ,486,c,486,486_c,Amsterdam Westhaven (gebied),202.629133,"202,629133",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,116291.798,489496.539,52.39195157,4.81855336,Amsterdam Westhaven (gebied),AWHV,NCBG
1236,8aabffb8-2af5-48e5-869c-dc2a854d39da,,,Onbekend,0,,,6104a88b-eebb-4d68-a991-c86d8d2b3ce2,202.6,,Onbekend,Awhv-Asho,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk Noord Hornweg ,486,c,486,486_c,Amsterdam Westhaven (gebied),202.646023,"202,646023",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,116274.92,489502.232,52.39200154,4.81830476,Amsterdam Westhaven (gebied),AWHV,NCBG
1237,f8455821-6ecc-4e6d-99c1-59fa433447d3,,,Onbekend,0,,,6104a88b-eebb-4d68-a991-c86d8d2b3ce2,202.6,,Onbekend,Awhv-Asho,Amsterdam Westhaven (gebied) - Amsterdam Sloterdijk Noord Hornweg ,486,c,486,486_c,Amsterdam Westhaven (gebied),202.645563,"202,645563",ProRail,Randstad Noord,RN,BAAN,Amsterdam,220,Amsterdam,9,116275.379,489496.649,52.3919514,4.81831215,Amsterdam Westhaven (gebied),AWHV,NCBG
1238,ac23f522-16d9-48a5-bbb3-73ec80e9a1b0,,60,Bestaand,0,,,90632d4d-1c8a-46f6-a888-94d0dbb975aa,28.3,,AHOB,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,28.30731,"28,307310",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,188313.945,341191.814,51.05932567,5.862378,Susteren,SRN,PPLG
1239,84d1ef96-75f2-464a-8ece-08c5a65688b1,,60,Bestaand,0,,,90632d4d-1c8a-46f6-a888-94d0dbb975aa,28.3,,Onbekend,Mt-Vl,Maastricht - Venlo ,062,,62,062__,Sittard - Roermond,28.317426,"28,317426",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,188302.984,341204.694,51.05944208,5.86222285,Susteren,SRN,PPLG
1240,589ddb4b-b2d4-4508-98af-dd3dad459e51,,60,Bestaand,0,,,e1d52d4b-75a6-4d2e-98b5-ab8bab39987e,59.2,,AHOB,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,59.28556,"59,285560",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,263399.691,471261.882,52.21877057,6.97355375,Enschede - Enschede Grens,ES-ESG,Vrije baan
1241,b2d22647-cf2b-4770-adcb-9a7cbd15958a,,60,Bestaand,0,,,e1d52d4b-75a6-4d2e-98b5-ab8bab39987e,59.2,,AHOB,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,59.284426,"59,284426",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,263397.412,471254.647,52.21870601,6.97351809,Enschede - Enschede Grens,ES-ESG,Vrije baan
1242,5e626760-ff4b-4959-acd1-47b4ecfdc5a0,,60,Bestaand,0,,,e1d52d4b-75a6-4d2e-98b5-ab8bab39987e,59.2,,AHOB,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,59.276539,"59,276539",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,263389.549,471255.277,52.21871322,6.97340327,Enschede - Enschede Grens,ES-ESG,Vrije baan
1243,ac804696-8f7e-4fe6-bcbc-adc5cd2461ec,,60,Bestaand,0,,,4b4cc199-bc4b-4a9b-8810-b9fb9e378a26,62.6,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,108,,108,108__,De Haar Aansl. - Ede=Wageningen,62.657308,"62,657308",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Maarn,16,162163.232,451416.91,52.05101699,5.49163254,De Haar Aansl. - Ede = Wageningen,HAR-ED,Vrije baan
1244,8164edbc-19c4-4f59-8b09-5a6f77e43b53,,60,Bestaand,0,,,4b4cc199-bc4b-4a9b-8810-b9fb9e378a26,62.6,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,108,,108,108__,De Haar Aansl. - Ede=Wageningen,62.648074,"62,648074",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Maarn,16,162154.324,451428.301,52.05111949,5.49150292,De Haar Aansl. - Ede = Wageningen,HAR-ED,Vrije baan
1245,8a0cd942-c336-49fd-99d3-705cbf89af31,,60,Bestaand,0,,,4b4cc199-bc4b-4a9b-8810-b9fb9e378a26,62.6,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,108,,108,108__,De Haar Aansl. - Ede=Wageningen,62.661063,"62,661063",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Maarn,16,162167.383,451427.676,52.0511137,5.49169328,De Haar Aansl. - Ede = Wageningen,HAR-ED,Vrije baan
1246,46fa5d6c-1e8a-42b0-91b3-d79b4e33fa7e,,,Onbekend,0,,,52ffac4e-03fe-4ffe-808a-9057bef2241f,46.7,,Onbekend,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,46.782998,"46,782998",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,197602.521,356524.153,51.19651974,5.99668647,Roermond,RM,PPLG
1247,cea87065-825d-495a-925c-6ac8b8ca5ea7,,60,Bestaand,,,,52ffac4e-03fe-4ffe-808a-9057bef2241f,46.7,,AG,Mt-Vl,Maastricht - Venlo ,519,a,519,519_a,Roermond,46.785069,"46,785069",ProRail,Zuid,Z,BAAN,Limburg,340,Roermond,25,197546.674,356546.094,51.19672114,5.99589016,Roermond,RM,PPLG
1248,e17aa7d6-7e6a-4a1b-9f8b-7c929decf6df,,60,Bestaand,0,,,502c81fd-40c9-468f-95cc-e06b1266881e,44.4,,AHOB,Ah-Vl,Arnhem - Venlo ,052,,52,052__,Beugen - Blerick,44.395978,"44,395978",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,194900.353,403937.765,51.62288448,5.96339191,Vierlingsbeek - Boxmeer,VLB-BMR,Vrije baan
1249,aeb19acb-fc7c-4db6-8805-9516ed8b3acb,,60,Bestaand,0,,,502c81fd-40c9-468f-95cc-e06b1266881e,44.4,,RGP,Ah-Vl,Arnhem - Venlo ,052,,52,052__,Beugen - Blerick,44.396589,"44,396589",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,194894.942,403933.165,51.62284352,5.96331325,Vierlingsbeek - Boxmeer,VLB-BMR,Vrije baan
1250,14642cdf-19f5-4ffa-8718-82aef16df540,,60,Bestaand,0,,,5150d5cc-ba8d-46b9-90b2-29daf16ef6d0,9.8,,AHOB,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,9.836289,"9,836289",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,247733.929,480034.74,52.30045811,6.74677066,Almelo - Hengelo,AML-HGL,Vrije baan
1251,058967d5-6b9f-4a7d-bfd4-c2e287e840ee,,60,Bestaand,0,,,5150d5cc-ba8d-46b9-90b2-29daf16ef6d0,9.8,,AHOB,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,9.833614,"9,833614",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,247721.731,480030.139,52.30041882,6.7465906,Almelo - Hengelo,AML-HGL,Vrije baan
1252,047ebb6d-a9c9-4442-865d-d894fa68ccc3,,60,Bestaand,0,,,5150d5cc-ba8d-46b9-90b2-29daf16ef6d0,9.8,,AHOB,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,9.818002,"9,818002",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,247714.194,480044.104,52.30054558,6.74648397,Almelo - Hengelo,AML-HGL,Vrije baan
1253,bde6f3e1-e47f-423e-a3d4-9dec49154c71,,60,Bestaand,0,,,5150d5cc-ba8d-46b9-90b2-29daf16ef6d0,9.8,,AHOB,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,9.811891,"9,811891",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,247720.545,480055.584,52.30064766,6.74658022,Almelo - Hengelo,AML-HGL,Vrije baan
1254,e49d8104-9012-420f-90c6-0a2276ef772c,,60,Bestaand,0,,,5150d5cc-ba8d-46b9-90b2-29daf16ef6d0,9.8,,AHOB,Aml-Hgl,Almelo - Hengelo ,025,,25,025__,Almelo - Hengelo,9.823274,"9,823274",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,247716.63,480039.318,52.30050216,6.74651836,Almelo - Hengelo,AML-HGL,Vrije baan
1255,999b4e83-b01e-4f9e-a8fc-cafa808c8c41,,,Onbekend,0,,,802b0ee8-f859-48c7-9eeb-675e403a2394,22.2,,Onbekend,Asd-Zp,Amsterdam Centraal - Zutphen ,087,,87,087__,Weesp Aansl. - Hilversum,22.281913,"22,281913",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,139326.419,476804.772,52.27902473,5.15753438,Naarden = Bussum,NDB,PPLG
1256,c2aa7256-b3e8-42a4-90d9-8a956a66ecf1,,,Onbekend,0,,,0aee43ea-bc88-4260-b27f-950af7b26f05,0.1,,Onbekend,Hea-Emn,Herfte Aansl. - Emmen ,203,,203,203__,Mariënberg - Emmen,73.43059,"73,430590",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,257087.272,532894.417,52.77373174,6.90005487,Emmen,EMN,PPLG
1257,58eeb72f-8f49-48cd-b86f-6b136fd4c0f1,,,Onbekend,0,,,0aee43ea-bc88-4260-b27f-950af7b26f05,0.1,,Onbekend,Hea-Emn,Herfte Aansl. - Emmen ,203,,203,203__,Mariënberg - Emmen,73.436003,"73,436003",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,257085.409,532900.25,52.77378449,6.90002908,Emmen,EMN,PPLG
1258,08722e26-a14c-4d1c-b381-f95a85bd5511,,,Onbekend,0,,,0aee43ea-bc88-4260-b27f-950af7b26f05,0.1,,Onbekend,Hea-Emn,Herfte Aansl. - Emmen ,203,,203,203__,Mariënberg - Emmen,73.431199,"73,431199",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,257077.185,532896.58,52.77375307,6.89990611,Emmen,EMN,PPLG
1259,a008d741-a4c7-4461-9b2d-a41db1ee411f,,60,Bestaand,0,,,37424180-861d-4ae4-9ba7-63640eae163e,57.8,,AHOB_MINI,Ah-Vl,Arnhem - Venlo ,052,,52,052__,Beugen - Blerick,57.80575,"57,805750",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,199948.876,392025.368,51.51543247,6.0347621,Venray - Meerlo = Tienraij,VRY-MLO,Vrije baan
1260,cdac2fb0-38a1-4f89-87d9-5d8bb3c2f27e,,60,Bestaand,0,,,37424180-861d-4ae4-9ba7-63640eae163e,57.8,,AHOB_MINI,Ah-Vl,Arnhem - Venlo ,052,,52,052__,Beugen - Blerick,57.810139,"57,810139",ProRail,Zuid,Z,BAAN,De Peel,300,Venlo,27,199947.759,392016.511,51.51535295,6.03474487,Venray - Meerlo = Tienraij,VRY-MLO,Vrije baan
1261,165f7290-b213-4b79-b890-5857467b2313,,60,Bestaand,0,,,cf776cd4-71ed-4e3d-bae8-1fc522e1546c,54.6,,AHOB_MINI,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,54.651199,"54,651199",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,45597.013,391294.602,51.50003192,3.8115355,'s Heer Arendskerke - Lewedorp,HA-LWD,Vrije baan
1262,ebb32659-c9f7-4a44-a944-84b7e1321e12,,60,Bestaand,0,,,cf776cd4-71ed-4e3d-bae8-1fc522e1546c,54.6,,RGP,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,54.643627,"54,643627",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,45604.715,391294.327,51.50003094,3.81164648,'s Heer Arendskerke - Lewedorp,HA-LWD,Vrije baan
1263,743a799e-a4ad-40f0-af65-8549b62b25c2,,60,Bestaand,0,,,cc3b0ddb-eeee-46a5-a383-936f3b58ffae,28.3,,AHOB,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,211,,211,211__,Barneveld Noord - Ede=Wageningen,28.385038,"28,385038",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,174139.133,449901.101,52.03710824,5.66613803,Lunteren - Ede = Wageningen,LTN-ED,Vrije baan
1264,f7acc7b7-a9e3-476d-9d83-d7d490ab2b68,,60,Bestaand,0,,,cc3b0ddb-eeee-46a5-a383-936f3b58ffae,28.3,,AHOB,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,211,,211,211__,Barneveld Noord - Ede=Wageningen,28.397578,"28,397578",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,174158.499,449889.819,52.03700617,5.66641963,Lunteren - Ede = Wageningen,LTN-ED,Vrije baan
1265,c3caa03d-7a78-4368-8cc8-ed7846d6380b,,60,Bestaand,0,,,cc3b0ddb-eeee-46a5-a383-936f3b58ffae,28.3,,AHOB,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,211,,211,211__,Barneveld Noord - Ede=Wageningen,28.391167,"28,391167",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,174139.84,449894.966,52.03705308,5.66614799,Lunteren - Ede = Wageningen,LTN-ED,Vrije baan
1266,2de4f8f9-5fcc-4a15-a052-efcf4e7e2a02,,60,Bestaand,,,,887aec9c-4b96-4662-9371-8601c99d446a,19.8,,AG,Fvs-Mt,Visé (B) - Maastricht ,071,,71,071__,Eijsden - Maastricht,19.815886,"19,815886",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,177819.371,309230.205,50.7725496,5.71067321,Eijsden Grens - Maastricht Randwyck,EDNG-MTR,Vrije baan
