Beschermingsnivea,Boomsoort,Nederlandse naam,Eigendom,Plantjaar,Stamdiameter borsthoogte (klasse),Standplaats,Conditie,Dendrologische waarde,Boomvorm,Plantwijze,Beeldbepalendheid,Cultuurhistorische waarde,Bijzondere vermeldingen,Emotionele waarde,Recreatieve/Educatieve waarde,Boomhoogte,Inspectiedatum,X_RD,Y_RD,longitude,latitude
Monumentale boom,Pyrus communis 'Jut',Peer cv.,Particulier,1940,31 - 40 cm,Gazon,1 - Goed,Klasse 4,Opgekroonde boom,Groep,Normaal,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeenschap,Niet,,26-1-2012,107771.518,426500.721,4.702126195,51.82511245
Monumentale boom,Tilia x europaea 'Zwarte Linde',Zwarte linde,Particulier,1850,81 - 100 cm,Heesterbeplanting,2 - Redelijk,Klasse 3,Opgekroonde boom,Rij,Zeer,Ja,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeenschap,Niet,20,27-3-2013,107747.67,426404.155,4.701793489,51.82424251
Monumentale boom,Tilia x europaea 'Zwarte Linde',Zwarte linde,Particulier,1850,81 - 100 cm,Heesterbeplanting,2 - Redelijk,Klasse 3,Opgekroonde boom,Rij,Zeer,Ja,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeenschap,Niet,20,27-3-2013,107747.958,426407.945,4.701797148,51.8242766
Monumentale boom,Tilia x europaea,"Gewone linde, Hollandse linde",Gemeente,1970,31 - 40 cm,Elementenverharding,2 - Redelijk,Klasse 2,Leiboom,Groep,Zeer,Ja,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeenschap,Niet,,26-1-2012,107479.221,426408.803,4.697899187,51.82426149
Monumentale boom,Gleditsia triacanthos,Valse christusdoorn,Gemeente,1960,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeente,Groot,,26-1-2012,107636.979,426654.595,4.700153681,51.82648404
Monumentale boom,Fagus sylvatica,"Gewone beuk, Groene beuk",Gemeente,1960,41 - 50 cm,Heesterbeplanting,1 - Goed,Klasse 3,Opgekroonde boom,Groep,Zeer,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeente,Groot,,26-1-2012,107639.541,426661.827,4.700189852,51.82654926
Monumentale boom,Fagus sylvatica,"Gewone beuk, Groene beuk",Gemeente,1950,51 - 60 cm,Heesterbeplanting,3 - Matig,Klasse 3,Opgekroonde boom,Groep,Zeer,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeenschap,Groot,,26-1-2012,107645.935,426677.585,4.700280439,51.82669143
Monumentale boom,Fraxinus excelsior,Gewone es,Gemeente,1950,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 1,Opgekroonde boom,Groep,Zeer,Ja,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeente,Groot,27,26-1-2012,107647.43,426685.098,4.700301094,51.82675908
Monumentale boom,Quercus robur,"Zomereik, Inlandse eik",Gemeente,1975,31 - 40 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Zeer,Ja,,Van belang voor de gemeente,Groot,18,25-1-2012,107650.12,426568.6,4.700356071,51.82571225
Monumentale boom,Platanus x hispanica,Gewone plataan,Gemeente,1950,81 - 100 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Zeer,Ja,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeente,Groot,26,25-1-2012,107653.231,426579.412,4.700399714,51.82580969
Monumentale boom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1950,71 - 80 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Zeer,Ja,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeente,Groot,22,25-1-2012,107664.117,426614.511,4.700552807,51.82612608
Monumentale boom,Taxus baccata,"Gewone taxus, Venijnboom",Gemeente,1970,41 - 50 cm,Gazon,1 - Goed,Klasse 2,Natuurlijk,Groep,Zeer,Ja,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeente,Groot,13,25-1-2012,107669.777,426631.445,4.700632586,51.82627876
Monumentale boom,Carpinus betulus,"Gewone haagbeuk, Europese haagbeuk",Gemeente,1950,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Zeer,Ja,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeente,Groot,18,25-1-2012,107636.194,426631.96,4.700145396,51.82628053
Monumentale boom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1950,81 - 100 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Ja,,Van belang voor de gemeente,Groot,26,25-1-2012,107675.016,426646.181,4.70070656,51.82641164
Monumentale boom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1950,81 - 100 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeente,Groot,,25-1-2012,107677.569,426690.248,4.700737559,51.82680793
Monumentale boom,Fagus sylvatica,"Gewone beuk, Groene beuk",Gemeente,1950,61 - 70 cm,Heesterbeplanting,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Zeer,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeente,Groot,,26-1-2012,107667.915,426696.124,4.700596722,51.82685992
Monumentale boom,Tilia x europaea,"Gewone linde, Hollandse linde",Gemeente,1970,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeente,Groot,,26-1-2012,107656.717,426698.29,4.700433997,51.82687844
Monumentale boom,Fraxinus excelsior,Gewone es,Gemeente,1970,41 - 50 cm,Heesterbeplanting,1 - Goed,Klasse 1,Opgekroonde boom,Groep,Zeer,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeente,Groot,,26-1-2012,107659.997,426700.008,4.700481338,51.82689416
Monumentale boom,Fraxinus excelsior,Gewone es,Particulier,1935,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 1,Opgekroonde boom,Solitair,Zeer,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeenschap,Niet,16,6-6-2012,107716.411,426507.515,4.701325962,51.82516885
Monumentale boom,Quercus robur,"Zomereik, Inlandse eik",Particulier,1968,41 - 50 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Normaal,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de wijk,Niet,20,27-3-2013,107777.511,426466.667,4.702217773,51.82480689
Monumentale boom,Aesculus hippocastanum,Witte paardenkastanje,Particulier,1925,71 - 80 cm,Halfverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Zeer,Ja,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeenschap,Niet,,26-7-2012,107626.255,426433.136,4.700028479,51.82449269
Monumentale boom,Pyrus,Peer,Particulier,,21 - 30 cm,Heesterbeplanting,1 - Goed,Klasse 3,Opgekroonde boom,Groep,Normaal,Ja,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Niet,,26-1-2012,107626.171,426444.363,4.700025722,51.82459359
Monumentale boom,Pyrus,Peer,Particulier,,21 - 30 cm,Heesterbeplanting,1 - Goed,Klasse 3,Opgekroonde boom,Groep,Normaal,Ja,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Niet,,26-1-2012,107626.27,426440.747,4.700027653,51.8245611
Monumentale boom,Aesculus hippocastanum,Witte paardenkastanje,Gemeente,1935,61 - 70 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Solitair,Zeer,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Niet,20,26-1-2012,107360.834,426400.564,4.696183203,51.82417734
Monumentale boom,Chamaecyparis lawsoniana,Californische cypres,Particulier,1890,21 - 30 cm,Heesterbeplanting,2 - Redelijk,Klasse 3,Natuurlijk,Groep,Zeer,Ja,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeenschap,Niet,,12-6-2012,107794.259,426444.16,4.702463768,51.82460602
Monumentale boom,Tilia x europaea,"Gewone linde, Hollandse linde",Gemeente,1970,31 - 40 cm,Elementenverharding,2 - Redelijk,Klasse 2,Leiboom,Groep,Zeer,Ja,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeenschap,Niet,,26-1-2012,107482.705,426408.243,4.697949797,51.82425675
Monumentale boom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,,71 - 80 cm,Elementenverharding,2 - Redelijk,Klasse 3,Opgekroonde boom,Laan,Zeer,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeenschap,Niet,,9-1-2012,106545.625,426475.35,4.684348734,51.82477929
Monumentale boom,Tilia x europaea,"Gewone linde, Hollandse linde",Gemeente,1925,31 - 40 cm,Elementenverharding,1 - Goed,Klasse 2,Leiboom,Groep,Zeer,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeenschap,Niet,,16-1-2012,108136.964,426658.485,4.707405453,51.82656123
Monumentale boom,Fraxinus excelsior,Gewone es,Gemeente,1947,51 - 60 cm,Gazon,1 - Goed,Klasse 1,Opgekroonde boom,Solitair,Normaal,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeente,Niet,,16-1-2012,108035.039,426619.312,4.705932347,51.82620058
Monumentale boom,Tilia x europaea,"Gewone linde, Hollandse linde",Gemeente,1925,31 - 40 cm,Elementenverharding,1 - Goed,Klasse 2,Leiboom,Groep,Zeer,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeenschap,Niet,,16-1-2012,108134.178,426659.599,4.707364891,51.82657101
Monumentale boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,1950,81 - 100 cm,Heesterbeplanting,2 - Redelijk,Klasse 0,Opgekroonde boom,Solitair,Niet,Nee,,Van belang voor de directe omgeving,Niet,19,13-1-2012,106982.027,426496.076,4.690675623,51.82500331
Monumentale boom,Alnus glutinosa,"Gewone els, Zwarte els, Grauwe els",Gemeente,,21 - 30 cm,Heesterbeplanting,3 - Matig,Klasse 1,Opgekroonde boom,Laan,Normaal,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de directe omgeving,Enigszins,,8-3-2012,107087.046,428510.083,4.691919604,51.84311386
Monumentale boom,Chamaecyparis lawsoniana,Californische cypres,Gemeente,,21 - 30 cm,Heesterbeplanting,1 - Goed,Klasse 3,Opgekroonde boom,Laan,Normaal,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de directe omgeving,Enigszins,,8-3-2012,107088.596,428528.714,4.691939511,51.84328144
Monumentale boom,Chamaecyparis lawsoniana,Californische cypres,Gemeente,,21 - 30 cm,Heesterbeplanting,1 - Goed,Klasse 3,Opgekroonde boom,Laan,Normaal,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de directe omgeving,Enigszins,,8-3-2012,107088.533,428529.812,4.691938444,51.8432913
Monumentale boom,Fraxinus excelsior,Gewone es,Gemeente,1937,41 - 50 cm,Elementenverharding,1 - Goed,Klasse 1,Opgekroonde boom,Solitair,Normaal,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeente,Niet,,16-1-2012,108044.45,426659.522,4.706063391,51.82656277
Monumentale boom,Prunus serrulata,Japanse sierkers,Particulier,1925,61 - 70 cm,Elementenverharding,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Zeer,Nee,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeenschap,Niet,,8-6-2012,108058.168,426530.096,4.706279947,51.82540066
Monumentale boom,Betula pendula,"Gewone berk, Witte berk, Ruwe berk",Gemeente,,21 - 30 cm,Heesterbeplanting,3 - Matig,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de directe omgeving,Enigszins,,8-3-2012,107088.037,428538.668,4.691930019,51.84337086
Monumentale boom,Salix alba,"Gewone wilg, Schietwilg, Witte wilg",Gemeente,,>101 cm,Gazon,2 - Redelijk,Klasse 0,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de wijk,Enigszins,26,26-1-2012,106112.054,427104.924,4.677970993,51.83039995
Monumentale boom,Morus nigra,Zwarte moerbei,Gemeente,,0 - 10 cm,Gazon,1 - Goed,Klasse 3,Natuurlijk,Solitair,Zeer,Ja,Herdenkingsboom;,Van belang voor de gemeenschap,Normaal,3.5,13-1-2012,107038.34,426459.36,4.69149751,51.82467816
Monumentale boom,Salix x sepulcralis 'Chrysocoma',(Gele) treurwilg,Gemeente,,11 - 20 cm,Ruw gras,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Enigszins,Ja,,Van belang voor de gemeente,Groot,,28-2-2012,106535.067,428180.08,4.683956508,51.84010015
Monumentale boom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,,81 - 100 cm,Heesterbeplanting,1 - Goed,Klasse 0,Opgekroonde boom,Groep,Normaal,Ja,,Van belang voor de gemeente,Groot,26,28-2-2012,106560.757,428543.368,4.684278305,51.84336754
Monumentale boom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,,81 - 100 cm,Ruw gras,1 - Goed,Klasse 0,Opgekroonde boom,Groep,Normaal,Ja,,Van belang voor de gemeente,Groot,26,28-2-2012,106557.419,428545.867,4.684229519,51.84338971
Monumentale boom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,1970,81 - 100 cm,Heesterbeplanting,1 - Goed,Klasse 0,Opgekroonde boom,Groep,Normaal,Ja,,Van belang voor de gemeente,Groot,26,28-2-2012,106568.552,428537.795,4.684392196,51.84331813
Monumentale boom,Salix x sepulcralis 'Chrysocoma',(Gele) treurwilg,Gemeente,,51 - 60 cm,Ruw gras,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Ja,,Van belang voor de gemeente,Groot,,28-2-2012,106606.13,428256.455,4.684976887,51.84079277
Monumentale boom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,,81 - 100 cm,Ruw gras,1 - Goed,Klasse 0,Opgekroonde boom,Groep,Normaal,Ja,,Van belang voor de gemeente,Groot,26,28-2-2012,106582.761,428530.145,4.684599446,51.84325061
Monumentale boom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,1970,81 - 100 cm,Heesterbeplanting,1 - Goed,Klasse 0,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de directe omgeving,Enigszins,33,8-3-2012,106840.764,428697.056,4.688319895,51.84477311
Monumentale boom,Tilia x europaea,"Gewone linde, Hollandse linde",Gemeente,1933,41 - 50 cm,Elementenverharding,1 - Goed,Klasse 2,Leiboom,Groep,Niet,Ja,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeenschap,Niet,,19-1-2012,109509.357,427026.795,4.727263681,51.82998515
Monumentale boom,Tilia x europaea,"Gewone linde, Hollandse linde",Gemeente,1933,41 - 50 cm,Elementenverharding,1 - Goed,Klasse 2,Leiboom,Groep,Niet,Ja,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeenschap,Niet,,19-1-2012,109512.202,427027.36,4.727304877,51.82999046
Monumentale boom,Tilia x europaea,"Gewone linde, Hollandse linde",Gemeente,1933,31 - 40 cm,Heesterbeplanting,1 - Goed,Klasse 2,Leiboom,Groep,Zeer,Ja,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeenschap,Niet,,19-1-2012,109595.467,427034.417,4.72851181,51.83006067
Monumentale boom,Ailanthus altissima,Hemelboom,Gemeente,,31 - 40 cm,Elementenverharding,3 - Matig,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,Herdenkingsboom;,van belang voor de gemeente,Enigszins,13,23-2-2012,107604.859,427451.296,4.699578523,51.83364192
Monumentale boom,Salix x sepulcralis 'Chrysocoma',(Gele) treurwilg,Gemeente,1960,71 - 80 cm,Gazon,2 - Redelijk,Klasse 2,Gekandelaberde boom,Groep,Enigszins,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,16.5,27-3-2013,107236.536,426905.416,4.694310593,51.82870423
Monumentale boom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,1950,71 - 80 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Zeer,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,,11-1-2012,107388.91,427257.779,4.696472346,51.83188424
Monumentale boom,Tilia x europaea,"Gewone linde, Hollandse linde",Gemeente,1933,41 - 50 cm,Elementenverharding,1 - Goed,Klasse 2,Leiboom,Groep,Niet,Ja,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeenschap,Niet,,19-1-2012,109505.838,427026.232,4.727212708,51.8299798
Monumentale boom,Tilia x europaea,"Gewone linde, Hollandse linde",Gemeente,1933,31 - 40 cm,Heesterbeplanting,1 - Goed,Klasse 2,Leiboom,Groep,Zeer,Ja,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeenschap,Niet,,19-1-2012,109592.533,427034.721,4.728469209,51.83006317
Monumentale boom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,,71 - 80 cm,Gazon,3 - Matig,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,18,24-1-2012,107263.835,426889.598,4.69470877,51.8285644
Monumentale boom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,,71 - 80 cm,Gazon,3 - Matig,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,18,24-1-2012,107270.098,426886.3,4.694800074,51.82853529
Monumentale boom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,1950,71 - 80 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Zeer,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,,22-11-2012,107424.367,427235.614,4.696989763,51.83168805
Monumentale boom,Aesculus hippocastanum 'Baumannii',Zwarte linde,Gemeente,1950,71 - 80 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Laan,Normaal,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,,22-11-2012,107420.293,427223.643,4.696932311,51.83158011
Monumentale boom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,1950,71 - 80 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Zeer,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,,20-11-2012,107415.953,427232.532,4.696868128,51.83165963
Monumentale boom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,,71 - 80 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Zeer,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,,9-1-2012,107427.57,427280.314,4.697030075,51.83209008
Monumentale boom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,,71 - 80 cm,Gazon,3 - Matig,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,18,24-1-2012,107259.344,426894.008,4.694643016,51.82860365
Monumentale boom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,,71 - 80 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Zeer,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,,9-1-2012,107407.283,427282.751,4.696735439,51.83211025
Monumentale boom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,1950,71 - 80 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Zeer,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,,20-11-2012,107426.222,427228.73,4.697017621,51.83162633
Monumentale boom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,1950,71 - 80 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Zeer,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,,11-1-2012,107405.28,427252.564,4.69671054,51.83183876
Monumentale boom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,1950,71 - 80 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Zeer,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,,11-1-2012,107404.944,427258.415,4.696704859,51.83189132
Monumentale boom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,1950,71 - 80 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Zeer,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,,11-1-2012,107393.007,427250.377,4.6965328,51.83181806
Monumentale boom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,,71 - 80 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Zeer,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de gemeente,Groot,,9-1-2012,107438.235,427280.584,4.697184753,51.83209341
Monumentale boom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de wijk,Niet,,11-1-2012,106886.541,427107.369,4.689205554,51.83048927
Monumentale boom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,1950,81 - 100 cm,Gazon,1 - Goed,Klasse 3,Opgekroonde boom,Groep,Zeer,Ja,Boom in bestemmingsplannen Papendrecht;,Van belang voor de gemeenschap,Niet,,25-1-2012,107506.721,426495.955,4.698286083,51.82504714
Monumentale boom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de wijk,Niet,,11-1-2012,106890.994,427115.046,4.689269082,51.83055865
Monumentale boom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,Boom op lijst van monumentale en waardevolle houtopstand Papendrecht 2008;,Van belang voor de wijk,Niet,,11-1-2012,106895.272,427121.727,4.68933021,51.83061907
