FID,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
voorrangswegen_wegvak.533,,287207008,2022-10-01T00:00:00,0,146,028720700820221001,LTK0000499777,L,I,,"LINESTRING (143836 403917, 143881.40830000117 403956.2307000011, 143945.99080000073 404012.6259999983)"
voorrangswegen_wegvak.534,,600955191,2022-06-01T00:00:00,0,385,060095519120220601,LTK0000476332,L,I,,"LINESTRING (131194.59569999948 549204.8616999984, 131167.09600000083 549210.2419999987, 131133.26419999823 549213.9946000017, 131114.1700000018 549214.4296000004, 131094.2124999985 549213.6154999994, 131083.72590000182 549212.6728000008, 131063.92650000006 549209.8260999992, 131051.19700000063 549207.248399999, 131031.84019999951 549202.2430000007, 131022.22329999879 549199.2974999994, 131003.47780000046 549192.4439999983, 130998.39930000156 549190.3216999993, 130980.22720000148 549181.9774999991, 130944.23050000146 549161.690200001, 130927.00299999863 549151.5306999981, 130839.96429999918 549099.3216999993, 130838.02219999954 549098.307500001)"
voorrangswegen_wegvak.535,,600955192,2022-06-01T00:00:00,0,1,060095519220220601,LTK0000476332,L,I,,"LINESTRING (130838.02219999954 549098.307500001, 130837.13580000028 549097.8445999995)"
voorrangswegen_wegvak.536,,600955195,2022-06-01T00:00:00,0,450,060095519520220601,LTK0000476328,M,I,,"LINESTRING (129751.62200000137 548436.1272, 129785.01619999856 548458.1473000012, 129810.61400000006 548474.7166999988, 129844.3627000004 548496.1920999996, 129896.39330000058 548528.7377000004, 129930.56430000067 548549.5395000018, 129947.74230000004 548559.7831000015, 129974.50679999962 548575.560899999, 130031.44009999931 548608.4697999991, 130042.72470000014 548615.2914000005, 130051.03130000085 548620.5639999993, 130059.73000000045 548626.8381999992, 130069.15019999817 548634.0218000002, 130090.68039999902 548652.057500001, 130127.10559999943 548683.2617000006)"
voorrangswegen_wegvak.537,,600955196,2022-06-01T00:00:00,0,12,060095519620220601,LTK0000476328,M,I,,"LINESTRING (130127.10559999943 548683.2617000006, 130136.21889999881 548691.0687000006)"
voorrangswegen_wegvak.538,,600952700,2022-06-01T00:00:00,0,25,060095270020220601,LTK0000474457,L,I,,"LINESTRING (111439.13899999857 519526.10599999875, 111428.60610000044 519503.497299999)"
voorrangswegen_wegvak.548,,600953238,2022-06-01T00:00:00,0,21,060095323820220601,LTK0000499777,R,I,,"LINESTRING (148019 407473, 148004.69480000064 407457.4893999994)"
voorrangswegen_wegvak.549,,600953241,2022-06-01T00:00:00,0,11,060095324120220601,LTK0000499777,R,I,,"LINESTRING (147010 406731, 147000.76570000127 406724.53599999845)"
voorrangswegen_wegvak.550,,600954145,2022-06-01T00:00:00,0,174,060095414520220601,LTK0000496797,L,I,,"LINESTRING (215104.66120000184 490492.98629999906, 215102.2074000016 490501.0033, 215089.02389999852 490515.96070000157, 215062.07039999962 490545.5159999989, 215040.23470000178 490569.05099999905, 215013.20809999853 490597.3964000009, 214988.44970000163 490620.9935000017)"
voorrangswegen_wegvak.551,,600954146,2022-06-01T00:00:00,0,24,060095414620220601,LTK0000496797,L,I,,"LINESTRING (214988.44970000163 490620.9935000017, 214985.99399999902 490623.33399999887, 214972.03500000015 490638.05900000036)"
voorrangswegen_wegvak.552,,600952741,2022-06-01T00:00:00,0,16,060095274120220601,LTK0000474457,R,I,,"LINESTRING (110585 514797, 110572.74949999899 514806.56920000166)"
voorrangswegen_wegvak.553,,600952742,2022-06-01T00:00:00,0,408,060095274220220601,LTK0000474457,R,I,,"LINESTRING (110572.74949999899 514806.56920000166, 110538.33889999986 514833.44839999825, 110506.19000000134 514857.25510000065, 110473.80920000002 514880.7446000017, 110441.24969999865 514903.9946999997, 110286.74370000139 515012.83779999986, 110243 515046)"
voorrangswegen_wegvak.554,,600955658,2022-06-01T00:00:00,0,13,060095565820220601,LTK0000496677,M,I,,"LINESTRING (41671.58700000122 412741.0560000017, 41660.84730000049 412733.16099999845)"
voorrangswegen_wegvak.555,,600955659,2022-06-01T00:00:00,0,801,060095565920220601,LTK0000496677,M,I,,"LINESTRING (41660.84730000049 412733.16099999845, 41645.45399999991 412721.8449999988, 41629.35099999979 412713.0870000012, 41613.24799999967 412705.7410000004, 41598.83999999985 412700.6559999995, 41577.085999999195 412694.44099999964, 41553.07299999893 412687.66099999845, 41530.754000000656 412681.1629999988, 41510.41299999878 412673.81799999997, 41488.94200000167 412663.9299999997, 41470.57899999991 412654.32400000095, 41453.91099999845 412644.15399999917, 41394.44200000167 412606.86199999973, 41312.22700000182 412553.311999999, 41242.833000000566 412504.95600000024, 41121.629000000656 412420.48999999836, 41056.9450000003 412377.1579999998, 41013.92700000107 412355.4919999987, 40971 412336)"
voorrangswegen_wegvak.556,,600953027,2022-06-01T00:00:00,6,14,060095302720220601,LTK0000476327,L,I,,"LINESTRING (127119.61659999937 546756.6623999998, 127117.6649999991 546756.6169999987, 127112.53310000151 546753.7120999992)"
voorrangswegen_wegvak.557,,600953028,2022-06-01T00:00:00,0,98,060095302820220601,LTK0000476327,L,I,,"LINESTRING (127112.53310000151 546753.7120999992, 127100.25319999829 546746.7613000013, 127082.66580000147 546737.2366999984, 127046.9785999991 546719.1545000002, 127034.65260000154 546712.7435000017, 127027.4578000009 546705.6754000001)"
voorrangswegen_wegvak.558,,600953029,2022-06-01T00:00:00,0,47,060095302920220601,LTK0000476328,L,I,,"LINESTRING (127213.128800001 546801.0478000008, 127204.25600000098 546800.6510000005, 127186.13929999992 546792.0254999995, 127170.00800000131 546783.7578000017)"
voorrangswegen_wegvak.559,,600953030,2022-06-01T00:00:00,0,14,060095303020220601,LTK0000476328,L,I,,"LINESTRING (127170.00800000131 546783.7578000017, 127166.47500000149 546781.9470000006, 127158.7100000009 546774.9210000001)"
voorrangswegen_wegvak.560,,600955681,2022-06-01T00:00:00,0,21,060095568120220601,LTK0000499777,L,I,,"LINESTRING (142458 402774, 142474.16409999877 402786.7003000006)"
voorrangswegen_wegvak.561,,600952787,2022-06-01T00:00:00,0,22,060095278720220601,LTK0000474457,R,I,,"LINESTRING (110602.44750000164 514784.32719999924, 110585 514797)"
voorrangswegen_wegvak.562,,600952788,2022-06-01T00:00:00,0,740,060095278820220601,LTK0000474457,R,I,,"LINESTRING (111216 514390, 111162.2976000011 514392.56760000065, 111145.91360000148 514396.8539999984, 111124.37150000036 514405.8883999996, 111106.72060000151 514414.9252999984, 111089.1409999989 514424.4624999985, 111054.12530000135 514443.8007000014, 111017.37680000067 514464.7168999985, 111000.15300000086 514474.8995999992, 110983.19000000134 514485.49529999867, 110960.4197999984 514500.5844999999, 110944.56179999933 514511.8412999995, 110928.45820000023 514523.70320000127, 110918.82400000095 514531.0720999986, 110903.1810999997 514543.4748999998, 110887.64389999956 514556.068500001, 110763.99689999968 514657.6154999994, 110714.95450000092 514697.49980000034, 110683.78550000116 514722.5731000006, 110652.38800000027 514747.35610000044, 110636.54320000112 514759.5621000007, 110602.44750000164 514784.32719999924)"
voorrangswegen_wegvak.563,,600953313,2022-06-01T00:00:00,0,397,060095331320220601,LTK0000499777,R,I,,"LINESTRING (147721.60300000012 407218.5870000012, 147713.07930000126 407211.3374999985, 147658.6405000016 407174.50780000165, 147642.29300000146 407163.001699999, 147526.78269999847 407083.89649999887, 147460.97960000113 407038.3951999992, 147394.9466000013 406993.77540000156)"
voorrangswegen_wegvak.564,,600953314,2022-06-01T00:00:00,0,19,060095331420220601,LTK0000499777,R,I,,"LINESTRING (147394.9466000013 406993.77540000156, 147379 406983)"
voorrangswegen_wegvak.565,,296214071,2022-09-01T00:00:00,0,57,029621407120220901,LTK0000499777,L,I,,"LINESTRING (148034 407462, 148043 407475, 148066.2963999994 407507.5164999999, 148066.95549999923 407508.504900001)"
voorrangswegen_wegvak.566,,77213022,2022-09-01T00:00:00,0,54,007721302220220901,LTK0000485968,M,I,,"LINESTRING (38960.04699999839 406852.4120000005, 38972.42339999974 406868.12420000136, 38984.58570000157 406884.00129999965, 38992.78240000084 406895.00189999864)"
voorrangswegen_wegvak.567,,78213002,2022-09-01T00:00:00,0,51,007821300220220901,LTK0000485968,M,I,,"LINESTRING (39021.352299999446 406934.28290000185, 39026.061000000685 406941.4340999983, 39039.19709999859 406960.87139999866, 39049.66800000146 406977.0155999996)"
voorrangswegen_wegvak.568,,148270041,2022-09-01T00:00:00,0,215,014827004120220901,LTK0000484895,L,I,,"LINESTRING (74028.78029999882 435416.9774999991, 74090.73550000042 435490.7980000004, 74141.23889999837 435548.5555999987, 74152.53330000117 435561.1354999989, 74167.05579999834 435580.8841999993)"
voorrangswegen_wegvak.569,,600952153,2022-06-01T00:00:00,0,28,060095215320220601,LTK0000488909,L,I,,"LINESTRING (46313.05649999902 413365.4299999997, 46287.22819999978 413377.1878999993)"
voorrangswegen_wegvak.570,,600952154,2022-06-01T00:00:00,0,449,060095215420220601,LTK0000488909,L,I,,"LINESTRING (46287.22819999978 413377.1878999993, 46266.517999999225 413386.6158999987, 46083.61580000073 413469.2360999994, 46065.473900001496 413477.6339999996, 46050.09470000118 413484.3979999982, 45908.194299999624 413548.5626000017, 45879 413564)"
voorrangswegen_wegvak.571,,600952155,2022-06-01T00:00:00,0,24,060095215520220601,LTK0000488909,L,I,,"LINESTRING (46334.99590000138 413355.5634999983, 46313.05649999902 413365.4299999997)"
voorrangswegen_wegvak.572,,600952156,2022-06-01T00:00:00,0,231,060095215620220601,LTK0000488909,L,I,,"LINESTRING (46540.20630000159 413252.6169999987, 46537.92610000074 413258.2292000018, 46519.9327000007 413268.0025999993, 46502.25539999828 413277.3583999984, 46477.3040000014 413290.1053000018, 46456.28220000118 413300.3139999993, 46438.15269999951 413308.7628999986, 46375.748700000346 413337.23629999906, 46334.99590000138 413355.5634999983)"
voorrangswegen_wegvak.573,,600952348,2022-06-01T00:00:00,0,15,060095234820220601,LTK0000474839,R,I,,"LINESTRING (85727.23559999838 456113.1440999992, 85732.3049999997 456098.91600000113)"
voorrangswegen_wegvak.574,,600952349,2022-06-01T00:00:00,0,701,060095234920220601,LTK0000474839,R,I,,"LINESTRING (85481.5700000003 456765.6099999994, 85490.54679999873 456746.1994000003, 85623.7089000009 456467.8269999996, 85632.19779999927 456449.7162999995, 85638.99949999899 456434.57119999826, 85646.77369999886 456416.1413999982, 85654.09970000014 456397.5304999985, 85660.99810000136 456378.7558999993, 85664.78599999845 456367.69900000095, 85670.86309999973 456348.64389999956, 85676.47030000016 456329.44480000064, 85679.33240000159 456319.04630000144, 85684.23800000176 456299.6458999999, 85688.63919999823 456280.131000001, 85692.9448999986 456258.4525000006, 85697.19150000066 456233.58900000155, 85701.29210000113 456214.03620000184, 85704.32779999822 456194.2357000001, 85706.24309999868 456185.2159000002, 85711.80050000176 456164.383200001, 85721.9140000008 456128.0799999982, 85727.23559999838 456113.1440999992)"
voorrangswegen_wegvak.575,,600952820,2022-06-01T00:00:00,0,31,060095282020220601,LTK0000476337,R,I,,"LINESTRING (117406.6640000008 488693.5729999989, 117375.74670000002 488692.50189999864)"
voorrangswegen_wegvak.576,,600955326,2022-06-01T00:00:00,0,19,060095532620220601,LTK0000476337,L,I,,"LINESTRING (111909.75470000133 488630.52149999887, 111929 488629)"
voorrangswegen_wegvak.577,,600955327,2022-06-01T00:00:00,0,637,060095532720220601,LTK0000476337,L,I,,"LINESTRING (111333.18580000103 488846.56439999864, 111391.96829999983 488834.5020000003, 111435.53950000182 488825.7969000004, 111475 488816, 111488.11169999838 488808.8977999985, 111499.98889999837 488796.7302000001, 111525.3889000006 488770.0601999983, 111546.97899999842 488748.04679999873, 111567.91939999908 488723.74870000035, 111588.25409999862 488704.86670000106, 111606.03409999982 488695.97670000046, 111666.17500000075 488675.1649999991, 111738 488651, 111758 488645, 111784 488640, 111815.01779999956 488637.21279999986, 111834.95199999958 488635.6154999994, 111854.9114000015 488634.3350000009, 111874.88639999926 488633.27800000086, 111909.75470000133 488630.52149999887)"
voorrangswegen_wegvak.578,,600129749,2022-09-01T00:00:00,0,125,060012974920220901,LTK0000499777,R,I,,"LINESTRING (144481.5240000002 404473.5309999995, 144428 404439, 144378 404403)"
voorrangswegen_wegvak.579,,600954870,2022-09-01T00:00:00,0,119,060095487020220901,LTK0000499777,R,I,,"LINESTRING (144378 404403, 144371 404398, 144324.18510000035 404360.4219999984, 144286.1607999988 404327.34120000154)"
voorrangswegen_wegvak.580,,600094017,2022-09-01T00:00:00,0,295,060009401720220901,LTK0000485968,R,I,,"LINESTRING (36075.508900001645 401322.3443999998, 36057.512699998915 401321.97630000114, 36034.27499999851 401322.320700001, 36014.302799999714 401323.3460999988, 35989.093600001186 401325.5692999996, 35969.26080000028 401328.1699000001, 35949.51550000161 401331.3784000017, 35924.471599999815 401336.41789999977, 35904.99500000104 401340.9637000002, 35898.67350000143 401342.61360000074, 35872.42650000006 401350.01410000026, 35853.35379999876 401356.0218000002, 35815.03480000049 401367.50759999827, 35794.17060000077 401374.03880000114, 35786.488299999386 401373.9171000011)"
voorrangswegen_wegvak.581,,77213023,2022-09-01T00:00:00,0,380,007721302320220901,LTK0000485968,M,I,,"LINESTRING (38688.56810000166 406587.00090000033, 38719.273699998856 406612.63800000027, 38778.2826000005 406662.90239999816, 38793.329700000584 406676.0788999982, 38805.32090000063 406686.88589999825, 38819.96939999983 406700.49219999835, 38834.42669999972 406714.31329999864, 38856.183499999344 406735.8823999986, 38870.13060000166 406750.21880000085, 38897.48099999875 406779.4079999998, 38906.30160000175 406789.1187000014, 38919.53869999945 406804.10539999977, 38932.60819999874 406819.2446000017, 38943.74460000172 406832.3922000006, 38960.04699999839 406852.4120000005)"
voorrangswegen_wegvak.582,,77213021,2022-09-01T00:00:00,0,49,007721302120220901,LTK0000485968,M,I,,"LINESTRING (38992.78240000084 406895.00189999864, 39021.352299999446 406934.28290000185)"
voorrangswegen_wegvak.583,,600443743,2022-08-01T00:00:00,0,16,060044374320220801,LTK0000484063,L,I,,"LINESTRING (167809.67720000073 415908.56700000167, 167817.71040000021 415894.4734000005)"
voorrangswegen_wegvak.584,,600952163,2022-06-01T00:00:00,0,14,060095216320220601,LTK0000485968,R,I,,"LINESTRING (33126.99230000004 401083.0368999988, 33115 401075)"
voorrangswegen_wegvak.585,,600952164,2022-06-01T00:00:00,0,198,060095216420220601,LTK0000485968,R,I,,"LINESTRING (33301.77639999986 401173.54729999974, 33289.737100001425 401172.40089999884, 33271.75670000166 401164.2388000004, 33253.95369999856 401155.83999999985, 33235.92000000179 401147.15410000086, 33218.126699998975 401137.9637000002, 33200.53189999983 401128.4417000003, 33183.1398999989 401118.5661999993, 33167.30460000038 401109.16310000047, 33150.26979999989 401098.63699999824, 33126.99230000004 401083.0368999988)"
voorrangswegen_wegvak.586,,600952821,2022-06-01T00:00:00,0,23,060095282120220601,LTK0000476337,R,I,,"LINESTRING (117765.59499999881 488700, 117742.53550000116 488699.91420000046)"
voorrangswegen_wegvak.587,,600952822,2022-06-01T00:00:00,0,336,060095282220220601,LTK0000476337,R,I,,"LINESTRING (117742.53550000116 488699.91420000046, 117705.58509999886 488699.7765999995, 117545.61190000176 488696.7905000001, 117485.82400000095 488695.6235000007, 117465.82999999821 488695.0595000014, 117425.83769999817 488694.2371999994, 117406.6640000008 488693.5729999989)"
