version,title2,latitude,longitude,ns1:field3217,description4,ns1:field3216,description5,ns1:field3210,description6,ns1:field3211,description7,ns1:field3212,description8,ns1:field3213,description9,ns1:field3214,description10
2,Oudwijk 37,52.0907543852,5.1403930365,30061,Zonenummer,396,Objectid,36111,Automaatnummer,Oudwijk 37,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581TH,Postcode
2,Wilhelminapark 12,52.0895565256,5.1398642218,30061,Zonenummer,397,Objectid,36112,Automaatnummer,Wilhelminapark 12,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581NC,Postcode
2,Wilhelminapark 24,52.0888309216,5.1394329855,30061,Zonenummer,398,Objectid,36113,Automaatnummer,Wilhelminapark 24,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581NE,Postcode
2,Emmalaan 12,52.0932761884,5.1410278268,30061,Zonenummer,399,Objectid,36114,Automaatnummer,Emmalaan 12,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581HT,Postcode
2,Emmalaan 1,52.0942112266,5.1397192740,30061,Zonenummer,400,Objectid,36115,Automaatnummer,Emmalaan 1,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581HL,Postcode
2,Emmalaan 21,52.0931342834,5.1401848192,30061,Zonenummer,401,Objectid,36116,Automaatnummer,Emmalaan 21,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581HN,Postcode
2,Emmalaan 16,52.0931847091,5.1410584782,30061,Zonenummer,402,Objectid,36117,Automaatnummer,Emmalaan 16,Adres,Oudwijk Nrd,Rayon,Utrecht,Woonplaats,3581HT,Postcode
2,Fruinplantsoen 72,52.1035254015,5.1399484883,30076,Zonenummer,676,Objectid,77606,Automaatnummer,Fruinplantsoen 72,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571PT,Postcode
2,Nijlandlaan 1,52.1039435937,5.1388775815,30076,Zonenummer,677,Objectid,77607,Automaatnummer,Nijlandlaan 1,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571XW,Postcode
2,Gerretsonlaan 1,52.1049740610,5.1393121245,30076,Zonenummer,678,Objectid,77608,Automaatnummer,Gerretsonlaan 1,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571XT,Postcode
2,Kapteynlaan 141,52.1060022960,5.1402990630,30076,Zonenummer,679,Objectid,77609,Automaatnummer,Kapteynlaan 141,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571XR,Postcode
2,Obbinklaan (parkeerterrein),52.1061752974,5.1371347111,30076,Zonenummer,680,Objectid,77610,Automaatnummer,Obbinklaan (parkeerterrein),Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571NK,Postcode
2,Kapteynlaan (parkeerterrein),52.0992081588,5.1364731427,30076,Zonenummer,681,Objectid,77611,Automaatnummer,Kapteynlaan (parkeerterrein),Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571NN,Postcode
2,Valetonlaan 39,52.1068477685,5.1349878296,30076,Zonenummer,682,Objectid,77612,Automaatnummer,Valetonlaan 39,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571NB,Postcode
2,Obbinklaan 2,52.1063583791,5.1341321449,30076,Zonenummer,683,Objectid,77613,Automaatnummer,Obbinklaan 2,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571NG,Postcode
2,Zwaardemakerlaan 17,52.1050011592,5.1347070658,30076,Zonenummer,684,Objectid,77614,Automaatnummer,Zwaardemakerlaan 17,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571ZA,Postcode
2,Boekelaan 101,52.1042226165,5.1329092230,30076,Zonenummer,685,Objectid,77615,Automaatnummer,Boekelaan 101,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571XB,Postcode
2,Vogelsanglaan 22,52.1034411923,5.1342698147,30076,Zonenummer,686,Objectid,77616,Automaatnummer,Vogelsanglaan 22,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571ZM,Postcode
2,Naberlaan 32,52.1041163377,5.1349283451,30076,Zonenummer,687,Objectid,77617,Automaatnummer,Naberlaan 32,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571ZJ,Postcode
2,De Vooysplantsoen 47,52.1030636460,5.1353557470,30076,Zonenummer,688,Objectid,77618,Automaatnummer,De Vooysplantsoen 47,Adres,Tuindorp Oost,Rayon,Utrecht,Woonplaats,3571ZS,Postcode
2,Prof. Ritzema Boslaan 57,52.1077175158,5.1258341003,30078,Zonenummer,689,Objectid,77801,Automaatnummer,Prof. Ritzema Boslaan 57,Adres,Tuindorp Noord,Rayon,Utrecht,Woonplaats,3571CN,Postcode
2,Linnaeuslaan 43,52.1086247388,5.1257599258,30078,Zonenummer,690,Objectid,77802,Automaatnummer,Linnaeuslaan 43,Adres,Tuindorp Noord,Rayon,Utrecht,Woonplaats,3571TT,Postcode
2,Dr. H. Th. s' Jacoblaan 79,52.1094234292,5.1243347394,30078,Zonenummer,691,Objectid,77803,Automaatnummer,Dr. H. Th. s' Jacoblaan 79,Adres,Tuindorp Noord,Rayon,Utrecht,Woonplaats,3571BL,Postcode
2,Albrecht Thaerlaan 47,52.1101517072,5.1276314421,30078,Zonenummer,692,Objectid,77804,Automaatnummer,Albrecht Thaerlaan 47,Adres,Tuindorp Noord,Rayon,Utrecht,Woonplaats,3571EE,Postcode
2,Linnaeuslaan 8,52.1086380465,5.1272829876,30078,Zonenummer,693,Objectid,77805,Automaatnummer,Linnaeuslaan 8,Adres,Tuindorp Noord,Rayon,Utrecht,Woonplaats,3571TW,Postcode
