gemcode;wijk;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
171;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,27429;23,03258;-23,97122;42,12215;-40,88409;-4,0569
171;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,31552;20,35768;-11,01448;36,32425;-40,92026;-7,04167
171;4;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;8,20753;4,29553;-17,0943;35,28345;-6,065;-6,27704
171;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,01501;2,76223;-15,8681;39,97263;-13,47176;8,95765
171;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,71015;7,05478;-15,45901;36,71638;-9,78858;11,89913
171;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,67166;11,52637;-26,9533;37,46012;-28,77134;14,98308
171;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,22735;10,9383;-3,42987;32,58523;-28,87071;16,15575
171;5;1998;positief; ; ; ; ; ; ; ; ; ; ;-7,5086;18,9331;-11,32645;34,29414;-10,03137;-10,70315
171;5;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;4,02038;25,71946;-11,443;35,81587;-27,33158;3,76084
171;5;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-4,50956;21,33595;-8,63795;29,00069;-33,18233;9,46705
171;5;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;2,12972;19,25137;-36,85327;35,77146;-33,56425;10,20368
171;5;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,66218;20,17415;-5,34341;33,74499;-33,22385;9,75386
171;6;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;9,89647;30,55379;-10,48302;43,99749;,76418;23,0368
171;6;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,82872;38,26916;-5,56696;43,88257;-28,71708;27,40349
171;6;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,57539;24,70169;-6,46188;40,41981;-28,7179;27,71244
171;6;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,66514;19,28235;-21,94157;42,43315;-30,55107;31,69326
171;6;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,39358;7,25915;,38928;41,56843;-34,24173;34,15846
171;7;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;3,41912;11,27197;-12,55143;37,58375;13,61138;2,10695
171;7;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,7645;10,10176;-12,50352;39,38247;-35,31312;10,30242
171;7;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,28328;9,51012;-10,26487;40,96825;-37,43626;13,62117
171;7;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,45919;11,12587;-21,84706;42,56064;-37,2964;14,18276
171;7;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,90844;8,59128;8,24672;39,02263;-37,26191;15,2954
171;8;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;8,56592;17,43926;-19,05994;41,527;34,94575;-3,5781
171;8;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,19073;24,558;-19,78481;38,06963;-31,53659;4,65293
171;8;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;14,26817;6,04831;-18,86385;34,68005;-32,23547;8,5235
171;8;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,23509;7,76018;-28,61483;38,9995;-37,10557;10,9735
171;8;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,7801;7,81401;1,598;38,15612;-36,83746;9,24262
171;9;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;,94101;13,84958;-19,63306;37,08392;36,71225;-2,91712
171;9;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,56064;4,65035;-19,18939;39,70446;-26,26323;16,99425
171;9;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,54298;13,32665;-18,66194;38,27607;-25,73234;21,68693
171;9;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,90864;11,34461;-32,52621;39,12811;-27,03752;23,96305
171;9;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,48395;10,22442;-8,92829;38,84902;-27,07062;25,02728
173;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-,7353;-9,33052;11,51936;29,95733;-1,70774;1,86972
173;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,15682;2,92632;11,08008;29,41265;22,5706;3,40455
173;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;5,19752;-4,3207;12,27136;33,6281;22,85906;4,81292
173;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,18335;-2,11313;6,55448;37,75426;20,2653;5,58716
173;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;11,29662;-,13979;13,32574;35,84644;19,84544;5,48013
175;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,72701;5,38863;-8,45121;36,42019;-26,57583;9,17296
175;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,87895;8,77872;-8,64637;31,98155;-33,35215;11,3975
175;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,12367;8,92959;-10,07515;38,81026;-32,68061;15,30331
175;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,45269;10,57459;-15,22058;37,98844;-32,84936;14,9376
175;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;11,79331;11,70611;-13,51324;38,19233;-32,38354;15,50461
175;1;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;15,3102;35,20194;-30,52652;40,97503;-22,53414;45,47644
175;1;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,31364;32,72327;-29,09025;37,77208;-41,1068;45,31912
175;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,11887;22,11784;-26,76676;40,80547;-40,79759;41,97765
175;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,32863;18,03458;-35,0028;40,63242;-41,1569;41,29671
175;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,61921;15,08396;-28,26847;40,01211;-41,22262;40,62751
175;2;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;24,68076;40,78582;-35,2147;41,22489;26,44446;46,41268
175;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,29696;1,48295;-36,04361;37,53769;-41,73471;42,92305
175;2;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;24,6804;2,43161;-34,97489;39,87826;-41,73471;42,16881
175;2;2008;uiterst positief; ; ;geen ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling; ; ;35,62785;41,8823;-45,04465;41,68684;-41,73471;42,4031
175;2;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,63306;42,67438;-46,9212;44,15694;-41,73471;42,66467
175;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;7,48837;27,28071;-18,6779;43,59418;-32,63781;45,7544
175;3;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,87293;14,49326;-20,83137;41,10507;-37,09288;45,45202
175;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;23,45143;17,54426;-14,93771;44,04497;-40,12875;42,20925
175;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,39377;22,31715;-43,18258;43,99257;-40,7275;42,95277
175;3;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,99781;17,65411;-21,61631;42,78115;-40,66857;41,46826
175;4;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;7,69468;29,78597;-27,62771;39,97549;41,39403;43,43018
175;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,65916;31,56717;-28,37829;39,2796;-37,47029;45,7412
175;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,51038;16,94252;-27,45499;42,38831;-38,62392;38,27203
175;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,76888;18,62373;-42,40346;43,97738;-38,72502;37,77053
175;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,6836;-1,95619;-29,18854;42,38774;-38,72782;36,9161
175;6;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,36341;11,09656;-25,79072;42,53628;-16,74639;48,43464
175;6;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,03573;24,86806;-26,08394;33,67295;-41,73471;48,20053
175;6;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;8,3322;14,21251;-24,07868;37,3031;-41,73471;48,07821
175;6;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,02165;9,16265;-46,95199;36,02709;-41,73471;47,5398
175;6;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,43631;13,04481;-22,24798;36,82709;-41,73471;46,89969
177;0;1998;positief; ; ; ; ; ; ; ; ; ; ;-1,3462;-5,6322;-7,13671;27,05575;16,29007;-15,04179
177;0;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,56323;11,4516;-7,94232;28,62441;-31,1638;-9,39792
177;0;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;,08622;4,35306;-6,70048;26,5678;34,87797;-8,37083
177;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;9,81859;6,34178;-11,74062;31,41172;35,6195;-7,84802
177;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;10,26093;12,54043;-9,72234;37,88444;36,46458;-6,64881
177;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;19,61692;9,07564;-8,88555;31,79257;9,95893;27,16242
177;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;24,58269;-9,61239;-11,12853;30,93196;-36,93438;28,42951
177;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;24,80877;-13,44968;-9,9576;27,94224;-,60904;27,44082
177;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;30,96721;-12,89609;-10,06034;32,30619;-1,29809;29,05902
177;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;30,97461;-12,01312;-11,15859;35,21049;-4,32916;29,56231
177;2;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;17,73002;27,93162;-7,68803;41,663;14,85766;40,82721
177;2;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,77744;18,78127;-9,43576;43,73652;-34,71601;42,31666
177;2;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,35222;8,22905;-8,07543;40,94399;-23,74522;42,16581
177;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,01101;6,5828;-18,58861;43,75959;-24,35412;42,04556
177;2;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,09042;5,58555;-3,37845;41,72861;-25,06281;42,17246
177;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,2632;7,37787;-1,78225;40,60913;-11,22797;44,96311
177;3;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,74061;27,02905;-1,60638;42,24329;-23,53224;45,30248
177;3;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,50155;23,51557;1,02149;42,13831;-17,52865;45,27274
177;3;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,15123;23,13333;-28,01815;45,49972;-18,33822;44,71885
177;3;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;27,53919;14,34952;-13,13417;45,59358;-19,20848;44,39395
177;4;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;15,5115;18,40743;-9,5029;41,30618;3,12322;46,23013
177;4;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,90183;17,72786;-10,66321;40,44226;-37,9653;45,60956
177;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,49069;19,03689;-4,77064;40,15248;-31,41459;45,08014
177;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,24067;19,60269;-36,11685;42,42021;-31,56123;44,78296
177;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,48192;16,02281;-3,79854;41,93757;-31,51382;45,19841
177;5;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;16,79178;5,88183;-34,99179;41,33433;9,07135;46,34398
177;5;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,38515;2,52422;-34,77275;42,45987;-21,34151;47,02796
177;5;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-4,07165;-13,75465;-36,39734;32,83138;-23,28338;45,69078
177;5;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,86491;-5,77441;-49,24761;39,63995;-23,76129;45,234
177;5;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;21,92541;7,28753;-34,78141;41,65853;-26,06846;44,22433
177;6;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,00647;18,50249;-15,98547;41,04669;-16,49683;43,64394
177;6;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,175;14,18091;-16,26194;44,43843;-20,43653;45,63129
177;6;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,94529;-5,51022;-13,72637;42,57408;-21,15627;45,24137
177;6;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,20282;-10,98304;-31,88557;44,37324;-32,51364;45,37219
177;6;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,42562;-10,22546;-13,82579;44,38992;-32,31437;45,39286
177;8;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;23,21723;,06807;-5,74874;37,78324;-15,93742;31,48488
177;8;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,12871;2,76555;-5,55827;36,61486;-36,41551;32,35347
177;8;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;22,91201;-3,07571;-2,97166;34,05237;-25,7547;31,96793
177;8;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;26,3665;4,85615;-13,08872;42,96462;-26,06064;32,80708
177;8;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;27,6396;7,43528;-7,7034;45,52955;-26,42155;33,66184
177;9;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;17,79512;49,82509;,83022;44,57584;-38,04204;39,53733
177;9;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,33797;45,29843;,25671;39,36962;-37,81153;43,78067
177;9;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;24,66037;23,77627;2,10848;32,66098;-37,77526;38,15935
177;9;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;26,38154;6,12049;-30,21887;42,12369;-37,80641;33,34318
177;9;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;30,15196;-13,29579;-16,28219;44,40541;-37,80636;32,68179
177;10;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;16,26485;21,13276;-37,46577;39,1435;-30,98361;44,55328
177;10;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;29,99712;14,73945;-38,15514;37,56787;-41,23912;44,70232
177;10;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,68196;20,11689;-37,5313;23,52656;-37,41138;40,258
177;10;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,76135;16,67176;-45,18539;33,04838;-37,35529;42,28488
177;10;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,27274;2,44569;-34,15532;36,85634;-37,38446;42,5554
180;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,84705;25,98212;-29,01231;43,09687;-29,38451;40,94072
180;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,08422;20,66017;-29,32783;40,21173;-17,29788;40,61235
180;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,84446;1,42864;-26,45819;37,99754;-19,59729;42,14924
180;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,57713;,41968;-31,59226;41,94236;-20,49734;42,72629
180;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,37766;-,28426;-26,98005;38,94653;-21,09106;42,65334
180;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;17,22558;26,04102;-28,9025;44,13673;-31,23879;47,08739
180;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,05084;27,20353;-29,91057;38,44556;-33,78842;47,54287
180;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,41069;13,2557;-26,13783;39,67866;-34,37883;47,98136
180;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,98513;9,58593;-35,02923;45,38484;-34,80048;47,72965
180;1;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,55831;11,22426;-31,54086;40,67153;-37,16957;47,79096
180;2;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;20,61641;35,73379;-29,84558;44,14879;-33,21434;46,37695
180;2;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;31,01428;27,99458;-30,5463;40,13651;-38,55864;45,78874
180;2;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;29,88946;26,1678;-30,21979;41,18949;-39,15875;46,14159
180;2;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;34,45065;27,75129;-48,17492;42,79953;-39,96652;47,51958
180;2;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;32,04494;29,29704;-37,0506;43,15763;-39,1109;45,53495
180;3;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;16,79396;40,34348;-43,96685;42,69114;-29,08405;47,26427
180;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,42877;34,27742;-43,86408;39,54144;-29,30836;47,70374
180;3;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,47862;31,12741;-44,02509;40,03063;-29,4867;46,69081
180;3;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,86375;32,84248;-49,70598;43,78664;-30,53343;47,09333
180;3;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,1271;30,16027;-45,56418;41,07479;-30,33505;46,7531
180;4;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;23,00624;22,66964;-1,64329;45,65758;-39,13453;42,20876
180;4;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,77296;27,88222;-3,63969;44,24848;-29,51381;45,16396
180;4;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;19,94219;26,61224;3,78524;42,43264;-37,23243;43,0645
180;4;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,96735;23,92633;-33,28403;44,93851;-37,2462;43,28494
180;4;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,08995;16,43899;-27,28086;42,03895;-37,29389;43,50488
180;5;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,80919;48,98861;-44,41359;46,17502;1,11616;17,50584
180;5;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,7365;30,35743;-45,08939;43,61126;-41,73471;45,37932
180;5;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;21,09487;22,52455;-44,53147;42,09399;-41,73471;45,99351
180;5;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,4352;19,7537;-47,14296;43,38566;-41,73471;46,95981
180;5;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;27,35641;21,8203;-46,34702;39,69544;-41,73471;46,98096
180;6;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;24,50754;48,58013;-46,83517;43,79434;-37,30658;48,99636
180;6;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,29369;40,65903;-46,36036;38,54499;-24,70048;47,19984
180;6;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;3,73413;22,29737;-45,78091;40,78722;-24,51462;48,93354
180;6;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;12,17501;16,60496;-49,76201;41,49863;-25,66919;48,35153
180;6;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,54894;17,32764;-47,32825;36,414;-25,50244;47,47679
183;0;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,7765;8,00419;-5,20573;44,9196;-11,35756;30,93681
183;0;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,10981;2,72772;-6,55083;44,7848;-17,38754;33,18198
183;0;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;13,78885;-3,58202;-4,63924;39,70053;-25,76549;30,72335
183;0;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,38392;2,25933;-15,27265;46,14955;-25,49059;30,93265
183;0;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,28818;3,57221;-2,44464;47,13608;-26,5034;30,81832
183;1;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,35291;14,35903;-13,52277;45,30947;5,88238;44,22296
183;1;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,99911;12,06376;-13,4503;46,46361;-23,4115;42,63162
183;1;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;14,28599;12,63945;-12,44212;43,00713;-30,00493;43,59561
183;1;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,17159;11,87133;-25,49305;47,42998;-29,90785;43,11934
183;1;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,43447;9,37724;-5,7321;48,01566;-21,38078;42,85043
183;2;1998;uiterst positief; ; ; ; ; ; ; ; ; ; ;20,32427;26,88933;-24,5982;47,44783;-8,28446;44,56143
183;2;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,0345;27,84083;-23,66788;47,34299;-12,42885;42,86774
183;2;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,98147;18,94548;-22,49979;42,98676;-11,64997;44,88423
183;2;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,51227;9,06353;-37,06817;47,6005;-10,31159;44,77974
183;2;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,73091;-3,12333;-3,60743;47,40654;-9,5133;45,36261
183;3;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,90731;14,81232;-22,00386;44,43877;26,14923;45,5683
183;3;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,35561;11,01873;-22,67329;44,92978;-16,65765;43,30895
