OBJECTID,BORNAME,ELEMENTNUMMER,BEHEERGROEP,AANLEGJAAR,SCHOUWVAK,PEILGEBIED,OPPERVLAK,AMBITIENIVEAU,STRUCTUURGEBIED,BESCHOEIING,BEHEERDER,EIGENAAR,ONDERHOUDSPLOEG,FUNCTIE,AANWIJINGEN_UITVOERING,STRUCTUURNIVEAU,BEGROTINGSPOST,BESTEMMING,OPMERKINGEN,EXTRA_INFORMATIE_1,EXTRA_INFORMATIE_2,EXTRA_INFORMATIE_3,GROENGEBIEDCODE,GROENGEBIEDNAAM,GEMEENTE,WOONPLAATS,BUURT,WIJK,STRAAT,STRAATCODE,LIGGING,BEHEEROBJECTSOORT,BEHEEROBJECTOMSCHRIJVING,LAATSTE_MUTATIE,Shape__Area,Shape__Length
454,wateren,11860,Water niet maaien,,,,4746.92,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.29.0001.0228,1 zijdig maaien,,01.29.0001,Bedrijventerrein Technopolis,Delft,Delft,Bedrijventerrein Technopolis,29 Ruiven,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.29.0001.wr11860,"12 january   2022, 14:45:38",12499.6127929688,1778.16382962806
455,wateren,11861,Water niet maaien,,,,575.43,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.29.0001.0126,1 zijdig maaien,Louis - Eigendomsgrenzen,01.29.0001,Bedrijventerrein Technopolis,Delft,Delft,Bedrijventerrein Technopolis,29 Ruiven,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.29.0001.wr11861,"12 january   2022, 14:45:38",1515.29760742188,661.793205630762
456,wateren,11928,Water niet maaien,,,,225.55,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.14.0000.0938,2 zijdig maaien,,01.14.0001,Kuyperwijk-zuid,Delft,Delft,Kuyperwijk-Zuid,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0001.wr11928,"12 january   2022, 14:45:38",594.503662109375,135.182930354948
457,wateren,11929,Water niet maaien,,,,556.61,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.14.0001.1001,2 zijdig maaien,,01.14.0001,Kuyperwijk-zuid,Delft,Delft,Kuyperwijk-Zuid,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0001.wr11929,"12 january   2022, 14:45:38",1467.10375976563,253.88625332967
458,wateren,11930,Water niet maaien,,,,3182.96,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.0759,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11930,"12 january   2022, 14:45:38",8388.71435546875,1055.2884576672
459,wateren,11931,Water niet maaien,,,,251.72,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.0766,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11931,"12 january   2022, 14:45:38",663.332275390625,283.027453843143
460,wateren,11795,Water niet maaien,,,,837.74,C (matig) - R- (sober),,,BuitenDelft,,,,,Perceel 1,,,,01.16.0002.4576,_2 zijdig maaien,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr11795,"12 january   2022, 14:44:25",2208.54663085938,408.820843175071
461,wateren,11895,Water niet maaien,,,,1843.73,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.24.0000.0689,2 zijdig maaien,,01.24.0000,Poptahof-noord,Delft,Delft,Poptahof-Noord,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,wtr,01.24.0000.wr11895,"12 january   2022, 14:45:38",4857.04638671875,565.188429453085
462,wateren,11774,Water 1x maaien,,,,576.71,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0000.0469,2 zijdig maaien,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0000.wr11774,"12 january   2022, 14:44:25",1521.21850585938,711.381496798902
463,wateren,11914,Water niet maaien,,,,1286.22,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.14.0001.1005,2 zijdig maaien,,01.14.0001,Kuyperwijk-zuid,Delft,Delft,Kuyperwijk-Zuid,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0001.wr11914,"12 january   2022, 14:45:38",3389.6298828125,625.855153983947
464,wateren,11722,Water niet maaien,,,,159.23,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.16.0004.0847,2 zijdig maaien,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr11722,"12 january   2022, 14:44:25",419.641845703125,146.72520411307
465,wateren,11723,Water niet maaien,,,,270.32,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.16.0002.5268,1 zijdig maaien,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr11723,"12 january   2022, 14:44:25",712.624755859375,313.8471924374
466,wateren,11724,Water 1x maaien,,,,237.61,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0002.4181,2 zijdig maaien,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr11724,"12 january   2022, 14:44:25",626.357666015625,164.014797106209
467,wateren,11725,Water niet maaien,,,,739.75,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.16.0004.1348,2 zijdig maaien,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr11725,"12 january   2022, 14:44:25",1949.76342773438,418.721765088081
468,wateren,11746,Water 1x maaien,,,,1436.15,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0004.0841,2 zijdig maaien,Louis - Eigendomsgrenzen,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr11746,"12 january   2022, 14:44:25",3784.705078125,1442.13285601613
469,wateren,11809,Water niet maaien,,,,1452.26,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.12.0003.0239,1 zijdig maaien,Louis - Eigendomsgrenzen,01.12.0003,Sint Joris,Delft,Delft,Sint Joris,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,wtr,01.12.0003.wr11809,"12 january   2022, 14:44:25",3829.5224609375,834.4051865548
470,wateren,11810,Water niet maaien,,,,628.4,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.12.0003.0238,1 zijdig maaien,Louis - Eigendomsgrenzen,01.12.0003,Sint Joris,Delft,Delft,Sint Joris,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,wtr,01.12.0003.wr11810,"12 january   2022, 14:44:25",1656.95043945313,428.161642923977
471,wateren,11775,Water 1x maaien,,,,2511.56,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0000.0474,2 zijdig maaien,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0000.wr11775,"12 january   2022, 14:44:25",6625.49487304688,1808.19204695873
472,wateren,11776,Water niet maaien,,,,4103.65,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.16.0001.2218,2 zijdig maaien,,01.16.0001,Bedrijventerrein Ypenburgsepoort,Delft,Delft,Bedrijventerrein Ypenburgsepoort,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0001.wr11776,"12 january   2022, 14:44:25",10823.7194824219,776.301772740498
473,wateren,11833,Water niet maaien,,,,873.32,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.28.0003.0508,2 zijdig maaien,,01.28.0003,Wippolder-zuid,Delft,Delft,Wippolder-Zuid,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0003.wr11833,"12 january   2022, 14:44:25",2301.1953125,236.246366196886
474,wateren,11834,Water niet maaien,,,,70.53,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.28.0004.0284,1 zijdig maaien,,01.28.0004,Bedrijventerrein Rotterdamseweg-noord,Delft,Delft,Bedrijventerrein Rotterdamseweg-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0004.wr11834,"12 january   2022, 14:44:25",185.7451171875,77.5187628233504
475,wateren,11798,Water 1x maaien,,,,413.67,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0002.5272,1 zijdig maaien,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr11798,"12 january   2022, 14:44:25",1090.58325195313,305.083183471826
476,wateren,11799,Water 1x maaien,,,,610.98,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0002.5270,1 zijdig maaien,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr11799,"12 january   2022, 14:44:25",1610.9189453125,486.488234404614
477,wateren,11800,Water niet maaien,,,,1274.06,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.12.0006.0521,2 zijdig maaien,,01.12.0006,Biesland,Delft,Delft,Biesland,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,wtr,01.12.0006.wr11800,"12 january   2022, 14:44:25",3358.35424804688,722.82848904972
478,wateren,11864,Water niet maaien,,,,181.63,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.29.0001.0125,1 zijdig maaien,Louis - Eigendomsgrenzen,01.29.0001,Bedrijventerrein Technopolis,Delft,Delft,Bedrijventerrein Technopolis,29 Ruiven,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.29.0001.wr11864,"12 january   2022, 14:45:38",478.3076171875,190.862308318063
479,wateren,11865,Water niet maaien,,,,850.95,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.29.0001.0132,1 zijdig maaien,Louis - Eigendomsgrenzen,01.29.0001,Bedrijventerrein Technopolis,Delft,Delft,Bedrijventerrein Technopolis,29 Ruiven,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.29.0001.wr11865,"12 january   2022, 14:45:38",2240.82080078125,936.867417267172
480,wateren,11866,Water niet maaien,,,,568,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.29.0001.0122,1 zijdig maaien,Louis - Eigendomsgrenzen,01.29.0001,Bedrijventerrein Technopolis,Delft,Delft,Bedrijventerrein Technopolis,29 Ruiven,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.29.0001.wr11866,"12 january   2022, 14:45:38",1495.85571289063,676.238802965716
481,wateren,11932,Water niet maaien,,,,642.8,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0000.0368,2 zijdig maaien,,01.25.0000,Reinier de Graaf,Delft,Delft,Reinier de Graafbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0000.wr11932,"12 january   2022, 14:45:38",1693.1669921875,500.925329703591
482,wateren,11933,Water niet maaien,,,,174.88,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0000.0375,1 zijdig maaien,,01.25.0000,Reinier de Graaf,Delft,Delft,Reinier de Graafbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0000.wr11933,"12 january   2022, 14:45:38",460.626220703125,267.520733285086
483,wateren,11935,Water niet maaien,,,,1207.53,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.13.0002.0473,2 zijdig maaien,,01.13.0002,Ministersbuurt-west,Delft,Delft,Ministersbuurt-West,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,wtr,01.13.0002.wr11935,"12 january   2022, 14:44:25",3182.41259765625,395.198355668954
484,wateren,11896,Water niet maaien,,,,958.78,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.13.0006.0766,2 zijdig maaien,,01.13.0006,Krakeelpolder,Delft,Delft,Krakeelpolder,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,wtr,01.13.0006.wr11896,"12 january   2022, 14:44:25",2526.18872070313,468.673665837903
485,wateren,11897,Water niet maaien,,,,1672.03,C (matig) - R- (sober),,,HH-schap Delfland,HH-schap Delfland,,,,Perceel 1,,,,01.13.0000.0044,1 zijdig maaien,Louis - Eigendomsgrenzen,01.13.0000,Bedrijventerrein Althena,Delft,Delft,Bedrijventerrein Altena,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,wtr,01.13.0000.wr11897,"12 january   2022, 14:44:25",4407.67846679688,624.290390118546
486,wateren,11898,Water niet maaien,,,,1068.03,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.14.0001.1003,2 zijdig maaien,,01.14.0001,Kuyperwijk-zuid,Delft,Delft,Kuyperwijk-Zuid,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0001.wr11898,"12 january   2022, 14:45:38",2814.88647460938,499.353280515681
487,wateren,12076,Water 1x maaien,,,,12872.42,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,2 zijdig maaien,,01.16.0001,Bedrijventerrein Ypenburgsepoort,Delft,Delft,Bedrijventerrein Ypenburgsepoort,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0001.wr12076,"12 january   2022, 14:44:25",33952.7265625,1126.68130865205
488,wateren,11835,Water 1x maaien,,,,540.52,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.28.0000.0694,2 zijdig maaien,,01.28.0000,Zeeheldenbuurt,Delft,Delft,Zeeheldenbuurt,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0000.wr11835,"12 january   2022, 14:44:25",1424.34008789063,472.950162078715
489,wateren,11916,Water niet maaien,,,,2767.01,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.13.0006.0767,2 zijdig maaien,,01.13.0006,Krakeelpolder,Delft,Delft,Krakeelpolder,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,wtr,01.13.0006.wr11916,"12 january   2022, 14:44:25",7290.63647460938,659.197565874161
490,wateren,3901,Water niet maaien,,,,43.59,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr3901,"12 january   2022, 14:44:26",114.927001953125,151.361764364422
491,wateren,11918,Water niet maaien,,,,515.11,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0002.0818,2 zijdig maaien,,01.25.0002,Juniusstraat,Delft,Delft,Juniusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0002.wr11918,"12 january   2022, 14:45:38",1356.77099609375,235.839515715918
492,wateren,11919,Water niet maaien,,,,1496.08,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.25.0002.0816,2 zijdig maaien,,01.25.0002,Juniusstraat,Delft,Delft,Juniusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,wtr,01.25.0002.wr11919,"15 april     2022, 10:50:22",3940.55224609375,512.548591368069
493,wateren,12139,Water niet maaien,,,,1860.06,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0004.2919,2 zijdig maaien,,01.22.0004,Aziëbuurt,Delft,Delft,Aziëbuurt,22 Tanthof-West,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.22.0004.wr12139,"12 january   2022, 14:45:38",4895.96337890625,1313.08784022476
494,wateren,12002,Water niet maaien,,,,40.27,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0000.0384,2 zijdig maaien,,01.22.0000,Bedrijventerrein Tanthof-west,Delft,Delft,Bedrijventerrein Tanthof-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,wtr,01.22.0000.wr12002,"12 january   2022, 14:45:38",106.010986328125,68.6620925976442
495,wateren,12158,Water 1x maaien,,,,126.25,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 1,,,,,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr12158,"12 january   2022, 14:44:26",332.765869140625,278.339686372289
496,wateren,12159,Water 1x maaien,,,,15.05,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,,,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr12159,"12 january   2022, 14:44:26",39.658935546875,28.2318607877561
497,wateren,12160,Water 1x maaien,,,,19.27,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0004.1356,2 zijdig maaien,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr12160,"12 january   2022, 14:44:26",50.77783203125,33.2339530636776
498,wateren,11747,Water 1x maaien,,,,421.42,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0004.0848,2 zijdig maaien,,01.16.0004,Hoflaan,Delft,Delft,Hoflaan,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0004.wr11747,"12 january   2022, 14:44:25",1110.63647460938,439.449455704293
499,wateren,11748,Water 1x maaien,,,,578.36,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0002.4182,2 zijdig maaien,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr11748,"12 january   2022, 14:44:25",1524.69750976563,355.924711347503
500,wateren,12155,Water niet maaien,,,,34.83,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0001.wr12155,"12 january   2022, 14:45:38",91.67431640625,70.3295349446896
501,wateren,12156,Water niet maaien,,,,215.48,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,,2 zijdig maaien,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,wtr,01.23.0001.wr12156,"12 january   2022, 14:45:38",567.235107421875,239.202899199117
502,wateren,11751,Water 1x maaien,,,,299.55,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0000.0481,2 zijdig maaien,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0000.wr11751,"12 january   2022, 14:44:25",790.091796875,279.766128536322
503,wateren,11811,Water niet maaien,,,,1830.56,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.12.0006.0514,2 zijdig maaien,,01.12.0006,Biesland,Delft,Delft,Biesland,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,wtr,01.12.0006.wr11811,"12 january   2022, 14:44:25",4825.57836914063,420.99277817095
504,wateren,12003,Water niet maaien,,,,57.2,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 2,,,,01.22.0000.0384,2 zijdig maaien,,01.22.0000,Bedrijventerrein Tanthof-west,Delft,Delft,Bedrijventerrein Tanthof-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,wtr,01.22.0000.wr12003,"12 january   2022, 14:45:38",150.569091796875,109.281449348048
505,wateren,12084,Water 1x maaien,,,,1385.89,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1698,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr12084,"9 march     2022, 16:05:47",3652.1650390625,614.1311658233
506,wateren,12085,Water 1x maaien,,,,1607.91,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1698,2 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr12085,"9 march     2022, 16:06:03",4237.11401367188,698.540610935065
507,wateren,11777,Water 1x maaien,,,,250.95,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0000.0483,2 zijdig maaien,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0000.wr11777,"12 january   2022, 14:44:25",661.86083984375,242.908631163052
508,wateren,11779,Water niet maaien,,,,112.39,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.16.0001.2193,2 zijdig maaien,,01.16.0001,Bedrijventerrein Ypenburgsepoort,Delft,Delft,Bedrijventerrein Ypenburgsepoort,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0001.wr11779,"12 january   2022, 14:44:25",296.45849609375,185.318693221941
509,wateren,11726,Water niet maaien,,,,1756.62,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.16.0002.5244,1 zijdig maaien,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr11726,"15 april     2022, 10:50:22",4630.34838867188,541.204982896522
510,wateren,11727,Water niet maaien,,,,580.64,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.16.0002.5243,1 zijdig maaien,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0002.wr11727,"12 january   2022, 14:44:25",1530.56811523438,319.151617419674
511,wateren,11801,Water niet maaien,,,,1323.76,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.12.0002.0901,2 zijdig maaien,,01.12.0002,Indische buurt-zuid,Delft,Delft,Indische Buurt-Zuid,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,wtr,01.12.0002.wr11801,"12 january   2022, 14:44:25",3490.62255859375,488.067712171897
512,wateren,11812,Water niet maaien,,,,167.53,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.12.0006.0515,2 zijdig maaien,,01.12.0006,Biesland,Delft,Delft,Biesland,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,wtr,01.12.0006.wr11812,"12 january   2022, 14:44:25",441.623779296875,92.9779950672182
513,wateren,11813,Water niet maaien,,,,272.45,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.12.0004.0460,2 zijdig maaien,,01.12.0004,Koepoort,Delft,Delft,Koepoort,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,wtr,01.12.0004.wr11813,"12 january   2022, 14:44:25",718.14404296875,167.373352763821
514,wateren,11879,Water niet maaien,,,,2721.35,C (matig) - R- (sober),,,HH-schap Delfland,Gemeente Delft,,,,Perceel 2,,,,01.14.0005.1701,1 zijdig maaien,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,wtr,01.14.0005.wr11879,"12 january   2022, 14:45:38",7171.1201171875,1233.15460265595
515,wateren,11780,Water 1x maaien,,,,856.55,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0001.2424,2 zijdig maaien,,01.16.0001,Bedrijventerrein Ypenburgsepoort,Delft,Delft,Bedrijventerrein Ypenburgsepoort,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0001.wr11780,"12 january   2022, 14:44:25",2259.15600585938,1454.06620861132
516,wateren,11781,Water 1x maaien,,,,302.86,C (matig) - R- (sober),,,BOR,,,,,Perceel 1,,,,01.16.0000.0478,2 zijdig maaien,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,wtr,01.16.0000.wr11781,"12 january   2022, 14:44:25",798.862060546875,379.311398170406
517,wateren,11838,Water niet maaien,,,,681.3,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.28.0001.0902,2 zijdig maaien,,01.28.0001,TU-Noord,Delft,Delft,TU-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0001.wr11838,"12 january   2022, 14:44:25",1795.18896484375,266.561966218017
518,wateren,11839,Water niet maaien,,,,250.98,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.28.0006.0616,2 zijdig maaien,,01.28.0006,Professorenbuurt,Delft,Delft,Professorenbuurt,28 Wippolder,Jan de Oudeweg,2461,Binnen de bebouwde kom,wtr,01.28.0006.wr11839,"12 january   2022, 14:44:25",661.302001953125,228.939575149433
519,wateren,11842,Water niet maaien,,,,45.58,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.12.0008.0407,2 zijdig maaien,,01.12.0008,Bedrijventerrein Delftse Poort-west,Delft,Delft,Bedrijventerrein Delftse Poort-West,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,wtr,01.12.0008.wr11842,"12 january   2022, 14:44:25",120.138671875,78.6285654825213
520,wateren,11843,Water niet maaien,,,,26.34,C (matig) - R- (sober),,,HH-schap Delfland,,,,,Perceel 1,,,,01.28.0004.0285,1 zijdig maaien,,01.28.0004,Bedrijventerrein Rotterdamseweg-noord,Delft,Delft,Bedrijventerrein Rotterdamseweg-Noord,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,wtr,01.28.0004.wr11843,"12 january   2022, 14:44:25",69.360595703125,33.3952326601523
