FID,ZAAKNUMMER,STATUS,LAT,LON,BEGINDATUM,EINDDATUM,DATASETNAAM,CATEGORIE,AANTAL_STEMMEN,DESCRIPTION,MEDIA1,MEDIA2,MEDIA3,GEOM
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d96,0014ESUITE278832023,closed,53.2244,6.5258,2023-01-19 13:40:10.268964,2023-01-19 21:21:43.339,Melding Openbare Ruimte,Containers; Storing,1,BJFGpNscEIywBZ5LYtQBs41oz5YbzLDu7VX9xwktS04lSln0Iy9oOxvJIqFe5Qysj7N0ftK6kZSqKGdjPNWQWw==,null,null,null,POINT (231040.854 582580.409)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d95,0014ESUITE277232023,closed,53.2267,6.5709,2023-01-19 12:21:01.792456,2023-01-19 21:21:42.833,Melding Openbare Ruimte,Afval; Grofvuil,1,U4+vB+rblrIfTX5ZdPru5PilcwDE9fYNzVxKWYmSXnbQMtb5A55Z51U+ZIQo7OaXEHJHykDg0qNc1RFyD+Lpb4QxNYV3S0+4I7LTgryrWM9MgBa5IwaH89/QBsWav3Is4eK5d3U79pm28pKMnaYNfNoDb6c9mS8jUyuZCx2RkWE=,null,null,null,POINT (234049.337 582877.41)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d94,0014ESUITE276322023,closed,53.2326,6.5617,2023-01-19 11:52:09.561974,2023-01-19 21:21:42.057,Melding Openbare Ruimte,Afval; Grofvuil,1,HWc9CWX034uKZV/ZLkWLEFeVUuy0H3CoiFPZKECbUZdd6Al/CyLCdxpi4uluLN+EKKBTydIccxi0JyLrAwA53o2HPq68IQFwLq600CR3jUsNpVNFY7q5h48Es/2gLzMdP7mal63XZL7BlbMTnyHnOA==,63c920d9e90aa304769afb81,null,null,POINT (233424.997 583527.339)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d93,0014ESUITE276082023,open,53.2292,6.5843,2023-01-19 11:44:08.432072,null,Melding Openbare Ruimte,Vervuiling openbare ruimte; Fiets,1,7EKS/PtEIS2DekGqjN0y/viyJNuj3J+u/4tFP+RR4R0uiH+NcPjyi0wIibbg3xM4YvSyDbsRShcxXcExRr85zGCussFpJg5KC1iQkzXycSU=,null,null,null,POINT (234940.392 583170.669)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d92,0014ESUITE275772023,closed,53.2002,6.5897,2023-01-19 11:36:15.296187,2023-01-19 21:21:41.268,Containers - Huisvuil,Containers; Storing,1,NUUaTgbMrW/g1ZN4Z3/C4zz+IDQQeZ23gjEX6Kktyf6InTsn3y/1otEjoli3rE/WMlX/7cgeBLdfJlQwD26gdzEbHF5EKP9kXXPSWLA9uBTI/33+npxE/ic8OlMGG6BA,null,null,null,POINT (235356.144 579957.719)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d91,0014ESUITE275622023,open,53.2349,6.5526,2023-01-19 11:30:49.798732,null,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,Ft9d1pbvYXqyvBG1ib76z1wwKL16Nv10PqJ1j0p3fh9J2U8YeZMPZoG+TASNyCLbXgvhNOcPLmVByHjtwVqlqrLvZrVZBAyeOFw56ihZ/eo7tsNLakGqFmeBSaEWRABSDXWUuCALi6epo6Xc2gedB5JI7vyDn6QLy7RG9jSeNuCaOrjs1IwwZIqs0Ug2UJbQqwVl1Enuop9vXiayIRjmfQSUOYb07JBvN1rBBItIayv2JS7Vah7Nok2l2A9SH1nznCKgf4Q42I5zRMZz8KKXoht6mjVlDIMOQXTvhto3Y07Y3M0+eJDNrTBz8hrWZXQa,null,null,null,POINT (232814.223 583770.946)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d90,0014ESUITE275532023,closed,53.1898,6.5825,2023-01-19 11:29:05.094119,2023-01-19 21:21:40.476,Melding Openbare Ruimte,Groen; Gras,1,xMsFRxoPWqqAM2bLHqY8Qn2x2lIQ/fIGhexTecUBqsnqmIvS0diomNuva1UJXdjTSwo1o8W3S13y9Dsecp3I9XJ5bTc2of7q0AXtVkSrURTd/RomFV4pe/PUWULQmI6OsHtmLvPKsqs8OX4xTBGBrA==,null,null,null,POINT (234895.622 578790.549)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d8f,0014ESUITE275422023,closed,53.2327,6.5259,2023-01-19 11:25:58.177378,2023-01-23 21:19:15.908,Melding Openbare Ruimte,Verkeer; Gevaarlijke kruispunten en situaties,1,5iqkilTtN7YFh5v15KDjajmQ3Pl2SDoDkw5f0sD1RiEPwOlbeu+GNICCnyehz2dPOlZSnzQjcdgarXeFUtGhDXbcJi6sfyfeCpBE7qM9uJDNpgKAq29LuRjpMT9CoN7WEd+gK+93+uK7HBkAPfOUdS9OK1X103s0FCY5ihULdD+y/9i8XLTHbd4nK9PrK9OxYtR++xRI3ybcVXjqNF9bwPY40GbH6R7w6kOJElQT2NIhOoxZKxvhyrJo1Wg8XzJU,null,null,null,POINT (231033.471 583503.267)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d8e,0014ESUITE275382023,closed,53.1959,6.5748,2023-01-19 11:24:59.972721,2023-01-20 21:20:23.445,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,1,nGqb6J36E0nr8K193WBSOsMz5jdlcJWXRsfIQ1Skq+o=,63c91a7be90aa304769afb78,null,null,POINT (234366.391 579464.455)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d8d,0014ESUITE275332023,closed,53.2323,6.5593,2023-01-19 11:24:27.071194,2023-01-23 21:19:15.451,Melding Openbare Ruimte,Verkeer; Verkeersbord kapot/verdwenen,1,HkuB7BDywBCcWDfl5WnknwMKTIWK40/PdzjTtNSzRIMjESYvbhnUC7LKwKj1fpTSxd5ODx/4eeaCB+GMjFc1mw==,null,null,null,POINT (233263.77 583490.97)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d8c,0014ESUITE275012023,closed,53.2152,6.5587,2023-01-19 11:19:34.480977,2023-01-20 21:20:22.635,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,dPgfk/i8XFgZvS5hBKqow9Zmw3fdUOtAR0IPKt/Q0X2B7c1jmnsrMc38vLZDtYten4DpeKrwO8YSus7n7AShopCrMyo7C9YijvjWkJ3ST6Jw5smjcsI4PzVlUMcBWNABBIQaUVct+g9aAKtgLEwR7w==,null,null,null,POINT (233254.701 581594.369)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d8b,0014ESUITE274952023,closed,53.1426,6.6272,2023-01-19 11:18:28.774446,2023-01-19 21:21:38.406,Melding Openbare Ruimte,Openbare verlichting; Meer dan 3 lampen branden niet in de straat,1,HYbziiU6ZM9ZLvIsmGz3ia+HbCK8U7nu7JKxds46wGw52KlANeZChjNHDWyoqHrxdoa3RvvPrAI5B6oYn6S8tI1U0l+tpDOoeOo5exm3fCNn9bGHIN0kr7vzfWBVQ1HP,null,null,null,POINT (237970.382 573584.7)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d8a,0014ESUITE274842023,closed,53.2069,6.5739,2023-01-19 11:16:42.477958,2023-01-19 21:21:37.894,Containers - Huisvuil,Containers; Vol,1,oseefeQyHFw/1hCx5Fg4g+Bmy2300HULOohTv72ZUDUBkAnfO7mfHKe0W89PhzWV,null,null,null,POINT (234285.546 580679.065)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d89,0014ESUITE274792023,open,53.1921,6.5811,2023-01-19 11:15:43.762216,null,Melding Openbare Ruimte,Openbare verlichting; Meer dan 3 lampen branden niet in de straat,1,ZuNfbkCwavb4cI99rEzQBuiLOClIaQfxSOnx43l2LAU=,null,null,null,POINT (234793.3 579039.059)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d88,0014ESUITE274742023,closed,53.2081,6.5697,2023-01-19 11:15:00.036865,2023-01-25 21:17:45.383,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,1,TAxvm9zXYpebuyw1n9v1iI64iePCNV8Zxm2NrFQQsPm/sTL3zBS81+KuRRoEn9aBbxcudn9aWrE30P3KTepMHTyfb7KvOkZqWEeW+pL8kIm09O12wWdD93uvnLgJGrexhUEmxppab80Nfl3+0WOQS66gYcxGE9Vm97hd0SOl75Q9jOGwpz4L0uF/1R4VjDAZX1AARj2HWmZFVQrH9rxr1HzFtBlBoVhYKNAjCTca1NwSLZePp09lzsk8O4GB39ECI5zYSeqJ/I5g2nnirHTewp8nS+xe/KvOvyqWoUzUnxkkkDSKULg1EAOJsB6VJNtCvzo4Uhes0RJNFoL6wMxLTE1MQkDt23BYiq5H/GJD1Vjj74fagw9RZext8LiG/2XXvsA0Qr8DqlucXOwBMel50KcLf+ItmFBZEGeOOl0Dl7Gd6ysnNogN2lEA0GqtL+QZ,63c91821e90aa304769afb66,63c91821e90aa304769afb72,63c91821e90aa304769afb6c,POINT (234002.546 580806.838)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d87,0014ESUITE274682023,closed,53.2202,6.5407,2023-01-19 11:13:22.093523,2023-01-19 21:21:36.452,Melding Openbare Ruimte,Verkeer; Overig,1,xEKrhpke1X+x/BeLusALjnoWOVY6Sb2T4yf2UimVWWq/FvX4iAEM/XvczmFFtzXPuflRlPS0JJvXcS5VrjtFq0EmmKCnxjyNbGWWtdbv+tSpAwm3LbjAj/HUpIMGDlyCuDeWAMVPkjIh4sS7BHQMAjHObW4V05pcu8Lmjp+q7/CJTlb0SOHUDqMy+RgZZgiraq8KBsfjCLiHWN8EkbRI+qalbrvN5y6WYffjDM2eEJqXJsKO2mF3N6CVtiCNmyz5HWiwhOQ9A5Qt/BqzfDQOPYi4Z3dJfyOS0hBNx1yDKRRGK4VyMm9nwJ2PlYzV+iSWkZ+8PxA+UkXPrB63KoujWe3YBO6eXUjOKAUEn2AlRTfZGvCs5LDB6hRiWUqh/MHGZN5tBH1o4zWymppet0ZQOTOzHM7lZilcgKY7bsABY6mGMK7l7aZgL9rGqW3rYK0MRV/YbgXC7wO4aF/gIip/SEoPTXmW73pglNtnRHMtlixxQ05tTQSi/XKX9MjE6150xgO64vi9z1lMeXsxF3bc0jQWE+ziQjefKw1eJUlofFhx/Bo54gzi5onLAEXRnfEOGoMPJ8NbywVHf1RVrMuFRA==,63c917c1e90aa304769afb5d,63c917c1e90aa304769afb61,null,POINT (232044.612 582125.201)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d86,0014ESUITE274522023,closed,53.2267,6.5398,2023-01-19 11:10:00.196913,2023-01-20 21:20:21.603,Melding Openbare Ruimte,Water & Riolering; Water op straat,1,cUgGYl0n1VpONkC+H++rweArJm2wYgCBQ+HnKRjqRZbX4IjJOesu0Krta2taDK1k3NOVOXbnXXjKChW4L8YkMtQx3Slk4ZIJKdgSJ2m9d7ZRI7pHdFxte8CXSDE/b5LkhvopEznacorST7oGTJF7XQ==,null,null,null,POINT (231971.433 582851.884)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d85,0014ESUITE274352023,closed,53.1901,6.5534,2023-01-19 11:02:18.920195,2023-01-20 21:20:21.13,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,l8rKn6lbOHj0bFQKDIVfJrnZWd2pQ9VsZ122WqLIt/HEWgYcvQ7JrJ1Alo4hvRDqgvfc5xFhytE78R7kfLI0QN5Lb26gkq1amS63iT9mawtnrd3QafAteo6IMbnM8moLA8yXHkYoncYggAKigf3lRGqjGIr7QaGWcj4mi5qV5i2TPZLnjRyifs+jkWCmEt5bQ1FXsvY4DfS9Vr4VHeUAwNUlO50RP+sl0moPx3qc4drF2yZ6pH/2u/rioTYS8q5HKL5I9TzzW9FTS29ktA6us167wXIY+m8RiAAZbXUb+R7yp935d8dIHSstiMBwZEGCByHK/wYLu/SyunTecICkBFtF6RmxPbebmH3x6FlpKIRppxqVAZIPiyvMoIQlvoeeZHHhLdGnl86cr9OE01OykTaZrQmjNSEAwHD0klNNKfPL3sJDDcVSn7fBOOFPW1fHkJYoW5yuwSqunvgJbxHTSrs5uKXJ8AW4SpQg5tU/jsmjpvFWCYBbPVv4ZDtcyjwacOnKDZU0EZBHHFyTQt710g==,63c91529e90aa304769afb41,63c9152ae90aa304769afb4e,63c9152ae90aa304769afb49,POINT (232947.613 578789.979)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d84,0014ESUITE274232023,closed,53.1893,6.5532,2023-01-19 10:56:36.681233,2023-01-25 21:17:44.855,Melding Openbare Ruimte,Water & Riolering; Putdeksel,1,K2yQGXYnTIObJyDDUIA1ZU5dI4H1KVqDI/trxttDxf/G79cvnkba9p+v0FVNMABpL4Hd7tRIZpS5ikLOaUbt1SbO/zcW7j2l/k/XBDwUOMwfuZtugRScNu1DAURYGx5IUJZ1QBkJk/VwodmdROSxObOuHKP1NGKAOUTi/b0gfwowlqqNj/arBvB3osRorNunbiGFRADzrkaSJTiCkGhesArFK2Ws0USmjScaekgd44Kmw5iVOZQeJQNLjovuEhd4g8leN8zjl1j4LgTAIm8eDvdWrEWrBSSqBVtO9OD44Wxw6coNlTQRkEccXJNC3vXS,63c913d4e90aa304769afb26,null,null,POINT (232936.328 578700.902)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d83,0014ESUITE295222023,open,53.2255,6.5937,2023-01-20 15:30:15.770674,null,Melding Openbare Ruimte,Water & Riolering; Vijvers en sloten,1,fWXtUbVFwd2BxXfD01nDSe33nq2YrWL0YPIirExz0P4RYt7qK+SG2cdqLlZLk2t+zq6OeKvgREqiC1UG79ayIg==,null,null,null,POINT (235572.527 582775.139)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d82,0014ESUITE294862023,closed,53.2266,6.5789,2023-01-20 15:13:19.649145,2023-01-20 21:21:05.704,Containers - Huisvuil,Containers; Storing,1,tD8gKagWYwTia6sWrpfxhna8y92RKN0NnwEaF05ieEkkeCdauTuS+J1EkTAEhcUv0VS1zPCPyKydMZfFWNdOrg==,null,null,null,POINT (234586.013 582874.607)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d81,0014ESUITE294622023,open,53.2254,6.5655,2023-01-20 14:58:05.565536,null,Melding Openbare Ruimte,Verkeer; Overig,1,djG1r5ujJZ3kRh9mwYXR8qjo86zqAKN7qwsdcMvZ46GDIoZ9w8UFLpYA4pqZWq90LBQ2gBw4zUpHEHUTlRnf2WJ6pXnlaUflt/X7XQADTnmJsWs0nhMCBFWsSv6QwNkwYVcEIlY6JRzQr3zGUELZxOLv9Bsf0C5YBlhJyLIgU1qbTioFKzBK8fWhLOJ9qSN408OgpjBsRWn2uiEnyh9Z1S2sbMuGewm70DOVCGKnKoIHEb6R+TOSQtY/etCqB0jVcGnxdxmvf0Kkhy6jZ1vohm2JVSPj/lG7pEXzsgX7dOfzMgcZYm7bGhf/ZsAG+FSraO3utimMiA0jS2Ull4WvpXPRBUb1t8bXmqpHNMWuCyk0GIYhVeqDm/T45Xzih/fVXWWTTayOy9e3nHzt/c/uQDy3dDOHYTQ12TxGIrMOsyifM2iz/sp6rBo2wzW6N4WM/MyIKDFC9pAM2PiIrQtfkV/7+yyfIP+E4w+DsUE7ppjY3M0+eJDNrTBz8hrWZXQa,null,null,null,POINT (233695.054 582731.691)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d80,0014ESUITE294572023,closed,53.2379,6.6164,2023-01-20 14:57:37.994887,2023-01-23 21:19:45.598,Melding Openbare Ruimte,Wegen; Glas,1,VqUdHs848LcslKDOFmhyEu3Onk4rMbY6JCdR3hX5RYiOC2jxFm0zy5aKuV4TU2BQXRgZk5U7gY7sBbBCyjkyjefW1+FyeVrVhuLaAOfZhNRYD0ufCwL90fKCHXyAiLYmlhJQya9rVA7hzoIHbSQIGjDj6FCAECUvUo+3+cb7KStGc+bdfalDnwwohVb54JI6,null,null,null,POINT (237064.057 584176.584)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d7f,0014ESUITE294162023,closed,53.2075,6.5794,2023-01-20 14:41:23.836125,2023-01-27 21:08:54.414,Melding Openbare Ruimte,Vervuiling openbare ruimte; Graffiti (racistisch/kwetsend),1,M0UnNE4ZVGH6/FANzsUciaZqeoD+u5NandYv7QNqflrz7DtkL4TQ+bOWDGrYk+V2OxaNxoMT8uLDKFDWA41ukkJ3r53zWWVl/7/KjATGQFEg50NBKB4lE/hDAyZ+qq+LCut3eJMrJFqNe1WAFkxC9xL3PaUgxvgcb5LDpZBQ+EOpdxQO3A+NNAOCmpNKMoJbubPBkFOacZ1VoNqDEbG1Ug==,63ca9a03e90aa304769affab,null,null,POINT (234653.181 580756.535)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d7e,0014ESUITE294082023,closed,53.1738,6.6202,2023-01-20 14:39:12.242423,2023-01-20 21:21:03.689,Melding Openbare Ruimte,Wegen; Blad,1,DjY9oTOvXHy2xfZj3ixHy1M5qBXYmm7NC5OVAF2wdbSRoOZMtbV86wA9BjkzOv0tUxjjsZQkgqxje7ek4XlG0bQ/if0xurQlBopT4AdZ7qHwmTDRTFwjEH1N/8pvii1sSKyk/YGjevY4iXpbP/9vvQ==,63ca9973e90aa304769aff96,63ca9979e90aa304769aff9b,63ca997de90aa304769affa0,POINT (237440.35 577055.737)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d7d,0014ESUITE293942023,closed,53.2381,6.6303,2023-01-20 14:33:33.068998,2023-01-26 21:08:48.988,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,LKUEkOJ2dUiNQH0c1kCDKC33iWJXb2Qnwq+myPFXCW4=,null,null,null,POINT (237994.134 584220.735)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d7c,0014ESUITE293922023,closed,53.2337,6.634,2023-01-20 14:32:23.851463,2023-01-26 21:08:48.474,Melding Openbare Ruimte,Wegen; Kapot / verzakt / opgedrukt,1,LKUEkOJ2dUiNQH0c1kCDKIVtR6GpolMSE6dzQQwIMbU=,null,null,null,POINT (238249.093 583736.167)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d7b,0014ESUITE293802023,closed,53.2183,6.5619,2023-01-20 14:25:43.530009,2023-01-22 21:19:09.424,Melding Openbare Ruimte,Vervuiling openbare ruimte; Zwerfvuil,2,2NzNPniQza0wc/Ia1mV0Gg==,63ca9656e90aa304769aff83,null,null,POINT (233466.628 581938.729)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d7a,0014ESUITE293692023,closed,53.2486,6.6007,2023-01-20 14:20:21.542966,2023-01-23 21:19:44.236,Containers - Huisvuil,Containers; Zak(ken) naast de container,2,/E0tWMyUaSGmHvCIbvz+CUquncW98GT3FDir29hrFSEoYtwaHKs8ysBTgzoDElAB5QihYeUYEneDSCnnsUkSLvsz6LbjIotLS+MUtazKaxkONWUVNok/yO02DKKCZaKt6zIvVg0oAB1y3zgW6o+6U5WYkba8xTskwZGHcOarjXQaKBGiAQN1RihiDhfF9NaWrjBLdfXi68UX2C7TxM0m5CONhoa3WxblaiKoO8fCTq0TsoB2sKBcera6BUuhaGan,null,null,null,POINT (236001.05 585354.877)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d79,0014ESUITE293102023,open,53.1663,6.5921,2023-01-20 13:59:34.314079,null,Melding Openbare Ruimte,Openbare verlichting; Overig,1,Pp7Kj0JNCZFh+SAw8ndJG39um+iuBivwwXIh+6NureIQHt3IuT+yqWeL1dwN1M/W,null,null,null,POINT (235577.864 576188.023)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d78,0014ESUITE293052023,closed,53.2364,6.5223,2023-01-20 13:57:34.60089,2023-01-24 21:18:08.307,Melding Openbare Ruimte,Water & Riolering; Drijfvuil,2,4F2qhFZHl5uiYZaiErbJhurXPlY5qxsblT6Q73dO1dsY/CHukUQDntk2aFMSbLPMmM2pSwn0ogJxC+KJH+l/+A==,null,null,null,POINT (230785.445 583912.226)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d77,0014ESUITE292992023,closed,53.2347,6.5303,2023-01-20 13:56:17.185726,2023-01-23 21:19:42.487,Melding Openbare Ruimte,Water & Riolering; Riolering verstopt,1,mSw7qR/u3H9PHKo6jFdtDW9iSu8Vk8LE9+fay0MUVz7qUL3SZaLhN1Xv3u/uDkXVc6r5t2yDSvP2t6jMA97puXlBBxhIuMtK0idccmSdBGRfP6w4kz+7g3wfygDw60X422jQFoU+C/YKg3GAlWAQA+JtFtnMk4aQ16cINAnLbT7enNuNfa709fn2i1kmRGpL5U+bZ0gyuk2GCp6vK0wNvHpicrwP8xjePvMO14W1Mh+ToOogKtCSkLMgV7A/Ito/,null,null,null,POINT (231322.166 583731.123)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d76,0014ESUITE292762023,closed,53.1817,6.5459,2023-01-20 13:50:14.522395,2023-01-25 21:18:06.274,Melding Openbare Ruimte,Afval; Prullenbak,1,WQeJvplHmrobUx3E+k98GKZuJM/G9UY0rRzIw65ddIxRyTmrbSHKOlgWJGqTaLmS1GaEA3uzI3Frtb6/WEdxDwegsOfzAEeyOW8v8KDObV5jvtwHufzbryC0D0c7hZS3FjApYGiuVGFSGN3j5822MTkAzKDWQYDtq5vkKqW5V484YaYRZxfzj2Sc5T1ljg4X,63ca8e06e90aa304769aff59,null,null,POINT (232461.144 577851.457)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d75,0014ESUITE292422023,closed,53.23,6.5237,2023-01-20 13:39:49.919148,2023-01-25 21:18:05.755,Melding Openbare Ruimte,Wegen; Gladheid,1,EDmkQjnppB4x36bRPwqM/89SmPFc9uBeza0bKMFSRO+As8ZRz6eepd8NgHeqyAbwKwv1za2ArQ6L9gAzk9uzWsagJofCwz5tdqQYYqWSXhHJbVGLgyGXZLp8OQXqhnd6mVhnY9ooXbyIHLLzXhHtVGLudyo2b+9zC6u64fgdPozWWSZy/6/ZArQHNrboyID25cmMlA2BXNPzInC3oavVayG5WPwr33ZHwlH5PwC+7oCVTNPrb1O7nwJYusqWdlp3vwqv52Z3oyhhEsps0D1WeqFEI7vm+hpqXoRBSA3OjemED+BKgDw001nlHJ3ElXMC5cpcTTQphcTj0fT6cKySvzU0qIg3z2yPPpUSEITsuWju148wLFnrbmT2fYYOUv1i,null,null,null,POINT (230893.135 583199.497)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d74,0014ESUITE292332023,closed,53.218,6.5624,2023-01-20 13:31:23.471857,2023-01-20 21:20:58.996,Melding Openbare Ruimte,Afval; Papierinzameling aan huis,2,VtysuFW+4G7x3drhoNgKh3/ivFXNjM4EY9WK7F6Vj9XlSP/nFXAYhGcCzLM7InNcoKf19WCXNtRm7vELiELUhKidu8dS+9yesgzwg4w9FBs237Pk5P2LBHoPqdrUGGja0nHHwgGVre0xpY/PfrSTrQdNauiUvAakPP1XF3yS8/CKbGdanj8IgMuLlMr89YuUp+jh8kr64lB/dkRERFLuhlqXMGEfLN5UbXjt8KTG9NzfTVGzqu1NfIywx9qAe9wZSpqk8ggOnmYHAuKbaBjDXw==,null,null,null,POINT (233495.898 581902.154)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d73,0014ESUITE291872023,closed,53.2166,6.5354,2023-01-20 13:12:58.006069,2023-01-23 21:19:41.4,Melding Openbare Ruimte,Afval; Grofvuil,1,PbdooxSiCvY8CV4jnNbgfmAQcSa6C9J8KfasGXuiBTYacOQEyV9p4EyDkQ44f3oPILAXRzdNj26lvOoeOecYi5Lt3dNgClSLgAJvreYxRmpY6xwCSFFjnxRJsz6AAB7et3Q9qNohNpyOPYzjjJ5XcCiJk+7DjT8PDzh7rVGZ5tC9l3cnOacZXCETGndgsVvi,null,null,null,POINT (231699.382 581724.341)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d72,0014ESUITE291792023,closed,53.2223,6.5681,2023-01-20 13:08:41.446714,2023-01-20 21:20:57.773,Melding Openbare Ruimte,Verkeer; Overig,1,mq+ZHtcrbDWIToiQ+DX7im+N5EqVOXwSNNcytoJUQlOCaV3ZOEm8JuTLwKxujkfTsko57vqlHPHdqgXYzaq4xaVEkxBgn+WWDnIKnWN4CgzikaWthl2UiWgtpoj5cckush3ZGD0ApKV5wgtdie1Rv8uWDPEPKBX4tsfKRmZFeOGkX45V/uhEqAL4VN4VOuQpVhtvFTu+52oAlX7I0cIYA13f+bKyaTDWtN+jUf7oQvXWkgoVv67V5JCiNg6OmserHcoxDhWSG7VIvdubbNnTpTES3onOOIQxVlIpkXdNT0ug3+vqPLJ0zXNatvJovkAlbaENiZyvi40XLb9cnUeJLijL6HmCaZrQOE5DWuDyB7ijGXbp4pX4R4fgret51IHU5ar/uYTyfs4/QxTtaw7R4dWgNRJDHa8qUq8mRyLJ98q0HWckx0nxC8mYdT0JJMcbVJ7tsoE9aeZeb/G0vTn63+Zv3G0kpG7b2qt6Vuk9PD+qswAi/uoCxdhK30ETgPC6C4oPWlmMQNxTQG0jyGAjOEOeThbKYBor+UcBtICzGFRc+V+DKNLz819fV3fVMkHfLlt9UIv0NcevVdHHcN5BNfKCx34fHKcfNT36Nmh+puHjUYj/ihrif8VW548ErvJ7BnP9Cvr6fpM06gMJ7PavtA==,null,null,null,POINT (233869.752 582388.57)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d71,0014ESUITE291732023,closed,53.1925,6.5627,2023-01-20 13:07:00.506958,2023-01-23 21:19:40.92,Melding Openbare Ruimte,Verkeer; Overig,1,HU/BvPRxMsFESCSWE6yQ9EY6/oBj1Mtpm8Ubynf7XMeVFcSi//AtwqQfXH7TZj9CcbYeBvMACsGi1j5AhdNt9Axmi+AkxookyN15F1w5lQYIeemip7gH1AmwjUGZcB8eAzLkcTaAlL28/2kV24nhTsGxPD+KhXa7CtcAUKOWUrmxgMpwdduVA9bb1JRh2UTWyi+CrenDGiWEBaUHG0fj7T8uomQtCOS3Lz2MKs5BGSs=,63ca83e3e90aa304769aff3b,null,null,POINT (233566.395 579067.604)
MELDINGEN_OPENBARE_RUIMTE.fid-214b96d3_1861f3a11df_-2d70,0014ESUITE291522023,closed,53.187,6.5732,2023-01-20 12:58:49.650712,2023-01-25 21:18:05.224,Melding Openbare Ruimte,Bomen; Boom geeft overlast,1,z0Y1dcSUreos6WjG1P+ASUN0pIJd1sPmx/GI9R2QUjpdLTP0aaS7T5aFPNBwq1Tp+NjHwvxKQjNmbipc5+47EQ==,null,null,null,POINT (234278.311 578465.378)
